"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
208347																																																																																																																									false	false	false																																																																																																																		0				
208440																																																																																																																									true	true	true																																																																																																																		0				
208459																																																																																																																									false	false	false																																																																																																																		0				
208570																																																																																																																									false	false	false																																																																																																																		0				
208655																																																																																																																									true	false	false																																																																																																																		0				
208972																																																																																																																									false	false	false																																																																																																																		0				
209148																																																																																																																									true	true	false																																																																																																																		0				
209362																																																																																																																									false	false	false																																																																																																																		0				
209559																																																																																																																									true	false	true																																																																																																																		11				
209858																																																																																																																									false	false	false																																																																																																																		0				
210238																																																																																																																									false	false	false																																																																																																																		0				
210256																																																																																																																									false	false	false																																																																																																																		0				
210434	true	true	true	70218939	28321266	20468	1567	169357	581059648	33	2936	1025865	953145738	73	8166	14290238	125910907	15691	2520	0	0	157789337	55031	2667390	363925725	16	2197	271475985	2095241837	93740	17961	10039757324	63502																		0	0	0	0	0	0	25314859	42878553	2428	575	13546880	1139611	15162	338																																																					0	5572531192	0	23068																																																																																																																					3191164	0	99788		
210779																																																																																																																									false	false	false																																																																																																																		0				
211114																																																																																																																									false	false	false																																																																																																																		0				
211271																																																																																																																									false	false	false																																																																																																																		0				
211338																																																																																																																									true	true	true																																																																																																																		0				
211851																																																																																																																									false	false	false																																																																																																																		0				
212018																																																																																																																									true	true	true																																																																																																																		537				
212335																																																																																																																									false	false	false																																																																																																																		0				
212344																																																																																																																									true	true	true																																																																																																																		5				
212465	true	true	true	2660971	49506	1418	19	3470	0	1	0	0	0	0	0	525774	12486	645	17	56	5712026	5922001	1583	0	0	0	0	10291571	5786208	3848	582	28285380	724																		1	31372	4	545	0	0	1179299	12190	197	1	525723	12663	643	18																																																					0	0	0	0																																																																																																																					69302	8099	0		
212522																																																																																																																									true	true	true	365138	26597	540	31	36841	0	11	0	20757	0	8	0	121148	18140	395	96	779	0	21358	53	4913	17323	20	12	609803	65155	1052	261	49331	31																		1	39992	4	0	2538	121	38869	557	21	1	120156	17395	392	94																																																					2973	4	100		
212577																																																																																																																									false	false	false																																																																																																																		0				
213471																																																																																																																									false	false	false																																																																																																																		0				
213538																																																																																																																									true	false	false																																																																																																																		0				
213912																																																																																																																									false	false	false																																																																																																																		0				
213958																																																																																																																									false	false	false																																																																																																																		0				
214106																																																																																																																									false	false	false																																																																																																																		0				
214414																																																																																																																									false	false	false																																																																																																																		0				
214722																																																																																																																									true	true	true																																																																																																																		0				
214807																																																																																																																									true	true	true	0	4000	4	2	10000	0	2	0	45000	0	3	0	146000	0	152	1	0	119901000	16558000	3180	0	0	0	0	17278000	120050000	3389	63309	30811000	3989				3	523000	1	210000	0	0	1	122000	1	277000	0	0	0	0	6	1132000	0	63278	134000	24	519000	11000	48	4	142000	464000	150	608																																																					216000	184000	0		
214843																																																																																																																									true	false	false																																																																																																																		0				
215345																																																																																																																									true	true	true																																																																																																																		0				
215354																																																																																																																									false	false	false																																																																																																																		0				
215653																																																																																																																									false	false	false																																																																																																																		0				
215662																																																																																																																									false	false	false																																																																																																																		0				
215710																																																																																																																									true	true	true																																																																																																																		338				
216164																																																																																																																									false	false	false																																																																																																																		0				
216230																																																																																																																									false	false	false																																																																																																																		0				
216922																																																																																																																									true	false	false																																																																																																																		0				
217059																																																																																																																									false	false	false																																																																																																																		0				
218131																																																																																																																									true	false	false																																																																																																																		0				
218261																																																																																																																									false	false	false																																																																																																																		0				
218850																																																																																																																									false	false	false																																																																																																																		0				
218878																																																																																																																									false	false	false																																																																																																																		0				
219044																																																																																																																									false	false	false																																																																																																																		0				
219651																																																																																																																									true	true	true																																																																																																																		712				
219679																																																																																																																									false	false	false																																																																																																																		0				
220059																																																																																																																									true	true	true																																																																																																																		1199				
220527																																																																																																																									false	false	false																																																																																																																		0				
220844																																																																																																																									true	true	true																																																																																																																		14				
220974																																																																																																																									false	false	false																																																																																																																		0				
221775																																																																																																																									false	false	false																																																																																																																		0				
222156																																																																																																																									false	false	false																																																																																																																		0				
222446																																																																																																																									false	false	false																																																																																																																		0				
222558																																																																																																																									false	false	false																																																																																																																		0				
222754																																																																																																																									false	false	false																																																																																																																		0				
223322																																																																																																																									true	true	true																																																																																																																		1276				
223452																																																																																																																									false	false	false																																																																																																																		0				
223751																																																																																																																									false	false	false																																																																																																																		0				
223845																																																																																																																									true	true	true																																																																																																																		5				
224954																																																																																																																									false	false	false																																																																																																																		0				
225054																																																																																																																									false	false	false																																																																																																																		0				
225157																																																																																																																									false	false	false																																																																																																																		0				
225559																																																																																																																									false	false	false																																																																																																																		0				
225942																																																																																																																									true	true	true																																																																																																																		0				
226949																																																																																																																									false	false	false																																																																																																																		0				
227151																																																																																																																									false	false	false																																																																																																																		0				
227357																																																																																																																									false	false	false																																																																																																																		0				
227656																																																																																																																									false	false	false																																																																																																																		0				
227777																																																																																																																									false	false	false																																																																																																																		0				
228000																																																																																																																									false	false	false																																																																																																																		0				
228055																																																																																																																									false	false	false																																																																																																																		0				
228158																																																																																																																									false	false	false																																																																																																																		0				
228279																																																																																																																									true	true	true																																																																																																																		0				
228345																																																																																																																									false	false	false																																																																																																																		0				
229070																																																																																																																									false	false	false																																																																																																																		0				
229173																																																																																																																									false	false	false																																																																																																																		0				
229342																																																																																																																									true	true	true																																																																																																																		99				
229454																																																																																																																									false	false	false																																																																																																																		0				
229801																																																																																																																									true	true	true	140412	3628	118	5	1501	0	4	0	0	130130	0	5	4242	955	11	2	0	0	157521	42	0	662	0	7	303676	141107	175	22	167157	43																		0	0	0	0	5732	3	0	0	0	0	0	0	0	0																																																					1663	0	0		
229913	true	true	true	1742	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9295075	0	0	0	0	0	2	1742	9295075	1	60	336599116	212																		0	0	0	58	0	0	0	0	0	0	0	0	0	0																																																					0	0	0	0																																																																																																																					43212	9553	68		
230423																																																																																																																									false	false	false																																																																																																																		0				
230610																																																																																																																									false	false	false																																																																																																																		0				
230759																																																																																																																									false	false	false																																																																																																																		0				
231279																																																																																																																									false	false	false																																																																																																																		0				
232847																																																																																																																									true	true	true																																																																																																																		19				
232856																																																																																																																									true	false	false																																																																																																																		0				
233031	true	true	true	11458000	5149000	6680	2272	2437000	3930000	359	234	1252000	4375000	34	104	7882000	506000	4344	605	29000	21866000	16779000	6255	125000	189000	45	101	43779000	43253000	18597	10266	26476000	2158																		0	0	7	6786	7079000	138	3817000	159000	873	26	2210000	166000	4039	587																																																					0	0	0	0																																																																																																																					197000	10000	4000		
233246																																																																																																																									true	true	true																																																																																																																		3				
233358																																																																																																																									true	false	false																																																																																																																		0				
233442																																																																																																																									false	false	false																																																																																																																		0				
233527																																																																																																																									false	false	false																																																																																																																		0				
233554																																																																																																																									false	false	false																																																																																																																		0				
234355																																																																																																																									true	true	true	257001	0	164	0	21714	0	11	0	0	0	0	0	71259	12997	315	65	0	0	98434	222	0	0	0	0	470045	12997	742	65	146441	76																		0	0	1	0	0	0	21637	0	29	0	71259	12997	315	65																																																					2523	0	0		
234506																																																																																																																									false	false	false																																																																																																																		0				
234739																																																																																																																									true	false	false																																																																																																																		0				
234841																																																																																																																									true	true	true																																																																																																																		18				
235174																																																																																																																									false	false	false																																																																																																																		0				
235231																																																																																																																									true	true	true																																																																																																																		0				
235316																																																																																																																									false	false	false																																																																																																																		0				
235446																																																																																																																									true	true	true																																																																																																																		95				
235530																																																																																																																									true	true	true																																																																																																																		843				
235558																																																																																																																									false	false	false																																																																																																																		0				
235950																																																																																																																									false	false	false																																																																																																																		0				
236153																																																																																																																									true	true	true	272500	35195	327	61	266529	787326	39	64	1717	0	2	0	41282	5942	146	42	0	1680	73970	112	3	0	2	0	750504	901085	683	248	8919	12																		0	0	0	3	70686	73	94503	256	55	5	41282	5942	146	42																																																					5637	4	4		
236256																																																																																																																									false	false	false																																																																																																																		0				
236603																																																																																																																									true	true	true																																																																																																																		294				
236706																																																																																																																									true	true	true	2053844	504670	554	54	15788	0	6	0	2893	0	2	0	383481	27899	487	86	0	0	5917475	6462	0	0	0	0	8377959	532679	7515	141	523633	272																		0	0	0	0	110	1	4478	0	4	0	383008	27899	486	86																																																					38374	0	0		
236957																																																																																																																									false	false	false																																																																																																																		0				
237066																																																																																																																									false	false	false																																																																																																																		0				
237619																																																																																																																									false	false	false																																																																																																																		0				
237954																																																																																																																									false	false	false																																																																																																																		0				
238139																																																																																																																									true	true	false																																																																																																																		26				
238250																																																																																																																									false	false	false																																																																																																																		0				
238737																																																																																																																									false	false	false																																																																																																																		0				
239556																																																																																																																									true	true	true	106629	19292	134	11	0	67889	0	19	0	0	0	0	79992	20320	156	36	0	0	200978	152	0	0	0	0	502599	155096	502	112	31021	3																		0	0	0	0	46701	42	115000	894	60	4	79992	20320	156	36																																																					2526	0	0		
239613																																																																																																																									false	false	false																																																																																																																		0				
239659																																																																																																																									true	false	false																																																																																																																		0				
240954																																																																																																																									false	false	false																																																																																																																		0				
241009																																																																																																																									false	false	false																																																																																																																		0				
241157																																																																																																																									true	true	true																																																																																																																		584				
241559																																																																																																																									true	true	true																																																																																																																		6				
241607																																																																																																																									true	false	false																																																																																																																		0				
242257																																																																																																																									false	false	false																																																																																																																		0				
242444																																																																																																																									true	false	false																																																																																																																		0				
242949																																																																																																																									true	false	false																																																																																																																		0				
242958																																																																																																																									false	false	false																																																																																																																		0				
242976																																																																																																																									false	false	false																																																																																																																		0				
243375																																																																																																																									false	false	false																																																																																																																		0				
243414																																																																																																																									false	false	false																																																																																																																		0				
243955																																																																																																																									true	false	false																																																																																																																		0				
244037																																																																																																																									false	false	false																																																																																																																		0				
244149																																																																																																																									false	false	false																																																																																																																		0				
244158																																																																																																																									true	true	true																																																																																																																		12				
244251																																																																																																																									true	true	true																																																																																																																		1702				
245016	true	false	false																																																																																																																																																																																																																																										0				
245276																																																																																																																									true	true	true	5345	193733	1	95	0	1184545	0	304	0	581728	0	8	387525	194813	10113	784	0	45972	0	0	0	13655	0	13	392870	2214446	10114	1211	2763	2																		0	0	0	7	0	0	0	0	0	0	387525	0	10113	0																																																					8685	46	13		
245351																																																																																																																									false	false	false																																																																																																																		0				
245557																																																																																																																									true	true	true																																																																																																																		1533				
246022																																																																																																																									false	false	false																																																																																																																		0				
246134																																																																																																																									false	false	false																																																																																																																		0				
246237																																																																																																																									true	true	true																																																																																																																		0				
246451																																																																																																																									false	false	false																																																																																																																		0				
246657																																																																																																																									true	true	true	156152	0	101	0	9888	99689	2	3	0	0	0	0	7794	10327	32	44	0	0	628209	318	0	0	0	0	802630	110016	456	47	4903994	160																		0	0	0	0	0	0	587	0	3	0	7794	10327	32	44																																																					2871	0	0		
246947																																																																																																																									false	false	false																																																																																																																		0				
246956																																																																																																																									true	false	false																																																																																																																		0				
247140																																																																																																																									false	false	false																																																																																																																		0				
247355																																																																																																																									true	true	true																																																																																																																		958				
247476																																																																																																																									false	false	false																																																																																																																		0				
247551																																																																																																																									false	false	false																																																																																																																		0				
247908																																																																																																																									true	false	false																																																																																																																		0				
248240																																																																																																																									true	true	true																																																																																																																		288				
248352																																																																																																																									false	false	false																																																																																																																		0				
248455																																																																																																																									true	true	true	202535	0	148	0	51703	5400	35	8	0	0	0	0	30984	8073	95	55	0	0	85146	100	0	0	0	0	403028	13473	381	63	82833	184																		0	0	0	0	0	0	32660	0	3	0	26704	8058	93	55																																																					1527	0	0		
248633																																																																																																																									false	false	false																																																																																																																		0				
248745																																																																																																																									false	false	false																																																																																																																		0				
249416																																																																																																																									true	true	true																																																																																																																		0				
249612																																																																																																																									false	false	false																																																																																																																		0				
249658																																																																																																																									true	false	false																																																																																																																		0				
250430																																																																																																																									false	false	false																																																																																																																		0				
250476																																																																																																																									false	false	false																																																																																																																		0				
