"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
370347																																																																																																																																		122501	1311	0	145	93328																																																																												93183																															
370721																																																																																																																																		222114	2173																																																																																																														
370833																																																																																																																																		59628	903																																																																																																														
370954																																																																																																																																		114728	546	0	0	85846																																																																												85846																															
371223																																																																																																																																		252324	2477	0	438	163160																																																																												162722																															
371232																																																																																																																																		199773	1400																																																																																																														
371362																																																																																																																																		514297	3771	0	0	409046																																																																												409046																															
371559																																																																																																																																		130214	834																																																																																																														
371755																																																																																																																																		88644	505																																																																																																														
371849																																																																																																																																		74844	704																																																																																																														
371924																																																																																																																																		1472896	11581	0	0	930440																																																																												930440																															
371942																																																																																																																																		124883	533	0	0	74286																																																																												74286																															
372444																																																																																																																																		120504	688	0	0	74670																																																																												74670																															
372538																																																																																																																																		825942	5973																																																																																																														
372640																																																																																																																																		216685	879																																																																																																														
372855																																																																																																																																		167176	1211	0	0	128404	32013	21827	10186	0	0	0	0	0	0	1203	9536	1616	0	0	0	0	0	0	0	0	0	0	5443	0	292	0	5151	23823	20014	26794	97408	1792	1792	0	0	0	1792	99	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16794	8397	0	0	0	8397	23823	20014	26794	111004	0	4003	13397	111004	128404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373272																																																																																																																																		49623	273	0	0	26625																																																																												26625																															
373553																																																																																																																																		61713	619	0	90	42288																																																																												42198																															
373601																																																																																																																																		1902145	1400	0	0	524652	305389	186308	119081	0	1479458	30286	1253281	51029	144862	0	0	0	13243	0	0	0	0	0	0	0	0	0	15036	0	0	0	15036	216594	1372362	129414	185175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216594	1372362	129414	185473	0	274472	64707	185473	524652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374130																																																																																																																																		201349	1339																																																																																																														
374653																																																																																																																																		3462384	23373	0	321	1844218	1221991	1187585	34406	0	0	0	0	0	0	11672	568151	0	1188	0	0	0	0	0	0	0	0	0	97346	2071	4498	0	86954	1226125	611810	53804	1583619	3809	3809	25	0	0	3784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155706	77853	2	0	309	77542	1226152	611810	55343	1686977	0	122362	27672	1686977	1843897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374774																																																																																																																																		184836	963	0	0	88278																																																																												88278																															
375034																																																																																																																																		2901235	19108	0	0	1915347	132807	110982	11752	10073	771410	108184	663226	0	0	72818	276409	0	1	0	0	0	0	0	0	0	0	0	112679	180	4946	0	86292	351130	956333	127923	1434288	7038	7038	0	0	0	7038	7985	3993	0	0	0	3993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256923	128462	0	0	0	128461	351130	956333	127923	1614338	0	191267	63962	1614338	1915347	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375043																																																																																																																																		1513664	14533	0	0	1214709	190927	169166	21761	0	0	0	0	0	0	22774	48589	1765	2562	2630	0	2630	0	0	0	0	0	0	64793	1122	4211	19	59441	236526	98379	59013	1115233	22533	22533	0	0	0	22533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236526	98379	59013	1137766	0	19676	29507	1137766	1214709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375379																																																																																																																																		51088	287	0	24	20979																																																																												20955																															
375502																																																																																																																																		1624862	18142	0	608	1402766																																																																												1402158																															
375566																																																																																																																																		958744	9021	0	421	687911																																																																												687490																															
375650																																																																																																																																		66417	210	0	0	33140																																																																												33140																															
376237																																																																																																																																		89772	599																																																																																																														
376273																																																																																																																																		2591161	13422																																																																																																														
376442																																																																																																																																		639342	4880	0	73	384587	91560	85824	5736	0	595	0	0	595	0	19282	114197	5488	0	0	0	0	0	0	0	0	0	0	26048	347	1748	179	17555	110072	146310	60488	319872	0	0	0	0	0	0	0	0	0	0	0	0	2510	502	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	0	5405	2703	0	0	0	2703	110072	146310	60488	323077	0	29262	30244	323077	384514	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376947																																																																																																																																		161711	1789																																																																																																														
377663																																																																																																																																		139010	1113	168	168	75602	4811	2451	2360	0	0	0	0	0	0	5074	46451	7873	0	3467	0	3467	0	0	0	0	0	0	6400	0	343	0	6057	8270	54757	29765	46622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2250	1125	0	0	0	1125	8270	54757	29765	49405	0	10951	14883	49405	75266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377850																																																																																																																																		61619	635	0	15	49630																																																																												49615																															
377908																																																																																																																																		7112322	34764	0	0	3600892	589984	504847	85137	0	3211977	37961	3175142	0	0	38663	155719	238	9716	0	0	0	0	0	0	0	0	0	213837	291	16160	1	194108	676897	3432158	568714	2458734	5268	5268	0	0	0	5268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299790	149895	0	0	0	149895	676897	3432158	568714	2618137	0	686432	284357	2618137	3600892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
378044																																																																																																																																		30597	265																																																																																																														
378110																																																																																																																																		67056	295																																																																																																														
379050																																																																																																																																		21668	320																																																																																																														
379153																																																																																																																																		146822	792																																																																																																														
379470																																																																																																																																		152637	579	0	0	78334																																																																												78334																															
379649																																																																																																																																		201246	677																																																																																																														
379920																																																																																																																																		39353133	348216	0	0	28409951	4145169	3669741	475428	0	3202533	81943	3120646	0	0	332790	2827276	0	1967	0	0	0	0	214367	0	0	0	0	3982963	124126	150858	0	1130383	4983512	6646194	5541765	19203322	199545	199545	0	0	0	195566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58712	58712	0	0	58712	0	5557605	2778803	0	0	335279	2242228	5412775	6646194	5935756	22003106	0	1329239	2967878	22003106	28409951	215478	0	0	0	0	0	0	0	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380346																																																																																																																																		140655	1547																																																																																																														
380458																																																																																																																																		1877624	9373	0	0	1071090																																																																												1071090																															
380533																																																																																																																																		255774	1591	0	0	160155																																																																												160155																															
380654																																																																																																																																		210645	1114	0	135	78327																																																																												78192																															
380878																																																																																																																																		127812	223																																																																																																														
380944																																																																																																																																		125906	1117	0	94	81843																																																																												81749																															
381026																																																																																																																																		115417	376	0	0	67426	3011	1860	1151	0	0	0	0	0	0	971	43547	0	0	2784	0	2784	0	0	0	0	0	0	5709	0	0	0	5070	5096	47482	16110	46149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2949	1475	0	0	0	1475	5096	47482	16110	48433	0	9496	8055	48433	67426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
381343																																																																																																																																		1009250	7323	0	0	618797	299796	283684	16112	0	0	0	0	0	0	29862	37102	15866	0	0	0	0	0	0	0	0	0	0	55994	21	1310	431	51486	320418	54524	92210	466307	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95604	47802	0	0	0	47802	320418	54524	92210	525876	0	10905	46105	525876	618797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60565	12113	0	0	
381932																																																																																																																																		323906	3421	0	1351	165657																																																																												164306																															
381950																																																																																																																																		388198	874	0	0	146810																																																																												146810																															
382050																																																																																																																																		405249	4080	0	1498	206567	43870	20208	23662	0	0	0	0	0	0	26573	107297	18251	1222	0	0	0	0	0	0	0	0	0	18732	363	534	0	17139	58778	131493	88134	129522	0	0	0	0	0	0	2825	1413	0	0	0	1413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2961	1481	0	0	0	1481	58778	131493	88134	133247	0	26299	44067	133247	205069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382069																																																																																																																																		471707	1851	0	0	184657	10979	8766	2213	0	0	0	0	0	0	97170	195311	0	2988	2400	0	2400	0	0	0	0	0	0	30513	0	567	0	18909	125508	200701	8363	127225	20	20	0	20	0	0	81	41	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1323	662	0	0	0	662	125508	211106	8363	131988	0	42221	4182	131988	184657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256																																																																																																																																		57854	408	0	32	30081																																																																												30049																															
382274																																																																																																																																		2855	30																																																																																																														
382443																																																																																																																																		172741	779																																																																																																														
382537																																																																																																																																		220583	2227																																																																																																														
382649																																																																																																																																		781000	4836																																																																																																														
382658																																																																																																																																		259023	2866																																																																																																														
382742																																																																																																																																		129568	945	0	0	78672																																																																												78672																															
382854																																																																																																																																		125034	1033	0	4	82398	13008	12385	623	0	0	0	0	0	0	1409	18979	5876	5381	535	0	535	0	0	0	0	0	0	8365	3	284	128	7654	15577	20421	25193	63192	0	0	0	0	0	0	7	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15707	20421	25193	63702	0	4084	12597	63702	82394	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
384018																																																																																																																																		2707053	25758																																																																																																														
384278																																																																																																																																		3234722	25363	0	9063	1823912	363412	335232	28180	0	0	0	0	0	0	148756	528532	214187	289440	0	0	0	0	0	0	0	0	0	322107	0	53533	4737	106603	524390	719343	702394	970831	2804	2804	0	0	0	2804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35899	17950	0	0	10168	7782	530450	719343	726240	988748	0	143869	363120	988748	1814849	4450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
384353																																																																																																																																		13777	76																																																																																																														
384652																																																																																																																																		1007777	4802																																																																																																														
384830																																																																																																																																		164239	1188																																																																																																														
385350																																																																																																																																		163198	1238	0	0	103419																																																																												103419																															
385471																																																																																																																																		520184	9031	0	3954	406183																																																																												402229																															
385547																																																																																																																																		160218	1781																																																																																																														
385686																																																																																																																																		392149	2569	0	580	159194																																																																												158614																															
386432																																																																																																																																		181958	949																																																																																																														
386450																																																																																																																																		499947	2639																																																																																																														
386731																																																																																																																																		295133	1172																																																																																																														
386825																																																																																																																																		152714	431	0	0	51035																																																																												51035																															
386852																																																																																																																																		358783	2443	0	542	152891	59604	54956	4648	0	345	0	160	185	0	15634	71097	0	407	900	0	900	0	0	0	0	0	0	27353	1093	441	2	11171	93001	114103	39764	98856	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10808	5404	0	0	0	4968	93195	114103	39764	107514	0	22821	19882	107514	152349	113	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
387055																																																																																																																																		129920	844	0	0	73663																																																																												73663																															
387671																																																																																																																																		415920	3829	0	13	305305																																																																												305292																															
388155																																																																																																																																		224257	2012	0	249	141109																																																																												140860																															
388258																																																																																																																																		31607	399																																																																																																														
388557																																																																																																																																		117366	719	0	0	100184																																																																												100184																															
388744																																																																																																																																		291142	4669																																																																																																														
388753																																																																																																																																		41516	270	0	0	24720																																																																												24720																															
388874																																																																																																																																		113028	510																																																																																																														
389358																																																																																																																																		201985	1205																																																																																																														
389376																																																																																																																																		50517	353																																																																																																														
389826																																																																																																																																		40695	151	0	0	19565																																																																												19565																															
390372																																																																																																																																		452594	1636																																																																																																														
390840																																																																																																																																		304344	2778	0	383	191605																																																																												191222																															
391418																																																																																																																																		240675	1345																																																																																																														
391557																																																																																																																																		48838	954																																																																																																														
391575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54231	2608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1480	296	0	0	296	0	0	0	8439	0	3483	3483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2608	0	0	0	0	0	0	0	0	0	0	3912	0	0	0	0	0	0	0	1124498	0	0	0	0	0	0	0	0	0	161649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
391959																																																																																																																																		77872	1089	0	377	56942	18373	1710	16663	0	0	0	0	0	0	0	1912	0	0	0	0	0	0	0	0	0	0	0	2507	245	322	0	1940	2057	21290	6075	49299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2057	21290	6075	49299	0	4258	3038	49299	56565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
391977																																																																																																																																		1258351	3453	0	0	584922																																																																												584922																															
392152																																																																																																																																		58146	880	0	414	37301																																																																												36887																															
392255																																																																																																																																		109007	991	0	218	61885																																																																												61667																															
392778																																																																																																																																		609901	3845																																																																																																														
393252																																																																																																																																		115132	983	0	0	78823																																																																												78823																															
393355																																																																																																																																		190632	2118	0	677	115127	20448	17263	3185	0	1240	0	770	470	0	12999	31492	1279	1000	3885	0	3885	0	0	0	0	0	0	5896	0	206	0	5690	35407	39538	32678	82528	27	27	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1840	920	0	0	0	920	35407	39538	32678	86719	0	7908	16339	86719	114450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
393953																																																																																																																																		886124	6007	0	0	507741																																																																												507741																															
394156																																																																																																																																		134791	1229																																																																																																														
394259																																																																																																																																		490034	5092																																																																																																														
395238																																																																																																																																		55429360	492243	0	0	44554079	2592209	2295918	296291	0	0	0	0	0	0	1637538	8204625	0	18284	62144	0	62144	0	197018	0	0	0	0	3674366	172031	43757	13056	2658193	5459327	8717346	6118168	33853759	112321	112321	40886	26388	0	45047	92094	46047	0	0	0	46047	6290	1258	0	0	0	1258	0	0	0	0	0	0	0	0	0	0	0	0	9144506	4572253	0	0	0	4572253	5763915	8757287	6118168	39122854	0	1751457	3059084	39122854	44554079	241890	5737	5737	0	0	0	0	0	0	0	0	0	0	15320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
396057																																																																																																																																		81403	718	0	0	59137																																																																												59137																															
396244																																																																																																																																		381297	2048	0	0	247363	26617	25404	1213	0	0	0	0	0	0	28651	58464	21519	250	0	0	0	0	0	0	0	0	0	28456	0	2069	0	20359	56017	61746	96115	158716	440	440	0	0	0	440	285	143	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20017	10009	0	0	0	10009	56017	61746	96115	174315	0	12349	48058	174315	247363	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
396253																																																																																																																																		649916	1614	0	0	446102																																																																												446102																															
396356																																																																																																																																		47510	331	0	27	24362																																																																												24335																															
396954																																																																																																																																		312063	2179	0	370	144755																																																																												144385																															
397456																																																																																																																																		143318	1876																																																																																																														
397531																																																																																																																																		1013379	6979	0	105	549930																																																																												549825																															
397540																																																																																																																																		1824627	16433																																																																																																														
397559																																																																																																																																		458486	5236																																																																																																														
397755																																																																																																																																		700881	7579	0	695	550796																																																																												550101																															
397858																																																																																																																																		60024	400																																																																																																														
398051																																																																																																																																		112405	705																																																																																																														
398248																																																																																																																																		372691	1640	0	0	131317	57876	57397	479	0	0	0	0	0	0	56017	76412	725	0	0	0	0	0	0	0	0	0	0	8147	0	2395	0	5719	116765	79286	133140	44464	78	78	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11278	5639	0	0	5639	0	146697	79286	141576	44542	0	15857	70788	44542	131317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
398837																																																																																																																																		289604	2342																																																																																																														
399357																																																																																																																																		46722	436																																																																																																														
399517																																																																																																																																		5225629	35150	0	0	3449529	731063	699198	31865	0	0	0	0	0	0	81197	557924	64658	28609	0	0	0	0	0	0	0	0	0	285554	0	3577	2805	220816	871306	616450	1064521	2615885	3983	3983	0	0	0	3983	13208	6604	0	0	0	6604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208828	104414	0	0	0	104414	871306	616873	1067410	2733772	0	123375	533705	2733772	3449529	2504	0	0	0	0	0	0	0	0	0	0	0	0	2569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
399731																																																																																																																																		113319	871																																																																																																														
399973																																																																																																																																		172378	1093	0	0	120078																																																																												120078																															
400057																																																																																																																																		208319	1298	0	0	120952																																																																												120952																															
400141																																																																																																																																		577504	7782	0	2310	437768																																																																												435458																															
400365																																																																																																																																		529493	3683	0	231	278949																																																																												278718																															
400767																																																																																																																																		214958	1200	0	75	94555																																																																												94480																															
401072																																																																																																																																		101820	539																																																																																																														
401559																																																																																																																																		109242	461	0	0	37482																																																																												37482																															
401755																																																																																																																																		158326	1927																																																																																																														
401906																																																																																																																																		771745	5893	0	574	474338																																																																												473764																															
401951																																																																																																																																		32918	268	0	0	21512																																																																												21512																															
402846																																																																																																																																		112836	269																																																																																																														
402873																																																																																																																																		62618	255																																																																																																														
403067																																																																																																																																		179511	1721	0	857	74652																																																																												73795																															
403151																																																																																																																																		1981023	16175																																																																																																														
403179																																																																																																																																		1843613	15243	0	0	1431382																																																																												1431382																															
403254																																																																																																																																		19004	6	0	0	3419																																																																												3419																															
403656																																																																																																																																		91984	756	0	192	45173																																																																												44981																															
403870																																																																																																																																		767055	6470																																																																																																														
403946																																																																																																																																		1265757	18184	0	4323	1108905																																																																												1104582																															
404653																																																																																																																																		372554	2298	0	0	300677																																																																												300677																															
404943																																																																																																																																		74894	959																																																																																																														
406022																																																																																																																																		372973	2741	0	0	222656																																																																												222656																															
406059																																																																																																																																		391541	3949	0	614	266812																																																																												266198																															
406666																																																																																																																																		184604	444	0	0	101630																																																																												101630																															
406974																																																																																																																																		308262	2265																																																																																																														
407168																																																																																																																																		137406	916																																																																																																														
407506																																																																																																																																		1782194	15970	0	1496	1157976																																																																												1156480																															
407645																																																																																																																																		628533	2555	0	0	222554																																																																												222554																															
407850																																																																																																																																		22180	383																																																																																																														
