"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	RCONG350	RCONG351	RCONG352	RCONG353	
396954																																																																																																																																																0	0	123864	0	0	0	0	4543	4750	0	0	0	0	0	0	169218	172333		0	0	91336	92756	0	0	3157	26159	2787	4618	3536	31752	54391	0	1183	6732	5001	15251	0	10165	10758																									0	11223	0	10979									0	0	0	0	0	0	10596	10696	0	0	0	0	0	0	0	0							
397456																																																																																																																																																0	0	24581	0	0	0	0	0	0	0	0	0	0	0	0	62170	63827		0	0	32658	34033	0	0	201	201	0	816	240	19172	13629	0	0	0	0	11288	14249	2316	1916																									0	0	0	0	0	0	25260	25537	0	0	0	0	0	0	0	0	0	0	4227	4232	0	0	0	0	0	0	0	0							
397531																																																																																																																																																0	0	174090	27893	27894	0	0	0	0	2000	2000	0	0	9598	10011	167313	166492		0	0	0	0	0	0	26306	13530	12776	46373	44464	51075	0	0	0	0	4034	309	3529	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
397540																																																																																																																																																0	0	83251	11992	11984	0	0	0	0	0	0	0	0	53781	53995	43959	44126		23911	24137	0	0	0	0	33723	31559	4990	22351	4965	703	0	1768	1308	1299	1488	3506	0	16253	7718																									0	0	0	0	911	945	2739	2825	4988	4202	618	644	0	0	0	0	23766	24505	0	0	0	0	0	0	0	0	0	0							
397559																																																																																																																																																0	0	1131	0	0	0	0	0	0	0	0	0	0	2073	2143	34518	35312		419	426	13757	14132	0	0	0	0	0	731	2332	4835	6652	0	0	451	1521	16044	4648	0	170																									0	0	0	0									0	0	0	0	0	0	166	170	0	0	0	0	0	0	0	0							
397755																																																																																																																																																0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	236	239		0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	56	0	0	0	183	0																									0	0	0	0									0	0	0	0	0	0	181	183	0	0	0	0	0	0	0	0							
397858																																																																																																																																																0	0	11526	4384	4668	0	0	0	0	0	0	0	0	7567	7786	21933	22560		7567	7786	17299	17637	0	0	2316	521	1795	5492	6646	15367	307	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
398051																																																																																																																																																0	0	7976	0	0	0	0	0	0	0	0	0	0	0	0	8804	8872		0	0	6147	6170	0	0	656	69	486	152	860	3838	763	0	0	0	0	1643	836	223	0																									0	0	0	0	0	0	0	0	0	0	2437	2479	0	0	0	0	0	0	220	223	0	0	0	0	0	0	0	0							
398248																																																																																																																																																0	0	32647	56017	55906	0	0	0	0	0	0	0	0	0	0	133154	133766		0	0	3560	3575	0	0	33325	11005	22320	37975	40862	21605	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
398668	0	0	531	50513	51411	0	0	0	0	0	0	0	0	0	0	50513	51411		0	0	0	0	0	0	51411	100	51311	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																		
398837																																																																																																																																																1044	1044	22637	987	984	160	164	0	0	0	0	0	0	36090	36404	33707	34139		21951	22185	16684	17036	0	0	2505	255	2236	3495	6919	32842	3543	49	20	727	191	8467	1343	4632	5509																									0	0	0	0									0	0	0	0	0	0	185	186	0	0	0	0	0	0	0	0							
399357																																																																																																																																																0	0	866	0	0	0	0	0	0	0	0	0	0	370	382	3594	3619		370	382	896	912	0	0	55	1193	0	397	626	553	912	0	0	0	0	0	0	0	307																									0	0	0	0									0	0	0	0	0	0	74	75	0	0	0	0	0	0	0	0							
399517																																																																																																																																																0	0	437547	4913	4839	0	0	23176	22982	0	0	0	0	0	0	726955	732535		0	0	107856	108831	15250	15231	36658	12848	15021	49620	51975	202783	19482	84	528	108	45	28622	82531	176323	92565																									0	0	0	0	0	0	259	258	0	0	112100	111660	0	0	0	0	0	0	269829	268568	0	0	0	0	0	0	0	0							
399731																																																																																																																																																0	0	8398	1261	1263	0	0	0	0	0	0	0	0	0	0	29662	29625		0	0	6989	7091	0	0	527	22	505	1687	9707	5125	776	0	1	0	188	2702	7270	824	817																									0	0	0	0	0	0	398	393	0	0	10124	10017	0	0	0	0	0	0	1327	1333	0	0	0	0	0	0	0	0							
399973																																																																																																																																																0	0	18903	5315	5312	0	0	0	0	0	0	0	0	0	0	45326	46425		0	0	18113	18497	0	0	90	5283	0	503	194	14799	8225	1355	549	0	0	0	0	4601	10918																									0	4985	0	4789									0	0	0	0	0	0	7942	8033	0	0	0	0	0	0	0	0							
400057																																																																																																																																																0	0	16045	2010	2010	0	0	1576	1565	0	0	0	0	0	0	36813	36633		0	0	8114	8149	0	0	0	1303	0	6171	996	8398	1149	0	4135	0	0	4073	1937	2572	5899																									0	1303	0	1275									0	0	0	0	0	0	5009	4928	0	0	0	0	0	0	0	0							
400141																																																																																																																																																0	0	81656	12833	13041	0	0	0	0	0	0	0	0	7330	7839	104697	107253		7330	7839	31121	32165	0	0	8322	1759	6563	11019	21585	46457	9542	0	32	17	449	8244	6952	0	1963																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
400365																																																																																																																																																0	0	20717	2001	2034	0	0	0	0	0	0	0	0	0	0	92197	92421		0	0	6576	6672	0	0	2924	1305	1587	6495	17939	3477	0	2822	1091	45	322	37455	2528	5742	11613																									0	0	0	0									0	0	0	0	0	0	12705	12741	0	0	0	0	0	0	0	0							
400767																																																																																																																																																0	0	13157	0	0	0	0	0	0	0	0	0	0	0	0	84409	86029		0	0	32763	33443	38	38	407	680	139	634	3242	24488	6946	227	372	159	1760	19842	16758	7791	2992																									0	0	0	0									0	0	0	0	0	0	10657	10782	0	0	0	0	0	0	0	0							
401072																																																																																																																																																0	0	9798	0	0	0	0	0	0	0	0	0	0	19930	20576	41024	41019		5053	5352	0	0	0	0	73	1835	16	303	5151	14903	261	256	0	218	1085	3788	3433	14903	14797																									0	0	0	0									0	0	0	0	0	0	25744	25821	0	0	0	0	0	0	0	0							
401559																																																																																																																																																0	0	14868	3203	3189	0	0	1750	1744	0	0	0	0	0	0	60472	60973		0	0	18382	19214	0	0	247	10422	0	0	996	22997	1051	0	0	0	0	0	6753	888	17866																									0	0	0	0									0	0	0	0	0	0	19132	18754	0	0	0	0	0	0	0	0							
401755																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
401906																																																																																																																																																0	0	14150	0	0	0	0	1200	1252	0	0	0	0	0	0	155466	154280		0	0	12686	13008	0	0	1452	0	1068	2836	998	22382	601	25	112	620	50	10080	108901	3455	3151																									0	0	0	0									0	0	0	0	0	0	747	825	0	0	0	0	0	0	0	1							
401951																																																																																																																																																0	0	935	1241	1238	0	0	0	0	0	0	0	0	0	0	2640	2658		0	0	595	581	0	0	0	0	0	249	495	691	384	0	0	0	0	839	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
402846																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	31996	33542	14875	14960		31996	33542	14874	14959	0	0	5881	1011	4870	7052	2782	25332	5909	0	0	0	1	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
402873																																																																																																																																																0	0	0	3793	3775	0	0	0	0	0	0	0	0	32	33	5569	5546		0	0	0	0	0	0	0	0	0	1549	2023	515	0	32	0	0	0	971	488	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
403067																																																																																																																																																0	0	1098	3023	2995	0	0	1001	1012	0	0	0	0	0	0	40104	40444		0	0	13899	14328	0	0	765	1665	765	948	9746	6535	5314	117	105	125	775	10428	3918	6	0																									0	0	0	0									0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0							
403151																																																																																																																																																0	0	289315	311	319	0	0	302	308	0	0	0	0	164825	167074	197476	193524		164825	167074	2961	2974	0	0	9899	6154	3745	18972	27951	300207	471	0	0	1	34	506	308	0	0																									0	0	0	0	0	0	778	788	0	0	222	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
403179																																																																																																																																																0	0	134098	0	0	0	0	54876	55946	0	0	1944	1940	0	0	322574	325890		0	0	107964	110265	4986	4778	3517	25601	923	6005	35883	62391	55192	4	0	0	0	1965	3581	62939	71407																									0	0	0	0									0	0	0	0	0	0	44316	44169	0	0	2192	2135	0	0	15594	15529							
403254																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825	866		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	91	0	579																									0	0	0	0									0	0	0	0	0	0	549	579	0	0	0	0	0	0	0	0							
403656																																																																																																																																																0	0	39059	2000	2000	0	0	0	0	0	0	0	0	0	0	39729	40421		0	0	800	803	0	0	0	2000	0	161	522	120	0	0	0	0	1694	34228	1697	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
403870																																																																																																																																																0	0	99469	991	995	0	0	0	0	0	0	0	0	0	0	197699	199809		0	0	1251	1251	0	0	0	2392	0	3308	12062	81023	13117	0	0	0	1909	14971	54851	4604	11571																									0	0	0	0									0	0	0	0	0	0	1002	991	0	0	0	0	0	0	0	0							
403946																																																																																																																																																0	0	36037	5156	5156	800	800	0	0	0	0	0	0	800	800	104920	104589		0	0	0	0	0	0	0	800	0	0	0	5156	0	221	0	0	0	0	6039	30964	62209																									0	0	0	0									0	0	0	0	0	0	93615	93173	0	0	0	0	0	0	0	0							
404653																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2216	2307		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	1321	561	272	0																									0	0	0	0									0	0	0	0	0	0	271	271	0	0	0	0	0	0	0	0							
404943																																																																																																																																																0	0	3159	0	0	0	0	0	0	0	0	0	0	0	0	30579	30762		0	0	11587	11682	0	0	0	1045	0	105	1993	8777	2383	0	0	0	0	9293	39	6740	385																									0	0	0	0									0	0	0	0	0	0	6159	6197	0	0	0	0	0	0	0	0							
406022																																																																																																																																																0	0	3967	0	0	0	0	0	0	0	0	0	0	0	0	93197	93735		0	0	25944	26191	0	0	0	0	0	214	268	17901	29565	0	0	0	0	4893	23793	10807	6296																									0	0	0	0									0	0	0	0	0	0	13212	13173	0	0	0	0	0	0	0	0							
406059																																																																																																																																																0	0	11967	15026	14842	0	0	1000	1000	0	0	0	0	0	0	16026	15842		0	0	0	0	0	0	10051	0	10051	0	1000	4791	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
406666																																																																																																																																																0	0	24771	0	0	0	0	0	0	0	0	0	0	0	0	66201	65946		0	0	38302	38274	0	0	0	0	0	720	1392	24491	12694	0	94	0	481	11964	11194	2915	0																									0	0	0	0									0	0	0	0	0	0	2908	2915	0	0	0	0	0	0	0	0							
406974																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48699	49457		0	0	18345	18697	0	0	1137	0	1137	2392	3985	10941	242	0	0	415	3705	26151	489	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
407168																																																																																																																																																0	0	7695	5597	5690	0	0	0	0	0	0	0	0	0	0	9726	9824		0	0	129	129	0	0	2423	2000	1423	3396	3005	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
407506																																																																																																																																																0	0	27321	51258	51019	0	0	9977	10134	0	0	0	0	0	0	112335	112776		0	0	13770	13924	0	0	6456	16524	2847	16961	8640	34736	0	549	243	0	75	1188	4155	14116	12740																									0	0	0	0									0	0	0	0	0	0	26840	26856	0	0	0	0	0	0	0	0							
407645																																																																																																																																																0	0	96043	21449	21464	0	0	0	0	0	0	0	0	0	0	377673	385373		0	0	130306	133435	0	0	8568	26831	5601	20887	67379	202871	34131	124	141	0	0	298	0	3895	23215																									0	0	0	0									0	0	0	0	0	0	1703	1699	0	0	0	0	0	0	0	0							
407850																																																																																																																																																0	0	2210	0	0	0	0	0	0	0	0	0	0	2873	2873	0	0		1684	1661	0	0	0	0	0	0	0	0	1042	642	0	0	0	0	0	987	202	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
408307																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116162	117386		0	0	14123	15002	0	0	0	0	0	0	0	16119	12506	2027	18	332	567	15386	68796	0	1635																									0	0	0	0	0	0	11635	11682	0	0	75806	75444	0	0	0	0	0	0	1632	1635	0	0	0	0	0	0	0	0							
408642																																																																																																																																																0	0	3781	29740	29656	0	0	13467	13511	0	0	0	0	0	0	197268	196752		0	0	15410	15482	5000	4969	5464	7940	3459	15720	38012	30186	0	0	0	0	123	34093	18306	17471	31442																									0	0	0	0									0	0	0	0	0	0	31528	31352	0	0	0	0	0	0	0	0							
408875																																																																																																																																																0	0	0	999	1000	0	0	0	0	0	0	0	0	0	0	2971	2961		0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	1961																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
409265																																																																																																																																																0	0	10529	0	0	0	0	0	0	0	0	0	0	0	0	37934	37844		0	0	19181	19087	0	0	0	0	0	451	376	4854	13406	0	0	0	0	9057	4384	4338	978																									0	0	0	0									0	0	0	0	0	0	5353	5316	0	0	0	0	0	0	0	0							
410159																																																																																																																																																0	0	2537	780	777	0	0	51	53	0	0	0	0	0	0	4470	4465		0	0	1874	1875	247	247	1126	402	154	740	2546	480	0	0	0	0	0	0	143	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
410560																																																																																																																																																0	0	33587	0	0	0	0	0	0	0	0	0	0	0	0	126415	127221		0	0	32566	33114	0	0	7524	195	7329	18412	17815	6935	0	0	0	0	1285	40075	619	30578	3978																									0	0	0	0									0	0	0	0	0	0	17097	17274	0	0	0	0	0	0	0	0							
410748																																																																																																																																																29476	29483	8734	0	0	0	0	0	0	0	0	0	0	33334	33412	0	0		3858	3929	0	0	0	0	13264	3159	10105	17710	2229	131	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
410917																																																																																																																																																0	0	117475	11698	11872	0	0	3482	3467	0	0	0	0	0	0	217298	219546		0	0	79111	80268	500	502	1754	3252	289	3721	9871	74162	45851	715	1419	0	272	24003	32391	19260	4340																									0	0	0	0									0	0	0	0	0	0	17780	18032	0	0	0	0	0	0	0	0							
410944																																																																																																																																																0	0	8227	0	0	0	0	0	0	0	0	0	0	0	0	19666	19497		0	0	833	870	0	0	283	0	283	0	420	912	0	0	0	0	0	3159	2375	2737	9610																									0	0	0	0									0	0	5310	5248	0	0	12490	12347	0	0	0	0	0	0	0	0							
411062																																																																																																																																																0	0	60832	27460	27680	0	0	0	0	0	0	0	0	40791	41398	111830	112969		38795	39402	7124	7332	0	0	11483	4002	7481	9047	18092	41703	0	0	0	41	456	46634	26304	0	0																									1996	0	1996	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411174																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411231																																																																																																																																																0	0	6996	0	0	0	0	1805	1853	0	0	0	0	0	0	38966	39130		0	0	15326	15590	0	0	2313	1063	1251	5607	2723	21295	1335	308	290	0	161	1323	3727	46	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411240																																																																																																																																																0	0	0	481	488	0	0	0	0	0	0	0	0	0	0	47702	48733		0	0	25555	26382	0	0	1680	970	710	2893	1133	16517	5158	0	0	27	58	5176	9099	3041	3951																									0	0	0	0									0	0	0	0	0	0	2644	2642	0	0	0	0	0	0	0	0							
411473																																																																																																																																																0	0	2901	0	0	0	0	2000	2035	0	0	0	0	128084	128310	21456	21514		0	0	0	0	0	0	0	7088	0	2083	2505	5481	2793	0	0	452	807	12024	73110	3350	39904																									0	0	0	0	2680	2685	0	0	74712	74793	9030	9002	0	0	0	0	898	921	943	934	0	0	0	0	0	0	0	0							
411512																																																																																																																																																0	0	27289	0	0	11430	11786	0	0	0	0	0	0	29929	29978	10699	10774		18499	18192	0	0	0	0	0	3704	0	0	7000	8088	17187	0	81	2	0	0	2293	2354	0																									0	0	0	0	0	0	80	81	0	0	2308	2296	0	0	0	0	0	0	2299	2354	0	0	0	0	0	0	0	0							
411549																																																																																																																																																0	0	1477	0	0	0	0	0	0	0	0	0	0	0	0	8906	9279		0	0	4220	4480	0	0	392	332	312	488	79	2717	2426	0	0	0	89	2371	262	202	0																									0	0	0	0									0	0	0	0	0	0	194	202	0	0	0	0	0	0	0	0							
411576																																																																																																																																																0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	4334	4306		0	0	2279	2269	750	734	1453	1000	453	340	993	1464	0	24	0	0	0	32	0	0	0																									0	0	0	0	0	0	24	24	0	0	31	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411624																																																																																																																																																0	0	1269	0	0	0	0	0	0	0	0	0	0	0	0	71261	71478		0	0	59123	59221	0	0	1494	3073	1494	2824	1448	17234	38730	1168	97	1678	0	996	674	762	1300																									0	0	0	0	0	0	242	245	0	0	4339	4368	0	0	0	0	0	0	2002	2062	0	0	0	0	0	0	0	0							
411651																																																																																																																																																0	0	31969	31251	31351	0	0	0	0	0	0	0	0	0	0	32175	32295		0	0	0	0	0	0	16915	2709	14203	14472	293	0	0	0	3	0	0	0	0	615	0																									0	0	0	0									0	0	0	0	0	0	599	615	0	0	0	0	0	0	0	0							
412153																																																																																																																																																0	0	14371	5265	5229	0	0	1250	1249	0	0	0	0	0	0	29633	29864		0	0	17577	17815	0	0	309	3166	0	845	2976	17297	2869	0	3	101	0	0	0	1855	751																									0	2860	0	2829									0	0	0	0	0	0	755	751	0	0	0	0	0	0	0	0							
412452																																																																																																																																																0	0	28025	42038	42043	0	0	0	0	0	0	0	0	199	228	57041	57194		199	228	3746	3875	0	0	42302	24008	18294	384	540	1828	1828	0	0	0	45	3572	3838	2520	536																									0	0	0	0									0	0	0	0	0	0	2521	2520	0	0	0	0	0	0	0	0							
412555																																																																																																																																																0	0	66521	988	987	0	0	0	0	0	0	0	0	0	0	100637	101325		0	0	42872	43660	7000	6918	6029	330	5699	11793	15741	31132	270	2087	1100	2429	1728	28368	649	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
412667																																																																																																																																																0	0	5108	0	0	25	25	0	0	0	0	0	0	14774	15165	0	0		9749	10160	0	0	0	0	0	0	0	0	0	10172	4602	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
412751																																																																																																																																																0	0	82424	1999	2087	0	0	2507	2543	0	0	0	0	1774579	1765415	384537	387614		1057947	1050604	90461	91002	0	0	17234	7264	17234	20074	14198	430068	898596	1	1	0	0	259959	298537	94345	121916																									0	0	0	0	42147	42122	24815	25594	337768	337155	152777	152989	0	0	0	0	109689	109817	22782	23372	0	0	0	0	0	0	0	0							
412845																																																																																																																																																0	0	73696	18659	18739	2050	2050	0	0	0	0	0	0	5794	5794	148741	152258		3744	3744	59321	61417	0	0	1049	11196	0	2810	8716	65584	17421	3913	0	0	0	1130	6583	9439	31260																									0	9347	0	9249									0	0	0	0	0	0	25933	26007	0	0	0	0	0	0	0	0							
412872																																																																																																																																																0	0	5557	3777	3787	0	0	2750	2767	0	0	0	0	0	0	50880	51142		0	0	16873	17109	324	332	9092	7068	0	0	1248	21275	2166	2024	0	0	0	20	39	4668	12636																									0	2746	0	2753									0	0	172	173	0	0	11996	12067	0	0	0	0	0	0	0	0							
413141																																																																																																																																																0	0	0	0	0	0	0	64059	64554	0	0	0	0	0	0	64059	64554		0	0	0	0	0	0	6090	2013	5584	27150	27630	2177	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
413208	0	0	8130610	12509989	12636662	0	0	0	0	0	0	2256532	2258961	5866591	6096332	36351981	36507167		7933	8352	0	0	0	0	1987630	1305243	679000	2548521	3276056	5030915	3939963	1	20	90515	780143	3241180	12828985	1621324	7031892	0	0	0	0	0	0	21379	20489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107864	100901	0	121390	0	129243	1249502	1288274	7171906	7160815	735413	765030	7734711	7794998	0	0	119	118	3215910	3345734	4676997	4635950	0	0	0	0	1336	1432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1729591	1754750	0	0	0	0	0	0	0	0	0	0	0	0	656497	687510	142893	143523	0	0	0	0	0				12636662									5866591			36507165		7933			0																																																																												
413347																																																																																																																																																0	0	11938	507	506	0	0	0	0	0	0	0	0	756	759	18838	18873		755	758	4334	4432	0	0	1278	344	933	3274	5470	9608	0	0	1	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
413543																																																																																																																																																0	0	0	4447	4416	0	0	0	0	0	0	0	0	18022	18075	24146	23978		18022	18075	0	0	0	0	797	0	794	456	3288	25025	0	14	16	0	130	2011	3714	2849	3702																									0	0	0	0									0	0	0	0	0	0	6596	6551	0	0	0	0	0	0	0	0							
413646																																																																																																																																																0	0	26134	0	0	0	0	1750	1742	0	0	0	0	0	0	30229	30849		0	0	10672	11179	0	0	2095	2095	0	9367	8041	8528	0	0	0	0	0	393	0	2248	176																									0	0	0	0									0	0	0	0	0	0	2377	2424	0	0	0	0	0	0	0	0							
413673																																																																																																																																																0	0	28315	1031	1032	0	0	0	0	0	0	0	0	3180	3144	47263	46939		0	0	916	925	0	0	0	0	0	0	1759	26239	0	0	0	0	0	3570	18551	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
413758																																																																																																																																																0	0	1273	0	0	0	0	248	259	0	0	0	0	0	0	3561	3719		0	0	3313	3460	0	0	0	0	0	615	1053	1323	728	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
414102																																																																																																																																																1000	993	34170	999	999	2508	2425	4232	4232	0	0	0	0	78973	78962	5962	5962		58088	58189	0	0	0	0	31688	5095	26594	21531	7099	6721	9897	0	0	0	0	2912	916	0	4171																									0	0	0	0									0	0	0	0	4171	4214	0	0	0	0	0	0	0	0	0	0							
414652																																																																																																																																																0	0	15435	0	0	0	0	0	0	0	0	0	0	0	0	45060	45215		0	0	20280	20272	0	0	2749	502	2247	4884	3622	13841	979	0	0	73	0	5363	6514	2915	4275																									0	0	0	0									0	0	0	0	0	0	7155	7190	0	0	0	0	0	0	0	0							
414764																																																																																																																																																0	0	50658	0	0	0	0	0	0	0	0	0	0	60492	62649	79235	80113		60492	62649	77267	78030	0	0	8938	1306	7633	12331	20077	83588	13968	0	0	0	0	1028	241	433	0																									0	0	0	0									0	0	0	0	0	0	428	433	0	0	0	0	0	0	0	0							
414858																																																																																																																																																0	0	28782	0	0	0	0	0	0	0	0	0	0	2992	2992	48685	49306		0	0	29542	30098	2500	2500	4238	0	4238	6235	4168	17990	2958	0	0	0	0	3505	13203	0	0																									2992	0	2992	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
415770																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
416245																																																																																																																																																0	0	729221	185636	185453	0	0	286026	286239	0	0	15852	15831	0	0	3997424	3997244		0	0	288023	296012	200	201	104807	444535	128146	285627	250434	220860	653	209	1189	2109	11968	361677	484139	580037	1225660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43094	43270	0	0	817380	818021	0	0	0	0	0	0	1277735	1270209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
