"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
238250																																																																																																																																																								0	0	0	0							0	0		0		25			0					0																																																																		
238737																																																																																																																																																								0	0	0	0							0	3846		1697		109			0					0																																																																		
239556																																																																																																																																																								0	0	0	0							20308	0		1803		0			0					0																													0																				1467																	
239613																																																																																																																																																								0	0	0	0							21388	0		33		17302			0					0																													30000																				11667																	
239659																																																																																																																																																								0	60600	0	0							0	0		2685		0			0					0																													64887																				0																	
240954																																																																																																																																																								0	0	0	0							1283	0		14		0			0					0																																																																		
241009																																																																																																																																																								0	0	0	0							1152	1553		0		0			0					0																																																																		
241157																																																																																																																																																								0	3000	0	0	0	0	0	0	0	0	5394	0	0	0		3484		0	10206	10206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14890	0	0	0	0	0	0	0	0	0	0	0	14890	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
241559																																																																																																																																																								0	0	0	0							1864	0		596		0			0					0																																																																		
241607																																																																																																																																																								0	0	0	0							119103	3217		0		10664			0					2048																													115321																				0																	
242257																																																																																																																																																								0	0	0	0							13446	0		1359		0			0					0																													0																				1372																	
242444																																																																																																																																																								2590	0	0	0	0	0	60430	0	0	0	40893	0	0	15676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60430	0	0	0	0	0	0	0	0	0	0	0	1539	0	0	0	1539	0	0	0	0	0	30215	0	0	0	0			0	0	0	0	0	0	0	0	
242949																																																																																																																																																								0	0	0	0							363	0		0		600			0					10																																																																		
242958																																																																																																																																																								0	0	0	0							2447	198		0		0			0					0																																																																		
242976																																																																																																																																																								0	40000	0	0	0	0	0	0	0	0	21954	0	0	0		1828		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
243375																																																																																																																																																								0	0	0	0							89	15694		0		0			0					0																																																																		
243414																																																																																																																																																								159	0	0	0							13820	3695		0		0			0					0																																																																		
243955																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																													0																				0																	
244037																																																																																																																																																								0	0	0	0							1608	0		100		0			0					0																																																																		
244149																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	32	0	0	1153		0		0	0	0	0	0	0	0	0	0	0	0	355778	0	0	0	0	0	0	0	0	0	0	0	598071	0	0	0	0	0	0	0	0	0	0	0	953849	0	0	0	0	0	0	0	0	0	0	0	3873	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
244158																																																																																																																																																								0	0	0	0							1662	0		460		0			0					0																																																																		
244251																																																																																																																																																								0	0	0	0							972	3697		1250		0			0					0																													3367																				0																	
245016	6677	0	0	0	0	0	0	0	0	0	0	0	0	2808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	27525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																							3543	0	4037																																																																																										
245276																																																																																																																																																								1700	0	0	0	0	0	28933	0	0	0	1591	200661	0	4845	1343	29009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13083	0	0	0	13083	0	0	0	0	0	0	0	28933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1136	0	0	0	26166	0	28933	0	0	0	0			0	0	0	0	0	0	0	0	
245351																																																																																																																																																								0	8000	0	0							0	0		300		15			0					0																																																																		
245557																																																																																																																																																								0	0	0	0							11964	0		467		0			0					351																													0																				27730																	
246022																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	45089	0	0	781		0		0	0	0	0	0	0	0	5938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5938	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
246134																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	748	0	0	350		0		0	0	0	0	0	0	0	0	0	0	0	2663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
246237																																																																																																																																																								0	0	0	0							138	416		26		0			0					0																																																																		
246451																																																																																																																																																								0	0	0	0							1707	0		519		0			0					0																													694																				0																	
246657																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	3722	16539	0	619		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
246947																																																																																																																																																								0	0	0	0							191	0		0		0			0					0																																																																		
246956																																																																																																																																																								0	8000	0	0							0	0		246		0			0					0																													820																				0																	
247140																																																																																																																																																								0	34179	0	0							29214	7685		3250		12138			0					0																																																																		
247355																																																																																																																																																								80	111000	0	0							0	0		62		884			0					0																													14834																				0																	
247476																																																																																																																																																								0	0	0	0							1596	1367		0		0			0					0																													0																				4131																	
247551																																																																																																																																																								0	0	0	0							8441	0		561		0			0					0																																																																		
247908																																																																																																																																																								0	0	0	0							143780	0		0		8391			0					0																																																																		
248240																																																																																																																																																								0	31816	0	0	0	0	0	0	0	0	20972	4157	0	7978	0	2549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30099	0	0	0	0	0	0	0	0	0	0	0	30099	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
248352																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	202		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
248455																																																																																																																																																								0	4015	0	0							125	3401		0		0			0					0																																																																		
248633																																																																																																																																																								0	0	0	0							0	0		295		0			0					0																																																																		
248745																																																																																																																																																								0	0	0	0							16416	0		2872		0			0					0																													14727																				0																	
249416																																																																																																																																																								0	0	0	0							2406	0		763		0			0					256																																																																		
249612																																																																																																																																																								0	0	0	0	0	0	483216	0	0	0	273	0	0	22928	0	0	0	295801	0	0	0	0	0	0	0	0	0	0	0	76945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374743	360551	0	0	1742	0	0	0	3019	3901	0	0	5353	15030	0	0	6098	1894	0	0	108473	12195	241038	0	0	0	0			0	0	0	0	0	0	0	0	
249658																																																																																																																																																								0	0	0	0							5	0		0		0			0					0																																																																		
250430																																																																																																																																																								0	0	0	0							1393	0		1455		0			0					0																																																																		
250476																																																																																																																																																								0	0	0	0							328	0		0		0			0					0																																																																		
250850																																																																																																																																																								0	0	0	0							0	0		75		0			0					0																																																																		
251352																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	976	2074	0	627		460		0	0	0	0	0	0	1181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
251558																																																																																																																																																								0	0	0	2544							8092	5622		641		41			0					0																																																																		
251745																																																																																																																																																								0	0	0	0							0	3884		2108		0			0					0																																																																		
251978																																																																																																																																																								131	19000	0	0							450	0		0		0			0					0																																																																		
252041																																																																																																																																																								0	0	0	0							17009	0		0		0			0					0																													6877																				0																	
252452																																																																																																																																																								0	0	0	0							103	165		10		0			0					0																																																																		
252658																																																																																																																																																								0	0	0	0							10440	0		1416		0			0					0																																																																		
253356																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
253468																																																																																																																																																								0	300000	0	0	0	0	495000	0	0	0	17872	0	0	6636	6636	0	0	0	0	0	0	0	0	6241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70000	0	0	0	0	0	0	0	565000	0	0	0	0	0	0	0	0	0	0	0	5620	0	0	0	6854	0	0	0	0	0	495000	0	0	0	0			0	0	0	0	0	0	0	0	
253646																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2573	1364	0	1972		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1550	0	0	0	0	0	0	0	0	0	0	0	1550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
253730																																																																																																																																																								0	0	0	0							504	0		0		0			0					0																																																																		
253776																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
254317																																																																																																																																																								0	0	0	0							0	0		1196		0			0					0																																																																		
254504																																																																																																																																																								0	0	0	0							14295	0		0		0			0					0																													5000																				0																	
254849																																																																																																																																																								0	0	0	0							1644	0		0		0			0					0																													2854																				0																	
255350																																																																																																																																																								0	0	0	0							2002	107		0		2000			0					0																													702																				0																	
255547																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1697	0	0	0		0		0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
255556																																																																																																																																																								0	0	0	0							0	0		0		1003			0					0																																																																		
255574																																																																																																																																																								0	0	0	0							90187	7863		556		0			0					0																													283166																				0																	
255659																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	108320	23632	0	25414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72358	0	0	0	0	0	0	0	0	0	0	0	72358	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	457	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
255873																																																																																																																																																								0	0	0	0							9921	0		0		0			0					0																																																																		
256049																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
256058																																																																																																																																																								0	0	0	0							0	1805		199		1417			0					0																																																																		
256076																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
256179																																																																																																																																																								0	0	0	0							0	0		0		532			0					0																																																																		
256553																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	19219	10710	0	11669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
257233																																																																																																																																																								0	0	0	0							6599	7496		1524		0			0					0																																																																		
257345																																																																																																																																																								0	0	0	0							1972	0		931		0			0					0																																																																		
257578																																																																																																																																																								0	0	0	0							30044	500		0		0			0					0																													38316																				0																	
257653																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
257756																																																																																																																																																								0	4138	0	0							11383	0		0		3060			0					0																																																																		
258146																																																																																																																																																								0	0	0	0							128	0		0		0			0					0																																																																		
258306																																																																																																																																																								0	0	0	0							24732	0		15		1			0					0																																																																		
258379																																																																																																																																																								0	0	0	0							4296	0		0		0			0					428																																																																		
258445																																																																																																																																																								0	0	0	0							7061	0		20		794			0					0																													17472																				0																	
258539																																																																																																																																																								0	0	0	0							609	0		160		0			0					0																																																																		
258771																																																																																																																																																								0	1817	0	0	0	0	399788	1817	0	0	391918	0	0	7536	0	0	0	0	0	0	0	0	0	0	355000	0	0	0	651906	0	0	0	0	0	0	0	0	0	0	0	194587	0	0	0	0	0	0	0	0	0	0	0	1601281	0	0	0	0	0	0	0	0	0	0	0	14802	0	0	0	11551	0	0	0	0	0	159269	0	0	0	0			0	0	0	0	0	0	0	0	
258874																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2981	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
259059																																																																																																																																																								0	0	0	0							0	0		35		0			0					0																																																																		
259330																																																																																																																																																								0	0	0	0	0	0	50000	0	0	0	22080	0	0	0		582		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1513	0	0	0	0	0	50000	0	0	0	0			0	0	0	0	0	0	0	0	
259442																																																																																																																																																								0	0	0	0							8408	0		1709		0			0					0																													4149																				0																	
259956																																																																																																																																																								0	0	0	0							3404	0		0		1072			0					0																																																																		
260055																																																																																																																																																								0	0	0	0	0	0	338958	0	0	0	467165	50603	0	721	0	6111	0	0	0	0	0	0	0	270	0	0	0	0	29634	0	0	0	0	0	0	0	0	0	0	0	39496	0	0	0	0	0	0	0	0	0	0	0	69129	0	0	0	9258	0	0	0	9258	0	0	0	196	0	0	0	266	0	0	0	338958	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
260831																																																																																																																																																								0	0	0	0							430	0		0		0			0					0																																																																		
260868																																																																																																																																																								0	125109	0	0	0	0	516635	0	0	0	3381	0	0	2767	2767	552	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516635	0	0	0	0	0	0	0	0	0	0	0	4368	0	0	0	3375	0	0	0	0	0	298317	0	0	0	0			0	0	0	0	0	0	0	0	
261146																																																																																																																																																								25	0	0	0	0	0	0	0	0	0	3933	0	0	0		46		0	0	0	0	0	0	0	0	0	0	0	231287	0	0	0	0	0	0	0	0	0	0	0	412818	0	0	0	0	0	0	0	0	0	0	0	644105	0	0	0	0	0	0	0	0	0	0	0	8566	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
261360																																																																																																																																																								417	0	0	0							0	0		0		0			0					0																																																																		
261940																																																																																																																																																								0	35000	0	0							0	9777		5052		0			0					223																																																																		
262059																																																																																																																																																								0	49000	0	0							0	0		28		250			0					0																																																																		
262237																																																																																																																																																								0	19000	0	0							8063	0		612		0			0					0																																																																		
262358																																																																																																																																																								0	61000	0	0							162	0		0		2423			0					0																																																																		
262741																																																																																																																																																								0	250	0	0							14212	0		0		997			0					0																																																																		
262844																																																																																																																																																								0	190	0	0							6272	0		1295		0			0					0																																																																		
262956																																																																																																																																																								2625	0	0	0							208	0		452		0			9					0																																																																		
263243																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	15618	0	0	278		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
263627																																																																																																																																																								0	0	0	0							0	0		0		479			0					0																																																																		
264455																																																																																																																																																								0	0	0	0							281	0		960		0			0					0																																																																		
264772																																																																																																																																																								0	0	0	0	0	0	204338	0	0	0	34	0	0	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204338	0	0	0	0	0	0	0	0	0	0	0	5357	0	0	0	5357	0	0	0	0	0	102169	0	0	0	0			0	0	0	0	0	0	0	0	
265340																																																																																																																																																								0	0	0	0							8466	0		320		247			0					0																																																																		
265407																																																																																																																																																								0	0	0	0							68839	0		332		1812			0					0																													254																				0																	
265452																																																																																																																																																								0	0	0	0							52	0		0		0			0					0																																																																		
265676																																																																																																																																																								0	0	0	0							615	0		101		0			0					0																																																																		
266066																																																																																																																																																								0	0	0	0							0	0		793		0			0					0																																																																		
266244																																																																																																																																																								0	0	0	0							7923	0		0		0			0					0																																																																		
266253																																																																																																																																																								0	0	0	0							0	0		0		155			0					0																																																																		
266655																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
266851																																																																																																																																																								2000	23300	0	0							5736	0		125		100			0					0																													11283																				0																	
266945																																																																																																																																																								0	0	0	0							16657	4706		137		6003			0					0																																																																		
267652																																																																																																																																																								0	0	0	0							2515	0		0		42			0					0																																																																		
268006																																																																																																																																																								0	0	0	0	0	0	24881	0	0	0	94827	0	0	0	0	2838	0	0	0	0	0	0	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	20164	0	0	0	0	0	0	0	0	0	0	0	48345	0	0	0	0	0	0	0	0	0	0	0	614	0	0	0	490	0	0	0	0	0	12440	0	0	0	0			0	0	0	0	0	0	0	0	
268136																																																																																																																																																								0	0	0	0							194	0		817		0			0					0																																																																		
268677																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
268828																																																																																																																																																								1206	0	0	0	0	0	0	0	0	0	50	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
268976																																																																																																																																																								0	0	0	0							37117	0		0		0			0					0																													1327																				0																	
269049																																																																																																																																																								0	0	0	0							13891	2364		4911		0			0					1667																																																																		
269058																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	15951	0	0	500		0		0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	1611	0	0	0	0	0	0	0	0	0	0	0	1851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
269571																																																																																																																																																								0	0	0	0							4382	0		0		0			0					0																																																																		
269759																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
270148																																																																																																																																																								0	0	0	0							1760	0		0		0			0					0																																																																		
270353																																																																																																																																																								0	0	0	0							184	0		0		0			0					0																																																																		
270504																																																																																																																																																								0	0	0	0							36485	0		1031		0			0					0																													4551																				0																	
270531																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
270652																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
271136																																																																																																																																																								0	0	0	0							0	7554		13		0			0					0																																																																		
271275																																																																																																																																																								874	0	0	0	0	0	0	0	0	0	21031	0	0	0		458		0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	0	0	5051	0	0	0	0	0	0	0	0	0	0	0	5462	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
271341																																																																																																																																																								0	0	0	0							8636	0		70		0			0					0																																																																		
271529																																																																																																																																																								0	14000	0	0							29692	0		241		0			0					0																																																																		
272030																																																																																																																																																								0	0	0	0							2858	0		156		0			0					0																																																																		
272058																																																																																																																																																								0	0	0	0							0	0		78		0			0					0																																																																		
272151																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
272272																																																																																																																																																								0	0	0	0							55385	0		2229		0			0					0																													0																				2145																	
272302																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	122659	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7650	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
273336																																																																																																																																																								0	0	0	0	0	0	88709	0	0	0	204683	25144	0	6072	0	1979	0	0	0	0	0	0	0	5138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88709	0	0	0	0	0	0	0	0	0	0	0	2896	0	0	0	2896	0	0	0	0	0	44355	0	0	0	0			0	0	0	0	0	0	0	0	
273550																																																																																																																																																								0	0	0	0							7752	0		607		0			0					0																													66																				0																	
273653																																																																																																																																																								0	0	0	0							2073	0		90		0			0					0																																																																		
273662																																																																																																																																																								0	0	0	0							0	0		0		721			0					0																													18573																				0																	
273840																																																																																																																																																								0	3900	0	0							2271	0		214		0			0					0																																																																		
273859																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
274025																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
274052																																																																																																																																																								10	0	0	0							0	0		0		30			0					0																																																																		
274548																																																																																																																																																								0	0	0	0							3405	0		0		1186			0					0																																																																		
274829																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	8098	0	0	665		18		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
274856																																																																																																																																																								0	0	0	0							0	1026		0		0			0					0																																																																		
275255																																																																																																																																																								32	8915	0	0	0	0	0	0	0	0	841	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
275358																																																																																																																																																								0	0	0	0							8051	5370		1455		0			0					0																													8992																				0																	
275479																																																																																																																																																								0	0	0	0							1646	0		0		0			0					0																																																																		
275657																																																																																																																																																								0	0	0	0							0	0		417		0			0					0																																																																		
276074																																																																																																																																																								0	0	0	0							7648	0		0		187			0					0																																																																		
276159																																																																																																																																																								37	0	0	0							150	0		0		0			0					0																																																																		
