"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
329149																																		2661	0	2500	2661	0	8000		0	0	0	0	0	78	0	0			0	2500	0	3000	2500	0	0	0	0	0	0	0						0																					25	778	0	0	0	0	0	0																						
329345																																		668	0	8000	648	0	53931		0	0	0	0	0	10635	4	0			0	8000	1000	14931	30000	30000	0	0	0	0	0	0						20																					196	5563	0	0	0	0	0	0																						
329550																																		0	238	0	0	0	0		0	0	0	0	238	1928	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					12	478	0	0	0	0	0	0																					www.insouth.com	
329952																																		0	0	0	0	0	0		0	0	0	0	0	1302	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					23	881	0	0	0	0	0	0																					www.fnbgranbury.com	
330239																																		0	40	0	0	0	0		0	0	40	0	0	569	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	28	0	0	0	0	0	0																					http://www.fnbhamilton.com	
330248																																		951	5	0	886	0	0		0	0	5	0	0	42	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	65																					84	1871	0	0	0	0	0	0																					https://www.fnbnokomis.com	
330855																																		46984	918	10000	40783	0	50000		300	0	0	0	618	40936	3	0	false	0	0	10000	40000	0	0	40000	0	0	0	0	0	0	true	false	0	0	2	6201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					297	26662	0	0	0	0	0	0																					WWW.BANKOFMISSOURI.COM	
330873																																		813	0	0	0	813	0		0	0	0	0	0	592	0	855	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					38	1857	0	0	0	0	0	0																					http://www.wakefieldcoop.com	
330949																																		0	0	1471	0	0	10358		0	0	0	0	0	3704	2	0			0	1471	2525	2019	4343	0	0	0	0	0	0	0					0	0																					70	1218	0	0	0	0	0	0																						
331076																																		343	0	6500	0	0	6500		0	0	0	0	0	9191	1	0			0	6500	0	0	0	0	0	0	0	0	0	0					0	343																			1	true	72	4262	0	0	0	0	0	0																						
331375																																		0	0	4000	0	0	9000		0	0	0	0	0	2733	1	0			0	4000	5000	0	0	0	0	0	0	0	0	0					8158	0																					209	11054	0	0	0	0	0	0																					http://www.bankgloucester.com	
331544																																		0	0	0	0	0	0		0	0	0	0	0	718	0	0			0	0	0	0	0	0	0	0	0	0	0	0					28	0																					16	361	0	0	0	0	0	0																					http://www.richlandcountybank.com	
331713																																		0	0	10000	0	0	10000		0	0	0	0	0	5743	2	0			0	10000	0	0	0	0	0	0	0	0	0	0					0	0																					108	5957	0	0	0	0	0	0																					http://www.newtripolibank.net	
332224																																		0	0	0	0	0	149		0	0	0	0	0	2944	2	0			5	0	0	0	0	0	5	95	49	0	0	149					0	0																					429	30420	0	0	0	0	0	0																						
332345																																		18	242	0	0	0	0		0	0	0	0	242	54	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	18																					0	0	0	0	0	0	0	0																					www.oakdalestatebank.com	
332402																																		15428	0	17900	0	15402	66942		0	0	0	0	0	0	0	15927			125	17900	5000	40000	0	0	4042	0	0	0	0	4042					0	26																					56	6067	0	0	0	0	0	0																						
332671																																		0	279	0	0	0	18000		0	0	0	0	279	4560	2	0			0	0	13000	5000	0	0	0	0	0	0	0	0					116	0																					0	0	0	0	0	0	0	0																						
332756																																		0	0	1500	0	0	1500		0	0	0	0	0	550	0	0			0	1500	0	0	0	0	0	0	0	0	0	0					3242	0																					0	0	0	0	0	0	0	0																						
333034																																		0	229	0	0	0	0		0	0	74	0	155	100	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
333203																																		4685	47	0	2223	2460	7000		0	0	47	0	0	1984	1	3123	false	0	0	0	7000	0	0	0	0	0	0	0	0	0	false	false	0	0		2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					384	28189	0	0	0	0	0	0					http://www.unionbankvt.com																http://www.ublocal.com	
333650																																		863	0	0	0	0	0		0	0	0	0	0	10777	4	0			0	0	0	0	0	0	0	0	0	0	0	0					50	863																					23	954	0	0	0	0	0	0																						
333856																																		672	0	0	672	0	8000		0	0	0	0	0	8961	1	0	false	0	0	0	0	8000	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4	429	0	0	0	0	0	0																					http://www.grandviewbank.com	
333940																																		0	0	0	0	0	0		0	0	0	0	0	2280	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					23	316	0	0	0	0	0	0																					http://www.fnbokaw.com	
334264																																		559	0	0	471	0	0		0	0	0	0	0	2867	1	0			0	0	0	0	0	0	0	0	0	0	0	0						88																					191	9955	0	0	0	0	0	0																					http://www.fcbtx.com	
335346																																		0	0	15000	0	0	15000		0	0	0	0	0	10877	2	0			0	15000	0	0	0	0	0	0	0	0	0	0						0																					38	1139	0	0	0	0	0	0																					http://https://www.mypartners.bank	
335355																																		0	0	0	0	0	3000		0	0	0	0	0	3245	2	0	false	0	0	0	0	0	3000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4	267	0	0	0	0	0	0																					www.2riversbank.com	
336147																																		0	0	0	0	0	0		0	0	0	0	0	2069	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					211	3923	0	0	0	0	0	0																					www.unitedcitizensbank.com	
336361																																		0	0	0	0	0	0		0	0	0	0	0	222	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					28	2365	0	0	0	0	0	0																					http://www.sangerbank.com	
336576																																		0	168	5000	0	0	5000		168	0	0	0	0	1312	1	0			0	5000	0	0	0	0	0	0	0	0	0	0					0	0																					3	78	0	0	0	0	0	0																						
336950																																		0	755	0	0	0	0		0	755	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
337247																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.asbtripoli.com	
337340																																		8106	0	0	8106	0	0		0	0	0	0	0	1717	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					11	1227	0	0	0	0	0	0																						
338646																																		2355	400	500	1758	270	500		400	0	0	0	0	7040	3	270			0	500	0	0	0	0	0	0	0	0	0	0					6	327																					68	4844	0	0	0	0	0	0																					https://trustbank.net	
338851																																		0	519	0	0	0	0		519	0	0	0	0	937	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					34	2141	0	0	0	0	0	0																					http://www.cambridgestatebank.com	
338945																																		0	0	0	0	0	0		0	0	0	0	0	2923	3	0			0	0	0	0	0	0	0	0	0	0	0	0					2	0																					8	221	0	0	0	0	0	0																					http://www.1stcommunitybanks.com	
339072																																		184570	7	0	0	184570	564		7	0	0	0	0	0	0	184570	false	0	0	0	0	0	0	0	0	0	0	564	0	564	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	9	263	0	0	0	0	0	0					olb.colonialsavings.com																www.gocolonial.com	
339353																																		1531	0	0	1531	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					12	403	0	0	0	0	0	0																						
339456																																		0	1429	0	0	0	0		635	0	0	0	794	18145	4	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					138	26761	0	0	0	0	0	0																					http://www.fcbot.com	
339607																																		4710	0	50500	4587	0	130316		0	0	0	0	0	1801	1	0			0	50500	32573	46575	668	36000	0	0	0	0	0	0					11443	123																					84	15581	0	0	0	0	0	0																						
339773																																		2869	0	60257	0	2869	60351		0	0	0	0	0	17209	2	2869	false	0	0	60257	94	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					100	23594	0	0	0	0	0	0																					http://www.needhambank.com	
339858																																		1220894	19769	0	1019875	133308	60254	true	1901	0	531	0	17337	536434	4	133308	true	3345415	46453	0	0	0	0	0	46453	6495	0	7306	0	10810	true	true	0	0	15579	67711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2555	536052	0	599747	0	0	0	0					www.bankofalbuquerque.com	Bank of Albuquerque	www.bankoftexas.com	Bank of Oklahoma	www.bankofoklahoma.com	Bank of Texas		BOK Financial									www.bokfinancial.com	
339876																																		0	108	0	0	0	0		0	0	108	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																					firstfederalaberdeen.com	
340135																																		0	0	0	0	0	30000		0	0	0	0	0	23007	1	0	true	0	0	0	0	0	30000	30000	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					439	27168	0	0	0	0	0	0					http://www.cartercountybank.com	Carter County Bank	http://www.mountaincommunitybank.com	Mountain Community Bank	https://advice.bankoftennessee.com		http://www.drivethru.plus		https://www.bankhendersonville.com		https://www.banknashville.com		https://www.bankknoxville.com	https://www.bankmountjuliet.com	https://www.mortgagelendermtjuliet.com		https://www.bankoftennessee.com	
340144																																		4824	2398	0	2541	1702	62000		0	0	215	0	2183	5352	2	1702			0	0	20000	22000	20000	62000	0	0	0	0	0	0						581																					230	24250	0	0	0	0	0	0																						
340256																																		0	3237	5000	0	0	5000		3237	0	0	0	0	1852	2	0			0	5000	0	0	0	0	0	0	0	0	0	0						0																					256	26418	0	0	0	0	0	0																					http://www.21stcenturybank.com	
340443																																		645	0	5000	412	233	11000		0	0	0	0	0	249	0	233			0	5000	0	0	6000	6000	0	0	0	0	0	0					0	0																					2	1573	0	0	0	0	0	0																						
340742																																		656	0	0	64	542	5000		0	0	0	0	0	213	0	831	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	false	false	0	0	2500	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					129	14065	0	0	0	0	0	0																					http://www.cibmbank.com	
340751																																		0	0	0	0	0	0		0	0	0	0	0	6081	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					88	6843	0	0	0	0	0	0																						
341310																																		1438	98	0	0	1438	0		0	0	98	0	0	1016	0	1478			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	false	0	0	0	0	0	0	0	0																						
342054																																		0	0	0	0	0	0		0	0	0	0	0	3566	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					119	4216	0	0	0	0	0	0																						
342362																																		1915	0	0	1915	0	0		0	0	0	0	0	7970	5	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					38	1632	0	0	0	0	0	0						Cuero National Bank		Flatonia National Bank		Goliad National Bank		Gonzales National Bank									http://www.fnbshiner.com	
342410																																		26853	1072	0	18724	3642	2003		0	0	0	0	1072	2633	1	3642	true	0	0	0	0	2003	0	0	0	0	0	0	0	0	true	true	0	0	0	4487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3009	268505	0	0	0	0	0	0					http://www.quickrate.com		http://www.econnectdirect.com														http://www.orrstown.com	
342634																																		473959	6213	0	384237	84101	94889		922	0	395	0	4896	77109	5	84101	true	0	88056	0	0	102	0	0	88056	1588	0	5143	0	94787	true	true	0	0		5621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					197	47284	0	0	0	0	0	0																					http://www.trustmark.com	
343051																																		0	307	0	0	0	0		0	0	307	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
343248																																		0	0	0	0	0	64		0	0	0	0	0	980	1	0	false	0	0	0	0	0	0	0	0	0	0	64	0	64	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.fnbprimghar.com	
343257																																		0	0	0	0	0	0		0	0	0	0	0	198	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.unitedswbank.com	
343770																																		0	0	4000	0	0	4000		0	0	0	0	0	686	1	0			0	4000	0	0	0	0	0	0	0	0	0	0					11	0																					0	0	0	0	0	0	0	0																					http://www.nashvillesavingsbk.com	
343903																																		8046	0	20500	8010	0	26500		0	0	0	0	0	1938	0	0			0	20500	6000	0	0	0	0	0	0	0	0	0					0	36																					118	9010	0	0	0	0	0	0																						
343958																																		99	0	0	0	0	570		0	0	0	0	0	33	0	0			0	0	0	0	0	0	0	31	177	362	0	0						99																					24	420	0	0	0	0	0	0																					www.curriestatebank.com	
344647																																		2729	440	10000	2716	0	11323		0	0	0	0	440	9846	3	0	true	0	0	10000	0	1039	284	0	0	0	0	0	0	0	true	false	0	0		13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					108	3714	0	0	0	0	0	0																					www.firstbankers.com	
344852																																		0	0	0	0	0	0		0	0	0	0	0	423	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					54	1092	0	0	0	0	0	0																						
345309																																		588	0	40000	0	588	40141		0	0	0	0	0	0	0	715	true	0	0	40000	0	0	0	0	0	0	0	141	0	0	true	false	0	0	70690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					431	24122	0	0	0	0	0	0																					http://www.chelseagroton.com	
345345																																		1598	0	0	632	966	23000		0	0	0	0	0	4285	2	966	true	0	0	0	18000	5000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					176	6032	0	0	0	0	0	0																					www.am-bank.com	
345747																																		1915	0	0	1762	0	5000		0	0	0	0	0	4757	2	0	false	0	0	0	0	0	5000	0	0	0	0	0	0	0	true	true	0	0		153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					192	12617	0	0	0	0	0	0																					http://www.statebank1910.bank	
345756																																		4878	0	0	0	4878	0		0	0	0	0	0	580	0	7246	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					21	4730	0	0	0	0	0	0																					www.fsbfinancial.com	
345877																																		3968	967	0	2227	0	6354		100	0	867	0	0	6145	2	0			0	0	6000	0	0	0	0	0	0	354	0	0						1741																					132	10442	0	0	0	0	0	0																					www.cnext.bank	
346379																																		1055	0	12968	0	1055	29603		0	0	0	0	0	1592	0	1055			0	12968	9798	996	157	0	0	5684	0	0	0	5684					0	0																			1	true	111	4099	5684	6463	0	0	5684	0																						
346566																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					19	667	0	0	0	0	0	0																						
346771																																		1399	1888	0	485	914	0		0	0	1888	0	0	45	0	914			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			2	true	53	2419	0	0	0	0	0	0																						
347022																																		0	625	0	0	0	0		0	0	0	0	625	2479	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					81	4845	0	0	0	0	0	0																					http://www.fnbsc.com	
347639																																		5806	618	14000	0	5806	70098		0	0	0	0	618	0	0	5806			818	14000	0	0	48500	0	818	0	6780	0	7000	7598					0	0																					72	7454	7454	11784	0	818	6636	0																						
347956																																		0	0	53132	0	0	60132		0	0	0	0	0	7812	1	0	false	0	7000	53132	0	0	0	0	7000	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					72	7617	0	0	0	0	0	0																					http://www.vast.bank	
348159																																		1123	0	0	271	546	3000		0	0	0	0	0	2845	2	546			0	0	0	0	3000	0	0	0	0	0	0	0					2	306																					52	2357	0	0	0	0	0	0																						
348720																																		687	2942	0	331	334	0		2942	0	0	0	0	1810	2	334			0	0	0	0	0	0	0	0	0	0	0	0						22																					160	9291	0	0	0	0	0	0																						
349129																																		0	0	0	0	0	0		0	0	0	0	0	3988	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
349343																																		260	0	5000	260	0	5000		0	0	0	0	0	2864	3	0			0	5000	0	0	0	0	0	0	0	0	0	0					0	0																					33	3751	0	0	0	0	0	0																						
350572																																		4163	0	0	3626	431	0		0	0	0	0	0	0	0	546			0	0	0	0	0	0	0	0	0	0	0	0					0	106																					72	4249	0	0	0	0	0	0																						
350657																																		0	23	0	0	0	0		0	0	23	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					3	216	0	0	0	0	0	0																					http://www.1stbankhominy.com	
350750																																		0	0	500	0	0	1500		0	0	0	0	0	0	0	0			0	500	500	500	0	0	0	0	0	0	0	0					0	0																					49	2880	0	0	0	0	0	0																						
351131																																		0	477	0	0	0	0		477	0	0	0	0	2257	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.bankofbrewton.com	
351560																																		0	0	0	0	0	0		0	0	0	0	0	2179	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					36	10166	0	0	0	0	0	0																						
351878																																		0	12	0	0	0	2371		0	0	12	0	0	451	0	0			0	0	1800	571	0	0	0	0	0	0	0	0					0	0																			1	true	28	2352	0	0	0	0	0	0																						
352370																																		167	112	0	0	0	0		0	0	112	0	0	464	0	0			0	0	0	0	0	0	0	0	0	0	0	0					9	167																			1	true	194	2714	0	0	0	0	0	0																						
352651																																		0	0	0	0	0	0		0	0	0	0	0	1413	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					362	20228	0	0	0	0	0	0																						
352745																																		0	0	520	0	0	520		0	0	0	0	0	1778	1	0			0	520	0	0	0	0	0	0	0	0	0	0					0	0																					93	2042	0	0	0	0	0	0																						
352772																																		405321	852	50000	373121	15753	50000		340	0	0	0	512	700	1	22814	true	0	0	50000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	16447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2427	310191	0	0	0	0	0	0																					www.bannerbank.com	
353238																																		0	316	0	0	0	0		0	0	0	0	316	776	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					116	5511	0	0	0	0	0	0																					http://www.centralstatebank.com	
353546																																		659	0	5000	659	0	5000		0	0	0	0	0	1210	1	0			0	5000	0	0	0	0	0	0	0	0	0	0						0																					28	1111	0	0	0	0	0	0																					http://www.tremontbank.com	
353555																																		69642	78	0	33871	9615	6000		0	0	78	0	0	2830	2	16507	true	0	0	0	0	0	6000	0	0	0	0	0	0	0	true	true	0	0		26156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					5274	88274	0	0	0	0	0	0					www.lubbocknational.com	Lubbock National Bank		ANB													www.anb.com	
353957																																		0	0	0	0	0	0		0	0	0	0	0	334	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.ffnbank.com	
354057																																		0	0	0	0	0	0		0	0	0	0	0	275	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
354253																																		0	29	0	0	0	0		0	0	0	0	29	863	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
354310																																		181918	279	0	172559	7437	95000		0	0	0	0	279	5380	1	10144	true	0	0	0	95000	0	0	0	0	0	0	0	0	0	true	true	0	0	1979	1922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					499	85601	0	0	0	0	0	0																					http://www.univest.net	
354552																																		199	0	15000	199	0	15000		0	0	0	0	0	7375	2	0			0	15000	0	0	0	0	0	0	0	0	0	0						0																					79	6380	0	0	0	0	0	0																						
354851																																		0	0	0	0	0	3500		0	0	0	0	0	1841	1	0			0	0	500	2000	1000	0	0	0	0	0	0	0						0																					82	3634	0	0	0	0	0	0																					http://www.stateexchangebank.com	
355120																																		0	0	0	0	0	0		0	0	0	0	0	2556	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					177	24680	0	0	0	0	0	0																						
355559																																		4447	150	46	1772	2675	484		0	0	0	0	150	14034	3	3349			0	46	438	0	0	0	0	0	0	0	0	0					0	0																					104	9286	0	0	0	0	0	0																						
355858																																		34431	4889	0	32206	0	0		0	0	0	0	4889	882	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		2225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					165	14032	0	0	0	0	0	0						Farmers & Merchants Branch of First National Bank		First Advantage a Branch of First National Bank													www.firstnationalbanks.com	
356239																																		2720	215	6848	2082	638	6848		0	0	215	0	0	5231	1	638			0	6848	0	0	0	0	0	0	0	0	0	0						0																					194	2917	0	0	0	0	0	0																					http://www.csbnow.com	
356659																																		0	102	1000	0	0	2500		0	0	102	0	0	633	1	0			0	1000	1500	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
356752																																		0	120	0	0	0	0		0	0	0	0	120	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					3	317	0	0	0	0	0	0																						
357526																																		0	4080	0	0	0	0		1915	0	0	441	1724	539	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					16	863	0	0	0	0	0	0																					www.davistrust.com	
357553																																		0	0	445	0	0	6445		0	0	0	0	0	226	0	0			0	445	1000	2000	3000	0	0	0	0	0	0	0					0	0																					2	1900	0	0	0	0	0	0																						
357777																																		0	0	2000	0	0	6000		0	0	0	0	0	3499	1	0			0	2000	4000	0	0	0	0	0	0	0	0	0						0																					5	214	0	0	0	0	0	0																					www.greenvillesavings.com	
357937																																		0	1404	475	0	0	1975		444	0	0	0	960	872	1	0			0	475	1500	0	0	0	0	0	0	0	0	0					0	0																					246	18733	0	0	0	0	0	0																						
358112																																		3268	0	0	3268	0	0		0	0	0	0	0	3227	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					34	1058	0	0	0	0	0	0																					http://www.commercialbankky.bank	
358448																																		0	0	0	0	0	0		0	0	0	0	0	1629	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					59	1451	0	0	0	0	0	0																						
358756																																		0	0	0	0	0	6700		0	0	0	0	0	751	2	0			600	0	0	0	0	0	600	2300	500	3300	0	6700						0																					45	574	0	0	0	0	0	0																					http://www.tampastatebank.com	
359472																																		0	0	0	0	0	0		0	0	0	0	0	809	0	0			0	0	0	0	0	0	0	0	0	0	0	0					1990	0																			1	true	0	0	0	0	0	0	0	0																						
359650																																		0	376	0	0	0	0		0	0	0	0	376	700	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.aldenst8.com	
359744																																		945	0	0	945	0	0		0	0	0	0	0	3	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					14	298	0	0	0	0	0	0																					http://www.whitestatebank.com	
360777																																		0	35	0	0	0	0		35	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.jacksonsavingsbank.com	
361055																																		109	1280	18000	0	109	26000		990	0	8	0	282	22422	2	109			0	18000	8000	0	0	0	0	0	0	0	0	0						0																					106	15597	0	0	0	0	0	0																					www.cbtks.com	
361167																																		208160	25	655000	198931	1676	659204		0	0	25	0	0	31050	7	1676	true	0	0	655000	0	1713	2491	0	0	0	0	0	0	0	true	true	0	0	6000	7553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					424	67490	0	0	0	0	0	0																					www.southside.com	
361279																																		0	0	3000	0	0	3000		0	0	0	0	0	138	0	0			0	3000	0	0	0	0	0	0	0	0	0	0						0																					270	8310	0	0	0	0	0	0																					http://www.community-bank.net	
361354																																		44	0	0	44	0	0		0	0	0	0	0	307	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.grantcobank.com	
361439																																		0	230	0	0	0	137		85	0	0	0	145	4836	3	0	true	0	0	0	0	0	0	0	0	0	137	0	0	137	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					140	6149	0	0	0	0	0	0																					www.andrewjohnsonbank.com	
362043																																		0	0	28	0	0	733		0	0	0	0	0	0	0	0			0	28	658	47	0	133	0	0	0	0	0	0						0																					1	15	0	0	0	0	0	0																					http://www.exchangestatebank.net	
362155																																		0	0	0	0	0	0		0	0	0	0	0	777	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					33	2851	0	0	0	0	0	0																					http://www.fnbanderson.com	
362717																																		24203	31	0	22416	1486	17500		0	0	31	0	0	16365	2	1486	true	0	0	0	17500	0	0	0	0	0	0	0	0	0	false	false	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					291	25241	0	0	0	0	0	0																					https://www.croghan.com	
362856																																		0	0	0	0	0	0		0	0	0	0	0	21	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					28	409	0	0	0	0	0	0					www.firstpresidio.com	The Marfa National Bank															www.marfanb.com	
362940																																		0	0	0	0	0	0		0	0	0	0	0	168	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.statebankofstjacob.com	
363442																																		0	0	0	0	0	0		0	0	0	0	0	1963	3	0			0	0	0	0	0	0	0	0	0	0	0	0					195	0																					0	0	0	0	0	0	0	0																						
363648																																		1796	0	0	1374	0	0		0	0	0	0	0	490	0	0			0	0	0	0	0	0	0	0	0	0	0	0					2	422																					39	827	0	0	0	0	0	0																						
363657																																		1492	254	0	0	1492	0		0	0	254	0	0	3155	2	1447	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					65	10650	0	0	0	0	0	0																					www.fnbbemidji.com	
