"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
346771													0	0	0	1	0	0																			
347022													0	13	0	8	0	0																			
347639													0	0	0	36	0	0																			
347956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	401	0	0	0	0	0	0	0	0	0							
348159													0	0	0	0	0	0																			
348720													0	0	0	3	0	0																			
349129													5	0	0	3	0	0																			
349343													4	0	0	0	0	0																			
350572													0	0	0	0	0	0																			
350657													0	0	26	21	21	17																			
350750													0	0	0	0	0	0																			
351131				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
351560													0	0	0	0	0	0																			
351878													55	0	58	37	0	51																			
352370													0	0	0	51	0	0																			
352651													0	0	0	0	0	0																			
352745													515	49	33	295	0	18																			
352772	0	0	0	0	0	0	0	0	0	0	0	0	69	4	10	200	0	9	0	0	0	0	0	0	0	0	0	0	0	0							
353238													25	0	13	12	0	0																			
353546													0	0	0	3	0	0																			
353555	0	0	0	0	0	0	0	0	0	0	0	0	9408	0	880	3051	250	1	0	0	0	0	0	0	0	0	0	0	0	0							
353957													18	0	12	0	0	0																			
354057													0	0	0	0	0	0																			
354253													0	0	0	3	0	0																			
354310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	58	0	0	0	366	0	0	0	0	0	0	0	0	0							
354552													0	0	2	1	0	0																			
354851													0	0	7	1	0	0																			
355120													22	0	2	8	0	6																			
355559													0	0	0	0	42	0																			
355858	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0							
356239													71	2	72	39	0	5																			
356659													3	0	0	0	0	0																			
356752													18	0	0	2	0	4																			
357526													10	0	0	2	0	0																			
357553													5	0	0	0	0	3																			
357777													0	0	0	10	4	0													0	0	0	0	0	0	
357937													0	0	0	26	34	0																			
358112													12	33	0	8	5	0																			
358448													19	0	10	26	0	0																			
358756													33	0	0	0	0	0																			
359472													0	0	0	0	0	85																			
359650													0	0	0	0	0	0													0	0	0	0	0	0	
359744													0	0	0	0	0	0																			
360777				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
361055													0	0	8	206	0	456													0	0	0	0	0	0	
361167	0	0	0	2	0	12	0	0	0	0	0	0	83	0	27	176	0	21	69	0	412	0	0	0	0	0	0	0	0	0							
361279													96	0	5	8	0	0																			
361354													78	3	0	48	11	0																			
361439	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
362043													0	0	0	0	0	0																			
362155													26	0	0	108	0	5																			
362717	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	35	1	17	0	0	0	0	0	0	0	0	0	0	0	0							
362856													0	0	0	0	0	0																			
362940													113	99	192	122	42	242																			
363442													0	0	0	0	0	0													0	0	0	0	0	0	
363648													2	0	3	0	0	2																			
363657	0	0	0	0	0	0	0	0	0	0	0	0	38	6	30	75	0	50	0	0	0	0	0	0	0	0	0	0	0	0							
363778													0	0	0	0	0	0													0	0	0	0	0	0	
364131													4	0	0	0	0	0													0	0	0	0	0	0	
364270							0	0	0																												
364430													43	0	0	18	0	0																			
364850				0	0	0	0	0	0	0	0	0	90	0	86	68	0	36	0	0	0	0	0	0	0	0	0	0	0	0							
365325	0	0	0	0	0	910	0	0	910	0	0	0	13118	1669	300	1111	319	52	0	0	4884	0	0	0	0	0	0	0	0	0							
365745													0	0	0	11	0	0													0	0	0	0	0	0	
365848													0	0	0	0	0	0																			
365950													0	0	0	42	0	0																			
366078													0	0	0	1	0	0																			
366238	0	0	0	3	0	0	0	0	0	0	0	0	21	0	0	78	0	0	0	0	105	0	0	0	0	0	0	0	0	0							
366247				0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
366359													26	0	0	4	20	8																			
366658													25	0	46	35	0	0																			
366854				0	0	0	0	0	0				0	0	0	29	0	112	0	0	0	0	0	0	0	0	0	0	0	0							
367150													80	0	0	33	100	35																			
367178													0	0	0	0	0	0																			
367431													162	0	6	17	0	21																			
367543													0	0	0	4	2	2																			
368054													72	91	26	41	0	66																			
368344				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
368522													0	0	6	2	0	0																			
368933													28	0	0	34	4	0																			
368951													30	0	0	4	1	0																			
369453													25	0	0	10	11	0																			
369659													0	0	0	0	0	0																			
370020													25	0	0	0	8	0																			
370271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
370347													21	0	0	43	0	0																			
370721				0	0	0	0	0	0	0	0	0	27	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
370833													4	0	0	1	0	1																			
370954													0	0	0	4	0	0																			
371223													0	0	0	0	0	0																			
371232													0	0	0	0	0	0																			
371362													44	0	0	400	0	31																			
371559													0	0	0	0	0	0																			
371755				0	0	0	0	0	0				0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
371849													7	64	0	9	33	8																			
371924													452	0	39	49	0	31																			
371942													14	8	0	1	5	0																			
372444													54	0	0	30	0	2																			
372538													29	0	87	210	22	28																			
372640													7	0	3	0	0	0																			
372855				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
373272													0	0	0	4	0	0													0	0	0	0	0	0	
373553													0	0	0	0	0	0													0	0	0	0	0	0	
373601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
374130													0	0	0	25	0	0																			
374653	0	0	0	0	0	49	0	0	0	0	0	0	609	2	0	1697	309	140	0	0	0	0	0	0	0	0	0	0	0	49							
374774													0	0	0	21	0	0																			
375034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1897	0	0	0	0	0	0	0	0	0							
375043	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	5	0	48	0	0	2809	0	0	0	0	0	0	0	0	0							
375379													0	0	0	0	0	0																			
375502													0	0	0	36	0	32																			
375566													21	0	1	5	0	0																			
375650													0	0	0	0	0	0																			
376237													293	0	390	58	0	0																			
376273	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	75	0	165	0	0	3	0	0	0	0	0	0	0	0	0							
376442	0	0	0	0	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
376947													33	0	54	112	0	99																			
377663				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
377850													19	0	0	0	0	0													0	0	0	0	0	0	
377908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
378044													4	0	0	0	0	0																			
378110													30	0	0	0	0	0													0	0	0	0	0	0	
379050													0	0	0	0	0	18																			
379153													0	0	0	19	0	0																			
379470													0	0	0	0	0	0																			
379649				0	0	0	0	0	0				92	0	85	208	0	94	0	0	0	0	0	0	0	0	0	0	0	0							
379920	0	0	0	0	0	121	0	0	0	0	0	0	8022	473	1752	227	112	72	82	0	1032	0	0	0	0	0	0	0	0	0							
380346													0	9	0	0	0	0																			
380458													57	0	6	12	0	7																			
380533													43	0	0	11	0	16																			
380654													0	0	0	0	0	0																			
380878													0	0	0	0	0	0																			
380944													0	0	0	0	0	0																			
381026				0	0	0	0	0	0				0	0	0	21	5	6	0	0	0	0	0	0	0	0	0	0	0	0							
381343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
381932													0	0	0	0	0	39																			
381950													0	0	0	19	1	0																			
382050				0	0	0	0	0	0				108	19	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
382069	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
382256													0	0	1	1	0	1																			
382274													0	0	0	0	0	0																			
382443													0	0	26	0	0	31																			
382537													3	0	0	17	0	0																			
382649													0	12	0	250	0	0																			
382658													12	0	0	0	0	25																			
382742													0	0	0	0	0	0																			
382854				0	0	0	0	0	0				222	14	72	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
384018													0	0	0	0	0	0																			
384278	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	1405	1238	5	0	0	0	0	0	0	0	0	0	0	0	0							
384353													0	0	4	0	0	0																			
384652													0	0	0	0	0	0																			
384830													0	0	0	0	0	0																			
385350													0	0	0	0	0	0																			
385471													0	0	0	19	0	2																			
385547													49	0	0	59	0	19																			
385686													0	0	0	0	0	46																			
386432													13	2	0	0	0	0																			
386450	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
386731													123	36	138	111	6	47																			
386825													5	20	0	5	0	0																			
386852				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
387055													0	0	0	0	0	0																			
387671													0	0	0	0	0	0													0	0	0	0	0	0	
388155													34	0	0	10	0	15																			
388258													4	0	0	2	0	4																			
388557													0	0	0	0	0	0																			
388744													16	0	0	4	0	0																			
388753													0	0	0	0	5	0																			
388874													0	0	0	0	0	0																			
389358													13	0	0	5	0	0																			
389376													2	0	0	0	0	0																			
389826													0	0	76	0	0	0																			
390372													0	0	0	0	0	0																			
390840													0	0	0	0	9	0																			
391418													24	0	18	1646	781	0																			
391557													55	0	0	194	0	14																			
391575							0	0	0																												
391959				0	0	0	0	0	0	0	0	0	5	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0							
391977													0	0	0	0	0	0																			
392152													0	0	0	0	0	0																			
392255													47	0	0	13	0	0			98																
392778													0	0	0	0	0	0																			
393252													0	0	0	4	0	0																			
393355				0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
393953													0	0	0	25	0	0													0	0	0	0	0	0	
394156													0	0	52	12	0	69																			
394259	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5	50	1	17	0	0	0	0	0	0	0	0	0	0	0	0							
395238	0	0	0	135	0	5760	0	0	0	0	0	0	11055	0	1216	5915	479	5812	785	271	12223	0	0	0	0	0	0	0	0	0							
396057													2	0	0	1	0	0																			
396244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
396253													0	0	0	11	0	0																			
396356													6	0	0	0	0	0																			
396954													201	36	46	30	5	0																			
397456				0	0	0	0	0	0				2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
397531													0	0	0	0	0	0																			
397540	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	240	0	51	0	0	0	0	0	0	0	0	0	0	0	0							
397559													0	0	0	0	0	0																			
397755													0	0	0	0	0	0																			
397858													0	0	0	14	0	0													0	0	0	0	0	0	
398051				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
398248	0	0	0	0	0	0	0	0	0	0	0	0	21	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
398668							0	0	0																												
398837													9	0	0	11	0	0																			
399357													0	0	0	9	0	0																			
399517	0	0	0	0	0	388	0	0	0	0	0	0	29	0	0	160	0	82	0	0	922	0	0	0	0	0	0	0	0	0							
399731				0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
399973													55	0	8	9	0	1																			
400057													7	0	0	0	0	50													0	0	0	0	0	0	
400141													455	72	43	86	0	0																			
400365													0	0	0	11	0	0																			
400767													45	0	28	0	0	0																			
401072													0	0	0	0	0	0																			
401559													0	0	0	0	0	0																			
401755													0	0	0	0	0	0																			
401906													0	0	0	0	0	0																			
401951													5	0	0	0	0	0																			
402846													0	0	0	0	0	0																			
402873													0	0	0	0	0	0																			
403067													0	0	0	0	0	0																			
403151	0	0	0	0	0	0	0	0	0	0	0	0	78	2	0	37	32	0	0	0	0	0	0	0	0	0	0	0	0	0							
403179													225	0	411	0	0	3																			
403254													0	0	0	0	0	0																			
403656													0	22	0	0	26	196																			
403870													15	0	0	16	0	0																			
403946													0	0	0	19	0	2																			
404653													0	0	0	4	0	1																			
404943													0	0	0	0	0	0																			
406022													0	0	0	0	0	0																			
406059													48	0	9	15	0	0																			
406666													20	0	0	2	0	0																			
406974													0	0	0	0	0	0																			
407168													0	0	0	0	0	0																			
407506													110	0	0	1124	0	0																			
407645													0	0	0	24	0	0																			
407850													0	0	0	0	0	0													0	0	0	0	0	0	
408307	0	0	0	0	0	0	0	0	0	0	0	0	26	9	0	18	0	44	0	0	0	0	0	0	0	0	0	0	0	0							
408642													0	0	0	0	0	0																			
408875													0	0	0	692	0	271																			
409265													0	0	0	12	0	0																			
410159													0	0	0	0	0	13																			
410560													0	0	0	0	0	0																			
410748	0	0	0	0	0	0	0	0	0	0	0	0	4	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
410917													13	0	45	45	11	11																			
410944													4	26	8	0	2	0																			
411062													0	0	0	120	0	0																			
411174													0	0	0	1	0	0																			
411231													13	0	5	5	0	2																			
411240													0	0	0	0	0	0																			
411473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	2059	0	0	0	0	0	0	0	0	0							
411549													38	5	0	18	15	0																			
411576				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411624				0	0	0	0	0	0	0	0	0	13	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411651													28	23	2	7	0	6																			
412153													0	0	0	145	47	0																			
412452													86	26	12	27	0	0																			
412555													8	0	0	0	0	0																			
412667													0	0	0	0	0	0																			
412751	0	0	0	0	0	0	0	0	0	0	0	0	964	0	0	1089	24	0	0	0	5602	0	0	0	0	0	0	0	0	0							
412845													6	0	0	14	0	1																			
412872													0	0	0	0	0	0																			
413141	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	22	0	27	0	0	0	0	0	0	0	0	0	0	0	0							
413208							0	0	0																												
413347													2	0	0	0	0	1																			
413543													2	0	0	0	0	0																			
413646													91	0	0	176	0	10																			
413673													4	0	0	3	0	0																			
413758													0	0	0	80	0	0																			
414102													2	0	0	61	0	0																			
414652													74	0	0	57	46	0																			
414764													111	0	27	223	3	1																			
414858													0	0	0	0	0	5																			
415770													8	0	0	0	0	0																			
416245	0	0	0	0	0	0	0	0	0	0	0	0	156	0	19	26	0	18	0	0	443	0	0	0	0	0	0	0	0	0							
416272													0	0	0	0	0	0																			
416339													0	0	0	0	0	0																			
416357													41	0	32	0	0	0																			
416656													34	0	0	5	0	7																			
416674													0	0	0	0	0	0																			
417626													0	0	18	0	0	24																			
417710													1	0	0	2	0	27																			
418100													0	0	0	0	0	0																			
418249													56	2	0	14	1	0																			
418436													1	0	0	0	0	0																			
418856													0	0	0	0	0	6																			
419406	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	10	0	18	0	0	337	0	0	0	0	0	0	0	0	0							
419460													91	0	44	0	0	0																			
419675													4	12	0	54	10	0																			
419947													0	0	0	3	4	0																			
420578													0	0	0	43	0	0																			
420644													0	0	0	58	0	0													0	0	0	0	0	0	
420653				0	0	0	0	0	0	0	0	0	63	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
420877													0	0	0	0	0	0																			
421445													4	0	0	21	0	0																			
421539													0	0	0	0	0	0																			
422059				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
422116													12	8	32	177	21	152																			
422433	0	0	0	0	0	0	0	0	0	0	0	0	238	0	420	615	0	235	0	0	0	0	0	0	0	0	0	0	0	0							
422657													0	0	0	0	0	0																			
423159													272	0	0	254	0	0																			
423449													4	0	2	0	0	0																			
423636													7	0	0	63	26	0																			
423739													102	0	7	222	0	136																			
424156													0	0	0	0	0	0																			
424240													230	91	0	134	0	0																			
424352													46	0	0	0	9	0																			
424437				0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
424633													21	0	55	11	0	1																			
425050													24	0	5	0	0	0																			
425108													0	0	0	3	0	0																			
425818													192	0	41	368	0	163																			
425845													33	0	0	0	0	0													0	0	0	0	0	0	
425911													0	0	0	5	11	0																			
426057													0	0	0	0	0	0																			
426141													0	8	0	0	7	0																			
426534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	101	0	0	50	0	0	0	0	0	0	0	0	0							
426758													19	0	14	0	0	0																			
426945													0	0	0	0	0	0																			
427241													48	0	0	0	0	0																			
427353													30	0	143	59	0	44																			
427858													0	0	0	0	0	0																			
427960													0	0	0	0	0	0																			
428060													34	0	19	34	5	0																			
428462													0	0	0	1	0	0																			
428547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1102	0	0	0	0	0	0	0	0	0							
428855													15	0	0	13	0	0																			
429021													0	0	0	0	0	0																			
429487													0	0	0	135	0	598																			
430036	0	0	0	0	0	0	0	0	0	0	0	0	20	0	14	4	0	0	0	0	33	0	0	0	0	0	0	0	0	0							
430054													0	0	0	0	0	0																			
430344													0	32	0	0	0	7																			
431172	0	0	0	0	0	5224	0	0	5224	0	0	0	0	0	0	0	0	0	0	0	12333	0	0	0	0	0	0	0	0	0							
431323													29	0	0	1	2	0																			
431350													2	0	28	0	0	4																			
432058				0	0	0	0	0	0				4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
432432													0	0	0	0	0	0																			
433505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
433550				0	0	0	0	0	0	0	0	0	89	8	0	50	10	0	0	0	0	0	0	0	0	0	0	0	0	0							
433608	0	0	0	0	0	0	0	0	0	0	0	0	166	0	262	33	0	96	0	0	20	0	0	0	0	0	0	0	0	0							
433859													27	0	0	0	2	0																			
433943													0	0	0	1	2	0																			
434203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
434539													74	0	0	17	28	11																			
435059													0	0	0	0	0	0																			
435077	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	2488	9122	0	0	0	9387	0	0	0	0	0	0	68	0	0							
435255													0	0	0	0	0	0													0	0	0	0	0	0	
435666													17	0	6	0	0	0																			
435750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	21	0	0	912	0	0	0	0	0	0	0	0	0							
436159	0	0	0	0	0	1486	0	0	1486	0	0	0	102	58	12	4421	671	3033	0	0	1430	0	0	0	0	0	0	0	0	0							
436542													23	0	0	35	0	0																			
436739													0	0	0	0	0	0																			
436953													0	1	54	85	21	1007																			
437044													0	0	0	0	0	0																			
437914	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	8553	6513	0	0	0	0	0	0	0	0	0	0	0	0	0							
438434													17	0	0	21	0	0																			
439132				0	0	0	0	0	0				27	0	12	22	0	21	0	0	0	0	0	0	0	0	0	0	0	0							
439338	0	0	0	0	0	0	0	0	0	0	0	0	87	0	4	131	18	22	0	0	234	0	0	0	0	0	0	0	0	0							
439356													3	0	0	52	0	22																			
439404	0	0	0	4	0	92	0	0	0	0	0	0	24	0	0	217	3	0	259	0	282	0	0	0	0	0	0	0	0	0							
439730													131	43	9	10	0	22																			
440857													0	0	0	0	0	0																			
440978													0	0	0	3	0	0																			
441050													8	0	110	146	0	195																			
441078													355	154	105	116	11	63																			
441135													0	0	11	7	0	0																			
441256	0	0	0	0	0	0	0	0	0	0	0	0	6	16	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
441359													276	4	70	44	0	0																			
441470													0	0	0	0	0	0																			
441630													67	0	11	62	0	52													0	0	0	0	0	0	
442011													321	0	23	1393	0	33																			
442057													0	0	0	0	0	0													0	0	0	0	0	0	
442244													0	0	0	0	0	0																			
442655													13	0	0	2	0	0																			
443148													0	0	0	8	0	2																			
443205													0	0	3	128	0	5																			
443353													0	0	43	6	0	92																			
443625													0	0	0	0	0	0																			
443634													5	4	0	15	7	0																			
444350													0	0	0	0	0	0																			
444556													0	0	0	19	0	62																			
444677													0	0	0	0	0	0																			
445674													0	0	0	0	0	0																			
445955													398	24	188	156	4	85																			
446130				0	0	0	0	0	0				70	0	9	123	0	40	0	0	0	0	0	0	0	0	0	0	0	0							
446149													7	0	0	2	5	0																			
446176				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
446877													0	0	0	19	0	2																			
447070													0	0	0	0	0	0																			
447100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
447557													0	0	0	0	0	0													0	0	0	0	0	0	
448040													0	0	0	0	0	0																			
448554													52	0	0	0	0	0																			
449038							0	0	0																												
449430													2	0	5	0	0	0																			
449832				0	0	0	0	0	0				20	0	17	22	0	39	0	0	0	0	0	0	0	0	0	0	0	0							
449935													0	0	0	0	0	0																			
450632													14	0	0	2	0	26																			
450669													0	0	0	0	0	0																			
450753	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
450856	0	0	0	13	2	261	0	0	0	0	0	0	1891	0	1414	2490	1109	38	0	0	0	0	0	0	0	0	0	0	0	0							
450959													4	0	2	1	5	4																			
451068													20	0	0	0	0	0																			
451246													22	179	0	0	0	0																			
451273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	18	0	0	0	0	0	0	0	0	0	0	0	0							
451965							0	0	0																												
452159													0	0	0	0	0	0																			
452739													0	0	0	20	0	0																			
452841													0	0	0	3	0	0																			
453147													0	0	0	0	0	0													0	0	0	0	0	0	
453446													0	0	0	0	0	5																			
453839													40	0	1	0	14	0																			
454546													0	0	0	0	0	0																			
454658													101	0	19	394	36	0																			
454676													0	0	0	27	0	0																			
454975													123	0	27	94	0	0																			
455150				0	0	0	0	0	0	0	0	0	38	44	5	122	29	4	0	0	0	0	0	0	0	0	0	0	0	0							
455253				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
455459													37	6	9	0	0	0																			
455552													13	0	0	381	297	0																			
455945													0	0	0	98	0	13																			
455972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	84	961	0	0	0	0	0	0	0	0	0	0	0	0							
456045	0	0	0	0	0	264	0	0	0	0	0	0	6	0	11	407	2	1910	0	0	253	0	0	0	0	0	2	0	0	0							
456054													28	0	0	46	54	0																			
456250													21	0	46	17	0	0																			
456344													0	0	0	0	0	0																			
456755	0	0	0	0	0	0	0	0	0	0	0	0	64	44	24	54	29	39	200	0	0	0	0	0	0	0	0	0	0	0							
457060													92	7	0	74	10	0																			
457220													0	0	0	0	0	0																			
457426													0	0	0	5	0	0																			
457752													9	0	0	0	0	0																			
458142													467	55	344	972	36	674																			
458544													4	0	0	0	0	0																			
458665													0	0	0	12	0	1																			
458946													27	0	0	1	0	0													0	0	0	0	0	0	
459130													53	0	49	0	0	15																			
459354													98	10	0	17	0	0																			
459372													0	0	0	0	0	0																			
459644													22	0	0	0	0	0																			
459671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0							
460033	0	0	0	0	0	0	0	0	0	0	0	0	558	7	13	1533	39	328	0	0	0	0	0	0	0	0	0	0	0	0							
460275													0	0	0	0	0	0													0	0	0	0	0	0	
460332													0	0	0	0	0	0																			
460350				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
460556													27	0	0	0	0	0																			
460770													0	0	0	0	0	0																			
461058													0	0	0	7	0	0																			
463203													0	0	0	0	0	0																			
463342	0	0	0	0	0	0	0	0	0	0	0	0	8	0	53	14	0	4	0	0	0	0	0	0	0	0	0	0	0	0							
463605													0	0	0	4	0	0																			
463650													0	0	2	100	3	0																			
463735	0	0	0	12	0	0	0	0	0	0	0	0	4611	148	1968	2427	136	432	0	0	2781	0	0	0	0	0	0	0	0	0							
464255													0	0	0	0	0	0																			
464853													0	0	0	0	0	0																			
465038													0	0	0	0	0	0																			
465243													25	0	0	35	7	0																			
465524													8	0	0	43	0	0																			
465618													53	0	0	18	0	0																			
465672													0	0	0	0	0	0																			
466044				0	0	65	0	0	0	0	0	0	16	0	34	9	0	0	0	0	61	0	0	0	0	0	0	0	0	0							
466240													0	2	0	107	0	137																			
466754													620	18	160	524	41	365																			
466857	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	13	0	111	0	0	0	0	0	0	0	0	0	0	0	0							
466932													15	7	0	113	33	40																			
467144													16	0	15	1	0	0																			
467470													0	0	0	0	0	0																			
467658													53	31	59	42	6	64																			
467733													0	0	5	26	0	7																			
468673													0	0	0	0	0	0																			
468806													0	0	0	1	0	452																			
469250													0	0	0	0	0	0																			
469559													0	0	0	3	0	3																			
469737													14	0	0	32	0	0																			
470032													0	0	0	22	0	6																			
470050	0	0	0	0	0	553	0	0	100	0	0	357	344	0	589	87	0	96	0	0	1264	0	0	0	0	0	68	0	0	28							
470434													44	0	15	340	0	110													0	0	0	0	0	0	
470452	0	0	0	0	0	0	0	0	0	0	0	0	595	56	13	844	21	2	0	0	117	0	0	0	0	0	0	0	0	0							
471057				0	0	88	0	0	0	0	0	88	5	0	0	16	0	0	0	0	61	0	0	0	0	0	0	0	0	0							
472018													13	0	0	6	0	0																			
472045													0	0	0	0	0	0													0	0	0	0	0	0	
472148													25	0	0	0	0	1																			
472250				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
472531													3	0	0	6	0	0																			
472616	0	0	0	0	0	0	0	0	0	0	0	0	1490	0	908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
472643													6	0	9	20	0	25																			
472951													0	0	0	1	0	0																			
472979													0	0	0	2	0	0																			
473042													53	0	0	7	18	3																			
473257													0	0	12	25	1	10																			
473266													0	0	0	12	1	0																			
473501	0	0	0	0	0	0	0	0	0	0	0	0	1561	0	2459	66	0	645	777	0	1433	0	0	0	0	0	0	0	0	0							
473930													0	0	0	13	2	22																			
474058													0	0	0	29	0	0																			
474245													19	0	0	21	3	0																			
474254													388	148	0	289	42	0																			
474357													0	0	0	0	0	0																			
474450													0	0	0	1	5	0																			
474544													0	0	0	0	0	0																			
474656													0	0	0	0	0	0																			
474759	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	9	0	4	0	0	10627	0	0	0	0	0	0	0	0	0							
474919	0	0	0	0	0	4487	0	0	0	0	0	292	1266	154	144	1621	22	124	0	0	1571	0	0	0	0	0	0	0	0	0							
475345													0	0	0	0	0	0																			
475354													11	0	46	52	0	43																			
475653													0	0	20	5	0	0																			
475756													0	0	0	15	0	0																			
476342													3	0	2	2	0	0																			
476445													0	0	1	12	0	12																			
476472													8	0	35	0	0	2																			
476539													0	0	0	7	0	0																			
476810							0	0	0																												
477303													102	0	18	29	0	0																			
