"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
736206																																																											
736550																																																											
736662																																																											
737548																																																											
738013																																																											
738040																																						0	0	0	0	0	0	148418	45437	57866	148418	45237	57866	422742									
738143																																																											
738255																																																											
738303																																						0	0	0	0	0	0	0	0	0	0	0	0	119306									
738657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
738769																																																											
739346																																																											
739355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
739560																																																											
739832																																																											
740249																																																											
741068																																																											
741152																																																											
741330													1235			1235																						0	1235	0	0	1235	0	0	0	0	0	0	0	143941									
741358																																																											
741648																																																											
741844																																																											
741956																																																											
741974																																																											
742056																																																											
742542																																																											
742636																																																											
742944																																																											
743679																																																											
743950																																																											
744256																																																											
744854																																																											
745150																																																											
745347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
746157																																																											
746429																																																											
746755																																																											
746942																																																											
746979																																																											
747051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
747257																																																											
748254																																																											
748357																																																											
748441																																																											
748964																																																											
749242													11009			11009																						0	11009	0	0	11009	0	452869	0	0	441125	0	0	2542625									
749635																																																											
749840																																																											
749943																																																											
750051																																																											
750127																																																											
750341																																																											
750444																																																											
750846																																																											
751254																																																											
751656																																						0	0	0	0	0	0	0	0	0	0	0	0	842229									
751852																																																											
752644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
752831																																																											
753052																																																											
753324																																																											
753641																																																											
753856																																																											
754068																																																											
754246																																																											
754536																																																											
754826																																																											
754853																																																											
754929																																						0	0	0	0	0	0	0	0	0	0	0	0	641486									
755047																																																											
755252																																																											
755421																																																											
755458																																																											
756343																																																											
756848																																																											
757377																																																											
757452																																																											
757612																																																											
757779																																																											
758703													36718			36718																						0	36718	0	0	36718	0	0	0	0	0	0	0	468514									
758842																																																											
758851																																																											
759045																																																											
759625																																																											
760210																																																											
760331																																																											
760340																																																											
760434																																																											
760649																																																											
760854																																																											
760939																																																											
760957																																																											
761244																																																											
761459																																																											
761543																																																											
761806																																																				Alternative Investments							
761833																																																											
761851																																																											
761954																																																											
762045																																																											
762447													899			899																						0	899	0	0	899	0	0	0	0	0	0	0	1346085									
762474																																																											
762773																																																											
763211																																																											
763677																																																											
763930																																																											
764030	0	0	0	0	0	0	0	0	0	0	0	0	785	0	0	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	0	0	785	0	1430695	2643	0	1389379	2300	0	684957									
764058																																																											
764067																																																											
764142																																																											
764151																																																											
764816																																																											
765019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
765318																																																											
765354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
765505													1609			1609																						0	1609	0	0	1609	0	0	0	0	0	0	0	168065									
765662																																																											
765877																																																											
766052																																																											
766164																																						4786	0	0	0	0	0	1554	19519	0	1554	19519	0	170435	Indemnification Asset								
767040																																																											
767152																																																											
767246																																																											
767255																																																											
767554																																																											
767572																																																											
767611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
767732																																																											
767974																																																											
768074																																																											
768458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
768476																																																											
768953																																																											
769156																																																											
769334																																																											
770451																																																											
770545																																																											
770639																																																											
770657																																																											
770853																																																											
771047																																																											
771140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1799	274	0	0	274	0	0	0	0	0	0	0	391988									
771458																																																											
771609																																																											
771748																																																											
771878																																																											
772008																																																											
772446																																																											
772754																																																											
773032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
773171																																																											
773247													486			486																						0	486	0	0	486	0	9608	17013	0	9109	17013	0	899994									
773443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
773470																																																											
773742																																																											
774132																																																											
774235																																																											
774253																																																											
774262													4745			4745																						14	4745	0	0	4745	0	0	0	0	0	0	0	359539									
774347																																																											
775054																																																											
775241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
775456																																																											
775773																																																											
776369																																																											
776547																																																											
777254																																																											
777366																																																											
777441																																																											
777870																																																											
778738																																																											
779016																																																											
779351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153618									
779360																																																											
779641																																																											
779650																																																											
779968																																																											
780049																																																											
780218																																																											
780263																																																											
780562																																																											
780722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41326									
780955																																																											
781028													374			374																						0	374	0	0	374	0	0	0	0	0	0	0	375845									
782016																																																											
782306																																						0	0	0	0	0	0	0	0	0	0	0	0	350684									
782548																																																											
783161																																																											
783246																																																											
783349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
783648																																						0	0	0	0	0	0	0	0	0	0	0	0	688792									
783844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192892									
783910																																																											
784159																																																											
784430																																																											
785147																																																											
785473													600				600																					51745	635	0	0	35	600	0	0	0	0	0	0	206543									
785857																																																											
785923																																																											
785950																																																											
786210																																																											
786256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
786340																																																											
786555																																																											
786612																																						0	0	0	0	0	0	0	0	0	0	0	0	5520									
786733																																																											
786948																																																											
787141																																																											
787459																																																											
787842																																																											
788559																																																											
788652																																																											
788773																																																											
789051																																																											
790150																																																											
790271																																																											
790543																																																											
790703																																																											
790918																																																											
791072																																																											
791353																																																											
791821																																																											
791942																																																											
792248																																																											
792453																																																											
792640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
792659																																																											
794149																																																											
794336																																																											
794345																																																											
794475																																																											
794653																																																											
795249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
795548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
795959																																																											
795968																																																											
796152																																																											
796451																																																											
796572																																																											
796657																																																											
797140																																																											
797775	0	0	0	0	0	0	0	0	0	0	0	0	2499	0	0	2499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2499	0	0	2499	0	0	0	0	0	0	0	314146									
798512																																																											
799359																																																											
799751																																																											
799854																																																											
799939																																																											
799948																																																											
800134																																																											
800442																																																											
800479																																																											
800657																																						18481	5	0	0	5	0	0	0	0	0	0	0	1885542									
800853																																																											
801047																																																											
801056																																																											
801654																																																											
802866																																																			Equity Investment in Joint Venture				Deferred Comp - Rabbi Trust				
803256																																																											
803265																																																											
803649																																																											
803658																																																											
803957																																																											
804150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
804338																																																											
804374																																																											
804422																																																											
804860																																																											
804963																																																											
805045																																																											
805250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
805335																																																											
805755																																						0	0	0	0	0	0	0	0	0	0	0	0	113507									
805876																																																											
806220																																																											
806846																																																											
806958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
807348																																																											
807432																																																											
807656																																																											
807955																																																											
808260																																						0	0	0	0	0	0	0	0	0	0	0	0	332717									
808345																																																											
808354																																																											
808653																																																											
809070																																																											
809276																																																											
809379																																																											
809650																																																											
809678																																																											
809771																																																											
809856																																																											
810544																																																											
811046																																																											
811279																																																											
811457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
811541																																																											
811550																																																											
811747																																																											
812164																																																											
812379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
812436																																																											
812557																																						0	0	0	0	0	0	0	0	0	0	0	0	51865									
812614																																																											
813059																																																											
813572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36302									
813853																																																											
814074																																																											
814355																																																											
814430													3621			3621																						0	3621	0	0	3621	0	0	0	0	0	0	0	4609485									
814458																																																											
814476																																																											
814551																																																											
814711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
815053																																																											
815147																																																											
815156																																																											
815277																																																											
815754																																																											
815772																																																											
816256																																																											
816304																																																											
816603													2853	180		3033																						0	2853	180	0	3033	0	48705	0	0	47464	0	0	1049182									
816751																																																											
817477																																																											
817824																																																											
818401																																																											
818540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
818559																																																											
818652																																																											
819154																																																											
819172																																																											
819453																																																											
819556																																																											
819855																																																											
820048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387905									
820301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
820477																																																											
820842																																																											
820879																																																											
821036																																																											
821157																																																											
821559																																																											
821643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
821906																																																											
822042													1058			1058																						0	1058	0	0	1058	0	0	0	0	0	0	0	251726									
822051																																																											
822275																																																											
822556													1552		1552																							0	1555	0	1555	0	0	0	0	0	0	0	0	736318									
822631																																																											
822846																																																											
823076																																																											
823133																																																											
823142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
823450																																																											
823478																																																											
823553																																																											
823638																																																											
823656																																																											
824242																																																											
824653																																																											
824671																																																											
824738																																																											
825146																		1010			1010		1470			1470												0	2480	0	0	2480	0	0	0	0	0	0	0	1727603					INTEREST RATE SWAP (WELLS FARGO)	LOAN SWAP DERIVATIVE (BMO)			
825454																																																											
825548																																																											
825753																																																											
825847																																																											
825940																																																											
826451																																																											
826648																																																											
826956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2031	0	0	0	0	0	0	0	0	0	0	0	128062									
827355																																																											
827458																																																											
827560																																																											
828110																																																											
828174																																																											
828473																																																											
828651																																						0	0	0	0	0	0	0	0	0	0	0	0	1522193									
829032																																																											
829041																																																											
829050																																																											
829452																																																											
830113																																																											
830252																																																											
830355																																																											
830542																																																											
830645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
830748																																																											
831008																																																											
831352																																																											
831576																																																											
831642																																																											
831875																																																											
831941																																																											
832528																																																											
832546																																																											
833404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
833749																																																											
833758																																																											
833851																																																											
834175																																																											
835079																																																											
835257																																																											
835378																																																											
835444																																																											
835613																																																											
835659																																																											
835743																																																											
835770																																																											
836656																																																											
836843	0	0	0	0	0	0	0	0	0	0	0	0	1689	0	0	1689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5950	1689	0	0	1689	0	0	0	0	0	0	0	2139381									
836852																																																											
837000	0	0	0	0	0	0	0	0	0	0	0	0	2470	0	0	2470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2470	0	0	2470	0	0	0	0	0	0	0	775747									
837046																																																											
837149																																																											
837158																																																											
837354																																																											
837448																																																											
837541																																																											
837608																																																											
837653																																																											
837840																																																											
837952																																																											
837970																																																											
838155																																																											
839068																																																											
839246																																																											
839255																																																											
839572																																																											
839817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
839974																																																											
840019																																																											
840251																																																											
840354																																																											
840363																																																											
840578																																																											
840747																																																											
841472																																																											
841753																																																											
841838																																																											
842376																																																											
842460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	901743									
842853																																																											
843476																																																											
843542																																																											
843953																																																											
844053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256882									
844138																																																											
844455																																																											
844567																																																											
845247																																																											
845443																																																											
845573													4688			4688																						0	4688	0	0	4688	0	0	0	0	0	0	0	340384									
846132																																																											
846619																																																											
846945																																																											
847157																																																											
847979																																																											
848248																																																											
848453																																																											
849076																																																											
849348																																																											
849357																																																											
849432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
850036																																						0	0	0	0	0	0	0	0	0	0	0	0	3540394									
850054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
850456																																																											
851060																																																											
851172																																																											
851239																																																											
851631																																																											
852218																																																			Securities Provided as Collateral				Obligation to Return Securities Provided as Collateral				
852254																																																											
852320																																																											
852357																																																											
852544																																																											
852704																																																											
852713																																																											
852973																																																											
853112																																																											
853251																																																											
853671																																																											
853747																																																											
853804																																																											
853934																																																											
853952													779			779																						0	779	0	0	779	0	5030	9602	0	4824	9259	0	1705667									
854173																																																											
854454													550			550																						0	550	0	0	550	0	0	0	0	0	0	0	97705									
854548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
854753																																																											
854847																																																											
855143																																																											
855264																																																											
855303																																																											
855563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
855741																																																											
855844																																																											
855956																																																											
856159																																																											
856243																																																											
856346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
856458																																																											
856542																																																											
856748																																																											
856869																																																											
856944																																																											
857259																																																											
857455																																																											
857576																																																											
857745																																																											
857811																																																											
857875																																																											
857941																																																											
858153																																																											
858443																																																											
858452																																																											
858528																																																											
858818																																																											
858854																																																											
859002																																																											
859141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337382									
859552																																																											
859655																																																											
859712																																						0	0	0	0	0	0	0	0	0	0	0	0	1326232									
860053																																						0	0	0	0	0	0	0	0	0	0	0	0	198766									
860147																																																											
860231																																																											
860259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
860334																																																											
860352																																																											
861153																																																											
861304																																																											
861658																																																											
861742																																																											
861854																																																											
862057																																																											
862141																																																											
863362																																																											
863607																																																											
863652																																																											
863746																																																											
864378																																																											
864471																																																											
864846																																																											
864855																																																											
865142																																																											
865151																																																											
865450																																																											
865544																																																											
865759																																																											
865852																																																											
866000													2147			2147																						0	2147	0	0	2147	0	0	0	0	0	0	0	359769									
866055																																																											
866121																																																											
866251																																																											
867070																																																											
867258																																																											
867632																																						0	0	0	0	0	0	0	0	0	0	0	0	56478									
867650																																						0	0	0	0	0	0	0	0	0	0	0	0	762192									
867856																																																											
868059																																																											
868442																																																											
868572																																																											
868844																																																											
868956																																																											
869346																																																											
869551																																																											
869663																																																											
869953																																																											
870539																																																											
870650																																																											
870856																																																											
870913																																																											
871358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
871648																																																											
871769																																						0	0	0	0	0	0	0	0	0	0	0	0	147409									
871956																																																											
872047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
872579																																																											
873259																																																											
874050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
874452																																																											
874845																																						0	0	0	0	0	0	0	0	0	0	0	0	1239801									
875048																																																											
875057																																																											
875132																																																											
875655																																																											
875758																																																											
875879																																																											
875936																																																											
876157																																																											
876634																																						5202	0	0	0	0	0	0	0	0	0	0	0	639049	EQUITY SECURITIES								
876700																																						0	0	0	0	0	0	0	0	0	0	0	0	463135									
877350																																																											
877752																																																											
877958																																																											
879336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
879439																																																											
879457	3665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3665	0	0	3665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3665	0	0	3665	0	0	0	0	0	0	0	188586	Goodwill	Derivatives			Derivatives				
879550																																																											
879644																																																											
879747																																																											
880332																																																											
880855																																																											
881012																																																											
881441																																																											
881478													17970			17970																						0	17970	0	0	17970	0	0	0	0	0	0	0	761526									
881852																																																											
881900																																																											
882242																																																											
882541																																																											
882701																																																											
882952																																																											
883351																																																											
883959																																																											
