"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
324854																																																																																							
324863																																												0	0	144586	2715	0	0	0	0	403511	5922	0	0	64	9	84595	488	0	0	38	28	352135	6423	0	0	0	0	0	0	0	0	9	9	7220	188	0	0	4027	111	46	992047	19763	0	0	
324975																																																																																							
325141																																																																																							
325459																																																																																							
325534																																																																																							
326054																																																																																							
326344																																																																																							
326858																																																																																							
326979																																																																																							
327220																																																																																							
327305																																																																																							
327435																																																																																							
327556																																																																																							
327855																																																																																							
328058																																																																																							
328357																																																																																							
328656																																																																																							
328777																																												0	0	182038	4095	0	0	2382	41	531290	6288	0	0	2721	0	694514	3687	29	0	5443	75	99751	533	0	0	0	0	0	0	0	0	2	0	2410	55	0	0	1953	10548	116	1510003	16611	29	0	
329149																																																																																							
329345																																																																																							
329550																																																																																							
329952																																																																																							
330239																																																																																							
330248																																																																																							
330855																																												1678	119	128558	323	0	0	51667	3785	670716	5098	0	0	8893	1096	488452	736	0	0	3696	688	261791	1927	0	0	0	0	0	0	0	0	1877	188	34044	449	0	0	8812	67811	5876	1583561	17345	0	0	
330873																																																																																							
330949																																																																																							
331076																																																																																							
331375																																																																																							
331544																																																																																							
331713																																																																																							
332224																																																																																							
332345																																																																																							
332402																																																																																							
332671																																																																																							
332756																																																																																							
333034																																																																																							
333203																																																																																							
333650																																																																																							
333856																																																																																							
333940																																																																																							
334264																																																																																							
335346																																																																																							
335355																																																																																							
336147																																																																																							
336361																																																																																							
336576																																																																																							
336950																																																																																							
337247																																																																																							
337340																																																																																							
338646																																																																																							
338851																																																																																							
338945																																																																																							
339072																																												0	0	53820	1344	0	0	2832	0	30026	815	0	0	1881	170	515429	4011	0	0	55	0	8455	211	0	0	0	0	0	0	0	0	0	0	2361	38	0	0	0	4768	170	610091	6419	0	0	
339353																																																																																							
339456																																																																																							
339607																																																																																							
339773																																												145	134	382256	2891	0	0	3489	0	693738	4589	0	0	2877	43	837217	3096	0	0	8551	4467	125751	1472	0	0	0	0	344	1	0	0	0	0	20084	49	0	0	1648	15062	4644	2059390	13746	0	0	
339858																																																																																							
339876																																																																																							
340135																																												0	0	109846	659	0	0	9085	164	470577	3048	0	0	1227	0	499312	3160	0	0	4806	1131	182049	1183	0	0	0	0	0	0	0	0	0	0	6338	87	0	0	2344	15118	1295	1268122	10481	0	0	
340144																																																																																							
340256																																																																																							
340443																																																																																							
340742																																																																																							
340751																																																																																							
341310																																																																																							
342054																																																																																							
342362																																																																																							
342410																																												0	0	84030	1541	0	0	3832	0	809850	10193	4607	61	3147	29	455230	3663	6154	127	2940	1	550674	3962	357	38	0	0	0	0	0	0	36	0	18869	142	38	0	208	9955	30	1918653	19709	11156	226	
342634																																																																																							
343051																																																																																							
343248																																																																																							
343257																																																																																							
343770																																																																																							
343903																																																																																							
343958																																																																																							
344647																																																																																							
344852																																																																																							
345309																																												319	0	62014	325	0	0	9075	26	133764	2496	0	0	8334	0	660804	5643	0	0	4351	261	73040	661	0	0	0	0	0	0	0	0	169	0	5339	63	0	0	0	22248	287	934961	9188	0	0	
345345																																																																																							
345747																																																																																							
345756																																																																																							
345877																																																																																							
346379																																																																																							
346566																																																																																							
346771																																																																																							
347022																																																																																							
347639																																																																																							
347956																																																																																							
348159																																																																																							
348720																																																																																							
349129																																																																																							
349343																																																																																							
350572																																																																																							
350657																																																																																							
350750																																																																																							
351131																																																																																							
351560																																																																																							
351878																																																																																							
352370																																																																																							
352651																																																																																							
352745																																																																																							
352772																																																																																							
353238																																																																																							
353546																																																																																							
353555																																												0	0	232147	1218	0	0	2942	143	989199	5847	0	0	133	0	337249	558	0	0	8192	716	2551072	49544	0	0	0	0	5757	48	0	0	1	0	946929	7691	0	0	0	11268	859	5062353	64906	0	0	
353957																																																																																							
354057																																																																																							
354253																																																																																							
354310																																																																																							
354552																																																																																							
354851																																																																																							
355120																																																																																							
355559																																																																																							
355858																																												0	0	86070	0	0	0	16632	696	534895	8706	0	0	409	163	86147	2535	0	0	10747	1496	168919	3407	0	0	0	0	177381	46032	0	0	1	0	4937	160	0	0	0	27789	2355	1058349	60840	0	0	
356239																																																																																							
356659																																																																																							
356752																																																																																							
357526																																																																																							
357553																																																																																							
357777																																																																																							
357937																																																																																							
358112																																																																																							
358448																																																																																							
358756																																																																																							
359472																																																																																							
359650																																																																																							
359744																																																																																							
360777																																																																																							
361055																																																																																							
361167																																																																																							
361279																																																																																							
361354																																																																																							
361439																																																																																							
362043																																																																																							
362155																																																																																							
362717																																																																																							
362856																																																																																							
362940																																																																																							
363442																																																																																							
363648																																																																																							
363657																																																																																							
363778																																																																																							
364131																																																																																							
364270																																																																																							
364430																																																																																							
364850																																																																																							
365325																																																																																							
365745																																																																																							
365848																																																																																							
365950																																																																																							
366078																																																																																							
366238																																												827	0	114874	893	241	0	436	0	607240	7113	768	148	39	0	211762	1844	46	0	0	0	128365	1195	105	0	0	0	0	0	0	0	3	0	26695	763	0	0	1439	1305	0	1088936	13247	1160	148	
366247																																																																																							
366359																																																																																							
366658																																																																																							
366854																																																																																							
367150																																																																																							
367178																																																																																							
367431																																																																																							
367543																																																																																							
368054																																																																																							
368344																																																																																							
368522																																																																																							
368933																																																																																							
368951																																																																																							
369453																																																																																							
369659																																																																																							
370020																																																																																							
370271																																																																																							
370347																																																																																							
370721																																																																																							
370833																																																																																							
370954																																																																																							
371223																																																																																							
371232																																																																																							
371362																																																																																							
371559																																																																																							
371755																																																																																							
371849																																																																																							
371924																																																																																							
371942																																																																																							
372444																																																																																							
372538																																																																																							
372640																																																																																							
372855																																																																																							
373272																																																																																							
373553																																																																																							
373601																																												0	0	0	0	0	0	0	0	10161	62	0	0	0	0	79114	1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1144	0	0	0	142	0	0	90419	1400	0	0	
374130																																																																																							
374653																																												0	0	82068	1099	0	0	247	39	173260	2323	0	0	34	5	96743	1230	0	0	908	143	219153	5723	0	0	0	0	0	0	0	0	162	26	997383	12785	0	0	0	1351	213	1568607	23160	0	0	
374774																																																																																							
375034																																												1145	0	116929	1052	0	0	10820	603	734631	6725	0	0	5787	267	176089	1097	0	0	12157	1362	479248	6892	0	0	0	0	5037	106	0	0	0	0	7806	82	0	0	922	29909	2232	1519740	16876	0	0	
375043																																												0	0	105513	1041	0	0	13516	384	625546	5773	0	0	292	0	67862	834	0	0	6502	659	360316	4629	0	0	0	0	0	0	0	0	0	0	4967	57	0	0	1156	20310	1043	1164204	13490	0	0	
375379																																																																																							
375502																																																																																							
375566																																																																																							
375650																																																																																							
376237																																																																																							
376273																																												427	0	32840	448	0	0	2105	0	779865	5287	0	0	6220	16	337074	1970	0	0	216	0	40981	853	0	0	0	0	0	0	0	0	302	0	484032	4567	0	0	281	9270	16	1674792	13406	0	0	
376442																																																																																							
376947																																																																																							
377663																																																																																							
377850																																																																																							
377908																																												0	0	6358	217	0	0	2239	71	727145	10500	0	0	0	0	709334	2861	0	0	77	10	1460775	20462	0	0	0	0	0	0	0	0	0	0	19549	199	0	0	444	2316	81	2923161	34683	0	0	
378044																																																																																							
378110																																																																																							
379050																																																																																							
379153																																																																																							
379470																																																																																							
379649																																																																																							
379920																																																																																							
380346																																																																																							
380458																																																																																							
380533																																																																																							
380654																																																																																							
380878																																																																																							
380944																																																																																							
381026																																																																																							
381343																																																																																							
381932																																																																																							
381950																																																																																							
382050																																																																																							
382069																																																																																							
382256																																																																																							
382274																																																																																							
382443																																																																																							
382537																																																																																							
382649																																																																																							
382658																																																																																							
382742																																																																																							
382854																																																																																							
384018																																																																																							
384278																																												184	1	84720	1721	905	86	2715	121	231846	1545	6187	451	2982	60	346060	721	486	41	299	6	240026	536	574	45	0	0	1269	40	0	0	11	0	43874	895	0	0	19094	6191	188	947795	24552	8152	623	
384353																																																																																							
384652																																																																																							
384830																																																																																							
385350																																																																																							
385471																																																																																							
385547																																																																																							
385686																																																																																							
386432																																																																																							
386450																																																																																							
386731																																																																																							
386825																																																																																							
386852																																																																																							
387055																																																																																							
387671																																																																																							
388155																																																																																							
388258																																																																																							
388557																																																																																							
388744																																																																																							
388753																																																																																							
388874																																																																																							
389358																																																																																							
389376																																																																																							
389826																																																																																							
390372																																																																																							
390840																																																																																							
391418																																																																																							
391557																																																																																							
391575																																																																																							
391959																																																																																							
391977																																																																																							
392152																																																																																							
392255																																																																																							
392778																																																																																							
393252																																																																																							
393355																																																																																							
393953																																																																																							
394156																																																																																							
394259																																																																																							
395238																																																																																							
396057																																																																																							
396244																																																																																							
396253																																																																																							
396356																																																																																							
396954																																																																																							
397456																																																																																							
397531																																																																																							
397540																																												0	0	153719	2965	0	0	888	0	464944	7140	0	0	1258	0	289905	2435	0	0	934	631	177957	2928	0	0	0	0	0	0	0	0	51	0	9316	334	0	0	0	3131	631	1095841	15802	0	0	
397559																																																																																							
397755																																																																																							
397858																																																																																							
398051																																																																																							
398248																																																																																							
398668																																																																																							
398837																																																																																							
399357																																																																																							
399517																																																																																							
399731																																																																																							
399973																																																																																							
400057																																																																																							
400141																																																																																							
400365																																																																																							
400767																																																																																							
401072																																																																																							
401559																																																																																							
401755																																																																																							
401906																																																																																							
401951																																																																																							
402846																																																																																							
402873																																																																																							
403067																																																																																							
403151																																												0	0	123464	632	0	0	5134	626	424490	3681	0	0	104	54	83074	679	0	0	5628	1017	751908	7944	0	0	0	0	0	0	0	0	402	300	24148	533	0	0	709	11268	1997	1407084	14178	0	0	
403179																																																																																							
403254																																																																																							
403656																																																																																							
403870																																																																																							
403946																																																																																							
404653																																																																																							
404943																																																																																							
406022																																																																																							
406059																																																																																							
406666																																																																																							
406974																																																																																							
407168																																																																																							
407506																																																																																							
407645																																																																																							
407850																																																																																							
408307																																																																																							
408642																																																																																							
408875																																																																																							
409265																																																																																							
410159																																																																																							
410560																																																																																							
410748																																																																																							
410917																																																																																							
410944																																																																																							
411062																																																																																							
411174																																																																																							
411231																																																																																							
411240																																																																																							
411473																																																																																							
411512																																																																																							
411549																																																																																							
411576																																																																																							
411624																																																																																							
411651																																																																																							
412153																																																																																							
412452																																																																																							
412555																																																																																							
412667																																																																																							
412751																																												0	0	244701	3095	0	0	66524	982	1475718	18948	0	0	0	0	448996	2094	0	0	19015	447	2806684	32793	0	0	0	0	0	0	0	0	0	0	57093	4448	0	0	10447	85539	1429	5033192	71825	0	0	
412845																																																																																							
412872																																																																																							
413141																																												485	24	41309	289	0	0	5930	86	72245	508	0	0	48793	408	2776853	29745	3070	7	0	0	6251	31	0	0	0	0	0	0	0	0	41	0	3649	33	0	0	2876	55249	518	2900307	33482	3070	7	
413208																																																																																							
413347																																																																																							
413543																																																																																							
413646																																																																																							
413673																																																																																							
413758																																																																																							
414102																																																																																							
414652																																																																																							
414764																																																																																							
414858																																																																																							
415770																																																																																							
416245																																																																																							
416272																																																																																							
416339																																																																																							
416357																																																																																							
416656																																																																																							
416674																																																																																							
417626																																																																																							
417710																																																																																							
418100																																																																																							
418249																																																																																							
418436																																																																																							
418856																																																																																							
419406																																												8	0	58088	426	9	0	3535	168	1307602	20128	5390	0	3792	111	1928590	17493	958	0	3247	547	496881	6130	509	0	0	0	0	0	0	0	161	109	32815	506	23	0	4117	10743	935	3823976	48800	6889	0	
419460																																																																																							
419675																																																																																							
419947																																																																																							
420578																																																																																							
420644																																																																																							
420653																																																																																							
420877																																																																																							
421445																																																																																							
421539																																																																																							
422059																																																																																							
422116																																																																																							
422433																																												0	0	163670	745	290	0	13707	2649	860597	12610	2334	509	1469	265	384058	2685	3624	0	2707	78	603556	4625	1129	216	0	0	2199	67	0	0	0	0	34121	889	0	0	0	17883	2992	2048201	21621	7377	725	
422657																																																																																							
423159																																																																																							
423449																																																																																							
423636																																																																																							
423739																																																																																							
424156																																																																																							
424240																																																																																							
424352																																																																																							
424437																																																																																							
424633																																																																																							
425050																																																																																							
425108																																																																																							
425818																																																																																							
425845																																																																																							
425911																																																																																							
426057																																																																																							
426141																																																																																							
426534																																												2414	0	227766	4324	2111	14	39742	3532	1073063	9243	20964	135	7394	289	280221	814	6997	5	21849	2634	453109	3648	453	0	9	9	5018	98	0	0	383	72	6281	43	38	1	0	71791	6536	2045458	18170	30563	155	
426758																																																																																							
426945																																																																																							
427241																																																																																							
427353																																																																																							
427858																																																																																							
427960																																																																																							
428060																																																																																							
428462																																																																																							
428547																																																																																							
428855																																																																																							
429021																																																																																							
429487																																																																																							
430036																																																																																							
430054																																																																																							
430344																																																																																							
431172																																																																																							
431323																																																																																							
431350																																																																																							
432058																																																																																							
432432																																																																																							
433505																																																																																							
433550																																																																																							
433608																																																																																							
433859																																																																																							
433943																																																																																							
434203																																																																																							
434539																																																																																							
435059																																																																																							
435077																																																																																							
435255																																																																																							
435666																																																																																							
435750																																												0	0	117083	1251	0	0	3989	2012	261367	3649	0	0	88	4	172396	1502	0	0	911	333	136998	1522	0	0	0	0	0	0	0	0	0	0	21121	260	0	0	391	4988	2349	708965	8575	0	0	
436159																																																																																							
436542																																																																																							
436739																																																																																							
436953																																																																																							
437044																																																																																							
437914																																																																																							
438434																																																																																							
439132																																																																																							
