"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
18050																					953	0	10146		1747				2341					0		5105	0	0				
18827																					8130	2240	57476		9362				6702					0		14708	0	16334				
18836																					611	574	7058		1169				472					0		4232	0	0				
18854																					1193	0	8623	602	3257	2029	358		4173					0		0	0	0	Deferred Tax Asset	Tax Receivable		
19356																					492	0	3815		189				301					0		2833	0	0				
19936																					537	526	9319		475				1462					0		6319	0	0				
19972																					33	328	6055		93				275					0		5326	0	0				
20053																					199	214	2479		113				701					0		1252	0	0				
20633																					899	1523	13322		2155				767					0		7978	0	0				
20857																					1208	0	7350		901				4467					0		774	0	0				
21256																					57	0	462		11				40					0		354	0	0				
21359																					316	0	1255		146				622					0		171	0	0				
21658																					36	168	5967	122	1215				929					0		3037	0	582				
22048																					1126	0	9620		1765				1072					0		5657	0	0				
22543																					900	0	2366		762				704					0		0	0	0				
22552																					567	0	1968		0				1213					0		0	0	188				
22730																					448	0	5075		186				993					0		3448	0	0				
23456																					772	0	2438		230				1436					0		0	0	0				
23504																				0	37719	26212	488333	0	87265	0	0	0	43239	0	0	0	0	0	0	241352	34109	18437				
23643																					1724	0	8282		316				818					0		2735	0	2689				
23755																					442	0	6284		258				852					0		4732	0	0				
24006																					4519	2540	58307		9107				6380					0		32118	0	3643				
24378																					468	155	1121		314				184					0		0	0	0				
24453																					1417	1281	4061		458				905					0		0	0	0				
24659																					59	0	764		0				705					0		0	0	0				
24668																					5873	1310	14372	683	2076	966			5113					0		0	0	0	Investments in SBIC's			
24949																					1581	2432	15635		544				871					0		10207	0	0				
25357																					3689	0	9040		771				4580					0		0	0	0				
25647																					1440	1197	5965		1839				1489			1656		0		0	0	0				
26457																					0	16	632	251	280				336					0		0	0	0				
26765																					9639	0	91038		7686				5237					0		48407	0	20069				
27070																					1916	0	29677		1101				2173					0		24487	0	0				
27548																					2343	0	26689		9367				3616					0		11363	0	0				
27614																					1826	0	13433		960				2241					0		8406	0	0				
27847																					2198	0	26391		1441				4209					0		14025	0	4518				
28013																					27408	24087	239631		9820		3823		13826					0		100745	0	63745		nj tax		
28152																					676	0	5383	55	689				1023	634				0		2995	0	0				
28675																					1484	0	2167	134	173				510					0		0	0	0				
28732																					262	422	2157		147				309					0		1017	0	0				
29476																					618	0	4515		235				829					0		2833	0	0				
29636																					1600	5837	38796		2174				3694					0		18408	912	6171				
29878																					2837	11543	27235	899	7183	80	5690	514	5672					0		0	0	0	Seat License	Additional Minimum Liabilty Pension	Debit Escrow	
30052																					119	0	274		57				98					0		0	0	0				
30502																					922	0	8875		5161				2792					0		0	0	0				
30650																					405	0	897		134				358					0		0	0	0				
30810		9681	1635975	2682897	39394	69629				967612					0		0	0	0																							
31134																					105	0	2446	518	528				1037					0		776	0	0				
31255																				0	2865	0	19993	1413	2447	0	0	0	2890	0	0	0	0	0	0	9779	0	2012				
31657																					373	0	4995		93				591					0		0	0	3938				
31826																					627	624	9024	484	1954				965					0		4854	0	0				
31835																					1915	1355	17901		463				1586					0		12582	0	0				
32234																					1927	558	4734		1011				1238					0		0	0	0				
32766																					71	0	607	103	228				308					0		0	0	0				
32971																					1355	543	12705		922				1081					0		8515	0	289				
33147																					784	0	7066		868				2085					0		2592	0	737				
33259																					1117	1909	8236		2925				2285					0		0	0	0				
33268																					0	0	4379		198				878					0		3303	0	0				
33370																					463	240	760		0				57					0		0	0	0				
33839																					40	0	377		49				288					0		0	0	0				
33857																					4623	0	12223	1961	2140				5460					0		0	0	0				
34434																					1031	0	4816		543				995					0		2247	0	0				
34537																					32752	29019	310398		35536	11842			19344	9624				0		186174	0	7573	Deferred Comp Directors			
34555																				0	4438	0	15705	891	1167	0	0	0	2816	0	226	1	0	0	0	7284	0	0				
34742																					2747	341	16606		2001				432					0		11085	0	0				
35057																				0	830	0	5057	182	589	152	0	0	813	0	0	0	0	0	0	2092	0	733	Other Assets			
35301	0	410000	164000	37979000	0	33471000	27939000	0	0	386000	0	0	0	0	0	0	618000	2930000	0		407000																		Collateral deposits, net			
35570																				0	177058	109477	701063	0	107395	0	62992	0	79311	0	0	0	0	0	0	207042	0	20780		Collateral posted for derivative contracts		
35646																					1384	0	4388		34				312					0		2658	0	0				
35879																					1076	391	9538		306				633					0		7132	0	0				
36456																					288	162	3221		231				1636					0		904	0	0				
36933																					114	107	2425		607				1012					0		585	0	0				
37051																					173	0	1412		185				480					0		574	0	0				
37341																					492	0	1904		48				234					0		1130	0	0				
37435																					966	0	5885		1739				3180					0		0	0	0				
37640																				1	13048	440	115659	0	22828	5789	0	0	11860	0	0	0	0	0	0	39465	0	28018	Investment in Affordable Housing			
37659																				4	45	0	1388	17	68	0	0	0	317	0	0	0	0	0	0	958	0	0				
37949																					336	0	8818		118				1736					0		6628	0	0				
38740																					968	255	8839		330				829					0		6457	0	0				
39327																					355	0	21319		1108				1761					0		17614	481	0				
39756																					697	0	17582	1564	2080				3753					0		7365	0	3687	0			
40033																					309	0	3946		796				181					0		878	0	1782				
40499																					8238	9814	159255		38940	14065			11021					0		83777	1776	5689	DEFERRED COMPENSATION PLAN			
40855																					841	0	1497		0				656					0		0	0	0				
41553																					343	0	2695		49				525					0		1778	0	0				
41629																					654	418	4804		2448				832					0		452	0	0				
41825																					338	1993	11697		1338				1683					0		4433	0	1912				
41955																					204	0	676		169				303					0		0	0	0				
42037																					0	53	2864		70				499					0		1976	0	266				
42354																					100	0	5602		230				672					0		4600	0	0				
42372																					213	1280	9578		576				1067					0		6442	0	0				
42420																				453	12719	23411	362285	10812	72904				27505	34631				0		141704	76381	7661				
42448																				2	6984	1204	42529	1963	3945	0	0	0	10622	0	286	106	0	0	0	19774	0	0				
42457																					642	0	1386		144				600					0		0	0	0				
43052																					1907	244	6708		143				324					0		4090	0	0				
43351																					823	71	6954		403				3219					0		0	1292	1146				
43856																					818	124	2633		69				169					0		1453	0	0				
43959																					235	0	992		177				580					0		0	0	0				
44040																					1603	192	12672		407				3446					0		7024	0	0				
44433																					2345	3478	8292	633	1341				1128					0		0	0	0				
44741																					1643	0	4410		1175				1592					0		0	0	0				
44750																					1001	263	7223		221				589					0		3430	0	1719				
44929																					1237	0	4502	204	211				414					0		889	0	1751				
45038																				0	305	539	3717	0	265	0	0	0	610	0	140	0	0	0	0	1998	0	0				
45047																					572	0	1961		256				1133					0		0	0	0				
45056																					214	0	1051		86				751					0		0	0	0				
45430																					664	723	5411		272				318					0		1880	0	1554				
45458																					1854	0	5150		298				1002					0		1929	67	0				
45551																					3121	1464	34225		9259				8014					0		9346	0	3021				
45560																					4721	0	53809	7832	13151				5581					0		26420	0	3936				
45775																					369	933	6091		183				414					0		4192	0	0				
46053																					2131	0	9638		357				1015					0		5818	0	317				
46941																					538	0	5781		106				652					0		1675	0	2810				
47247																					4096	0	25515	675	5812	2095			2082	1562	83			0		13525	0	0	Lender Reserve Acct Receivable			
47256																					160	71	367		58				78					0		0	0	0				
47452																					36	20	279		26				197					0		0	0	0				
47500																					952	0	18309		849				982					0		15526	0	0				
48057																					630	0	3443		81				924					0		1808	0	0				
48150																					277	0	1358		40				314					0		727	0	0				
48374																					11078	0	56270		8689				8312					0		27090	0	1101				
48440																					547	107	5148		90				659					0		3745	0	0				
49054																					971	0	2760		593				1196					0		0	0	0				
49148																					263	0	3664		162				681					0		2558	0	0				
49241																					11028	2068	49160		1934				5133					0		22213	0	6784				
49652																					568	0	6786		101				1042					0		5075	0	0				
49858																					1052	108	5810		279				332					0		4039	0	0				
49951																					313	0	4351		94				1130					0		2814	0	0				
50144																					346	462	4670		131				336					0		3395	0	0				
50461																					0	1640	1874	48	48				186					0		0	0	0				
51253																				0	2667	973	14336	1285	1378	0	0	0	3771	0	0	0	0	0	0	5547	0	0				
51356																					0	0	317		206				111					0		0	0	0				
51459																					2495	0	9266		216				1903					0		4652	0	0				
51842																					204	3379	9566	216	424				1809					0		3750	0	0	Freddie Mac Prepaid Funds			
52719																				0	6402	19181	84349	0	58766	0	0	0	0	0	0	55953	0	0	0	0	0	0				
52951																					1168	1396	5359		472				2323					0		0	0	0				
53051																					5	0	340		59				276					0		0	0	0				
54058																					1777	21	5637		192				3647					0		0	0	0	Accrued Incomek Tax Payable			
54656																				0	3577	0	25744	269	392	0	0	0	7403	0	0	0	0	0	0	10398	0	3974				
54973																					94728	3728	327709		40731	27142			22036					0		166486	0	0	Prepaid Pension Benefit			
55336																					2293	0	7890		881				1693					0		3023	0	0				
55635																					279	387	1526		461				399					0		0	0	0				
55653																					301	17	596		44				234					0		0	0	0				
55970																					695	1368	19736		891				1259					0		11476	0	4047				
56258																					8	0	5563		128				1388					0		4039	0	0				
56351																					8600	0	80382	3407	6146				8725		369			0		56911	0	0				
56548																					2642	1626	15407		825				1432					0		8882	0	0				
56717																					3542	3163	44988		9339				2946					0		21760	0	4238				
57040																				0	278	547	2111	252	252	0	0	0	1034	0	0	0	0	0	0	0	0	0				
57451																					737	0	11120		684				2542					0		7157	0	0				
58225																					644	423	9695		463				1167					0		5832	0	1166				
58243																					27894	14709	236175	3949	53763	8416			11179	26839		9264		0		89704	38926	0	NMTC Receivable			
58355																					206	0	378		56				116					0		0	0	0				
58551																					0	0	9050		1023				2565					0		4970	0	492				
58636																					1505	1275	14822		1085				2087					0		2209	0	6661				
58757																					1555	712	6265		321				1525					0		2152	0	0				
58971																					10060	30239	185350		35492	9843			25306					0		84253	0	0	Pension Asset			
59316																					3898	8011	63588		5766				6049					0		29687	1551	8626				
59352																					118	0	9461		197				1680					0		7466	0	0				
59370																					261	582	11832		516				697					0		6873	0	2903				
59754																					272	0	2290		1413				62					0		543	0	0				
60143		540000	0	3886000		1793000	1097000			165000					0		1360000	28000	0		540000																		Pension plan assets			
60330																				0	1660	346	25487	1896	1942	0	0	0	2317	0	0	0	0	0	0	11202	0	8020				
60545																					747	44	2730		18				1921					0		0	0	0				
60554																					230	0	1759		41				903					0		585	0	0				
60648																					764	584	9649		403				1005					0		5762	0	1131				
61122																					1029	7444	69461	2152	11110	2331			5027					0		44851	0	0	Lease Operating Asset			
61355																					5339	796	32608		4248				7016					0		15209	0	0				
61476																					4488	0	22710		395				1130					0		16697	0	0				
61757																					1440	595	12631	193	385			142	820					0		9391	0	0			Debit Card Settlement	
61832																					1204	0	14302	561	723				2302					0		5160	0	4913				
61953																					252	0	722		68				402					0		0	0	0				
62044																					401	134	1248		47				45					0		621	0	0				
62110																					126	249	576		200				1					0		0	0	0				
62147																					114	0	2440		266				371					0		1689	0	0				
63050																					25	838	10659		711				1658					0		7427	0	0				
63069	0	130943	326281	1838864	0	873214	514372	0	0	165684	0	0	0	0	0	0	101513	241229	0		130943																		Affordable Housing Investments commitment			
63201																					352	0	4053		723				756					0		2222	0	0				
63573																					2249	2447	6667		741				1230					0		0	0	0				
63733																					4124	920	35088		5512	3792			4750					0		14699	0	5083	Insurance Annuity Asset			
63742																					690	1943	15278		1379				1195					0		10071	0	0				
64150																					963	0	6319		547				1375					0		3434	0	0				
64552																					644	0	14624		8510	2278			852				2853	0		4618	0	0	Escrow/Foreclosure Advance			
64730																					116	1505	2727		201				905					0		0	0	0				
65205																					1563	0	48212		1482				2136					0		28920	0	14111				
65513		375	159	3732	1236	2045				1153					0		0	0	0		375																					
65559																					1	1993	18691	624	780				4548		55			0		11369	0	0				
65746																				0	10084	0	29866	952	3839	2830	0	0	2701	0	0	0	0	0	0	13242	0	0	FHLB LAR Receivable			
65858																					598	117	30856		9263				5735					0		13619	0	1524				
66154																					1643	79	6435		183				765					0		3765	0	0				
66275																					173	922	4800		308				1973					0		1424	0	0				
66677																					4149	0	12288	285	3325	1934			579	272				0		3911	0	324	FHLB MPP - Lenders Risk account			
67142																					2700	0	4242	181	563				979		382			0		0	0	0				
67151																					1959	0	6395		1544				2892					0		0	0	0				
67209																					1297	5196	28383		1736				2711					0		17443	0	0				
67254																					0	0	101		93				8					0		0	0	0				
67656																					1342	8128	21241		4752	2134			4282					0		2737	0	0	NEGATIVE CURRENT TAXES			
67870																					191	3005	16874		1643				939					0		11096	0	0				
68671																					454	0	1918		983				481					0		0	0	0				
68756																				0	1621	0	17212	970	2796	1561	0	0	3129	0	0	0	0	0	0	9666	0	0	NSF Non Post Cash Items			
68831																					385	0	3275		443				689					0		1758	0	0				
69333																				0	4185	0	37165	1829	2027	0	0	0	2662	0	0	0	0	0	0	28291	0	0				
69678																					1469	0	7411		2494				3448					0		0	0	0				
70218																				0	89	150	2133	0	1550	818	0	0	344	0	0	0	0	0	0	0	0	0	Right to Use Asset			
70414																					2630	422	20849		1664				1794					0		12635	0	1704				
70638																					1868	0	9180		1151				2035					0		2875	184	1067				
70955																					0	0	362		43				319					0		0	0	0				
71073																					1329	364	6572		962				253					0		1239	0	2425				
71457																					3924	606	14391		457				3937					0		5467	0	0				
71859																					130	16	832		500				186					0		0	0	0				
72258																					0	0	4564		1772				2792					0		0	0	0				
72351																					38	0	525		97				390					0		0	0	0				
72454																					193	179	1134		179				583					0		0	0	0				
72678																					3996	0	23869		926				1665					0		17282	0	0				
73116																					785	3808	13451		1050				1399					0		6409	0	0				
73152																					261	0	5080		125				782					0		3190	0	722				
73554																					1632	0	7970		536				2644					0		3158	0	0				
73956																					169	0	1563		49				361					0		984	0	0				
74056																					310	0	4962		781				1646					4		2221	0	0				
74140																					17259	0	63603	2197	7473	2458			6181					0		29576	0	3114	Investment in Low Income Housing			
74403																					1329	1296	23530	777	2792				2197		1069	376		0		15916	0	0		Rabbi Trust Asset		
74449																					25	0	135		71				39					0		0	0	0				
75259																					1116	1143	26592		2086				1958					0		19492	0	797				
75446																					3941	0	15499		373				3282					0		7903	0	0				
75455																					0	0	151		0				151					0		0	0	0				
75633	0	951599	295155	5798773	0	1041998	291709	0	0	307489	0	284093	0	0	210	0	1271055	1818281	112986																				Operating Leases to Others			
75651																					485	0	2901		183				455					0		1778	0	0				
76153																				42	374	0	1128	38	148	0	0	0	485	0	0	0	0	0	0	121	0	0				
76443																					1373	0	1985		143				469					0		0	0	0				
76854																					591	1041	15930		1169				1864					0		8397	0	2868				
77150																				0	213	0	668	0	61	0	0	0	394	0	0	0	0	0	0	0	0	0				
77253																					1378	0	8821		296				1322					0		5825	0	0				
77422																					757	555	9626		3408				420					0		2303	0	2183				
77851																				0	17023	5101	104725	2974	7678	0	0	0	15374	0	0	0	0	0	0	59549	0	0				
78157																					100	0	386		134				152					0		0	0	0				
78241																					261	21	1076		144				650					0		0	0	0				
78559																					308	49	1250		137				756					0		0	0	0				
79042																					322	0	9019		3				1803					0		6772	0	119				
79127																					270	0	3400		181				338					0		2611	0	0				
79145																					1573	341	3241		299				1028					0		0	0	0				
79257																					332	0	524		29				163					0		0	0	0				
79855																					312	174	1671		539				646					0		0	0	0				
80150																					542	0	14588		281				5273					0		6508	0	1984				
80374																					1771	0	9585		313				420					0		7081	0	0				
80431																					519	32	1165		34				580					0		0	0	0				
81175																					2212	747	10665		1420				2533					0		3753	0	0				
82033																				0	721	706	7768		164				614					0		5563	0	0				
82257																					110	34	533		47				342					0		0	0	0				
82350																					195	0	1845		150				354					0		1146	0	0				
83151																					475	439	4080		196				708					0		2262	0	0				
83236																					0	82	501		107				312					0		0	0	0				
83375																					2463	0	31962		4832				4270					0		20397	0	0				
83638		47740	9517	353318		53446				20975	24798		2		0		221640	0	0		47740																					
83834																					893	0	4582		380				578					0		2731	0	0				
83852																					50	0	532		165				317					0		0	0	0				
83955																					215	0	2528		73				676					0		1564	0	0				
84046																					230	103	1604		36				399					0		0	836	0				
84541																					3359	0	33772		2006				7217					0		11621	0	9569				
84804																					119	179	716		85				333					0		0	0	0				
85052																					835	0	3560		266				895					0		1564	0	0				
85472																					53017	52456	486395		89309	26546			31541	28430				0		108178	106882	45012	Derivative Collateral			
85931																					1592	323	5442		282				782					0		2463	0	0				
86349																					699	0	5572		3582				1291					0		0	0	0				
86675																					511	1985	18767		1228				3528					0		11515	0	0				
87047																					487	0	6358		145				762					0		4964	0	0				
87159																					316	0	1228		262				650					0		0	0	0				
87234																					1628	0	25195		4632				1555					0		14868	0	2512				
87476																					3145	472	4223		323				283					0		0	0	0				
87579																					3753	3936	19248	521	785				1398					0		4714	0	4662				
88231																					1342	3753	27830		8150				2255					0		12330	0	0				
88259																					341	0	3287		77				603					0		2070	0	196				
88352																				27	0	0	4655	134	188	10			1101		17			0		2171	0	1195	Bedias Mineral Interests, Inc - Subsidiary			
88455																					2455	0	26572		6424				8285					0		7456	313	1639				
88950																					449	0	1167		125				593					0		0	0	0				
89032																					1007	0	3772		262				451					0		1895	0	157				
89135																					55	0	3398		227				266					0		1311	0	1539				
89854																					801	0	4865		656				581					0		2827	0	0				
89957																					482	0	2261		191				368					0		1220	0	0				
90047																					0	0	353		44				309					0		0	0	0				
90177																					4760	0	12296		1426				884					0		1199	0	4027				
90328																					2209	1212	35462		10999				2414					0		18628	0	0				
90337																				0	3093	0	21454	712	1706	0	0	0	1613	0	0	474	0	0	0	15042	0	0				
90579																					658	1184	12596		1890				1333					0		6550	0	981				
91615																					388	0	3557		110				621					0		2438	0	0				
91754																				0	3842	0	24069	1333	1506	0	0	0	4191	0	0	0	0	0	0	9742	0	4788				
91950																					272	171	3373		235				485					0		2210	0	0				
92144																					101	0	1625		0				426					0		1098	0	0				
92676																					1058	977	21921	861	1034				2161					0		13528	0	3163	Income Tax Receivable			
92706																					470	1783	16481		3133				891					0		4602	0	5602				
92902																					42	0	593		193				93					0		265	0	0				
93244																					2187	0	9401		499				1344					0		5371	0	0				
93543																					2738	172	21443		6296				3107					0		5422	0	3708				
93619	0	81	24	7653	0	7548	0	0	0	0	0	0	7414	0	0	0	0	0	0																							
94139																					1816	1118	24145		2671				1569					0		16971	0	0				
94522																					727	1351	25166		2722				2421					0		11165	2643	4137				
94755																					623	0	7409		55				2191					0		4540	0	0				
94858																					329	0	1694		30				1335					0		0	0	0				
95051																				0	2204	1649	13729	0	8970	0	0	0	906	0	0	7749	0	0	0	0	0	0				
95677																					97	678	1355		379				201					0		0	0	0				
96553																					160	0	1436		347				929					0		0	0	0				
97055																					2552	357	8176		1501				3766					0		0	0	0				
97279																					303	0	624		242				79					0		0	0	0				
97457																					892	0	4467		336				1237					0		1398	0	604				
97804																					1038	5796	52621		15545				2433					0		27809	0	0				
97943																					1785	0	5858		146				3927					0		0	0	0				
98351																					0	0	3000		153				469					0		2378	0	0				
98463																					4065	2940	32704		1333				4075					0		15421	3915	955				
98717																				0	407	468	7105	215	477	0	0	0	1188	0	0	0	0	0	0	4565	0	0				
99143																					2340	2356	15561		952				2622					0		5495	0	1796				
99376																					10512	3356	34821	3507	11121			50	9707	4179		3385		125		0	0	0			Miscellaneous Assets	
99442																					1111	942	15602	692	1197				4894					0		5878	162	1418				
99536																					1746	808	21275		2158				3095					0		1965	0	11503				
99853																					0	0	411		243				168					0		0	0	0				
100236																					186	0	7403		442				1038					0		5737	0	0				
100357																					6726	0	32540		810				4706					0		17510	2788	0				
100562																				0	17816	37746	245235	0	50377	36240	0	0	18364	0	0	0	0	0	0	120932	0	0	Low income housing funds			
100777																					365	1674	24245		256				2094					0		19856	0	0				
100843																					4905	0	14099		725				2760					0		3668	0	2041				
101019	0	8767	36499	274018	0	54821	14646	13332	0	24931	0	0	0	0	0	0	127340	21660	0		8767																		Customers Liability for Acceptances	Investment in Low Income Housing		
101037																					1266	3206	8635		867				3296					0		0	0	0				
101439																				5	104	0	1380	154	161				1115					0		0	0	0				
101671																					2682	781	26397	1226	4174				2029					0		16731	0	0				
101738																					688	0	5480		547				1361					0		2884	0	0				
101952																					1530	0	6341		77				500					0		3607	0	627				
102333																					0	0	229		63				166					0		0	0	0				
102342																					1671	0	3547		171				1705					0		0	0	0				
102539																					0	0	378		100				278					0		0	0	0				
102557																					696	0	2846		252				317					0		1581	0	0				
102874																					488	108	1138	174	189				353		15			0		0	0	0				
103134																					654	0	2771		68				283					0		1766	0	0				
104234																					63	0	709		113				533					0		0	0	0				
104542																					0	0	1057		77				340					0		640	0	0				
104971																					20	385	545		133				7					0		0	0	0				
105026																					973	793	8242		593				1055					0		4828	0	0				
105473																					5610	4939	26499		10081				5869					0		0	0	0				
105530																					702	821	7920		319				514					0		3995	0	1569				
106359																					8353	959	50315	2334	4371	1398			5293					0		18453	0	12886	SERP asset			
106452																					760	0	4441		1162				2519					0		0	0	0				
106676																					441	92	1103		423				147					0		0	0	0				
107244																				0	40698	0	962555	0	66671	0	0	0	84358	0	0	20318	0	0	0	673447	59912	37469				
107459																					27	0	196		27				142					0		0	0	0				
107570																					2427	466	16758		2037				1563					0		10265	0	0				
107758																					385	0	2671		64				532					0		1690	0	0				
108072																					601	487	3811		210				714					0		1799	0	0				
108269																					112	0	3440		21				309					0		2998	0	0				
108652																					118	0	515		54				88					0		255	0	0				
108746																					36	0	828		436				356					0		0	0	0				
108951																					2122	0	7626		168				4848					0		488	0	0				
109136																					195	0	9706		488				1229					0		7794	0	0				
109154																					395	0	1485		74				426					0		590	0	0				
109453																					997	0	5612		440				1631					0		2544	0	0				
109574																					1415	140	13083		533				984					0		10011	0	0				
109659																					517	0	7820		374				793					0		5723	0	413				
