"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
283867			7133	1225	199	0	6365	656	0			0	0																		
284154			1900	-152	14	0	2059	21	0																						
284239			1799	90	22	0	1728	41	0																						
284556			1903	225	5	0	1703	30	0																						
284752			997	108	43	0	852	6	0																						
284958			605	0	0	0	605	0	0																						
285151			4130	400	322	0	3580	172	0				0																		
285348			39	39	0	0	0	0	0																						
285544			3231	200	84	0	2948	1	0			0	0																		
285553			173	0	0	0	173	0	0			0	0																		
285740			10190	615	84	0	10016	525	0				0																		
285759			2279	-459	13	0	2729	4	0																						
285777			126	13	0	0	113	0	0																						
285852			2708	70	123	0	2723	42	-166																						
285928			1941	30	18	0	2065	172	0																						
286251			193	100	38	0	120	65	0																						
286840			698	25	0	0	995	322	0																						
287007			1677	0	155	0	1603	81	0																						
287342			792	70	0	0	747	25	0				0																		
287856			62	1	0	0	62	1	0																						
287922			399	14	4	0	381	0	0																						
287959			994	68	1	0	931	6	0																						
288152			168	0	0	0	168	0	0																						
288376			2339	0	17	0	2383	61	0				0																		
288853			156768	8512	3134	0	149408	4286	0			0	0																		
289056			1135	91	219	0	840	15	0																						
289225			52	0	0	0	52	0	0																						
289515			15366	-1900	691	0	16789	214	0																						
289702			9413	-400	156	0	9770	113	0																						
289739			1829	0	2	0	1857	30	0																						
289757			1751	75	0	0	1743	67	0																						
290052			18816	780	576	0	18097	637	0				0																		
290249			8100	-49	121	0	8100	72	0				0																		
290838			1694	415	16	0	1303	40	0																						
290922			682	16	2	0	736	72	0																						
291059			1210	32	6	0	1178	6	0																						
291330			395	15	14	0	378	12	0																						
291376			281	0	0	0	283	2	0				0																		
291611			3462	200	303	0	3366	407	0																						
291732			297	38	27	0	234	2	0																						
292234			1187	376	1	0	841	31	0																						
292467			480	5	33	0	451	9	0			0	0																		
292850			295	0	8	0	298	11	0																						
292908			18051	-1906	86	0	20415	544	0			0	42																		
293053			18247	0	130	0	22353	4236	0																						
293352			633	63	4	0	603	37	0																						
293437			1344	0	120	0	1420	196	0																						
293651			1487	850	3	0	1601	967	0																						
293754			357	0	2	0	355	0	0																						
294023			5084	-442	199	0	5573	246	0																						
294564		0	19584	-6068	409	0	28662	1070	-2349					6	0	-6	0	0	0	0	0	0	0	0	0	0	0	0	73	0	
294751			4956	450	1237	0	4602	1333	0				0																		
294779			13469	0	40	0	13432	3	0			0	0																		
294827			1215	3	1	0	1224	13	0																						
295011			4473	126	143	0	4270	66	0				0																		
295057			2027	210	212	0	1637	32	0																						
295646			71	0	3	0	70	2	0																						
296456			4463	750	248	0	3903	438	0																						
296474			1791	70	18	0	1721	18	0																						
296559			2817	62	48	0	2816	109	0																						
296755			1690	0	0	0	1692	2	0																						
296858			1770	110	0	0	1660	0	0																						
297051			1211	160	1	0	1052	2	0																						
297257			7742	1800	3	0	5939	0	0																						
297547			147	0	0	0	147	0	0																						
297631			2723	0	18	0	2721	16	0				0																		
297761			1170	0	104	0	1167	101	0																						
298049			2235	85	17	0	2135	2	0																						
298218			6399	231	549	0	5940	321	0																						
298245			3392	180	212	0	3113	113	0				0																		
299046			20001	413	745	0	19669	826	0				0																		
299868			2987	1	0	0	2987	1	0			0	0																		
300009			7966	900	241	0	7365	540	0																						
300063			6060	330	0	0	5730	0	0																						
300157			95	26	0	0	241	172	0																						
300353			2871	-1369	3139	0	3534	2433	0																						
300456			416	0	0	0	416	0	0																						
300933			3828	156	343	0	3444	115	0				0																		
300942			2218	25	2	0	2194	3	0			0	0																		
300960			7187	370	364	0	6739	286	0																						
301574			6125	650	85	0	5857	467	0																						
301800			11369	337	220	0	10933	121	0				0																		
302030			400	0	0	0	400	0	0																						
302133			106	-8	1	0	88	0	25																						
302553			1940	226	40	0	1674	0	0																						
302656			30920	2250	278	0	28724	332	0			0	0																		
303653			1446	0	8	0	1440	2	0																						
303701			1251	255	27	0	998	29	0																						
303747			560	0	2	0	558	0	0																						
303952			3784	0	67	0	3860	143	0																						
304155			150	2	0	0	150	2	0																						
304173			2930	85	11	0	2840	6	0																						
304520			1104	0	0	0	1109	5	0																						
304575			132	-30	1	0	162	1	0																						
304762			346	30	2	0	333	19	0																						
304913		0	1	-24	0	0	25	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305059			452	132	26	0	359	65	0																						
305077			547	-26	0	0	576	3	0																						
305237			1296	243	17	0	1156	120	0																						
305442			3689	361	24	0	3320	16	0																						
306056			302	30	0	0	272	0	0																						
306140			290	0	1	0	290	1	0			0	0																		
306159			3692	101	19	0	3589	17	0				0																		
306337			4752	750	49	0	4088	135	0																						
306908			4086	0	39	0	4378	331	0																						
307062			6164	0	17	0	6147	0	0																						
307334			893	220	25	0	715	67	0																						
307361			4255	20	2	0	4233	0	0																						
307679			8527	-3500	108	0	12068	149	0				0																		
307932			469	0	0	0	488	19	0																						
308256			598	0	0	0	598	0	0																						
308340			2244	90	38	0	2129	13	0																						
308836			1117	0	5	0	1112	0	0																						
309150			3355	50	13	0	3334	42	0																						
309655			11270	2100	72	0	10892	1794	0																						
309851			254	0	2	0	252	0	0																						
310754			837	175	4	0	658	0	0																						
310950			1019	150	22	0	847	0	0																						
310978			16790	-2520	625	0	18823	138	0				0																		
311050			9096	25	289	0	9197	415	0																						
311144			360	7	0	0	360	7	0																						
311256			1432	90	0	0	1348	6	0																						
311265			1140	0	2	0	1138	0	0																						
311603			7011	38	181	0	6859	67	0																						
311658			395	16	2	0	378	1	0																						
311845			188111	-44747	10840	0	250208	28190	0				60																		
311939			2051	100	8	0	1943	0	0																						
312244			8736	360	80	0	8367	71	0																						
312356			2094	80	68	0	2004	58	0																						
313009			2065	300	0	0	1778	13	0																						
313157			1268	190	37	0	1053	12	0																						
313223			4442	0	14	0	4434	6	0																						
313577			5269	675	16	0	4673	95	0																						
314257			5785	550	27	0	5284	76	0																						
314444			1398	0	39	0	1426	67	0																						
315656			1705	0	10	0	1856	161	0																						
316840		0	63024	4504	3448	0	61067	13846	7851			0		178	0	-124	0	0	54	0	0	0	0	0	0	0	0	0	-52	0	
316859			663	150	20	0	993	500	0																						
316934			215	0	0	0	195	0	20																						
317258			3292	350	41	0	2945	44	0																						
317342		0	56533	2497	1138	0	51920	5779	6757					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1350	0	
317379			4902	545	2	0	4370	15	0																						
317650			126	0	0	0	128	2	0																						
318639			105	0	5	0	109	9	0			0	0																		
318835			4610	625	208	0	4012	235	0																						
318974		0	16131	-767	468	0	9633	541	7338					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
319047			2146	100	34	0	2270	258	0																						
319458			496	-1	4	0	496	3	0				0																		
319551			3162	113	1070	0	1993	14	0																						
320034			504	50	31	0	473	50	0																						
320052			5293	0	50	0	5968	725	0				0																		
320070			1084	-50	0	0	1134	0	0																						
320119			99994	-256	1190	0	116426	17366	0				0																		
321152			222	228	2	0	21	8	-21			0	0																		
321255			334	24	5	0	329	24	0			0	0																		
321273			7654	1041	394	0	6377	158	0																						
321330			303	0	1	0	316	11	-3																						
321947			5139	180	177	0	4813	31	0			0	0																		
322449			587	30	16	0	776	235	0																						
322476			19	0	2	0	37	20	0																						
322551		0	471	83	32	0	399	43	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
323204			17694	475	83	0	17382	246	0																						
323651			3354	300	397	0	3094	437	0																						
324153			2406	0	49	0	2404	47	0																						
324229			186	9	0	0	178	1	0																						
324256			296	27	7	0	285	23	0																						
324340			7755	416	296	0	7593	550	0				173																		
324854			1312	170	1	0	1155	14	0																						
324863			19808	-80	537	0	19524	173	0			0	0																		
324975			368	108	47	0	366	153	0																						
325141			1408	32	11	0	1430	65	0			0	0																		
325459			459	0	0	0	459	0	0																						
325534			2493	240	98	0	2249	94	0																						
326054			2561	-152	6	0	2899	192	0																						
326344			4713	550	34	0	4226	97	0																						
326858			20343	0	530	0	19881	68	0																						
326979			4584	132	38	0	4414	0	0																						
327220			710	25	1	0	694	10	0																						
327305			7800	135	284	0	7454	73	0				0																		
327435			9574	473	10	0	9094	3	0																						
327556			1843	-400	452	0	1791	0	0																						
327855			8761	198	21	0	8581	39	0																						
328058			455	15	0	0	443	3	0			0	0																		
328357			1746	48	55	0	1694	51	0				0																		
328656			2752	0	178	0	2574	0	0																						
328777			16726	-185	260	0	16709	58	0				0																		
329149			1585	45	3	0	1537	0	0																						
329345			5528	500	92	0	5160	224	0																						
329550			3539	63	555	0	3047	126	0																						
329952			4807	375	51	0	4741	360	0				0																		
330239			1693	166	49	0	1663	185	0																						
330248			974	0	14	0	963	3	0																						
330855			23220	1600	225	0	22114	708	-11				0																		
330873			1653	-18	0	0	1671	0	0			0	0																		
330949			1452	112	81	0	1340	81	0																						
331076			2426	0	8	0	2811	393	0																						
331375			2395	311	115	0	1977	8	0																						
331544			588	0	0	0	588	0	0																						
331713			5031	175	15	0	5425	0	-584																						
332224			2356	-295	5	0	2673	27	0																						
332345			147	0	0	0	180	33	0																						
332402			6432	-330	8	0	6784	30	0																						
332671			2390	0	0	0	2390	0	0																						
332756			296	0	7	0	293	4	0																						
333034			6080	0	353	0	5975	248	0																						
333203			8561	225	67	0	8271	2	0			0	0																		
333650			5292	0	5	0	5289	2	0																						
333856			2913	575	37	0	2429	128	0			0	0																		
333940			186	0	0	0	187	1	0			0	0																		
334264			3987	0	131	0	3977	121	0																						
335346			3355	0	9	0	3389	43	0																						
335355			1284	0	0	0	1284	0	0				0																		
336147			1051	119	3	0	943	14	0																						
336361			1043	95	30	0	918	0	0																						
336576			1463	150	0	0	1404	91	0																						
336950			313	5	0	0	498	212	22																						
337247			340	0	0	0	340	0	0																						
337340			903	0	0	0	903	0	0																						
338646			3515	241	24	0	3275	25	0																						
338851			321	0	6	0	318	3	0			0	0																		
338945			476	0	97	0	475	96	0																						
339072			6589	1155	33	0	5526	125	0				0																		
339353			542	3	0	0	539	0	0																						
339456			6659	1200	120	0	5571	232	0			0	0																		
339607			5020	35	29	0	4956	0	0																						
339773			18390	2050	85	0	19845	3590	0			0	0																		
339858		0	276680	-78793	7062	0	388640	40229	0			0		688	0	-218	0	0	470	0	0	0	0	0	0	0	0	0	-8553	0	
339876			198	31	0	0	176	18	9																						
340135			11776	580	230	0	11151	185	0			0	0																		
340144			12006	1000	252	0	10835	81	0																						
340256			3855	225	21	0	3638	29	0																						
340443			319	0	1	0	320	2	0																						
340742			8684	-693	410	0	9106	139	0			0	0																		
340751			7328	3500	570	0	11939	8681	0																						
341310			5611	-120	218	0	5571	58	0																						
342054			3098	0	96	0	3126	124	0																						
342362			2664	350	145	0	3033	864	0			0	0																		
342410			19965	-10	856	0	20151	1032	0			0	226																		
342634		0	104073	-16984	11410	0	117306	7659	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5888	0	
343051		0	345	-9	12	0	376	34	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
343248			300	0	0	0	300	0	0			0	0																		
343257			314	1	0	0	313	0	0																						
343770			454	0	0	0	454	0	0																						
343903			4566	488	76	0	4933	931	0																						
343958			1148	300	10	0	1175	337	0																						
344647			12119	-30	92	0	12157	100	0				0																		
344852			575	0	29	0	550	4	0																						
345309			9475	915	131	0	8977	548	0			0	0																		
345345			5039	0	6	0	5050	17	0				0																		
345747			7284	560	43	0	6692	11	0			0	0																		
345756			6722	0	36	0	6686	0	0				0																		
345877			4883	2028	304	0	4545	1994	0																						
346379			2031	51	51	0	1936	7	0																						
346566			563	0	1	0	562	0	0																						
346771			849	0	6	0	990	147	0																						
347022			1675	22	0	0	1662	9	0																						
347639			5868	0	177	0	5751	60	0																						
347956			9516	983	91	0	9005	563	0			0	0																		
348159			1971	55	5	0	1949	38	0																						
348720			9906	0	474	0	9493	61	0																						
349129			1105	37	14	0	1111	57	0																						
349343			1907	45	6	0	1874	18	0																						
350572			1042	150	0	0	892	0	0																						
350657			157	45	10	0	105	3	0																						
350750			2364	315	2	0	2047	0	0																						
351131			165	0	3	0	211	49	0				0																		
351560			5029	900	0	0	4129	0	0																						
351878			559	142	0	0	479	62	0																						
352370			849	0	25	0	842	18	0																						
352651			868	172	0	0	699	3	0																						
352745			1928	149	119	0	1812	152	0																						
352772		0	139915	-24985	3521	0	164434	5900	2845					94	0	10	0	0	104	0	0	0	0	0	0	0	0	0	-3170	0	
353238			4256	302	23	0	3998	67	0																						
353546			922	45	2	0	891	16	0																						
353555			65766	9450	4180	0	58715	6579	0				0																		
353957			1040	0	2	0	1039	1	0																						
354057			288	0	0	0	289	1	0																						
354253			588	0	13	0	575	0	0																						
354310		0	70146	-12442	2122	0	83044	2578	0					0	0	0	0	0	0	0	0	-54	0	0	-54	0	0	0	972	155	
354552			2987	121	12	0	2860	6	0																						
354851			1635	220	220	0	1203	8	0																						
355120			6316	450	32	0	5921	87	0																						
355559			5690	300	115	0	5501	226	0																						
355858			63195	14334	2652	0	63548	17339	0				0																		
356239			3270	120	205	0	3164	219	0																						
356659			4261	400	66	0	3840	45	0																						
356752			287	-109	28	0	369	1	0																						
357526			1314	87	96	0	1413	282	0																						
357553			1596	0	0	0	1628	32	0																						
357777			1670	180	18	0	1583	111	0																						
357937			5585	675	124	0	4889	103	0																						
358112			981	0	2	0	986	7	0																						
358448			549	0	1	0	567	19	0																						
358756			698	120	66	0	652	140	0																						
359472			368	-27	0	0	395	0	0																						
359650			158	0	0	0	158	0	0																						
359744			349	0	12	0	338	1	0																						
360777			68	0	0	0	68	0	0				0																		
361055			7812	-2700	516	0	10875	879	0																						
361167		0	38022	-10247	1525	0	49006	2262	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3296	0	
361279			2036	0	1	0	2077	42	0																						
361354			561	0	9	0	578	26	0																						
361439			6126	464	27	0	5636	1	0				0																		
362043			373	0	1	0	372	0	0																						
362155			1895	40	72	0	1816	33	0																						
362717			8739	650	81	0	8257	249	0			0	0																		
362856			652	0	283	0	383	8	-6																						
362940			1150	200	8	0	944	2	0																						
363442			316	0	0	0	316	0	0																						
363648			1235	0	70	0	1166	1	0																						
363657			2722	270	57	0	2422	27	0				0																		
363778			571	7	0	0	564	0	0																						
364131			1756	31	19	0	1737	31	0																						
364270			805	313	24	0	703	235	0				0																		
364430			2417	605	4	0	1846	38	0																						
364850			934	92	137	0	815	110	0			0	0																		
365325		26	210891	-16345	6498	0	235830	15092	0					23	0	4	0	0	27	0	0	0	0	0	0	0	0	-224	5941	0	
365745			1902	112	0	0	1837	47	0																						
365848			248	0	23	0	226	1	0																						
365950			781	342	0	0	444	5	0																						
366078			7097	1074	57	0	6231	265	0																						
366238			13395	2250	186	0	11558	599	0				148																		
366247			1713	59	0	0	1654	0	0			0	0																		
366359			727	0	92	0	638	3	0																						
366658			780	46	13	0	731	10	0																						
366854			719	570	11	0	336	198	0				0																		
367150			659	102	27	0	640	116	6																						
367178			1201	-175	187	0	1189	0	0																						
367431			2532	225	60	0	2624	377	0																						
367543			2102	63	5	0	2067	33	0																						
368054			900	0	3	0	902	5	0																						
368344			373	0	5	0	368	0	0			0	0																		
368522			1204	3	23	0	1194	16	0																						
368933			895	8	8	0	915	36	0																						
368951			2234	40	84	0	2121	11	0																						
369453			1047	0	6	0	1042	1	0																						
369659			9755	605	34	0	9157	41	0																						
370020			2954	455	65	0	3174	740	0																						
370271		0	0	0	0	0	286	0	-286			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370347			1311	42	2	0	1286	19	0																						
370721			2173	220	20	0	1939	6	0				0																		
370833			903	600	104	0	276	77	0																						
370954			545	0	1	0	545	1	0																						
371223			2477	840	53	0	2661	1077	0																						
371232			1400	-361	61	0	1705	5	0																						
371362			3771	138	198	0	3573	138	0																						
371559			834	30	0	0	804	0	0																						
371755			504	122	1	0	421	40	0			0	0																		
371849			704	70	23	0	724	113	0																						
371924			11581	-1200	149	0	12771	139	0																						
371942			533	218	6	0	510	201	0																						
372444			688	45	20	0	626	3	0																						
372538			5973	411	82	0	5619	139	0																						
372640			879	45	14	0	833	13	0																						
372855			1212	165	0	0	1048	1	0			0	0																		
373272			273	3	0	0	277	7	0																						
373553			619	0	0	0	619	0	0																						
373601			1400	694	0	0	706	0	0				0																		
374130			1339	90	30	0	1293	74	0																						
374653			23373	1440	2042	0	21668	1777	0				0																		
374774			963	0	15	0	965	17	0																						
375034			19108	250	327	0	18618	87	0				0																		
375043			14533	1350	884	0	12662	363	0			0	0																		
375379			287	0	0	0	287	0	0																						
375502			18142	2654	328	0	18517	3357	0																						
375566			9022	939	85	0	8075	77	0																						
375650			210	0	0	0	210	0	0																						
376237			600	0	127	0	545	72	0																						
376273			13422	-2000	2239	0	13400	217	0				0																		
376442			4879	424	76	0	4584	205	0			0	0																		
376947			1789	0	74	0	1740	25	0																						
377663			1113	165	20	0	1053	125	0			0	0																		
377850			635	106	75	0	462	8	0																						
377908			34764	-750	162	0	35486	134	0				0																		
378044			265	54	4	0	213	6	0																						
378110			295	0	0	0	318	23	0																						
379050			320	0	2	0	318	0	0																						
379153			792	0	14	0	781	3	0																						
379470			579	0	0	0	579	0	0																						
379649			677	0	105	0	689	117	0			0	0																		
379920		0	348216	-2433	14824	0	362777	26952	0					44	0	12	0	0	56	0	0	0	0	0	0	0	0	0	4276	0	
380346			1547	0	26	0	1533	12	0																						
380458			9374	452	32	0	9032	142	0																						
380533			1591	90	5	0	1517	21	0																						
380654			1114	0	2	0	1123	11	0																						
380878			223	0	0	0	223	0	0																						
380944			1117	349	75	0	693	0	0																						
381026			376	45	4	0	383	56	0				0																		
381343			7323	-1927	625	0	9126	501	0				0																		
381932			3421	50	36	0	3338	3	0																						
381950			874	45	12	0	833	16	0																						
382050			4081	747	40	0	3298	4	0				0																		
382069		0	1851	202	119	0	2135	605	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256			408	0	50	0	408	50	0																						
382274			30	0	0	0	30	0	0																						
382443			780	0	5	0	777	2	0																						
382537			2227	757	29	0	1598	157	0																						
382649			4836	625	38	0	4599	426	0																						
382658			2866	205	133	0	2608	80	0																						
382742			945	-254	18	0	1227	46	0																						
382854			1033	90	10	0	951	18	0				0																		
384018			25759	1290	53	0	24550	134	0																						
384278			25364	-941	376	0	26493	564	0				623																		
384353			76	0	0	0	76	0	0																						
384652			4802	73	330	0	4399	0	0																						
384830			1189	60	5	0	1124	0	0																						
385350			1237	94	0	0	1143	0	0																						
385471			9031	-700	0	0	9731	0	0																						
385547			1782	0	98	0	1714	30	0																						
385686			2569	0	0	0	2569	0	0																						
386432			949	50	23	0	913	37	0																						
386450			2639	0	14	0	2625	0	0				0																		
386731			1172	0	12	0	1181	21	0																						
386825			431	5	1	0	425	0	0																						
386852			2443	74	22	0	2392	45	0				0																		
387055			844	-334	215	0	963	0	0																						
387671			3829	125	93	0	3616	5	0																						
388155			2012	0	40	0	2146	174	0																						
388258			399	40	14	0	391	46	0																						
388557			719	0	0	0	719	0	0																						
388744			4669	400	254	0	4047	32	0																						
388753			271	95	18	0	292	134	0																						
388874			510	0	6	0	504	0	0																						
389358			1205	75	0	0	1130	0	0																						
389376			353	0	5	0	404	56	0																						
389826			152	18	2	0	133	1	0																						
390372			1636	41	0	0	1595	0	0																						
390840			2778	382	88	0	2472	164	0																						
391418			1345	410	35	0	1190	290	0																						
391557			954	200	4	0	881	131	0																						
391575			2998	300	7	0	2791	100	0				0																		
391959			1089	0	4	0	1085	0	0			0	0																		
391977			3453	-27	1	0	3491	12	0																						
392152			880	0	2	0	921	43	0																						
392255			990	0	11	0	987	8	0																						
392778			3845	557	457	0	2999	168	0																						
393252			983	0	4	0	979	0	0																						
393355			2118	514	82	0	1528	6	0			0	0																		
393953			6007	100	16	0	5910	19	0																						
394156			1229	90	177	0	1208	246	0																						
394259			5092	0	56	0	5231	195	0				0																		
395238		0	492243	-46227	18793	0	605736	86059	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4814	0	
396057			718	0	2	0	717	1	0																						
396244			2049	0	8	0	2054	13	0				0																		
396253			1614	302	21	0	1318	27	0																						
396356			331	1	0	0	330	0	0																						
396954			2179	8	40	0	2331	200	0																						
397456			1877	2	12	0	1882	19	0			0	0																		
397531			6979	-216	153	0	7685	643	0																						
397540			16433	-1000	1004	0	16610	181	0			0	0																		
397559			5237	1000	3	0	4537	303	0																						
397755			7580	1359	23	0	6228	30	0																						
397858			400	1	4	0	400	5	0																						
398051			705	25	1	0	679	0	0			0	0																		
398248			1640	0	0	0	1640	0	0				0																		
398668	1164		0	0	0	0	0	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	0	
398837			2342	59	27	0	2312	56	0																						
399357			436	0	21	0	415	0	0																						
399517		0	35150	4611	272	0	32160	1893	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
399731			871	0	189	0	689	7	0				0																		
399973			1093	155	7	0	1082	151	0																						
400057			1298	250	0	0	1411	363	0																						
400141			7782	200	40	0	7576	34	0																						
400365			3683	150	4	0	3539	10	0																						
400767			1200	0	8	0	1195	3	0																						
401072			539	-199	26	0	713	0	-1																						
401559			461	0	0	0	461	0	0																						
401755			1927	0	3	0	1943	19	0																						
401906			5892	180	84	0	5661	33	0																						
401951			268	78	4	0	186	0	0																						
402846			269	0	0	0	269	0	0																						
402873			255	0	0	0	255	0	0																						
403067			1721	-1595	694	0	2622	0	0																						
403151			16175	1321	84	0	15402	632	0				0																		
403179			15244	1500	711	0	13847	814	0																						
403254			6	0	0	0	6	0	0																						
403656			756	431	193	0	945	813	0																						
403870			6470	451	23	0	6449	453	0																						
403946			18184	3750	93	0	14437	96	0																						
404653			2299	865	5	0	1468	39	0																						
404943			959	36	22	0	925	24	0																						
406022			2741	25	27	0	2692	3	0																						
406059			3949	682	236	0	3386	355	0																						
406666			444	470	0	0	3	29	0																						
406974			2266	50	2	0	2214	0	0																						
407168			916	3	0	0	915	2	0																						
407506			15970	425	2645	0	15613	2713	0																						
407645			2555	240	88	0	2230	3	0																						
407850			383	0	4	0	424	45	0																						
408307			5100	750	30	0	4387	67	0			0	0																		
408642			13511	945	18	0	12592	44	0																						
408875			6803	35	383	0	6847	462	0																						
409265			52	0	0	0	52	0	0																						
410159			186	14	3	0	170	1	0																						
410560			1027	250	0	0	777	0	0																						
410748			4377	130	315	0	4109	177	0				0																		
410917			4138	315	280	0	3671	128	0																						
410944			546	0	5	0	605	64	0																						
411062			336	25	4	0	351	44	0																						
411174			417	0	0	0	457	40	0																						
411231			655	80	35	0	561	21	0																						
411240			405	0	26	0	379	0	0																						
411473			7845	-1075	510	0	8632	222	0			0	0																		
411512			11775	6992	23	0	10487	5727	0				0																		
411549			294	20	0	0	277	3	0																						
411576			574	35	6	0	533	0	0			0	0																		
411624			1732	162	5	0	1582	17	0				0																		
411651			1115	60	2	0	1094	41	0																						
412153			1996	135	15	0	1964	118	0																						
412452			311	7	0	0	311	7	0																						
412555			3942	1000	32	0	3701	931	140																						
412667			1101	34	5	0	1063	1	0																						
412751			73254	8250	7727	0	68339	11062	0				0																		
412845			2517	-150	41	0	2902	276	0																						
412872			163	26	0	0	137	0	0																						
413141			34007	-1500	281	0	35448	222	0				7																		
413208	1934		475266	-409166	26147	0	1014651	156171	-195	0	0	0		1618	0	-265	0	0	1353	1470	0	-488	0	0	982	0	0	0	-127489	61525	
413347			396	27	0	0	369	0	0																						
413543			1373	27	0	0	1346	0	0																						
413646			4592	231	25	0	4662	326	0																						
413673			1486	20	19	0	1482	35	0																						
413758			1481	675	26	0	1660	880	0																						
414102			4372	673	79	0	4028	408	0																						
414652			933	-100	46	0	1005	18	0																						
414764			4240	660	295	0	3890	605	0																						
414858			1302	27	38	0	1391	154	0																						
415770			244	-1769	0	0	2178	165	0																						
416245		0	92802	-10365	1650	0	101048	3710	4179					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1068	0	
416272			846	54	12	0	783	3	0																						
416339			850	550	3	0	299	2	0																						
416357			532	33	29	0	503	33	0																						
416656			4056	270	70	0	3869	153	0																						
416674			5017	369	8	0	4644	4	0																						
417626			5297	-828	237	0	7261	1373	0																						
417710			540	67	4	0	469	0	0																						
418100			3560	135	0	0	3425	0	0																						
418249			12042	0	292	0	12035	285	0																						
418436			77	0	0	0	77	0	0																						
418856			180	0	0	0	180	0	0																						
419406			49736	3500	1864	0	44885	513	0				0																		
419460			2421	451	9	0	2069	108	0																						
419675			11849	1430	420	0	10586	587	0																						
419947			360	45	3	0	313	1	0																						
420578			2646	-286	59	0	3022	149	0																						
420644			4108	0	2	0	4108	2	0																						
420653			1835	106	30	0	1709	10	0			0	0																		
420877			758	45	7	0	706	0	0																						
421445			888	90	19	0	796	17	0																						
421539			2095	-563	260	0	2399	1	0																						
422059			949	0	79	0	943	73	0			0	0																		
422116			904	0	28	0	914	38	0																						
422433			25338	1812	467	0	24518	1459	0			0	725																		
422657			1015	0	4	0	1066	31	-24																						
423159			3326	50	197	0	3164	85	0																						
423449			7554	600	78	0	7043	167	0																						
423636			588	145	14	0	677	248	0																						
423739			12126	1850	166	0	10781	671	0																						
424156			1116	6	37	0	1073	0	0																						
424240			1628	0	38	0	1593	3	0																						
424352			2088	45	23	0	2035	15	0																						
424437			130	0	0	0	130	0	0			0	0																		
424633			1706	215	8	0	1537	54	0																						
425050			186	65	8	0	179	66	0																						
425108			3888	49	49	0	3805	15	0																						
425818			3267	60	279	0	3149	221	0																						
425845			2510	100	3	0	2606	199	0																						
425911			12454	125	31	0	12327	29	0																						
426057			814	-750	659	0	905	0	0																						
426141			97	0	7	0	92	2	0																						
426534			24861	-7234	1132	0	31838	875	0			0	155																		
426758			549	21	39	0	494	5	0																						
426945			1642	90	8	0	1555	11	0																						
427241			3130	0	99	0	3103	72	0																						
427353			6810	-2625	272	0	9956	1007	214																						
427858			901	0	0	0	901	0	0																						
427960			630	46	0	0	584	0	0																						
428060			9994	0	20	0	9987	13	0																						
428462			2370	90	173	0	2128	7	-14																						
428547		0	11828	-7485	249	0	19723	659	0					2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	-563	0	
428855			1022	-173	18	0	1184	7	0																						
429021			7228	0	167	0	7170	109	0																						
429487			6327	425	15	0	6000	113	0																						
430036			3919	0	95	0	3899	75	0				0																		
430054			2170	378	0	0	1792	0	0																						
430344			1528	210	5	0	1420	107	0																						
431172		0	211481	-52359	3704	0	268018	7882	0			0		0	0	11	0	0	11	0	0	0	0	0	0	0	0	0	-3880	0	
431323			1196	63	21	0	1143	31	0																						
431350			461	0	3	0	463	5	0																						
432058			470	110	0	0	360	0	0			0	0																		
432432			1093	70	7	0	1053	37	0																						
433505			9277	481	18	0	8825	47	0				0																		
433550			761	0	73	0	793	105	0				0																		
433608		0	13187	-1995	834	0	14639	291	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7	286	
433859			1132	-23	142	0	1077	64	0																						
433943			2606	180	29	0	2474	77	0																						
434203			4415	266	37	0	4116	4	0				0																		
434539			2098	150	5	0	1951	8	0																						
435059			3045	0	16	0	3032	3	0																						
435077		690	68282	43675	3816	0	72390	51599	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	
435255			2771	0	2	0	2883	114	0																						
435666			946	119	6	0	823	2	0																						
435750			10924	1350	49	0	9570	45	0			0	0																		
