"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
282226																																																																																																																																																																																																																											115622	0																					
282824																																																																																																																																																																																																																																																	
283157																																																																																																																																																																																																																											28278	0																					
283438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543	543	0	0	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232753				0	0	0	0	0	1792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4184	0	0	0	0	4184	0	211541	0	0	203146	8395	0	0	0	463	0	0	0	0	0	463	257718	0	12790	0	0	244928	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3526	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39011	7802	0	0	0	7802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	695	0	0	0	0	0	0	0	488494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283652																																																																																																																																																																																																																																																	
283737																																																																																																																																																																																																																																																	
283867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6922				0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40800	0	1536	14808	24456	0	0	0	222	0	0	174	0	0	48	858864	0	148874	40515	0	669475	0	0	0	5409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1696	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8773	1755	100	0	0	1654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	806367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284154																																																																																																																																																																																																																																																	
284239																																																																																																																																																																																																																																																	
284556																																																																																																																																																																																																																																																	
284752																																																																																																																																																																																																																																																	
284958																																																																																																																																																																																																																																																	
285151																																																																																																																																																																																																																																																	
285348																																																																																																																																																																																																																																																	
285544																																																																																																																																																																																																																																																	
285553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2161				0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16270	0	0	0	0	16270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1526	305	305	0	0	0	0	0	6236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104995				0	0	0	0	0	3493	0	0	0	0	0	2975	0	0	2975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154917	0	0	140038	14879	46571	0	46571	344	0	0	0	0	129	215	395300	0	21502	2222	7423	364153	0	0	0	1357	0	0	0	0	0	0	0	41445	41445	0	0	9595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36105	46786	0	0	0	0	0	0	0	0	0	25546	25546	9712	0	0	11927	3907	0	0	0	50519	10104	0	0	643	6649	2812	0	34013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49598	0	0	0	0	0	0	0	0	0	0	74397	0	0	0	0	0	0	0	628964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285759																																																																																																																																																																																																																											127958	0																					
285777																																																																																																																																																																																																																																																	
285852																																																																																																																																																																																																																											270269	0																					
285928																																																																																																																																																																																																																											247574	0																					
286251																																																																																																																																																																																																																																																	
286840																																																																																																																																																																																																																											56820	0																					
287007																																																																																																																																																																																																																																																	
287342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15414				0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18750	0	0	18570	180	0	0	0	19	0	0	0	0	0	19	33798	0	0	0	0	33798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-667	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	56521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287856																																																																																																																																																																																																																																																	
287922																																																																																																																																																																																																																																																	
287959																																																																																																																																																																																																																																																	
288152																																																																																																																																																																																																																																																	
288376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185828				0	0	0	0	0	3410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24879	0	0	19661	5218	0	0	0	12	0	0	0	0	0	12	101574	0	7633	0	0	93941	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1378	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20941	4188	0	0	0	4188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	193175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8318	0	0	205930	205930	0	0	205930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10712844				0	0	0	0	0	-19485	0	0	0	0	0	19519	0	0	19519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7736719	0	0	7195740	540979	9864	0	9864	7586	0	0	0	0	0	7586	5866597	0	347965	10016	665965	4842651	0	0	0	7924	0	0	0	0	0	0	0	54	54	0	0	73	0	0	0	0	0	0	0	0	0	0	232456	232456	0	0	6462	-168275	17499	8318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362134	72427	970	0	0	71457	0	15551	1234752	0	0	0	0	0	0	0	0	5235	0	5235	0	0	0	0	0	5235	0	0	33050	8318	0	0	0	0	0	0	105	0	0	49575	20795	0	0	0	0	0	0	13659427	0	57827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289056																																																																																																																																																																																																																																																	
289225																																																																																																																																																																																																																											16569	0																					
289515																																																																																																																																																																																																																											983505	0																					
289702																																																																																																																																																																																																																																																	
289739																																																																																																																																																																																																																											147981	0																					
289757																																																																																																																																																																																																																																																	
290052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359292				0	0	0	0	0	-341	0	0	0	0	0	4957	0	0	4957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252323	0	185	209186	42952	12064	0	12064	673	0	0	0	0	0	673	968772	0	25011	2452	0	941309	0	0	0	4714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567	510	57	0	0	-14443	12763	2287	0	0	0	0	0	0	0	0	24431	24431	24431	0	0	0	0	0	0	0	131980	26396	0	0	0	26323	73	6715	123556	0	2182	0	0	0	0	2182	0	0	0	0	0	0	0	0	0	0	0	0	19551	2287	0	0	0	0	0	57	0	0	0	29327	5718	0	0	0	0	0	713	1342902	0	0	0	34820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290249																																																																																																																																																																																																																																																	
290838																																																																																																																																																																																																																																																	
290922																																																																																																																																																																																																																																																	
291059																																																																																																																																																																																																																																																	
291330																																																																																																																																																																																																																											68600	0																					
291376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22194				0	0	0	0	0	-121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9723	0	0	9526	197	0	0	0	0	0	0	0	0	0	0	4834	0	0	0	0	4834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	78	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291611																																																																																																																																																																																																																																																	
291732																																																																																																																																																																																																																											47515	0																					
292234																																																																																																																																																																																																																											121042	0																					
292467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31605				0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21626	0	0	21588	38	0	0	0	0	0	0	0	0	0	0	13786	0	1344	968	0	11474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-295	0	0	0	0	0	0	0	0	0	0	1217	1217	0	0	0	0	0	1217	0	0	736	147	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292850																																																																																																																																																																																																																																																	
292908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253488				0	0	0	0	0	-1756	0	0	0	0	0	262	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612790	0	0	576687	36103	34936	0	34936	16263	0	0	0	0	0	16263	949911	0	77031	17699	0	855181	0	0	0	1904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17903	51199	930	0	0	0	0	0	0	0	0	4016	4016	4016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3531	202330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54730	930	0	0	0	0	0	0	0	0	0	82095	2325	0	0	0	0	0	0	1459421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293053																																																																																																																																																																																																																											1062819	0																					
293352																																																																																																																																																																																																																																																	
293437																																																																																																																																																																																																																																																	
293651																																																																																																																																																																																																																																																	
293754																																																																																																																																																																																																																											95486	0																					
294023																																																																																																																																																																																																																											447646	0																					
294564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	661767	0	0	0	0	0	0	0	0	-10017	0	0	0	0	0	37078	0	0	37078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281053	0	0	260066	20987	23384	0	23384	9664	0	0	0	0	0	9664	1113277	0	58816	15901	0	1038560	0	1040	0	207151	0	0	0	0	0	0	0	393438	393438	0	101451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572028	33048	5801	0	0	0	0	0	0	0	0	2000	2000	2000	0	0	0	0	0	0	0	236265	47253	0	0	0	47253	0	0	0	0	2023	0	0	491	0	1532	0	0	0	0	0	0	0	0	0	0	0	0	33048	5801	0	0	0	0	0	0	0	0	0	49572	14503	0	0	0	0	0	0	1817975	0	64910	0	35161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62438				0	0	0	0	0	4872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83961	0	0	80337	3624	10742	0	10742	288	0	0	0	0	152	136	166126	0	903	0	0	165223	0	0	0	0	0	0	0	0	0	0	0	7730	7730	0	0	1679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7646	10878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10878	0	0	0	0	0	0	0	0	0	0	16317	0	0	0	0	0	0	0	277364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64131				0	0	0	0	0	95	0	0	0	0	0	3217	0	0	3217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290981	0	0	287981	3000	54091	0	54091	2854	0	0	0	0	407	2447	633997	0	41071	18770	0	574156	0	0	0	14867	0	0	13928	13928	0	0	14028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15421	56538	3482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76552	15310	0	15310	0	0	0	0	161907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56538	3482	0	0	0	0	0	0	0	0	0	84807	8705	0	0	0	0	0	0	919162	0	3217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294827																																																																																																																																																																																																																																																	
295011																																																																																																																																																																																																																																																	
295057																																																																																																																																																																																																																											114035	0																					
295646																																																																																																																																																																																																																											8826	0																					
296456																																																																																																																																																																																																																																																	
296474																																																																																																																																																																																																																																																	
296559																																																																																																																																																																																																																											226027	0																					
296755																																																																																																																																																																																																																																																	
296858																																																																																																																																																																																																																											66167	0																					
297051																																																																																																																																																																																																																																																	
297257																																																																																																																																																																																																																											418914	0																					
297547																																																																																																																																																																																																																											3327	0																					
297631																																																																																																																																																																																																																																																	
297761																																																																																																																																																																																																																											139248	0																					
298049																																																																																																																																																																																																																																																	
298218																																																																																																																																																																																																																																																	
298245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198217				0	0	0	0	0	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84719	0	0	84719	0	0	0	0	3161	0	0	0	0	3161	0	114295	0	9579	0	0	104716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12858	2572	0	0	0	2572	0	0	0	0	150	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218344	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
299046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	903584				0	0	0	0	0	491	0	0	0	0	0	5588	0	0	5588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276019	0	71	242267	33681	13816	0	13816	633	0	0	0	0	0	633	1043991	0	35453	8970	9269	990299	0	0	0	11468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8042	14517	3774	0	0	0	0	0	0	0	0	201705	201705	201514	0	0	0	0	191	0	0	221291	44258	0	0	0	42428	1830	4301	131774	0	7963	0	0	777	3	7183	0	0	0	0	0	0	0	0	0	0	0	0	20648	3774	0	0	0	0	0	0	0	0	0	30972	9435	0	0	0	0	0	0	1523777	0	1258	101178	69814	0	0	0	0	29186	0	0	0	0	0	0	0	0	0	0	0	0	
299868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5317	5317	0	0	5317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44846	0	0	31181	13665	0	0	0	117	0	0	0	0	0	117	184732	0	15559	0	0	169173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2987	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	232489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300009																																																																																																																																																																																																																											560557	0																					
300063																																																																																																																																																																																																																											357768	0																					
300157																																																																																																																																																																																																																											19378	0																					
300353																																																																																																																																																																																																																																																	
300456																																																																																																																																																																																																																											11138	0																					
300933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4432	4432	0	0	4432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57891				0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31844	0	0	30708	1136	767	0	767	828	0	0	0	0	0	828	219854	0	19282	11758	0	188814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3663	1595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18472	3694	0	0	0	3694	0	0	7529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1595	0	0	0	0	0	0	0	0	0	0	2393	0	0	0	0	0	0	0	270806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300942																																																																																																																																																																																																																																																	
300960																																																																																																																																																																																																																											456696	0																					
301574																																																																																																																																																																																																																																																	
301800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170673				0	0	0	0	0	-2800	0	0	0	0	0	3656	0	0	3656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447249	0	0	388586	58663	11012	0	11012	10449	0	0	0	0	0	10449	312741	0	3052	0	0	309689	0	0	0	4942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9228	21461	5786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21461	5786	0	0	0	0	0	0	0	0	0	32192	14465	0	0	0	0	0	0	776143	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302030																																																																																																																																																																																																																											40105	0																					
302133																																																																																																																																																																																																																											9729	0																					
302553																																																																																																																																																																																																																											207546	0																					
302656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362243				0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84921	0	117	44010	40794	28756	0	28756	20653	0	0	0	0	0	20653	1493171	0	19409	76746	0	1397016	0	0	0	8870	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-21748	49721	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5067	1013	0	0	0	1013	0	0	489805	0	1279	0	0	0	0	1279	0	0	0	0	0	0	0	0	0	0	0	0	49721	0	0	299	0	0	0	0	0	0	0	74582	0	0	1196	0	0	0	0	1731674	0	1095	1468	40340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303653																																																																																																																																																																																																																																																	
303701																																																																																																																																																																																																																											130016	0																					
303747																																																																																																																																																																																																																																																	
303952																																																																																																																																																																																																																																																	
304155																																																																																																																																																																																																																																																	
304173																																																																																																																																																																																																																																																	
304520																																																																																																																																																																																																																																																	
304575																																																																																																																																																																																																																											10823	0																					
304762																																																																																																																																																																																																																											36607	0																					
304913																																																																																																																																																																																																																																																	
305059																																																																																																																																																																																																																											28958	0																					
305077																																																																																																																																																																																																																											79318	0																					
305237																																																																																																																																																																																																																											110924	0																					
305442																																																																																																																																																																																																																																																	
306056																																																																																																																																																																																																																																																	
306140																																																																																																																																																																																																																																																	
306159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14736				0	0	0	0	0	-39	0	0	0	0	0	1729	0	0	1729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158576	0	0	136506	22070	843	0	843	742	0	0	0	0	0	742	149409	0	3314	277	0	145818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3731	1585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15360	3072	0	0	0	3072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1585	0	0	0	0	0	0	0	0	0	0	2378	0	0	0	0	0	0	0	288323	0	8307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306337																																																																																																																																																																																																																																																	
306908																																																																																																																																																																																																																																																	
307062																																																																																																																																																																																																																											338435	0																					
307334																																																																																																																																																																																																																																																	
307361																																																																																																																																																																																																																											382088	0																					
