"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
90328																																																																																																																																																																																																																																																	
90337																																																																																																																																																																																																																																																	
90579																																																																																																																																																																																																																																																	
91615																																																																																																																																																																																																																																																	
91754																																																																																																																																																																																																																																																	
91950																																																																																																																																																																																																																																																	
92144																																																																																																																																																																																																																																																	
92676																																																																																																																																																																																																																																																	
92706																																																																																																																																																																																																																																																	
92902																																																																																																																																																																																																																																																	
93244																																																																																																																																																																																																																																																	
93543																																																																																																																																																																																																																																																	
93619	35624	0	0	0	13167	27971	25	27946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7653	75	0	0	7578	100	27946	0	7578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	27946	0	7578	0	5589	0	7578	13167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94139																																																																																																																																																																																																																																																	
94522																																																																																																																																																																																																																																																	
94755																																																																																																																																																																																																																																																	
94858																																																																																																																																																																																																																																																	
95051																																																																																																																																																																																																																																																	
95677																																																																																																																																																																																																																																																	
96553																																																																																																																																																																																																																																																	
97055																																																																																																																																																																																																																																																	
97279																																																																																																																																																																																																																																																	
97457																																																																																																																																																																																																																																																	
97804																																																																																																																																																																																																																																																	
97943																																																																																																																																																																																																																																																	
98351																																																																																																																																																																																																																																																	
98463																																																																																																																																																																																																																																																	
98717																																																																																																																																																																																																																																																	
99143																																																																																																																																																																																																																																																	
99376																																																																																																																																																																																																																																																	
99442																																																																																																																																																																																																																																																	
99536																																																																																																																																																																																																																																																	
99853																																																																																																																																																																																																																																																	
100236																																																																																																																																																																																																																																																	
100357																																																																																																																																																																																																																																																	
100562																																																																																																																																																																																																																																																	
100777																																																																																																																																																																																																																																																	
100843																																																																																																																																																																																																																																																	
101019	7970895	71899	0	0	6400315	407722	300059	98273	0	538078	0	535913	7518	0	418600	665812	589	58864	18329	0	0	0	0	322126	0	8767	0	279818	938016	1311064	504121	5069740	212100	212100	0	80424	0	131676	2182	1091	0	0	1091	0	70783	14157	0	0	0	14157	0	0	0	0	0	0	0	0	0	0	0	0	963457	481729	721	0	0	481008	938737	1391488	548232	5726275	0	278298	274116	5726275	6400315	25389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	21660	21660	0	0	21660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1140430				9390	0	0	-5353	0	-3435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496014	0	0	496014	0	0	0	0	51920	0	0	0	0	0	51920	4953505	791	219357	2299	0	4731058	0	18329	0	11881	0	0	9396	9396	0	1031	0	105274	105274	0	
101037																																																																																																																																																																																																																																																	
101439																																																																																																																																																																																																																																																	
101671																																																																																																																																																																																																																																																	
101738																																																																																																																																																																																																																																																	
101952																																																																																																																																																																																																																																																	
102333																																																																																																																																																																																																																																																	
102342																																																																																																																																																																																																																																																	
102539																																																																																																																																																																																																																																																	
102557																																																																																																																																																																																																																																																	
102874																																																																																																																																																																																																																																																	
103134																																																																																																																																																																																																																																																	
104234																																																																																																																																																																																																																																																	
104542																																																																																																																																																																																																																																																	
104971																																																																																																																																																																																																																																																	
105026																																																																																																																																																																																																																																																	
105473																																																																																																																																																																																																																																																	
105530																																																																																																																																																																																																																																																	
106359																																																																																																																																																																																																																																																	
106452																																																																																																																																																																																																																																																	
106676																																																																																																																																																																																																																																																	
107244																																																																																																																																																																																																																																																	
107459																																																																																																																																																																																																																																																	
107570																																																																																																																																																																																																																																																	
107758																																																																																																																																																																																																																																																	
108072																																																																																																																																																																																																																																																	
108269																																																																																																																																																																																																																																																	
108652																																																																																																																																																																																																																																																	
108746																																																																																																																																																																																																																																																	
108951																																																																																																																																																																																																																																																	
109136																																																																																																																																																																																																																																																	
109154																																																																																																																																																																																																																																																	
109453																																																																																																																																																																																																																																																	
109574																																																																																																																																																																																																																																																	
109659																																																																																																																																																																																																																																																	
110413																																																																																																																																																																																																																																																	
110936																																																																																																																																																																																																																																																	
110945																																																																																																																																																																																																																																																	
110972																																																																																																																																																																																																																																																	
111157																																																																																																																																																																																																																																																	
111205																																																																																																																																																																																																																																																	
111942																																																																																																																																																																																																																																																	
111979																																																																																																																																																																																																																																																	
112163																																																																																																																																																																																																																																																	
112332																																																																																																																																																																																																																																																	
112510																																																																																																																																																																																																																																																	
112556																																																																																																																																																																																																																																																	
112837	372048692	3893808	0	0	232287380	79071735	19615658	59456077	0	0	0	0	0	0	25280197	55764985	0	462806	3758008	0	0	0	0	32700170	1346140	867516	44527	13240832	47215135	119014915	7473500	167260965	1297192	1297192	107854	0	0	1189078	66914	33457	1136	0	0	32321	16160	3232	0	0	0	3232	0	0	0	0	0	0	5965424	5965424	0	0	4364216	1592381	35876122	17938061	0	620153	0	17136442	48238127	120070350	11837716	191349659	0	24014070	5918858	191349659	232287380	4754026	0	0	0	0	0	0	0	0	0	0	0	0	12058	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1334782	0	0	1871367	465414	1535	0	1872902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82179640	8183	0	0	0	0	0	0	0	671652	0	0	0	0	0	0	0	0	35	0	35	11432	0	0	0	0	0	11432	3600102	0	0	0	0	3600102	0	4043203	0	0	3828443	214760	216685	0	216685	1442004	0	5	50	0	0	1441949	157250600	8183	973135	2926287	3600530	149742465	0	3758008	0	13981413	0	0	0	0	0	0	0	2815777	2815463	314	
113003																																																																																																																																																																																																																																																	
113030																																																																																																																																																																																																																																																	
113441																																																																																																																																																																																																																																																	
113601																																																																																																																																																																																																																																																	
113740																																																																																																																																																																																																																																																	
113937																																																																																																																																																																																																																																																	
114149																																																																																																																																																																																																																																																	
114260																																																																																																																																																																																																																																																	
114457																																																																																																																																																																																																																																																	
114774																																																																																																																																																																																																																																																	
114840																																																																																																																																																																																																																																																	
114859																																																																																																																																																																																																																																																	
115146																																																																																																																																																																																																																																																	
115575																																																																																																																																																																																																																																																	
116358																																																																																																																																																																																																																																																	
116554																																																																																																																																																																																																																																																	
116741																																																																																																																																																																																																																																																	
117038																																																																																																																																																																																																																																																	
117074																																																																																																																																																																																																																																																	
117458																																																																																																																																																																																																																																																	
117775																																																																																																																																																																																																																																																	
118156																																																																																																																																																																																																																																																	
118660																																																																																																																																																																																																																																																	
118736																																																																																																																																																																																																																																																	
119153																																																																																																																																																																																																																																																	
119528																																																																																																																																																																																																																																																	
119779																																																																																																																																																																																																																																																	
119872																																																																																																																																																																																																																																																	
120476																																																																																																																																																																																																																																																	
120542																																																																																																																																																																																																																																																	
120609																																																																																																																																																																																																																																																	
120953																																																																																																																																																																																																																																																	
121642																																																																																																																																																																																																																																																	
121651																																																																																																																																																																																																																																																	
121914																																																																																																																																																																																																																																																	
122153																																																																																																																																																																																																																																																	
122546																																																																																																																																																																																																																																																	
122854																																																																																																																																																																																																																																																	
123075																																																																																																																																																																																																																																																	
123374																																																																																																																																																																																																																																																	
124344																																																																																																																																																																																																																																																	
124830																																																																																																																																																																																																																																																	
125154																																																																																																																																																																																																																																																	
125471																																																																																																																																																																																																																																																	
125855																																																																																																																																																																																																																																																	
125873																																																																																																																																																																																																																																																	
126012																																																																																																																																																																																																																																																	
126049																																																																																																																																																																																																																																																	
126375																																																																																																																																																																																																																																																	
126553																																																																																																																																																																																																																																																	
126834																																																																																																																																																																																																																																																	
127055																																																																																																																																																																																																																																																	
127224																																																																																																																																																																																																																																																	
128258																																																																																																																																																																																																																																																	
128904																																																																																																																																																																																																																																																	
129349																																																																																																																																																																																																																																																	
129358																																																																																																																																																																																																																																																	
129479																																																																																																																																																																																																																																																	
129732																																																																																																																																																																																																																																																	
129853																																																																																																																																																																																																																																																	
129910																																																																																																																																																																																																																																																	
130345																																																																																																																																																																																																																																																	
130541																																																																																																																																																																																																																																																	
130813																																																																																																																																																																																																																																																	
131034																																																																																																																																																																																																																																																	
131173																																																																																																																																																																																																																																																	
131436																																																																																																																																																																																																																																																	
131650																																																																																																																																																																																																																																																	
131717																																																																																																																																																																																																																																																	
131940																																																																																																																																																																																																																																																	
132107																																																																																																																																																																																																																																																	
132451																																																																																																																																																																																																																																																	
132778																																																																																																																																																																																																																																																	
132938																																																																																																																																																																																																																																																	
133579																																																																																																																																																																																																																																																	
133850																																																																																																																																																																																																																																																	
133971																																																																																																																																																																																																																																																	
134156																																																																																																																																																																																																																																																	
134437																																																																																																																																																																																																																																																	
134455																																																																																																																																																																																																																																																	
134848																																																																																																																																																																																																																																																	
135836																																																																																																																																																																																																																																																	
135854																																																																																																																																																																																																																																																	
136048																																																																																																																																																																																																																																																	
136338																																																																																																																																																																																																																																																	
136459																																																																																																																																																																																																																																																	
136655																																																																																																																																																																																																																																																	
137205																																																																																																																																																																																																																																																	
137447																																																																																																																																																																																																																																																	
