"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
406974																																																																																																																																																								0	0	0	0							4351	0		10		774			0					0																																																																		
407168																																																																																																																																																								0	5500	0	0							0	0		0		836			0					0																																																																		
407506																																																																																																																																																								0	0	0	0							48341	0		864		4558			0					0																													60000																				87759																	
407645																																																																																																																																																								0	0	0	34566							6856	4689		0		1008			0					0																																																																		
407850																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
408307																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	33554	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
408642																																																																																																																																																								0	0	0	0							0	30610		0		10			0					0																													0																				72000																	
408875																																																																																																																																																								0	0	0	0							0	0		240		0			0					0																																																																		
409265																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
410159																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
410560																																																																																																																																																								0	0	0	0							0	0		55		0			0					0																													0																				4716																	
410748																																																																																																																																																								0	45797	0	0	0	0	0	0	0	0	9140	0	0	8		247		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
410917																																																																																																																																																								0	0	0	0							11284	0		1736		0			0					0																																																																		
410944																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
411062																																																																																																																																																								990	0	0	0							0	0		0		0			0					0																																																																		
411174																																																																																																																																																								0	0	0	0							175	0		0		0			0					0																																																																		
411231																																																																																																																																																								0	0	0	0							53	0		60		0			0					0																																																																		
411240																																																																																																																																																								175	3500	0	0							474	0		0		0			0					30																																																																		
411473																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	18678	0	0	2804		0		0	0	0	0	0	0	4557	0	0	0	0	49200	0	0	0	0	0	0	0	0	0	0	0	46317	0	0	0	0	0	0	0	0	0	0	0	95517	0	0	0	0	0	0	0	0	0	0	0	1847	0	0	0	1061	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
411512																																																																																																																																																								34	34000	0	0	0	0	0	0	0	0	20746	0	0	398		13797		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
411549																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
411576																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	3978	0	0	85		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
411624																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2027	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
411651																																																																																																																																																								0	0	0	0							0	0		163		0			0					0																																																																		
412153																																																																																																																																																								85	0	0	0							92	0		0		0			0					0																																																																		
412452																																																																																																																																																								0	0	0	0							161	0		62		0			0					0																																																																		
412555																																																																																																																																																								0	0	0	0							15	0		1219		0			0					0																																																																		
412667																																																																																																																																																								288	0	0	0							0	0		0		0			0					0																																																																		
412751																																																																																																																																																								28711	0	0	0	0	0	92796	0	0	0	12261	0	0	6789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47329	0	0	0	47329	0	0	0	0	0	0	0	0	0	0	0	1808	0	0	0	1808	0	0	0	0	0	0	0	0	0	0	0	187454	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
412845																																																																																																																																																								0	0	0	0							822	0		1297		95			0					0																													2085																				0																	
412872																																																																																																																																																								0	0	0	0							1940	0		0		0			0					0																																																																		
413141																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4116	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
413208	305771	0	0	0	0	0	297284548	0	0	0	696729	6633222	0	5994544	162380	3070039	204569	602763089	0	0	0	0	0	193734	20897219	1817371	2340	763586	3420254	528194443	0	49365770	600850	0	0	0	2023015	0	0	0	20165126	36853894	9110237	1212205	20558224	37193224	11856453	1236002	12627200	0	31158290	52577563	9497712	0	2437940	0	6619829	16921252	2317434	1375475	6312118	15842333	2742598	1227672	60489	0	264906	0	2480	0	2483	0	40631799	355451524	1206822021	907762	134694	85376	220513	175365			15731124	19198802	231643	8338429	0	0	0	0	0	0	1025455	15962767	24675090	0	2450000	412141	1175230	4636497	243891	941625	8323513	642011	5175516	6514671	402282	5425510	8817383	1201869	2578827	177572	8479	3303660	2332883	243500	0	1277275	123731	0	0	64814	51007	91100	0	219259	0	0	0	174499	0	0	0	129956	0	0	0	0	603168	0	0	200979	3110789	334600	0	2066782			65280971	16511768	2452249																																																																																										
413347																																																																																																																																																								0	0	0	0							298	0		20		0			0					0																																																																		
413543																																																																																																																																																								0	0	0	0							821	0		645		5			0					0																																																								42										
413646																																																																																																																																																								0	0	0	0							4033	3187		2642		0			0					0																																																																		
413673																																																																																																																																																								0	0	0	0							2105	0		952		0			0					0																																																																		
413758																																																																																																																																																								73	0	0	0							0	0		0		0			0					0																																																																		
414102																																																																																																																																																								0	0	0	0							0	0		1815		0			0					0																																																																		
414652																																																																																																																																																								0	0	0	0							0	6609		828		0			0					0																																																																		
414764																																																																																																																																																								0	16000	0	0							0	0		521		0			0					0																																																																		
414858																																																																																																																																																								0	0	0	0							0	0		100		0			0					0																																																																		
415770																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
416245																																																																																																																																																								5137	632	0	0	0	0	802495	0	0	0	356811	0	0	12750	0	21756	0	0	0	0	0	0	0	45663	0	0	0	0	62489	0	0	0	0	0	0	0	0	0	0	0	25073	0	0	0	0	0	0	0	0	0	0	0	890057	0	0	0	0	0	0	0	0	0	0	0	22623	0	0	0	22971	0	0	0	0	0	401247	0	0	0	0			0	0	0	0	0	0	0	0	
416272																																																																																																																																																								0	0	0	0							1872	0		0		0			0					0																																																																		
416339																																																																																																																																																								0	0	0	0							700	0		115		0			0					0																																																																		
416357																																																																																																																																																								0	0	0	0							0	0		190		0			0					0																																																																		
416656																																																																																																																																																								0	10000	0	0							264	0		0		160			0					0																																																																		
416674																																																																																																																																																								0	13000	0	0							10394	1944		194		0			0					4232																																																																		
416973																																																																																																																																																								0	1300	0	0							6110	327		0		0			0					0																																																																		
417626																																																																																																																																																								0	0	0	0							2230	0		38		0			0					0																																																																		
417710																																																																																																																																																								0	2000	0	0							340	0		0		0			0					0																																																																		
418100																																																																																																																																																								0	0	0	0							17335	0		120		0			0					0																																																																		
418249																																																																																																																																																								0	0	0	0							9832	0		0		4470			0					0																																																																		
418436																																																																																																																																																								0	0	0	0							0	0		325		0			0					0																																																																		
418856																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
419406																																																																																																																																																								2344	257165	0	0	0	0	533050	0	0	0	406853	0	0	3529	0	4436	0	0	0	0	0	0	0	917	0	0	0	0	186526	0	0	0	0	0	0	0	0	0	0	0	108238	0	0	0	0	0	0	0	0	0	0	0	454764	0	0	0	8919	0	0	0	8919	0	0	0	5597	0	0	0	1552	0	0	0	373050	0	160000	0	0	0	0			0	0	0	0	0	0	0	0	
419460																																																																																																																																																								0	34500	0	0							0	0		0		576			0					0																																																																		
419675																																																																																																																																																								0	0	0	0							12877	0		542		16			0					0																													889																				0																	
419947																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
420578																																																																																																																																																								0	13100	0	0							0	0		500		0			0					0																																																																		
420644																																																																																																																																																								854	0	0	0							11962	4265		0		0			0					600																													9152																				0																	
420653																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2337	44	0	0		0		0	0	0	0	0	0	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
420877																																																																																																																																																								0	0	0	0							257	0		116		0			0					75																																																																		
421445																																																																																																																																																								0	0	0	0							1170	0		309		0			0					0																																																																		
421539																																																																																																																																																								0	0	0	0							1251	0		158		71			0					0																																																																		
422059																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
422116																																																																																																																																																								0	0	0	0							67	948		1082		0			0					0																																																																		
422433																																																																																																																																																								0	387130	0	0	0	0	0	0	0	0	1690	13127	0	0	0	11719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
422657																																																																																																																																																								0	28100	0	0							0	0		0		0			0					0																																																																		
423159																																																																																																																																																								0	0	0	0							0	0		639		0			0					0																																																																		
423449																																																																																																																																																								0	0	0	36552							29902	0		0		297			0					143																													6536																				0																	
423636																																																																																																																																																								0	0	0	0							0	0		20		1436			0					0																																																																		
423739																																																																																																																																																								0	41000	0	0							12193	0		960		0			0					0																																																																		
423841																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
424156																																																																																																																																																								0	0	0	0							171	0		67		0			0					0																																																																		
424240																																																																																																																																																								0	0	0	0							1127	2947		0		0			0					0																																																																		
424352																																																																																																																																																								0	0	0	0							0	0		0		385			0					0																																																																		
424437																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
424633																																																																																																																																																								0	0	0	0							17	0		0		26			0					0																																																																		
425050																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
425108																																																																																																																																																								380	0	0	0							18354	0		0		0			0					0																																																																		
425818																																																																																																																																																								0	0	0	0							511	0		1585		164			0					0																																																																		
425845																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
425911																																																																																																																																																								0	0	0	0							133009	0		350		9346			0					0																																																																		
426057																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
426141																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
426534																																																																																																																																																								0	0	0	0	0	0	238740	0	0	0	69256	33974	0	3142	0	7093	0	0	0	0	0	0	0	2010	0	0	0	0	30490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269230	0	0	0	0	0	0	0	0	0	0	0	8565	0	0	0	8775	0	0	0	0	0	119370	0	0	0	0			0	0	0	0	0	0	0	0	
426758																																																																																																																																																								0	0	0	0							128	0		185		145			0					0																																																																		
426945																																																																																																																																																								165	0	0	0							5938	370		0		0			0					0																													0																				2277																	
427241																																																																																																																																																								315	0	0	0							10936	0		0		0			0					0																																																																		
427353																																																																																																																																																								0	32535	0	0							3740	0		2919		1967			0					1083																																																																		
427858																																																																																																																																																								0	0	0	0							1070	556		25		406			0					0																																																																		
427960																																																																																																																																																								0	0	0	0							7315	0		0		0			0					0																																																																		
428060																																																																																																																																																								0	139330	0	0							0	0		3158		0			0					0																													21408																				0																	
428462																																																																																																																																																								0	0	0	0							1538	0		102		0			0					0																																																																		
428547																																																																																																																																																								0	0	0	0	0	0	360464	0	0	0	26425	0	0	7339	0	8110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141148	0	0	0	3834	0	0	0	3823	0	0	0	2019	0	0	0	1489	0	0	0	219316	0	141148	0	0	0	0			0	0	0	0	0	0	0	0	
428855																																																																																																																																																								151	0	0	0							190	0		0		0			0					0																																																																		
429021																																																																																																																																																								0	41000	0	0							10703	0		0		2368			0					0																																																																		
429487																																																																																																																																																								0	21600	0	0							17131	0		80		0			0					0																													22520																				0																	
430036																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	6632	0	0	3543		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
430054																																																																																																																																																								0	0	0	0							88	0		0		373			0					0																																																																		
430344																																																																																																																																																								0	0	0	0							368	0		11		0			0					0																																																																		
431172																																																																																																																																																								0	985901	0	0	0	0	287155	0	0	0	103999	1538	0	36549	250	3704	0	0	0	0	0	0	0	64733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5326	0	0	0	5332	0	0	0	0	0	0	0	0	0	0	0	287155	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
431323																																																																																																																																																								0	0	0	0							3507	1359		0		111			0					0																																																																		
431350																																																																																																																																																								0	0	0	0							79	0		0		0			0					0																																																																		
432058																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	164		0		0	0	0	0	0	0	979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
432432																																																																																																																																																								0	0	0	0							211	0		200		120			0					0																																																																		
433505																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	74227	3428	0	0		1877		0	0	0	0	0	0	0	0	0	0	0	3369	0	0	0	0	0	0	0	0	0	0	0	12801	0	0	0	0	0	0	0	0	0	0	0	16170	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
433550																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1091	0	0	10		0		0	0	0	0	0	0	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
433608																																																																																																																																																								0	374	0	0	0	0	0	0	0	0	66624	0	0	5243	0	475	0	0	0	0	0	0	0	0	0	0	0	0	679	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	0	0	0	1097	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
433859																																																																																																																																																								0	0	0	0							0	0		0		368			0					0																																																																		
433943																																																																																																																																																								1624	0	0	0							717	0		0		0			0					0																													71178																				0																	
434203																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	23362	0	0	38		148		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
434539																																																																																																																																																								0	12000	0	0							10464	0		89		0			0					0																																																																		
435059																																																																																																																																																								0	28000	0	0							223	0		632		0			0					0																													13368																				0																	
435077																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	6338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
435255																																																																																																																																																								0	0	0	0							520	0		2740		0			0					0																																																																		
435666																																																																																																																																																								0	16810	0	0							0	0		0		0			0					0																																																																		
435750																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2293	0	0	4897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40373	0	0	0	0	0	0	0	0	0	0	0	20060	0	0	0	0	0	0	0	0	0	0	0	60433	0	0	0	0	0	0	0	0	0	0	0	805	0	0	0	805	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
436159																																																																																																																																																								50	0	0	0	0	0	910270	0	0	0	479805	0	0	1306	0	48272	0	0	0	0	0	0	0	0	413200	0	0	0	1575965	0	0	0	0	0	0	0	0	0	0	0	1452310	0	0	0	393531	0	0	0	0	0	0	0	4745276	0	0	0	0	0	0	0	0	0	0	0	71633	0	0	0	35701	0	0	0	0	0	584964	0	0	0	0			0	0	0	0	0	0	0	0	
436542																																																																																																																																																								0	0	0	0							1488	0		1840		0			0					0																													0																				333																	
436739																																																																																																																																																								0	0	0	0							727	0		50		40			0					0																																																																		
436953																																																																																																																																																								0	0	0	0							19419	0		1378		557			0					0																													10972																				0																	
437044																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
437914																																																																																																																																																								13	0	0	0	0	0	1261977	0	0	0	530189	57475	0	51724	148	41197	0	0	0	0	0	0	0	0	0	0	0	0	405626	0	0	0	0	0	0	0	0	0	0	0	257413	0	0	0	0	0	0	0	113177	0	0	0	1925016	0	113177	0	0	0	0	0	0	0	0	0	8907	0	0	0	51333	0	22871	0	0	0	116573	0	0	0	0			0	0	0	0	0	0	0	0	
438434																																																																																																																																																								0	0	0	0							0	0		105		0			0					0																																																																		
439132																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1050	0	0	88		0		0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
439338																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	35458	11653	0	11141	0	3297	0	0	0	0	0	0	0	543	0	0	0	0	51536	0	0	0	0	0	0	0	0	0	0	0	9452	0	0	0	0	0	0	0	0	0	0	0	60988	0	0	0	0	0	0	0	0	0	0	0	501	0	0	0	27	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
439356																																																																																																																																																								0	0	0	0							3295	4429		1457		0			0					0																													5647																				0																	
439404																																																																																																																																																								0	50000	0	0	0	0	343714	0	0	0	92474	0	0	4421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41921	0	0	0	0	0	0	0	0	0	0	0	3522	0	0	0	0	0	0	0	0	0	0	0	347300	0	0	0	1334	0	0	0	1272	0	0	0	2342	0	0	0	4257	0	0	0	41857	0	260000	0	0	0	0			0	0	0	0	0	0	0	0	
439730																																																																																																																																																								0	0	0	0							496	1359		0		53			0					0																																																																		
440857																																																																																																																																																								0	0	0	0							444	0		0		0			0					0																																																																		
440978																																																																																																																																																								0	1072	0	0							1072	0		0		0			0					0																																																																		
441050																																																																																																																																																								0	0	0	0							0	0		1037		0			0					0																																																																		
441078																																																																																																																																																								0	0	0	0							4798	0		0		0			0					0																																																																		
441135																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
441256																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	37285	21063	0	7377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54645	0	0	0	0	0	0	0	0	0	0	0	39337	0	0	0	0	0	0	0	0	0	0	0	93981	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	357	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
441359																																																																																																																																																								0	0	0	0							1863	0		791		0			0					0																																																																		
441434																																																																																																																																																								0	0	0	0							23708	3645		1747		0			0					0																																																																		
441470																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
441630																																																																																																																																																								0	0	0	0							1085	0		38		0			0					0																																																																		
442011																																																																																																																																																								0	0	0	0							8314	0		0		0			0					0																																																																		
442057																																																																																																																																																								0	3500	0	0							0	0		0		0			0					0																																																																		
442244																																																																																																																																																								0	0	0	312							1160	0		4565		0			0					0																													982																				0																	
442655																																																																																																																																																								0	0	0	0							0	0		0		159			0					0																																																																		
443148																																																																																																																																																								0	0	0	0							9563	0		0		235			0					0																													6894																				0																	
443205																																																																																																																																																								0	0	0	0							120993	0		0		2471			0					0																													0																				971199																	
443353																																																																																																																																																								0	0	0	0							6915	854		100		1800			0					0																													1170																				0																	
443625																																																																																																																																																								0	0	0	0							403	0		11		0			0					0																																																																		
443634																																																																																																																																																								1142	0	0	0							702	2068		0		0			0					0																																																																		
444350																																																																																																																																																								0	0	0	0							0	0		613		125			0					0																																																																		
444556																																																																																																																																																								1705	3300	0	0							3128	0		0		0			0					0																																																																		
444677																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
445674																																																																																																																																																								0	0	0	0							575	0		0		0			0					0																																																																		
445955																																																																																																																																																								0	22600	0	0							0	0		160		0			0					0																																																																		
446130																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1241	0	0	0		155		0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
