"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
228158																																																																																																																																		491627	5162	0	191	397707																																																																												397516																															
228279																																																																																																																																		482906	4296	0	273	321885																																																																												321612																															
228345																																																																																																																																		214059	2288																																																																																																														
229070																																																																																																																																		218608	940	0	0	176685																																																																												176685																															
229173																																																																																																																																		99397	855	0	124	60085																																																																												59961																															
229342																																																																																																																																		215592	1720																																																																																																														
229454																																																																																																																																		124958	601																																																																																																														
229801																																																																																																																																		41157805	342880	0	0	30453906	1633833	1364504	266460	0	2389956	1126083	1103884	102704	58355	486000	524546	15760	88000	0	0	0	0	153956	0	0	0	0	3258511	111377	148573	1062	1209690	5495396	2043933	6721682	25022128	261057	261057	0	0	0	261057	33691	16846	0	0	0	16846	968	194	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	1200789	600395	0	0	0	600395	5980062	2143992	6721682	26178757	0	428798	3360841	26178757	30453906	140355	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
229913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9228	280	13469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387330	77466	0	0	0	77466	0	0	1301806	0	1232	0	0	0	0	1232	0	0	0	0	0	0	0	0	0	0	0	0	280	13469	0	0	0	0	0	0	0	0	0	420	33673	0	0	0	0	0	0	6764311	0	12200	136947	40923	63071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
230423																																																																																																																																		346193	2592																																																																																																														
230610																																																																																																																																		336299	2361																																																																																																														
230759																																																																																																																																		1464839	10732	0	993	791079	39869	30250	9619	0	100	0	0	0	100	438148	232360	0	0	0	0	0	0	0	0	0	0	0	87407	0	1435	0	69504	544325	243414	35789	630283	6552	6552	0	1752	0	4800	2359	1180	0	22	0	1158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70791	35396	0	0	249	35035	544325	257089	36257	703679	0	51418	18129	703679	790086	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
231279																																																																																																																																		67106	420	0	25	31563																																																																												31538																															
232847																																																																																																																																		215763	1517																																																																																																														
232856																																																																																																																																		653601	5093	0	120	403540																																																																												403420																															
233031	112320	0	0	0	0	0	0	995000	995000	0	229000	0	1455000	1455000	0	444320	0	4959000	1501000	490000	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9355000	1871000	2000	2000	0	1816000	51000	272000	16289000	0	1186000	284000	0	0	0	902000	0	184000	0	0	184000	0	0	0	0	0	184000	0	1824000	490000	0	0	0	0	0	1000	0	7360	0	2736000	1225000	0	0	0	0	0	12500	106133000	0	6373000	25798000	6865000	1081000	178000	0	120000	1494000	696000	425000	2964000	1010000	0	0	0	0	0	0	551000	304000	0	76504000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
233246																																																																																																																																		116718	568	0	0	71624																																																																												71624																															
233358																																																																																																																																		262026	2079	0	568	120923																																																																												120355																															
233442																																																																																																																																		119050	1344																																																																																																														
233527																																																																																																																																		3154996	13402	0	0	1733448																																																																												1733448																															
233554																																																																																																																																		1607258	28847	0	12286	1359495																																																																												1347209																															
234355																																																																																																																																		1207186	12999																																																																																																														
234506																																																																																																																																		453073	2980	0	498	212180	33512	28807	4705	0	27405	0	26405	0	1000	3911	105532	0	0	3266	0	3266	0	0	0	0	0	0	10209	730	1643	213	7623	67746	141551	136351	105521	0	0	0	0	0	0	947	474	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606	303	0	0	0	303	67746	141551	136351	109142	0	28310	68176	109142	211682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234739																																																																																																																																		1276286	19900	0	10667	738606																																																																												727939																															
234841																																																																																																																																		283807	1050	0	0	88488																																																																												88488																															
235174																																																																																																																																		92106	921	0	90	66537																																																																												66447																															
235231																																																																																																																																		232921	1390	0	0	119746																																																																												119746																															
235316																																																																																																																																		49326	210	0	0	32412																																																																												32412																															
235446																																																																																																																																		288507	1867																																																																																																														
235530																																																																																																																																		695399	4556	0	0	370411																																																																												370411																															
235558																																																																																																																																		26272	170																																																																																																														
235950																																																																																																																																		93828	1307																																																																																																														
236153																																																																																																																																		4321295	28726	0	0	2933874	442737	394906	47831	0	6810	0	395	6415	0	12335	602778	25883	1761	0	0	0	0	127	0	0	0	0	231438	0	11431	1037	185028	712140	678684	427389	2469609	57144	57144	0	0	0	57144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12524	12524	0	5443	0	7081	0	0	0	0	0	0	712356	684380	427389	2533960	0	136876	213695	2533960	2933874	216	0	0	0	0	0	0	0	784	42	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236256																																																																																																																																		106542	375	0	0	31768																																																																												31768																															
236603																																																																																																																																		372547	730																																																																																																														
236706																																																																																																																																		5970690	67536	0	16144	4111358	476435	412637	63798	0	0	0	0	0	0	113709	785094	0	1675	102	0	102	0	0	0	0	0	0	231201	8587	5062	3272	104094	769436	923055	1291317	2926815	11958	11958	0	0	0	11958	2644	1322	0	0	0	1322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401176	200588	0	0	0	200588	769436	933490	1291317	3233613	0	186698	645659	3233613	4095214	49963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236957																																																																																																																																		274709	2539																																																																																																														
237066																																																																																																																																		1417742	14566	0	3524	915416	281276	273889	7387	0	0	0	0	0	0	2436	250461	3002	96	0	0	0	0	0	0	0	0	0	57904	2834	2752	505	42971	283336	307906	205859	620150	10079	10079	0	0	0	10079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208723	104362	0	0	0	104362	283336	307906	205859	750902	0	61581	102930	750902	911892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237619																																																																																																																																		1787323	23087	0	9202	1110815	326450	318621	7829	0	11803	0	4803	0	7000	170711	28969	0	49	2106	0	2106	0	20958	0	0	0	0	84380	295	1359	658	62416	555234	52056	381273	741396	0	0	0	0	0	0	24518	12259	0	0	0	12259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128313	64157	0	0	14817	47449	555234	57178	396090	827229	0	11436	198045	827229	1101613	20958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	4230	0	0	
237954																																																																																																																																		163668	980																																																																																																														
238139																																																																																																																																		223941	1705	0	616	87131																																																																												86515																															
238250																																																																																																																																		74834	890																																																																																																														
238737																																																																																																																																		594239	3451	0	0	294952																																																																												294952																															
239556																																																																																																																																		559803	5009	0	0	412817																																																																												412817																															
239613																																																																																																																																		1494720	12076	0	650	961970																																																																												961320																															
239659																																																																																																																																		568443	9233	0	4128	447818																																																																												443690																															
239752																																																																																																																																		146357	966	0	0	89323																																																																												89323																															
240954																																																																																																																																		237270	1000																																																																																																														
241009																																																																																																																																		219919	1172																																																																																																														
241157																																																																																																																																		913132	7817																																																																																																														
241559																																																																																																																																		177762	1449																																																																																																														
241607																																																																																																																																		1426362	12013																																																																																																														
242257																																																																																																																																		426247	2753	0	0	310960																																																																												310960																															
242444																																																																																																																																		1913995	13258																																																																																																														
242949																																																																																																																																		106991	590	0	0	53325																																																																												53325																															
242958																																																																																																																																		129301	1248																																																																																																														
242976																																																																																																																																		808015	2028	0	0	521049	85862	73501	12361	0	7175	978	1513	0	4684	1080	26644	0	750	0	0	0	0	0	0	0	0	0	67776	0	0	0	39140	134122	40518	257894	342493	0	0	0	0	0	0	2450	1225	0	0	0	1225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17833	8917	0	0	0	8917	134122	40518	257894	361217	0	8104	128947	361217	521049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
243375																																																																																																																																		4162576	1868																																																																																																														
243414																																																																																																																																		308601	2647																																																																																																														
243955																																																																																																																																		97778	394	0	0	45372																																																																												45372																															
244037																																																																																																																																		173495	1855																																																																																																														
244149																																																																																																																																		616109	3149	0	0	517107	78715	4831	73884	0	12157	0	0	11616	541	934	28800	0	0	0	0	0	0	0	0	0	0	0	72046	0	1120	0	30254	13681	164743	281571	117616	1562	1562	0	0	0	1562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48581	48581	0	0	0	48581	9976	4988	0	0	0	4988	13681	164743	281571	175353	0	32949	140786	175353	517107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
244158																																																																																																																																		337741	4727	0	1444	262620																																																																												261176																															
244251																																																																																																																																		652734	6403	0	2252	332045																																																																												329793																															
245016	2516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33726	6745	0	0	0	6745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1087199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
245276																																																																																																																																		10000022	201973	0	26196	6755432	2239196	1980202	258994	0	126767	0	126767	0	0	204623	256653	0	1888	0	0	0	0	0	0	0	0	0	729919	16	9472	7562	398383	2542559	746806	1901656	4499554	6031	6031	0	0	0	6031	14601	7301	0	0	0	7301	349	70	0	0	0	70	0	0	0	0	0	0	131539	131539	0	0	107698	23841	706463	353232	0	0	0	353232	2542559	746806	2009544	4932010	0	149361	1004772	4932010	6729236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245351																																																																																																																																		321365	2180	0	0	218879																																																																												218879																															
245557																																																																																																																																		994368	9305																																																																																																														
246022																																																																																																																																		553816	4296																																																																																																														
246134																																																																																																																																		698490	4541																																																																																																														
246237																																																																																																																																		40906	76	0	0	17894																																																																												17894																															
246451																																																																																																																																		108157	1051																																																																																																														
246657																																																																																																																																		802465	3287	0	0	415061	101867	98043	3792	0	65199	0	61658	4033	0	28074	244058	44279	65201	807	0	807	0	0	0	0	0	0	21743	74	1892	488	19289	137783	312207	68091	291754	669	669	569	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26144	13072	0	0	0	13072	212130	312207	68091	317645	0	62441	34046	317645	415061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246947																																																																																																																																		101276	602	0	16	47089																																																																												47073																															
246956																																																																																																																																		425396	6142	0	1627	361210																																																																												359583																															
247140																																																																																																																																		1420533	7467																																																																																																														
247355																																																																																																																																		1475200	5906																																																																																																														
247476																																																																																																																																		84630	282																																																																																																														
247551																																																																																																																																		277519	3020																																																																																																														
247908																																																																																																																																		1642297	21453																																																																																																														
248240																																																																																																																																		1296657	13683	0	817	1029265	152842	141695	11147	0	0	0	0	0	0	16020	32381	19400	0	0	0	0	0	0	0	0	0	0	60377	0	4557	247	46259	249264	65482	161839	785692	7890	7890	0	0	0	7890	3661	1831	0	0	0	1831	0	0	0	0	0	0	0	0	0	0	0	0	977	977	0	0	957	20	89768	44884	0	17	9500	35367	259554	68691	172296	854266	0	13738	86148	854266	1028448	0	0	0	0	0	0	0	0	0	0	0	0	0	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
248352																																																																																																																																		151427	1223																																																																																																														
248455																																																																																																																																		486286	2628	0	0	252895																																																																												252895																															
248633																																																																																																																																		359922	2096																																																																																																														
248745																																																																																																																																		309888	2922	0	0	235334																																																																												235334																															
249416																																																																																																																																		162516	848																																																																																																														
249612																																																																																																																																		16213356	76085	0	0	8604036	1284186	1115824	168362	0	387542	0	387542	0	0	1858185	1168869	15	0	0	0	0	0	171526	115719	55806	0	0	834330	27238	32808	3093	489275	5661095	1894552	1211207	7024717	18736	18736	0	18736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430757	215379	1111	0	17831	196436	5686130	1921295	1229038	7339108	0	384259	614519	7339108	8604036	7771	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
249658																																																																																																																																		93602	669																																																																																																														
250430																																																																																																																																		117435	464																																																																																																														
250476																																																																																																																																		100686	664	0	0	57687																																																																												57687																															
250850																																																																																																																																		116781	868	0	35	66653																																																																												66618																															
251352																																																																																																																																		569124	7758	0	2219	443164	61382	53639	7743	0	52	0	0	52	0	36431	18068	73428	21000	0	0	0	0	0	0	0	0	0	49014	574	666	1254	41508	104163	26477	96024	298356	6931	6931	44	0	0	6887	460	230	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12820	6410	0	0	10	3989	104207	26477	96055	317553	0	5295	48028	317553	440945	0	0	0	0	0	0	0	0	0	0	0	0	0	1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
251558																																																																																																																																		398431	3407																																																																																																														
251745																																																																																																																																		528047	3751																																																																																																														
251857																																																																																																																																		101616	271	0	0	41862	36121	0	36121	0	0	0	0	0	0	0	32458	6450	0	1610	0	1610	0	0	0	0	0	0	1692	0	0	0	1692	1505	70189	6788	23110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1505	70189	6788	24430	0	14038	3394	24430	41862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
251978																																																																																																																																		406485	4251																																																																																																														
252041																																																																																																																																		572136	3940	0	0	394297																																																																												394297																															
252452																																																																																																																																		142892	418	0	0	47532																																																																												47532																															
252658																																																																																																																																		243546	2216	0	0	179521																																																																												179521																															
253356																																																																																																																																		1452869	12961																																																																																																														
253468																																																																																																																																		3408128	57364																																																																																																														
253646																																																																																																																																		241062	2520	0	176	187482	5111	4059	1052	0	0	0	0	0	0	7632	17029	1940	0	15006	0	15006	0	0	0	0	0	0	9324	10	0	125	8876	24510	33087	13904	171369	1126	1126	0	0	0	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2836	1418	0	0	0	1418	24510	33087	13904	173913	0	6617	6952	173913	187306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253730																																																																																																																																		114191	1073																																																																																																														
253776																																																																																																																																		11137	41	0	0	5922																																																																												5922																															
254317																																																																																																																																		1441486	1656																																																																																																														
254504																																																																																																																																		315922	3228	0	466	221025																																																																												220559																															
254849																																																																																																																																		323762	2105																																																																																																														
255350																																																																																																																																		164767	832																																																																																																														
255547																																																																																																																																		102564	1068	0	107	76893	12485	3724	8761	0	746	0	746	0	0	824	15224	0	0	4465	0	4465	0	0	0	0	0	0	4086	0	0	0	3835	7892	29196	25316	40610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3386	1693	0	0	0	1693	7892	29196	25316	42303	0	5839	12658	42303	76786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255556																																																																																																																																		275927	1563																																																																																																														
255574																																																																																																																																		992255	8696	0	1222	597905																																																																												596683																															
255659																																																																																																																																		5935065	43928	0	0	3533634	632110	598032	34078	0	0	0	0	0	0	319614	1373583	51217	0	0	0	0	0	0	0	0	0	0	151663	530	8067	611	104274	1329597	1425108	753512	2358275	19898	19898	6973	0	0	12925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461927	461927	0	0	461927	0	392752	196376	0	780	91693	95636	1489279	1425917	1316033	2511924	0	285183	658017	2511924	3533634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255873																																																																																																																																		186655	1458	0	30	114263																																																																												114233																															
256049																																																																																																																																		10525	52	0	0	5210																																																																												5210																															
256058																																																																																																																																		566443	4420																																																																																																														
256076																																																																																																																																		133990	1019																																																																																																														
256179																																																																																																																																		120395	807																																																																																																														
256553																																																																																																																																		3248951	38554	0	9257	2343798	463888	408995	54893	0	0	0	0	0	0	66145	295187	23162	266	0	0	0	0	0	0	0	0	0	163965	2410	9565	188	139835	635715	359645	133904	2060300	13284	13284	0	0	0	13284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635715	359645	133904	2073584	0	71929	66952	2073584	2334541	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
257233																																																																																																																																		728718	5336	0	0	499438																																																																												499438																															
257345																																																																																																																																		263500	1789																																																																																																														
257578																																																																																																																																		520941	3821	0	0	315024																																																																												315024																															
257653																																																																																																																																		58864	506																																																																																																														
257756																																																																																																																																		243546	3115	0	336	223199																																																																												222863																															
258146																																																																																																																																		46595	181																																																																																																														
258306																																																																																																																																		510253	4312	0	347	325225																																																																												324878																															
258379																																																																																																																																		125876	1288	0	416	69818																																																																												69402																															
258445																																																																																																																																		740281	6644																																																																																																														
258539																																																																																																																																		111082	1111																																																																																																														
258771																																																																																																																																		7219337	64047	0	2583	5256508	62994	47497	15497	0	4246	0	4246	0	0	74845	588709	333410	15724	0	0	0	0	0	0	0	0	0	414260	2781	13277	6453	235402	518957	809017	2293013	3470137	10025	10025	0	0	0	10025	50	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	10060	10060	0	0	0	10060	247997	123999	0	0	0	123999	545125	809017	2293013	3717927	0	161803	1146507	3717927	5253925	18772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258874																																																																																																																																		95117	257	0	0	37049	17747	14760	2987	0	119	88	31	0	0	0	17218	0	0	1413	0	1413	0	0	0	0	0	0	1942	44	179	146	1573	15192	22060	52284	5729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3062	1531	0	0	1531	0	15192	22060	53815	5729	0	4412	26908	5729	37049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259059																																																																																																																																		122774	814																																																																																																														
259330																																																																																																																																		926380	7475	0	0	687929	125868	122145	3723	0	5680	709	4753	218	0	2688	59410	3729	2713	84	0	84	0	0	0	0	0	0	65414	83	1071	1	48323	131558	91240	120525	571578	0	0	0	0	0	0	580	290	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131987	91240	120525	599774	0	18248	60263	599774	687929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259442																																																																																																																																		428762	5885	0	2156	298337																																																																												296181																															
259956																																																																																																																																		148761	645																																																																																																														
260055																																																																																																																																		5639032	41008	0	0	3405507	1110449	1068548	41901	0	653923	11746	318443	270775	52959	1313	302166	0	0	0	0	0	0	8421	0	0	0	0	243171	1417	2655	4728	171658	1340153	674575	1264715	2316141	509	509	0	509	0	0	4845	2423	0	2423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118133	118133	0	0	118133	0	299057	149529	0	0	0	149529	1372016	680626	1382848	2507257	0	136125	691424	2507257	3405507	8637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
260831																																																																																																																																		114913	1439	0	390	83893																																																																												83503																															
260868																																																																																																																																		3166882	16313	0	0	2255980	69020	41297	27723	0	0	0	0	0	0	70654	330036	4787	66486	0	0	0	0	0	0	0	0	0	215727	0	0	0	121209	478477	358951	441260	1803118	2956	2956	0	0	0	2956	85	43	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249005	124503	0	0	0	124503	480924	358951	441260	1943932	0	71790	220630	1943932	2255980	3216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261146																																																																																																																																		522511	2986																																																																																																														
261360																																																																																																																																		813188	5487																																																																																																														
261940																																																																																																																																		907307	8069	0	0	666476																																																																												666476																															
262059																																																																																																																																		453489	7170	0	3190	318386																																																																												315196																															
262237																																																																																																																																		328116	2629	0	136	199449																																																																												199313																															
262358																																																																																																																																		539879	3376																																																																																																														
262741																																																																																																																																		468834	2726	0	0	318203																																																																												318203																															
262844																																																																																																																																		903946	12226	0	5603	529833																																																																												524230																															
