"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
786210																																																																																																																																																																																																																																																	
786256																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
786340																																																																																																																																																																																																																																																	
786555																																																																																																																																																																																																																																																	
786612																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	508	3250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3758	0	508	3250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
786733																																																																																																																																																																																																																																																	
786948																																																																																																																																																																																																																																																	
787141																																																																																																																																																																																																																																																	
787459																																																																																																																																																																																																																																																	
787842																																																																																																																																																																																																																																																	
788559																																																																																																																																																																																																																																																	
788652																																																																																																																																																																																																																																																	
788773																																																																																																																																																																																																																																																	
789051																																																																																																																																																																																																																																																	
790150																																																																																																																																																																																																																																																	
790271																																																																																																																																																																																																																																																	
790543																																																																																																																																																																																																																																																	
790703																																																																																																																																																																																																																																																	
790918																																																																																																																																																																																																																																																	
791072																																																																																																																																																																																																																																																	
791353																																																																																																																																																																																																																																																	
791821																																																																																																																																																																																																																																																	
791942																																																																																																																																																																																																																																																	
792248																																																																																																																																																																																																																																																	
792453																																																																																																																																																																																																																																																	
792640																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
792659																																																																																																																																																																																																																																																	
794149																																																																																																																																																																																																																																																	
794336																																																																																																																																																																																																																																																	
794345																																																																																																																																																																																																																																																	
794475																																																																																																																																																																																																																																																	
794653																																																																																																																																																																																																																																																	
795249																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
795548																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
795959																																																																																																																																																																																																																																																	
795968	43458	33862	0	0	0	0	0	0				0	0	0	0	0	0		0	0		4439	0	0	816	0	916	4023847	0	0	0	0	0	0	18320	0	0	18320	0	0	0	0	0	0	0	0	1119	42339	43508	0	43508	0	0	4134488	0	44424	4044102	45962	0	0	0	0	0	0	0	2395	31467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33908	0	0	2441	31467						2704				2704																																														3623	46	0	0	46	0	18320	0	0	18003	0	0	4024763																																																																																						
796152																																																																																																																																																																																																																																																	
796451																																																																																																																																																																																																																																																	
796572																																																																																																																																																																																																																																																	
796657																																																																																																																																																																																																																																																	
797140																																																																																																																																																																																																																																																	
797775																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1590	0	0	1590	0	18707	255755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276052	0	18707	257345	0	0	0	0	0	0	0	0	0	0	2525	0	0	2525	0	0	0	0	0	0	1590	0	0	1590	0	0	0	0	0	0	0	0	0	
798512																																																																																																																																																																																																																																																	
799359																																																																																																																																																																																																																																																	
799751																																																																																																																																																																																																																																																	
799854																																																																																																																																																																																																																																																	
799939																																																																																																																																																																																																																																																	
799948																																																																																																																																																																																																																																																	
800134																																																																																																																																																																																																																																																	
800442																																																																																																																																																																																																																																																	
800479																																																																																																																																																																																																																																																	
800657																																																																																																																																																												92588	60840	0	0	0	0	0	0				0	0	0	0	0	0		0	0		19577	0	0	2368	0	308	2175159	0	0	0	0	0	0	0	0	0	0	0	0	0	92588	0	0	0	0	0	0	2287632	0	308	2270115	17209	0	0	60840	0	0	0	0	0	0	60846	0	0	60846	0	17209				17209														
800853																																																																																																																																																																																																																																																	
801047																																																																																																																																																																																																																																																	
801056																																																																																																																																																																																																																																																	
801654																																																																																																																																																																																																																																																	
802866	267703	268860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37603	0	0	37603	0	4332718	21524625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267703	0	0	0	0	0	0	26162649	0	4332718	21829931	0	0	0	0	0	0	0	0	268860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271486	0	0	271486	0	0	0	0	0	0	37603	0	0	37603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2626	0	0	2626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2626	0	0	2626	0	0	0	0	0	0	0	25857343																																																																																						
803256																																																																																																																																																																																																																																																	
803265																																																																																																																																																																																																																																																	
803649																																																																																																																																																																																																																																																	
803658																																																																																																																																																																																																																																																	
803957																																																																																																																																																																																																																																																	
804150																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
804338																																																																																																																																																																																																																																																	
804374																																																																																																																																																																																																																																																	
804422																																																																																																																																																																																																																																																	
804860																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
804963	225307	43920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93863	0	0	11834	0	5604647	16974376	15935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89139	0	314446	0	11529	0	11499	30	0	22925657	89139	5616146	17300686	97964	0	0	0	0	0	41900	0	85820	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	144916	41900	0	104787	82029	0	0	0	0	0	93863	0	0	11834	82029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100992	0	0	18963	82029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82029	100992	0	0	18963	82029	0	0	0	0	0	0	22594958																																																																																						
805045																																																																																																																																																																																																																																																	
805250																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
805335																																																																																																																																																																																																																																																	
805755																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	99457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99457	0	0	99457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
805876																																																																																																																																																																																																																																																	
806220																																																																																																																																																																																																																																																	
806846																																																																																																																																																																																																																																																	
806958																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
807348																																																																																																																																																																																																																																																	
807432																																																																																																																																																																																																																																																	
807656																																																																																																																																																																																																																																																	
807955																																																																																																																																																																																																																																																	
808260																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	15444	545095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560539	0	15444	545095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
808345																																																																																																																																																																																																																																																	
808354																																																																																																																																																																																																																																																	
808653																																																																																																																																																																																																																																																	
809070																																																																																																																																																																																																																																																	
809276																																																																																																																																																																																																																																																	
809379																																																																																																																																																																																																																																																	
809650																																																																																																																																																																																																																																																	
809678																																																																																																																																																																																																																																																	
809771																																																																																																																																																																																																																																																	
809856																																																																																																																																																																																																																																																	
810544																																																																																																																																																																																																																																																	
811046																																																																																																																																																																																																																																																	
811279																																																																																																																																																																																																																																																	
811457																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
811541																																																																																																																																																																																																																																																	
811550																																																																																																																																																																																																																																																	
811747																																																																																																																																																																																																																																																	
812164																																																																																																																																																																																																																																																	
812379																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
812436																																																																																																																																																																																																																																																	
812557																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	78	36613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36691	0	78	36613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
812614																																																																																																																																																																																																																																																	
813059																																																																																																																																																																																																																																																	
813572																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48490	0	0	48490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
813853																																																																																																																																																																																																																																																	
814074																																																																																																																																																																																																																																																	
814355																																																																																																																																																																																																																																																	
814430																																																																																																																																																												81592	81834	0	0	0	0	0	0				0	0	0	0	0	0		0	0		38002	0	0	38002	0	0	4136187	0	87702	0	87702	0	0	0	0	0	0	0	0	0	81592	0	0	0	0	0	0	4343483	0	87702	4255781	0	0	0	81834	0	0	0	0	0	0	86104	0	0	86104	0						38002			38002										
814458																																																																																																																																																																																																																																																	
814476																																																																																																																																																																																																																																																	
814551																																																																																																																																																																																																																																																	
814711																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
815053																																																																																																																																																																																																																																																	
815147																																																																																																																																																																																																																																																	
815156																																																																																																																																																																																																																																																	
815277																																																																																																																																																																																																																																																	
815754																																																																																																																																																																																																																																																	
815772																																																																																																																																																																																																																																																	
816256																																																																																																																																																																																																																																																	
816304																																																																																																																																																																																																																																																	
816603																																																																																																																																																												44734	44997	0	0	0	0	0	0				0	0	0	0	0	0		0	0		5970	0	0	5970	0	0	951877	0	77450	0	0	77450	0	0	0	0	0	0	3495	0	48229	0	0	0	0	0	0	1080031	3495	0	1083526	0	3495	0	48492	0	0	0	0	0	0	47335	3495	0	50830	0						5970			5970										
816751																																																																																																																																																																																																																																																	
817477																																																																																																																																																																																																																																																	
817824	4292958	2183467	0	0	0	0	0	0	50501	0	50501	0	0	0	0	0	0	0	0	0	0	3182073	715993	25582	2131250	0	22639333	73184353	1576679	0	0	0	0	0	1636248	0	0	1415083	221165	1441231	0	0	730252	710979	2996504	0	7287154	2308	596770	0	554531	42239	0	108549645	3712497	23219446	84790331	4252365	0	0	0	0	0	4865311	0	7041091	7687	617927	0	617927	0	0	27513	0	0	25353	2160	0	0	0	0	0	3021769	6160145	617927	8284786	279201	1680392	0	0	0	1680392	1342119	715993	0	1997270	60842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127205	1294834	0	1203186	218853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1741234	192862	1294834	0	1218342	269354	2693032	384551	0	2966265	401951	0	97400365																																																																																						
818401																																																																																																																																																																																																																																																	
818540																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
818559																																																																																																																																																																																																																																																	
818652																																																																																																																																																																																																																																																	
819154																																																																																																																																																																																																																																																	
819172																																																																																																																																																																																																																																																	
819453																																																																																																																																																																																																																																																	
819556																																																																																																																																																																																																																																																	
819855																																																																																																																																																																																																																																																	
820048																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360533	0	0	360533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
820301																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
820477																																																																																																																																																																																																																																																	
820842																																																																																																																																																																																																																																																	
820879																																																																																																																																																																																																																																																	
821036																																																																																																																																																																																																																																																	
821157																																																																																																																																																																																																																																																	
821559																																																																																																																																																																																																																																																	
821643																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
821906																																																																																																																																																																																																																																																	
822042																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1063	0	0	1063	0	0	210733	27979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239775	0	0	211796	27979	0	0	0	0	0	0	0	0	0	1063	0	0	1063	0						1063			1063										
822051																																																																																																																																																																																																																																																	
822275																																																																																																																																																																																																																																																	
822556																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	682976	0	0	50182	0	50182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733158	0	733158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
822631																																																																																																																																																																																																																																																	
822846																																																																																																																																																																																																																																																	
823076																																																																																																																																																																																																																																																	
823133																																																																																																																																																																																																																																																	
823142																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
823450																																																																																																																																																																																																																																																	
823478																																																																																																																																																																																																																																																	
823553																																																																																																																																																																																																																																																	
823638																																																																																																																																																																																																																																																	
823656																																																																																																																																																																																																																																																	
824242																																																																																																																																																																																																																																																	
824653																																																																																																																																																																																																																																																	
824671																																																																																																																																																																																																																																																	
824738																																																																																																																																																																																																																																																	
825146																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		972	0	0	972	0	0	1599794	5422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1606188	0	0	1600766	5422	0	0	0	0	0	0	0	0	0	2452	0	0	2452	0						969			969										
825454																																																																																																																																																																																																																																																	
825548																																																																																																																																																																																																																																																	
825753																																																																																																																																																																																																																																																	
825847																																																																																																																																																																																																																																																	
825940																																																																																																																																																																																																																																																	
826451																																																																																																																																																																																																																																																	
