"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
218131																																																																																							
218261																																																																																							
218850																																																																																							
218878																																																																																							
219044																																																																																							
219651																																																																																							
219679																																																																																							
220059																																																																																							
220527																																												7	2	87871	1059	0	0	2098	8	393759	2389	0	0	12637	830	277997	2053	0	0	141	0	165209	1244	0	0	0	0	0	0	0	0	0	0	6778	91	0	0	1856	14883	840	931614	8692	0	0	
220844																																																																																							
220974																																																																																							
221775																																																																																							
222156																																																																																							
222446																																																																																							
222558																																																																																							
222754																																																																																							
223322																																												719	0	191833	1626	0	0	25820	92	834241	7070	0	0	448	0	393081	3331	0	0	5340	0	523838	4440	0	0	0	0	0	0	0	0	23	0	56717	480	0	0	8384	32350	92	1999710	25331	0	0	
223452																																																																																							
223751																																																																																							
223845																																																																																							
224954																																																																																							
225054																																																																																							
225157																																																																																							
225559																																																																																							
225942																																																																																							
226949																																																																																							
227151																																																																																							
227357																																																																																							
227656																																																																																							
227777																																																																																							
228000																																																																																							
228055																																																																																							
228158																																																																																							
228279																																																																																							
228345																																																																																							
229070																																																																																							
229173																																																																																							
229342																																																																																							
229454																																																																																							
229801																																																																																							
229913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26600	2508	6237753	4066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26600	2508	6237753	4066	0	0																																												
230423																																																																																							
230610																																																																																							
230759																																																																																							
231279																																																																																							
232847																																																																																							
232856																																																																																							
233031																																																																																							
233246																																																																																							
233358																																																																																							
233442																																																																																							
233527																																																																																							
233554																																																																																							
234355																																																																																							
234506																																																																																							
234739																																																																																							
234841																																																																																							
235174																																																																																							
235231																																																																																							
235316																																																																																							
235446																																																																																							
235530																																																																																							
235558																																																																																							
235950																																																																																							
236153																																												6470	64	331016	2651	0	0	36529	238	1035409	11492	0	0	11429	472	549358	4946	0	0	16893	990	931101	6077	0	0	12	12	11107	294	0	0	387	80	73111	1410	0	0	0	71720	1856	2931102	26870	0	0	
236256																																																																																							
236603																																																																																							
236706																																												0	0	23079	176	0	0	564	0	2390284	39715	0	0	2264	1	545035	2949	0	0	9136	3200	1377698	20856	0	0	0	0	0	0	0	0	0	0	29871	132	0	0	507	11964	3201	4365967	64335	0	0	
236957																																																																																							
237066																																												0	0	112490	1280	0	0	776	0	172003	2010	0	0	720	0	204684	2455	0	0	6198	1293	328159	7387	0	0	0	0	0	0	0	0	39	2	5850	139	0	0	0	7733	1295	823186	13271	0	0	
237619																																												550	0	86031	2081	0	0	10539	227	456867	11050	0	0	0	0	366463	4502	0	0	705	0	211957	4564	0	0	0	0	0	0	0	0	195	195	28548	458	0	0	10	11989	422	1149866	22665	0	0	
237954																																																																																							
238139																																																																																							
238250																																																																																							
238737																																																																																							
239556																																																																																							
239613																																																																																							
239659																																																																																							
239752																																																																																							
240954																																																																																							
241009																																																																																							
241157																																																																																							
241559																																																																																							
241607																																																																																							
242257																																																																																							
242444																																												606	230	40328	435	9	0	4711	1067	671479	7235	287	0	8135	177	149297	1609	2870	6	0	0	85627	923	0	0	0	0	0	0	0	0	18	0	3503	37	0	0	1539	13470	1474	950234	11778	3166	6	
242949																																																																																							
242958																																																																																							
242976																																																																																							
243375																																																																																							
243414																																																																																							
243955																																																																																							
244037																																																																																							
244149																																																																																							
244158																																																																																							
244251																																																																																							
245016	0	0	0	0	0	0	15791	15791	0	0	0	0	2838	2838	0	0	0	0	642	642	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	19273	19273	0	0	0	0																																												
245276																																																																																							
245351																																																																																							
245557																																																																																							
246022																																																																																							
246134																																																																																							
246237																																																																																							
246451																																																																																							
246657																																																																																							
246947																																																																																							
246956																																																																																							
247140																																																																																							
247355																																																																																							
247476																																																																																							
247551																																																																																							
247908																																																																																							
248240																																												19678	400	85598	1277	0	0	6397	1565	402055	3194	0	0	964	236	130747	481	0	0	5198	1771	367130	4730	0	0	0	0	0	0	0	0	157	8	7506	21	0	0	0	32394	3980	993036	9703	0	0	
248352																																																																																							
248455																																																																																							
248633																																																																																							
248745																																																																																							
249416																																																																																							
249612																																																																																							
249658																																																																																							
250430																																																																																							
250476																																																																																							
250850																																																																																							
251352																																																																																							
251558																																																																																							
251745																																																																																							
251857																																																																																							
251978																																																																																							
252041																																																																																							
252452																																																																																							
252658																																																																																							
253356																																												0	0	130030	265	0	0	36336	1275	447303	9081	0	0	398	0	75036	1023	0	0	1404	0	140511	1095	0	0	0	0	0	0	0	0	0	0	8068	222	0	0	0	38138	1275	800948	11686	0	0	
253468																																												0	0	16664	2675	0	0	0	0	1938849	43951	0	0	24	0	167728	1809	0	0	0	0	390994	5449	0	0	0	0	0	0	0	0	0	0	429	4	0	0	3476	24	0	2514664	57364	0	0	
253646																																																																																							
253730																																																																																							
253776																																																																																							
254317																																																																																							
254504																																																																																							
254849																																																																																							
255350																																																																																							
255547																																																																																							
255556																																																																																							
255574																																																																																							
255659																																												191	3	316295	3963	0	0	15299	626	1536922	19261	653	0	2351	100	801595	10044	107	0	1909	707	676400	8625	0	0	0	0	1437	169	0	0	18	15	33153	415	0	0	0	19768	1451	3365802	42477	760	0	
255873																																																																																							
256049																																																																																							
256058																																																																																							
256076																																																																																							
256179																																																																																							
256553																																												7755	1310	92070	1317	0	0	9828	1100	527446	4392	0	0	120055	6248	657212	8260	0	0	26018	1028	744996	9264	0	0	0	0	0	0	0	0	628	341	84975	761	0	0	4533	164284	10027	2106699	28527	0	0	
257233																																																																																							
257345																																																																																							
257578																																																																																							
257653																																																																																							
257756																																																																																							
258146																																																																																							
258306																																																																																							
258379																																																																																							
258445																																																																																							
258539																																																																																							
258771																																																																																							
258874																																																																																							
259059																																																																																							
259330																																																																																							
259442																																																																																							
259956																																																																																							
260055																																												9913	758	376672	4737	0	0	6291	260	1084585	13626	0	0	8363	128	1349676	17022	0	0	615	47	456753	2868	0	0	0	0	3886	187	0	0	160	81	36692	1294	0	0	0	25342	1274	3308264	39734	0	0	
260831																																																																																							
260868																																												217	0	344206	1886	136	0	2578	770	961717	3686	247	0	965	1	347990	83	88	0	6103	4764	756849	5010	224	0	0	0	0	0	0	0	107	107	9512	6	0	0	0	9970	5642	2420274	10671	695	0	
261146																																																																																							
261360																																																																																							
261940																																																																																							
262059																																																																																							
262237																																																																																							
262358																																																																																							
262741																																																																																							
262844																																																																																							
262956																																																																																							
263243																																																																																							
263627																																																																																							
264455																																																																																							
264772																																																																																							
265340																																																																																							
265407																																																																																							
265452																																																																																							
265676																																																																																							
266066																																																																																							
266244																																																																																							
266253																																																																																							
266271																																																																																							
266655																																																																																							
266851																																																																																							
266945																																																																																							
267652																																																																																							
268006																																												0	0	85484	833	0	0	6235	0	607733	10394	112	0	4525	141	909489	4431	87	0	212	6	248477	2063	10	0	0	0	0	0	0	0	0	0	7999	227	0	0	0	10972	147	1859182	17948	209	0	
268136																																																																																							
268677																																																																																							
268828																																																																																							
268976																																																																																							
269049																																																																																							
269058																																																																																							
269571																																																																																							
269759																																																																																							
270148																																																																																							
270353																																																																																							
270504																																																																																							
270531																																																																																							
270652																																																																																							
271136																																																																																							
271275																																																																																							
271341																																																																																							
271529																																																																																							
272030																																																																																							
272058																																																																																							
272151																																																																																							
272272																																																																																							
272302																																												0	0	35243	352	0	0	2688	52	504500	5376	0	0	356	0	2157752	5877	0	0	0	0	35953	156	0	0	0	0	0	0	0	0	0	0	8023	16	0	0	2497	3044	52	2741471	14274	0	0	
273336																																												0	0	0	0	0	0	5987	309	632939	13376	0	0	4139	32	236421	3274	0	0	1272	524	609066	7362	0	0	0	0	2678	84	0	0	1259	762	50872	1037	0	0	162	12657	1627	1531976	25295	0	0	
273550																																																																																							
273653																																																																																							
273662																																																																																							
273840																																																																																							
273859																																																																																							
274025																																																																																							
274052																																																																																							
274548																																																																																							
274829																																																																																							
274856																																																																																							
275255																																																																																							
275358																																																																																							
275479																																																																																							
275657																																																																																							
276074																																																																																							
276159																																																																																							
276551																																																																																							
276579																																																																																							
276645																																																																																							
276654																																																																																							
276850																																																																																							
276953																																																																																							
277240																																																																																							
277277																																																																																							
277679																																																																																							
277736																																																																																							
277820																																																																																							
278256																																																																																							
278555																																																																																							
278733																																																																																							
278751																																																																																							
278818																																												0	0	218211	3022	0	0	3990	108	765856	11734	346	0	1543	64	538335	2769	16	0	2651	697	569390	7518	182	0	0	0	0	0	0	0	94	0	78920	871	0	0	0	8278	869	2170712	25914	544	0	
278872																																																																																							
279105																																												153	130	21808	155	0	0	832	0	237666	1759	0	0	345	53	700132	3438	0	0	975	225	50027	588	0	0	0	0	0	0	0	0	0	0	133	2	0	0	2364	2305	408	1009766	8306	0	0	
279842																																																																																							
279954																																																																																							
280110																																																																																							
280138																																																																																							
280352																																																																																							
280558																																																																																							
282075																																												0	0	106766	1221	0	0	4490	391	230231	3828	0	0	0	0	482341	2322	0	0	75	9	106004	848	0	0	0	0	0	0	0	0	0	0	3897	42	0	0	1099	4565	400	929239	9360	0	0	
282226																																																																																							
282824																																																																																							
283157																																																																																							
283438																																																																																							
283652																																																																																							
283737																																																																																							
283867																																																																																							
284154																																																																																							
284239																																																																																							
284556																																																																																							
284752																																																																																							
284958																																																																																							
285151																																																																																							
285348																																																																																							
285544																																																																																							
285553																																																																																							
285740																																																																																							
285759																																																																																							
285777																																																																																							
285852																																																																																							
285928																																																																																							
286251																																																																																							
286457																																																																																							
286840																																																																																							
287007																																																																																							
287342																																																																																							
287856																																																																																							
287922																																																																																							
287959																																																																																							
288152																																																																																							
288358																																																																																							
288376																																																																																							
288853																																												0	0	0	0	0	0	6895	324	4206323	51038	0	0	8442	2	7159073	69531	0	0	2193	161	1510852	19616	0	0	0	0	68234	3119	0	0	1203	63	209380	6852	0	0	0	18733	550	13153862	150156	0	0	
289056																																																																																							
289225																																																																																							
289515																																																																																							
289702																																																																																							
289739																																																																																							
289757																																																																																							
290052																																												0	0	110189	1774	0	0	63	0	405106	6020	0	0	0	0	224485	3635	0	0	0	0	238674	2630	0	0	0	0	10394	525	0	0	0	0	174514	3758	0	0	115	63	0	1163362	18457	0	0	
290249																																												2297	25	66217	411	0	0	27045	413	193652	1961	0	0	7739	185	321730	2371	0	0	10966	1569	224528	972	0	0	0	0	0	0	0	0	31	2	2158	191	0	0	0	48078	2194	808285	5906	0	0	
290838																																																																																							
290922																																																																																							
291059																																																																																							
291330																																																																																							
291376																																																																																							
291611																																																																																							
291732																																																																																							
292234																																																																																							
292467																																																																																							
292850																																																																																							
292908																																												3573	1119	112049	1318	0	0	15515	153	704392	11478	0	0	5239	11	455625	2147	787	28	5697	1190	443676	3200	0	0	0	0	0	0	0	0	0	0	676	57	0	0	0	30024	2473	1716418	18200	787	28	
293053																																																																																							
293352																																																																																							
293437																																																																																							
293651																																																																																							
293754																																																																																							
294023																																																																																							
294564																																																																																							
294751																																																																																							
294779																																												173	0	139756	2306	0	0	3028	0	458918	7238	0	0	1433	0	236967	2487	0	0	527	73	200564	1274	0	0	0	0	0	0	0	0	8	0	2742	56	0	0	0	5169	73	1038947	13361	0	0	
294827																																																																																							
295011																																																																																							
295057																																																																																							
295646																																																																																							
296456																																																																																							
296474																																																																																							
296559																																																																																							
296755																																																																																							
296858																																																																																							
297051																																																																																							
297257																																																																																							
297547																																																																																							
297631																																																																																							
297761																																																																																							
298049																																																																																							
298218																																																																																							
298245																																																																																							
299046																																												0	0	112966	1788	0	0	1646	76	668813	11605	0	0	79	0	251161	2721	0	0	244	1	234374	1794	0	0	0	0	10284	427	0	0	0	0	91998	1496	0	0	75	1969	77	1369596	19906	0	0	
299868																																																																																							
300009																																																																																							
300063																																																																																							
300157																																																																																							
300353																																																																																							
300456																																																																																							
300933																																																																																							
300942																																																																																							
300960																																																																																							
301574																																																																																							
301800																																																																																							
302030																																																																																							
302133																																																																																							
302553																																																																																							
302656																																												4514	0	133129	912	0	0	48154	1874	828169	5676	0	0	0	0	49510	124	0	0	23970	1909	540236	3702	1791	0	0	0	0	0	0	0	0	0	15078	41	0	0	15169	76638	3783	1566122	25624	1791	0	
303653																																																																																							
303701																																																																																							
303747																																																																																							
303952																																																																																							
304155																																																																																							
304173																																																																																							
304520																																																																																							
304575																																																																																							
304762																																																																																							
304913																																																																																							
305059																																																																																							
305077																																																																																							
305237																																																																																							
305442																																																																																							
306056																																																																																							
306140																																																																																							
306159																																																																																							
306337																																																																																							
306908																																																																																							
307062																																																																																							
307334																																																																																							
307361																																																																																							
307679																																																																																							
307932																																																																																							
308256																																																																																							
308340																																																																																							
308836																																																																																							
309150																																																																																							
309655																																																																																							
309851																																																																																							
310754																																																																																							
310950																																																																																							
310978																																												43	0	57080	1251	0	0	6964	0	234826	5017	0	0	6835	21	981177	10800	0	0	1097	0	46707	658	0	0	0	0	660	33	0	0	0	0	33	0	0	0	0	14939	21	1320483	17759	0	0	
311050																																																																																							
311144																																																																																							
311256																																																																																							
311265																																																																																							
311603																																																																																							
311658																																																																																							
311845																																												5870	29	1046140	19572	152	15	51153	2145	4019921	89204	5624	0	53112	4070	2839828	54930	3066	70	20619	3525	3537828	33411	264	1	0	0	145149	5865	0	0	2661	275	1536102	32387	0	0	0	133415	10044	13124968	235369	9106	86	
311939																																																																																							
312244																																																																																							
312356																																																																																							
313009																																																																																							
313157																																																																																							
313223																																																																																							
313577																																																																																							
314257																																																																																							
314444																																																																																							
315656																																																																																							
316840																																																																																							
316859																																																																																							
316934																																																																																							
317258																																																																																							
317342																																																																																							
317379																																																																																							
317650																																																																																							
318639																																																																																							
318835																																																																																							
318947																																																																																							
318974																																																																																							
319047																																																																																							
319458																																																																																							
319551																																																																																							
320034																																																																																							
320052																																																																																							
320070																																																																																							
320119																																												12501	0	133462	4466	0	0	62988	0	1967438	40320	0	0	0	0	664276	27120	0	0	0	0	4629262	55497	0	0	0	0	266	6	0	0	0	0	11396	255	0	0	0	75489	0	7406100	127664	0	0	
321152																																																																																							
321255																																																																																							
321273																																																																																							
321330																																																																																							
321947																																																																																							
322056																																																																																							
322449																																																																																							
322476																																																																																							
322551																																																																																							
323204																																																																																							
323651																																																																																							
324153																																																																																							
324229																																																																																							
324256																																																																																							
324340																																												0	0	15675	74	0	0	6174	123	487064	4564	11159	0	2589	213	181873	874	2776	0	1626	2	295235	1597	6284	0	0	0	0	0	0	0	0	0	31921	184	19	0	109	10389	338	1011768	7402	20238	0	
