"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
256553																																																														0	0	0	0	0	0	0	0	0			306838	0	306838	0	306838	0					0	0	0	0		0						0	0						0	
257233																																																																																																						
257345																																																																																																						
257578																																																																																																						
257653																																																																																																						
257756																																																																																																						
258146																																																																																																						
258306																																																																																																						
258379																																																																																																						
258445																																																																																																						
258539																																																																																																						
258771																																																														27696	0	0	0	0	0	0	0	0			10060	0	10060	0	5415	5693558					0	2669	0	0		0						0	0						0	
258874																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
259059																																																																																																						
259330																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
259442																																																																																																						
259956																																																																																																						
260055																																																														0	0	0	0	0	0	0	0	0			118133	0	118133	0	0	0					0	0	0	0		0						0	0						0	
260831																																																																																																						
260868																																																														851217	0	0	0	0	0	0	0	0			0	0	0	0	0	6863					0	0	0	0		0						0	0						0	
261146																																																														49720	0	0	0	0	0	0	0	0			318652	0	5541	0	869	1304623						0	0	0		0						0	0						0	
261360																																																																																																						
261940																																																																																																						
262059																																																																																																						
262237																																																																																																						
262358																																																																																																						
262741																																																																																																						
262844																																																																																																						
262956																																																																																																						
263243																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
263627																																																																																																						
264455																																																																																																						
264772																																																														765774	0	0	0	0	0	0	0	0			0	0	0	0	0	9999					0	0	0	0		0						0	0						0	
265340																																																																																																						
265407																																																																																																						
265452																																																																																																						
265676																																																																																																						
266066																																																																																																						
266244																																																																																																						
266253																																																																																																						
266271	1642356	0	0	0	79710	0	0	0								0	0	0	4844	0	0	0	0	0	0	520	0	0	0	0	0	0	0	0	0	0	0	0	0	6809	3931	6809	563	6809	6034767	0	0	0	0	0	4885	0	0	0	19992	0	0	0	0	0	0																											0	0	0	2055	0	0	0	0	0	0	1933	0	0	0	
266655																																																																																																						
266851																																																																																																						
266945																																																																																																						
267652																																																																																																						
268006																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	3260	316500					0	0	0	0		0						0	0						0	
268136																																																																																																						
268677																																																														0	0	0	0	0	0	0	0	0			16796	0	16796	0	16407	389					0	0	0	0		0						0	0						0	
268828																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
268976																																																																																																						
269049																																																																																																						
269058																																																														0	0	0	0	0	0	0	0	0			60588	0	5023	0	60588	0					0	0	0	0		0						0	0						0	
269571																																																																																																						
269759																																																																																																						
270148																																																																																																						
270353																																																																																																						
270504																																																																																																						
270531																																																																																																						
270652																																																																																																						
271136																																																																																																						
271275																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	194306					0	0	0	0		0						0	0						0	
271341																																																																																																						
271529																																																																																																						
272030																																																																																																						
272058																																																																																																						
272151																																																																																																						
272272																																																																																																						
272302																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
273336																																																														38213	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
273550																																																																																																						
273653																																																																																																						
273662																																																																																																						
273840																																																																																																						
273859																																																																																																						
274025																																																																																																						
274052																																																																																																						
274548																																																																																																						
274829																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
274856																																																																																																						
275255																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
275358																																																																																																						
275479																																																																																																						
275657																																																																																																						
276074																																																																																																						
276159																																																																																																						
276551																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
276579																																																														2243546	0	0	0	0	0	0	0	0	0	0	541942	0	541942	0	0	2497360	0	0	0	0	0	2001	0	0	0	0						0	0						0	
276645																																																																																																						
276654																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
276850																																																																																																						
276953																																																																																																						
277240																																																																																																						
277277																																																														0	0	0	0	0	0	0	4083	0			86076	0	4083	0	86076	10590					0	0	0	0		0						0	0						0	
277679																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
277736																																																																																																						
277820																																																																																																						
278256																																																																																																						
278555																																																																																																						
278733																																																																																																						
278751																																																																																																						
278818																																																														0	0	0	0	0	0	0	0	0			3953	0	140	0	3953	166472						0	0	0		0						0	0						0	
278872																																																																																																						
279105																																																														0	0	0	0	0	0	0	0	5351			0	0	0	0	0	55726					0	0	0	0		0						0	0						0	
279842																																																																																																						
279954																																																														108735	0	0	0	0	0	0	0	0			0	0	0	0	0	90454						0	0	0		0						0	0						0	
280110	390644347	0	0	0	0	773272	0	516179	0	0	0	0	0	0	0	0	0	0	0	10668	0	0	0	0	0	0	6918	0	0	0	0	0	0	0	0	0	0	0	0	12976	19608542	247	5950694	12976	8740195	0	0	0	0	0	13264	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	795	0	0	0	0	0	0	393	0	0	
280138																																																																																																						
280352																																																																																																						
280558																																																																																																						
282075																																																														0	0	0	0	0	0	0	0	0			36576	0	104	0	35576	26438					0	0	0	0		0						0	0						0	
282226																																																																																																						
282824																																																																																																						
283157																																																																																																						
283438																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
283652																																																																																																						
283737																																																																																																						
283867																																																														372909	0	0	0	0	0	0	0	0			0	0	0	0	15252	0					0	0	0	0		0						0	0						0	
284154																																																																																																						
284239																																																																																																						
284556																																																																																																						
284752																																																																																																						
284958																																																																																																						
285151																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
285348																																																																																																						
285544																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
285553																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
285740																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
285759																																																																																																						
285777																																																																																																						
285852																																																																																																						
285928																																																																																																						
286251																																																																																																						
286457																																																																																																						
286840																																																																																																						
287007																																																																																																						
287342																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
287856																																																																																																						
287922																																																																																																						
287959																																																																																																						
288152																																																																																																						
288358																																																																																																						
288376																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	1654					0	0	0	0		0						0	0						0	
288853																																																														0	0	0	0	0	0	0	0	0	0	0	305332	0	6600	0	305332	268722	0	0	0	0	0	0	0	0	0	0						0	0						0	
289056																																																																																																						
289225																																																																																																						
289515																																																																																																						
289702																																																																																																						
289739																																																																																																						
289757																																																																																																						
290052																																																														61177	0	0	0	0	0	0	0	0			679	0	68	0	679	334217					0	144	0	0		0						0	0						0	
290249																																																														0	0	0	0	0	0	0	0	0			3397	0	2363	0	3397	372675					0	0	0	0		0						0	0						0	
290838																																																																																																						
290922																																																																																																						
291059																																																																																																						
291330																																																																																																						
291376																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
291611																																																																																																						
291732																																																																																																						
292234																																																																																																						
292467																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
292850																																																																																																						
292908																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	157982					0	0	0	0		0						0	0						0	
293053																																																																																																						
293352																																																																																																						
293437																																																																																																						
293651																																																																																																						
293754																																																																																																						
294023																																																																																																						
294564																																																														140476	0	0	0	0	0	0	0	0			180204	0	7154	0	0	752824					0	374	0	0		0						0	0						0	
294751																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
294779																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	420571					0	0	0	0		0						0	0						0	
294827																																																																																																						
295011																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	105924					0	0	0	0		0						0	0						0	
295057																																																																																																						
295646																																																																																																						
296456																																																																																																						
296474																																																																																																						
296559																																																																																																						
296755																																																																																																						
296858																																																																																																						
297051																																																																																																						
297257																																																																																																						
297547																																																																																																						
297631																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
297761																																																																																																						
298049																																																																																																						
298218																																																																																																						
298245																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
299046																																																														200303	0	0	0	0	0	0	0	0			46	0	5	0	46	515481						0	0	0		0						0	0						0	
299868																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
300009																																																																																																						
300063																																																																																																						
300157																																																																																																						
300353																																																																																																						
300456																																																																																																						
300933																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
300942																																																														0	0	0	0	0	0	0	0	0			5331	0	64	0	0	0					0	0	0	0		0						0	0						0	
300960																																																																																																						
301574																																																																																																						
301800																																																														0	0	0	0	0	0	0	0	0			400	0	400	0	400	1152970						3616	0	0		0						0	0						0	
302030																																																																																																						
302133																																																																																																						
302553																																																																																																						
302656																																																														206364	0	0	0	0	0	0	0	0			0	0	0	0	0	324					0	0	0	0		0						0	0						0	
303653																																																																																																						
303701																																																																																																						
303747																																																																																																						
303952																																																																																																						
304155																																																																																																						
304173																																																																																																						
304520																																																																																																						
304575																																																																																																						
304762																																																																																																						
304913																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
305059																																																																																																						
305077																																																																																																						
305237																																																																																																						
305442																																																																																																						
306056																																																																																																						
306140																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
306159																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
306337																																																																																																						
306908																																																																																																						
307062																																																																																																						
307334																																																																																																						
307361																																																																																																						
307679																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
307932																																																																																																						
308256																																																																																																						
308340																																																																																																						
308836																																																																																																						
309150																																																																																																						
309655																																																																																																						
309851																																																																																																						
310754																																																																																																						
310950																																																																																																						
310978																																																														0	54638	0	0	0	0	0	0	0			1827378	0	88426	0	0	1245950						0	0	0		0						0	0						0	
311050																																																																																																						
311144																																																																																																						
311256																																																																																																						
311265																																																																																																						
311603																																																																																																						
311658																																																																																																						
311845																																																														0	2469483	0	36432	0	90652	0	0	0	0	0	2858	0	2858	0	25144	61134025	0	0	0	0	0	34278	0	0	0	0						0	0						0	
311939																																																																																																						
312244																																																																																																						
312356																																																																																																						
313009																																																																																																						
313157																																																																																																						
313223																																																																																																						
313577																																																																																																						
314257																																																																																																						
314444																																																																																																						
315656																																																																																																						
316840																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	1282714					0	285	0	0		0						0	0						0	
316859																																																																																																						
316934																																																																																																						
317258																																																																																																						
317342																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	445631					0	0	0	0		0						0	0						0	
317379																																																																																																						
317650																																																																																																						
318639																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
318835																																																																																																						
318947																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
318974																																																																																																						
319047																																																																																																						
319458																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
319551																																																																																																						
320034																																																																																																						
320052																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
320070																																																																																																						
320119																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
321152																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
321255																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
321273																																																																																																						
321330																																																																																																						
321947																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	228138					0	0	0	0		0						0	0						0	
322056																																																																																																						
322449																																																																																																						
322476																																																																																																						
322551																																																																																																						
323204																																																																																																						
323651																																																																																																						
324153																																																																																																						
324229																																																																																																						
324256																																																																																																						
324340																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	433695						6	0	0		0						0	0						0	
324854																																																																																																						
324863																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
324975																																																																																																						
325141																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
325459																																																																																																						
325534																																																																																																						
326054																																																																																																						
326344																																																																																																						
326858																																																																																																						
326979																																																																																																						
327220																																																																																																						
327305																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	18642					0	0	0	0		0						0	0						0	
327435																																																																																																						
327556																																																																																																						
327855																																																																																																						
328058																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
328357																																																														19587	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
328656																																																																																																						
328777																																																														450	0	0	0	0	0	0	0	0			9350	0	272	0	9350	290797						147	0	0		0						0	0						0	
329149																																																																																																						
329345																																																																																																						
329550																																																																																																						
329952																																																														0	0	0	0	0	0	0	0	0			12266	0	12266	0	0	1740					0	0	0	0		0						0	0						0	
330239																																																																																																						
330248																																																																																																						
330855																																																														0	0	0	0	0	0	0	0	0			104582	0	102117	0	2713	0					0	0	0	0		0						0	0						0	
330873																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	99080					0	0	0	0		0						0	0						0	
330949																																																																																																						
331076																																																																																																						
331375																																																																																																						
331544																																																																																																						
331713																																																																																																						
332224																																																																																																						
332345																																																																																																						
332402																																																																																																						
332671																																																																																																						
332756																																																																																																						
333034																																																																																																						
333203																																																														20788	0	0	0	0	0	0	0	0			10318	0	801	0	10318	570554					0	0	0	0		0						0	0						0	
333650																																																																																																						
333856																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
333940																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
334264																																																																																																						
334648																																																																																																						
334657																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
335346																																																																																																						
335355																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
336147																																																																																																						
336361																																																																																																						
336576																																																																																																						
336950																																																																																																						
337247																																																																																																						
337340																																																																																																						
338646																																																																																																						
338851																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
338945																																																																																																						
339072																																																														17021	0	0	0	0	0	0	0	0			173500	0	12147	0	173500	19296553						27028	0	0		0						0	0						0	
339353																																																																																																						
339456																																																														19151	0	0	0	0	0	0	0	500			1274	0	1274	0	0	0					0	0	0	0		0						0	0						0	
339607																																																																																																						
339773																																																														0	0	0	0	0	0	0	0	0			130657	0	2331	0	130657	175782					0	0	0	0		0						0	0						0	
339858																																																														0	3474469	0	93250	0	0	0	0	0	0	0	75295	0	75295	0	75295	15383477	0	0	0	0	0	11183	0	0	0	0						0	0						0	
339876																																																																																																						
340135																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
340144																																																																																																						
340256																																																																																																						
340443																																																																																																						
340742																																																														52625	0	0	0	0	0	0	0	0			189846	0	7862	0	0	19989					0	0	0	0		0						0	0						0	
340751																																																																																																						
341310																																																																																																						
342054																																																																																																						
342362																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
342410																																																														0	0	0	0	0	0	0	0	0			17020	0	777	0	17020	447024					0	380	0	0		0						0	0						0	
342634																																																														677057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7716316	0	0	0	0	0	2251	0	0	0	0						0	0						0	
343051																																																																																																						
343248																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
343257																																																																																																						
343770																																																																																																						
343903																																																																																																						
343958																																																																																																						
344647																																																														13209	0	0	0	0	0	0	0	0			1893	0	1893	0	1893	197841					0	0	0	0		0						0	0						0	
344816																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
344852																																																																																																						
345309																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	101456					0	153	0	0		0						0	0						0	
345345																																																														63145	0	0	0	0	0	0	0	0			0	0	0	0	0	136320						0	0	0		0						0	0						0	
345747																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
345756																																																														0	0	0	0	0	0	0	0	0			51772	0	1772	0	29272	675229					0	235	0	0		0						0	0						0	
345877																																																																																																						
346379																																																																																																						
346566																																																																																																						
346771																																																																																																						
347022																																																																																																						
347639																																																																																																						
