"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
294827																																																																																																								0	0	0							594	442	41				97	0	69	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		489	0	326	41	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
295011																																																																																																								0	0	0	0	0	0	0	0	0	5325	1300	253	0	0	0	0	0	249	0	0	1672	0	0	0	0	0	0	0	0	0	5	0	6	22	253	197	0	0	0	5	0	46	0	0	0	0	247	37	733	0	0	0	0	0			0	0	0	353	0	0	0	0	0	17	0	0	0	2827	0	0	0	119	0	0	3649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2802	0	0	0	0	0	0	
295057																																																																																																								0	0	0							3	497	0	0	0	0	497	0	3	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
295646																																																																																																								0	0	0							18	83	200	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		18	0	0	0	0	0								0	0	0	0	0	0	33	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
296456																																																																																																								0	0	0							499	3640	185	0	8	0	350	0	0	97	0	0	0	0	0	0	0	0				0	0	0	8	0	0	0	0	0	0	0	0	0	0	0		499	0	1668	0	0	0								0	306	0	0	0	0	11	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
296474																																																																																																								0	0	0							3097	829	143				174	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		146	0	655	98	0	0								0	0	0	0	0	0	0	0	45	0	149	2802				0	0	2951	0	0	0	0	0	0	0	0	0																																																				
296559																																																																																																								0	0	0							1027	1139	11	0	124	0	116	0	381	145	0	0	0	0	0	0	0	0				0	0	0	124	0	0	0	0	0	0	0	0	0	0	0		0	0	76	0	0	0								0	0	0	0	0	0	34	0	0	0	315	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
296755																																																																																																								0	0	0							0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	251	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
296858																																																																																																								0	0	0							1697	777	40	257	39	0	254	40	158	168	0	351	0	0	0	0	0	0				0	0	0	66	0	257	0	0	0	0	0	0	0	0	0		928	0	40	0	0	0								0	0	0	0	0	0	0	3	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
297051																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
297257																																																																																																								0	0	0							2056	1641	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2056	0	1641	542	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
297547																																																																																																								0	0	0							0	12	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0				0	0	0	8	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
297631																																																																																																								0	0	0							1290	117	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	9	0	0	0	0	0	0						117	0	0	0	0	5	0	0	0	0	1082	0	0	0	72	0	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894	0	0	0				
297761																																																																																																								0	0	0							3879	8	5				0	0	108	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	8	5	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	3771	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
298049																																																																																																								0	0	0							80	31	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0				0	0	0	5	0	0	0	0	0	0	0	0	0	0	0		40	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
298218																																																																																																								0	0	0							5728	8105	2375	0	0	0	1679	235	1020	0	0	0	170	0	1418	0	0	0				145	452	0	1	0	0	0	0	0	0	0	0	0	0	0		827	0	410	1080	165	0								0	1654	0	0	0	0	209	3533	236	342	2256	207				0	0	198	0	0	188	0	0	136	0	0	0																																																				
298245																																																																																																								0	0	0	0	0	0	0	0	0	4478	1452	154	759	0	0	202	154	606	370	0	456	0	0	0	0	0	0	0	0	0	0	0	155	109	0	970	0	0	0	0	0	0	0	0	0	0	2220	0	731	0	0	0	0	0			0	0	0	0	0	0	0	0	0	40	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
299046																																																																																																								0	0	0	0	0	0	0	0	0	571	3638	172	0	0	0	39	0	5	0	0	0	0	0	0	0	0	0	0	0	0	10	0	8	11	0	0	0	0	5	48	72	0	0	0	0	0	257	0	438	100	232	0	0	0			0	0	0	0	0	0	0	0	0	10	2604	0	0	33	0	0	0	0	0	0	0	232	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
299868																																																																																																								0	0	0							439	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	314	0	0	102	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
300009																																																																																																								0	0	0							5409	5354	0	0	0	0	41	0	236	0	0	0	213	0	137	0	0	0				46	0	35	0	0	0	0	0	0	0	0	0	0	0	0		1504	0	3454	0	0	0								0	0	0	0	0	0	740	493	0	0	2977	424				37	0	309	0	0	233	0	0	79	0	0	0																																																				
300063																																																																																																								0	0	0							0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	393	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
300157																																																																																																								0	0	0							0	234	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	157	263	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	75	0	10	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
300353																																																																																																								0	0	0							3137	335	15	0	44	0	43	0	2739	0	0	0	0	0	0	0	0	0				0	0	0	44	0	0	0	0	0	0	0	0	0	0	0		17	0	93	0	0	0								46	0	0	0	369	0	50	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
300456																																																																																																								0	0	0							0	680	0	0	0	0	606	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	63	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
300933																																																																																																								0	0	0	0	0	0	0	0	0	1228	64	0	91	0	0	0	0	23	0	0	512	0	0	0	0	0	0	0	0	0	0	0	3	0	0	91	0	0	0	0	0	0	0	0	0	0	367	0	64	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	42	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	23	
300942																																																																																																								0	0	0							11	122	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0						0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
300960																																																																																																								0	0	0							4348	108	0	1601	0	0	88	0	156	0	0	1991	0	0	0	0	0	0				0	0	0	0	0	1601	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	592	0				0	0	260	0	0	1184	0	0	1097	0	0	0																																																				
301574																																																																																																								0	0	0							2917	637	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				30	0	706	0	0	0	0	0	0	0	0	0	0	0	0		2205	3	600	82	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	16	0	0	0	0	0	0	0	0	0																																																				
301800																																																																																																								0	0	0	0	0	0	0	0	0	21045	13678	0	0	0	0	2	0	1325	0	0	0	0	0	678	0	0	0	0	0	0	53	0	1406	20	0	53	0	0	0	0	0	0	0	0	0	0	6712	307	1136	0	105	0	0	0			0	0	0	0	2512	0	0	0	55	7367	2349	0	0	8511	1998	0	0	1739	1057	0	2392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	265	1057	0	0	0	0	0	
302030																																																																																																								0	0	0							0	352	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	352	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
302133																																																																																																								0	0	0							254	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	8	254	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
302553																																																																																																								0	0	0							5548	750	0	0	0	0	8	0	3532	0	0	0	0	0	0	0	0	0				230	0	0	0	0	0	0	0	0	0	0	0	0	0	0		477	0	492	0	0	0								0	0	0	0	0	0	0	0	0	0	1537	0				0	0	49	0	0	0	0	0	0	0	0	0																																																				
302656																																																																																																								815	30	1020	0	0	0	0	0	0	12516	10455	1310	1372	492	105	2854	0	3019	46	1175	2184	0	0	0	0	0	0	0	0	0	33	0	9	492	105	1372	0	0	0	0	0	0	0	0	0	0	769	182	105	0	51	0	0	0			0	0	0	0	0	0	0	0	500	4293	1763	0	0	114	3324	0	0	479	0	0	1116	0	0	2900	0	0	2076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	
303653																																																																																																								0	0	0							16	3064	0				123	0	0	966	0	0	0	0	0	0	0	0				0	0	0	59	0	0	0	0	0	0	0	0	0	0	0		16	0	275	0	0	0								271	0	0	0	0	0	581	659	0	0	0	0				683	0	0	0	0	0	0	0	0	0	0	0																																																				
303701																																																																																																								0	0	0							284	1271	329				33	19	54	0	0	0	0	0	0	0	0	0				169	38	87	0	0	0	0	0	0	0	0	0	0	0	0		95	2	946	153	73	0								0	0	0	0	0	0	0	0	118	0	46	0				0	0	13	0	0	0	0	0	0	0	0	0																																																				
303747																																																																																																								0	0	0							696	811	79				0	0	417	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	543	0	0	0								0	0	0	0	0	0	0	267	0	76	0	279				0	0	696	0	0	0	0	0	0	0	0	0																																																				
303952																																																																																																								0	0	0							589	2478	191	0	0	0	9	0	14	0	0	423	0	0	0	0	0	0				0	0	0	2261	191	14	0	0	0	0	0	0	0	0	0		18	0	69	0	0	0								0	136	0	0	0	0	0	0	0	0	0	119				0	0	0	0	0	0	0	0	0	0	0	0																																																				
304155																																																																																																								0	0	0							0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	240	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
304173																																																																																																								0	0	0							2808	3555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				40	0	307	0	0	0	0	0	0	0	0	0	0	0	0		2415	66	3291	0	196	0								0	0	0	0	0	0	0	0	0	0	0	10				0	0	369	0	0	0	0	0	0	0	0	0																																																				
304520																																																																																																								0	0	0							737	129	9				0	0	7	0	0	0	0	0	0	0	0	0				0	0	48	0	0	0	0	0	0	0	0	0	0	0	0		395	287	127	9	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	341	0	0	0	0	0	0	0	0	0																																																				
304575																																																																																																								0	0	0							29	66	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		29	0	66	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
304762																																																																																																								0	0	0							133	380	0	0	0	0	139	0	133	90	0	0	0	0	0	0	0	0				0	0	0	6	0	0	0	0	0	0	0	0	0	0	0		0	0	97	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
304913																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305059																																																																																																								0	0	0							56	32	0	45	0	0	9	0	0	0	0	0	0	0	0	0	0	0				0	0	0	4	0	45	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
305077																																																																																																								0	0	0							226	74	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	13	0	0	0	0	0	0	0	0	0	0	0	0		213	0	74	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
305237																																																																																																								0	0	0							1735	623	0				3	0	172	0	0	107	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1113	57	389	0	0	0								0	8	0	0	0	0	40	0	0	0	0	23				0	0	0	0	0	0	0	0	0	0	0	0																																																				
305442																																																																																																								0	0	0							190	512	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				89	0	0	0	0	0	0	0	0	0	0	0	0	0	0		190	0	93	144	12	0								0	0	0	0	0	0	162	0	0	0	0	0				0	81	0	0	0	0	0	0	0	0	0	0																																																				
306056																																																																																																								0	0	0							61	1090	11	50	0	0	0	11	0	1009	0	0	0	0	0	0	0	0				0	0	0	0	0	50	0	0	0	0	0	0	0	0	0		1	0	64	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	1	720	0	0	648	0	0	0	0	0																																																				
306140																																																																																																								0	0	0							3	269	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0				0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
306159																																																																																																								0	0	0	0	0	0	0	0	0	1029	2341	81	0	0	0	201	0	0	0	0	0	132	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	1372	81	0	0	0	0			0	0	0	0	173	0	0	0	0	0	309	0	0	0	719	0	0	0	158	0	719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	719	0	0	0	
306337																																																																																																								0	0	0							3622	1614	145	0	0	0	111	98	1872	739	0	0	0	0	0	0	0	0				0	0	0	194	47	0	0	0	0	0	0	0	0	0	0		882	0	522	0	0	0								0	0	0	0	0	0	0	0	0	0	733	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
306908																																																																																																								0	0	0							16752	2813	51	0	0	0	48	0	0	0	51	765	8	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1795	41	1689	0	0	0								0	0	0	0	0	3275	1068	0	0	0	6475	4401				0	0	2593	0	0	0	0	0	0	0	0	0																																																				
307062																																																																																																								0	0	0							1165	1597	90	409	222	0	411	0	0	0	0	131	0	0	70	0	0	0				0	0	0	222	0	409	0	0	0	0	0	0	0	0	0		0	1	0	90	0	0								147	797	0	0	59	0	0	4	0	0	489	0				0	0	496	0	0	213	0	0	191	0	0	0																																																				
307334																																																																																																								0	0	0							498	966	0				0	0	0	162	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		447	0	509	0	0	0								0	0	0	0	0	0	0	151	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
307361																																																																																																								0	0	0							0	1095	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	751	0	0	0								0	181	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
307679																																																																																																								0	0	0	0	0	0	0	0	0	2203	1496	0	0	0	0	0	0	405	0	0	244	0	0	0	0	0	0	0	0	0	104	0	30	0	0	1035	0	0	0	3	0	0	0	0	0	0	109	0	799	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307932																																																																																																								0	0	0							179	345	0				5	0	63	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		109	0	340	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
308256																																																																																																								0	0	0							18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		18	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
308340																																																																																																								0	0	0							325	333	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		182	0	249	0	0	0								0	0	0	0	0	0	63	0	0	0	143	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
308836																																																																																																								0	0	0							0	3	0				3	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
309150																																																																																																								0	0	0							152	171	2				7	0	130	0	0	0	0	0	0	0	0	0				0	0	0	0	2	0	0	0	0	0	0	0	0	0	0		22	0	111	0	0	0								18	0	0	0	0	0	0	0	0	0	0	0				0	0	118	0	0	118	0	0	100	0	0	0																																																				
309655																																																																																																								0	0	0							6504	1007	581	0	0	0	455	0	1962	0	0	0	0	0	0	0	0	0				0	0	0	491	581	0	0	0	0	0	0	0	0	0	0		838	0	6	0	0	0								0	0	0	0	0	0	0	0	0	0	183	3515				0	0	0	0	0	0	0	0	0	0	0	0																																																				
309851																																																																																																								0	0	0							0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	4	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
310754																																																																																																								0	0	0							277	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		277	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
310950																																																																																																								0	0	0							1320	1044	0	0	176	0	13	0	0	855	0	1320	0	0	0	0	0	0				0	0	0	176	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
310978																																																																																																								0	0	0	0	0	0	0	0	0	4180	6618	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	20	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	3734	0	6598	0	0	0	0	0			0	0	0	0	0	0	0	0	43	0	0	0	0	0	30	0	0	1088	0	0	1088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311050																																																																																																								0	0	0							967	3058	186	45	8	0	636	0	484	267	0	0	0	0	0	0	0	0				0	0	0	19	0	45	0	0	0	9	0	0	0	0	0		379	0	1089	133	34	0								0	0	0	0	0	0	214	484	0	0	59	0				0	0	479	0	0	0	0	0	0	0	0	0																																																				
311144																																																																																																								0	0	0							17	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	553	0	8	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
311256																																																																																																								0	0	0							284	195	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0				0	0	35	0	0	0	0	0	0	0	0	0	0	0	0		240	7	0	0	0	0								0	0	0	0	0	0	163	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
311265																																																																																																								0	0	0							486	561	0				121	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		486	0	0	0	0	0								208	0	0	0	0	0	82	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
311603																																																																																																								0	0	0							3218	2398	0	0	0	0	17	0	0	0	0	0	0	0	546	0	0	0				305	0	303	0	0	0	0	0	0	0	0	0	0	0	0		751	0	1978	0	66	0								0	0	0	0	0	38	29	0	0	0	688	892				66	0	1002	0	0	0	0	0	0	0	0	0																																																				
311658																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
