"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
367150																																		0	38	1337	0	0	5888		0	0	38	0	0	1883	1	0			0	1337	1249	1290	2012	0	0	0	0	0	0	0						0																					156	1788	0	0	0	0	0	0																					http://www.commbankonline.com	
367178																																		160	0	0	0	160	0		0	0	0	0	0	0	0	160			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					55	2522	0	0	0	0	0	0																						
367431																																		0	476	0	0	0	0		0	0	291	0	185	875	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					142	6563	0	0	0	0	0	0																						
367543																																		0	1427	0	0	0	10000		0	0	52	0	1375	4500	1	0			0	0	0	0	10000	5000	0	0	0	0	0	0					272	0																					213	10877	0	0	0	0	0	0																						
368054																																		0	0	115	0	0	115		0	0	0	0	0	232	0	0			0	115	0	0	0	0	0	0	0	0	0	0						0																					53	2255	0	0	0	0	0	0																					http://www.masonbank.com	
368344																																		0	0	0	0	0	0		0	0	0	0	0	654	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					203	4414	0	0	0	0	0	0																					http://www.fsb-traer.com	
368522																																		0	21	0	0	0	0		0	0	21	0	0	530	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.apollotrust.com	
368933																																		107	0	0	0	0	0		0	0	0	0	0	72	0	0			0	0	0	0	0	0	0	0	0	0	0	0						107																					196	4074	0	0	0	0	0	0																					http://www.bankingyoufirst	
368951																																		0	295	0	0	0	798		295	0	0	0	0	494	0	0			0	0	258	353	187	0	0	0	0	0	0	0					228	0																					225	5086	0	0	0	0	0	0																					https://www.kvsb.com	
369453																																		21	0	0	0	0	7000		0	0	0	0	0	339	0	0			0	0	5000	0	2000	0	0	0	0	0	0	0					0	21																					142	4015	0	0	0	0	0	0																						
369659																																		1043	0	0	1043	0	0		0	0	0	0	0	1642	4	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					369	48219	0	0	0	0	0	0																						
370020																																		5483	750	0	4480	0	1680		508	0	75	0	167	8836	1	0			0	0	0	598	1082	0	0	0	0	0	0	0						1003																					493	31305	0	0	0	0	0	0																					https://yourbank.com	
370271																																		536693	4917	0	430499	0	0		0	0	4917	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	106194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	0	0	0	0	0	0	0	0																					www.etrade.com	
370347																																		0	0	0	0	0	4500		0	0	0	0	0	4982	2	0			0	0	750	250	3500	0	0	0	0	0	0	0						0																					140	4075	0	0	0	0	0	0																						
370721																																		383	0	2000	0	383	4000		0	0	0	0	0	60	0	383	false	0	0	2000	2000	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					167	3700	0	0	0	0	0	0																					www.myfsb.bank	
370833																																		0	97	0	0	0	4578		0	0	97	0	0	3133	4	0			578	0	4000	0	0	0	578	0	0	0	0	578						0																					88	9645	578	578	0	578	0	0																					http://WWW.CARVERSTATEBANK.COM	
370954																																		0	0	3000	0	0	3000		0	0	0	0	0	455	0	0			0	3000	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
371223																																		1344	0	0	0	1344	219		0	0	0	0	0	1	0	1388			0	0	0	219	0	0	0	0	0	0	0	0						0																					300	9635	0	0	0	0	0	0																						
371232																																		0	597	4000	0	0	4000		84	0	53	0	460	3070	1	0			0	4000	0	0	0	0	0	0	0	0	0	0					44	0																					167	12247	0	0	0	0	0	0																						
371362																																		2658	0	0	2400	0	0		0	0	0	0	0	2290	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	258																					30	1690	0	0	0	0	0	0																						
371559																																		0	0	0	0	0	0		0	0	0	0	0	2378	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					197	3458	0	0	0	0	0	0																					http://www.cnbbanker.com	
371755																																		40	0	0	40	0	0		0	0	0	0	0	213	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	33	0	0	0	0	0	0																					http://www.fnbchisholm.com	
371849																																		0	0	0	0	0	1000		0	0	0	0	0	2287	2	0			1000	0	0	0	0	0	1000	0	0	0	0	0						0																					140	2546	0	0	0	0	0	0																					http://www.bankofyatescity.com	
371924																																		18365	208	3000	9732	766	6000		174	0	34	0	0	11608	4	766			0	3000	3000	0	0	0	0	0	0	0	0	0					1000	7867																					515	60380	0	0	0	0	0	0																						
371942																																		0	77	0	0	0	0		0	0	0	0	77	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					231	3699	0	0	0	0	0	0																						
372444																																		68	76	4000	0	68	4000		0	0	76	0	0	17	0	68			0	4000	0	0	0	0	0	0	0	0	0	0					0	0																					139	3373	0	0	0	0	0	0																						
372538																																		0	395	3500	0	0	3500		22	0	361	0	12	11648	3	0			0	3500	0	0	0	0	0	0	0	0	0	0						0																					424	25170	0	0	0	0	0	0																						
372640																																		0	19	0	0	0	0		0	0	19	0	0	1018	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					179	4902	0	0	0	0	0	0																						
372855																																		0	0	0	0	0	7000		0	0	0	0	0	84	0	0	false	0	0	0	6500	0	500	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					79	4743	0	0	0	0	0	0																					http://www.chisholmbank.com	
373115																																		15720	735	15894	14001	1671	89764		250	354	131	0	0	1064	1	1965	true	0	0	15894	38963	19684	15223	0	0	0	0	0	0	0	true	true	0	0	250	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					324	36318	0	0	0	0	0	0																					www.kybank.com	
373272																																		283	166	0	0	283	0		0	0	166	0	0	99	0	283			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.compassbank.us	
373553																																		0	0	0	0	0	0		0	0	0	0	0	12	0	0			0	0	0	0	0	0	0	0	0	0	0	0					1900	0																					51	2138	0	0	0	0	0	0																					www.firstmemphis.com	
373601																																		0	0	0	0	0	0		0	0	0	0	0	532	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																						
374130																																		0	613	0	0	0	0		0	0	171	0	442	682	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.tcbenterprise.com	
374653																																		0	0	0	0	0	0		0	0	0	0	0	21031	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1268	71657	0	0	0	0	0	0																					www.firstpremier.com	
374774																																		0	0	0	0	0	0		0	0	0	0	0	50	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					116	6831	0	0	0	0	0	0																						
375034																																		0	5578	4000	0	0	4000		5578	0	0	0	0	17787	1	0	true	0	0	4000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1350	211871	0	0	0	0	0	0																					www.westsuburbanbank.com	
375043																																		0	1306	4000	0	0	34000		68	0	212	0	1026	7085	2	0	true	0	0	4000	0	30000	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2022	131338	0	44152	0	0	0	0						Peoples National Bank		PNB													http://www.peoplesnationalbank.com	
375379																																		8	0	4000	0	8	4991		0	0	0	0	0	1169	3	8			0	4000	991	0	0	0	0	0	0	0	0	0					0	0																			1	true	40	3412	0	0	0	0	0	0																						
375502																																		0	0	0	0	0	13500		0	0	0	0	0	19909	2	0			0	0	8500	5000	0	0	0	0	0	0	0	0					0	0																					296	57471	0	0	0	0	0	0																						
375566																																		6001	0	6000	4379	0	37219		0	0	0	0	0	454	0	0			0	6000	15600	15000	619	0	0	0	0	0	0	0						1622																					426	39332	0	0	0	0	0	0																					https://www.fnbtx.com	
375650																																		0	0	0	0	0	0		0	0	0	0	0	1029	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
376237																																		0	419	0	0	0	0		0	0	0	0	419	1056	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					52	3300	0	0	0	0	0	0																						
376273																																		29948	399	0	27495	1362	150000		0	0	124	0	275	823	1	1503	true	0	0	0	0	150000	0	0	0	0	0	0	0	0	true	false	0	0		1091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	529	31073	0	0	0	0	0	0					www.illinoisstatebank.com	Illinois State Bank															www.northshorebank.com	
376442																																		6377	47	500	5151	0	3000		47	0	0	0	0	2256	2	0	true	0	0	500	1000	1500	0	0	0	0	0	0	0	0	true	false	0	0	4	1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					555	27523	0	0	0	0	0	0																					http://www.FirstIowa.bank	
376947																																		0	0	0	0	0	0		0	0	0	0	0	8450	4	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					71	1916	0	0	0	0	0	0																						
377663																																		0	0	0	0	0	7000		0	0	0	0	0	1221	1	0	false	0	0	0	0	7000	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.fanninbank.com	
377850																																		0	0	0	0	0	1700		0	0	0	0	0	177	0	0			1700	0	0	0	0	0	1700	0	0	0	0	1700						0																					676	5244	5244	4535	0	1700	0	0																					www.fsbokc.com	
377908																																		3378	0	43500	2665	713	151768		0	0	0	0	0	12484	2	713	true	0	0	63500	27500	52000	8768	20000	0	0	0	0	0	0	true	true	0	0	1616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1117	213038	0	0	0	0	0	0																					www.centurybank.com	
378044																																		378	0	0	378	0	0		0	0	0	0	0	1762	5	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					70	1940	0	0	0	0	0	0																					http://www.csbarkansas.com	
378110																																		0	0	0	0	0	0		0	0	0	0	0	400	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.peoplesgambier.com	
379050																																		0	34	426	0	0	2319		0	0	34	0	0	285	0	0	false		0	426	278	636	979	0	0	0	0	0	0	0						0																					69	2112	0	0	0	0	0	0																						
379153																																		241	0	0	0	0	0		0	0	0	0	0	751	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	241																					102	2264	0	0	0	0	0	0																						
379470																																		56	0	0	0	56	2000		0	0	0	0	0	6	0	56			0	0	2000	0	0	0	0	0	0	0	0	0					0	0																					57	2909	0	0	0	0	0	0																					www.cantoncoopbank.com	
379649																																		0	710	0	0	0	0		0	635	52	0	23	484	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.fnbizardcounty.com	
379920																																		2327837	7041	1530000	2238771	38580	1530000		453	0	1232	0	5356	4954	3	40240	true	0	0	1530000	0	0	0	0	0	0	0	0	0	0	true	true	0	0		50486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					19947	2540888	0	0	0	0	0	0					apply.fnb-online.com	FNB	www.fnb-online.com/waubank	First National Bank													www.fnb-online.com	
380346																																		0	20	0	0	0	0		0	0	20	0	0	3371	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					155	2366	0	0	0	0	0	0																						
380458																																		10282	415	0	9956	0	44140		0	0	0	0	415	25561	5	0			0	0	449	0	0	0	0	43691	0	0	0	43691						326																					871	81178	43691	54584	0	0	43691	0																						
380533																																		0	398	0	0	0	250		0	0	398	0	0	1476	2	0			0	0	0	0	250	0	0	0	0	0	0	0					0	0																					192	5657	0	0	0	0	0	0																						
380654																																		2735	0	0	2735	0	0		0	0	0	0	0	1494	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					123	2433	0	0	0	0	0	0																					http://www.rkdbank.com	
380878																																		0	0	0	0	0	0		0	0	0	0	0	5488	4	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
380944																																		866	508	4000	25	586	4000		0	0	0	0	508	1929	2	586			0	4000	0	0	0	0	0	0	0	0	0	0					80	255																					135	16323	0	0	0	0	0	0																						
381026																																		0	162	0	0	0	0		0	0	0	0	162	156	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					414	7293	0	0	0	0	0	0																					www.twinvalleybank.com	
381343																																		2686	6896	0	2042	0	0		2404	0	0	0	4492	2673	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					290	21518	0	0	0	0	0	0					www.gocitizens.com		www.ebankcbt.com		www.ebankcbt.bank												www.gocitizens.bank	
381839																																		0	142	0	0	0	3376		0	0	142	0	0	5849	2	0			0	0	126	0	3250	0	0	0	0	0	0	0						0																					46	2100	0	0	0	0	0	0																					http://www.cbtenn.com	
381932																																		0	0	2000	0	0	2000		0	0	0	0	0	1725	1	0			0	2000	0	0	0	0	0	0	0	0	0	0						0																			1	true	190	8557	0	0	0	0	0	0																						
381950																																		419	2503	0	0	419	0		0	0	0	0	2503	3981	1	419			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
382050																																		622	288	0	0	622	0		0	0	0	0	288	3474	2	622			0	0	0	0	0	0	0	0	0	0	0	0					1174	0																					145	16842	0	0	0	0	0	0																						
382069																																		4771	393	0	4771	0	0		146	0	0	0	247	3858	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					149	9288	0	0	0	0	0	0																					www.ibc.com	
382256																																		62	0	0	0	62	0		0	0	0	0	0	375	1	62			0	0	0	0	0	0	0	0	0	0	0	0						0																					136	1656	0	0	0	0	0	0																					http://www.stantonstatebank.com	
382274																																		0	0	500	0	0	500		0	0	0	0	0	0	0	0			0	500	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																						
382443																																		0	0	3100	0	0	6200		0	0	0	0	0	154	0	0			0	3100	2700	400	0	0	0	0	0	0	0	0						0																					222	8621	0	0	0	0	0	0																						
382537																																		0	0	0	0	0	0		0	0	0	0	0	4226	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					175	13297	0	0	0	0	0	0																						
382649																																		12345	490	4000	10577	1096	4000		0	0	320	0	170	9281	3	740			0	4000	0	0	0	0	0	0	0	0	0	0					0	672																					269	18567	0	0	0	0	0	0																					http://www.firstsouthernbank.net	
382658																																		0	0	2000	0	0	9000		0	0	0	0	0	1199	1	0			0	2000	4000	3000	0	0	0	0	0	0	0	0						0																					212	2630	0	0	0	0	0	0																					http://www.putnamcountystatebank.com	
382742																																		0	0	0	0	0	8408		0	0	0	0	0	1562	2	0			0	0	0	0	0	0	0	2865	5543	0	0	8408						0																					218	20664	8408	6204	0	0	8408	0																					http://www.bankmichigan.com	
382854																																		269	2201	0	269	0	3500		2152	0	49	0	0	2125	2	0	false	0	0	0	3500	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					136	7031	0	0	0	0	0	0																					www.sbpc.com	
384018																																		1927	0	62000	0	0	76095		0	0	0	0	0	2225	0	0			14095	62000	0	0	0	0	14095	0	0	0	0	0					2000	1927																					2605	108148	0	0	0	0	0	0																						
384278																																		130743	557	48000	28965	98687	78236		61	0	430	0	66	3873	2	99804	false	0	15236	48000	0	0	15000	0	15236	0	0	0	0	0	true	false	0	0	0	3091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	732	91762	0	0	0	0	0	0					www.ffsb.com		www.cbcnationalbank.com		www.cbcnationalbankmortgage.com												www.ffbf.com	
384353																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.bankofsteinauer.com	
384652																																		9810	0	156000	9398	0	196000		0	0	0	0	0	600	1	0			0	156000	0	0	40000	40000	0	0	0	0	0	0						412																					233	77025	0	0	0	0	0	0																						
384830																																		0	0	0	0	0	0		0	0	0	0	0	15	0	0			0	0	0	0	0	0	0	0	0	0	0	0					568	0																					61	1792	0	0	0	0	0	0																						
385350																																		0	90	1400	0	0	3600		0	0	90	0	0	1632	1	0			0	1400	2200	0	0	0	0	0	0	0	0	0						0																					164	2469	0	0	0	0	0	0																						
385471																																		2695	0	0	1200	812	20700		0	0	0	0	0	1803	1	812			0	0	5000	8200	7500	0	0	0	0	0	0	0					0	683																					522	8539	0	0	0	0	0	0																						
385547																																		0	0	0	0	0	0		0	0	0	0	0	1787	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					376	4185	0	0	0	0	0	0																						
385686																																		0	0	0	0	0	0		0	0	0	0	0	16	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
386432																																		0	115	0	0	0	0		52	0	4	0	59	466	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					155	2945	0	0	0	0	0	0																					http://https://www.libertybankal.com	
386450																																		506	0	0	0	506	5000		0	0	0	0	0	5778	3	506	false	0	0	0	0	5000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					237	17788	0	0	0	0	0	0																					www.5pointsbank.com	
386731																																		32	183	15500	32	0	29025		0	0	92	0	91	1320	1	0			25	15500	2000	11500	0	0	25	0	0	0	0	0					77	0																					90	4885	0	0	0	0	0	0																					http://www.statebank.net	
386825																																		0	0	0	0	0	0		0	0	0	0	0	1708	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					3	487	0	0	0	0	0	0																						
386852																																		14597	2897	0	14366	231	8000		0	0	309	0	2588	15080	4	272	true	0	0	0	0	0	0	0	8000	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					443	10594	0	0	0	0	0	0					edeposit.centralbancompany.com																www.centralbank.net	
387055																																		0	318	1009	0	0	1154		318	0	0	0	0	1442	1	0			0	1010	77	0	67	0	0	0	0	0	0	0					0	0																					58	1801	0	0	0	0	0	0																						
387671																																		2860	0	0	0	2860	2236		0	0	0	0	0	4887	3	2860			0	0	0	0	0	0	0	2236	0	0	0	2236						0																			1	true	172	11865	2236	5565	0	0	2236	0																					www.efirstfederal.com	
388155																																		460	0	0	460	0	0		0	0	0	0	0	4238	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
388258																																		0	319	0	0	0	0		0	0	135	141	43	30	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					41	730	0	0	0	0	0	0																						
388557																																		144	0	0	21	0	0		0	0	0	0	0	3145	2	0			0	0	0	0	0	0	0	0	0	0	0	0						123																					67	1790	0	0	0	0	0	0																						
388744																																		0	0	0	0	0	0		0	0	0	0	0	273	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					132	7747	0	0	0	0	0	0																					http://www.aldenbank.com	
388753																																		0	18	0	0	0	1		0	18	0	0	0	81	0	0			1	0	0	0	0	0	1	0	0	0	0	1					0	0																					66	867	0	0	0	0	0	0																						
388874																																		0	0	500	0	0	1750		0	0	0	0	0	28	0	0			0	500	500	250	500	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																					www.gunnisonsl.com	
388940																																		176	0	4000	153	0	6000		0	0	0	0	0	1208	1	0			0	5000	1000	0	0	1000	0	0	0	0	0	0					0	23																					43	2159	0	0	0	0	0	0																						
389358																																		0	0	0	0	0	0		0	0	0	0	0	641	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
389376																																		1	0	373	1	0	1073		0	0	0	0	0	447	0	0			1	373	561	125	13	0	1	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
389826																																		0	0	0	0	0	0		0	0	0	0	0	100	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					26	731	0	0	0	0	0	0																					http://www.pataskalabank.com	
390372																																		0	0	0	0	0	5000	true	0	0	0	0	0	704	0	0			0	0	0	5000	0	0	0	0	0	0	0	0					0	0																			1	true	31	1184	0	0	0	0	0	0																					www.arundelfederal.com	
390840																																		1330	171	0	981	349	2500		0	0	19	0	152	6437	3	484			0	0	2500	0	0	0	0	0	0	0	0	0					0	0																					238	28007	0	0	0	0	0	0																						
391418																																		0	30	0	0	0	0		0	0	30	0	0	702	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					39	791	0	0	0	0	0	0																						
391557																																		0	0	0	0	0	0		0	0	0	0	0	110	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					21	404	0	0	0	0	0	0																						
391575																																		3020	5863	0	0	0	84103		2923	1076	1864	0	0	7434	4	35	false	0	49	0	10000	0	25000	25000	49	23737	1331	23986	0	48446	false	false	0	0	0	3020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	638	44768	25117	28712	0	49	25068	0					www.unitedfidelity.com	Bank of St. Croix, a Division of United Fidelity Bank, fsb	www.bankofstcroix.com		www.firstcitybank.com												www.unitedfidelity.com	
391959																																		0	0	469	0	0	5579		0	0	0	0	0	0	0	0	true	0	0	469	975	4135	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					137	2378	0	0	0	0	0	0																					http://www.fbutica.com	
391977																																		6816	0	0	5730	300	25000		0	0	0	0	0	10374	5	300			0	0	25000	0	0	0	0	0	0	0	0	0					4249	786																					426	49743	0	0	0	0	0	0																						
392152																																		0	0	0	0	0	1711		0	0	0	0	0	286	0	0			0	0	82	471	1158	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
392255																																		164	0	0	164	0	0		0	0	0	0	0	1034	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					166	2297	0	0	0	0	0	0																					www.fnbbagley.com	
392778																																		0	0	7780	0	0	7780		0	0	0	0	0	896	0	0			0	7780	0	0	0	0	0	0	0	0	0	0					2161	0																					218	39759	0	0	0	0	0	0																						
393252																																		0	0	0	0	0	0		0	0	0	0	0	150	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					143	4461	0	0	0	0	0	0																						
393355																																		0	1053	0	0	0	0		1053	0	0	0	0	1763	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					130	7102	0	0	0	0	0	0																					http://www.bankofweston.com	
393953																																		0	0	0	0	0	0		0	0	0	0	0	1852	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					262	34258	0	0	0	0	0	0																					www.hometown.bank	
394156																																		0	50	0	0	0	883		0	0	0	0	50	1758	1	0			0	0	0	0	883	0	0	0	0	0	0	0						0																					208	9169	0	0	0	0	0	0																						
394259																																		4069	210	3084	3452	179	3814		0	200	10	0	0	3846	2	179	true	0	0	3084	129	548	53	0	0	0	0	0	0	0	true	false	0	0	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					487	12687	0	0	0	0	0	0																					www.firstatebank.com	
395238																																		498389	1362	0	452351	0	500352		284	0	0	0	1078	44801	4	0	false	0	202	0	0	0	0	0	202	499499	0	651	0	1589	true	true	0	0	16620	46038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					18121	2363310	0	69	0	0	0	0																					www.synovus.com	
396057																																		99	0	11	0	99	935		0	0	0	0	0	924	1	96			0	11	330	594	0	0	0	0	0	0	0	0						0																					137	3221	0	0	0	0	0	0																						
396244																																		0	0	0	0	0	3794		0	0	0	0	0	0	0	0	false	0	0	0	2259	0	1535	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					104	5783	0	0	0	0	0	0																					www.rivercitybankky.com	
396253																																		2756	26	0	2756	0	0		0	0	26	0	0	5481	3	0			0	0	0	0	0	0	0	0	0	0	0	0					7	0																					90	2713	0	0	0	0	0	0																						
396356																																		30	0	0	30	0	2256		0	0	0	0	0	671	0	0			0	0	1003	16	1237	0	0	0	0	0	0	0					27	0																					125	2240	0	0	0	0	0	0																						
396954																																		451	237	0	451	0	0		87	0	0	0	150	646	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					345	10622	0	0	0	0	0	0																						
397456																																		731	20	0	528	0	0		0	0	0	0	20	2264	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0					https://www.bravenationalbank.com	Brave National Bank, A Division of First National Bank of Fort Stockton															https://www.fnbfst.com	
397531																																		27	216	4000	0	0	7336		0	0	0	0	216	120	0	0			3336	4000	0	0	0	0	3336	0	0	0	0	3336					0	27																					11	2663	0	0	0	0	0	0																						
397540																																		18336	332	3767	18336	0	57487		115	0	217	0	0	58485	3	0	true	0	0	3768	0	27031	25692	0	0	996	0	0	0	996	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					735	72767	996	21995	0	0	996	0					http://banknbs.com	First National Bank of NWA"a division of First National Bank of Fort Smith"	http://fnbnwa.com	National Bank of Sallisaw"a division of First National Bank of Fort Smith"													http://www.fnbfs.com	
397559																																		3028	350	18565	0	3022	40661		0	0	350	0	0	3742	1	3022			0	18565	7776	6820	7500	0	0	0	0	0	0	0						6																					329	30401	0	0	0	0	0	0																						
397755																																		3618	0	5050	3221	0	18850		0	0	0	0	0	7795	4	0			0	5050	4650	3150	6000	0	0	0	0	0	0	0					0	397																					643	64659	0	0	0	0	0	0																						
