"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
139834																																																																																							
139843																																												0	0	99049	945	0	0	31057	347	789972	5694	0	0	773	0	145477	616	0	0	8413	0	633220	12050	0	0	0	0	0	0	0	0	0	0	17401	93	0	0	903	40243	347	1685119	20301	0	0	
140157																																																																																							
140362																																												0	0	93977	1857	0	0	12451	0	992210	17435	0	0	0	0	90511	1207	0	0	1274	264	251479	1841	0	0	0	0	0	0	0	0	39	4	54189	2225	0	0	1406	13764	268	1482366	25971	0	0	
140634																																																																																							
141211																																																																																							
141341																																																																																							
141350																																																																																							
141556																																												26572	0	382191	11032	135	0	3193	66	298188	5156	2613	7	324	6	21210	154	2727	419	20381	10271	936674	29682	66	0	0	0	0	0	0	0	0	0	1518	11	493	0	73	50470	10343	1639781	46108	6034	426	
141677																																																																																							
141958																																																																																							
142049																																																																																							
142179																																																																																							
142955																																																																																							
143372																																																																																							
143662																																																																																							
143859																																																																																							
143952																																																																																							
144034																																																																																							
144052																																																																																							
144155																																																																																							
144678																																																																																							
144856																																																																																							
144913																																																																																							
145059																																																																																							
145545																																																																																							
145554																																																																																							
145741																																																																																							
145844																																																																																							
146056																																																																																							
146663																																																																																							
146672																																																																																							
147651																																																																																							
147679																																																																																							
147857																																																																																							
147923																																																																																							
148171																																																																																							
148238																																																																																							
148340																																																																																							
148470																																																																																							
148715																																																																																							
148809																																																																																							
148920																																																																																							
149150																																																																																							
150035																																												0	0	95950	1164	0	0	81	0	351499	4777	0	0	1287	1	284305	1096	0	0	3	0	146358	2275	0	0	0	0	0	0	0	0	13	0	11612	75	0	0	0	1384	1	889724	9387	0	0	
150044																																																																																							
150727																																																																																							
151546																																																																																							
151957																																																																																							
152057																																																																																							
152253																																																																																							
152431																																																																																							
152440																																																																																							
153054																																																																																							
153353																																																																																							
154154																																																																																							
154770																																																																																							
155759																																																																																							
156457																																																																																							
156635																																																																																							
156970																																																																																							
157155																																																																																							
157379																																																																																							
157650																																																																																							
157744																																																																																							
157856																																																																																							
158376																																																																																							
158741																																																																																							
159636																																																																																							
159645																																																																																							
159953																																																																																							
159971																																																																																							
160360																																																																																							
160454																																																																																							
160650																																												363	0	96573	975	0	0	916	0	403580	3927	0	0	1921	65	168500	1655	0	0	2880	625	120017	1248	0	0	0	0	298	2	0	0	0	0	3904	63	0	0	0	6080	690	792872	7870	0	0	
160959																																												0	0	81156	1258	0	0	5903	1094	718463	9500	0	0	10382	1573	482201	5636	0	0	8342	1712	505997	7229	0	0	0	0	3049	73	0	0	11	2	5008	97	0	0	4343	24638	4381	1795874	28136	0	0	
161273																																																																																							
161602																																																																																							
162337																																																																																							
163343																																																																																							
163549																																												152	27	42379	282	0	0	5806	275	508734	5531	0	0	2039	131	94946	434	0	0	2673	580	480505	3395	0	0	0	0	0	0	0	0	0	0	87719	512	0	0	1435	10670	1013	1214283	11589	0	0	
163857																																																																																							
164153																																																																																							
164331																																																																																							
164377																																																																																							
164957																																																																																							
164975																																																																																							
165628																																																																																							
165758																																																																																							
166111																																																																																							
166531																																																																																							
166652																																																																																							
166849																																																																																							
167453																																																																																							
167752																																																																																							
168357																																																																																							
168571																																																																																							
169327																																																																																							
169354																																																																																							
169653																																												0	0	57236	553	0	0	3510	0	1638824	18174	0	0	1888	0	729389	7981	0	0	12526	841	647407	8400	0	0	0	0	0	0	0	0	0	0	21132	232	0	0	0	17924	841	3093988	35340	0	0	
169756																																																																																							
170257																																																																																							
170275																																																																																							
170332																																																																																							
171133																																																																																							
171656																																																																																							
171759																																																																																							
171768																																																																																							
172251																																																																																							
172457																																																																																							
172475																																																																																							
172859																																																																																							
173306																																																																																							
173342																																																																																							
173557																																																																																							
173575																																												0	0	271475	3604	0	0	515	0	165951	2904	0	0	1338	0	776040	2398	0	0	28	3	22581	453	0	0	0	0	0	0	0	0	0	0	3710	102	0	0	175	1881	3	1239757	9636	0	0	
173641																																																																																							
173959																																																																																							
174321																																																																																							
174367																																																																																							
174572																																																																																							
175056																																																																																							
175140																																																																																							
175458																																																																																							
175609																																																																																							
176101																																												578	0	110288	1296	0	0	23374	952	849714	10121	0	0	702	0	67566	363	0	0	825	235	262403	5173	0	0	0	0	0	0	0	0	111	23	18875	264	0	0	0	25590	1210	1308846	17217	0	0	
176325																																																																																							
176437																																																																																							
176464																																																																																							
176642																																																																																							
177135																																																																																							
177443																																																																																							
177500																																																																																							
177555																																																																																							
177751																																																																																							
177920																																												0	0	50152	558	0	0	5929	633	430625	9223	0	0	1245	28	349802	3128	0	0	630	56	131053	848	0	0	0	0	0	0	0	0	0	0	8285	18	0	0	0	7804	717	969917	13775	0	0	
178150																																																																																							
178244																																																																																							
178356																																																																																							
178851																																																																																							
179148																																																																																							
179335																																																																																							
179700																																																																																							
180144																																																																																							
180537																																																																																							
180845																																																																																							
181963																																																																																							
182951																																																																																							
183668																																																																																							
183770																																																																																							
183958																																																																																							
184656																																																																																							
184759																																																																																							
185251																																																																																							
185448																																																																																							
185859																																																																																							
186221																																												1076	0	63427	504	0	0	4689	1	390298	4600	0	0	418	32	212405	2402	0	0	405	0	67873	569	0	0	0	0	0	0	0	0	5	0	114638	1412	0	0	0	6593	33	848641	9487	0	0	
186548																																																																																							
186717																																																																																							
186744																																																																																							
187648																																																																																							
187947																																												141	0	111382	2673	0	0	9582	148	618005	8122	0	0	950	44	141721	1104	0	0	2256	640	283706	5902	0	0	0	0	1015	11	0	0	0	0	12226	129	0	0	866	12929	832	1168055	18807	0	0	
188056																																																																																							
188177																																																																																							
188430																																																																																							
188449																																																																																							
188720																																																																																							
188739																																																																																							
188917																																																																																							
189129																																																																																							
189745																																												0	0	95081	760	0	0	2093	157	428845	4230	0	0	330	0	98046	598	0	0	2519	359	154140	3342	0	0	0	0	0	0	0	0	0	0	625	7	0	0	0	4942	516	776737	8937	0	0	
189950																																																																																							
190563																																																																																							
190648																																																																																							
190947																																																																																							
190956																																																																																							
191355																																																																																							
191935																																																																																							
192147																																																																																							
192558																																																																																							
192651																																																																																							
192857																																																																																							
193162																																																																																							
193247																																																																																							
193537																																																																																							
193649																																																																																							
193809																																												0	0	256625	3105	0	0	2692	89	266626	3875	0	0	1829	30	803648	1790	0	0	0	0	87834	589	0	0	0	0	0	0	0	0	0	0	550	10	0	0	492	4521	119	1415283	9861	0	0	
194440																																																																																							
194570																																																																																							
194936																																																																																							
195111																																																																																							
195157																																																																																							
195456																																																																																							
196752																																																																																							
196800																																												56433	271	0	0	0	0	279005	3641	0	0	0	0	629262	3541	0	0	0	0	86996	1011	0	0	0	0	0	0	0	0	0	0	6640	6	0	0	0	0	0	1058336	8470	0	0	0	0	
197142																																																																																							
197254																																																																																							
197302																																																																																							
197478																																																																																							
197759																																																																																							
198073																																																																																							
198149																																																																																							
198251																																																																																							
198961																																																																																							
199137																																																																																							
199351																																																																																							
199436																																																																																							
199463																																																																																							
200042																																																																																							
200378																																																																																							
200435																																																																																							
201254																																																																																							
201834																																												646	0	327616	5856	0	0	1469	0	1154522	14016	0	0	1181	0	54106	485	0	0	256	19	130938	1165	0	0	0	0	0	0	0	0	0	0	219	14	0	0	6108	3552	19	1667401	27644	0	0	
202514																																																																																							
202541																																																																																							
202907																																																																																							
203043																																																																																							
203052																																																																																							
203575																																																																																							
204004																																																																																							
204077																																																																																							
204237																																																																																							
204826																																																																																							
205243																																																																																							
205346																																																																																							
205458																																																																																							
205542																																																																																							
206156																																																																																							
206174																																																																																							
206473																																																																																							
206772																																																																																							
206950																																																																																							
207041																																																																																							
207050																																																																																							
207452																																																																																							
207470																																																																																							
207555																																																																																							
207845																																																																																							
207872																																																																																							
207957																																																																																							
208057																																																																																							
208244																																																																																							
208347																																																																																							
208440																																																																																							
208459																																																																																							
208570																																																																																							
208655																																																																																							
208972																																																																																							
209148																																																																																							
209362																																																																																							
209559																																																																																							
209858																																																																																							
210238																																																																																							
210256																																																																																							
210434																																																																																							
210779																																																																																							
211114																																																																																							
211271																																												0	0	204140	2631	0	0	382	0	117678	3564	0	0	9496	72	1210470	21896	2302	0	5756	0	1420	17	0	0	0	0	0	0	0	0	0	0	899	14	0	0	0	15634	72	1534607	28122	2302	0	
211338																																																																																							
211851																																																																																							
212018																																																																																							
212335																																																																																							
212344																																																																																							
212465																																																																																							
212522																																												1225	273	42422	606	0	0	7619	3312	323469	4813	0	0	428	131	294918	3423	0	0	10238	1162	389752	4968	0	0	0	0	3710	102	0	0	8	0	49977	813	0	0	1152	19518	4878	1104248	15877	0	0	
212577																																																																																							
213471																																																																																							
213538																																																																																							
213912																																																																																							
213958																																																																																							
214106																																												102	1	95924	1245	0	0	3791	1147	508489	14831	0	0	3441	646	432288	1447	0	0	3546	329	103814	1830	0	0	0	0	0	0	0	0	5	0	4250	263	0	0	0	10885	2123	1144765	19616	0	0	
214414																																												0	0	0	0	0	0	10767	905	1095321	9274	0	0	692	0	409372	892	0	0	1141	630	388068	4280	0	0	0	0	3945	79	0	0	23	0	52891	544	0	0	167	12623	1535	1949597	15236	0	0	
214722																																												665	49	69057	667	0	0	1786	143	312023	2917	0	0	0	0	157475	1584	0	0	904	126	167618	2742	0	0	0	0	0	0	0	0	0	0	7941	77	0	0	182	3355	318	714114	8169	0	0	
214807																																																																																							
214843																																																																																							
215345																																																																																							
215354																																																																																							
215653																																																																																							
215662																																												0	0	140803	1542	0	0	3895	1251	419144	4167	0	0	267	30	99725	1173	0	0	2179	747	132638	1945	0	0	0	0	880	0	0	0	0	0	3462	153	0	0	402	6341	2028	796652	9382	0	0	
215710																																																																																							
216164																																																																																							
216230																																																																																							
216922																																																																																							
217059																																																																																							
218131																																																																																							
218261																																																																																							
218850																																																																																							
218878																																																																																							
219044																																																																																							
219651																																																																																							
219679																																																																																							
220059																																																																																							
220527																																												4	1	95021	1162	0	0	1426	6	411670	3152	0	0	10353	695	284775	2241	0	0	0	0	80339	646	0	0	0	0	0	0	0	0	0	0	6170	128	0	0	1395	11783	702	877975	8724	0	0	
220844																																																																																							
220974																																																																																							
221775																																																																																							
222156																																																																																							
222446																																																																																							
222558																																																																																							
222754																																																																																							
223322																																												615	0	266168	2357	0	0	24394	0	963493	8531	0	0	127	0	431611	3822	0	0	5872	1089	385298	3412	0	0	0	0	0	0	0	0	0	0	66292	587	0	0	9528	31008	1089	2112862	28237	0	0	
223452																																																																																							
223751																																																																																							
223845																																																																																							
224954																																																																																							
225054																																																																																							
225157																																																																																							
225559																																																																																							
225942																																																																																							
226949																																																																																							
227151																																																																																							
227357																																																																																							
227656																																																																																							
227777																																																																																							
228000																																																																																							
228158																																																																																							
228279																																																																																							
228345																																																																																							
229070																																																																																							
229173																																																																																							
229342																																																																																							
229454																																																																																							
229801																																																																																							
229913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26600	4188	5467039	4814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26600	4188	5467039	4814	0	0																																												
230423																																																																																							
230610																																																																																							
230759																																																																																							
231279																																																																																							
232847																																																																																							
232856																																																																																							
233031																																																																																							
233246																																																																																							
233358																																																																																							
233442																																																																																							
233527																																																																																							
233554																																																																																							
234355																																												0	0	49801	966	0	0	0	0	333509	6491	0	0	0	0	65710	811	0	0	0	0	139458	2569	0	0	0	0	0	0	0	0	0	0	18394	267	0	0	2007	0	0	606872	13111	0	0	
234506																																																																																							
234739																																																																																							
234841																																																																																							
235174																																																																																							
235231																																																																																							
235316																																																																																							
235446																																																																																							
235530																																																																																							
235558																																																																																							
235950																																																																																							
236153																																												6063	384	406548	2771	0	0	18235	213	1343227	13943	0	0	3370	296	734791	5125	0	0	10125	185	915130	8444	0	0	19	19	12797	299	0	0	0	0	71979	1204	0	0	0	37812	1097	3484472	31786	0	0	
236256																																																																																							
236603																																																																																							
236706																																																																																							
236957																																																																																							
237066																																												0	0	95543	1645	0	0	2063	0	255244	3143	0	0	905	0	225457	2735	0	0	4892	0	339566	8703	0	0	0	0	0	0	0	0	15	0	5804	134	0	0	0	7875	0	921614	16360	0	0	
237619																																												0	0	44741	1307	0	0	8699	191	455450	13300	0	0	0	0	354927	4553	0	0	169	19	101370	2753	0	0	0	0	0	0	0	0	0	0	24011	446	0	0	6	8868	210	980499	22365	0	0	
237954																																																																																							
238139																																																																																							
238250																																																																																							
238737																																																																																							
239556																																																																																							
239613																																																																																							
239659																																																																																							
240954																																																																																							
241009																																																																																							
241157																																																																																							
241559																																																																																							
241607																																																																																							
242257																																																																																							
242444																																												539	26	50920	594	7	0	3127	793	791890	9240	219	0	5511	79	151302	1765	2028	0	0	0	34442	402	0	0	0	0	0	0	0	0	10	0	3288	38	0	0	670	9187	898	1031842	12709	2254	0	
242949																																																																																							
242958																																																																																							
242976																																																																																							
243375																																																																																							
243414																																																																																							
243955																																																																																							
244037																																																																																							
244149																																																																																							
244158																																																																																							
244251																																																																																							
245016	0	0	0	0	0	0	16995	16995	0	0	0	0	2787	2787	0	0	0	0	260	260	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	20043	20043	0	0	0	0																																												
245276																																																																																							
245351																																																																																							
245557																																																																																							
246022																																																																																							
246134																																																																																							
246237																																																																																							
246451																																																																																							
246657																																																																																							
246947																																																																																							
246956																																																																																							
247140																																																																																							
247355																																																																																							
247476																																																																																							
247551																																																																																							
247908																																																																																							
248240																																												20047	1121	100647	2455	0	0	5092	1318	438834	2542	0	0	655	128	157905	633	0	0	3746	434	306496	4088	0	0	0	0	0	0	0	0	301	186	6149	288	0	0	0	29841	3187	1010031	10006	0	0	
248352																																																																																							
248455																																																																																							
248633																																																																																							
248745																																																																																							
249416																																																																																							
249612																																																																																							
249658																																																																																							
250430																																																																																							
250476																																																																																							
250850																																																																																							
251352																																																																																							
251558																																																																																							
251745																																																																																							
251978																																																																																							
252041																																																																																							
252452																																																																																							
252658																																																																																							
253356																																												0	0	172007	540	0	0	35123	184	477980	9129	0	0	812	0	76570	990	0	0	1011	0	84910	1206	0	0	0	0	0	0	0	0	0	0	7332	206	0	0	1343	36946	184	818799	13414	0	0	
253468																																												0	0	20242	527	0	0	0	0	2288198	58994	0	0	91	0	199483	1972	0	0	0	0	182298	5364	0	0	0	0	0	0	0	0	0	0	269	1	0	0	4912	91	0	2690490	71770	0	0	
253646																																																																																							
253730																																																																																							
253776																																																																																							
254317																																																																																							
254504																																																																																							
254849																																																																																							
255350																																																																																							
255547																																																																																							
255556																																																																																							
255574																																																																																							
255659																																												514	123	367345	4699	0	0	6777	327	1871992	23948	0	0	1493	271	1016729	13007	0	0	613	27	374861	4933	0	0	0	0	1827	158	0	0	12	1	34791	445	0	0	0	9409	749	3667545	47190	0	0	
255873																																																																																							
256058																																																																																							
256076																																																																																							
256179																																																																																							
256553																																												7411	1781	129274	1871	0	0	16566	919	579536	4788	0	0	92524	3948	718336	8255	0	0	20642	999	640647	7318	0	0	0	0	3743	0	0	0	344	125	94321	827	0	0	6070	137487	7772	2165857	29129	0	0	
257233																																																																																							
257345																																																																																							
