"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
18050																					951	0	16560		2655				2746					0		10208	0	0				
18827																					7681	4817	60545		10082				6597					0		14856	0	16512				
18836																					662	936	7595		1318				389					0		4290	0	0				
18854																					1195	3082	10305	935	1414				4614					0		0	0	0				
19356																					492	0	3885		156				364					0		2873	0	0				
19936																					646	2478	11213		458				1264					0		6367	0	0				
19972																					33	321	6128		141				250					0		3979	0	1404				
20053																					231	249	2529		118				664					0		1267	0	0				
20633																					910	2936	14107		1802				754					0		7705	0	0				
20857																					1364	0	6215		1358				2703					0		790	0	0				
21256																					57	0	478		21				40					0		360	0	0				
21359																					316	0	1100		143				465					0		176	0	0				
21658																					36	168	5895	151	1239				791					0		3075	0	586				
22048																					1128	0	9514		1773				925					0		5688	0	0				
22543																					824	0	2612		1132				656					0		0	0	0				
22552																					502	0	1403		99				802					0		0	0	0				
22730																					443	1367	7183		957				1017					0		3399	0	0				
23456																					778	0	5632		506				1348					0		3000	0	0				
23504																				0	38898	40213	457584	22995	42431	0	0	0	38414	11232	0	0	0	0	0	244369	34663	18596				
23643																					1724	0	8386		270				911					0		2764	0	2717				
23755																					442	0	6620		200				950					0		5028	0	0				
24006																					3729	3089	60175		10702				6519					0		32466	0	3670				
24378																					468	171	1161		335				187					0		0	0	0				
24659																					58	0	614		22				534					0		0	0	0				
24668																					5873	5007	19511		2400				6231					0		0	0	0				
24949																					1581	3420	16979		470				1222					0		10286	0	0				
25357																					4138	0	8973		505				4330					0		0	0	0				
25647																					1440	1635	4802	174	438				1289			239		0		0	0	0				
26457																					0	47	452	177	177				228					0		0	0	0				
26765																					12419	0	92577		4332				6283					0		49304	0	20239				
27070																					1916	3579	34167		1550				2335					0		24787	0	0				
27548																					2343	6844	33178		8904				3561					0		11526	0	0				
27614																					1976	4312	18142		1115				2248					0		8491	0	0				
27847																					2200	0	26608		1565				4101					0		14194	0	4548				
28013																					28792	36107	261208		16382	9350			14590					0		101745	0	63592	Taxes (combined state and local)			
28152																					621	0	5590	209	1196				738	986				0		3035	0	0				
28675																					1484	0	2149	136	174				491					0		0	0	0				
28732																					262	655	2325		99				287					0		1022	0	0				
29476																					619	151	4551		230				681					0		2870	0	0				
29636																					2477	20611	55319		2340				4014					0		18776	875	6226				
29878																					2837	10534	24439	499	5542	80	4689	274	5526					0		0	0	0	Seat License	Additional Minimum Liabilty Pension	Misc Suspense	
30052																					119	0	318		76				123					0		0	0	0				
30502																					922	4090	13062		5310				2740					0		0	0	0				
30650																					422	0	1074		306				346					0		0	0	0				
30810		9681	1662955	2701865	44710	72820				956409		18589			0		0	0	0																							
31134																					105	488	2663	385	456				864					0		750	0	0				
31255																				0	2865	0	23152	1358	2302	0	0	0	3027	0	0	0	0	0	0	12927	0	2031				
31657																					402	0	5201		173				654					0		0	0	3972				
31826																					1764	985	10451	370	1891	1441			897					0		4914	0	0	Deferred Compensation			
31835																					1916	1530	17889		736				1002					0		12705	0	0				
32234																					2977	6404	12612		1317				1914					0		0	0	0				
32766																					951	0	1416		204				261					0		0	0	0				
32971																					1265	1450	13556		883				1055					0		8611	0	292				
33147																					810	0	6755		952				1630					0		2619	0	744				
33259																					2458	4841	28400		3386				2591					0		15124	0	0				
33268																					0	0	4458		132				865					0		3461	0	0				
33370																					463	240	718		0				15					0		0	0	0				
33839																					40	0	289		98				151					0		0	0	0				
33857																					4320	0	11828	2747	2884				4624					0		0	0	0				
34434																					1031	0	5217		771				1130					0		2285	0	0				
34537																					39921	46326	352591		39184	12278			20785					0		198736	0	7639	Deferred Compensation			
34555																				0	4472	0	15025	719	990	0	0	0	2167	0	240	2	0	0	0	7396	0	0				
34742																					2748	1338	17915		2550				631					0		10648	0	0				
35057																				0	862	21	4976	136	532	117	0	0	702	0	0	0	0	0	0	2119	0	740	Other Assets			
35301	0	414000	681000	36921000	0	31856000	25527000	0	0	393000	0	0	0	0	0	0	621000	2956000	0		411000																		Receivables on Cash Collateral			
35570																				0	186533	65072	671936	0	108670	28385	36447	0	80957	0	0	0	0	0	0	209773	0	20931	Lease inventory	Collateral posted for derivative contracts		
35646																					1417	302	4839		147				292					0		2681	0	0				
35879																					1076	2034	11270		339				597					0		7224	0	0				
36456																					289	930	3506		324				1058					0		905	0	0				
36933																					165	1565	6832		436				1041					0		3625	0	0				
37051																					173	0	1872		668				447					0		584	0	0				
37341																					549	0	1962		14				253					0		1146	0	0				
37435																					1141	6249	13878		3045				3443					0		0	0	0				
37640																				0	15455	33149	175802	5983	33737	0	0	0	12697	0	0	0	0	0	0	52588	0	28176				
37659																				6	46	0	1878	13	564	0	0	0	289	0	0	0	0	0	0	979	0	0				
37949																					336	0	8569		316				1207					0		6710	0	0				
38740																					1863	2176	12077		559				943					0		6536	0	0				
39327																					464	2076	27266		2669				1609					0		19981	467	0				
39756																					690	0	17697	1436	2273				3589			123		0		7435	0	3710	0			
40033																					309	0	3812		646				181					0		883	0	1793				
40499																					7341	5744	158591		42162	14281			11104					0		84717	1786	5737	DEFERRED COMPENSATION PLAN			
40855																					792	0	1585		94				699					0		0	0	0				
41553																					343	0	2783		64				573					0		1803	0	0				
41629																					673	333	4757		2494				797					0		460	0	0				
41825																					406	4908	15458	842	1641				2019					0		4550	0	1934	Other Assets	Health Insurance Reserve		
42037																					0	384	3297		101				549					0		1994	0	269				
42354																					100	0	5801		242				800					0		4659	0	0				
42372																					226	2159	11488		1590				1035					0		6478	0	0				
42420																				397	13142	40786	353088	12202	47184				26165	7994				0		142697	75329	7785				
42448																				2	8409	1649	42344	2181	2410	0	0	0	9828	0	0	0	0	0	0	20048	0	0				
42457																					644	1	1349		230				474					0		0	0	0				
43052																					2096	267	6929		174				235					0		4157	0	0				
43351																					824	80	6387		426				2606					0		0	1295	1156				
43856																					946	321	3277		367				164					0		1479	0	0				
43959																					235	1398	3127		911				583					0		0	0	0				
44040																					1393	2696	13853		302				2349					0		7113	0	0				
44433																					3189	3353	9132	561	1327				1263					0		0	0	0				
44741																					1459	1174	5201		719				1849					0		0	0	0				
44750																					1031	1382	8468		230				622					0		3465	0	1738				
44929																					1237	0	4635	323	328				405					0		899	0	1766				
45038																				0	199	1808	4860	0	241	0	0	0	593	0	124	0	0	0	0	2019	0	0				
45047																					575	0	2367		748				1044					0		0	0	0				
45056																					215	96	939		154				474					0		0	0	0				
45430																					664	1572	6350		266				371					0		1906	0	1571				
45458																					1898	1619	7851		905				1108					0		2245	76	0				
45551																					3636	6723	37896		4835				6197					0		13464	0	3041				
45560																					1364	0	51385	9965	14343				6228					0		25480	0	3970				
45775																					322	1474	6763		312				421					0		4234	0	0				
46053																					2209	0	9984		495				1076					0		5883	0	321				
46941																					538	0	5797		174				552					0		1694	0	2839				
47247																					6390	0	36044	636	8708	2291			2205	2160	57			0		18741	0	0	Lender Reserve Acct Receivable			
47256																					160	71	364		60				73					0		0	0	0				
47452																					36	65	353		44				208					0		0	0	0				
47500																					952	0	18825		1167				970					0		15736	0	0				
48057																					511	603	4543		760				905					0		1764	0	0				
48150																					275	126	1381		41				201					0		738	0	0				
48374																					11206	0	60661		12848				8119					0		27380	0	1108				
48440																					668	1097	6252		82				616					0		3789	0	0				
49054																					1022	0	2720		631				1067					0		0	0	0	Discount on Issued CDs			
49148																					263	62	3640		168				559					0		2588	0	0				
49241																					11846	5333	50442		877				4260					0		21278	0	6848				
49652																					517	295	6869		56				872					0		5129	0	0				
49858																					1052	191	5927		245				358					0		4081	0	0				
49951																					314	0	4415		176				1082					0		2843	0	0				
50144																					302	448	4693		134				313					0		3496	0	0				
50461																					0	1486	1693	36	36				171					0		0	0	0				
51253																				0	2667	645	15321	1186	2461	1263	0	0	3910	0	0	0	0	0	0	5638	0	0	Holding Company Receivable			
51356																				69	0	0	212	53	122				90					0		0	0	0				
51459																					2634	379	9498		149				1628					0		4708	0	0				
51842																					204	3379	10424		1663	1099			1372					0		3806	0	0	FASB 115 Sec G/L Def Tax			
52719																				0	6402	25011	88794	0	57381	0	0	0	0	0	0	55148	0	0	0	0	0	0				
52951																					1168	1518	5213		309				2218					0		0	0	0				
53051																					5	0	414		57				352					0		0	0	0				
54058																					1669	336	5349		303	206			3041					0		0	0	0	Accrued Income Tax Payable			
54656																				0	4864	0	27225	358	658	170	0	0	7171	0	0	0	0	0	0	10511	0	4021	Income Tax Receivable			
54973																					117791	51720	403966		37021	23831			21133					0		176301	0	0	Prepaid Pension Benefit			
55336																					2294	1732	9612		798				1875					0		2913	0	0				
55635																					279	222	1701		802				398					0		0	0	0				
55653																					301	126	719		14				278					0		0	0	0				
55970																					738	2883	21891		1217				1357					0		11606	0	4090				
56258																					8	0	5561		160				1311					0		4082	0	0				
56351																					10087	4703	96781	4850	15319	5943			9056		281			0		57616	0	0	Right of Use Asset			
56548																					2763	1626	15215		928				1272					0		8626	0	0				
56717																					2983	5965	46760		8700				2821					0		22009	0	4282				
57040																				0	279	957	2348	61	61	0	0	0	1051	0	0	0	0	0	0	0	0	0				
57451																					737	6090	17496		727				2687					0		7255	0	0				
58225																					644	1893	11216		450				1156					0		5899	0	1174				
58243																					27971	16928	252459	6003	66373	12105			11654	33192	4712	8383		0		90734	38799	0	NMTC Receivable			
58355																					266	0	413		43				104					0		0	0	0				
58551																					0	0	8620		1041				2045					0		5036	0	498				
58636																					1506	3306	18659		1602				2112					0		3433	0	6700				
58757																					1562	2390	7527		233				1157					0		2185	0	0				
58971																					10060	37969	190064		32296	11490			24395					0		85344	0	0	Pension Asset			
59316																					3423	14771	70501		6216				5876					0		30142	1365	8708				
59352																					118	1003	10733		307				1766					0		7539	0	0				
59370																					272	924	12242		450				731					0		6943	0	2922				
59754																					464	0	2303		1232				64					0		543	0	0				
60143		531000	305000	4727000		2327000	1270000			171000					0		1365000	28000	0		531000																		Pension plan assets			
60330																				0	960	1237	29966	2976	5983	0	0	0	2346	2922	0	0	0	0	0	11355	0	8085				
60545																					763	316	2787		32				1676					0		0	0	0				
60554																					230	0	1589		176				591					0		592	0	0				
60648																					712	1909	11099		418				1084					0		5836	0	1140				
61122																				56	1026	10220	74245	1512	12482	2161	1699		5075					0		45442	0	0	Lease Operating Asset	Pension Plan Asset		
61355																					4526	9614	46353		5777				5882					0		20554	0	0				
61476																					4488	0	23234		325				1510					0		16911	0	0				
61757																					1529	637	12772	267	435			160	650					0		9521	0	0			Debit Card Settlement	
61832																					1330	3015	18012	660	938				2563					0		5221	0	4945				
61953																					253	0	794		101				440					0		0	0	0				
62044																					401	154	1360		120				55					0		630	0	0				
62110																					126	264	472		81				1					0		0	0	0				
62147																					114	0	2352		172				349					0		1717	0	0				
63050																					25	2536	11978		281				1615					0		7521	0	0				
63069	0	166552	692152	2325801	0	931306	487790	0	0	174609	0	0	0	0	0	0	102512	258670	0		166552																		Affordable Housing Investments commitment			
63201																					351	1115	5313		810				785					0		2252	0	0				
63573																					1900	2304	6204		915				1085					0		0	0	0				
63733																					4124	6893	41411		5625	3763			4817					0		14836	0	5116	Insurance Annuity Asset			
63742																					812	2772	18976		785				1201					0		13406	0	0				
64150																					1012	0	6459		601				1358					0		3488	0	0				
64552																					644	0	18197	346	11684				1165	958		1287	5932	0		4704	0	0	Escrow/Foreclosure Advance			
64730																					120	2439	3480		178				743					0		0	0	0				
65205																					1563	856	49695		1566				2208					0		29223	0	14279				
65513		375	116	4006	1364	2307				1208					0		0	0	0		375																					
65559																					0	8329	24967	544	689				4229		45			0		11720	0	0				
65858																					600	1441	32053		8471				6201					0		13802	0	1538				
66154																					1276	233	6233		206				711					0		3807	0	0				
66275																					969	1435	6570		397				2325					0		1444	0	0				
66677																					4149	0	12742	351	3727	2258			589	347				0		3949	0	328	FHLB MPP - Lenders Risk account			
67142																					2395	0	3903		533				975					0		0	0	0				
67151																					1994	0	7321		2281				3046					0		0	0	0				
67209																					1181	7560	34226		5010				2818					0		17657	0	0				
67254																					0	0	108		101				7					0		0	0	0				
67656																					1572	10848	22965		3897	1476			3869					0		2779	0	0	NEGATIVE CURRENT TAXES			
67870																					923	2830	17778		1871				919					0		11235	0	0				
68671																					454	0	2805		1860				491					0		0	0	0				
68756																				0	1622	0	17414	842	2661	861	682	0	3393	0	0	0	0	0	0	9738	0	0	NSF Non Post Cash Items	Right of Use Assets Leases		
68831																					519	654	3937		325				662					0		1777	0	0				
69333																				0	4190	0	45402	2326	2637	0	0	0	4819	0	0	0	0	0	0	33757	0	0				
69678																					1577	2921	10676		2835				3343					0		0	0	0				
70218																				0	89	366	9371	0	8564	7881	0	0	352	0	0	0	0	0	0	0	0	0	Right to Use Asset			
70414																					2371	2929	24872		3196				1870					0		12783	0	1723				
70638																					1869	0	9746		1381				2323					0		2918	176	1079				
70955																					0	0	357		87				270					0		0	0	0				
71073																					1329	522	6171		345				277					0		1250	0	2448				
71457																					4024	2662	16203		961				2982					0		5574	0	0				
71859																					130	115	543		221				77					0		0	0	0				
72258																					0	0	3986		1131				2855					0		0	0	0				
72351																					38	0	470		60				372					0		0	0	0				
72454																					198	568	1519		225				528					0		0	0	0				
72678																					3996	2325	26864		1416				1629					0		17498	0	0				
73116																					785	5372	14625		905				1431					0		6132	0	0				
73152																					262	0	5161		123				819					0		3228	0	729				
73554																					1813	390	7796		494				1908					0		3191	0	0				
73956																					170	53	1543		60				266					0		994	0	0				
74056																					312	0	3934		835				1250					3		1534	0	0				
74140																					14971	4845	66159	2654	7825	2263			6176					0		29208	0	3134	Investment in Low Income Housing			
74403																					1429	4430	27496	1303	3252				2207		906	402		0		16178	0	0		Rabbi Trust Asset		
74449																					25	0	121		58				38					0		0	0	0				
75259																					928	1355	26785		2005				1940					0		19752	0	805				
75446																					4214	101	17895		2375				3205					0		8000	0	0				
75455																					0	0	87		4				83					0		0	0	0				
75633	0	1205999	910685	6707648	0	985530	0	0	0	391051	0	279987	0	0	168	0	1280794	1819397	114024																							
75651																					492	241	3044		206				297					0		1808	0	0				
76153																				53	375	0	1031	36	241	0	0	0	285	0	0	0	0	0	0	130	0	0				
76443																					1373	0	1931		147				411					0		0	0	0				
76854																					1506	1964	17420		820				1711					0		8527	0	2892				
77150																				0	175	0	569	0	59	0	0	0	335	0	0	0	0	0	0	0	0	0				
77253																					2338	0	19838		3031				2328					0		12141	0	0				
77422																					751	835	9276		2754				404					0		2334	0	2198				
77851																				0	16806	10895	111360	5723	9971	0	0	0	13324	0	0	0	0	0	0	60364	0	0				
78157																					100	0	623		366				157					0		0	0	0				
78241																					261	237	1105		95				512					0		0	0	0				
78559																					299	378	1404		139				588					0		0	0	0				
79042																					431	1685	11970		26				1640					0		8068	0	120				
79127																					270	0	3536		218				389					0		2659	0	0				
79145																					1578	583	3355		284				910					0		0	0	0				
79257																					326	0	524		20				178					0		0	0	0				
79855																					313	197	1909		677				722					0		0	0	0				
80150																					603	160	14151		453				4347					0		6589	0	1999				
80374																					1771	557	10331		356				463					0		7184	0	0				
80431																					519	112	1236		97				508					0		0	0	0				
81175																					2113	953	10789		1890				2026					0		3807	0	0				
82033																					538	738	9540		1968				666					0		5630	0	0				
82257																					110	52	390		18				210					0		0	0	0				
82350																					195	580	2256		145				241					0		1095	0	0				
83151																					516	0	3638		187				651					0		2284	0	0				
83236																					0	40	445		142				263					0		0	0	0				
83375																					2464	0	33003		5151				4462					0		18311	0	2615				
83638		53806	22016	372841		50237				22434	24325		2		0		224348	0	0		53806																					
83834																					893	0	4749		457				621					0		2778	0	0				
83852																					64	55	545		158				268					0		0	0	0				
83955																					215	222	2654		60				571					0		1586	0	0				
84046																					216	785	2285		18				417					0		0	849	0				
84541																					3356	0	34045		2392				6869					0		11770	0	9658				
84804																					119	442	984		110				313					0		0	0	0				
85052																					846	2302	5802		297				775					0		1582	0	0				
85472																					56704	54152	481213		78771				32465	46516				0		113336	100737	45048				
85931																					1592	1540	6782		294				929					0		2427	0	0				
86349																					699	0	6431		4330				1402					0		0	0	0				
86675																					2529	5367	23734		866				3319					0		11653	0	0				
87047																					446	1262	7677		146				790					0		5033	0	0				
87159																					327	0	1223		298				598					0		0	0	0				
87234																					1628	1638	27072		4538				1696					0		15041	0	2531				
87476																					3145	497	8571		316				297					0		4316	0	0				
87579																					2942	3923	18633	757	924				1375					0		4759	0	4710				
88231																					1457	6300	46626		11992				2312					0		24565	0	0				
88259																					339	0	3114		92				475					0		2032	0	176				
88352																				27	0	0	4415	74	125	10			879		14			0		2204	0	1207	Bedias Mineral Interests, Inc - Subsidiary			
88455																					1447	1115	24442		7137				5246					0		7526	315	1656				
88950																					480	53	1033		114				386					0		0	0	0				
89032																					1010	410	4434		568				371					0		1916	0	159				
89135																					55	0	3392		195				285					0		1311	0	1546				
89854																					820	0	4903		595				621					0		2867	0	0				
89957																					488	13	2382		352				294					0		1235	0	0				
90047																					0	0	366		58				308					0		0	0	0				
90177																					4775	0	12170		1611				881					0		1216	0	3687				
90328																					1950	2565	42404		13350				2441					0		22098	0	0				
90337																				0	3085	0	21355	669	1720	0	0	0	1332	0	0	589	0	0	0	15218	0	0				
90579																					768	5357	17213		2019				1438					0		6639	0	992				
91615																					389	584	4237		240				555					0		2469	0	0				
91754																				0	3998	0	24250	1014	1415	0	0	0	4150	0	49	12	0	0	0	9856	0	4831				
91950																					152	424	3411		172				413					0		2250	0	0				
92144																					106	264	1755		14				273					0		1098	0	0				
92676																					1058	3067	24324	953	1137				2175					0		13691	0	3196				
92706																					470	3532	17806		2611				899					0		4650	0	5644				
92902																					42	0	572		180				85					0		265	0	0				
93244																					2402	0	10082		969				1262					0		5449	0	0				
93543																					2517	1266	23465		7505				2963					0		5477	0	3737				
93619	0	81	97	7499	0	7321	0	0	0	0	0	0	7321	0	0	0	0	0	0																							
94139																					1817	2280	24572		2736				1755					0		15984	0	0				
94522																					870	2589	26954		3050				2327					0		11484	2464	4170				
94755																					623	1068	7878		45				1557					0		4585	0	0				
94858																					351	0	1493		21				1121					0		0	0	0				
95051																				0	550	4158	15220	0	9508	0	0	0	1004	3756	0	5441	0	0	0	0	0	0				
95677																					200	651	1267		185				231					0		0	0	0				
96553																					162	0	1512		433				917					0		0	0	0				
97055																					2410	1012	6403		703				2278					0		0	0	0				
97279																					303	29	701		283				86					0		0	0	0				
97457																					960	0	4257		237				1041					0		1410	0	609				
97804																					1088	7095	52764		13923				2522					0		28136	0	0				
97943																					1413	490	5313		167				3243					0		0	0	0				
98351																					0	155	3228		233				434					0		2406	0	0				
98463																					4002	10809	40115		1167				3604					0		15624	3939	970				
98717																				0	383	1559	7949	141	297	0	0	0	1077	0	0	0	0	0	0	4633	0	0				
99143																					2341	3369	15721		814				1818					0		5570	0	1809				
99376																					10512	3622	41556	3584	18924			90	8389	11418		3832		109		0	0	0			Miscellaneous Assets	
99442																					785	7925	21800	499	980				4577					0		6021	158	1354				
99536																					1746	1553	23655		3950				2848					0		1982	0	11576				
99853																					0	449	874		252				173					0		0	0	0				
100236																					248	0	7530		391				1099					0		5792	0	0				
100357																					5389	0	31479		1526				4017					0		17726	2821	0				
100562																				0	19978	78462	328075	0	74762	54445	0	0	22769	0	0	0	0	0	0	132104	0	0	Low income housing funds			
100777																					365	3519	26596		365				2237					0		20110	0	0				
100843																					4968	0	15178		1371				3076					0		3708	0	2055				
101019	0	8545	65952	295835	3145	47829	13431	12353	12068	25717	0	0	2381	0	0	0	126861	20931	0		8545																		Pledged Cash	Investment in Low Income Housing	Customers Liability for Acceptances	
101037																					1267	9661	17055		2276				3851					0		0	0	0				
101439																				7	123	0	1308	200	209				976					0		0	0	0				
101671																					2636	3190	30777	1048	3837				2036					0		19078	0	0				
101738																					688	0	5452		496				1359					0		2909	0	0				
101952																					1530	0	5877		45				510					0		3157	0	635				
102333																					0	195	501		117				189					0		0	0	0				
102342																					1600	81	3373		102				1590					0		0	0	0				
102539																					0	0	294		88				206					0		0	0	0				
102557																					652	24	2871		258				343					0		1594	0	0				
102874																					488	11	1084	179	179				406					0		0	0	0				
103134																					654	0	3099		468				192					0		1785	0	0				
104234																					63	751	1484		160				510					0		0	0	0				
104542																					0	0	1071		93				333					0		645	0	0				
104971																					19	253	698		300				126					0		0	0	0				
105026																					249	1479	8288		560				1110					0		4890	0	0				
105473																					5619	5194	28460		11333				6314					0		0	0	0				
105530																					702	2241	9489		315				614					0		4037	0	1580				
106359																					8357	6474	60046	2481	7886		836		5674	2306				0		18610	0	13045	SERP asset	Payroll settlement		
106452																					761	0	4601		1467				2373					0		0	0	0				
106676																					462	127	1038		264				185					0		0	0	0				
107244																				0	40876	0	1010454	0	107193	0	0	0	83114	0	18238	40233	0	0	0	680828	60577	37866				
107459																					27	130	317		47				113					0		0	0	0				
107570																					2102	1987	18383		1362				1525					0		11407	0	0				
107758																					369	0	2465		27				362					0		1707	0	0				
108072																					631	994	4313		194				676					0		1818	0	0				
108269																					112	0	3416		48				213					0		3043	0	0				
108652																					205	220	813		58				75					0		255	0	0				
108746																					36	0	670		448				186					0		0	0	0				
108951																					2238	887	8597		441				4592					0		439	0	0				
109136																					220	4513	14361		388				1352					0		7888	0	0				
109154																					367	0	1470		99				407					0		597	0	0				
109453																					757	31	4549		541				1216					0		2004	0	0				
109574																					897	1613	14032		379				1021					0		10122	0	0				
