"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
546003																																		7547	0	25000	3192	1863	64748		0	0	0	0	0	10236	3	3379			57	30000	26335	684	7333	0	57	339	0	0	0	0					1000	2492																					284	19154	0	0	0	0	0	0																						
546320																																		0	0	751	0	0	2369		0	0	0	0	0	137	0	0			0	751	500	677	441	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
546535																																		0	0	0	0	0	0		0	0	0	0	0	3017	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					2	61	0	0	0	0	0	0																					http://www.bankofdudley.com	
546544																																		16247	0	0	9669	4672	0		0	0	0	0	0	723	0	4672			0	0	0	0	0	0	0	0	0	0	0	0						1906																					51	2710	0	0	0	0	0	0																					http://www.centralbankonline.com	
547251																																		0	0	0	0	0	0		0	0	0	0	0	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.americaninterstatebank.com	
547550																																		0	0	0	0	0	0		0	0	0	0	0	193	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					15	1126	0	0	0	0	0	0																						
547840																																		4177	521	0	2636	1541	15837		0	0	0	0	521	15764	4	1541	true	0	591	0	26	0	10000	10000	591	551	1506	3163	0	5769	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					248	15473	0	0	0	0	0	0																					http://www.starfinancial.com	
548052																																		0	0	0	0	0	0		0	0	0	0	0	1526	1	0			0	0	0	0	0	0	0	0	0	0	0	0					6000	0																					0	0	0	0	0	0	0	0																					https://www.rnbonline.com	
548267																																		0	0	0	0	0	0		0	0	0	0	0	1269	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
548351																																		10913	170	0	10913	0	0		0	0	0	0	170	17944	4	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					86	8238	0	0	0	0	0	0																					www.austinbank.com	
548472																																		1203	0	2250	0	625	3250		0	0	0	0	0	1565	1	625			0	2250	1000	0	0	0	0	0	0	0	0	0					0	578																			1	true	0	0	0	0	0	0	0	0																						
548771																																		1	649	9615	0	1	22390		368	0	0	0	281	4078	2	1			3240	9616	7534	2000	0	0	3240	0	0	0	0	3240					0	0																					19	5235	0	0	0	0	0	0																					www.magbank.com	
548829																																		169	0	0	0	169	0		0	0	0	0	0	815	1	169			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.commodorebank.com	
549862																																		0	3600	0	0	0	0		0	0	0	3600	0	4412	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2	250	0	0	0	0	0	0																					http://www.cbtwaco.bank	
550279																																		0	0	30000	0	0	32943		0	0	0	0	0	2318	1	0			0	30000	0	2943	0	0	0	0	0	0	0	0					0	0																					9	337	0	0	0	0	0	0																						
550354																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.bankofestespark.com	
550448																																		0	0	0	0	0	0		0	0	0	0	0	38	0	0			0	0	0	0	0	0	0	0	0	0	0	0					11	0																					1	5	0	0	0	0	0	0																					http://www.statebankspiritlake.com	
550635																																		1574	0	5000	0	1574	5000		0	0	0	0	0	5736	1	1574			0	5000	0	0	0	0	0	0	0	0	0	0					0	0																					95	14938	0	0	0	0	0	0																						
550653																																		0	0	0	0	0	3285		0	0	0	0	0	1244	2	0			0	0	0	500	2785	0	0	0	0	0	0	0					552	0																					0	0	0	0	0	0	0	0																					https://onlinebanking.cedarsecurity.com/	
550952																																		0	0	0	0	0	0		0	0	0	0	0	204	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					6	647	0	0	0	0	0	0																						
551016																																		115	0	0	0	115	0		0	0	0	0	0	1802	1	123			0	0	0	0	0	0	0	0	0	0	0	0						0																					26	1402	0	0	0	0	0	0																					https://fleetwoodbank.com	
552059																																		66	0	4500	66	0	15310		0	0	0	0	0	8676	3	0			0	4500	8810	2000	0	0	0	0	0	0	0	0					70	0																					0	0	0	0	0	0	0	0																					http://www.bankflinthills.com	
552161																																		5412	8327	0	3852	1560	0		2070	0	0	0	6257	47486	5	1560			0	0	0	0	0	0	0	0	0	0	0	0						0																					172	13251	0	0	0	0	0	0																					http://www.cnboftexas.com	
552545																																		6840	0	0	3110	0	0		0	0	0	0	0	45	0	0			0	0	0	0	0	0	0	0	0	0	0	0						3730																					2	2026	0	0	0	0	0	0																						
552956																																		0	0	0	0	0	0		0	0	0	0	0	421	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.silexbank.com	
552974																																		418	213	257	138	164	34860		0	0	213	0	0	4923	3	164	false	0	0	257	616	5740	28247	0	0	0	0	0	0	0	false	false	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	15	0	0	0	0	0	0																					www.shelbysavingsbank.com	
553038																																		1668	0	0	1668	0	5000		0	0	0	0	0	17068	2	0			0	0	0	0	5000	0	0	0	0	0	0	0					0	0																					1	6	0	0	0	0	0	0																						
553926																																		1646	0	0	1558	88	2116		0	0	0	0	0	1204	0	88	false	0	0	0	0	1000	1116	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	60	0	0	0	0	0	0																					www.fnbsycamore.com	
553944																																		972	0	3	903	0	5439		0	0	0	0	0	11519	3	0			0	3	180	423	4833	0	0	0	0	0	0	0					49	69																					0	0	0	0	0	0	0	0																						
554268																																		0	0	0	0	0	0		0	0	0	0	0	19	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
554343																																		0	0	1500	0	0	11000		0	0	0	0	0	4154	1	0			0	1500	1000	5500	3000	8500	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.fowlerstatebank.com	
554857																																		2554	0	0	133	2421	0		0	0	0	0	0	8394	4	2421	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					5	285	0	0	0	0	0	0																					www.5pointsbank.com	
555256																																		0	0	0	0	0	0		0	0	0	0	0	850	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
556011																																		691	0	7625	0	691	11625		0	0	0	0	0	3090	1	856			0	7625	2000	2000	0	0	0	0	0	0	0	0					0	0																					16	307	0	0	0	0	0	0																						
556459																																		18034	0	0	18034	0	7500		0	0	0	0	0	2468	1	0			0	0	0	0	7500	0	0	0	0	0	0	0						0																					23	4837	0	0	0	0	0	0																						
556815																																		2872	0	10000	2301	345	11261		0	0	0	0	0	10095	2	611	true	0	0	10000	0	0	0	0	0	1261	0	0	0	1261	true	true	0	0		226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					155	13810	0	0	0	0	0	0																					http://www.peoplesbanknet.com	
556936																																		0	34	5000	0	0	6000		34	0	0	0	0	4627	1	0	true	0	0	5000	1000	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					5	69	0	0	0	0	0	0																					http://www.germanamericanstatebank.com	
557317																																		37580	0	24969	35842	495	36117		0	0	0	0	0	10271	4	495	false	0	13	24969	0	0	0	0	13	11135	0	0	0	11148	true	false	0	0		1243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					80	10586	10586	17092	0	17	10569	0																					http://www.gratzbank.com	
557438																																		0	0	0	0	0	0		0	0	0	0	0	369	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.giffordbank.com	
557858																																		18306	0	0	15020	0	0		0	0	0	0	0	98197	7	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		3286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					262	20234	0	0	0	0	0	0																					http://www.intrustbank.com	
559179																																		0	0	0	0	0	0		0	0	0	0	0	1080	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
560214																																		0	0	6000	0	0	9000		0	0	0	0	0	612	0	0			0	6000	0	3000	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
560353																																		0	0	0	0	0	0		0	0	0	0	0	7059	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.fnblj.com	
560438																																		0	1207	0	0	0	0		0	0	0	0	1207	714	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					9	191	0	0	0	0	0	0																					http://www.thebankofevergreen.com	
560830																																		774	50	0	774	0	0		0	0	50	0	0	1609	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.gnbonline.com	
561145																																		1086	0	528	0	408	9692		0	0	0	0	0	2986	1	408			0	528	2082	1938	5144	0	0	0	0	0	0	0					0	678																					4	9	0	0	0	0	0	0																						
561574																																		7841	0	25500	4119	0	49637		0	0	0	0	0	3836	5	0			0	25500	23000	0	0	0	0	548	571	18	0	1137						3722																					35	13277	0	0	0	0	0	0																					http://www.summitstatebank.com	
561659																																		525	0	86	525	0	2653		0	0	0	0	0	1122	0	0	false	0	0	86	0	0	2567	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					16	1135	0	0	0	0	0	0					WhyCommunityMatters.com																WYPinnbank.com	
561864																																		0	0	0	0	0	0		0	0	0	0	0	8865	4	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					49	15211	0	0	0	0	0	0																						
562058																																		1233	0	2000	0	1233	20750		0	0	0	0	0	13322	4	1848			0	2000	18000	750	0	0	0	0	0	0	0	0						0																					18	536	0	0	0	0	0	0																					http://www.ubu.bank	
563233																																		0	0	0	0	0	0		0	0	0	0	0	1102	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.fnbgriffin.com	
563336																																		0	0	0	0	0	0		0	0	0	0	0	22	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					https://www.citizensbankal.com	
563457																																		449	0	0	449	0	358		0	0	0	0	0	100	0	0			0	0	0	0	358	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
563934																																		0	0	0	0	0	0		0	0	0	0	0	415	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					8	104	0	0	0	0	0	0																						
564052																																		0	112	0	0	0	0		0	0	0	0	112	250	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
564324																																		2893	0	0	0	2893	0		0	0	0	0	0	13746	3	2992			0	0	0	0	0	0	0	0	0	0	0	0						0																					34	5892	0	0	0	0	0	0																					http://www.oldfortbank.com	
564463																																		0	0	0	0	0	0		0	0	0	0	0	3837	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
564557	0	823	0	0	0	0		18515	4	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24816	0	0	0			0	0						0		259	0	0	0	564																0		true	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0	0	0	0	0	0	0																					http://www.falconbank.com	
564678																																		0	0	0	0	0	10346		0	0	0	0	0	1056	1	0	false	0	0	0	0	0	10346	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					WWW.GSLSAVINGSBANK.COM	
564838																																		0	39	0	0	0	0		39	0	0	0	0	289	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					15	379	0	0	0	0	0	0																						
564977																																		307	0	0	0	307	141000		0	0	0	0	0	576	0	394	true	0	0	0	106000	35000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	0	0	0	0	0	0	0	0																					WWW.TSBHAWAII.BANK	
565143																																		0	0	0	0	0	1068		0	0	0	0	0	31	0	0	false	0	0	0	0	0	1068	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					11	270	0	0	0	0	0	0																					www.firststatebankky.com	
565170																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			2	true	0	0	0	0	0	0	0	0																						
565536																																		2695	0	6500	2596	99	8500		0	0	0	0	0	2176	1	99			0	6500	1000	1000	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
565750																																		1484	15126	0	0	1484	8000		14748	0	122	0	256	1987	1	1484			0	0	8000	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.bankofwashington.com	
565844																																		0	0	0	0	0	0		0	0	0	0	0	394	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	0	0	0	0	0	0	0																					http://www.gostatebank.com	
566056																																		959	0	5235	485	474	10252		0	0	0	0	0	39	0	481			0	10000	235	0	17	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
566243																																		0	344	0	0	0	915		0	0	0	0	344	660	1	0			0	0	0	0	915	0	0	0	0	0	0	0					16	0																					0	0	0	0	0	0	0	0																					https://www.glenwoodstatebank.com	
567240																																		0	15	10	0	0	8479		15	0	0	0	0	200	0	0			0	10	765	693	7011	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
567679																																		754	0	0	0	754	422		0	0	0	0	0	1721	0	754			0	0	0	0	0	0	0	0	0	422	0	0					0	0																			1	true	13	259	0	0	0	0	0	0																						
567736																																		0	200	0	0	0	0		200	0	0	0	0	929	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					2	25	0	0	0	0	0	0																					http://www.farmers24.com	
568126																																		0	0	1538	0	0	2820		0	0	0	0	0	261	0	0			0	1538	336	434	512	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.sthenrybank.com	
568135																																		772	265	5000	0	772	17000		0	265	0	0	0	486	0	772			0	5000	0	2000	10000	0	0	0	0	0	0	0					15	0																					4	1472	0	0	0	0	0	0																					http://www.holcomb.bank	
568359																																		5404	0	24000	4478	0	52000		0	0	0	0	0	2105	2	0	false	0	0	24000	28000	0	0	0	0	0	0	0	0	0	true	false	0	0		926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					8	4035	0	0	0	0	0	0																					www.americanbankofmissouri.bank	
568377																																		0	0	0	0	0	0		0	0	0	0	0	438	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
568470																																		29995	0	0	22774	1223	0		0	0	0	0	0	4441	1	1524	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		5998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					48	9983	0	0	0	0	0	0																					http://www.ibankpeoples.com	
568939																																		0	2331	0	0	0	0		2307	0	24	0	0	2810	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					141	1641	0	0	0	0	0	0																					http://www.fnbop.com	
570558																																		0	0	0	0	0	0		0	0	0	0	0	87	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.arrowheadbanktexas.com	
570651																																		475	0	0	475	0	0		0	0	0	0	0	566	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
571135																																		0	0	0	0	0	0		0	0	0	0	0	1558	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					9	1127	0	0	0	0	0	0																						
571265																																		0	0	5800	0	0	6123		0	0	0	0	0	610	0	0	false	0	26	5800	0	0	0	0	26	297	0	0	0	323	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					29	3217	0	0	0	0	0	0																					www.denalistatebank.com	
571920																																		1014	0	9	0	1014	642		0	0	0	0	0	1837	2	1014			0	9	0	0	633	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
571957																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					77	0																					0	0	0	0	0	0	0	0																						
572347																																		2995	0	0	2995	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.thebankofbillings.com	
572374																																		6158	1683	0	5397	234	8		0	0	183	0	1500	17837	5	920	true	0	8	0	0	0	0	0	8	0	0	0	0	8	false	false	0	0		527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					49	1488	0	0	0	0	0	0																					https://www.greatsouthernbank.com	
572459																																		1810	239	2930	1810	0	29380		239	0	0	0	0	10284	6	0			0	2930	5650	6800	14000	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
572655																																		0	0	0	0	0	0		0	0	0	0	0	3806	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					WWW.CBANKTEXAS.COM	
573036																																		179	0	0	0	0	0		0	0	0	0	0	4212	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	179																					11	535	0	0	0	0	0	0																						
573335																																		0	70	0	0	0	7789		70	0	0	0	0	3128	1	0			0	0	4801	680	2308	0	0	0	0	0	0	0						0																					35	850	0	0	0	0	0	0																					https://www.riverhillsbank.com	
574079																																		2	0	0	0	2	0		0	0	0	0	0	1480	1	2			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
574949																																		829	837	19000	0	829	44000		616	0	0	0	221	647	0	829			0	19000	2000	7000	16000	18000	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.fmberlin.com	
574976																																		14435	0	0	7576	2744	0		0	0	0	0	0	15039	3	5203			0	0	0	0	0	0	0	0	0	0	0	0					0	4115																					40	6371	0	0	0	0	0	0																						
575133																																		0	0	0	0	0	0		0	0	0	0	0	3131	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.thepeoplesbank.com	
575254																																		50436	1087	0	19508	25425	0		1017	0	70	0	0	10656	3	25425	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		5503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					320	28440	0	0	0	0	0	0																					www.city.bank	
575348																																		0	0	0	0	0	0		0	0	0	0	0	39	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					1	179	0	0	0	0	0	0																						
575375																																		649	0	0	0	649	0		0	0	0	0	0	181	0	797	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	0	0	0	0	0	0	0	0																					www.ss-bank.com	
575759																																		501	0	2000	501	0	2488		0	0	0	0	0	1248	0	0	true	0	0	2000	0	0	488	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0					www.mnb.bank		www.mccooknationalbank.com		www.mnb1.com												www.mnb.bank	
575834																																		0	0	0	0	0	0		0	0	0	0	0	1650	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					48	8654	0	0	0	0	0	0																					http://www.fnb-la.com	
576354																																		0	500	0	0	0	11000		0	0	0	0	500	91	0	0	true	0	0	0	2000	2000	7000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.greatnorthbank.com	
576578																																		0	0	5750	0	0	7750		0	0	0	0	0	1914	1	0			0	5750	2000	0	0	0	0	0	0	0	0	0					0	0																			1	true	6	80	0	0	0	0	0	0																						
576608																																		387	47	633	0	387	7714		0	0	47	0	0	825	0	558	true	0	0	633	1466	220	5395	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					5	1310	0	0	0	0	0	0					jha.loanspg.com																www.mvsb.com	
576644																																		10596	0	5002	6661	1939	6873		0	0	0	0	0	12079	4	1939			0	5002	526	1345	0	0	0	0	0	0	0	0					3	1996																					2	203	0	0	0	0	0	0																					http://www.greenwoods.bank	
576952																																		1539	0	0	74	1462	1067		0	0	0	0	0	87	0	2301			0	0	0	267	800	0	0	0	0	0	0	0					0	3																					2	27	0	0	0	0	0	0																						
577128																																		341728	9407	55000	303514	2117	251291		0	0	301	0	9106	30041	3	2995	true	0	13034	55000	0	0	85564	10000	13034	72163	18198	7332	0	110727	true	false	0	0	41	36097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					537	41876	0	0	0	0	0	0																					http://https://www.peoplesbancorp.com/	
577137																																		411	1720	25000	0	0	70000		0	0	0	0	1720	64	0	0	false	0	0	61000	9000	0	0	36000	0	0	0	0	0	0	false	false	0	0		411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0					facile.nymbus.com																www.pnb.com	
577230																																		0	0	0	0	0	0		0	0	0	0	0	283	0	0			0	0	0	0	0	0	0	0	0	0	0	0					6	0																					0	0	0	0	0	0	0	0																					https://www.talbotstatebank.com	
578116																																		8931	0	30	7774	256	10129		0	0	0	0	0	1771	0	256			0	30	10046	34	19	0	0	0	0	0	0	0						901																					6	286	0	0	0	0	0	0																						
578237																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://Https://www.ecommonwealthbank.com	
578255																																		14814	0	20000	14312	0	20057		0	0	0	0	0	8365	4	0			0	20000	0	57	0	0	0	0	0	0	0	0						502																					154	1106	0	0	0	0	0	0																						
578554																																		2	0	0	0	0	0		0	0	0	0	0	665	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	2																					0	0	0	0	0	0	0	0																						
578741																																		1208	0	8000	0	1208	13000		0	0	0	0	0	2636	2	1208			0	8000	5000	0	0	0	0	0	0	0	0	0					0	0																					1	44	0	0	0	0	0	0																						
578862																																		0	0	0	0	0	0		0	0	0	0	0	573	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					36	4387	0	0	0	0	0	0																					http://www.fsbsandiego.com	
579140																																		2879	0	500	2879	0	6700		0	0	0	0	0	12243	4	0			0	500	6200	0	0	0	0	0	0	0	0	0						0																					1	269	0	0	0	0	0	0																						
579319																																		0	0	0	0	0	0		0	0	0	0	0	719	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					4	96	0	0	0	0	0	0																						
579364																																		2046	214	2000	2002	0	31716		0	0	0	0	214	4036	3	0			14299	2000	2000	0	0	0	14299	257	2516	10644	0	27716						44																					109	24666	15470	20683	0	13470	2000	0																					http://www.texaschampionbank.com	
579636																																		382	0	0	382	0	0		0	0	0	0	0	1749	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					3	41	0	0	0	0	0	0																					http://www.mpbank.net	
580155																																		1176	0	3000	1176	0	6500		0	0	0	0	0	2849	2	0			0	3000	3500	0	0	0	0	0	0	0	0	0					0	0																					12	1019	0	0	0	0	0	0																						
580548																																		2918	0	10000	504	2414	15000		0	0	0	0	0	2803	1	2414	true	0	0	10000	0	5000	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4	12	0	0	0	0	0	0																					http://www.bankofluxemburg.com	
580847																																		0	0	0	0	0	0		0	0	0	0	0	1291	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					4	180	0	0	0	0	0	0																						
580874																																		2185	80	1500	1915	267	2399		0	0	80	0	0	4100	1	556			0	1500	500	0	0	0	0	399	0	0	0	0						3																					3	37	0	0	0	0	0	0																						
581237																																		0	0	0	0	0	0		0	0	0	0	0	778	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					2	266	0	0	0	0	0	0																						
581358																																		0	0	1000	0	0	2000		0	0	0	0	0	2621	2	0			0	1000	1000	0	0	0	0	0	0	0	0	0					0	0																					1	163	0	0	0	0	0	0																						
582177																																		155	0	0	0	155	26720		0	0	0	0	0	8927	2	195			249	0	0	26471	0	0	249	0	0	0	0	249					0	0																					96	9914	249	1036	0	249	0	0																						
582654																																		0	0	0	0	0	6500		0	0	0	0	0	1650	1	0			0	0	0	1000	5500	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.theksb.com	
582878																																		0	43	0	0	0	0		8	0	35	0	0	624	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
582953																																		616	0	1000	616	0	4000		0	0	0	0	0	3563	2	0			0	1000	2000	1000	0	0	0	0	0	0	0	0						0																					13	510	0	0	0	0	0	0																					https://www.charterwest.com	
582971																																		5316	0	0	0	5316	0		0	0	0	0	0	1695	0	5316			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	19	483	0	0	0	0	0	0																					http://www.BankFirstFed.com	
583071																																		0	0	0	0	0	0		0	0	0	0	0	445	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	1	28	0	0	0	0	0	0																						
