"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
375650																																																																																																																																																																																																																																																	
376237																																																																																																																																																																																																																																																	
376273																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	4105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4105	0	4105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
376442																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376947																																																																																																																																																																																																																																																	
377663																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377850																																																																																																																																																																																																																																																	
378044																																																																																																																																																																																																																																																	
378110																																																																																																																																																																																																																																																	
379050																																																																																																																																																																																																																																																	
379153																																																																																																																																																																																																																																																	
379470																																																																																																																																																																																																																																																	
379649																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379920																																																																																																																																																												50887	155572	0	0	0	0	0	0				0	0	0	0	0	0		0	0		9344	0	0	9151	0	193958	3250356	1483	214178	0	0	214178	0	0	0	0	0	0	0	0	50887	0	0	0	0	0	0	3720206	0	193958	3524572	1676	0	0	155572	0	0	0	0	0	0	168537	0	0	155735	12802						9344			9151	193									
380346																																																																																																																																																																																																																																																	
380458																																																																																																																																																																																																																																																	
380533																																																																																																																																																																																																																																																	
380878																																																																																																																																																																																																																																																	
380944																																																																																																																																																																																																																																																	
381026																																																																																																																																																																																																																																																	
381343																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	251867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251867	0	0	251867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
381932																																																																																																																																																																																																																																																	
381950																																																																																																																																																																																																																																																	
382050																																																																																																																																																																																																																																																	
382069																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	47821	247554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295375	0	47821	247554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
382256																																																																																																																																																																																																																																																	
382274																																																																																																																																																																																																																																																	
382443																																																																																																																																																																																																																																																	
382537																																																																																																																																																																																																																																																	
382649																																																																																																																																																																																																																																																	
382658																																																																																																																																																																																																																																																	
382742																																																																																																																																																																																																																																																	
382854																																																																																																																																																																																																																																																	
384018																																																																																																																																																																																																																																																	
384278																																																																																																																																																												0	0	0	0	0	0	0	0				579	0	579	0	0	0		0	0		141202	0	0	141202	0	0	2046528	0	137932	0	0	137932	0	579	0	0	0	579	0	0	0	0	0	0	0	0	0	2326241	0	0	2325662	579	0	0	0	0	0	0	0	0	0	2256	0	0	2256	0	118534			118534		13113			13113										
384353																																																																																																																																																																																																																																																	
384652																																																																																																																																																																																																																																																	
384830																																																																																																																																																																																																																																																	
385350																																																																																																																																																																																																																																																	
385471																																																																																																																																																																																																																																																	
385547																																																																																																																																																																																																																																																	
385686																																																																																																																																																																																																																																																	
386432																																																																																																																																																																																																																																																	
386450																																																																																																																																																																																																																																																	
386731																																																																																																																																																																																																																																																	
386825																																																																																																																																																																																																																																																	
387055																																																																																																																																																																																																																																																	
387671																																																																																																																																																																																																																																																	
388155																																																																																																																																																																																																																																																	
388258																																																																																																																																																																																																																																																	
388557																																																																																																																																																																																																																																																	
388744																																																																																																																																																																																																																																																	
388753																																																																																																																																																																																																																																																	
388874																																																																																																																																																																																																																																																	
389358																																																																																																																																																																																																																																																	
389376																																																																																																																																																																																																																																																	
389826																																																																																																																																																																																																																																																	
390372																																																																																																																																																																																																																																																	
390840																																																																																																																																																																																																																																																	
391418																																																																																																																																																																																																																																																	
391557																																																																																																																																																																																																																																																	
391575	0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		21481	0	0	594	0	0	677871	36430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735782	0	0	678465	57317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7333	0	0	7333	0											20860				20860																7333			7333																						20887	7333	0	0	7333	0	0	0	0	0	0	0	714301																																																																																						
391959																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
391977																																																																																																																																																																																																																																																	
392152																																																																																																																																																																																																																																																	
392255																																																																																																																																																																																																																																																	
392778																																																																																																																																																																																																																																																	
393252																																																																																																																																																																																																																																																	
393355																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
393953																																																																																																																																																																																																																																																	
394156																																																																																																																																																																																																																																																	
394259																																																																																																																																																																																																																																																	
395238																																																																																																																																																												156210	95707	0	0	0	0	0	0				0	0	0	0	0	0		0	0		35881	0	28095	4335	0	410333	10068515	0	111992	0	0	111992	0	0	0	0	0	0	0	0	156210	0	0	0	0	0	0	10782931	0	438428	10341052	3451	0	0	95707	0	0	0	0	0	0	258182	0	28095	230087	0											28095		28095						
396057																																																																																																																																																																																																																																																	
396244																																																																																																																																																																																																																																																	
396253																																																																																																																																																																																																																																																	
396954																																																																																																																																																																																																																																																	
397456																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
397531																																																																																																																																																																																																																																																	
397540																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3834	0	3834	0	0	0	209570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213404	0	3834	209570	0	0	0	0	0	0	0	0	0	0	165	0	165	0	0	0	0	0	0	0	0	0	0	0	0	3834	0	3834	0	0	0	0	0	
397559																																																																																																																																																																																																																																																	
397755																																																																																																																																																																																																																																																	
397858																																																																																																																																																																																																																																																	
398051																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398248																																																																																																																																																																																																																																																	
398668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50736	0	50736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50736																																																																																						
398837																																																																																																																																																																																																																																																	
399357																																																																																																																																																																																																																																																	
399517																																																																																																																																																																																																																																																	
399731																																																																																																																																																																																																																																																	
399973																																																																																																																																																																																																																																																	
400057																																																																																																																																																																																																																																																	
400141																																																																																																																																																																																																																																																	
400365																																																																																																																																																																																																																																																	
400767																																																																																																																																																																																																																																																	
401072																																																																																																																																																																																																																																																	
401559																																																																																																																																																																																																																																																	
401755																																																																																																																																																																																																																																																	
401906																																																																																																																																																																																																																																																	
401951																																																																																																																																																																																																																																																	
402846																																																																																																																																																																																																																																																	
402873																																																																																																																																																																																																																																																	
403067																																																																																																																																																																																																																																																	
403151																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	249415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249415	0	0	249415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
403179																																																																																																																																																																																																																																																	
403254																																																																																																																																																																																																																																																	
403656																																																																																																																																																																																																																																																	
403870																																																																																																																																																																																																																																																	
403946																																																																																																																																																																																																																																																	
404653																																																																																																																																																																																																																																																	
404943																																																																																																																																																																																																																																																	
406022																																																																																																																																																																																																																																																	
406059																																																																																																																																																																																																																																																	
406666																																																																																																																																																																																																																																																	
406974																																																																																																																																																																																																																																																	
407168																																																																																																																																																																																																																																																	
407506																																																																																																																																																																																																																																																	
407645																																																																																																																																																																																																																																																	
407850																																																																																																																																																																																																																																																	
408307																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
408642																																																																																																																																																																																																																																																	
408875																																																																																																																																																																																																																																																	
409265																																																																																																																																																																																																																																																	
410159																																																																																																																																																																																																																																																	
410560																																																																																																																																																																																																																																																	
410748																																																																																																																																																																																																																																																	
410917																																																																																																																																																																																																																																																	
410944																																																																																																																																																																																																																																																	
411062																																																																																																																																																																																																																																																	
411174																																																																																																																																																																																																																																																	
411231																																																																																																																																																																																																																																																	
411240																																																																																																																																																																																																																																																	
411512																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	13465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13465	0	0	13465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
411549																																																																																																																																																																																																																																																	
411576																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411624																																																																																																																																																																																																																																																	
411651																																																																																																																																																																																																																																																	
412153																																																																																																																																																																																																																																																	
412452																																																																																																																																																																																																																																																	
412555																																																																																																																																																																																																																																																	
412667																																																																																																																																																																																																																																																	
412751																																																																																																																																																												2418	2418	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	2027	434561	0	0	0	0	0	0	0	0	0	0	0	0	0	2418	0	0	0	0	0	0	439006	0	2027	436979	0	0	0	2418	0	0	0	0	0	0	2418	0	0	2418	0																			
412845																																																																																																																																																																																																																																																	
412872																																																																																																																																																																																																																																																	
413141																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	10506	85902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96408	0	10506	85902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
413208	1831607	2056057	0	0	0	2379472	1888057	491415	0	0	0	119837	0	126460	0	0	0	0	0	0	0	124566	185095	0	288422	0	12638720	21073800	114809	0	0	0	0	0	143584	0	0	143584	0	0	0	0	0	0	16029149	17436	17705442	137878	16924949	0	13425098	3499851	0	52852035	16214244	26081254	42711099	273926	0	0	0	0	0	15451100	18691	17372916	115550	2284843	0	968345	1316498	0	510828	0	0	179020	331808	848791	0	0	848791	0	8138619	15475438	987036	21687189	939832	0	0	0	0	0	117565	185095	0	281421	21239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58628	24338	0	81907	1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21239	58628	24338	0	81907	1059	0	0	23747	0	0	25920	33827329																																																																																						
413347																																																																																																																																																																																																																																																	
413543																																																																																																																																																																																																																																																	
413646																																																																																																																																																																																																																																																	
413673																																																																																																																																																																																																																																																	
413758																																																																																																																																																																																																																																																	
414102																																																																																																																																																																																																																																																	
414652																																																																																																																																																																																																																																																	
414764																																																																																																																																																																																																																																																	
414858																																																																																																																																																																																																																																																	
415770																																																																																																																																																																																																																																																	
416245																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		16739	0	0	16734	0	5948	2946055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2968742	0	5948	2962789	5	0	0	0	0	0	0	0	0	0	25384	0	0	25384	0						16734			16734										
416272																																																																																																																																																																																																																																																	
416339																																																																																																																																																																																																																																																	
416357																																																																																																																																																																																																																																																	
416656																																																																																																																																																																																																																																																	
416674																																																																																																																																																																																																																																																	
417626																																																																																																																																																																																																																																																	
417710																																																																																																																																																																																																																																																	
418100																																																																																																																																																																																																																																																	
418249																																																																																																																																																																																																																																																	
418436																																																																																																																																																																																																																																																	
418856																																																																																																																																																																																																																																																	
419406																																																																																																																																																												10757	10757	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1428	0	0	1428	0	0	2382603	0	12403	0	0	12403	0	0	0	0	0	0	0	0	10757	0	0	0	0	0	0	2407191	0	0	2407191	0	0	0	10757	0	0	0	0	0	0	10779	0	0	10779	0											1152			1152		276			
419460																																																																																																																																																																																																																																																	
419675																																																																																																																																																																																																																																																	
419947																																																																																																																																																																																																																																																	
