"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
235530																																																																																																																																																								0	1379	0	0							16808	0		1166		0			0					3638																													10100																				0																	
235558																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
235950																																																																																																																																																								0	0	0	0							227	0		0		0			0					142																																																																		
236153																																																																																																																																																								0	0	0	0	0	0	16428	0	0	0	44105	84586	0	33071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52521	0	0	0	0	0	0	0	0	0	0	0	52053	0	0	0	0	0	0	0	0	0	0	0	104574	0	0	0	689	0	0	0	689	0	0	0	660	0	0	0	342	0	0	0	16428	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
236256																																																																																																																																																								0	0	0	0							0	0		192		0			0					0																																																																		
236603																																																																																																																																																								0	0	0	0							9490	2187		0		467			0					0																																																																		
236706																																																																																																																																																								0	0	0	0	0	0	1685005	0	0	0	76044	0	0	10912	0	7064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1685005	0	0	0	0	0	0	0	0	0	0	0	18433	0	0	0	19287	0	0	0	0	0	1007502	0	0	0	0			0	0	0	0	0	0	0	0	
236957																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	7005	413	0	0		1134		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
237066																																																																																																																																																								0	352870	0	0	0	0	0	0	0	0	0	0	0	7837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
237619																																																																																																																																																								0	102000	0	0	0	0	652233	0	0	0	57503	0	0	0	0	28538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8402	0	0	0	8402	0	0	0	0	0	0	0	0	0	0	0	11250	0	0	0	11250	0	0	0	0	0	0	0	0	0	0	0	669037	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
237954																																																																																																																																																								307	0	0	0							0	1476		0		0			0					0																																																																		
238139																																																																																																																																																								0	2000	0	0							11745	0		0		608			0					0																																																																		
238250																																																																																																																																																								0	0	0	0							0	0		0		227			0					0																																																																		
238737																																																																																																																																																								0	0	0	0							0	4320		847		71			0					0																																																																		
239556																																																																																																																																																								0	0	0	0							20586	0		1662		0			0					0																													0																				1821																	
239613																																																																																																																																																								0	2331	0	0							21080	0		33		18094			0					0																													20000																				11563																	
239659																																																																																																																																																								0	56475	0	0							0	0		2184		0			0					0																													72638																				0																	
240954																																																																																																																																																								0	0	0	0							1635	0		14		0			0					0																																																																		
241009																																																																																																																																																								0	0	0	0							1230	1462		0		0			0					0																																																																		
241157																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	7590	0	0	0		3354		0	15260	15260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11639	0	0	0	0	0	0	0	0	0	0	0	11639	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
241559																																																																																																																																																								0	0	0	0							1954	0		449		0			0					0																																																																		
241607																																																																																																																																																								0	0	0	0							145502	3502		0		13234			0					1258																													107223																				0																	
242257																																																																																																																																																								0	50	0	0							15321	0		1190		0			0					0																													0																				357																	
242444																																																																																																																																																								1053	0	0	0	0	0	59886	0	0	0	42342	0	0	13481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59886	0	0	0	0	0	0	0	0	0	0	0	464	0	0	0	464	0	0	0	0	0	29943	0	0	0	0			0	0	0	0	0	0	0	0	
242949																																																																																																																																																								0	0	0	0							217	0		0		600			0					0																																																																		
242958																																																																																																																																																								1037	0	0	0							2533	295		0		0			0					0																																																																		
242976																																																																																																																																																								0	40000	0	0	0	0	0	0	0	0	17334	0	0	0		1432		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
243375																																																																																																																																																								0	0	0	0							0	13212		0		0			0					0																																																																		
243414																																																																																																																																																								159	0	0	0							14923	3794		0		0			0					0																																																																		
243955																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																													0																				0																	
244037																																																																																																																																																								0	0	0	0							1554	0		100		0			0					0																																																																		
244149																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	25	0	0	995		0		0	0	0	0	0	0	0	0	0	0	0	280275	0	0	0	0	0	0	0	0	0	0	0	489598	0	0	0	0	0	0	0	0	0	0	0	769873	0	0	0	0	0	0	0	0	0	0	0	3971	0	0	0	1674	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
244158																																																																																																																																																								0	0	0	0							1800	0		949		0			0					0																																																																		
244251																																																																																																																																																								0	0	0	0							837	3764		750		0			0					0																													2664																				0																	
245016	833	0	0	0	0	0	0	0	0	0	0	0	0	2721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	19372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																							5294	0	2660																																																																																										
245276																																																																																																																																																								26162	0	0	0	0	0	28022	0	0	0	1287	198048	0	4945	1343	24450	4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7932	0	0	0	7932	0	0	0	0	0	0	0	28022	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	185	0	0	0	15864	0	28022	0	0	0	0			0	0	0	0	0	0	0	0	
245351																																																																																																																																																								0	9000	0	0							0	0		319		15			0					0																																																																		
245557																																																																																																																																																								0	0	0	0							11418	0		0		1389			0					827																													22081																				0																	
246022																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	49474	0	0	649		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
246134																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	431	0	0	260		0		0	0	0	0	0	0	0	0	0	0	0	2733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
246237																																																																																																																																																								0	0	0	0							145	437		28		0			0					0																																																																		
246451																																																																																																																																																								0	0	0	0							1656	0		519		0			0					0																													1100																				0																	
246657																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	3649	18935	0	609		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
246947																																																																																																																																																								0	0	0	0							216	0		0		0			0					0																																																																		
246956																																																																																																																																																								0	5450	0	0							0	0		246		0			0					0																													668																				0																	
247140																																																																																																																																																								0	57731	0	0							29959	8165		3250		3486			0					7370																																																																		
247355																																																																																																																																																								427	101000	0	0							0	0		17		856			0					0																													11764																				0																	
247476																																																																																																																																																								0	3	0	0							1711	1351		0		0			0					0																													0																				2771																	
247551																																																																																																																																																								0	0	0	0							6650	0		57		0			0					0																																																																		
247908																																																																																																																																																								0	0	0	0							143633	0		0		13451			0					0																																																																		
248240																																																																																																																																																								0	1030	0	0	0	0	0	0	0	0	22258	5407	0	13404	0	3432	0	0	0	0	0	0	0	0	0	0	0	0	8250	0	0	0	0	0	0	0	0	0	0	0	23245	0	0	0	0	0	0	0	0	0	0	0	31495	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	35	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
248352																																																																																																																																																								0	0	0	0							0	0		452		0			0					0																																																																		
248455																																																																																																																																																								0	17257	0	0							140	3332		0		0			0					0																																																																		
248633																																																																																																																																																								0	0	0	0							0	0		3809		0			0					0																																																																		
248745																																																																																																																																																								0	0	0	0							17332	0		2055		0			0					0																													9570																				0																	
249416																																																																																																																																																								0	0	0	0							2441	0		829		0			0					256																																																																		
249612																																																																																																																																																								0	0	0	0	0	0	658257	0	0	0	4	0	0	23288	0	0	0	285493	0	0	0	0	0	0	0	0	0	0	0	92060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517615	365357	0	0	6763	0	0	0	859	2662	0	0	10149	26037	0	0	1899	127	0	0	140643	12195	396582	0	0	0	0			0	0	0	0	0	0	0	0	
249658																																																																																																																																																								0	0	0	0							4	0		0		0			0					810																																																																		
250430																																																																																																																																																								0	0	0	0							1653	0		1456		0			0					0																																																																		
250476																																																																																																																																																								0	0	0	0							64	0		0		0			0					0																																																																		
250850																																																																																																																																																								0	0	0	0							0	0		70		0			0					0																																																																		
251352																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	912	2098	0	579		460		0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
251558																																																																																																																																																								0	0	0	2410							10313	7402		427		101			0					0																																																																		
251745																																																																																																																																																								0	0	0	0							165	3929		2385		0			0					0																																																																		
251978																																																																																																																																																								181	14000	0	0							466	0		0		0			0					0																																																																		
252041																																																																																																																																																								0	0	0	0							16944	0		0		0			0					0																													4476																				0																	
252452																																																																																																																																																								0	0	0	0							21	96		10		0			0					0																																																																		
252658																																																																																																																																																								0	0	0	0							8523	0		1099		0			0					0																																																																		
253356																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	1967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
253468																																																																																																																																																								0	315000	0	0	0	0	985000	0	0	0	19028	0	0	9495	9495	0	0	0	0	0	0	0	0	3041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70000	0	0	0	0	0	0	0	1055000	0	0	0	0	0	0	0	0	0	0	0	47840	0	0	0	18	0	0	0	0	0	985000	0	0	0	0			0	0	0	0	0	0	0	0	
253646																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2675	1431	0	1377		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1121	0	0	0	0	0	0	0	0	0	0	0	1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
253730																																																																																																																																																								0	0	0	0							1032	0		0		0			0					0																																																																		
253776																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
254317																																																																																																																																																								0	0	0	0							0	0		1195		0			0					0																																																																		
254504																																																																																																																																																								0	0	0	0							14599	0		0		455			0					0																																																																		
254849																																																																																																																																																								0	0	0	0							1964	0		0		0			0					0																													2644																				0																	
255350																																																																																																																																																								0	0	0	0							2087	82		0		939			0					0																													460																				0																	
255547																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1388	0	0	0		0		0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
255556																																																																																																																																																								0	0	0	0							0	0		0		1208			0					274																																																																		
255574																																																																																																																																																								0	0	0	0							94866	8506		655		0			0					0																													208111																				0																	
255659																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	120937	30207	0	19447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71866	0	0	0	0	0	0	0	0	0	0	0	71866	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	1723	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
255873																																																																																																																																																								0	0	0	0							9711	0		0		0			0					0																																																																		
256058																																																																																																																																																								0	0	0	0							0	1806		182		1147			0					0																																																																		
256076																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
256179																																																																																																																																																								0	0	0	0							0	0		0		442			0					0																																																																		
256553																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	21347	14963	0	10462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
257233																																																																																																																																																								0	0	0	0							7203	4394		1523		0			0					0																																																																		
257345																																																																																																																																																								0	0	0	0							2100	0		731		0			0					0																																																																		
257578																																																																																																																																																								0	0	0	0							31818	500		0		0			0					0																													12902																				0																	
257653																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
257756																																																																																																																																																								0	3793	0	0							10732	0		0		3725			0					0																																																																		
258146																																																																																																																																																								0	0	0	0							129	0		0		0			0					0																																																																		
258306																																																																																																																																																								0	0	0	0							26171	0		15		1			0					0																																																																		
258379																																																																																																																																																								0	0	0	0							4910	0		0		0			0					488																																																																		
258445																																																																																																																																																								0	0	0	0							7418	0		20		757			0					0																													11686																				0																	
258539																																																																																																																																																								0	0	0	0							604	0		150		0			0					0																																																																		
258771																																																																																																																																																								0	1566	0	0	0	0	276561	1566	0	0	431227	0	0	11144	0	0	0	0	0	0	0	0	0	0	93200	0	0	0	670018	0	0	0	0	0	0	0	30000	0	0	0	100992	0	0	0	0	0	0	0	0	0	0	0	1170771	0	0	0	0	0	0	0	0	0	0	0	11867	0	0	0	9753	0	0	0	0	0	138280	0	0	0	0			0	0	0	0	0	0	0	0	
258874																																																																																																																																																								0	0	0	0							3226	0		0		0			0					0																																																																		
259059																																																																																																																																																								0	0	0	0							0	0		35		0			0					0																																																																		
259330																																																																																																																																																								0	0	0	0	0	0	50000	0	0	0	24192	0	0	0		582		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	1182	0	0	0	0	0	0	0	0	0	50000	0	0	0	0			0	0	0	0	0	0	0	0	
259442																																																																																																																																																								0	0	0	0							9409	0		1492		0			0					0																													4159																				0																	
259956																																																																																																																																																								0	0	0	0							3259	0		0		1218			0					0																																																																		
260055																																																																																																																																																								0	0	0	0	0	0	321081	0	0	0	471951	65486	0	1172	0	4855	0	0	0	0	0	0	0	523	0	0	0	0	23748	0	0	0	0	0	0	0	0	0	0	0	29130	0	0	0	0	0	0	0	0	0	0	0	52878	0	0	0	5599	0	0	0	5599	0	0	0	440	0	0	0	604	0	0	0	321081	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
260831																																																																																																																																																								0	7150	0	0							674	0		323		0			0					0																																																																		
260868																																																																																																																																																								0	105446	0	0	0	0	525851	0	0	0	2838	0	0	2771	0	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525850	0	0	0	0	0	0	0	0	0	0	0	8735	0	0	0	8898	0	0	0	0	0	262925	0	0	0	0			0	0	0	0	0	0	0	0	
261146																																																																																																																																																								25	0	0	0	0	0	0	0	0	0	3906	0	0	0		74		0	0	0	0	0	0	0	0	0	0	0	192428	0	0	0	0	0	0	0	0	0	0	0	309784	0	0	0	0	0	0	0	0	0	0	0	502213	0	0	0	0	0	0	0	0	0	0	0	4342	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
261360																																																																																																																																																								0	0	0	0							0	0		432		8			0					0																																																																		
261940																																																																																																																																																								0	35000	0	0							0	11225		5047		0			0					151																																																																		
262059																																																																																																																																																								0	31000	0	0							0	0		28		250			0					0																																																																		
262237																																																																																																																																																								0	24038	0	0							10999	0		4038		613			0					0																																																																		
262358																																																																																																																																																								0	71150	0	0							752	0		0		2324			0					0																																																																		
262741																																																																																																																																																								0	0	0	0							20018	0		0		1010			0					0																																																																		
262844																																																																																																																																																								0	197	0	0							7320	0		1352		0			0					0																																																																		
262956																																																																																																																																																								2815	0	0	0							224	0		462		0			9000					0																																																																		
263243																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	15413	0	0	155		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
263627																																																																																																																																																								0	0	0	0							0	0		0		479			0					0																																																																		
264455																																																																																																																																																								0	0	0	0							136	0		1310		0			0					0																																																																		
264772																																																																																																																																																								0	0	0	0	0	0	167220	0	0	0	36	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167220	0	0	0	0	0	0	0	0	0	0	0	2408	0	0	0	2408	0	0	0	0	0	83610	0	0	0	0			0	0	0	0	0	0	0	0	
265340																																																																																																																																																								0	0	0	0							7447	0		160		215			0					0																																																																		
265407																																																																																																																																																								0	0	0	0							65757	0		359		1839			0					0																													140																				0																	
265452																																																																																																																																																								0	0	0	0							6	0		0		0			0					0																																																																		
265676																																																																																																																																																								0	0	0	0							732	0		101		0			0					0																																																																		
266066																																																																																																																																																								0	0	0	0							0	0		793		0			0					0																																																																		
266244																																																																																																																																																								0	0	0	0							8508	0		0		0			0					0																																																																		
266253																																																																																																																																																								0	0	0	0							0	0		0		155			0					0																																																																		
266655																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
266851																																																																																																																																																								0	28050	0	0							4787	0		125		0			0					0																													7821																				0																	
266945																																																																																																																																																								0	0	0	0							17341	5159		129		6173			0					0																																																																		
267652																																																																																																																																																								0	0	0	0							2185	0		0		42			0					0																																																																		
268006																																																																																																																																																								0	0	0	0	0	0	24598	0	0	0	103483	0	0	100	0	3014	0	0	0	0	0	0	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27898	0	0	0	0	0	0	0	0	0	0	0	1231	0	0	0	1224	0	0	0	0	0	12299	0	0	0	0			0	0	0	0	0	0	0	0	
268136																																																																																																																																																								0	0	0	0							114	0		1017		0			0					0																																																																		
268677																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
268828																																																																																																																																																								858	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
268976																																																																																																																																																								0	0	0	0							37538	0		0		0			0					0																																																																		
269049																																																																																																																																																								0	0	0	0							14741	2235		2952		0			0					1553																																																																		
269058																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	15572	0	0	500		0		0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
269571																																																																																																																																																								0	0	0	0							4860	0		0		0			0					0																																																																		
269759																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
270148																																																																																																																																																								0	0	0	0							1604	0		0		0			0					0																																																																		
270353																																																																																																																																																								0	0	0	0							185	0		0		0			0					0																																																																		
270504																																																																																																																																																								0	0	0	0							37007	0		5536		0			0					0																													2337																				0																	
270531																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
270652																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
271136																																																																																																																																																								0	0	0	0							0	6665		13		0			0					0																																																																		
271275																																																																																																																																																								844	0	0	0	0	0	0	0	0	0	22899	0	0	0		320		0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	1545	0	0	0	0	0	0	0	0	0	0	0	1909	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
271341																																																																																																																																																								0	0	0	0							9815	0		70		0			0					0																																																																		
271529																																																																																																																																																								0	14000	0	0							32095	0		918		0			0					0																																																																		
272030																																																																																																																																																								0	0	0	0							3085	0		156		0			0					0																																																																		
272058																																																																																																																																																								0	0	0	0							0	0		234		0			0					0																																																																		
272151																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
272272																																																																																																																																																								0	305	0	0							63755	0		3022		0			0					0																													0																				2355																	
272302																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	131433	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
273336																																																																																																																																																								0	0	0	0	0	0	109178	0	0	0	224932	26349	0	5875	0	1491	0	0	0	0	0	0	0	5832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109178	0	0	0	0	0	0	0	0	0	0	0	2143	0	0	0	2143	0	0	0	0	0	54589	0	0	0	0			0	0	0	0	0	0	0	0	
273550																																																																																																																																																								0	0	0	0							7397	0		611		0			0					0																													5																				0																	
273653																																																																																																																																																								0	0	0	0							2120	0		110		0			0					0																																																																		
273662																																																																																																																																																								0	0	0	0							0	0		0		575			0					0																													17521																				0																	
273840																																																																																																																																																								0	7900	0	0							2386	0		402		0			0					0																																																																		
