"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
227357													26	0	0	3	0	0																			
227656				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
227777													0	0	0	2	0	9																			
228000													50	9	0	30	0	0																			
228158													606	41	14	121	30	28																			
228279													18	0	14	60	0	96																			
228345													0	0	0	0	0	3																			
229070													0	0	0	0	0	0																			
229173													0	0	0	0	0	0																			
229342				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
229454													47	0	47	69	0	0																			
229801	0	0	0	0	0	15	0	0	0	0	0	0	5144	395	273	1099	4	99	549	0	85972	0	0	0	0	0	0	0	0	0							
229913							0	0	0																												
230423													8	0	0	10	0	0																			
230610													30	2	0	0	4	6																			
230759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
231279													0	0	0	0	0	0													0	0	0	0	0	0	
232847													31	0	0	8	5	0																			
232856													20	0	0	23	0	0																			
233031							0	0	0																												
233246													0	0	0	2	0	16																			
233358													187	66	37	59	0	0																			
233442													74	1	60	60	0	92																			
233527													0	0	0	719	178	703																			
233554													0	0	0	0	0	0													0	0	0	0	0	0	
234355	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
234506	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
234739													166	0	7	115	0	0																			
234841													4	0	0	6	0	0																			
235174													0	0	0	0	0	0																			
235231													3	0	37	7	0	17																			
235316													0	0	0	0	0	0																			
235446													0	0	0	14	0	0																			
235530													0	0	0	2	0	0																			
235558													0	0	0	0	0	0																			
235950													1	0	1	3	0	0																			
236153	0	0	0	0	0	1258	0	0	0	0	0	1258	78	0	30	241	0	176	0	0	219	0	0	0	0	0	0	0	0	0							
236256													28	0	0	0	0	0																			
236603													0	0	0	2	0	0																			
236706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0							
236957				0	0	0	0	0	0				176	0	6	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
237066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	15	0	0	38	0	0	0	0	0	0	0	0	0							
237619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
237954													457	54	0	188	19	0																			
238139													4	0	0	23	0	0																			
238250													4	0	0	0	0	0																			
238737													0	0	0	0	0	0																			
239556													689	34	145	54	2	47																			
239613													1202	0	185	14	0	18																			
239659													0	0	0	0	0	29																			
240954													17	0	0	0	0	0																			
241009													76	20	1	220	10	149																			
241157	0	0	0	0	0	9	0	0	0	0	0	0	151	0	17	69	0	14	0	0	0	0	0	0	0	0	9	0	0	0							
241559													0	0	0	12	0	0																			
241607													0	0	38	11	0	65																			
242257													10	0	22	22	0	3																			
242444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	71	0	0	0	0	0	0	0	0	0	0	0	0	0							
242949													0	0	0	0	0	0																			
242958													150	0	2	0	0	0																			
242976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	24	0	0	0	0	0	0	0	0	0	0	0	0							
243375													0	0	0	2871	0	0																			
243414													0	0	0	0	0	29																			
243955													0	0	0	0	0	0																			
244037													22	0	0	17	0	6																			
244149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
244158													0	0	0	0	0	6																			
244251													50	0	0	35	1	12																			
245016							0	0	0																												
245276	0	0	0	224	0	71	0	0	0	0	0	0	79702	90	12402	5362	7	1471	0	0	301	0	0	0	32	0	0	192	0	71							
245351													0	0	0	0	6	0																			
245557													108	0	5	60	0	14																			
246022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0							
246134	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
246237													15	0	3	0	0	0																			
246451													27	0	10	0	0	0																			
246657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0							
246947													121	10	0	107	4	9																			
246956													87	0	0	3	0	0																			
247140													0	0	4	0	0	0																			
247355													209	12	45	272	10	129																			
247476													0	0	0	0	0	0																			
247551													0	0	0	2	0	0																			
247908													0	0	0	2	0	0																			
248240	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	50	0	113	0	0	1356	0	0	0	0	0	0	0	0	0							
248352													5	0	0	0	0	0																			
248455													8	0	0	0	0	0																			
248633													14	0	0	50	0	0																			
248745													0	0	0	0	0	0																			
249416													0	0	0	4	0	0																			
249612	0	0	60885	0	0	0	0	0	0	0	0	0	0	0	0	579	9	45	0	0	60885	0	0	0	0	0	0	0	0	0							
249658													0	0	0	0	0	0																			
250430													31	17	0	71	0	6																			
250476													0	0	0	274	155	0																			
250850													0	0	0	2	0	0																			
251352	0	0	0	0	0	10514	0	0	2237	0	0	8277	7	0	0	2	0	0	0	0	3673	0	0	0	0	0	0	0	0	0							
251558													30	10	0	15	13	0																			
251745													6	8	0	51	5	16																			
251978													15	0	3	310	16	218																			
252041													0	0	0	86	0	0																			
252452													10	9	0	7	0	0													0	0	0	0	0	0	
252658													0	0	0	0	0	0																			
253356	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	3	0	0	0	0	557	0	0	0	0	0	0	0	0	0							
253468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
253646				0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
253730													71	0	0	8	17	3																			
253776													16	0	7	0	0	0													0	0	0	0	0	0	
254317													0	0	0	0	75	0																			
254504													0	0	0	2	0	0																			
254849													0	0	0	0	0	0																			
255350													0	0	0	0	0	1																			
255547				0	0	0	0	0	0				15	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
255556													0	0	0	0	0	0																			
255574													0	0	0	178	0	33																			
255659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
255873													0	0	0	0	0	0																			
256058													17	0	0	10	0	0																			
256076													19	0	2	56	0	0																			
256179													62	3	22	0	0	19													0	0	0	0	0	0	
256553	0	0	0	0	0	0	0	0	0	0	0	0	113	9	36	261	0	76	0	0	0	0	0	0	0	0	0	0	0	0							
257233													0	0	0	0	0	0													0	0	0	0	0	0	
257345													0	0	0	0	0	0																			
257578													0	0	0	2	0	0																			
257653													119	0	0	58	0	0																			
257756													0	0	0	0	0	0																			
258146													23	0	21	2	0	0																			
258306													9	0	0	0	0	14																			
258379													0	0	0	0	0	0																			
258445													0	0	0	0	0	0																			
258539													4	0	4	0	0	0																			
258771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	36	0	0	0	0	222	0	0	0	0	0	0	0	0	0							
258874													0	0	0	0	0	0																			
259059													0	0	0	0	0	0																			
259330	0	0	0	0	0	0	0	0	0	0	0	0	233	0	246	861	0	807	0	0	0	0	0	0	0	0	0	0	0	0							
259442													0	0	1	0	0	0																			
259956													48	0	4	0	0	0																			
260055	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	191	0	0	0	0	19	0	0	0	0	0	0	0	0	0							
260831													25	0	7	122	0	7																			
260868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	45	66	0	92	0	0	0	0	0	0	0	0	0							
261146	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
261360													353	189	20	695	39	332																			
261940													65	0	0	126	0	0																			
262059													0	0	0	0	0	0																			
262237													0	0	0	10	0	0																			
262358													0	23	17	32	2	379																			
262741													24	0	16	37	0	0																			
262844													1	0	3	16	0	0																			
262956													37	0	0	6	0	0																			
263243	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0							
263627													0	0	0	31	0	20																			
264455													20	0	14	14	0	0																			
264772	0	0	0	0	0	0	0	0	0	0	0	0	417	0	17	11322	0	6111	0	0	0	0	0	0	0	0	0	0	0	0							
265340													12	0	12	32	0	17																			
265407													0	0	0	82	0	477																			
265452													0	0	0	0	0	0																			
265676													22	0	0	38	0	4																			
266066													2	0	0	0	0	0																			
266244													0	0	7	0	0	0																			
266253													0	0	0	0	0	2																			
266655													0	0	0	0	0	1																			
266851													0	0	0	27	0	0																			
266945													16	0	0	9	0	0																			
267652													0	0	0	0	0	0																			
268006	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	54	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
268136													15	0	14	106	0	21																			
268677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	25	0	0	0	10	0	0	0	0	0	0	0	0	0							
268828	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	113	91	13	0	0	0	0	0	0	0	0	0	0	0	0							
268976													0	0	0	0	0	0													0	0	0	0	0	0	
269049													0	0	0	0	0	0																			
269058				0	0	0	0	0	0				0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
269571													0	0	0	48	5	0																			
269759													7	0	0	0	0	0																			
270148													404	235	36	7	37	0																			
270353													0	0	0	6	0	0													0	0	0	0	0	0	
270504													0	0	0	0	0	0																			
270531													0	0	0	0	0	0																			
270652													0	9	0	0	0	0																			
271136													0	0	0	1	0	0																			
271275	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
271341													0	0	0	0	0	0																			
271529													0	0	0	0	0	5																			
272030													55	0	12	240	0	80																			
272058													0	0	0	0	0	0																			
272151													3	0	0	0	0	0																			
272272													121	0	0	100	0	9																			
272302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
273336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	39	0	0	0	0	0	0	0	0	0	0	0	0							
273550													0	0	0	7	0	0																			
273653													6	1	0	0	0	0																			
273662													7	0	0	64	0	31																			
273840													0	0	0	0	0	0																			
273859													2	0	0	0	0	0																			
274025													0	0	0	29	0	0																			
274052													47	6	0	0	0	0													0	0	0	0	0	0	
274548													0	0	0	10	0	0																			
274829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
274856													0	0	0	0	0	0																			
275255				0	0	0	0	0	0	0	0	0	93	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
275358													0	0	0	0	0	0																			
275479													0	0	0	0	0	0																			
275657													0	0	0	2	0	0																			
276074													0	0	0	1	0	0																			
276159													4	0	0	24	0	0													0	0	0	0	0	0	
276551													0	0	0	0	0	0																			
276579	0	0	0	0	0	2788	0	0	0	0	0	0	106	0	16	583	318	347	0	0	47422	0	0	0	0	0	0	0	0	0							
276645													59	0	6	6	0	1																			
276654				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
276850													0	0	0	2190	671	66																			
276953													21	0	0	29	0	0																			
277240													0	0	0	0	0	0																			
277277				0	0	0	0	0	0				0	0	0	0	0	0	75	0	1305	0	0	0	0	0	0	0	0	0							
277679				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
277736													0	0	4	28	0	42																			
277820													56	2	0	111	36	45																			
278256													0	0	0	0	0	0																			
278555													0	0	0	59	6	154																			
278733													8	8	0	24	1	0																			
278751													0	0	0	4	0	0																			
278818	0	0	0	0	0	0	0	0	0	0	0	0	659	0	194	25	0	13	0	0	0	0	0	0	0	0	0	0	0	0							
278872													0	0	0	0	0	0																			
279105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
279842													1	0	0	0	0	35																			
279954	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	18	0	9	0	0	0	0	0	0	0	0	0	0	0	0							
280110							0	0	0																												
280138													216	0	0	269	0	0																			
280352													8	0	0	122	0	0																			
280558													56	0	0	19	0	0																			
282075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	34	0	15	0	0	0	0	0	0	0	0	0	0	0	0							
282226													0	0	0	33	0	7																			
282824													13	0	0	2	53	0																			
283157													0	0	0	2	0	9																			
283438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	75	0	0	0	0	0	0	0	0	0	0	0	0							
283652													20	0	8	0	0	7																			
283737													20	0	3	31	0	14																			
283867													0	0	0	0	0	0																			
284154													0	0	0	0	0	3																			
284239													58	0	0	84	0	510																			
284556													0	0	3	10	0	0																			
284752													41	0	4	1	0	0																			
284958													0	0	0	0	0	0													0	0	0	0	0	0	
285151				8	0	9	0	0	0	0	0	0	6	0	0	47	1	1	0	0	0	0	0	0	0	0	0	0	0	0							
285348													0	0	24	0	0	0																			
285544				0	0	0	0	0	0				0	0	0	0	0	0	0	47	431	0	0	0	0	0	0	0	0	0							
285553				0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
285740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	56	0	0	0	0	0	0	0	0	0	0	0	0							
285777													4	0	48	0	0	0																			
285852													6	0	0	8	0	0																			
285928													0	0	0	8	0	0																			
286251													3	0	5	122	9	15																			
286840													3	0	0	0	0	1																			
287007													0	0	0	0	0	0																			
287342				0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
287856													0	0	0	0	0	0																			
287922													23	0	0	0	0	0																			
287959													12	0	0	0	0	0																			
288152													0	0	0	0	0	0																			
288376	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
288853	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	18	7	0	10	0	19	0	0	0	0	0	0	0	7	0							
289056													14	0	0	30	0	0																			
289225													0	12	0	0	0	0																			
289515													0	0	0	10	4	0																			
289702													0	0	4	310	0	21																			
289739													20	0	5	62	0	10																			
289757													5	0	0	0	0	9													0	0	0	0	0	0	
290249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
290838													4	0	15	6	0	18																			
290922													37	3	0	12	0	0																			
291059													10	0	0	0	0	0																			
291330													11	0	0	144	0	0																			
291376				0	0	0	0	0	0				2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
291611													0	0	0	1104	108	0																			
291732													0	0	0	36	0	0																			
292234													0	0	1	0	0	0																			
292467				0	0	0	0	0	0				90	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
292850													107	0	0	16	0	0																			
292908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	822	0	0	0	0	0	0	0	0	0							
293053													0	0	0	13	0	0																			
293352													0	0	0	0	0	0																			
293437													82	0	0	157	0	0																			
293651													0	0	0	17	0	0																			
293754													4	0	0	0	0	0																			
294023													102	0	117	29	0	1																			
294564	0	0	0	0	0	0	0	0	0	0	0	0	51	0	29	60	0	11	0	0	0	0	0	0	0	0	0	0	0	0							
294751	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
294779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0							
294827													0	0	0	24	0	32																			
295011	0	0	0	0	0	659	0	0	659	0	0	0	33	8	21	47	0	26	0	0	0	0	0	0	0	0	0	0	0	0							
295057													25	0	0	0	0	20																			
295646													0	4	0	0	0	0																			
296456													216	4	0	864	54	55																			
296474													0	0	0	0	0	0																			
296559													536	8	419	111	35	230																			
296755													0	0	0	0	0	0																			
296858													113	0	3	99	3	0																			
297051													1	0	0	23	0	9																			
297631				0	0	0	0	0	0				0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
297761													0	0	0	0	0	0																			
298049													0	0	2	5	0	0																			
298218													42	0	0	306	7	0																			
298245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	30	0	0	0	0	0	0	0	0	0	0	0	0							
299868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
300009													412	0	82	1	0	0																			
300063													0	0	0	0	0	0																			
300157													0	8	0	0	0	0																			
300353													146	11	0	38	0	13																			
300456													13	0	0	0	0	0																			
300933	0	0	0	0	0	59	0	0	0	0	0	0	0	0	9	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0							
300942				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
300960													0	0	0	39	0	0																			
301574													0	0	0	61	0	10													0	0	0	0	0	0	
301800	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
302030													0	0	0	0	0	0																			
302133													0	0	0	0	0	0																			
302553													5	0	1	0	0	0																			
302656	0	0	0	0	0	349	0	0	349	0	0	0	96	0	3	25	0	5	219	0	0	0	0	0	0	0	0	0	0	0							
303653													25	0	0	45	0	0																			
303701													41	0	0	6	6	0																			
303747													98	45	0	0	0	0																			
303952													11	0	0	8	0	2																			
304173													0	0	0	30	0	0																			
304520													0	0	0	29	0	0																			
304575													0	0	0	0	0	0																			
304762													62	0	0	40	3	0																			
304913				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
305059													6	0	0	19	0	0																			
305077													10	0	0	0	0	0																			
305237													160	0	64	70	0	112																			
305442													233	15	0	18	11	0																			
306056													14	0	5	0	0	0																			
306140				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
306159	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
306337													22	0	103	26	0	0																			
306908													0	0	0	0	0	0																			
307062													5	0	0	0	0	2																			
307334													88	0	22	62	0	6																			
307361													0	0	0	2	0	10																			
307679													60	0	0	0	0	0																			
307932													0	0	0	0	0	0																			
308256													31	0	0	0	0	0																			
308340													0	0	0	0	0	0																			
308836													0	0	0	0	0	0																			
309150													26	1	0	0	0	0																			
309655													7	0	0	6	0	2																			
309851													0	0	0	0	0	0																			
310754													0	0	0	0	0	0																			
310950													0	0	0	0	0	0																			
310978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
311050													164	8	0	83	10	0																			
311144													4	0	0	0	0	0																			
311256													0	0	0	2	0	1																			
311265													117	0	2	0	0	0																			
311603													0	0	0	0	0	0																			
311658													0	0	0	0	0	0																			
311845	0	0	0	265	0	3215	0	0	2322	0	0	0	9662	0	5439	5410	0	2359	49	0	1204	0	0	0	0	0	0	0	0	0							
311939													0	0	0	25	0	0																			
312244													21	0	49	12	0	19																			
312356													322	25	62	89	0	0																			
313009													0	0	0	0	0	0																			
313157													4	2	7	0	0	0																			
313223													0	0	0	0	0	0																			
313577													77	0	19	65	0	58																			
314257													47	0	0	8	0	0													0	0	0	0	0	0	
314444													64	0	0	120	0	28																			
315656													0	0	0	3	0	0																			
316840	0	0	0	0	0	11	0	0	0	0	0	0	9	0	60	10164	31	3	0	0	0	0	0	0	0	0	0	0	0	0							
316859													0	0	0	2	0	0																			
316934													0	0	0	0	0	0													0	0	0	0	0	0	
317258													75	0	0	23	0	12																			
317342	0	0	0	0	0	0	0	0	0	0	0	0	174	0	161	74	147	181	0	0	0	0	0	0	0	0	0	0	0	0							
317379													67	3	0	151	63	0																			
317650													0	0	0	0	0	48																			
318639				0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
318974													0	0	0	0	0	4																			
319047													28	0	0	14	0	0																			
319458				0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
319551													0	0	0	4	0	0																			
320034													130	0	65	32	0	9																			
320052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0							
320070													0	0	0	0	0	0																			
320119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
321152				0	0	0	0	0	0				38	4	16	2	33	65	0	0	0	0	0	0	0	0	0	0	0	0							
321255				0	0	0	0	0	0	0	0	0	11	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0							
321273													333	0	74	635	0	2																			
321330													2	0	0	32	0	0																			
321947	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
322449													0	1	6	0	0	0																			
322476													19	0	0	0	0	0													0	0	0	0	0	0	
322551													41	0	36	0	0	0																			
323204													5	0	0	10	0	49																			
323651													233	0	47	385	37	23																			
324153													80	0	0	60	0	0																			
324229													1	0	0	0	0	0																			
324256													130	0	0	84	23	0																			
324340	0	0	0	0	0	314	0	0	258	0	0	56	65	0	32	1	0	0	0	0	27	0	0	0	0	0	0	0	0	0	671	0	197	671	0	197	
324854													15	0	0	69	0	7																			
324863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	222	0	26	0	0	0	0	0	0	0	0	0	0	0	0							
324975													49	0	39	26	0	7																			
325141				0	0	0	0	0	0				7	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
325459													0	0	0	0	0	0																			
325534													0	0	29	36	0	12																			
326054													0	0	0	0	0	0																			
326344													23	0	58	0	0	6																			
326858													5	17	0	0	0	0																			
326979													0	0	0	3	0	0																			
327220													0	0	0	16	10	0																			
327305	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	92	0	0	0	0	0	0	0	0	0							
327435													35	0	18	0	0	6																			
327556													78	0	0	1	0	0																			
327855													3	0	0	4	0	10																			
328058				0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
328357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
328656													14	0	0	12	0	0																			
328777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	63	0	0	150	0	0	0	0	0	0	0	0	0							
329149													0	0	0	0	0	0																			
329345													8	0	5	37	0	47																			
329550													1	0	70	48	0	2																			
329952	0	0	0	0	0	0	0	0	0	0	0	0	39	0	105	54	0	51	0	0	0	0	0	0	0	0	0	0	0	0							
330239													0	0	0	56	0	6																			
330248													7	0	6	22	0	23																			
330855	0	0	0	0	0	428	0	0	428	0	0	0	75	0	2	81	0	39	0	0	425	0	0	0	0	0	0	0	0	0							
330873				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
330949													5	0	0	17	11	3																			
331076													0	0	0	0	0	0																			
331375													0	0	0	0	0	0																			
331544													6	0	0	0	0	0																			
331713													0	0	0	0	5	0																			
332224													0	0	0	0	7	0																			
332345													0	0	3	0	0	0																			
332402													15	0	0	0	0	0																			
332671													0	0	0	0	0	0																			
332756													0	0	0	0	49	0																			
333034													64	0	13	269	0	88																			
333203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
333650													0	0	0	9	0	0																			
333856	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	103	0	27	0	0	411	0	0	0	0	0	0	0	0	0							
333940				0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
334264													0	0	0	2	0	0																			
335346													0	0	0	0	0	0																			
336147													0	0	46	5	0	14													0	0	0	0	0	0	
336361													0	0	0	2	0	0																			
336576													0	0	0	0	0	0																			
336950													0	0	0	11	0	0																			
337340													0	0	0	0	0	0																			
338646													12	0	0	8	0	5																			
338851				0	0	0	0	0	0				0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0							
338945													0	0	0	0	0	0																			
339072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
339353													21	0	0	0	0	0																			
339456	0	0	0	0	0	0	0	0	0	0	0	0	2	0	23	27	0	0	0	0	26	0	0	0	0	0	0	0	0	0							
339607													0	0	0	0	0	0																			
339773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	338	0	0	0	0	0	0	0	0	0	0	0	0							
339858	0	0	0	0	0	33	0	0	0	0	0	0	185	0	67	25	0	98	0	0	7439	0	0	0	0	0	0	0	0	0							
339876													0	0	0	221	0	0													0	0	0	0	0	0	
340135	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
340144													3	0	5	0	0	17																			
340256													0	0	0	0	0	0																			
340443													33	3	0	0	0	7																			
340742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
340751													169	17	0	115	0	0																			
341310													0	0	0	11	0	0																			
342054													161	0	0	1	0	7																			
342362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
342410	0	0	0	0	0	0	0	0	0	0	0	0	64	0	52	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
342634	0	0	0	0	0	3292	0	0	0	0	0	0	124	0	18	708	61	93	0	0	198	0	0	0	0	0	0	0	0	0							
343051													157	85	76	166	56	4																			
343248				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
343770													0	0	0	0	0	0																			
343903													19	0	17	5	0	0																			
343958													8	14	0	9	0	0													0	0	0	0	0	0	
344647	0	0	0	0	0	0	0	0	0	0	0	0	148	0	16	51	2	0	0	0	71	0	0	0	0	0	0	0	0	0							
344852													65	42	0	0	0	0																			
345309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	0	0	715	0	0	0	0	0	0	0	0	0							
345345	0	0	0	0	0	0	0	0	0	0	0	0	21	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
345747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
345756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
345877													33	0	35	0	0	0													0	0	0	0	0	0	
346379													11	0	0	0	0	0																			
346566													0	0	0	0	0	0																			
346771													0	0	0	1	0	0																			
347022													10	0	0	1	0	0																			
347639													0	0	0	0	0	2																			
347956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
348159													0	0	0	0	0	0																			
348720													0	0	0	0	0	0																			
