"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
697763																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	1382						0	0	0		0						0	0						0	
697950																																																																																																						
697978																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	21391						0	0	0		0						0	0						0	
698144																																																																																																						
698546																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
698649																																																																																																						
699105																																																																																																						
699253																																																																																																						
700140																																																																																																						
700252																																																																																																						
700430																																																														0	0	0	0	0	0	0	0	567			0	0	0	0	0	0						0	0	0		0						0	0						0	
700458																																																																																																						
701062																																																														0	0	0	0	0	0	0	0	0			22315	0	22315	0	2680	1354660					0	725	0	0		0						0	0						0	
701222																																																																																																						
701839																																																																																																						
701857																																																																																																						
702117																																																														266287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275902	0	0	0	0	0	0	0	0	0	0						0	0						0	
702359																																																																																																						
702612																																																																																																						
702836																																																																																																						
702911																																																																																																						
702966																																																																																																						
703039																																																																																																						
703552																																																																																																						
703767																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
705378																																																																																																						
705556																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
706030																																																																																																						
706058																																																																																																						
706236																																																																																																						
706254																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
706450																																																																																																						
706656																																																																																																						
707354																																																														0	0	0	0	0	0	0	0	0			58474	0	1034	0	0	0					0	0	0	0		0						0	0						0	
708379																																																																																																						
709143																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	38980	47855					0	0	0	0		0						0	0						0	
709451																																																																																																						
709554																																																																																																						
709602																																																														0	0	0	0	0	0	0	0	1863			0	0	0	0	0	294477					0	42	0	0		0						0	0						0	
709639																																																																																																						
709956																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
710176																																																																																																						
710859																																																																																																						
711472	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	177369					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
711520																																																																																																						
711548																																																																																																						
711753																																																																																																						
711801																																																																																																						
712059																																																																																																						
712648																																																																																																						
712956																																																																																																						
713047																																																																																																						
713252																																																																																																						
713476																																																																																																						
713926																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
714165																																																																																																						
714437																																																																																																						
714839																																																														0	0	0	0	0	0	0	0	0			203	0	6	0	0	0					0	0	0	0		0						0	0						0	
714978																																																																																																						
715032																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
715050																																																																																																						
715144																																																																																																						
715340																																																																																																						
715470																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
715630																																																																																																						
715872																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	226529						0	0	0		0						0	0						0	
715975																																																																																																						
716374																																																																																																						
716655																																																																																																						
716833																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	122396					0	223	0	0		0						0	0						0	
716851																																																																																																						
716954																																																																																																						
717232																																																																																																						
717670																																																																																																						
717737																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
717924																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	712639					0	51	0	0		0						0	0						0	
718145																																																																																																						
718275																																																																																																						
718538																																																																																																						
719030																																																																																																						
719610																																																																																																						
719656																																																																																																						
719964																																																																																																						
720157																																																																																																						
720344																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
720746																																																																																																						
720858																																																																																																						
721350																																																																																																						
721752																																																																																																						
721949																																																																																																						
722227																																																																																																						
722432																																																																																																						
722544																																																																																																						
722777	9760324	0	5750	0	0	0	0	0								0	492	0	0	0	0	0	0	1574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12899	12226	6977	12226	6970	10143452	0	0	0	0	0	44357	0	0	0	0	0	0	0	0	0	0																											0	122	0	0	0	0	0	0	8	0	0	0	0	0	
722816																																																																																																						
723112	2532440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123306	0	123306	0	123306	97612231	0	0	0	43255	0	141243	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723158																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0		0						0	0						0	
723550																																																																																																						
723653																																																																																																						
723756																																																																																																						
723868																																																																																																						
724230																																																																																																						
724548																																																																																																						
724744																																																																																																						
724904																																																																																																						
724940																																																																																																						
725077																																																																																																						
725732	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	152130					0	1165	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
725741																																																																																																						
726458																																																																																																						
726953																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
727174																																																																																																						
728948																																																																																																						
728957																																																																																																						
729011																																																																																																						
729057																																																																																																						
729178																																																																																																						
729310																																																																																																						
729459																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
729570																																																																																																						
729842																																																																																																						
729945																																																																																																						
730745																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
731050																																																																																																						
731247																																																														0	0	0	0	0	0	0	0	0			106754	0	106754	0	0	0					0	0	0	0		0						0	0						0	
731957																																																																																																						
732178																																																																																																						
732253																																																																																																						
732637																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
732758																																																																																																						
732918																																																														0	0	0	0	0	0	0	0	0			198544	0	10184	0	0	0						0	0	0		0						0	0						0	
732954																																																																																																						
733054																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
733540																																																																																																						
733559																																																																																																						
733661																																																																																																						
733755																																																																																																						
733951																																																																																																						
734248																																																																																																						
734350																																																																																																						
734538																																																																																																						
734613																																																																																																						
735049																																																																																																						
735067																																																																																																						
735414																																																																																																						
735441																																																																																																						
735973																																																																																																						
736158																																																																																																						
736206																																																																																																						
736550																																																																																																						
736662																																																																																																						
737548																																																																																																						
738013																																																																																																						
738040																																																														0	0	0	0	0	0	0	0	0			141714	0	7190	0	141714	5778					0	149	0	0		0						0	0						0	
738143																																																																																																						
738255																																																														0	0	0	0	0	0	0	0	0			10251	0	563	0	0	0					0	0	0	0		0						0	0						0	
738303																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	52437						0	0	0		0						0	0						0	
738657																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
738769																																																																																																						
739346																																																																																																						
739355																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
739560																																																														200681	0	40	0	0	0	0	0	0			293720	33959	94729	9791	293720	8935139					0	0	0	0		0						0	0						0	
739832																																																																																																						
740249																																																																																																						
741068																																																																																																						
741152																																																																																																						
741330																																																														57450	0	0	0	0	0	0	0	0			0	0	0	0	0	6757					0	0	0	0		0						0	0						0	
741358																																																																																																						
741648																																																																																																						
741844																																																																																																						
741956																																																																																																						
741974																																																																																																						
742056																																																																																																						
742542																																																																																																						
742636																																																																																																						
742944																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	103076					0	0	0	0		0						0	0						0	
743679																																																																																																						
743950																																																																																																						
744854																																																																																																						
745150																																																																																																						
745347																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
746157																																																																																																						
746429																																																																																																						
746755																																																																																																						
746942																																																																																																						
746979																																																																																																						
747051																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
747257																																																																																																						
748254																																																																																																						
748357																																																																																																						
748441																																																																																																						
748964																																																																																																						
749242																																																														392265	2075842	0	29657	0	64388	0	0	0	0	0	0	0	0	0	0	7179659	0	0	0	0	0	7518	0	0	0	0						0	0						0	
749635																																																																																																						
749840																																																																																																						
749943																																																																																																						
750051																																																																																																						
750127																																																																																																						
750341																																																																																																						
750444																																																																																																						
750846																																																																																																						
751254																																																																																																						
751656																																																														0	0	0	0	0	0	0	0	0			36037	0	650	0	36037	920439						0	0	0		0						0	0						0	
751852																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
752644																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
752831																																																																																																						
753052																																																																																																						
753324																																																																																																						
753641																																																																																																						
753856																																																																																																						
754068																																																																																																						
754246																																																																																																						
754536																																																																																																						
754826																																																																																																						
754853																																																																																																						
754929																																																														0	0	0	0	0	0	0	0	0			2948	0	2948	0	0	0					0	0	0	0		0						0	0						0	
755252																																																																																																						
755421																																																																																																						
755458																																																																																																						
756343																																																																																																						
756848																																																																																																						
757377																																																																																																						
757452																																																														0	0	0	0	0	0	0	0	0			54587	0	10808	0	32013	3132					0	0	0	0		0						0	0						0	
757779																																																																																																						
758703																																																														477565	0	0	0	0	0	0	0	0			37116	0	2100	0	37116	475932						0	0	0		0						0	0						0	
758842																																																																																																						
758851																																																																																																						
759045																																																																																																						
759625																																																																																																						
760210																																																																																																						
760331																																																																																																						
760340																																																																																																						
760434																																																														0	0	0	0	0	0	0	0	0			55	0	55	0	55	45576					0	0	0	0		0						0	0						0	
760649																																																																																																						
760854																																																																																																						
760939																																																																																																						
760957																																																																																																						
761244																																																																																																						
761459																																																																																																						
761543																																																																																																						
761806	1908532	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553290	0	0	0	0	0	141702	0	3941	0	141702	2015176	0	0	0	0	0	7031	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
761833																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
761851																																																																																																						
761954																																																																																																						
762045																																																																																																						
762447																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	1017	83737						0	0	0		0						0	0						0	
762474																																																																																																						
762773																																																																																																						
763211																																																																																																						
763677																																																																																																						
763930																																																																																																						
764030																																																														476601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17567259	0	0	0	0	0	30449	0	0	0	0						0	0						0	
764058																																																																																																						
764067																																																																																																						
764142																																																																																																						
764151																																																																																																						
764816																																																																																																						
765318																																																																																																						
765354																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
765505																																																														0	0	0	0	0	0	0	0	0			33538	0	9890	0	33538	0						0	0	0		0						0	0						0	
765662																																																																																																						
765877																																																																																																						
766052																																																																																																						
766164																																																														421328	0	0	0	0	0	0	716	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
767040																																																																																																						
767152																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
767246																																																																																																						
767255																																																																																																						
767554																																																																																																						
767572																																																																																																						
767611																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
767732																																																																																																						
767974																																																																																																						
768074																																																																																																						
768458																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
768476																																																																																																						
768953																																																																																																						
769156																																																																																																						
769334																																																																																																						
770451																																																																																																						
770545																																																																																																						
770639																																																																																																						
770657																																																																																																						
770853																																																																																																						
771047																																																																																																						
771140																																																														0	0	0	0	0	0	0	0	0			225948	0	9277	0	225948	20500					0	0	0	0		0						0	0						0	
771458																																																																																																						
771609																																																																																																						
771748																																																																																																						
771878																																																																																																						
772008																																																																																																						
772446																																																																																																						
772754																																																																																																						
773032																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
773171																																																																																																						
773247																																																														2799890	0	2575014	0	10391	0	125756	0	0			0	896	0	896	0	288534						760	0	0		0						0	0						0	
773443																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	46586					0	83	0	0		0						0	0						0	
773470																																																																																																						
773742																																																																																																						
774132																																																																																																						
774235																																																																																																						
774253																																																																																																						
774262																																																														65598	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
774347																																																																																																						
775054																																																																																																						
775241																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
775456																																																																																																						
775773																																																																																																						
776369																																																																																																						
776547																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
777254																																																																																																						
777366	9099	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						11992	0	3568	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
777441																																																																																																						
777870																																																																																																						
778738																																																																																																						
779016																																																																																																						
779351																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	2668807					0	473	0	0		0						0	0						0	
779360																																																																																																						
779641																																																																																																						
779650																																																																																																						
779968																																																																																																						
780049																																																																																																						
780218																																																																																																						
780263																																																																																																						
780722																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
780955																																																																																																						
782016																																																																																																						
782306																																																														583490	0	0	0	0	0	0	0	0			0	0	0	0	0	6666					0	0	0	0		0						0	0						0	
782548																																																																																																						
783161																																																																																																						
783246																																																																																																						
783349																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
783648																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	1024418					0	0	0	0		0						0	0						0	
783844																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	917					0	98	0	0		0						0	0						0	
783910																																																																																																						
784159																																																																																																						
784430																																																																																																						
785147																																																																																																						
785473																																																														318708	0	0	0	0	0	0	0	0			0	0	0	0	0	4853936						239	0	0		0						0	0						0	
785857																																																																																																						
785923																																																																																																						
785950																																																																																																						
786210																																																																																																						
786256																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
786340																																																																																																						
786555																																																																																																						
786612																																																														0	0	0	0	0	0	0	0	0			15755	0	1788	0	0	22100					0	0	0	0		0						0	0						0	
786733																																																																																																						
786948																																																																																																						
787141																																																																																																						
787459																																																																																																						
787842																																																																																																						
788559																																																																																																						
788652																																																																																																						
788773																																																																																																						
789051																																																																																																						
790150																																																																																																						
790271																																																																																																						
790543																																																																																																						
790703																																																																																																						
790918																																																																																																						
791072																																																																																																						
791353																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
791821																																																																																																						
791942																																																																																																						
792453																																																																																																						
792640																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
792659																																																																																																						
794149																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
794336																																																																																																						
794345																																																																																																						
794475																																																																																																						
794653																																																																																																						
795249																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	6556					0	0	0	0		0						0	0						0	
795548																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	113221					0	0	0	0		0						0	0						0	
795959																																																																																																						
795968	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1030	0	1030	0	1030	2634229	0	0	0	0	0	2687	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
796152																																																																																																						
796451																																																																																																						
796572																																																																																																						
796657																																																																																																						
797140																																																																																																						
797775																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
798512																																																																																																						
