"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
400767																																																																																																								0	0	0							50	128	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	91	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
401072																																																																																																								0	0	0							333	1191	79				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		324	0	10	0	0	0								0	0	0	0	0	0	0	1181	0	79	9	0			153	0	0	45	1181	0	0	1181	0	0	0	0	0																																																				
401559																																																																																																								192	0	0							0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
401755																																																																																																								0	0	0							930	61	0	0	6	0	37	0	0	0	0	0	0	0	0	0	0	0				0	0	0	6	0	0	0	0	0	0	0	0	0	0	0		930	0	18	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
401906																																																																																																								0	0	0							2804	615	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0				239	0	760	0	0	0	0	0	0	0	0	0	0	0	0		1419	0	257	0	0	0								0	0	0	0	0	0	0	0	0	0	0	598				0	0	375	0	0	0	0	0	0	0	0	0																																																				
401951																																																																																																								0	0	0							1	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	1	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
402846																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
402873																																																																																																								0	0	0							0	230	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	217	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
403067																																																																																																								0	0	0							130	274	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	274	0	0	0	130	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
403151																																																																																																								0	0	0	0	0	0	0	0	0	193	1864	1200	0	413	0	101	41	48	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	11	0	0	0	0	0	0	0	0	0	0	0	8	0	128	256	0	0	0	0			0	0	0	0	0	0	0	0	0	164	85	0	889	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403179																																																																																																								0	0	0							1242	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	0	98	0	0	0	0	0	0	0	0	0	0	0	0		632	0	211	0	0	0								0	2	0	0	0	22	0	0	0	0	68	0				0	0	29	0	0	0	0	0	0	0	0	0																																																				
403254																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
403656																																																																																																								0	0	0							1006	354	0	0	0	0	19	0	105	0	0	0	0	0	0	0	0	0				0	0	0	59	0	741	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
403870																																																																																																								0	0	0							34	1589	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0				9	0	0	0	0	0	0	0	0	0	0	0	0	0	0		34	0	1300	0	0	0								0	0	0	0	0	0	213	0	0	0	0	0				111	0	0	0	0	0	0	0	0	0	0	0																																																				
403946																																																																																																								0	0	0							325	383	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0				72	0	0	2	0	0	0	0	0	18	0	9	0	0	0		66	0	121	0	0	0								0	124	0	0	0	0	0	0	0	0	63	187				0	0	324	0	0	0	0	0	0	0	0	0																																																				
404653																																																																																																								0	0	0							22	510	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22	0	10	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
404943																																																																																																								0	0	0							1362	89	0	403	0	0	0	0	769	0	0	0	0	0	0	0	0	0				0	0	0	0	0	403	0	0	0	0	0	0	0	0	0		0	0	89	0	0	0								0	0	0	0	0	0	0	0	0	0	190	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
406022																																																																																																								0	0	0							0	1386	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	251	0	0	0								691	52	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
406059																																																																																																								0	0	0							203	534	0	0	0	0	126	0	173	0	0	0	0	0	0	0	0	0				0	0	0	11	0	0	0	0	0	0	0	0	0	0	0		0	0	254	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	54	0	0	0	0	0	0	0	0	0																																																				
406666																																																																																																								0	0	0							0	756	0	0	0	0	360	0	0	79	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	59	0	0	0								0	0	0	0	0	0	150	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
406974																																																																																																								0	0	0							537	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	537	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
407168																																																																																																								12	0	0							0	3629	10	0	0	0	584	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	10	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								400	633	0	0	0	0	0	2000	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
407506																																																																																																								0	0	0							6826	2037	0	0	0	0	29	0	263	0	0	0	330	0	0	0	0	0				0	0	145	0	0	0	0	0	0	0	0	0	0	0	0		2792	262	629	0	88	0								0	0	0	0	0	214	167	0	0	0	773	2300				0	0	4690	0	0	308	0	0	173	0	0	0																																																				
407645																																																																																																								0	0	0							0	598	0	0	0	0	570	0	0	0	0	0	0	0	0	0	0	0				0	0	0	3	0	0	0	0	0	0	0	0	0	0	0		0	0	4	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
407850																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
408307																																																																																																								0	0	0	0	0	0	0	0	0	1281	60	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	792	56	0	0	37	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	52	0	0	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	
408642																																																																																																								0	0	0							4977	136	0	0	0	0	0	0	0	0	0	0	0	0	4972	0	0	0				0	0	0	0	0	0	0	0	0	136	0	5	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
408875																																																																																																								0	0	0							2351	2472	0	0	0	0	57	0	355	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1814	0	1777	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				399	0	0	0	0	257	0	0	257	0	0	0																																																				
409265																																																																																																								0	0	0							0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
410159																																																																																																								0	0	0							134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	121	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
410560																																																																																																								0	0	0							0	5808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	5808	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
410748																																																																																																								0	0	0	0	0	0	0	0	0	306	1127	474	0	0	0	78	120	0	0	0	0	0	0	0	0	0	0	0	0	0	357	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	408	338	0	0	0	0			0	0	0	92	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
410917																																																																																																								0	0	0							1293	236	200	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		749	8	44	159	0	41								129	0	0	0	0	67	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
410944																																																																																																								0	0	0							405	280	96	0	0	0	267	44	382	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		23	0	0	51	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
411062																																																																																																								0	0	0							100	284	0	0	3	0	0	0	0	164	0	0	0	0	0	0	0	0				0	0	0	3	0	0	0	0	0	0	0	0	0	0	0		100	0	63	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
411174																																																																																																								0	0	0							132	487	55				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		108	0	471	47	0	0								0	0	0	0	0	0	0	0	0	0	0	24				125	0	0	0	0	0	0	0	0	0	0	0																																																				
411231																																																																																																								0	0	0							901	2293	0				175	0	774	64	0	121	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	146	0	0	0								0	0	0	0	0	0	0	1817	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
411240																																																																																																								0	0	0							33	77	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		33	0	7	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
411512																																																																																																								0	0	0	0	0	0	0	0	0	12137	5470	0	0	0	0	1053	0	11167	0	0	0	0	0	0	0	0	0	0	0	0	1440	0	157	0	0	0	0	0	44	0	0	0	0	0	0	0	474	0	0	0	0	0	0	0			0	0	0	860	0	0	0	0	0	2112	0	0	0	169	170	0	0	0	0	0	748	2112	0	2403	750	0	1545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	170	0	0	444	
411549																																																																																																								0	0	0							8	24	56	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8	0	0	14	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
411576																																																																																																								0	0	0							299	0	0				0	0	4	0	0	0	0	0	0	0	0	0				0	0	15	0	0	23	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
411624																																																																																																								0	0	0							70	1386	21				0	0	0	911	0	0	0	0	0	0	0	0				118	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	325	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
411651																																																																																																								0	0	0							53	932	59	0	0	0	15	0	0	109	0	0	0	0	0	0	0	0				0	0	0	766	27	47	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
412153																																																																																																								0	0	0							3790	302	40	0	0	0	0	0	0	0	0	3789	0	0	0	0	0	0				0	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	155	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
412452																																																																																																								0	0	0							142	1485	182	0	0	0	322	123	140	405	0	0	0	0	0	0	0	0				0	0	0	12	32	0	0	0	0	0	0	0	0	0	0		0	0	54	0	0	0								0	0	0	0	0	0	397	215	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
412555																																																																																																								0	0	0							9063	359	0	2013	327	0	0	0	1123	0	0	5846	0	0	0	0	0	0				0	0	0	327	0	2014	0	0	0	0	0	0	0	0	0		0	0	32	0	0	0								0	0	0	0	0	0	0	0	0	0	0	80				0	0	0	0	0	0	0	0	0	0	0	0																																																				
412667																																																																																																								0	0	0							0	1114	0	0	0	0	986	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	101	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
412751																																																																																																								0	0	0	0	0	0	0	0	0	34338	31805	32645	0	0	0	7807	1933	25633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	6687	0	0	0	0	0	0	0	0	0	0	0	0	5151	5	2671	2111	11	0	0	0			0	0	0	0	0	0	10246	0	0	13576	0	18353	0	3154	153	0	0	0	0	0	12372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12372	
412845																																																																																																								0	0	0							2484	2496	0	48	100	0	11	0	128	188	0	285	0	0	31	0	0	0				0	0	0	103	0	48	0	0	0	0	0	0	0	0	0		658	0	1109	0	50	0								120	0	0	0	0	429	45	750	0	0	0	893				0	0	1059	25	0	0	23	0	0	0	0	0																																																				
412872																																																																																																								0	0	0							0	492	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	492	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
413141																																																																																																								0	0	0	0	0	0	0	0	0	45592	29174	356	0	0	0	0	0	0	0	0	454	0	0	36	0	0	0	0	0	0	21	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	37596	396	28710	356	22	0	0	0			0	0	0	0	291	0	0	0	2318	125	0	0	0	1822	2655	169	0	11791	196	0	14559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	155	0	0	0	18	0	39	0	0	2532	0	0	0	
413208	0	0	0	40211	736	99734	3929	0	24110	547910	175661	9167	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	3806	399	78886	0	0	0	2918	4381	0	0	0	0			0	0	0	0	0	0	14632	337	28980	2178	0	5051	2112	0	4885	0	0	0	0	0	0	0	0	0	0	0	11050	0	0	0	258	337	0	0	0	0	0	0	0	3427	3651	13	0	0	0	0	0	0	0	0	0							0	0	0																			0	0	0	0	0	0							463	0	8172														237948	2187	112363	0	85	0								0	0	0	0	0	0	128	8331	0	0	18741	77920	14374	0	7027													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	10903	0	0	0				
413347																																																																																																								0	0	0							41	191	275				47	270	0	0	0	0	0	0	0	0	0	0				35	0	0	0	0	0	0	0	0	0	0	0	0	0	0		40	0	98	5	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
413543																																																																																																								0	0	0							0	53	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	5	0	0	0	0	0	0	0	0	0	0	0		0	0	42	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
413646																																																																																																								0	0	0							9188	1103	0	0	0	0	530	0	6628	30	0	168	0	0	0	0	0	0				0	0	7	0	0	0	0	0	0	1	0	0	0	0	0		991	93	374	0	17	0								0	0	0	0	0	0	15	0	0	0	1260	0				0	0	490	0	0	0	0	0	0	0	0	0																																																				
413673																																																																																																								0	0	0							0	113	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	107	0	2	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
413758																																																																																																								0	0	0							1370	569	8	0	0	0	122	0	0	312	0	1309	0	0	0	0	0	0				0	0	0	93	0	61	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
414102																																																																																																								0	0	0							6416	5089	135	0	0	0	348	0	129	0	0	98	0	0	0	0	0	0				0	0	0	22	1	0	0	0	0	0	0	0	0	0	0		5197	403	2403	0	658	37								0	713	0	0	104	0	189	731	97	0	97	353				28	0	429	0	0	0	0	0	0	0	0	0																																																				
414652																																																																																																								0	0	0							764	1429	96	302	434	0	270	0	204	17	0	37	0	0	0	0	0	0				0	0	0	439	0	302	0	0	0	9	0	0	0	0	0		0	0	630	64	0	0								0	0	0	0	0	0	0	0	0	0	221	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
414764																																																																																																								0	0	0							1717	5352	5901	0	0	0	1694	5076	436	0	0	1253	0	0	0	0	0	0				0	0	0	158	1	0	0	0	0	0	0	0	0	0	0		0	0	845	819	9	0								470	24	0	0	0	0	182	1571	0	0	0	0				0	0	1253	0	0	0	0	0	0	0	0	0																																																				
414858																																																																																																								0	0	0							434	522	0	0	173	0	16	0	25	40	0	0	0	0	0	0	0	0				0	0	0	173	0	0	0	0	0	0	0	0	0	0	0		278	0	243	0	0	0								0	0	0	0	0	14	0	0	0	0	0	117				0	0	0	0	0	0	0	0	0	0	0	0																																																				
415770																																																																																																								0	0	0							807	803	0				0	0	0	53	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		807	0	717	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
416245																																																																																																								0	0	0	0	0	2	0	0	0	12488	3916	197	0	0	0	239	0	6760	13	0	0	0	0	449	0	0	0	0	0	0	665	68	713	200	0	0	0	0	0	0	0	0	0	0	0	0	1947	429	2225	105	397	0	0	0			0	0	0	0	47	0	0	0	0	0	0	0	0	1983	172	0	0	184	0	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	
416272																																																																																																								0	0	0							42	398	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	5	0	0	0	0	0	0	0	0	0	0	0		42	0	393	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
416339																																																																																																								0	0	0							0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	311	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
416357																																																																																																								0	0	0							35	57	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		33	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
416656																																																																																																								0	0	0							395	1367	60	112	5	0	92	60	0	264	0	0	0	0	0	0	0	0				0	0	0	5	0	112	89	0	0	0	0	0	0	0	0		250	0	727	0	3	0								0	89	0	0	0	0	31	113	0	0	0	27				0	0	0	0	0	0	0	0	0	0	0	0																																																				
416674																																																																																																								0	0	0							888	480	0	0	0	0	380	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		92	0	90	0	0	0								0	0	0	0	0	0	0	0	0	0	796	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
417626																																																																																																								0	0	0							979	760	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		539	0	743	0	0	0								0	0	0	0	0	104	0	0	0	0	0	181				0	0	135	0	0	0	0	0	0	0	0	0																																																				
417710																																																																																																								0	0	0							202	766	0				49	0	59	0	0	0	0	0	0	0	0	0				0	0	0	37	0	0	0	0	0	0	0	0	0	0	0		14	0	338	0	0	0								0	0	0	0	0	0	0	329	0	0	108	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
418100																																																																																																								0	0	0							4746	80	0	0	0	0	23	0	111	0	0	0	0	0	0	0	0	0				48	0	75	0	0	0	0	0	0	0	0	0	0	0	0		2762	29	9	0	0	0								0	0	0	0	0	0	0	0	0	0	599	1170				0	0	1890	0	0	0	0	0	0	0	0	0																																																				
418249																																																																																																								0	0	0							2484	4966	16	2432	0	0	3915	0	0	650	0	29	0	0	0	0	0	0				10	0	19	23	4	2432	0	0	0	0	0	0	0	0	0		1	0	112	0	27	0								0	0	0	0	0	0	129	0	0	0	0	0				3000	0	897	0	0	0	0	0	0	0	0	0																																																				
418436																																																																																																								0	0	0							0	41	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	37	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
418856																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
419406																																																																																																								0	0	0	0	0	0	0	0	0	4978	3765	0	45	26	0	172	0	379	0	0	22	5	0	115	0	0	0	0	0	0	411	0	346	107	0	45	0	0	0	0	0	0	0	0	0	0	1817	153	2683	0	57	0	0	0			0	0	0	0	26	0	0	0	6	288	0	0	0	2095	0	0	0	587	0	0	1083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	451	0	0	0	0	0	39	
