"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	RCONG350	RCONG351	RCONG352	RCONG353	
402873																																																																																																																																																0	0	0	3779	3561	0	0	0	0	0	0	0	0	29	30	5432	5107		0	0	0	0	0	0	0	0	0	2195	1667	0	0	20	9	0	0	825	420	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
403067																																																																																																																																																0	0	988	12969	12282	0	0	1001	1004	0	0	0	0	0	0	55497	52063		0	0	13929	12971	0	0	1381	1513	1381	5083	15690	5900	4673	9	193	71	582	13560	3404	4	0																									0	0	0	0									0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0							
403151																																																																																																																																																0	0	297892	305	307	0	0	301	301	0	0	0	0	208306	199431	269745	248486		208306	199431	2285	2256	0	0	12820	2225	10595	20961	35007	386971	353	0	0	4	45	380	250	0	0																									0	0	0	0	0	0	655	635	0	0	184	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
403179																																																																																																																																																0	0	105659	2458	2450	0	0	60857	59904	0	0	1949	1811	0	0	394569	377694		0	0	118135	110248	4986	4737	7746	12408	910	10407	37319	65991	53795	0	0	0	0	1910	7521	76747	110686																									0	0	0	0									0	0	0	0	0	0	61721	58913	0	0	2037	1915	0	0	47537	46184							
403254																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759	747		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	85	508	0																									0	0	0	0									0	0	0	0	0	0	514	508	0	0	0	0	0	0	0	0							
403656																																																																																																																																																0	0	30863	0	0	0	0	0	0	0	0	0	0	0	0	32222	30863		0	0	545	546	0	0	0	0	15	271	140	120	0	0	0	0	1581	27320	1416	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
403870																																																																																																																																																0	0	116110	8805	8688	0	0	0	0	0	0	0	0	0	0	231125	218639		0	0	1110	1110	0	0	2738	2318	2738	11259	12902	95353	12859	0	0	0	3147	11880	53345	3921	8918																									0	0	0	0									0	0	0	0	0	0	939	869	0	0	0	0	0	0	0	0							
403946																																																																																																																																																0	0	17435	5142	4806	800	800	0	0	0	0	0	0	800	800	136855	127538		0	0	0	0	0	0	0	800	0	0	4806	0	0	0	197	0	0	1438	3870	8594	108633																									0	0	0	0									0	0	0	0	0	0	125924	117227	0	0	0	0	0	0	0	0							
404653																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1625	1615		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	51	1146	345	13	0																									0	0	0	0									0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0							
404943																																																																																																																																																0	0	2253	0	0	0	0	0	0	0	0	0	0	0	0	35271	32917		0	0	19234	17771	0	0	0	805	0	101	2224	10803	6447	0	0	0	0	7583	15	1047	3892																									0	0	0	0									0	0	3886	3638	0	0	5091	4750	0	0	0	0	0	0	0	0							
406022																																																																																																																																																0	0	9100	0	0	0	0	0	0	0	0	0	0	0	0	109141	101713		0	0	30956	28088	0	0	0	0	0	458	0	19845	37020	0	0	0	0	6156	19822	2576	15836																									0	0	0	0									0	0	0	0	0	0	11839	11129	0	0	0	0	0	0	0	0							
406059																																																																																																																																																0	0	2214	10089	9346	0	0	3000	2972	0	0	0	0	0	0	13089	12318		0	0	0	0	0	0	0	0	0	4920	2972	4428	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
406666																																																																																																																																																0	0	36790	0	0	0	0	0	0	0	0	0	0	0	0	74521	69769		0	0	47922	44975	0	0	0	0	0	707	1311	28054	15693	38	45	0	356	10512	9902	3150	0																									0	0	0	0									0	0	0	0	0	0	3345	3150	0	0	0	0	0	0	0	0							
406974																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71744	68550		0	0	40551	38631	0	0	1032	0	1001	3761	1956	25086	6827	0	31	404	3499	24869	1117	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
407168																																																																																																																																																0	0	8706	8178	7997	0	0	0	0	0	0	0	0	0	0	12243	11958		0	0	65	65	0	0	65	0	65	11892	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
407506																																																																																																																																																0	0	29256	151866	146828	0	0	13703	13487	0	0	0	0	0	0	230348	222772		0	0	17676	17032	0	0	6406	18024	3695	114399	10906	36337	0	500	157	0	56	847	3473	21129	13252																									0	0	0	0									0	0	0	0	0	0	36241	34381	0	0	0	0	0	0	0	0							
407645																																																																																																																																																0	0	103548	23330	21804	0	0	0	0	0	0	0	0	0	0	407375	391892		0	0	143771	139459	0	0	8013	21905	7497	31099	81208	195393	31052	77	135	0	247	0	0	5481	17798																									0	0	0	0									0	0	0	0	0	0	1424	1423	0	0	0	0	0	0	0	0							
407850																																																																																																																																																2290	2275	2256	0	0	0	0	0	0	0	0	0	0	4988	4878	0	0		1654	1578	0	0	0	0	0	0	798	1798	908	439	0	0	0	0	114	859	72	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
408307																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154019	146704		0	0	12881	13018	0	0	0	0	1470	0	1470	18747	8427	1583	42	176	1387	11945	100058	0	1399																									0	0	0	0	0	0	7934	7810	0	0	114459	107381	0	0	0	0	0	0	1407	1399	0	0	0	0	0	0	0	0							
408642																																																																																																																																																0	0	2705	64385	61911	0	0	35098	34058	0	0	0	0	0	0	307190	292010		0	0	16143	15424	5000	4690	1651	14924	6159	67076	55585	18699	0	0	0	81	311	34609	19169	15710	59686																									0	0	0	0									0	0	0	0	0	0	52012	49223	0	0	0	0	0	0	0	0							
408875																																																																																																																																																0	0	18891	25848	25158	0	0	0	0	0	0	0	0	0	0	29588	28733		0	0	0	0	0	0	0	0	0	21424	1883	3640	0	0	0	0	0	0	0	0	1787																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
409265																																																																																																																																																0	0	10909	0	0	0	0	0	0	0	0	0	0	0	0	38438	35343		0	0	20300	18478	500	487	230	0	230	0	370	6374	11989	0	0	0	0	5444	4539	4251	2144																									0	0	0	0									0	0	0	0	0	0	7023	6395	0	0	0	0	0	0	0	0							
410159																																																																																																																																																0	0	2709	774	737	0	0	51	51	0	0	0	0	0	0	4514	4297		0	0	1859	1773	247	247	202	0	202	1930	1621	445	98	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
410560																																																																																																																																																0	0	36690	2563	2501	0	0	0	0	0	0	0	0	0	0	146002	141142		0	0	28800	28542	3088	3069	10244	922	8248	21903	25889	8452	0	0	0	81	1368	37299	515	27861	8604																									0	0	0	0									0	0	0	0	0	0	18004	17482	0	0	0	0	0	0	0	0							
410748																																																																																																																																																54552	54053	9096	0	0	0	0	0	0	0	0	0	0	56741	56254	0	0		2189	2201	0	0	0	0	42920	0	42920	12065	1766	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
410917																																																																																																																																																0	0	95334	21580	20438	0	0	4490	4247	0	0	0	0	0	0	273957	257795		0	0	88242	81330	500	473	1128	2507	684	10200	10564	80489	44067	692	1098	0	203	37115	33366	17604	19208																									0	0	0	0									0	0	0	0	0	0	33551	32373	0	0	0	0	0	0	0	0							
410944																																																																																																																																																0	0	11501	3018	2949	0	0	0	0	0	0	0	0	0	0	21813	20391		0	0	832	836	0	0	280	281	0	973	3333	1342	0	0	0	0	0	2679	1997	1245	8540																									0	0	0	0									0	0	4892	4451	0	0	10589	9786	0	0	0	0	0	0	0	0							
411062																																																																																																																																																0	0	63208	43303	41093	0	0	0	0	0	0	0	0	43954	42685	139586	132815		41958	40689	6684	6731	0	0	17570	3131	14438	10580	34413	29214	0	0	0	57	322	43955	40656	0	0																									1996	0	1996	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411174																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411231																																																																																																																																																0	0	8565	1018	962	0	0	2790	2770	0	0	978	935	0	0	35913	33616		0	0	11671	11348	0	0	1985	130	1855	4051	4033	17826	1025	168	360	0	206	945	3001	16	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411240																																																																																																																																																0	0	0	2407	2376	0	0	0	0	0	0	0	0	0	0	50392	48564		0	0	25229	24593	0	0	1035	0	1035	2442	3168	18407	5032	0	0	19	148	4788	7529	2492	3504																									0	0	0	0									0	0	0	0	0	0	2704	2514	0	0	0	0	0	0	0	0							
411512																																																																																																																																																0	0	28464	0	0	11430	11628	0	0	0	0	0	0	29868	27226	14156	13465		18438	15598	0	0	0	0	0	3158	0	250	6750	8478	16391	0	0	0	0	0	3886	1320	3100																									0	0	0	0	0	0	0	0	0	0	4197	3886	0	0	0	0	0	0	4586	4420	0	0	0	0	0	0	0	0							
411549																																																																																																																																																0	0	1210	0	0	0	0	0	0	0	0	0	0	0	0	12393	12173		0	0	5109	5086	0	0	96	208	96	585	168	4274	2312	0	0	0	56	4092	214	168	0																									0	0	0	0									0	0	0	0	0	0	170	168	0	0	0	0	0	0	0	0							
411576																																																																																																																																																0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	7029	6637		0	0	2731	2525	1250	1157	1540	1450	803	555	1643	2140	0	0	22	0	25	0	0	0	0																									0	0	0	0	0	0	22	22	0	0	26	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411624																																																																																																																																																0	0	1177	0	0	0	0	0	0	0	0	0	0	0	0	78780	74164		0	0	64714	60442	0	0	2598	6403	1403	1974	773	15495	42086	802	172	1210	0	778	520	532	2016																									0	0	0	0	0	0	200	192	0	0	3389	3290	0	0	0	0	0	0	2603	2548	0	0	0	0	0	0	0	0							
411651																																																																																																																																																0	0	29818	29815	29408	0	0	0	0	0	0	0	0	0	0	30474	30060		0	0	0	0	0	0	14942	5408	9533	14709	0	0	0	0	0	0	0	0	0	410	0																									0	0	0	0									0	0	0	0	0	0	413	410	0	0	0	0	0	0	0	0							
412153																																																																																																																																																0	0	15166	23984	22956	0	0	3750	3605	0	0	0	0	0	0	49734	47318		0	0	17222	16027	0	0	4505	3699	4505	4789	12837	18316	1141	0	0	53	0	0	0	1239	739																									0	2699	0	2729									0	0	0	0	0	0	751	739	0	0	0	0	0	0	0	0							
412452																																																																																																																																																0	0	31744	26089	26065	0	0	0	0	0	0	0	0	202	210	40167	39360		202	210	3728	3637	0	0	26319	8060	18259	639	261	1728	1670	0	0	0	35	3064	3310	1772	765																									0	0	0	0									0	0	0	0	0	0	2212	2035	0	0	0	0	0	0	0	0							
412555																																																																																																																																																0	0	64768	60317	57566	0	0	0	0	0	0	0	0	0	0	118632	113689		0	0	42543	41571	7000	6382	6050	385	5665	33416	35948	37114	258	0	0	0	0	902	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
412667																																																																																																																																																0	0	4864	0	0	25	25	0	0	0	0	0	0	13153	12868	0	0		8128	8173	0	0	0	0	0	0	0	0	0	9564	3589	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
412751																																																																																																																																																0	0	109875	1999	2027	0	0	2504	2503	0	0	0	0	1715600	1551137	462861	436588		1054083	935869	156671	143810	0	0	24251	6186	12910	13879	17943	506003	869596	0	1	0	0	227674	292374	56552	149070																									0	0	0	0	39989	38475	22399	22214	310830	291639	154432	147016	0	0	0	0	103451	96457	25680	24934	0	0	0	0	0	0	0	0							
412845																																																																																																																																																0	0	64405	35372	33647	4800	4800	0	0	0	0	0	0	7486	7486	159699	152636		2686	2686	70517	65812	4800	4800	1287	9528	1287	13347	16660	80421	16427	829	0	0	0	0	0	5823	15800																									0	8729	0	8778									0	0	0	0	0	0	21857	21623	0	0	0	0	0	0	0	0							
412872																																																																																																																																																0	0	5651	5202	4900	0	0	2750	2619	0	0	0	0	0	0	56573	53153		0	0	19902	18287	283	273	10949	7163	0	720	1892	22162	1464	3323	463	0	0	19	22	2762	13168																									0	2985	0	3063									0	0	157	156	0	0	10379	9922	0	0	0	0	0	0	0	0							
413141																																																																																																																																																0	0	0	0	0	0	0	89212	85902	0	0	0	0	0	0	89212	85902		0	0	0	0	0	0	9475	2354	8975	36874	37682	17	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
413208	0	0	8317496	9270441	9167068	0	0	0	0	0	0	2474898	2468674	4804200	4757231	35127351	33698112		7312	7436	0	0	0	0	1807391	855385	948644	2728501	2865246	3131339	3322038	0	305	229821	594309	2617152	13209094	919114	7081364	0	0	0	0	0	0	18470	17348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106112	97339	0	114687	0	124582	1003861	985313	8426475	7994717	688222	684815	7410479	6963766	0	0	119	116	2603246	2576985	5173135	4776763	0	0	0	0	1170	1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2121671	2093411	0	0	0	0	0	0	0	0	0	0	0	0	500389	501451	125551	118910	0	0	0	0	0				9167068									4804200			33698112		7312			0																																																																												
413347																																																																																																																																																0	0	16102	1971	1928	0	0	0	0	0	0	0	0	855	830	21512	20434		854	829	3358	3347	0	0	1353	366	1105	5425	6130	8263	0	0	1	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
413543																																																																																																																																																0	0	0	15327	14630	0	0	0	0	0	0	0	0	21582	19821	39301	36652		21582	19821	0	0	0	0	1433	768	665	7335	8616	26251	0	11	11	0	206	3909	4057	1149	5256																									0	0	0	0									0	0	0	0	0	0	7006	6404	0	0	0	0	0	0	0	0							
413646																																																																																																																																																0	0	26995	0	0	0	0	2500	2387	0	0	0	0	0	0	50846	49458		0	0	17203	16992	0	0	2690	0	3401	8903	6617	11400	3340	0	0	0	0	10542	3435	1410	411																									0	0	0	0									0	0	0	0	0	0	1843	1820	0	0	0	0	0	0	0	0							
413673																																																																																																																																																0	0	29008	1028	960	0	0	0	0	0	0	0	0	5829	5368	56185	51373		0	0	911	907	3750	3636	0	0	0	1961	9494	23636	0	0	0	0	0	3325	18786	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
413758																																																																																																																																																0	0	1223	0	0	0	0	249	246	0	0	0	0	0	0	3531	3553		0	0	3282	3307	0	0	0	0	0	782	823	1668	280	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
414102																																																																																																																																																2948	2946	31796	2987	2988	2991	2990	3255	3254	0	0	0	0	88750	89509	6848	6850		65481	66184	0	0	0	0	33058	17185	15430	26935	11582	6531	0	0	264	2838	536	5545	4681	1318	2757																									0	0	0	0									0	0	0	0	4075	4075	0	0	0	0	0	0	0	0	0	0							
414652																																																																																																																																																0	0	12870	5870	5676	0	0	0	0	0	0	0	0	0	0	50782	47549		0	0	20602	19121	0	0	2990	400	2584	7078	8033	11450	864	0	6	38	5	5483	5271	2194	4144																									0	0	0	0									0	0	0	0	0	0	6901	6338	0	0	0	0	0	0	0	0							
414764																																																																																																																																																0	0	51804	0	0	0	0	0	0	0	0	0	0	58539	59257	89304	88241		58539	59257	87570	86394	0	0	7125	511	6615	12080	17806	87673	20616	0	0	0	0	1124	0	356	0																									0	0	0	0									0	0	0	0	0	0	362	356	0	0	0	0	0	0	0	0							
414858																																																																																																																																																0	0	32394	492	475	0	0	0	0	0	0	0	0	0	0	53780	50885		0	0	30627	29304	2500	2359	981	0	981	6562	3468	18478	2649	0	0	0	0	4286	14460	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
415770																																																																																																																																																17704	17080	0	0	0	0	0	0	0	0	0	0	0	17704	17080	0	0		0	0	0	0	0	0	0	0	0	9917	7786	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
416245																																																																																																																																																0	0	717581	160990	157508	0	0	281712	268353	0	0	15736	14818	976081	942845	3082716	2946055		0	0	308514	299592	0	0	174732	520623	145476	199130	232070	235566	624	338	997	1902	15199	289289	462510	252043	1566369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34680	32879	0	0	785870	737357	0	0	0	0	508561	489545	829055	777703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
416272																																																																																																																																																0	0	8195	965	929	1000	960	1350	1256	0	0	0	0	3701	3565	31426	30004		2701	2605	15301	14515	0	0	11	2446	10	505	1707	9324	8724	107	1	0	0	762	3407	186	6526																									0	751	0	759									0	0	0	0	0	0	3000	2843	0	0	0	0	0	0	0	0							
416339																																																																																																																																																0	0	2255	0	0	0	0	0	0	0	0	0	0	0	0	8901	8809		0	0	2325	2298	1000	985	631	101	530	2605	1042	0	0	0	0	46	0	2937	514	1033	0																									0	0	0	0									0	0	0	0	0	0	1040	1033	0	0	0	0	0	0	0	0							
416357																																																																																																																																																0	0	258	0	0	0	0	0	0	0	0	0	0	2078	2058	0	0		922	914	0	0	0	0	0	0	0	922	1000	155	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
416656																																																																																																																																																0	0	42099	21932	20629	0	0	0	0	0	0	0	0	0	0	90876	88675		0	0	58122	57224	0	0	5878	2829	3017	2919	16563	26982	31277	0	0	0	0	626	0	2009	2453																									0	0	0	0									0	0	0	0	0	0	1433	1424	0	0	0	0	0	0	0	67							
416674																																																																																																																																																0	0	44007	0	0	0	0	14300	14195	0	0	0	0	0	0	106910	102573		0	0	44798	41429	14300	14195	681	681	0	0	15232	10585	31602	45	205	281	841	26933	7458	4010	4700																									0	0	0	0									0	0	0	0	0	0	8950	8710	0	0	0	0	0	0	0	0							
417626																																																																																																																																																121698	121568	100835	0	0	0	0	0	0	0	0	0	0	121698	121568	138202	134885		0	0	6968	6626	0	0	151615	71913	79702	30047	1974	4652	0	0	0	0	0	23501	44795	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
417710																																																																																																																																																0	0	3345	0	0	0	0	430	401	0	0	0	0	0	0	7837	7510		0	0	6807	6542	0	0	536	200	336	996	2626	3352	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
418100																																																																																																																																																0	0	0	178	179	0	0	58369	56064	0	0	0	0	0	0	66610	64034		0	0	2616	2538	0	0	12670	1502	11168	26345	24916	0	0	0	0	0	0	0	103	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
418249																																																																																																																																																0	0	219583	37580	35265	0	0	23814	21743	0	0	0	0	58280	58019	344495	327594		58280	58019	7269	6636	0	0	2966	26229	5752	21496	33399	59552	4150	80	78	302	7233	173741	28466	4496	20900																									0	7664	0	8078									0	0	0	0	0	0	2236	2143	0	0	0	0	0	0	4263	3890							
418436																																																																																																																																																5150	4980	6253	0	0	0	0	0	0	0	0	0	0	12210	11834	0	0		1922	1794	0	0	0	0	1950	200	1750	5396	2786	2078	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
418856																																																																																																																																																0	0	27528	12357	11693	0	0	0	0	0	0	0	0	0	0	36747	34611		0	0	11661	10862	0	0	1596	1895	1096	9307	12130	9262	242	0	0	0	0	678	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
419406																																																																																																																																																0	0	872238	66488	62574	0	0	40322	39657	0	0	0	0	0	0	2521920	2370474		0	0	144737	136204	7000	6583	11791	55430	4290	67975	192310	354411	2155	0	84	1905	28424	686872	581710	112535	282373																									0	0	0	0	0	0	642	649	0	0	1385782	1298346	0	0	0	0	0	0	167772	157082	0	0	0	0	0	0	0	0							
419460																																																																																																																																																0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	6914	6839		0	0	1042	968	1000	1000	0	0	0	0	1000	0	968	0	0	0	0	0	4871	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
419675																																																																																																																																																0	0	121217	0	0	0	0	10500	10207	0	0	0	0	8146	8167	358907	326835		8146	8167	168866	149597	0	0	2357	3737	2357	8109	14274	87072	80922	0	0	0	141	15333	18792	16886	87358																									0	0	0	0									0	0	0	0	0	0	109566	101000	0	0	0	0	0	0	0	0							
419947																																																																																																																																																0	0	1217	1482	1403	0	0	0	0	0	0	0	0	0	0	8874	8478		0	0	1075	1068	0	0	610	0	610	2735	3962	1170	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
420578																																																																																																																																																0	0	10535	0	0	0	0	0	0	0	0	0	0	13492	12181	77352	72366		476	452	4467	4119	0	0	0	0	0	2600	361	18363	0	0	56	0	240	37670	18594	891	7082																									0	0	0	0									0	0	0	0	0	0	7473	6935	0	0	0	0	0	0	0	0							
420644																																																																																																																																																0	0	28873	0	0	2000	1939	0	0	0	0	0	0	35472	34020	111336	105355		20029	19296	9611	8768	731	694	489	500	489	4003	3552	30834	8248	0	0	0	172	35858	38205	6644	12323																									0	0	0	0									0	0	0	0	0	0	18968	17818	0	0	0	0	0	0	0	0							
420653																																																																																																																																																0	0	17750	8280	8209	0	0	0	0	0	0	0	0	0	0	19460	19201		0	0	4930	4945	0	0	3004	3880	906	5033	0	5103	577	134	0	66	74	906	196	223	2103																									0	0	0	0	0	0	395	411	0	0	949	965	0	0	0	0	0	0	2466	2325	0	0	0	0	0	0	1	1							
420877																																																																																																																																																0	0	12919	0	0	2000	1982	3876	3813	0	0	344	346	3612	3565	50626	48312		0	0	34996	32891	0	0	5968	6243	6	1518	1663	20647	15434	135	58	118	174	919	146	3482	1381																									0	4150	0	4218									0	0	0	0	0	0	3842	3795	0	0	0	0	0	0	0	0							
421445																																																																																																																																																0	0	6519	0	0	0	0	0	0	0	0	0	0	0	0	90921	86452		0	0	47141	45175	0	0	726	0	726	987	3008	34066	8115	138	174	0	0	8156	17681	10602	2799																									0	0	0	0									0	0	0	0	0	0	14193	13401	0	0	0	0	0	0	0	0							
421539																																																																																																																																																0	0	16795	4418	4225	0	0	0	0	0	0	0	0	0	0	62899	57494		0	0	27620	24889	0	0	543	206	338	10681	12732	29731	3807	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
422059																																																																																																																																																0	0	6251	15221	14407	0	0	0	0	0	0	0	0	0	0	25875	24346		0	0	2011	1957	1000	961	1324	999	325	5180	7044	7654	0	0	0	0	0	1839	1305	0	0																									0	0	0	0	0	0	0	0	0	0	3435	3143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
422116																																																																																																																																																0	0	4440	0	0	0	0	0	0	0	0	0	0	0	0	9200	8820		0	0	0	0	0	0	500	500	0	6470	1850	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
422433																																																																																																																																																0	0	274177	101580	99994	54844	52769	16750	16965	0	0	0	0	319562	292013	134074	133233		0	0	15221	15767	0	0	51870	1074	50788	57020	12444	214728	116234	1	7	0	0	0	498	0	0																									0	0	0	0	0	0	0	0	0	0	523	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
422657																																																																																																																																																0	0	11110	0	0	0	0	0	0	0	0	0	0	0	0	13195	13132		0	0	0	0	0	0	10122	0	10122	3010	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
423159																																																																																																																																																0	0	5669	47577	47492	0	0	0	0	0	0	0	0	0	0	72063	71227		0	0	11336	11188	8500	8143	50492	41904	11449	7626	4209	6038	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
