"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
375043																																																															0	238728	62415	0	64818	229030	0	229030	16121		20313	1195498	0	0	0	57004	2415	10799	255317	5180	4316	7642	11708	7025	20859	192478	119855	172823	278209	175558	187702	0	0	0	0	196	0				24908	66573	152643	245055	0	0				70	0														1111535				811	1537	9130	1537							0	2124	0	0	0	741	0	0	0	0	0	0	0	0	2488	0	0	CONF	CONF		
375379																																																																0	2365		0			12	916		0	24528	0	0	0	17807	0		27	0	366	8	97	4947	11871	640	0	481	10	1563	4027				0	0					0	0	3425	0							0														17807				623		0	0								0													3			CONF	CONF		
375502																																																																1854	44556		9350			745773	6814		232	1478233	0	0	0	35161	2464		55316	2205	2841	2024	4233	7436	16259	349247	87109	240037	193774	358968	212219				0	51					6536	47946	171154	181878							0														573496				22405		223494	34								0													936			CONF	CONF		
375566																																																															0	4085	5537		658			58965	3046		2567	747647	95	32597	127	223086	1277		296254	7671	23161	26853	83902	47764	33639	73560	228482	96922	102054	18257	4751				0	166					198432	80975	49770	55435							0													0	301247				0		24761	0								2884													3501			CONF	CONF	0	
375650																																																																2171	0		1019			1030	0		0	9777	0	0	0	2142	0		1525	95	102	439	574	932	0	634	694	1062	2374	2871	0				0	0					417	181	1006	957							0													0	0				0		0	0								212													642			CONF	CONF	0	
376237																																																																3023	1709		923			5417	1133		1134	45659	0	0	0	10948	110		5747	82	771	1185	871	3526	4374	1736	3158	5922	7248	10962	4767				0	0					1180	74	879	11704							0														0				81		0	127								2343													4955			CONF	CONF		
376273																																																																3192	663866	0	0	43960	0	43960	154934		0	1654301	0	3518	0	166534	944	101552	67082	4828	46712	27120	21318	60878	4027	103438	147025	200786	418875	606530	9622	0	0	0	0	0	0				2374	31486	71649	41997	919	2599				226	351														741862				1828	0	0	0							0	4514	0	0	0	0	1276	209	0	117	0	0	0	0	465333	209	86768	CONF	CONF		
376442																																																															0	90953	15123	0	74643	51291	0	51291	3189		8597	382487	0	0	0	53858	3959	44613	82434	1594	2282	8244	11788	28182	1768	84212	18053	42230	92501	89418	377	0	0	0	115	129	0				2587	9442	42027	19543	0	0				192	0														52523				192	105	0	105							0	2946	0	0	0	0	0	0	0	0	0	0	0	0	3980	0	0	CONF	CONF		
376947																																																																28876	3218		20046			7235	0		1007	90681	0	1145	0	12511	522		19687	1022	805	2444	5084	2987	0	3444	25477	11089	23687	14240	0				0	0					337	0	5471	983							0														90681				55		0	21								4226													5083			CONF	CONF		
377663																																																															0	5696	1732		13716			12906	95		85	68658	0	0	0	18494	62	14559	21115	126	832	2030	660	2493	12354	6542	13626	8592	6100	2403	12673				0	0					3917	7454	582	1755						0	0														27887				0		0	11							0	649	0	0	0	0	0			0	0	0	0	0	1504	0	0	CONF	CONF		
377850																																																															0	0	2164		0			7141	857		0	48082	0	0	0	22080	268		18956	2059	5555	12175	2291	0	0	5926	5736	6237	5959	2144	0				0	0					0	2229	5656	6673							0														183				1002		0	0								618													396			CONF	CONF		
378044																																																															0	1893	845		701			8254	168		162	23866	0	0	0	5528	35		6308	101	744	189	3240	301	952	2143	4463	4171	5716	1203	641				0	0					1414	1157	1130	869							0														0				0		0	0								1054													656			CONF	CONF		
378110																																																															0	779	0		99			1089	1260		0	32742	38	0	0	19107	10		4285	381	2096	4763	3429	5144	3239	1526	282	1770	4441	5184	470				298	6					80	504	2690	1960							0														0				0		0	0								4560													338			CONF	CONF		
379050																																																																4401	0		1715			2404	0		0	11709	0	0	0	580	40		4482	65	61	138	214	102	0	1105	3258	1952	2369	2242	0				0	0					0	0	1200	0							0														3035				0		0	7								661													701			CONF	CONF		
379153																																																																5932	806		4185			7312	0		48	73761	0	0	0	37126	113		14099	457	3578	9728	18624	3160	1579	4299	6752	6962	10177	6216	2229				0	0					2728	1449	3186	1695							0														0				0		0	17								4314													4850			CONF	CONF		
379470																																																																2431	1262		0			615	7524		0	77838	0	0	0	48809	626		12	0	12	744	378	15441	32234	2466	2692	2724	3421	13121	4333				0	0					7001	3556	2895	3087							0														2000				674		0	0								32													0			CONF	CONF		
379649																																																															0	16981	0		2300			4808	0		249	76003	0	0	0	28954	20	956	21922	717	2727	3929	4081	17020	107	5144	13334	14675	5719	6135	0				0	0					3712	0	0	7323						0	0														0				0		0	51							0	4286	0	0	0	0	0			0	0		0	0	7319	0	0	CONF	CONF		
379920																																																																30011	457176	0	15000	5893953	0	5893953	1222390		260988	27065607	0	471068	766	6385884	472893	1391389	2910948	90143	123089	189374	272633	2465324	3218564	12742980	404304	1737275	2838599	2339629	543344	0	0	0	7427	72378	0				499407	1847945	2727714	5106809	0	471068				47860	6617														13973568				53039	179267	33619	179267							0	1263964	20	238	720	2453	1119	0	0	629	0	0	0	0	117714	0	207208	CONF	CONF		
380346																																																																21406	0		7822			15224	0		0	73436	0	0	0	21675	36		15624	1629	1871	5984	5673	5165	1093	3825	8299	8429	11960	15931	3309				0	0					436	0	2648	3103							0														17814				976		0	16								643													427			CONF	CONF		
380458																																																																23126	48647		5630			142017	885		500	827418	0	0	33801	126419	11		144838	2558	4034	13655	30240	42215	33553	40564	97682	118146	230701	191964	21387				273	0					36200	148459	125149	158441							0													0	376957				0		0	325								1563													9773			CONF	CONF	0	
380533																																																																35492	29645		24490			17766	842		2855	164571	8	494	0	22709	722		35979	1030	2634	4971	10920	2730	157	11501	22828	30313	68044	7447	1178				0	0					389	1193	1770	22897							0														25403				0		0	83								2011													1221			CONF	CONF		
380878																																																																3474	726		0			367	265		0	78887	0	0	0	63682	431		3020	523	1640	1366	2570	29114	28238	41	816	3112	2335	8901	0				0	0					1383	125	3335	4378							0														76516				0		0	15								342													364			CONF	CONF		
380944																																																																0	2440		0			31415	2124		0	84711	0	0	0	9023	639		21906	1920	655	1523	3334	1384	207	22415	1719	7940	25168	16540	1906				40	0					176	7376	20696	10706							0													0	11448				1907		0	19								25													32			CONF	CONF	0	
381026																																																																8569	511		2322			7900	5281		62	60866	0	0	0	19025	479	1574	7016	389	992	540	647	4537	11920	4176	1459	4390	7989	10446	13381				0	5					428	842	11699	2094						0	0														13441				0		0	237							0	952	0	0	0	0	0			0	0		0	0	460	0	0	CONF	CONF		
381343																																																																4374	22944	0	11709	77040	0	77040	13889		0	467296	0	0	0	75499	7916	41536	91322	4406	8490	7528	4416	10572	39572	121534	29573	96409	98879	36419	2593	0	0	0	0	280	0				20	65231	67133	106316	0	0				109	0													0	188528				5744	125	10536	125							0	589	0	0	0	0	4318	0	0	1317	0	739	0	578	3695	0	0	CONF	CONF	0	
381932																																																																2632	9429		1478			9411	5012		3672	177359	0	0	0	67175	905		0	1039	6146	20576	21819	13274	4230	10310	21746	28413	27294	20575	1228				0	7					12972	9873	39170	12830							0														43515				855		0	0								1206													1587			CONF	CONF		
381950																																																																179	1247		0			6865	0		2353	83858	0	0	0	18974	1034		12506	1644	9606	1483	786	4282	856	6426	13786	10124	25504	7464	0				72	0					6256	2235	14812	24613							0														0				1873		0	152								2074													2992			CONF	CONF		
382050																																																																738	432	0	0	24465	0	24465	5140		3050	188061	41	0	0	71217	21	16215	6607	1190	3586	876	1497	36086	27981	15790	11284	20300	26646	28279	10037	0	0	0	393	115	0				3279	2817	30467	26072	0	0				0	0														0				2150	1	0	1							0	9755	0	0	0	1135	791	224	0	0	0	0	0	0	10140	224	0	CONF	CONF		
382069																																																																10362	822	0	4278	17058	105	17163	0		0	121300	0	0	0	8067	48951	7954	25198	513	539	5610	1259	21	0	10469	14448	23608	14563	42322	7487	0	0	0	0	4	201				281	3903	14298	6983	0	0				0	0														0				39	657	0	657							0	392	0	0	0	0	0	0	0	39	0	0	0	39	5139	0	0	CONF	CONF		
382256																																																															0	587	0		7271			5522	0		0	24240	0	0	0	7608	207		7625	32	758	1567	3972	471	808	3864	3034	3543	5436	613	124				0	0					877	100	0	0							0														7608				0		0	0								1231													837			CONF	CONF		
382274																																																																0	0		0			69	0		0	2418	0	0	0	2349	0		0	0	0	84	0	107	2115	0	0	0	0	69	0				0	0					0	0	0	0							0														1104				0		0	0								0													0			CONF	CONF		
382443																																																																23717	0		15638			8434	3366		0	90179	0	0	0	17669	0		18787	672	1880	4686	8151	2113	0	13796	8061	13186	27388	8730	1171				0	1					901	1618	9398	4837							0														38989				343		0	0								2850													1750			CONF	CONF		
382537																																																																13696	815		756			39921	1336		4456	132780	0	0	0	24768	165		28047	1188	1835	2742	7004	11196	803	20257	16963	18816	27175	23910	536				1196	3					2479	3065	33604	3401							0														19703				663		0	35								1435													1649			CONF	CONF		
382649																																																															0	14924	42289		800			52205	10810		13302	511281	0	53	0	79501	2768		114203	3661	8671	14469	15355	9814	25730	67764	42591	58423	135443	61266	63157				0	177					5108	43348	87131	115868							109														177087				1062		1022	102								932													40941			CONF	CONF		
382658																																																															0	88194	0		50009			24896	0		0	190156	0	0	0	18161	0		94564	615	1450	4623	9683	1739	0	35037	57462	67203	10028	2116	0				0	0					3686	0	0	165							0														18975				0		0	909								884													3252			CONF	CONF		
382742																																																															0	111	10098		67			16268	1345		0	94884	0	0	759	11560	99		15873	1004	1455	1356	2543	2005	3070	31744	4710	12801	23220	10147	227				0	7					2226	1243	29104	22173							123														11494				90		0	0								51													532			CONF	CONF		
382854																																																																11090	2672		2429			10565	0		0	71547	0	1577	0	18574	43	16099	14609	557	447	399	503	4469	11957	6651	8330	5940	4770	11450	15637				0	0					3650	3482	7178	4364						186	36													0	7066				275		0	0							0	4648	0	0	0	0	0			0	0		0	0	1275	89	0	CONF	CONF	0	
384018																																																															131260	0	130624		0			245595	0		0	2289041	0	0	0	387389	375		456062	17563	47080	42856	113809	142399	22442	808890	145820	418805	502582	24982	3				1926	0					0	29690	223483	1138688							201														212424				0		0	11								0													0			CONF	CONF		
384278																																																																12670	3861	0	1680	59479	0	59479	21576		11438	1009121	0	0	0	358219	25042	54956	248144	9693	28009	27437	22220	21326	249170	107862	208928	88045	94540	103921	43373	0	0	0	1729	39	0				60759	18766	108346	127667	0	0				1012	113														364665				5932	0	113267	0							0	3697	0	44	0	54	1357	0	0	3465	3224	0	0	0	80886	0	0	CONF	CONF		
384353																																																															0	759	0		1304			630	0		0	8387	0	0	0	4416	0		1780	300	51	1085	2765	209	0	256	1173	867	1458	204	0				0	0					0	0	51	0							0														0				0		0	0								950													277			CONF	CONF		
384652																																																															0	315	31767		0			111859	561		0	749038	0	0	19700	90039	1419		292504	2568	5213	3674	28544	20426	29615	307023	30859	111056	163503	43106	3453				0	0					19305	49949	59765	173056							0														705706				0		172443	38528								32													0			CONF	CONF		
384830																																																																849	3680		0			19265	228		0	119465	0	0	0	30885	162		21940	832	1724	4564	452	16270	6900	7486	17237	16070	20303	13061	14278				0	80					5047	11041	24351	23279							0														0				0		0	5								58													535			CONF	CONF		
385350																																																																4212	1258		823			3970	19070		1167	105791	0	0	0	40616	328		17002	1676	3188	12764	16640	5222	755	4011	9162	19017	29635	3331	11				0	215					5625	6204	14553	3933							0													0	2200				0		0	212								1107													2498			CONF	CONF	0	
385471																																																															103	171458	18945		26106			6285	660		282	374498	0	0	0	102909	5350		41204	742	3139	5425	13073	51305	29070	32451	17023	20172	47249	87725	66311				0	15					4276	453	13909	15120							0														227566				0		0	35								5720													2872			CONF	CONF		
385547																																																																8325	0		11640			9187	866		146	103337	0	0	0	47234	2464		21229	3279	10885	6645	14012	12048	0	9974	26883	7972	7046	2819	0				0	0					2983	0	9676	0							0													0	40427				569		0	84								4609													6123			CONF	CONF	0	
385686																																																																0	8700		0			35	1339		0	171123	0	0	0	152347	0		445	13	340	1223	5767	90773	54132	186	3070	871	1394	12796	92				0	547					0	92	1607	6376							0														32075				0		0	2								0													78			CONF	CONF		
386432																																																															0	3215	1344		2205			6031	329		2490	96480	0	0	39	39450	487		23444	2902	4868	7801	22421	1339	0	6882	9422	12960	21791	5524	226				0	0					3267	3175	17455	7377							0														0				0		0	95								3128													6432			CONF	CONF		
386450																																																																48577	8291	0	19951	31152	0	31152	1008		0	201173	0	0	0	15909	2231	0	43854	214	2156	2100	3628	7156	655	22856	18628	28255	72794	40925	1806	0	0	0	0	0	0				1103	3340	57093	10458	0	0				0	0														128575				8	312	0	312							0	440	0	0	0	0	0	8	0	0	0	0	0	0	1308	8	0	CONF	CONF		
386731																																																															0	733	0		241			11391	210		6612	121420	0	0	0	51775	152		17949	615	1088	5455	9850	33884	551	3756	12579	18499	18992	14490	443				0	101					1521	7499	12904	8406							0														0				413		0	566								8502													10807			CONF	CONF		
386825																																																																802	384		0			5425	0		1637	53920	0	0	0	40208	527		2743	742	1132	3031	3913	17255	14135	661	277	1926	3503	4125	3220				0	0					255	1121	1886	273							0														0				0		0	2								877													523			CONF	CONF		
387055																																																																15137	114		9711			3641	627		0	54658	134	0	0	8429	726		16564	94	1561	1262	1851	2478	1183	8629	9531	7171	7674	11238	1552				283	29					962	1638	7270	4728							0														34538				0		0	221								923													353			CONF	CONF		
387671																																																															0	224	12749		0			58539	1775		0	339117	0	17977	0	114164	7103		25002	1882	997	826	2462	36029	71967	27005	17597	19215	41353	35137	81146				0	79					8822	18958	12962	81634							0														174504				953		0	0								7													4124			CONF	CONF		
388155																																																																12638	1732		3709			10244	555		0	145211	0	0	0	47106	687		32315	1688	4749	13636	22334	3656	705	11622	20137	33612	28245	3698	772				0	0					7493	14980	20402	15741							0													0	0				0		0	78								5238													4608			CONF	CONF	0	
388258																																																																2537	0		3408			1844	0		384	11739	0	0	0	2185	504		2593	53	172	124	117	499	1221	216	2437	832	1096	2713	2146				0	0					0	17	60	5							0														0				0		0	0								411													384			CONF	CONF		
388557																																																																37849	16365		34043			54843	2344		318	340835	0	6619	0	45203	719		18228	5480	5438	5774	15806	4031	8674	58762	38126	73009	98511	9554	16520				0	46					6216	8069	28196	92262							0														191116				1792		0	1198								3959													2586			CONF	CONF		
388744																																																															0	0	11		0			15391	6304		1141	134313	0	0	0	28854	1720		19577	1883	1440	4321	10900	10019	291	17018	10758	25496	39462	12473	0				385	0					6162	7344	49053	12179							71														15475				4037		0	379								3899													1491			CONF	CONF		
388753																																																																9185	983		3670			2090	0		0	25400	0	0	0	3366	336		6828	518	311	855	1322	210	0	2925	5943	5665	4241	2076	0				0	0					0	1484	714	2240							0														0				0		0	25								400													907			CONF	CONF		
388874																																																																0	0		0			0	298		0	48407	0	0	0	40032	661		4592	129	1820	3223	7522	9864	17303	2507	2448	1029	1620	466	300				0	5					4475	937	309	1165							0														39579				0		0	0								2													523			CONF	CONF		
389358																																																																30765	1170		22727			48321	0		0	155730	0	207	0	26972	160		8362	7034	1831	2123	3037	3804	9143	88362	8541	7214	8112	9867	6493				0	0					9055	5363	3309	6206							0														0				0		0	400								645													430			CONF	CONF		
389376																																																																3724	108		1228			792	633		0	23898	113	0	0	15059	458		1250	103	344	121	244	4712	9479	41	1229	1045	1274	3064	2299				0	0					402	0	982	55							0														8885				0		0	8								528													34			CONF	CONF		
389826																																																															0	232	0		24			927	1019		0	19263	0	65	0	10025	294		814	209	0	27	100	1093	8487	535	70	600	1384	3280	3079				0	6					894	0	3575	0							0														11045				0		0	0								2177													25			CONF	CONF		
390372																																																																0	2645		0			33	8625		0	321625	364	0	0	251361	926		3725	260	2398	8470	5625	79376	154270	1031	36	8867	15928	33083	9037				0	7					1185	741	2296	53937							0														230605				943		0	0								138													95			CONF	CONF		
390840																																																																20410	9700		15283			25325	3279		0	183221	0	0	0	20591	442		26930	767	443	3895	5238	7140	3107	29970	13986	32503	53854	25814	5142				0	49					1482	4245	48129	32202							0														19073				5242		0	0								1710													374			CONF	CONF		
391418																																																																305	4543		43			21720	802		2311	123448	0	0	100	17305	370		28141	713	1212	145	168	5671	9157	24652	7091	14471	8038	29738	21640				380	56					291	1462	7700	3501							0														17305				0		0	32								1732													60895			CONF	CONF		
391557																																																																1619	333		1597			5562	0		0	38461	0	0	728	10111	388		4012	134	237	197	463	3254	5638	868	3058	2355	4062	14442	3431				0	0					1397	1228	808	1878							0														0				620		0	57								1513													11970			CONF	CONF		
391575	1509973			0	284	33675	0		0	11305	1557042	0	0			69795	111164	14312	42276	100625	1090016	36630	0	0	0	0	0	0	53	63200								0	0													162853	213	0	509	0	0	143	0	0	0	1243		1963	1139672	0	284	28568	0		3244	0	11305	1487718	0	0		160811	1100	33715		707	5146	7261	20871	19877	105274							0	0	0	0	53					1637	11466	55499	71382						70	63																			0	0									169	0	0	0	0	0				0				565		77	CONF	CONF		
391959																																																															0	18662	0		15651			5741	0		175	52351	0	0	0	5813	0	245	7579	367	1365	1422	1813	746	0	10601	5178	6039	15278	4783	4209				0	0					338	0	3428	246						0	0														16989				0		0	5							0	543	0	0	0	0	0			0	0	0	0	0	1749	0	0	CONF	CONF		
391977																																																																791	2187		9955			22124	10870		0	508781	787	0	0	227011	4816		25796	6004	2505	4624	3483	34663	175035	34175	34385	61379	121044	23322	2415				0	9					7930	18667	122912	79510							0														178666				0		0	2400								0													386			CONF	CONF		
392152																																																																2378	0		372			1070	2443		0	46736	0	1054	1068	15089	336		22532	393	868	126	100	1639	11961	21879	1640	1019	1193	3142	2770				0	0					21001	0	264	1472							0													0	26386				0		0	3								986													268			CONF	CONF	0	
392255																																																																8925	0		5013			6969	550		0	60315	0	0	0	20106	1307	187	11585	641	1380	4929	11631	1472	0	3717	6984	10010	15175	3520	801				0	37					1029	1177	4362	1362							0														0				49		0	14								4408													5056			CONF	CONF		
392778																																																																5798	8399		396			20297	2123		20255	253249	319	0	0	82146	1066		34446	324	981	2269	5248	27129	46016	13318	24260	17066	26177	36711	53322				0	0					3090	18928	33561	54587							0														0				1846		2838	4								6				828	1018								74			CONF	CONF		
393252																																																																18366	0		23267			7994	0		0	56001	0	0	0	53	0		13185	0	53	0	0	0	0	11457	1675	6293	9426	22679	4414				0	0					0	0	0	4718							0														0				0		0	2								607													994			CONF	CONF		
393355																																																															0	10700	2784		713			8066	372		0	117212	246	212	0	30120	1208	8140	36409	3521	10651	2307	13126	131	383	5362	23163	17031	25234	12145	3927				0	0					4930	9257	15429	32983						122	0														63188				122		0	0							0	155	0	0	0	0	0			0	0	0	0	0	529	0	0	CONF	CONF		
393953																																																															0	13678	6126		989			28266	157		0	446195	0	0	1619	76236	1085		33195	2949	7635	17592	31615	8317	7520	46805	24496	111486	141502	39826	5833				0	30					7785	50295	106188	144657							0														0				0		0	428								947													9328			CONF	CONF		
394156																																																																22166	0		12316			17918	0		992	88248	0	16559	0	2543	0		16943	200	186	259	406	355	1137	18677	6168	8745	14971	15542	19964				0	0					0	924	8942	294							0														3075				5		0	10								2278													3306			CONF	CONF		
394259																																																																60726	70	0	63942	34009	0	34009	611		0	200885	0	639	0	9545	638	5653	63490	983	1347	86	182	1719	5081	65781	19744	19297	19317	37003	28874	0	0	0	0	0	0				565	527	11648	4874	0	639				0	27														106746				0	1999	0	1999							0	3515	0	0	0	0	0	0	0	0	0	0	0	0	7577	0	0	CONF	CONF		
395238																																																															324528	131130	1393215	3186	23731	9467918	0	9467918	1380768		547332	40893071	0	34234	192690	5455507	32119	792376	5251912	116766	123671	258336	296271	899985	3728745	18883523	1687128	4510101	4230563	5148879	876972	0	324528	0	188247	296549	120				420466	2373043	5873207	8529300	0	34234				28847	2477													0	14577747				142554	1987371	103030	1990557							0	737965	216	15584	2524	37804	17572	34907	0	5100	0	0	0	0	1590225	34907	144610	CONF	CONF	0	
396057																																																																14772	688		10988			5717	202		2135	53517	0	0	0	8446	219		18593	269	1412	5114	403	1248	0	7230	9682	17858	7069	2757	0				0	15					2118	0	4419	2868							0														14788				398		0	13								764													153			CONF	CONF		
396244																																																																921	3447	0	0	2887	0	2887	3271		0	227027	0	0	2863	74382	1864	65215	73233	3535	8823	371	943	29523	30643	25494	47521	18860	14910	19629	25627	0	0	0	0	0	0				39535	46412	23114	30114	0	0				292	1076													0	74382				1703	38	0	38							0	671	0	0	0	1411	0	0	0	0	0	0	0	0	371	0	0	CONF	CONF	0	
396253																																																																14499	7680		1636			89509	143		0	507175	0	2651	0	92076	6184		164991	5787	11986	17847	41358	9119	5952	39708	126608	62420	113098	67636	2579				0	1					53270	31165	60228	145775							0													0	222295				67		0	34								625													1699			CONF	CONF	0	
396954																																																																2197	147		2499			30434	0		3530	116095	0	0	1105	22349	0		13817	2759	8478	1008	1827	8248	0	8690	31245	16733	10631	23042	2991				0	0					0	1676	24294	18674							0													0	0				0		0	58								5297													4940			CONF	CONF	0	
397456																																																															0	8464	1497		1267			17245	0		0	81804	0	0	0	7266	0	6394	18086	115	189	616	719	5553	74	12001	5781	11728	9700	33654	1673				0	31					430	7247	36713	0						0	0														0				0		0	41							0	680	0	0	0	0	0			0	0		0	0	923	0	0	CONF	CONF		
397531																																																																597	193426		0			26032	10181		0	554028	962	0	0	45259	0		185201	2496	2559	16477	21557	2170	0	108755	71391	102167	155109	70302	27				0	19					0	42472	90306	144953							0													0	162869				0		0	1729								0													16			CONF	CONF	0	
397540																																																															0	52209	67194	0	9134	146049	0	146049	16930		0	1022086	2162	0	0	146687	6385	16058	258209	12331	18027	41014	43146	16637	15025	151749	143461	177500	274057	104969	25081	0	0	0	0	0	0				51719	98543	201547	218298	0	0				121	47														1007853				1187	31	0	31							0	2502	0	0	0	116	0	503	0	447	0	0	0	0	7020	503	2722	CONF	CONF		
397559																																																																9102	52712		1527			68923	5684		0	447659	0	387	0	82398	9701		106946	10457	6383	7498	44719	3333	10008	52900	58610	41038	149603	38654	23980				0	0					15102	40023	71802	89982							0														258877				406		0	14								113													189			CONF	CONF		
397755																																																																52850	116039		3911			103611	2224		0	694888	0	102	0	133890	1048		181351	6960	16448	14705	48460	37774	9543	84166	121320	98965	96711	138642	20924				0	0					19577	98690	77387	82067							0													0	245295				111		0	0								1881													1611			CONF	CONF	0	
397858																																																															0	2088	108		238			2253	0		0	10928	0	162	0	3969	0		6795	1022	754	507	1686	0	0	2113	3440	883	357	162	0				0	0					0	0	101	774							0														0				0		0	2								302													931			CONF	CONF		
398051																																																															389	14912	2159		8338			3822	3474		58	78575	0	0	0	27997	369	0	13849	333	707	1638	5924	10931	8464	7466	5818	7174	13097	12436	4587				293	16					4271	1607	2523	7048						0	0														26335				0		0	0							0	659	0	0	0	0	0			0	0	0	0	0	640	0	0	CONF	CONF		
398248																																																																331	41	0	202	12972	0	12972	3633		1868	174341	0	0	0	132071	939	79520	9871	9	76	794	2188	55743	73215	8269	4142	5626	17559	6605	68	0	0	0	0	68	0				1237	292	2615	747	0	0				0	0														128301				0	0	0	0							0	13719	0	0	0	0	0	0	0	0	0	0	0	0	3606	0	0	CONF	CONF		
398668	0			0	0	0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0													0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0					0	0	0	0						0	0													0						0	0									0	0	0	0	0	0				0				0		0	CONF	CONF	0	
398837																																																																18842	6195		690			9867	4639		1114	187009	0	0	0	51407	805		45834	2179	9070	6879	13654	19272	0	11319	26493	28423	33142	33593	2280				0	120					17585	15103	37637	17032							0													0	93833				297		0	87								1682													4204			CONF	CONF	0	
399357																																																															0	14045	118		13678			4710	0		0	38213	0	0	0	2313	125		11211	662	253	817	581	0	0	13810	6978	3359	9599	614	1540				0	0					0	0	2557	0							0														13010				115		0	0								90													577			CONF	CONF		
399517																																																																31299	228534	0	1376	717252	0	717252	109224		142415	3749199	0	0	0	842564	57909	449585	245925	18696	29620	99034	189952	387595	113533	1034650	173214	524425	774144	301383	83966	0	0	0	10937	25857	0				41023	319154	448180	698574	0	0				257	1493													0	1404529				10702	13441	14308	13441							0	20416	0	42	0	478	8294	1631	0	0	0	0	0	0	26736	1631	0	CONF	CONF	0	
399731																																																																3624	394		3381			6584	291		0	59449	0	0	0	17939	147	0	22469	537	1752	5934	8319	435	755	6469	13711	11637	8461	673	110				0	46					3812	5559	8920	6529						0	0													0	0				939		0	8							0	694	0	0	0	0	530			0	0	0	0	0	1521	409	0	CONF	CONF	0	
399973																																																																3825	3815		852			16958	2862		50	108281	0	0	0	36699	336		12188	1622	3851	11046	15887	2134	1778	4707	7794	20755	25009	7020	6292				0	5					2857	807	16225	15048							0													0	72834				425		0	3								5229													2710			CONF	CONF	0	
400057																																																															0	26593	10853		14370			25251	0		100	141039	0	2207	1824	22871	239		41632	1011	2674	3622	11592	2732	1240	14382	25578	13229	46483	13059	312				0	10					2561	1036	14452	18491							0														29358				42		0	342								413													1250			CONF	CONF		
400141																																																															0	36875	3252		10382			59698	9148		2944	397925	0	0	0	93902	3469		70688	1491	5492	4940	10614	52963	18134	32660	49312	49338	37328	87361	47961				0	51					11120	18813	55672	45694							102														218333				2045		6688	55								34606													5556			CONF	CONF		
400365																																																															0	11306	3992		91			22539	0		9660	285719	0	0	4969	73311	3772		41541	836	2786	1476	631	17720	49850	12907	26734	28560	20132	40754	83201				0	0					17225	32535	53361	50340							0													0	17789				0		2000	777								1337													3473			CONF	CONF	0	
400767																																																																1391	3436		41			9486	0		0	67298	234	0	0	2807	0		1489	280	128	486	1588	325	0	2033	4417	14138	21294	22791	1				0	38					0	1682	17523	24952							0													0	0				0		0	0								3745													2431			CONF	CONF	0	
401072																																																																890	763		0			0	0		0	29902	0	0	0	19403	175		752	95	307	209	431	14689	3345	216	166	249	1291	6335	2231				0	0					1693	629	3803	2152						403	45														18251				0		0	4								36													354			CONF	CONF		
401559																																																																4760	297		1375			3528	740		553	24517	0	3032	0	5691	43		2278	3	144	536	869	2459	1680	527	1744	3785	5218	4322	3230				0	49					483	756	227	1098							0														8935				0		0	2								305													1578			CONF	CONF		
