"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
266945																																																																																																																																		1059344	8162																																																																																																														
267652																																																																																																																																		117962	1116																																																																																																														
268006																																																																																																																																		2601325	18625	0	0	1812876	32017	15457	16560	0	0	0	0	0	0	146784	331665	25101	0	0	0	0	0	9781	0	0	0	9781	107714	271	4763	160	94941	165847	355825	1061879	1075836	129	129	0	129	0	0	3038	1519	0	779	0	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214537	107269	0	0	192	77309	165847	356916	1062071	1154069	0	71383	531036	1154069	1812876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268136																																																																																																																																		304791	4694	0	2252	195322	65694	63901	1793	0	0	0	0	0	0	3273	11814	6127	0	0	0	0	0	0	0	0	0	0	13050	3	45	60	12417	67177	13652	76569	152579	1047	1047	0	0	0	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67177	13652	76569	153626	0	2730	38285	153626	193070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268677																																																																																																																																		691045	5604	0	0	550404	43377	33619	9758	0	5100	438	4611	0	51	12588	43094	10042	5271	0	0	0	0	0	0	0	0	0	32056	159	1269	423	30040	55439	58732	122061	462163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	147	0	0	0	147	55439	58732	122061	464666	0	11746	61031	464666	550404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268828																																																																																																																																		323757	2910	0	490	193604	31599	27763	3836	0	0	0	0	0	0	40122	79241	13485	0	0	0	0	0	0	0	0	0	0	26401	600	167	1006	24628	68485	83244	47412	143951	0	0	0	0	0	0	0	0	0	0	0	0	858	172	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68485	83244	47412	150273	0	16649	23706	150273	193114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268976																																																																																																																																		794881	1342																																																																																																														
269049																																																																																																																																		594757	5649	0	0	550251	35438	25332	10106	0	2535	0	1032	0	1503	10832	33162	0	4151	0	0	0	0	0	0	0	0	0	20346	1306	2661	0	15580	37812	48459	35838	474569	2207	2207	0	0	0	2207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53871	26936	0	0	0	26579	37812	48459	35838	512098	0	9692	17919	512098	550251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
269058																																																																																																																																		208879	1374	0	0	133529	14199	12121	2078	0	0	0	0	0	0	3949	91875	3977	0	8500	0	8500	0	0	0	0	0	0	7282	0	2889	0	3218	16070	106312	30047	64244	500	500	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1417	1417	0	0	0	1417	22527	11264	0	0	0	11264	16070	106312	30047	79529	0	21262	15024	79529	133529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
269571																																																																																																																																		93805	335	0	0	37347	2001	756	1245	0	36944	5681	28419	2844	0	0	2774	0	0	0	0	0	0	0	0	0	0	0	2490	0	55	0	1709	7010	32493	50158	3431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4879	2440	0	0	2440	0	7010	32493	52738	3431	0	6499	26369	3431	37347	0	0	0	0	0	0	0	0	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
269759																																																																																																																																		61691	764																																																																																																														
270148																																																																																																																																		167899	1069	0	0	106733	14454	0	14454	0	0	0	0	0	0	5515	55097	896	2120	3093	0	3093	0	0	0	0	0	0	8899	0	0	0	8899	5515	72644	25391	70097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5515	72644	25391	70097	0	14529	12696	70097	106733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270353																																																																																																																																		66763	299	0	0	27460	11810	6807	5003	0	0	0	0	0	0	11967	25912	0	0	0	0	0	0	0	0	0	0	0	2016	30	167	0	1819	18804	31082	829	20621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	96	0	0	0	96	18804	31082	829	20829	0	6216	415	20829	27460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270504																																																																																																																																		998962	8233	0	200	650977	71496	54539	16981	0	0	0	0	0	0	48169	155750	0	0	0	0	0	0	0	0	0	0	0	47177	799	1337	0	31081	106140	222429	208975	468842	5086	5086	0	0	0	5086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106140	282358	208975	473928	0	56472	104488	473928	650777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270531																																																																																																																																		176439	1379	0	215	93148	58785	48276	10509	0	500	500	0	0	0	1277	17373	0	0	0	0	0	0	0	0	0	0	0	2673	0	260	0	2413	55140	28142	18644	77572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	919	460	59	0	400	1	55344	30263	19044	77573	0	6053	9522	77573	92933	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270652																																																																																																																																		101357	623																																																																																																														
271136																																																																																																																																		99152	1800	0	1079	57679	10140	10036	104	0	6172	0	1499	4673	0	3204	390	0	1675	22500	0	22500	0	0	0	0	0	0	10672	0	0	0	9880	13536	24493	30309	28360	13	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13536	24493	30309	29214	0	4899	15155	29214	56600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271275																																																																																																																																		445829	3224	0	0	260447	19443	17140	2303	0	3619	0	3619	0	0	14387	113713	0	0	0	0	0	0	0	0	0	0	0	20533	56	640	460	19179	31700	121391	169503	137981	0	0	0	0	0	0	320	160	0	0	0	160	874	175	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31700	121391	169509	146896	0	24278	84755	146896	260447	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271341																																																																																																																																		113842	813	0	0	75997	8192	7715	477	0	0	0	0	0	0	8697	30213	3297	0	1105	0	1105	0	0	0	0	0	0	6091	0	1974	0	3935	16412	33998	7940	57424	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6316	3158	0	0	0	3158	16412	33998	7940	61184	0	6800	3970	61184	75997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271529																																																																																																																																		696942	3490	0	0	382170	92921	86791	6130	0	0	0	0	0	0	45863	218028	9052	5000	0	0	0	0	0	0	0	0	0	31791	189	1104	75	27587	133065	225910	109878	253663	890	890	0	0	0	890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53664	26832	0	0	13445	13387	160427	229014	128208	267940	0	45803	64104	267940	382170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272030																																																																																																																																		146021	939																																																																																																														
272058																																																																																																																																		50691	502	0	7	39639	1190	697	493	0	0	0	0	0	0	1495	15109	4147	0	3400	0	0	3400	0	0	0	0	0	916	0	0	0	0	2192	17011	4147	28939	234	234	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2900	1450	0	0	0	1450	2192	17011	4147	31115	0	3402	2074	31115	39632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272151																																																																																																																																		45517	127																																																																																																														
272272																																																																																																																																		3188678	33192	0	0	2729957	91577	73071	18506	0	0	0	0	0	0	20808	206718	9390	20818	0	0	0	0	0	0	0	0	0	175551	5790	5928	0	153147	116626	245990	701193	2162483	2806	2806	0	0	0	2806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30633	30633	0	0	30633	0	209673	104837	266	0	31252	73319	116892	245990	764770	2281249	0	49198	382385	2281249	2729957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272302																																																																																																																																		4663280	14340	0	0	3526494	195004	136577	58427	0	154540	19783	132078	2679	0	29245	61409	11172	50553	20055	0	20055	0	0	0	0	0	0	232473	0	17026	0	206330	185828	288995	2937669	907671	47	47	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31073	15537	0	0	0	0	185828	307159	2937669	907718	0	61432	1468835	907718	3526494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273336																																																																																																																																		3250248	21742	0	411	1811650	586420	553899	32521	0	405967	149050	239842	17075	0	88386	562155	70580	2382	1	0	1	0	0	0	0	0	0	141232	0	2368	0	115818	798563	844823	317363	1334182	5692	5692	0	0	0	5692	791	396	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14193	7097	1169	0	5927	1	799954	844823	325264	1417869	0	168965	162632	1417869	1811239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273550																																																																																																																																		497799	3356																																																																																																														
273653																																																																																																																																		83924	1298	0	616	54617	29503	2923	26580	0	0	0	0	0	0	0	6320	386	0	0	0	0	0	0	0	0	0	0	1416	0	252	0	1164	2937	33152	13475	36108	160	160	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8598	4299	0	0	0	4299	2937	33152	13475	40803	0	6630	6738	40803	54001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273662																																																																																																																																		2017025	7795	0	0	865418	346603	321793	24810	0	0	0	0	0	0	215383	950089	393	13643	0	0	0	0	0	0	0	0	0	53538	335	3424	0	48281	550510	978323	151247	395167	0	0	0	0	0	0	722	361	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189944	94972	0	0	0	94972	550510	978323	151247	515842	0	195665	75624	515842	865418	16928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273840																																																																																																																																		252306	2089	0	0	181392	25818	21319	4499	0	0	0	0	0	0	7287	25356	4225	0	0	0	0	0	0	0	0	0	0	16229	485	625	43	13161	29446	51321	24398	149445	415	415	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16723	8362	11	1144	0	7207	29457	52480	24398	158697	0	10496	12199	158697	181392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273859																																																																																																																																		19552	76																																																																																																														
274025																																																																																																																																		22261	121	0	0	12073	4587	0	4587	0	0	0	0	0	0	294	3299	2048	0	1250	0	1250	0	0	0	0	0	0	472	0	0	0	360	294	9136	7113	6089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	9136	7113	6241	0	1827	3557	6241	12073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274052																																																																																																																																		50047	421	0	67	28296	4750	4541	53	156	0	0	0	0	0	5999	4203	207	0	370	0	0	370	0	0	0	0	0	1071	23	126	1	921	10563	5920	15148	19074	0	0	0	0	0	0	90	45	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	3	10563	5920	15148	19538	0	1184	7574	19538	28229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274548																																																																																																																																		248537	3709																																																																																																														
274829																																																																																																																																		551461	3653																																																																																																														
274856																																																																																																																																		133049	1310																																																																																																														
275255																																																																																																																																		234893	2426	0	0	220863	7107	3988	3119	0	0	0	0	0	0	10246	2860	5897	5250	0	0	0	0	0	0	0	0	0	8238	0	603	0	7065	14234	8711	23076	190876	0	0	0	0	0	0	0	0	0	0	0	0	170	34	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	15581	7791	0	0	0	7791	14234	8711	23076	204079	0	1742	11538	204079	220863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275358																																																																																																																																		1382239	13342	0	0	1184520	51888	42828	9060	0	0	0	0	0	0	39359	239339	12172	1557	276	0	276	0	0	0	0	0	0	67312	98	5141	2411	48000	83005	290964	95920	944621	1857	1857	0	0	0	1857	0	0	0	0	0	0	0	0	0	0	0	0	18300	18300	0	18300	0	0	0	0	0	0	0	0	120504	60252	0	0	0	60252	100984	309264	95920	1065271	0	61853	47960	1065271	1184520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275479																																																																																																																																		204606	753																																																																																																														
275657																																																																																																																																		76145	978	0	414	45104	3308	883	2425	0	2065	0	0	2065	0	18311	0	34497	0	500	0	500	0	0	0	0	0	0	2177	0	0	0	2177	19194	2925	36562	24516	552	552	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2339	1170	0	0	0	1170	19194	2925	36562	26238	0	585	18281	26238	44690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276074																																																																																																																																		222602	1905																																																																																																														
276159																																																																																																																																		175775	1131																																																																																																														
276551																																																																																																																																		148613	1298																																																																																																														
276579																																																																																																																																		87783903	508693	0	0	63423982	1807402	1007162	792411	4175	613586	0	301809	291239	20882	7581556	19883309	522169	25000	33623	0	33623	0	397503	0	80044	207499	3139	5491725	98211	115941	132608	3961616	9280947	23287572	10907048	43685479	580769	580769	64906	61036	0	454827	199164	99582	12034	13768	0	73780	16551	3310	0	157	0	3153	0	0	0	0	0	0	237532	237532	0	0	237532	0	15948899	7974450	6506	34789	21186	7874466	12001975	23694282	11165913	52450466	0	4738856	5582957	52450466	63423982	151824	2239406	2239406	0	0	0	0	0	85	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276645																																																																																																																																		288960	2461																																																																																																														
276654																																																																																																																																		97162	793	0	0	81070	1414	584	830	0	77	0	77	0	0	7891	20000	0	0	0	0	0	0	0	0	0	0	0	1926	0	305	6	1311	8484	21212	3175	66133	0	0	0	0	0	0	50	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12795	6398	0	0	0	6398	8484	21212	3175	74118	0	4242	1588	74118	81070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276850																																																																																																																																		1556683	13580	0	0	1328566	34277	24612	9665	0	2963	0	2713	0	250	70350	108573	33228	88020	75	0	75	0	71	0	0	0	0	71182	181	10451	728	42622	119570	174500	249444	1014686	5080	5080	238	0	0	4842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160166	80083	243	2379	7705	69755	120076	177079	257756	1097382	0	35416	128878	1097382	1328566	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276953																																																																																																																																		67599	373																																																																																																														
277240																																																																																																																																		485202	6678	0	2085	367530	104151	91031	12870	250	0	0	0	0	0	0	10001	0	0	0	0	0	0	0	0	0	0	0	6809	0	613	0	5879	91031	26923	27990	345986	0	0	0	0	0	0	5181	2591	0	587	0	2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91031	27510	27990	347989	0	5502	13995	347989	365445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	44	0	0	
277277																																																																																																																																		239683	2026	0	0	176933	12809	6042	6767	0	1	1	0	0	0	160	1703	2	3094	0	0	0	0	0	0	0	0	0	15599	0	5118	0	9783	13675	13588	74687	123654	3248	3248	0	0	0	3248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13675	13588	79905	126902	0	2718	39953	126902	176933	0	12011	12011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277679																																																																																																																																		7911	105	0	66	3128	2608	1472	1136	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	1	10	9	83	1474	1161	5115	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	120	0	0	0	120	1474	1161	5115	338	0	232	2558	338	3062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277736																																																																																																																																		195079	1505	0	0	144539	9352	5146	4206	0	0	0	0	0	0	2040	23499	201	0	2758	0	2758	0	0	0	0	0	0	4214	0	0	431	3611	7186	30463	59781	100623	1442	1442	0	0	0	1442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7186	30463	59781	107358	0	6093	29891	107358	144539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277820																																																																																																																																		688772	4135	0	0	362634	39734	31857	7877	0	284552	14900	220122	49530	0	32850	82319	0	7450	13473	0	13473	0	0	0	0	0	0	18721	0	353	0	13310	79671	324144	99826	196866	1566	1566	0	0	0	1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25864	12932	0	0	0	12932	79671	324144	99826	239832	0	64829	49913	239832	362634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278256																																																																																																																																		212795	1686																																																																																																														
278555																																																																																																																																		2412134	8639	0	0	830806	418346	107642	310703	0	0	0	0	0	0	261514	52606	0	0	0	0	0	0	0	0	0	0	0	29955	3172	834	123	24654	1326098	364143	79852	624820	917	917	0	0	0	917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36677	18339	0	0	123	15676	1326098	364143	80109	664126	0	72829	40055	664126	830806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278733																																																																																																																																		134273	1243	0	79	93196	9528	9358	170	0	0	0	0	0	0	495	17753	0	0	413	0	413	0	0	0	0	0	0	4023	1	104	131	3787	9854	18440	46623	62125	200	200	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2137	1069	0	0	0	1069	9854	18440	46623	66196	0	3688	23312	66196	93117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278751																																																																																																																																		37186	242	0	59	14622	13989	2540	11449	0	0	0	0	0	0	7554	0	0	0	0	0	0	0	0	0	0	0	0	2107	0	64	11	1639	10153	11513	6236	9134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	67	0	0	0	67	10153	11513	6236	9201	0	2303	3118	9201	14563	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278818																																																																																																																																		3420367	29374	0	0	2533266	47733	16577	31156	0	94446	18168	76278	0	0	256792	293791	12401	4000	0	0	0	0	14720	14720	0	0	0	212671	97	8496	0	119144	333390	424949	775652	1861280	25	25	0	0	0	25	280	140	0	0	0	140	58960	11792	0	0	0	11792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333390	442388	775652	2000253	0	88478	387826	2000253	2533266	14816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278872																																																																																																																																		168196	1216	0	0	157699	18104	13589	4515	0	10043	10043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11134	0	2973	0	5249	23632	7488	75848	53694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23632	10410	75848	53694	0	2082	37924	53694	157699	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279105																																																																																																																																		1928728	7363																																																																																																														
279842																																																																																																																																		1057400	9177	0	0	897419	87429	39779	47650	0	0	0	0	0	0	9181	63098	100	1250	0	0	0	0	0	0	0	0	0	28211	0	7773	0	12878	48960	140734	102807	773295	0	0	0	0	0	0	1952	976	0	0	0	976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68085	34043	0	0	0	34043	50359	140734	102807	816833	0	28147	51404	816833	897419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279954																																																																																																																																		1176975	8797	0	0	863358	109224	103382	5842	0	0	0	0	0	0	56915	277852	23259	1000	0	0	0	0	0	0	0	0	0	73266	233	4551	201	55475	160562	289797	92711	654485	896	896	0	0	0	896	2455	1228	0	0	0	1228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124842	62421	0	0	142	62279	160562	289797	93028	748737	0	57959	46514	748737	863358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280110	0	0	0	0	0	0	0	3375	3375	0	0	0	0	0	0	0	0	2300694	561837	772942	0	0	0	0	0	0	0	0	667663	667663	338219	0	0	329444	0	0	0	0	10610435	2122087	68	0	806	2121213	0	15111	19431743	0	3439225	0	0	298128	0	3141097	0	725825	0	0	725825	0	0	0	0	0	725825	0	576948	772942	0	0	0	0	0	0	0	29033	0	865422	1932355	0	0	0	0	0	0	151895223	158376	4091094	12386346	10025471	6086792	1912704	0	0	0	0	0	0	0	0	0	0	0	0	0	5965633	8901103	0	15170031	46674984	17902856	0	0	0	0	81500	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
280138																																																																																																																																		147774	1339																																																																																																														
280352																																																																																																																																		105263	1724	0	766	76610	9295	9277	18	0	6989	3446	0	3543	0	0	0	0	0	26814	20070	6744	0	0	0	0	0	0	2736	0	0	0	2491	32827	6762	11608	55545	0	0	0	0	0	0	106	53	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	4850	4850	0	0	0	4850	12691	6346	0	0	0	6346	32827	6762	11608	69454	0	1352	5804	69454	75844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280558																																																																																																																																		109691	874	0	91	62674	9099	8190	909	0	0	0	0	0	0	18816	19353	0	0	0	0	0	0	0	0	0	0	0	911	98	307	46	459	27547	20943	18162	47562	0	0	0	0	0	0	0	0	0	0	0	0	53	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	3632	1816	0	0	0	1816	27547	20943	18162	49389	0	4189	9081	49389	62583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
