"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
275255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
275358																																																											
275479																																																											
275657																																																											
276074																																																											
276159																																																											
276551																																																											
276579	0	0	0	0	0	0	0	0	0	0	0	0	1945	0	0	1945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89255	1945	0	0	1945	0	0	0	0	0	0	0	25297168	Bank owned liife insurance								
276645																																																											
276654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
276850																																																											
276953																																																											
277240																																																											
277277																																																											
277679																																																											
277736																																																											
277820																																																											
278256																																																											
278555																																																											
278733																																																											
278751																																																											
278818													3			3																						0	3	0	0	3	0	0	0	0	0	0	0	513911									
278872																																																											
279105																																						0	0	0	0	0	0	0	0	0	0	0	0	318758									
279842																																																											
279954																																						0	0	0	0	0	0	0	0	0	0	0	0	329082									
280110																																																			Equity securities that do not have readily determinable fair values								
280138																																																											
280352																																																											
280558																																																											
282075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380598	Derivative								
282226																																																											
282824																																																											
283157																																																											
283438																																						0	0	0	0	0	0	0	0	0	0	0	0	376407									
283652																																																											
283737																																																											
283867																																																											
284154																																																											
284239																																																											
284556																																																											
284752																																																											
284958																																																											
285151																																																											
285348																																																											
285544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2995									
285553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
285740																																						0	0	0	0	0	0	0	0	0	0	0	0	145725									
285777																																																											
285852																																																											
285928																																																											
286251																																																											
286840																																																											
287007																																																											
287342																																																											
287922																																																											
287959																																																											
288152																																																											
288376																																																											
288853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13096	175	0	0	116	59	0	308174	0	0	324509	0	9651640					Interest Rate Swap Neg FV				
289056																																																											
289225																																																											
289515																																																											
289702																																																											
289739																																																											
289757																																																											
290249																																																											
290838																																																											
290922																																																											
291059																																																											
291330																																																											
291376																																																											
291611																																																											
291732																																																											
292234																																																											
292467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
292850																																																											
292908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1127	0	0	0	0	0	0	0	0	0	0	0	395620									
293053																																																											
293352																																																											
293437																																																											
293651																																																											
293754																																																											
294023																																																											
294564																																																											
294751																																																											
294779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46013									
294827																																																											
295011																																																											
295057																																																											
295646																																																											
296456																																																											
296474																																																											
296559																																																											
296755																																																											
296858																																																											
297051																																																											
297631																																																											
297761																																																											
298049																																																											
298218																																																											
298245																																																											
299868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
300009																																																											
300063																																																											
300157																																																											
300353																																																											
300456																																																											
300933																																																											
300942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
300960																																																											
301574																																																											
301800																																						0	0	0	0	0	0	0	0	0	0	0	0	178332									
302030																																																											
302133																																																											
302553																																																											
302656	0	0	0	0	0	0	0	0	0	0	0	0	2296	0	0	2296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2296	0	0	2296	0	0	0	0	0	0	0	537423									
303653																																																											
303701																																																											
303747																																																											
303952																																																											
304173																																																											
304520																																																											
304575																																																											
304762																																																											
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
305059																																																											
305077																																																											
305237																																																											
305442																																																											
306056																																																											
306140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
306159																																																											
306337																																																											
306908																																																											
307062																																																											
307334																																																											
307361																																																											
307679																																																											
307932																																																											
308256																																																											
308340																																																											
308836																																																											
309150																																																											
309655																																																											
309851																																																											
310754																																																											
310950																																																											
310978													4545				4545																					4402	4545	0	0	0	4545	206702	0	0	204368	0	0	201815									
311050																																																											
311144																																																											
311256																																																											
311265																																																											
311603																																																											
311658																																																											
311845																		35502				35502																405909	35879	303	0	680	35502	767509	0	0	813512	0	0	8579566					GNMA ROAP early buyout eligible loans				
311939																																																											
312244																																																											
312356																																																											
313009																																																											
313157																																																											
313223																																																											
313577																																																											
314257																																																											
314444																																																											
315656																																																											
316840	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8491	0	17504	8362	0	17613	617212	Mandatory Forward Contracts	Rate Lock Loan Commitments							
316859																																																											
316934																																																											
317258																																																											
317342													6752			6752																						0	6752	0	0	6752	0	0	0	0	0	0	0	1137994									
317379																																																											
317650																																																											
318639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
318974																																																											
319047																																																											
319458																																																											
319551																																																											
320034																																																											
320052																																																											
320070																																																											
320119													31202			31202																						0	31202	0	0	31202	0	0	0	0	0	0	0	1694685									
321152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
321255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
321273																																																											
321330																																																											
321947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
322449																																																											
322476																																																											
322551																																																											
323204																																																											
323651																																																											
324153																																																											
324229																																																											
324256																																																											
324340													2394			2394																						0	2394	0	0	2394	0	0	0	0	0	0	0	571691									
324854																																																											
324863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243412									
324975																																																											
325141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
325459																																																											
325534																																																											
326054																																																											
326344																																																											
326858																																																											
326979																																																											
327220																																																											
327305																																						0	0	0	0	0	0	0	0	0	0	0	0	148149									
327435																																																											
327556																																																											
327855																																																											
328058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
328357																																						0	0	0	0	0	0	0	3192	0	0	3248	0	75869									
328656																																																											
328777																																						0	14	0	0	14	0	0	0	0	0	0	0	690646	SBIC Investment								
329149																																																											
329345																																																											
329550																																																											
329952																																																											
330239																																																											
330248																																																											
330855																																						0	0	0	0	0	0	0	0	0	0	0	0	351807									
330873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
330949																																																											
331076																																																											
331375																																																											
331544																																																											
331713																																																											
332224																																																											
332345																																																											
332402																																																											
332671																																																											
332756																																																											
333034																																																											
333203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263418									
333650																																																											
333856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
333940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
334264																																																											
335346																																																											
336147																																																											
336361																																																											
336576																																																											
336950																																																											
337340																																																											
338646																																																											
338851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
338945																																																											
339072													325			325																						1276	325	0	0	325	0	49119	0	0	48010	0	0	44502									
339353																																																											
339456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
339607																																																											
339773	0	0	0	0	0	0	0	0	0	0	0	0	21052	0	0	21052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21052	0	0	21052	0	0	0	0	0	0	0	375244									
339858	0	0	0	0	0	0	0	0	0	0	0	0	6030	0	0	6030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270312	6030	0	0	6030	0	178576	0	0	178631	0	0	10167075									
339876																																																											
340135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
340144																																																											
340256																																																											
340443																																																											
340742	200	0	140	0	0	140	0	81	0	0	81	0	0	0	0	0	0	0	0	0	0	0	28	0	0	28	0	36	0	0	36	0	34	0	0	34	0	0	98	0	0	98	0	0	0	0	0	0	0	122483	Interest rate swaps	Mtg interest rate lock commitments	Mortgage written options	TBAs related to mortgage banking		Mtg interest rate lock commitments	Mortgage written options	TBAs related to mortgage banking	
340751																																																											
341310																																																											
342054																																																											
342362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
342410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	869	0	0	0	0	0	4984	2840	0	5328	3000	0	512299									
342634	0	0	0	0	0	0	0	0	0	0	0	0	935	0	0	858	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122673	935	0	0	858	77	123452	0	0	121536	0	0	2644364	Loans held for sale								
343051																																																											
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
343770																																																											
343903																																																											
343958																																																											
344647																																						0	0	0	0	0	0	0	0	0	0	0	0	522381									
344852																																																											
345309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435729									
345345																																																											
345747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129849									
345756																																						0	0	0	0	0	0	0	0	0	0	0	0	48343									
345877																																																											
346379																																																											
346566																																																											
346771																																																											
347022																																																											
347639																																																											
347956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12013	0	0	12013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12013	0	0	12013	0	0	0	0	0	0	0	55529	INTEREST RATE SWAPS				INTEREST RATE SWAPS				
348159																																																											
348720																																																											
349129																																																											
349343																																																											
350572																																																											
350657																																																											
350750																																																											
351131																																																											
351560																																																											
351878																																																											
352370																																																											
352651																																																											
352745																																																											
352772		1015											625			625																						11369	625	0	0	625	0	9939	0	0	9884	0	0	3095006	Investments in limited partnerships at fair value	SBA Servicing assets at fair value							
353238																																																											
353546																																																											
353555																																						0	0	0	0	0	0	0	0	0	0	0	0	421305									
353957																																																											
354057																																																											
354253																																																											
354310	882																	1698				1698																0	2145	0	0	0	2145	0	0	0	0	0	0	353534	Interest Rate Locks	Forward Contracts			Contingency Payable				
354552																																																											
354851																																																											
355120																																																											
355559																																																											
355858																																						0	0	0	0	0	0	0	0	0	0	0	0	222783									
356239																																																											
356659																																																											
356752																																																											
357526																																																											
357553																																																											
357777																																																											
357937																																																											
358112																																																											
358448																																																											
358756																																																											
359472																																																											
359650																																																											
359744																																																											
360777																																																											
361055																																																											
361167													11708	646		12354																						2384	11708	646	0	12354	0	0	0	0	0	0	0	1738808									
361279																																																											
361354																																																											
361439																																																											
362043																																																											
362155																																																											
362717																																						0	0	0	0	0	0	0	0	0	0	0	0	351316									
362856																																																											
362940																																																											
363442																																																											
363648																																																											
363657																																						0	0	0	0	0	0	0	0	0	0	0	0	607452									
363778																																																											
364131																																																											
364270																																																											
364430																																																											
364850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
365325													1922				1922																					3864	1922	0	0	0	1922	220689	0	0	220190	0	0	4800456									
365745																																																											
365848																																																											
365950																																																											
366078																																																											
366238																																						0	0	0	0	0	0	0	0	0	0	0	0	414085									
366247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
366359																																																											
366658																																																											
366854																																																											
367150																																																											
367178																																																											
367431																																																											
367543																																																											
368054																																																											
368344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
368522																																																											
368933																																																											
368951																																																											
369453																																																											
369659																																																											
370020																																																											
370347																																																											
370721																																																											
370833																																																											
370954																																																											
371223																																																											
371232																																																											
371362																																																											
371559																																																											
371755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
371849																																																											
371924																																																											
371942																																																											
372444																																																											
372538																																																											
372640																																																											
372855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
373272																																																											
373553																																																											
373601																																						0	0	0	0	0	0	0	0	0	0	0	0	89588									
374130																																																											
374653													163			163																						0	215	0	0	215	0	0	0	0	0	0	0	642783	Best Effort Commitments								
374774																																																											
375043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234083									
375379																																																											
375502																																																											
375566																																																											
375650																																																											
376237																																																											
376273																																						0	0	0	0	0	0	0	0	0	0	0	0	4069									
376442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
376947																																																											
377663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
377850																																																											
378044																																																											
378110																																																											
379050																																																											
379153																																																											
379470																																																											
379649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
379920													15855			777	15078																					787	15855	0	0	777	15078	24087	105372	0	24297	105931	0	3566090									
380346																																																											
380458																																																											
380533																																																											
380878																																																											
380944																																																											
381026																																																											
381343																																						0	0	0	0	0	0	0	0	0	0	0	0	240868									
381932																																																											
381950																																																											
382050																																																											
382069																																						0	0	0	0	0	0	0	0	0	0	0	0	306182									
382256																																																											
382274																																																											
382443																																																											
382537																																																											
382649																																																											
382658																																																											
382742																																																											
382854																																																											
384018																																																											
384278													2815			2815																						0	2853	0	0	2853	0	73139	0	0	71845	0	0	2023120									
384353																																																											
384652																																																											
384830																																																											
385350																																																											
385471																																																											
385547																																																											
385686																																																											
386432																																																											
386450																																																											
386731																																																											
386825																																																											
387055																																																											
387671																																																											
388155																																																											
388258																																																											
388557																																																											
388744																																																											
388753																																																											
388874																																																											
389358																																																											
389376																																																											
389826																																																											
390372																																																											
390840																																																											
391418																																																											
391557																																																											
391575																																																			Variable Derivative								
391959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
391977																																																											
392152																																																											
392255																																																											
392778																																																											
393252																																																											
393355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
393953																																																											
394156																																																											
394259																																																											
395238													187521			187521		25995		25995																		8155	213516	0	25995	187521	0	76864	0	0	75996	0	0	9905109	Rabbi Trusts				Rabbi Trusts				
396057																																																											
396244																																																											
396253																																																											
396954																																																											
397456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
397531																																																											
397540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	18	0	0	0	0	0	0	0	0	434273	Pos int rate swap				Neg int rate swap				
397559																																																											
397755																																																											
397858																																																											
398051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
398248																																																											
398668																																																											
398837																																																											
399357																																																											
399517																																																											
399731																																																											
399973																																																											
400057																																																											
400141																																																											
400365																																																											
400767																																																											
401072																																																											
401559																																																											
401755																																																											
401906																																																											
401951																																																											
402846																																																											
402873																																																											
403067																																																											
403151																																						0	0	0	0	0	0	0	0	0	0	0	0	286814									
403179																																																											
403254																																																											
403656																																																											
403870																																																											
403946																																																											
404653																																																											
404943																																																											
406022																																																											
406059																																																											
406666																																																											
406974																																																											
407168																																																											
407506																																																											
407645																																																											
407850																																																											
408307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
408642																																																											
408875																																																											
409265																																																											
410159																																																											
410560																																																											
410748																																																											
410917																																																											
410944																																																											
411062																																																											
411174																																																											
411231																																																											
411240																																																											
411512																																						0	0	0	0	0	0	0	0	0	0	0	0	12082									
411549																																																											
411576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
411624																																																											
411651																																																											
412153																																																											
412452																																																											
412555																																																											
412667																																																											
412751													11074			11074																						0	11074	0	0	11074	0	0	0	0	0	0	0	448772									
412845																																																											
412872																																																											
413141																																						0	0	0	0	0	0	0	0	0	0	0	0	95381									
413208																																																											
413347																																																											
413543																																																											
413646																																																											
413673																																																											
413758																																																											
414102																																																											
414652																																																											
414764																																																											
414858																																																											
416245													43009			43009																						3	43009	0	0	43009	0	0	0	0	0	0	0	2743651									
416272																																																											
416339																																																											
416357																																																											
416656																																																											
416674																																																											
417626																																																											
417710																																																											
418100																																																											
418249																																																											
418436																																																											
418856																																																											
419406	501																	63			63																	0	63	0	0	63	0	0	0	0	0	0	0	2221009	MORTGAGE DERIVATIVE	CASH FLOW HEDGES			MORTGAGE DERIVATIVE				
419460																																																											
419675																																																											
419947																																																											
420578																																																											
420644																																																											
420653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
420877																																																											
421445																																																											
421539																																																											
422059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
422116																																																											
422433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	0	0	0	0	0	0	0	0	0	0	0	131546									
422657																																																											
423159																																																											
423449																																																											
423636																																																											
423739																																																											
424156																																																											
424240																																																											
424352																																																											
424437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
424633																																																											
425050																																																											
425108																																																											
425818																																																											
425845																																																											
425911																																																											
426057																																																											
426141																																																											
426534	0	0	0	0	0	0	0	0	0	0	0	0	3709	0	0	3709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10089	3709	0	0	3709	0	0	0	0	0	0	0	927408									
426758																																																											
426945																																																											
427241																																																											
427353																																																											
427858																																																											
427960																																																											
428060																																																											
428462																																																											
428547																																						0	6	0	0	6	0	0	0	0	0	0	0	116459									
428855																																																											
429021																																																											
429487																																																											
