"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
66275																																		0	0	30000	0	0	30000		0	0	0	0	0	10105	3	0			0	30000	0	0	0	0	0	0	0	0	0	0					40	0																					0	0	0	0	0	0	0	0																					www.firstsouthern.com	
66677																																		2721	0	16000	0	2579	16000		0	0	0	0	0	558	1	2579	false	0	0	16000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	0	0	0	0	0	0	0	0					www.kentuckyfederal.com	Kentucky Federal, a division of Cincinnati Federal															www.cincinnatifederal.com	
67142																																		0	80	10000	0	0	17000		0	0	80	0	0	1463	0	0			0	10000	0	7000	0	7000	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.ptsb-in.com	
67151																																		325	0	0	325	0	18300		0	0	0	0	0	0	0	0			0	18300	0	0	0	0	0	0	0	0	0	0						0																					12	962	0	0	0	0	0	0																					www.kirkpatrickbank.com	
67209																																		1321	0	89000	0	1321	93206		0	0	0	0	0	24257	6	1321			124	89000	0	257	388	5000	124	0	3437	0	0	3437						0																					23	3721	3437	4199	0	0	3437	0																					http://www.newburyportbank.com	
67254																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.yacenter.org	
67656																																		6506	770	0	5533	0	0		523	0	133	0	114	509	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	53	5910	0	0	0	0	0	0																					firstsavingsbanks.com	
67870																																		0	1115	0	0	0	0		53	0	0	0	1062	754	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					1	110	0	0	0	0	0	0																					www.tcfederal.com	
68671																																		0	1166	0	0	0	0		729	0	0	0	437	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																					www.grandbankfsb.com	
68756																																		3305	0	0	2892	0	0		0	0	0	0	0	82	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	718	0	0	0	0	0	0																					http://www.lnbok.com	
68831																																		0	0	0	0	0	0		0	0	0	0	0	431	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					11	172	0	0	0	0	0	0																					www.bankoffranklin.com	
69333																																		0	2124	0	0	0	0		0	0	0	0	2124	24848	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					20	5219	0	0	0	0	0	0																					http://www.yourcnb.com	
69678																																		216	345	0	0	216	0		0	0	0	0	345	6033	5	216			0	0	0	0	0	0	0	0	0	0	0	0					8	0																					11	363	0	0	0	0	0	0																					www.bakerboyer.com	
70218																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																						
70414																																		547	0	0	0	547	8465		0	0	0	0	0	13875	1	1000			0	0	8000	0	0	0	0	0	0	465	0	465						0																					3	180	0	0	0	0	0	0																					http://WWW.NORRYBANK.COM	
70638																																		4147	339	1000	0	4092	2578		194	0	0	0	145	519	0	4092			0	1000	0	0	0	0	0	30	85	1463	0	1578						55																					35	2262	0	0	0	0	0	0					www.pbcdspecials.com		www.pbratespecials.com		www.pb-ms.com		www.pbonlinecdspecials.com		www.peoplesbankms.com		www.peoplesbankmtg.com		www.peoplesbankba.com				www.peoplesbank-ms.com	
70955																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
71073																																		1668	0	15000	1668	0	30092		0	0	0	0	0	1063	1	0			22	15000	12000	0	3000	0	22	44	26	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																					http://www.HomeFedNiles.com	
71457																																		493	0	16400	0	493	24409		0	0	0	0	0	1403	1	493			1509	16400	0	2500	4000	0	1509	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					http://www.bruningbank.com	
71859																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					34	1103	0	0	0	0	0	0																					www.cbwbank.com	
72258																																		0	0	0	0	0	0		0	0	0	0	0	5884	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					1	3677	0	0	0	0	0	0																					www.conversecountybank.com	
72351																																		0	0	0	0	0	0		0	0	0	0	0	73	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.fsbwathena.com	
72454																																		0	0	0	0	0	0		0	0	0	0	0	4971	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.freeportstatebank.com	
72678																																		0	0	3550	0	0	13644		0	0	0	0	0	807	0	0			0	3550	10000	0	0	0	0	0	94	0	0	0					12	0																					22	1019	0	0	0	0	0	0																					www.belmont-savings.com	
73116																																		0	0	0	0	0	10000		0	0	0	0	0	6340	2	0			0	0	10000	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.artisansbank.com	
73152																																		0	0	0	0	0	0		0	0	0	0	0	281	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.fairview.bank	
73554																																		277	220	8377	100	0	28377		0	0	0	0	220	5346	1	0			0	8377	2000	1000	17000	17000	0	0	0	0	0	0					0	177																					10	1763	0	0	0	0	0	0						Pathway Financial Centre															www.pathwaybank.com	
73956																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.ssbwellington.com	
74056																																		382	0	1379	382	0	1379		0	0	0	0	0	692	0	0			0	1379	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.southcentralstatebank.com	
74140																																		7323	217	10000	4700	2600	10000		0	0	67	0	150	28029	5	2943	true	0	0	10000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					33	2301	0	0	0	0	0	0																					www.isabellabank.com	
74403																																		3603	0	36010	2546	475	43285		0	0	0	0	0	5635	3	1016	true	0	0	36010	739	2403	4133	0	0	0	0	0	0	0	true	false	0	0	0	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					6	439	0	0	0	0	0	0					www.themerrimack.com		www.mcsbnhonline.com														http://www.mcsbnh.com	
74449																																		0	0	0	0	0	0		0	0	0	0	0	62	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.bank1stnational.com	
75259																																		1357	32	5000	54	377	15000		32	0	0	0	0	22866	3	1911			0	5000	10000	0	0	0	0	0	0	0	0	0					0	926																					26	5721	0	0	0	0	0	0					www.firstoklahoma.bank																www.firstoklahomabank.com	
75446																																		12680	0	2776	12102	0	22063		0	0	0	0	0	186	0	0			0	2776	4665	12809	1813	0	0	0	0	0	0	0					2	578																					0	0	0	0	0	0	0	0																					www.sosb-ia.com	
75455																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.nsbgonvick.com	
75633	3150337	5163	2500000	3097352	28119	11311180		1437	0	25739	true	0	362055	2500000	0	1000000	2000000	0	4897055	81791	10662	821672	111924	0	0		24866	0	0												604	0	2408	0	2151																0		true	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						918	112966	0	0	0	0	0	0						BMO Harris		BMO Harris Bank													http://www.bmoharris.com	
75651																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					4000	0																					0	0	0	0	0	0	0	0																					http://www.cerescobank.com	
76153																																		0	0	0	0	0	400		0	0	0	0	0	852	0	0	false	0	0	0	400	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					https://bankofclarks.net	
76443																																		177	0	0	0	177	501		0	0	0	0	0	245	0	177			0	0	19	37	445	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					http://www.tpbtaylorsville.com	
76854																																		0	0	43217	0	0	43217		0	0	0	0	0	8093	2	0			0	43217	0	0	0	0	0	0	0	0	0	0					0	0																					6	195	0	0	0	0	0	0																					http://www.grandbank.com	
77150																																		0	0	682	0	0	1839		0	0	0	0	0	0	0	0	false	0	0	682	367	709	81	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.ffmbank.com	
77253																																		707	131	0	120	0	2658		131	0	0	0	0	15953	6	0			0	0	0	0	2658	0	0	0	0	0	0	0						587																					0	0	0	0	0	0	0	0																					www.txn.bank	
77422																																		0	0	1000	0	0	8000		0	0	0	0	0	0	0	0			0	1000	7000	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://cbbonline.com	
77851																																		61426	11267	16500	47165	1415	16602	true	0	0	0	0	11267	9726	4	1415	true	0	2	16500	0	100	0	0	2	0	0	0	0	0	true	true	0	0		12846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3	5404	0	0	0	0	0	0																					http://www.bankeasy.com	
78157																																		0	0	0	0	0	0		0	0	0	0	0	189	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.banderabank.com	
78241																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.fnsbank.com	
78559																																		493	0	250	316	0	250		0	0	0	0	0	0	0	0			0	250	0	0	0	0	0	0	0	0	0	0					0	177																					0	0	0	0	0	0	0	0																					http://www.summitnb.com	
79042																																		0	0	0	0	0	1640		0	0	0	0	0	0	0	0	false	0	0	0	0	0	1640	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.westpointbank.com	
79127																																		0	0	9	0	0	40		0	0	0	0	0	2795	3	0			0	9	13	8	10	0	0	0	0	0	0	0						0																					1	2	0	0	0	0	0	0																					www.homenatlbank.com	
79145																																		0	0	13270	0	0	19955		0	0	0	0	0	145	0	0			0	13270	6000	75	610	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.FandMStBk.com	
79257																																		1980	0	299	1600	0	5694		0	0	0	0	0	0	0	0			0	299	1113	1632	2650	0	0	0	0	0	0	0						380																					0	0	0	0	0	0	0	0																					http://www.grovebancorp.com	
79855																																		0	0	0	0	0	0		0	0	0	0	0	3770	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.citybankandtrust.com	
80150																																		132	0	0	0	0	67		0	0	0	0	0	310	0	0			0	0	0	0	0	0	0	0	67	0	0	0					0	132																					0	0	0	0	0	0	0	0																					www.ffb-sd.com	
80374																																		14	0	0	0	14	0		0	0	0	0	0	962	0	14			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0					www.firstfeddetla.com																www.firstfeddelta.bank	
80431																																		0	0	0	0	0	0		0	0	0	0	0	487	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.myubtc.com	
81175																																		2845	0	0	0	1398	6727		0	0	0	0	0	9882	3	1398			0	0	3000	0	3000	6000	0	0	0	727	0	0						1447																					0	0	0	0	0	0	0	0																					http://www.equitableonline.com	
82033																																		0	0	0	0	0	0	true	0	0	0	0	0	515	1	0	false		0	0	0	0	0	0	0	0	0	0	0	0						0																					1	13	0	0	0	0	0	0																					http://www.fnbpasco.com	
82257																																		0	0	1250	0	0	1250		0	0	0	0	0	0	0	0			0	1250	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.bryantstatebank.com	
82350																																		0	0	6	0	0	10		0	0	0	0	0	5813	2	0			0	6	0	0	4	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.lauderdalecountybank.com	
83151																																		512	0	0	512	0	0		0	0	0	0	0	1691	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					4	269	0	0	0	0	0	0																					www.flagshipbanks.com	
83375																																		617	67	27000	451	0	27000		7	0	0	0	60	10299	1	0			0	27000	0	0	0	0	0	0	0	0	0	0					1472	166																					15	3143	0	0	0	0	0	0																					https://www.mycenturybank.com/	
83638	21680	6545	104566	19506	935	830523		3432	3	935	true	0	0	104566	575957	150000	0	0	0	0	0	0	0	0	0		1239	0	0			0	0						830523		0	0	320	0	6225																0		true	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						18	740	0	0	0	0	0	0					digitalbank.amerantbank.com		remotedeposit.amerantbank.com		online.amerantbank.com/login												www.amerantbank.com	
83834																																		0	0	0	0	0	2868		0	0	0	0	0	1187	0	0			1071	0	0	0	0	0	1071	967	830	0	0	2868						0																					11	226	0	0	0	0	0	0																					http://www.americanbankandtrust.net	
83852																																		183	0	0	123	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						60																					1	192	0	0	0	0	0	0																					http://www.richlandstate.org	
83955																																		0	7	2000	0	0	3070		0	0	7	0	0	2296	2	0			0	2000	0	0	1070	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.greenfieldbank.com	
84046																																		0	0	735	0	0	735		0	0	0	0	0	1047	2	0			0	735	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.ft-sb.com	
84541																																		7801	113	0	6903	0	1990		0	0	43	0	70	4846	2	0			0	0	0	241	0	0	0	0	1749	0	0	0						898																					85	7554	0	0	0	0	0	0																					http://www.gbtonline.com	
84804																																		0	0	0	0	0	0		0	0	0	0	0	329	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://citizensbankofcapevincent.com	
85052																																		0	0	0	0	0	0		0	0	0	0	0	629	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.uintabank.com	
85472																																		516354	0	488750	500319	207	522015	true	0	0	0	0	0	1550	1	725	false	0	24034	488750	0	0	0	0	24034	2400	6831	0	0	9231	true	true	0	0	4001	15828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					91	6537	0	0	0	0	0	0																					www.oceanfirst.com	
85931																																		0	0	0	0	0	0		0	0	0	0	0	2784	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					8	149	0	0	0	0	0	0																					http://www.pattersonstatebank.com	
86349																																		0	0	0	0	0	0		0	0	0	0	0	1351	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					2	27	0	0	0	0	0	0																					www.unionbankofmena.com	
86675																																		88	0	0	5	0	0		0	0	0	0	0	1697	0	0			0	0	0	0	0	0	0	0	0	0	0	0						83																			2	true	1	2	0	0	0	0	0	0																					www.rosedalefederal.com	
87047																																		0	0	0	0	0	0		0	0	0	0	0	234	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0						Porter Bank		Pines Bank													http://www.porterstatebank.com	
87159																																		0	0	0	0	0	0		0	0	0	0	0	315	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.fsbnewcastle.com	
87234																																		195	0	9000	195	0	14000		0	0	0	0	0	19884	4	0			0	9000	5000	0	0	0	0	0	0	0	0	0						0																					6	83	0	0	0	0	0	0																					http://www.fnbmt.com	
87476																																		168	0	0	0	168	0		0	0	0	0	0	430	0	168			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.wilmingtonsavings.com	
87579																																		0	0	0	0	0	0		0	0	0	0	0	63	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	469	13885	0	0	0	0	0	0					www.novo.co																www.middlesexfederal.com	
88231																																		8121	14	0	0	8053	20000		14	0	0	0	0	22	0	12713			0	0	0	0	20000	0	0	0	0	0	0	0						68																			1	true	4	173	0	0	0	0	0	0																					www.banksouth.com	
88259																																		0	0	547	0	0	2513		0	0	0	0	0	290	0	0			0	547	1498	206	250	751	0	0	12	0	0	12						0																					0	0	0	0	0	0	0	0																					http://www.janesvillestatebank.com	
88352																																		0	0	0	0	0	0		0	0	0	0	0	196	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.bediasbank.com	
88455																																		19234	0	0	18212	0	10000		0	0	0	0	0	173	0	0			0	0	0	6000	4000	0	0	0	0	0	0	0						1022																					1	138	0	0	0	0	0	0																					www.myheartland.bank	
88950																																		12217	0	0	11382	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						835																					3	39	0	0	0	0	0	0																					www.financialsecuritybank.com	
89032																																		0	0	0	0	0	0		0	0	0	0	0	1035	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					8	244	0	0	0	0	0	0																					http://www.plaqbank.com	
89135																																		0	0	0	0	0	0		0	0	0	0	0	1327	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.fnbwauchula.com	
89854																																		0	0	2750	0	0	6251		0	0	0	0	0	3395	3	0			1	2750	3500	0	0	0	1	0	0	0	0	0						0																					1	62	0	0	0	0	0	0																					www.minnstarbank.com	
89957																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://cenderabank.com	
90047																																		0	0	0	0	0	0		0	0	0	0	0	1411	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.palosavingsbank.com	
90177																																		0	402	6000	0	0	49266		0	0	402	0	0	1917	0	0			70	6000	12480	2969	27484	0	70	148	115	0	0	333					16	0																			1	true	0	0	0	0	0	0	0	0																					www.firstwithus.com	
90328																																		4753	0	0	3257	0	0		0	0	0	0	0	7443	5	0			0	0	0	0	0	0	0	0	0	0	0	0					54	1496																					65	5219	0	0	0	0	0	0																					http://www.skylinenationalbank.com	
90337																																		0	1339	6400	0	0	6400		693	0	0	0	646	1126	1	0	false	0	0	6400	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	167	0	0	0	0	0	0					HTTP://WWW.UCBANKING.BIZ		HTTP://WWW.UCBANKING.US		HTTP://WWW.UCBANKING.INFO		HTTP://WWW.UCBANKING.MOBI		HTTP://WWW.UCBANKING.NET		HTTP://WWW.UCBANKING.ORG		HTTP://WWW.UCBANKING.BANK				HTTP://WWW.UCBANKING.COM	
90579																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																					http://www.firstfedweb.com	
91615																																		0	0	3500	0	0	4500		0	0	0	0	0	1066	1	0			0	3500	1000	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.antwerpexchangebank.com	
91754																																		20175	0	0	20175	0	0		0	0	0	0	0	6804	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					8	203	0	0	0	0	0	0																					http://www.fnbbellville.com	
91950																																		0	0	0	0	0	0		0	0	0	0	0	714	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.cantonfarmersstatebank.com	
92144																																		0	0	0	0	0	0		0	0	0	0	0	11	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.csbpaton.com	
92676																																		840	0	0	739	101	0		0	0	0	0	0	5111	1	275	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4	3266	0	0	0	0	0	0					www.wfsmobile.com	Windsor Federal Savings		WFS Mortgage Company													www.windsorfederal.com	
92706																																		91	0	0	0	91	0		0	0	0	0	0	999	0	338			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					18	266	0	0	0	0	0	0																					www.sugarriverbank.com	
92902																																		0	0	0	0	0	0		0	0	0	0	0	193	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
93244																																		2693	0	5412	0	924	41994		0	0	0	0	0	4512	2	1538			0	5412	3000	7958	25624	0	0	0	0	0	0	0						1769																					0	0	0	0	0	0	0	0																					www.woodfordstatebank.com	
93543																																		1806	49	2000	0	1806	25000		0	0	49	0	0	2558	2	1806			0	2000	0	0	23000	0	0	0	0	0	0	0					565	0																					1	11	0	0	0	0	0	0																					www.svbt.bank	
93619	0	0	0	0	0	0		0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												0	0	0	0	0																0		false	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0	0	0	0	0	0	0																					www.statestreet.com	
94139																																		4685	458	0	4543	0	0		85	0	373	0	0	4074	2	0			0	0	0	0	0	0	0	0	0	0	0	0					72	142																					0	0	0	0	0	0	0	0																					WWW.MANDMBANK.COM	
94522																																		0	0	0	0	0	0		0	0	0	0	0	5709	2	0			0	0	0	0	0	0	0	0	0	0	0	0					2151	0																					5	278	0	0	0	0	0	0																					http://www.BCBonline.com	
94755																																		0	0	0	0	0	0		0	0	0	0	0	1785	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.sundancestate.bank	
94858																																		0	0	0	0	0	0		0	0	0	0	0	605	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.adrianbank.com	
95051																																		2395	0	37500	0	2292	44680		0	0	0	0	0	0	0	2292	false	0	0	37500	0	0	0	0	0	7180	0	0	0	7180	true	false	0	0	2	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.oneamericanbank.com	
95677																																		0	60	2000	0	0	2000		0	0	60	0	0	1357	0	0			0	2000	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																					www.rocklandsavingsbank.com	
96553																																		1315	0	0	807	0	1933		0	0	0	0	0	2700	1	0			0	0	0	0	1933	0	0	0	0	0	0	0					0	508																					31	300	0	0	0	0	0	0																					WWW.HERSHEYSTATEBANK.COM	
97055																																		0	0	17900	0	0	52900		0	0	0	0	0	5653	1	0			0	27900	5000	20000	0	15000	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.hendersonstatebank.net	
97279																																		0	0	0	0	0	0		0	0	0	0	0	380	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.woodsfieldsavings.com	
97457																																		435	566	0	0	0	0		0	0	33	0	533	661	0	0			0	0	0	0	0	0	0	0	0	0	0	0						435																					1	13	0	0	0	0	0	0					www.citzensbankofamsterdam.com		secure.citizensbankofamsterdam.com														WWW.CITIZENSBANK.WS	
97804																																		10223	70	3300	5814	12	6300		0	0	70	0	0	15545	2	155			0	3300	3000	0	0	0	0	0	0	0	0	0						4397																					8	1333	0	0	0	0	0	0																					www.mountainone.com	
97943																																		12194	346	0	11670	0	0		346	0	0	0	0	1432	0	0			0	0	0	0	0	0	0	0	0	0	0	0						524																					0	0	0	0	0	0	0	0																					www.marioncountybank.com	
98351																																		21	0	0	0	0	0		0	0	0	0	0	727	1	0			0	0	0	0	0	0	0	0	0	0	0	0						21																					3	65	0	0	0	0	0	0						CSB RIDGWAY		CSB SILVERTON		CSB NATURITA		CSB TELLURIDE									http://www.csbcolorado.com	
98463																																		0	719	0	0	0	0		0	0	719	0	0	2076	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					4	288	0	0	0	0	0	0																					www.citizensEbank.com	
98717																																		0	0	614	0	0	614		0	0	0	0	0	0	0	0	false	0	0	614	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.eastbank-na.com	
99143																																		0	407	12	0	0	559		0	0	0	0	407	5463	1	0			0	12	0	0	547	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.mandp.bank	
99376																																		30940	105	0	15	30925	75000		0	0	105	0	0	8076	2	35643	false	0	0	0	25000	50000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					13	2269	0	0	0	0	0	0					www.cifwithncb.coop	National Cooperative Bank															www.ncb.coop	
99442																																		5358	8	7000	3716	0	10000		0	0	8	0	0	2948	1	0			0	7000	3000	0	0	0	0	0	0	0	0	0	true	true				1642																					11	1767	0	0	0	0	0	0																					http://WWW.BANKCOM.COM	
99536																																		4487	680	0	3302	0	133		0	0	0	0	680	6055	3	0			0	0	35	3	95	0	0	0	0	0	0	0					0	1185																					20	342	0	0	0	0	0	0																					onebanktn.com	
99853																																		0	46	0	0	0	0		0	0	46	0	0	926	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.fsbnoble.com	
100236																																		0	0	0	0	0	0		0	0	0	0	0	2121	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					9	199	0	0	0	0	0	0																					https://www.sunmarkbank.com	
100357																																		12734	141	0	11764	0	0		0	0	0	0	141	8412	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	970																					3	926	0	0	0	0	0	0																					www.legend-bank.com	
