"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
238737	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
239556	0	0	0	0	0	0	29	2				0	187	4		0				0		0	0	0	0	0			0	0	2	0	69	0			0	0	0	0	0	10	0	0				73	11	41	4	
239613	0	0	0	0	0	0	542	11				0	398	32		0				0		0	0	0	0	0			0	0	0	0	0	3			0	0	0	0	0	224	0	0				122	122	241	185	
239659	0	0	0	0	0	0	173	45				1	23	0		0				0		0	0	0	0	0			0	0	14	0	4	0			0	89	0	21	0	0	0	0				0	0	19	3	
240954	0	0	0	0	0	0	10	8				0	4	0		0							0	8	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	2	
241009	0	0	0	0	0	0	9	0				0	43	1		0							0	0	0	0			3	2	0	0	0	0			0	0	0	0	0	0	0	0				16	0	23	7	
241157	0	0	0	0	0	12	141	20		0		13	466	0		258		0	0	1	0	0	0	0	0	0			0	0	28	0	163	0			1	0	0	0	3	33	0	0	0	0		26	7	15	28	
241559	0	0	0	0	0	0	7	0				0	12	0		12				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	7	0	0	
241607	0	0	0	0	0	0	50	22				0	150	31		0				0		0	0	0	0	0			0	0	8	0	58	0			0	0	0	0	0	0	0	0				0	0	61	20	
242257	0	0	0	0	0	0	25	0				16	60	14		42				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	8				0	1	4	0	
242444	0	0	0	2	0	0	163	0		0		0	7	6		0		0	0	0	0	0	0	0	0	5			0	0	65	89	0	0	0		0	0	0	0	1	2	0	0	0	0		0	0	0	0	
242949	0	0	0	0	0	0	2	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	2				0	0	0	0	
242958	0	0	0	0	0	0	1	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	1	0	0	
242976	0	0	0	0	0	0	81	0		0		0	44	7		0		0	0	0	0	0	0	0	0	0			0	0	63	0	8	0			0	0	0	10	0	0	0	0	0	0		0	0	29	8	
243375	0	0	0	0	0	0	0	0				0	16406	0		0				0		0	0	0	0	0			16406	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
243414	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
243955	0	0	0	0	0	0	0	0				0	214	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	214	0	0	0				0	0	0	0	
244037	0	0	0	0	0	0	80	52				6	3	0		1				1		6	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	11	0	0				0	2	2	8	
244149	0	0	0	0	0	0	245	2		0		0	124	3		0		0	0	0	0	0	0	0	0	0			0	0	219	0	114	0			0	0	0	19	0	0	0	0	0	0		0	0	7	5	
244158	0	0	0	0	0	0	558	0				134	4	0		0				0		12	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	419				2	3	2	2	
244251	0	0	0	0	0	0	6	0				5	233	228		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	1	
245016	0	0	0	0			16		12	0	0	0	569		0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	223	4	0	0	0	0	0	0	0	0	0	
245276	0	0	0	80	153	2852	20464	358		0		15	25584	3445		286		0	0	0	0	0	0	0	0	1			1407	398	3738	572	1490	89			0	0	0	95	40	391	0	192	153	2852		14353	10696	4321	1076	
245351	0	0	0	0	0	0	4	3				0	282	276		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	6	0	
245557	0	0	0	0	0	0	58	8				0	69	0		0				0		0	0	0	0	0			0	1	6	0	0	0			0	0	0	29	0	2	0	0				15	7	54	5	
246022	0	0	0	0	0	0	7	0		0		1	2	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	2			0	0	0	0	0	0	0	0	0	0		0	0	0	6	
246134	0	14	0	0	0	0	142	17		0		12	205	22		0		0	0	0	0	0	0	0	0	0			0	0	0	0	7	0			0	0	0	3	0	2	0	0	0	0		39	16	137	78	
246451	0	0	0	0	0	0	1	0				0	27	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				27	1	0	0	
246657	0	0	0	0	0	0	28	0		0		2	25	0		12		0	0	0	0	0	0	0	0	0			12	0	0	0	0	0			0	0	0	0	0	0	0	26	0	0		0	0	1	0	
246947	0	0	0	0	0	0	26	3				0	56	7		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	49	23	
246956	51	66	0	0	0	0	305	50				110	720	0		551				107		96	0	0	0	0			0	0	10	0	0	0			0	0	0	0	0	0	56	46				62	23	0	0	
247140	0	0	0	0	0	0	194	2				3	231	22		0				0		0	0	0	209	67			0	0	1	109	0	0			0	0	0	8	0	4	0	0				0	0	0	0	
247355	0	0	0	0	0	0	167	102				0	524	461		14				0		0	0	0	0	0			0	0	0	0	0	0			0	6	0	0	0	45	0	0				8	5	41	9	
247476	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
247551	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
247908	0	0	0	0	0	0	6	0				0	1	0		0				0		0	0	0	0	0			0	0	0	4	0	0			0	0	0	0	0	0	0	0				0	0	1	2	
248240	0	0	0	0	0	0	23	19		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	1	0	3	
248352	0	0	0	0	0	0	6	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	6	
248455	0	0	0	0	0	0	1	0				0	14	0		0				0		0	0	0	0	0			4	0	0	0	0	0			0	0	0	0	0	0	0	0				10	1	0	0	
248633	0	0	0	0	0	0	13	2				0	9	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	6	9	5	
248745	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
249416	0	0	0	0	0	0	2	0				2	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
249612	0	0	0	0	0	0	1	0		0		0	504	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	504	1	
249658	0	0	0	0	0	0	3	3				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
250430	0	0	0	0	0	0	4	0				0	25	18		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	4	
250476	0	0	0	0	0	0	61	0				0	113	20		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	93	61	
250850	0	0	0	0	0	0	3	1				2	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	5	0				0	0	0	0	
251352	20	434	0	0	0	0	471	15		0		0	2545	2012		0		0	0	0	0	0	0	0	0	0			1	1	1	0	180	0			0	0	0	14	0	0	0	6	0	0		0	0	332	0	
251558	0	0	0	0	0	0	13	10				2	44	0		3				0		0	0	0	0	0			5	0	0	0	0	0			0	0	0	0	14	0	0	0				0	1	22	0	
251745	0	0	0	0	0	0	2	0				0	30	5		0				0		0	0	0	0	0			4	0	1	0	3	0			0	0	0	0	0	0	0	0				0	1	18	0	
251978	0	0	0	0	0	0	574	229				0	717	149		0				0		0	0	0	0	0			0	0	78	0	187	0			0	0	252	256	0	0	0	0				12	1	117	10	
252041	0	0	0	0	0	0	7	6				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	0	1	
252452	0	0	0	0	0	0	1	0				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	1	
252658	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
253356	0	0	0	0	0	0	566	566		0		0	574	571		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	3	0	
253468	0	0	0	0	0	0	454	0		0		0	3	0		0		0	0	0	0	0	0	0	0	0			0	0	0	454	0	0			0	0	0	0	0	0	0	0	0	0		0	0	3	0	
253646	0	0	0	0	0	0	12	1				9	4	0		0				0		9	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	2	0	0	
253730	0	0	0	0	0	0	57	20				11	379	338		23				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	7	18	19	
253776	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
254317	0	0	0	0	0	0	11	6				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	1				0	0	0	4	
254504	0	0	0	0	0	0	6	3				0	14	0		0				0		0	0	0	0	0			0	0	1	0	8	0			0	0	0	0	1	0	0	0				5	2	0	0	
254849	0	0	0	0	0	0	10	0				0	0	0		0				0		0	0	0	0	0			0	0	10	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
255350	0	0	0	0	0	0	0	0				0	10	3		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	6	0	0	0				0	0	1	0	
255547	0	0	0	0	0	0	17	10				0	2	2		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	7				0	0	0	0	
255556	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
255574	0	0	0	0	0	0	321	316				0	553	417		0				0		0	0	0	10	0			37	0	0	0	41	0			0	0	0	0	0	0	0	0				0	0	48	5	
255659	0	0	0	0	0	0	299	78		0		3	270	2		1		0	0	1	0	3	0	0	0	22			55	33	0	0	0	0			0	3	0	0	0	0	0	113	0	0		1	0	211	47	
256058	0	0	0	0	0	0	57	6				11	420	0		383				0		0	0	0	0	0			5	1	10	0	0	0			0	0	0	0	0	0	0	0				2	6	30	23	
256076	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
256179	0	0	0	0	0	0	1	0				0	19	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	19	1	
256553	14	3	0	0	0	0	337	54		0		203	138	10		0		0	0	0	0	203	0	0	0	0			47	3	11	0	0	0			0	0	0	0	0	33	0	0	0	0		4	5	63	25	
257233	0	0	0	0	0	0	189	0				0	40	11		0				0		0	0	0	1	4			13	8	39	0	1	0			0	0	0	0	4	0	0	94				6	43	4	1	
257345	0	0	0	0	0	0	19	0				0	0	0		0				0		0	0	0	0	0			0	0	13	0	0	0			0	0	0	0	0	6	0	0				0	0	0	0	
257578	0	0	0	0	0	0	9	0				0	20	0		0				0		0	0	0	0	0			0	0	9	0	19	0			0	0	0	0	0	0	0	0				0	0	1	0	
257653	0	0	0	0	0	0	4	0				0	2	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	1	2	
257756	0	0	0	0	0	0	108	108				0	100	100		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
258146	0	0	0	0	0	0	5	0				0	18	0		0				0		0	0	0	0	0			0	0	4	0	11	0			0	0	0	0	0	0	0	0				0	1	7	0	
258306	0	0	0	0	0	0	4	1				0	14	7		7				0		0	0	0	0	0			0	0	0	3	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
258379	0	0	0	0	0	0	5	2				0	9	0		0							0	0	0	0			0	0	0	0	8	0			0	0	0	0	0	0	0	0				0	0	1	3	
258445	0	0	0	0	0	0	10	0				0	20	0		0				0		0	0	0	0	0			0	0	4	5	8	0			0	0	0	0	0	0	5	0				0	0	7	1	
258539	0	0	0	0	0	0	3	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	3	0	0	
258771	0	0	0	0	0	0	397	69		0		0	725	659		0		0	0	0	0	0	0	0	0	24			0	0	140	122	0	0			0	0	0	0	0	0	0	0	0	0		0	0	66	42	
258874	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
259059	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
259330	0	0	0	0	0	0	335	0		0		0	1520	0		0		0	0	0	0	0	0	0	0	0			0	0	15	0	6	0			0	0	0	2	0	2	0	0	0	0		0	6	1514	310	
259442	0	0	0	0	0	0	4	0				4	14	0		11				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
259956	0	0	0	0	0	0	1	0				0	89	74		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				13	0	2	1	
260055	0	0	0	0	0	0	1101	264		0		669	1822	187		1403		0	0	0	0	0	0	0	18	2			94	33	5	3	0	0			0	0	1	4	0	0	0	0	0	0		8	1	111	120	
260831	0	0	0	0	0	0	11	7				1	16	0		7							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	9	2	
261146	0	0	0	0	0	0	44	24		0		0	29	24		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	5	20	
261360	0	0	0	0	0	0	109	21				47	451	166		158				15		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				26	4	101	37	
261940	0	0	0	0	0	0	168	125				6	97	0		29				0		0	0	0	0	0			15	0	16	0	0	0			0	0	0	0	0	0	0	0				29	9	24	12	
262059	0	0	0	0	0	0	179	168				0	0	0		0				0		0	0	0	0	0			0	0	0	3	0	0			0	0	0	8	0	0	0	0				0	0	0	0	
262237	0	0	0	0	0	0	5	0				1	4	0		4				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	3	0	0	0	0				0	0	0	0	
262358	0	1	0	0	0	0	10	3				0	51	28		0				0		0	0	0	0	0			3	0	1	0	1	0			0	0	0	0	0	0	0	0				17	4	2	1	
262741	0	0	0	0	0	0	43	0				6	29	0		0				0		6	0	0	0	0			0	0	8	0	0	0			0	0	0	0	0	0	0	0				11	12	18	17	
262844	0	0	0	0	0	0	58	7				2	0	0		0				0		0	0	0	0	0			0	0	45	0	0	0			0	0	0	0	0	1	0	0				0	0	0	3	
262956	0	0	0	0	0	0	18	0				0	6	0		0							0	0	0	0			0	0	11	0	0	0			0	0	0	0	0	0	0	0				0	4	6	3	
263243	0	0	0	0	0	0	14	2		0		0	1	0		0		0	0	0	0	0	0	0	0	0			0	0	6	0	0	0			0	0	0	0	0	0	0	0	0	0		0	1	1	5	
263627	0	0	0	0	0	0	3	2				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	1	0	
264455	0	0	0	0	0	0	32	0				0	71	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	9	71	23	
264772	0	0	0	0	0	0	1530	468		0		0	24940	1216		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	23724	1062	
265340	0	0	0	0	0	0	45	0				24	25	0		3				0		24	0	0	18	0			0	0	5	0	1	0			0	0	0	0	0	0	0	0				0	4	3	12	
265407	0	0	0	0	0	0	53	5				21	75	0		72				0		0	0	0	0	1			0	0	24	1	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
265452	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
265676	0	0	0	0	0	0	36	4				0	43	0		0							0	0	0	0			0	0	0	31	32	0			0	0	11	0	0	0	0	0				0	1	0	0	
266066	0	0	0	0	0	0	4	4				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
266244	0	0	0	0	0	0	1	0				0	134	0		0							0	0	0	0			0	0	0	0	0	0			0	0	133	0	0	0	0	0				0	0	1	1	
266253	2	0	0	0	0	0	5	4				0	101	97		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
266655	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
266851	0	0	0	0	126	0	5	0				0	145	0		0							0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				5	0	14	1	
266945	0	15	0	0	0	0	412	7				187	457	0		381				255		71	0	0	0	3			16	3	168	1	14	0			0	0	0	0	0	8	0	1				23	15	23	4	
267652	0	0	0	0	0	0	23	23				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
268006	0	0	0	0	0	0	78	67		0		0	35	20		0		0	0	0	0	0	0	0	0	2			0	0	1	2	4	0			0	0	0	0	1	3	0	0	0	0		0	0	10	3	
268136	0	0	0	0	0	0	65	12				6	84	24		21							0	0	0	0			0	0	3	4	0	0			0	0	0	0	0	0	0	3				31	22	8	15	
268677	0	0	0	0	0	0	54	3		0		0	47	0		0		0	0	0	0	0	0	0	0	0			0	0	13	0	0	0			0	0	0	0	0	0	0	35	0	0		0	0	47	3	
268828	0	0	0	0	0	0	5	0		0		0	86	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		9	1	77	4	
268976	0	0	0	0	0	0	1	0				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	1	
269049	0	0	0	0	0	0	7	0				0	0	0		0				0		0	0	0	0	0			0	1	0	0	0	0			0	0	0	5	0	0	0	0				0	0	0	1	
269058	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
269571	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
269759	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	0	0	
270148	0	0	0	0	0	0	8	0				0	75	0		0							0	0	0	0			0	0	3	0	2	0			0	0	0	0	0	0	0	0				56	2	17	3	
270353	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
270504	0	0	0	0	0	0	31	2				10	709	21		18				0		0	0	0	0	2			0	0	13	0	0	0			0	0	0	0	0	0	667	0				0	1	3	3	
270531	0	0	0	0	0	0	5	0				0	0	0		0							0	0	0	0			0	0	0	5	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
270652	0	0	0	0	0	0	4	0				0	9	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	4	2	0	
271136	0	0	0	0	0	0	23	0				0	38	0		0							0	0	0	0			38	23	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
271275	0	0	0	0	0	0	1	1		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
271341	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
271529	0	0	0	0	0	0	82	0				0	0	0		0				0		0	0	0	0	0			0	0	43	0	0	0			0	4	0	32	0	0	0	1				0	0	0	2	
272030	0	0	0	0	0	0	31	4				1	93	5		3							0	0	0	0			0	0	13	0	0	0			0	0	0	0	0	0	0	0				1	5	84	8	
272058	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
272151	0	0	0	0	0	0	0	0				0	73	29		19				19		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	25	0	0	0				0	0	0	0	
272272	0	0	0	0	0	0	15	0				0	86	6		0				0		0	0	0	21	0			0	0	2	0	40	0			0	0	0	0	0	0	0	0				2	2	17	11	
272302	0	0	0	0	0	0	44	6		0		0	1	0		0		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	1	37	
273336	0	0	0	0	0	0	223	112		0		2	0	0		0		0	0	0	0	0	0	0	0	53			0	6	2	0	0	0			0	0	0	0	0	35	0	0	0	0		0	0	0	13	
273550	0	0	0	0	0	0	3	0				0	1	0		0				0		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	0	1	2	
273653	0	0	0	0	0	0	70	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	70	0	0				0	0	0	0	
273662	0	0	0	0	0	0	6	4				0	26	1		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	0	16	2	
273840	0	0	0	0	0	0	1	0				1	14	0		6							0	0	8	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
273859	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
274025	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
274052	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
274548	0	0	0	0	0	0	2	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	2	
274829	0	0	0	0	0	0	82	0		0		0	40	0		0		0	0	0	0	0	0	0	0	2			0	0	2	0	15	0			0	50	0	1	0	2	0	0	0	0		0	9	25	16	
274856	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
275255	0	0	0	0	0	0	4	0				2	58	0		0				0		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	55	0				0	0	3	2	
275358	0	0	0	0	0	0	29	1				14	26	0		0				0		14	0	0	0	0			0	2	0	0	0	0			0	0	0	0	0	0	0	0				0	0	26	12	
275479	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
275657	0	0	0	0	0	0	5	4				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
276074	0	0	0	0	0	0	61	30				0	72	8		0							0	0	0	0			0	0	5	0	64	0			0	0	0	0	0	26	0	0				0	0	0	0	
276159	0	0	0	0	0	0	17	1				0	52	0		0				0		0	0	0	0	5			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	52	11	
276551	0	0	0	0	0	0	22	0				0	18	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	18	22	
276579	0	100	0	9	0	68	19789	10542		0		1948	34637	26520		862		0	0	51	0	551	0	1	559	1142			1491	691	1598	190	2711	15			0	11	0	523	1002	1524	0	189	0	0		96	105	1381	1149	
276645	0	0	0	0	0	0	6	0				1	1	0		0				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	5	0	0	
276654	0	0	0	0	0	0	2	0				1	0	0		0				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
276850	0	0	0	0	0	0	259	190				30	188	0		120				0		30	0	0	0	0			0	0	6	0	0	0			0	0	0	0	0	10	0	0				5	3	63	20	
276953	0	0	0	0	0	0	18	9				1	18	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	5	16	3	
277240	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
277277	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
277679	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
277736	0	0	0	0	0	0	8	0				0	19	0		0							0	0	0	0			0	0	0	8	0	0			0	0	0	0	0	0	0	0				15	0	4	0	
277820	10	37	0	0	0	0	308	19				0	253	31		0				0		0	0	0	0	0			0	0	123	3	27	0			0	0	0	18	1	41	0	30				0	0	184	37	
278256	0	0	0	0	0	0	1	1				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
278555	27	0	0	0	0	0	169	60				43	923	22		742				652		1	0	0	0	0			0	0	3	0	0	0	0		0	0	0	0	0	0	0	0				0	0	132	63	
278733	0	0	0	0	0	0	13	1				1	35	0		4							0	0	0	0			0	0	5	0	15	0			0	0	0	0	0	0	0	0				8	3	8	3	
278751	0	0	0	0	0	0	35	34				0	1	0		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
278818	0	0	0	0	0	0	195	90		0		0	454	230		0		0	0	0	0	0	0	0	2	0			0	0	18	1	0	64			0	0	0	0	0	0	0	0	0	0		146	77	12	9	
278872	0	0	0	0	0	0	0	0				0	92	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	92	0	0	0				0	0	0	0	
279105	0	0	0	0	0	0	14	0		0		14	55	0		54		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	1	0	
279842	0	0	0	0	0	0	2	2				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
279954	0	0	0	0	0	0	9	4		0		1	11	0		0		0	0	0	0	1	0	0	0	0			4	1	0	1	0	0			0	0	0	0	0	0	0	0	0	0		3	1	4	1	
280110	0	0	0	0			33874		17215	0	0	1968	113113		0	10667	56197	0	0	79	0	0	251	124	614	1316	0	0	15127	3225	958	469	0	0	1333	1853	0	0	0	496	1969	1539	5128	543	0	0	658	148	1052	21331	4435	
280138	0	0	0	0	0	0	12	0				3	4	0		4							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	7	
