"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
321330				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
322449				0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
322476				0	0	0	0	0	0				43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
322551				0	0	35	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
323204				0	0	466	0	0	466	0	0	0	0	0	0	9	0	0	0	0	778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
323651				0	0	0	0	0	0	0	0	0	396	12	40	511	45	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324153				0	0	0	0	0	0				41	0	0	156	1	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324229				0	0	0	0	0	0				14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324256				0	0	0	0	0	0	0	0	0	169	0	0	199	12	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324340	0	0	0	0	0	314	0	0	258	0	0	56	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	
324854				0	0	0	0	0	0	0	0	0	50	0	0	117	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324863	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324975				0	0	0	0	0	0				127	0	28	14	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
325141				0	0	0	0	0	0				76	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
325459				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
325534				0	0	0	0	0	0	0	0	0	122	0	7	14	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326054				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326344				0	0	0	0	0	0	0	0	0	79	0	27	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326858				0	0	0	0	0	0	0	0	0	0	0	0	22	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326979				0	0	479	0	0	0	0	0	479	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327220				0	0	0	0	0	0				2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327305	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327435				0	0	0	0	0	0	0	0	0	5	0	28	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327556				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327855				0	0	0	0	0	0	0	0	0	0	0	0	11	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328058				0	0	182	0	0	182	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328656				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	63	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329149				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329345				0	0	5	0	0	0	0	0	0	27	0	4	45	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329550				0	0	0	0	0	0	0	0	0	22	1	68	176	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329952	0	0	0	0	0	0	0	0	0	0	0	0	29	0	28	64	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330239				0	0	0	0	0	0	0	0	0	18	0	0	99	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330248				0	0	0	0	0	0	0	0	0	3	0	5	15	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330855	0	0	0	0	0	418	0	0	418	0	0	0	72	0	0	83	5	15	0	0	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330873				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330949				0	0	0	0	0	0				4	0	0	38	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331076				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331375				0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331544				0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331713				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332224				0	0	0	0	0	0	0	0	0	0	0	0	29	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332345				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332402				0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332671				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332756				0	0	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333034				0	0	0	0	0	0				69	0	25	174	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333650				0	0	4775	0	0	3353	0	0	1422	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333856	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	176	0	25	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333940				0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334264				0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335346				0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336147				0	0	8	0	0	0				11	0	43	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336361				0	0	0	0	0	0				0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336576				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336950				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337340				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338646				0	0	0	0	0	0	0	0	0	13	0	0	17	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338851				0	0	0	0	0	0				0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338945				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339353				0	0	31	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339456	0	0	0	0	0	0	0	0	0	0	0	0	9	0	17	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339607				0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	0	395	0	0	3762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339858	0	0	0	0	0	24	0	0	0	0	0	0	110	0	87	2168	0	45	0	0	7020	0	0	0	0	0	0	0	0	0							
339876				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340144				0	0	0	0	0	0	0	0	0	18	0	4	27	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340256				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340443				0	0	0	0	0	0				32	0	0	25	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340751				0	0	0	0	0	0	0	0	0	69	24	0	60	5	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
341310				0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342054				0	0	0	0	0	0	0	0	0	95	0	0	0	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342410	0	0	0	0	0	4	0	0	0	0	0	0	94	0	42	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	378	0	121	274	0	
342634	0	0	0	0	0	3142	0	0	0	0	0	0	154	14	13	663	47	113	0	0	54	0	0	0	0	0	0	0	0	0							
343051				0	0	0	0	0	0				329	49	88	190	118	6	0	0	0	0	0	0	0	0	0	0	0	0							
343248				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343770				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343903				0	0	0	0	0	0	0	0	0	0	0	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343958				0	0	527	0	0	527	0	0	0	0	14	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
344647	0	0	0	0	0	0	0	0	0	0	0	0	158	9	0	46	10	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
344852				0	0	0	0	0	0	0	0	0	56	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345877				0	0	1	0	0	0	0	0	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
346379				0	0	0	0	0	0				12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
346566				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
346771				0	0	0	0	0	0				0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
347022				0	0	0	0	0	0				0	10	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
347639				0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
347956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
348159				0	0	0	0	0	0				0	0	0	74	0	0	0	0	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
348720				0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
349129				51	0	0	0	0	0				15	0	1	51	0	15	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
349343				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
350572				0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
350657				0	0	0	0	0	0	0	0	0	0	0	26	31	2	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
350750				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
351131				0	0	0	0	0	0				6	0	0	26	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
351560				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
351878				0	0	0	0	0	0				40	0	5	36	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
352370				0	0	0	0	0	0				49	0	0	33	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
352651				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
352745				0	0	0	0	0	0				457	30	66	161	10	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
352772	0	0	0	0	0	0	0	0	0	0	0	0	94	0	2	223	10	13	0	0	0	0	0	0	0	0	0	0	0	0							
353238				0	0	0	0	0	0	0	0	0	105	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
353546				0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
353555	0	0	0	0	0	0	0	0	0	0	0	0	10265	0	1056	3254	164	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
353957				0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
354057				0	0	0	0	0	0				0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
354253				0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
354310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	90	0	0	0	0	0	0	0	0	0	0	0	0	0							
354552				0	0	986	0	0	986	0	0	0	3	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
354851				0	0	504	0	0	472	0	0	32	0	0	0	0	0	0	0	0	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
355120				0	0	0	0	0	0	0	0	0	1	0	8	9	0	5	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
355559				0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
355858	0	0	0	0	0	456	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	456	0	0	0	0	0	0	0	0	0	0	0	0	
356239				0	0	0	0	0	0	0	0	0	159	0	18	73	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
356659				0	0	0	0	0	0				13	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
356752				0	0	0	0	0	0				0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
357526				0	0	0	0	0	0				12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
357553				0	0	0	0	0	0	0	0	0	20	0	0	23	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
357777				0	0	0	0	0	0				0	0	0	9	17	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
357937				0	0	0	0	0	0	0	0	0	10	0	0	29	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
358112				0	0	0	0	0	0				67	0	0	64	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
358448				0	0	0	0	0	0				3	0	16	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
358756				0	0	0	0	0	0	0	0	0	4	18	17	0	0	0	0	0	1163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
359472				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
359650				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
359744				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
360777				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361055				0	0	19	0	0	0	0	0	0	52	0	7	178	0	323	0	0	6841	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	
361167	0	0	0	0	0	10	0	0	0	0	0	0	34	0	0	128	0	15	174	0	422	0	0	0	0	0	0	0	0	0							
361279				0	0	0	0	0	0				221	0	43	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361354				3	0	0	3	0	0	0	0	0	165	0	0	52	14	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362043				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362155				0	0	0	0	0	0	0	0	0	58	0	2	83	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362717	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362856				0	0	0	0	0	0				1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362940				0	0	0	0	0	0				218	132	310	110	209	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
363442				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
363648				0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
363657	0	0	0	0	0	0	0	0	0	0	0	0	89	0	24	30	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
363778				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
364131				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
364270							0	0	0																												
364430				0	0	0	0	0	0				53	32	0	44	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
364850				0	0	0	0	0	0	0	0	0	56	0	98	45	1	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365325	0	0	0	0	0	0	0	0	0	0	0	0	22627	3270	521	1123	128	0	0	0	4437	0	0	0	0	0	0	0	0	0							
365745				0	0	0	0	0	0	0	0	0	0	0	0	10	0	16	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365848				0	0	0	0	0	0				0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365950				0	0	0	0	0	0				71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366078				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	19	0	0	
366238	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366247				0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366359				0	0	0	0	0	0	0	0	0	54	28	0	46	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366658				6	0	0	0	0	0				45	0	11	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366854				0	0	0	0	0	0				0	0	0	69	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367150				0	0	0	0	0	0	0	0	0	300	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367178				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367431				12	0	0	0	0	0	0	0	0	71	0	33	54	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367543				0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368054				0	0	0	0	0	0	0	0	0	132	40	37	216	41	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368344				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368522				0	0	0	0	0	0				36	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368933				0	0	0	0	0	0	0	0	0	28	4	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368951				0	0	0	0	0	0	0	0	0	19	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
369453				0	0	0	0	0	0	0	0	0	30	8	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
369659				0	0	0	0	0	0	0	0	0	0	0	0	11	52	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370020				0	0	0	0	0	0	0	0	0	271	60	4	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370347				0	0	0	0	0	0	0	0	0	58	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370721				0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370833				0	0	0	0	0	0				5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370954				0	0	0	0	0	0				1	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371223				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371232				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371362				0	0	0	0	0	0	0	0	0	110	0	18	122	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371559				0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371755				0	0	0	0	0	0				21	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371849				0	0	0	0	0	0	0	0	0	81	0	5	10	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371924				0	0	0	0	0	0	0	0	0	267	0	12	38	0	68	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371942				0	0	0	0	0	0	0	0	0	87	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
372444				0	0	0	0	0	0	0	0	0	0	0	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
372538				0	0	877	0	0	877	0	0	0	35	0	32	29	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
372640				0	0	0	0	0	0				5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
372855				0	0	0	0	0	0				0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373272				0	0	0	0	0	0				8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373553				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374130				0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374653	0	0	0	22	0	45	0	0	0	0	0	0	739	110	0	1895	391	192	0	0	0	0	0	0	0	0	0	22	0	45	0	0	0	0	0	0	
