"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
376947																																																																																							
377663																																																																																							
377850																																																																																							
378044																																																																																							
378110																																																																																							
379050																																																																																							
379153																																																																																							
379470																																																																																							
379649																																																																																							
379920																																																																																							
380346																																																																																							
380458																																																																																							
380533																																																																																							
380878																																																																																							
380944																																																																																							
381026																																																																																							
381343																																																																																							
381932																																																																																							
381950																																																																																							
382050																																																																																							
382069																																																																																							
382256																																																																																							
382274																																																																																							
382443																																																																																							
382537																																																																																							
382649																																																																																							
382658																																																																																							
382742																																																																																							
382854																																																																																							
384018																																																																																							
384278																																												444	1	99821	669	3981	279	1935	157	251940	2238	2818	159	2317	29	252163	802	46	3	294	6	180418	484	379	20	0	0	1829	61	0	0	30	0	118652	1144	0	0	4238	5020	193	904823	9636	7224	461	
384353																																																																																							
384652																																																																																							
384830																																																																																							
385350																																																																																							
385471																																																																																							
385547																																																																																							
385686																																																																																							
386432																																																																																							
386450																																																																																							
386731																																																																																							
386825																																																																																							
387055																																																																																							
387671																																																																																							
388155																																																																																							
388258																																																																																							
388557																																																																																							
388744																																																																																							
388753																																																																																							
388874																																																																																							
389358																																																																																							
389376																																																																																							
389826																																																																																							
390372																																																																																							
390840																																																																																							
391418																																																																																							
391557																																																																																							
391575	0	0	21911	104	61	0	0	0	2016110	8939	995	242	2162	54	209400	1568	1074	35	0	0	39003	282	66	0	0	0	0	0	0	0	2	0	2009	9	0	0	0	2164	54	2288433	10902	2196	277																																												
391959																																																																																							
391977																																																																																							
392152																																																																																							
392255																																																																																							
392778																																																																																							
393252																																																																																							
393355																																																																																							
393953																																																																																							
394156																																																																																							
394259																																																																																							
395238																																																																																							
396057																																																																																							
396244																																																																																							
396253																																																																																							
396954																																																																																							
397456																																																																																							
397531																																																																																							
397540																																												0	0	168477	3026	0	0	572	0	445507	6023	0	0	852	0	251450	2465	0	0	939	554	143134	2613	0	0	0	0	0	0	0	0	42	0	9786	272	0	0	0	2405	554	1018354	14399	0	0	
397559																																																																																							
397755																																																																																							
397858																																																																																							
398051																																																																																							
398248																																																																																							
398668																																																																																							
398837																																																																																							
399357																																																																																							
399517																																																																																							
399731																																																																																							
399973																																																																																							
400057																																																																																							
400141																																																																																							
400365																																																																																							
400767																																																																																							
401072																																																																																							
401559																																																																																							
401755																																																																																							
401906																																																																																							
401951																																																																																							
402846																																																																																							
402873																																																																																							
403067																																																																																							
403151																																												0	0	178923	918	0	0	2206	390	465249	4171	0	0	92	47	96560	726	0	0	352	77	718610	9536	0	0	0	0	0	0	0	0	362	287	24946	521	0	0	835	3012	801	1484288	16707	0	0	
403179																																																																																							
403254																																																																																							
403656																																																																																							
403870																																																																																							
403946																																																																																							
404653																																																																																							
404943																																																																																							
406022																																																																																							
406059																																																																																							
406666																																																																																							
406974																																																																																							
407168																																																																																							
407506																																																																																							
407645																																																																																							
407850																																																																																							
408307																																																																																							
408642																																																																																							
408875																																																																																							
409265																																																																																							
410159																																																																																							
410560																																																																																							
410748																																																																																							
410917																																																																																							
410944																																																																																							
411062																																																																																							
411174																																																																																							
411231																																																																																							
411240																																																																																							
411512																																												0	0	79668	746	0	0	3276	549	485865	4210	0	0	264	4	104222	813	0	0	13038	3692	216949	3100	0	0	0	0	0	0	0	0	0	0	921	9	0	0	49	16578	4245	887625	8927	0	0	
411549																																																																																							
411576																																																																																							
411624																																																																																							
411651																																																																																							
412153																																																																																							
412452																																																																																							
412555																																																																																							
412667																																																																																							
412751																																												0	0	338436	4345	0	0	61209	102	1612973	21777	0	0	0	0	488291	3181	0	0	39154	2000	3353100	41043	0	0	0	0	0	0	0	0	0	0	66005	4944	0	0	8902	100363	2102	5858805	84192	0	0	
412845																																																																																							
412872																																																																																							
413141																																												2201	5	49551	337	0	0	4968	5	60467	425	0	0	52433	261	3378082	34324	2378	3	0	0	4906	18	0	0	0	0	0	0	0	0	37	0	3003	21	0	0	2200	59639	271	3496009	37325	2378	3	
413208																																																																																							
413347																																																																																							
413543																																																																																							
413646																																																																																							
413673																																																																																							
413758																																																																																							
414102																																																																																							
414652																																																																																							
414764																																																																																							
414858																																																																																							
416245																																																																																							
416272																																																																																							
416339																																																																																							
416357																																																																																							
416656																																																																																							
416674																																																																																							
417626																																																																																							
417710																																																																																							
418100																																																																																							
418249																																																																																							
418436																																																																																							
418856																																																																																							
419406																																												6	0	50584	300	1	0	1326	103	1390411	16753	3303	0	3749	146	2221013	20120	715	0	2676	324	502836	6019	251	0	0	0	0	0	0	0	157	111	31775	436	15	0	0	7914	684	4196619	43628	4285	0	
419460																																																																																							
419675																																																																																							
419947																																																																																							
420578																																																																																							
420644																																																																																							
420653																																																																																							
420877																																																																																							
421445																																																																																							
421539																																																																																							
422059																																																																																							
422116																																																																																							
422433																																												0	0	173529	1122	320	0	2990	87	983067	11656	1913	512	0	0	413322	2718	1596	0	2016	392	674947	4831	750	212	0	0	2800	100	0	0	0	0	38488	1047	0	0	906	5006	479	2286153	22380	4579	724	
422657																																																																																							
423159																																																																																							
423449																																																																																							
423636																																																																																							
423739																																																																																							
424156																																																																																							
424240																																																																																							
424352																																																																																							
424437																																																																																							
424633																																																																																							
425050																																																																																							
425108																																																																																							
425818																																																																																							
425845																																																																																							
425911																																																																																							
426057																																																																																							
426141																																																																																							
426534																																												2008	0	328912	4056	1121	3	45171	2849	1239344	6929	17923	28	8560	100	311353	1594	5134	2	21628	4110	458723	4848	133	0	17	17	5545	110	0	0	223	18	6007	70	24	0	0	77607	7094	2349884	17607	24335	33	
426758																																																																																							
426945																																																																																							
427241																																																																																							
427353																																																																																							
427858																																																																																							
427960																																																																																							
428060																																																																																							
428462																																																																																							
428547																																																																																							
428855																																																																																							
429021																																																																																							
429487																																																																																							
430036																																																																																							
430054																																																																																							
430344																																																																																							
431172																																																																																							
431323																																																																																							
431350																																																																																							
432058																																																																																							
432432																																																																																							
433505																																												0	0	62337	613	0	0	319	0	187402	3280	0	0	19	0	331468	2889	0	0	0	0	99897	2227	0	0	0	0	0	0	0	0	0	0	10991	45	0	0	724	338	0	692095	9778	0	0	
433550																																																																																							
433608																																																																																							
433859																																																																																							
433943																																																																																							
434203																																																																																							
434539																																																																																							
435059																																																																																							
435077																																																																																							
435255																																																																																							
435666																																																																																							
435750																																												0	0	134698	1437	0	0	3752	1775	287305	3557	0	0	84	3	203712	1688	0	0	482	322	126211	1675	0	0	0	0	0	0	0	0	0	0	21667	210	0	0	408	4318	2100	773593	8975	0	0	
436159																																																																																							
436542																																																																																							
436739																																																																																							
436953																																																																																							
437044																																																																																							
437914																																																																																							
439132																																																																																							
439338																																												104	0	138175	2256	0	0	10294	3145	704279	6445	0	0	3902	1057	366294	3572	0	0	1262	382	552285	2509	0	0	0	0	2354	89	0	0	0	0	23316	762	0	0	0	15562	4584	1786703	15633	0	0	
439356																																																																																							
439404																																												686	8	172252	1334	0	0	1352	0	616136	5480	0	0	7756	103	646268	3455	0	0	1160	502	321389	2603	0	0	0	0	0	0	0	0	1	0	21355	866	0	0	1850	10955	613	1777400	15588	0	0	
439730																																																																																							
440857																																																																																							
440978																																																																																							
441050																																																																																							
441078																																																																																							
441135																																																																																							
441256																																												0	0	137689	2512	0	0	0	0	1208688	11848	0	0	0	0	197102	1544	0	0	4794	740	364903	7973	0	0	0	0	1629	0	0	0	0	0	29785	613	0	0	0	4794	740	1939796	24490	0	0	
441359																																																																																							
441470																																																																																							
441630																																																																																							
442011																																																																																							
442057																																																																																							
442244																																																																																							
442655																																																																																							
443148																																																																																							
443205																																																																																							
443353																																																																																							
443625																																																																																							
443634																																																																																							
444350																																																																																							
444556																																																																																							
444677																																																																																							
445674																																																																																							
445955																																																																																							
446130																																																																																							
446149																																																																																							
446176																																																																																							
446877																																																																																							
447070																																																																																							
447100																																												0	0	19328	181	0	0	8267	42	493934	6093	0	0	2866	97	615357	3837	0	0	2568	953	33908	743	0	0	0	0	0	0	0	0	0	0	8326	84	0	0	0	13701	1092	1170853	10938	0	0	
447557																																																																																							
448040																																																																																							
448554																																																																																							
449038																																																																																							
449430																																																																																							
449832																																																																																							
449935																																																																																							
450632																																																																																							
450669																																																																																							
450753																																																																																							
450856																																												712	100	537033	11903	0	0	26765	2398	2049615	43353	0	0	0	0	226633	3545	0	0	5606	3673	1348557	27397	0	0	0	0	16323	414	0	0	0	0	508203	5447	0	0	0	33083	6171	4686364	92059	0	0	
450959																																																																																							
451068																																																																																							
451246																																																																																							
451273																																																																																							
451965																																																																																							
452159																																																																																							
452739																																																																																							
452841																																																																																							
453147																																																																																							
453446																																																																																							
453839																																																																																							
454546																																																																																							
454658																																																																																							
454676																																																																																							
454975																																																																																							
455150																																																																																							
455253																																																																																							
455459																																																																																							
455552																																																																																							
455945																																																																																							
455972																																												309	0	110950	2052	0	0	1919	29	763037	17291	0	0	1041	4	525632	6331	0	0	1556	199	213207	2629	0	0	0	0	0	0	0	0	659	57	147848	1401	0	0	0	5484	289	1760674	29704	0	0	
456045																																																																																							
456054																																																																																							
456250																																																																																							
456344																																																																																							
456755																																																																																							
457060																																																																																							
457220																																																																																							
457426																																																																																							
457752																																																																																							
458142																																																																																							
458544																																																																																							
458665																																																																																							
458946																																																																																							
459130																																																																																							
459354																																																																																							
459372																																																																																							
459644																																																																																							
459671																																												0	0	120163	1262	0	0	0	0	836865	11509	0	0	2762	79	793953	4550	379	0	114	5	194682	3710	0	0	0	0	0	0	0	0	0	0	2777	2	0	0	0	2876	84	1948440	21033	379	0	
460033																																												2283	799	280233	1825	0	0	1037	134	927807	7026	0	0	736	214	1006753	7984	0	0	28	28	273827	2033	0	0	0	0	0	0	0	0	0	0	87636	889	0	0	8237	4084	1175	2576256	27994	0	0	
460275																																																																																							
460332																																																																																							
460350																																																																																							
460556																																																																																							
460770																																																																																							
461058																																																																																							
463203																																																																																							
463342																																																																																							
463605																																																																																							
463650																																																																																							
463735																																																																																							
464255																																																																																							
464853																																																																																							
465038																																																																																							
465243																																																																																							
465524																																																																																							
465618																																																																																							
465672																																																																																							
466044																																																																																							
466240																																																																																							
466754																																																																																							
466932																																																																																							
467144																																																																																							
467470																																																																																							
467658																																																																																							
467733																																																																																							
468673																																																																																							
468806																																																																																							
469250																																																																																							
469559																																																																																							
469737																																																																																							
470032																																																																																							
470050																																																																																							
470434																																																																																							
470452																																												79	38	178169	1933	0	0	6118	659	416616	7078	0	0	731	0	392213	2903	0	0	657	657	236573	2472	0	0	0	0	4920	79	0	0	5	0	89200	1127	0	0	108	7590	1354	1317691	15700	0	0	
471057																																																																																							
472018																																																																																							
472045																																																																																							
472148																																																																																							
472250																																																																																							
472531																																																																																							
472616																																																																																							
472643																																																																																							
472951																																																																																							
472979																																																																																							
473042																																																																																							
473257																																																																																							
473266																																																																																							
473501																																																																																							
473930																																																																																							
474058																																																																																							
474245																																																																																							
474254																																												0	0	358061	3255	0	0	821	11	779773	6987	0	0	298	1	730126	3424	0	0	373	19	590055	7139	0	0	0	0	0	0	0	0	0	0	215577	4321	0	0	2520	1492	31	2673592	27646	0	0	
474357																																																																																							
474450																																																																																							
474544																																																																																							
474656																																																																																							
474759																																												1	0	297246	2561	187	0	5127	168	1523932	15567	122	0	18844	147	823990	2328	13	0	16961	978	2657082	34009	0	0	0	0	4985	170	0	0	69	69	39369	80	0	0	0	41002	1362	5346604	54715	322	0	
474919																																																																																							
475345																																																																																							
475354																																																																																							
475653																																																																																							
475756																																																																																							
476342																																																																																							
476445																																																																																							
476472																																																																																							
476539																																																																																							
476810																																																																																							
477303																																																																																							
477321																																																																																							
477349																																																																																							
477376																																																																																							
477639																																																																																							
477648																																																																																							
477844																																																																																							
478140																																																																																							
478195																																																																																							
478533																																																																																							
478766																																																																																							
479071																																																																																							
479268																																												0	0	138993	15805	0	0	12775	3304	1030175	21264	0	0	867	0	250086	5823	0	0	1128	0	301949	12956	0	0	0	0	2206	423	0	0	258	174	246403	11631	0	0	0	15028	3478	1969812	67902	0	0	
479370																																																																																							
479446																																																																																							
479567																																																																																							
479754																																																																																							
479839																																																																																							
480059																																																																																							
480228																																																																																							
480246																																																																																							
480330																																																																																							
480433																																																																																							
480723																																																																																							
480853																																																																																							
481159																																																																																							
481177																																												195	0	22890	133	0	0	2174	0	242853	2982	0	0	564	0	202862	580	0	0	2928	644	194010	3833	0	0	0	0	0	0	0	0	9	0	1660	143	0	0	0	5870	644	664275	7671	0	0	
481430																																																																																							
481579																																																																																							
481627																																																																																							
481748																																																																																							
481944																																																																																							
482053																																																																																							
482156																																																																																							
482370																																																																																							
482446																																																																																							
483274																																																																																							
483537																																																																																							
483751																																																																																							
484057																																																																																							
484141																																																																																							
484776																																																																																							
485054																																																																																							
485139																																																																																							
485214																																																																																							
485456																																																																																							
485559																																																																																							
487142																																																																																							
487357																																																																																							
487843																																																																																							
488318																																																																																							
488420																																																																																							
488653																																																																																							
488756																																																																																							
489155																																																																																							
489249																																																																																							
489548																																																																																							
489623																																																																																							
490179																																																																																							
