"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
340144			12392	0	186	0	12222	16	0																						
340256			4568	540	0	0	4455	427	0																						
340443			318	0	2	0	320	4	0																						
340742			8001	-279	179	0	8338	237	0			0	0																		
340751			7691	0	180	0	7732	221	0																						
341310			5538	-83	75	0	5560	14	0																						
342054			3268	0	39	0	3298	69	0																						
342362			2775	0	50	0	2793	68	0			0	0																		
342410			23279	2075	167	0	21180	143	0			0	117																		
342634		0	103140	1856	6346	0	99457	4519	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2674	0	
343051		0	315	64	2	0	327	78	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
343248			300	0	0	0	300	0	0			0	0																		
343770			454	0	0	0	454	0	0																						
343903			5200	402	42	0	4784	28	0																						
343958			1443	0	243	0	1200	0	0																						
344647			10924	-500	38	0	11449	63	0				0																		
344852			557	0	0	0	564	7	0																						
345309			9528	254	32	0	9597	355	0			0	0																		
345345			5004	0	1	0	5040	37	0				0																		
345747			7087	65	8	0	7035	21	0			0	0																		
345756			6720	0	14	0	6723	17	0				0																		
345877			5553	252	90	0	5240	29	0																						
346379			1661	0	75	0	2036	450	0																						
346566			572	0	9	0	563	0	0																						
346771			864	0	2	0	867	5	0																						
347022			1698	18	0	0	1681	1	0																						
347639			4968	-75	180	0	4970	28	-79																						
347956			9952	5205	1039	0	9136	5428	0			0	0																		
348159			2293	233	77	0	1996	13	0																						
348720			10192	0	153	0	10097	58	0																						
349129			1163	23	8	0	1153	21	0																						
349343			1903	0	5	0	1901	3	0																						
350572			1095	10	0	0	1085	0	0																						
350657			99	0	155	0	173	229	0																						
350750			2613	300	0	0	2328	15	0																						
351131			165	0	0	0	165	0	0				0																		
351560			4729	150	0	0	4579	0	0																						
351878			432	0	0	0	530	98	0																						
352370			853	0	28	0	842	17	0																						
352651			1320	406	0	0	914	0	0																						
352745			2402	100	11	0	2326	35	0																						
352772		0	128702	-4232	1581	0	132099	746	0					433	0	-9	0	0	424	0	0	0	0	0	0	0	0	0	1814	0	
353238			4679	390	22	0	4365	98	0																						
353546			927	60	0	0	867	0	0																						
353555			72044	12000	2861	0	69198	12015	0				0																		
353957			1027	0	11	0	1026	10	0																						
354057			286	0	0	0	287	1	0																						
354253			630	0	40	0	590	0	0																						
354310		0	72011	1878	332	0	71924	2123	0					0	0	0	0	0	0	929	0	763	0	0	1692	0	0	0	583	133	
354552			2840	75	5	0	2764	4	0																						
354851			1235	120	8	0	1666	559	0																						
355120			6651	300	15	0	6405	69	0																						
355559			5678	-400	258	0	5820	0	0																						
355858			64071	18083	1563	0	62996	18571	0				0																		
356239			3695	0	465	0	3359	129	0																						
356659			4260	0	39	0	4275	54	0																						
356752			372	49	4	0	319	0	0																						
357526			1244	94	22	0	1185	57	0																						
357553			1577	0	0	0	1577	0	0																						
357777			1709	150	0	0	1601	42	0																						
357937			5995	300	21	0	5776	102	0																						
358112			1011	0	1	0	1013	3	0																						
358448			535	0	6	0	549	20	0																						
358756			701	0	6	0	700	5	0																						
359472			415	70	0	0	397	52	0																						
359650			165	0	7	0	158	0	0																						
359744			360	0	7	0	353	0	0																						
360777			68	0	0	0	68	0	0				0																		
361055			8404	780	630	0	7410	416	0																						
361167		0	35449	154	1056	0	35273	1034	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-493	0	
361279			3015	0	6	0	3034	25	0																						
361354			586	0	8	0	589	11	0																						
361439			5660	0	3	0	5662	5	0				0																		
362043			373	0	0	0	373	0	0																						
362155			1840	0	152	0	1885	197	0																						
362717			8739	0	32	0	8769	62	0				0																		
362856			662	0	3	0	661	9	7																						
362940			1187	0	13	0	1206	32	0																						
363442			319	0	0	0	319	0	0																						
363648			1282	0	52	0	1232	2	0																						
363657			2793	0	64	0	2739	10	0				0																		
363778			579	6	0	0	573	0	0																						
364131			2222	332	7	0	1933	50	0																						
364270			840	185	26	0	814	185	0				0																		
364430			2752	210	4	0	2567	29	0																						
364850			899	61	37	0	839	38	0			0	0																		
365325		0	213729	-5208	6516	0	216016	3595	0					19	0	-1	0	0	18	0	0	0	0	0	0	0	0	-8	11136	0	
365745			2914	1147	0	0	1926	159	0																						
365848			223	0	0	0	247	24	0																						
365950			786	0	0	0	786	0	0																						
366078			7277	0	249	0	7031	3	0																						
366238			15104	1500	234	0	13894	524	0				0																		
366247			1746	24	0	0	1732	10	0			0	0																		
366359			816	0	116	0	711	11	0																						
366658			760	22	6	0	781	49	0																						
366854			1445	787	11	0	975	328	0				0																		
367150			693	84	8	0	684	83	0																						
367178			1201	0	0	0	1201	0	0																						
367431			2897	115	31	0	2756	5	0																						
367543			1714	36	1	0	1693	16	0																						
368054			803	0	4	0	898	99	0																						
368344			374	0	1	0	373	0	0			0	0																		
368522			1193	4	1	0	1199	11	0																						
368933			918	0	22	0	909	13	0																						
368951			2245	0	38	0	2214	7	0																						
369453			999	0	2	0	999	2	0																						
369659			10886	1220	19	0	9921	274	0																						
370020			3357	360	58	0	3080	141	0																						
370347			1318	3	2	0	1317	4	0																						
370721			2335	0	10	0	2331	6	0				0																		
370833			763	0	12	0	764	13	0																						
370954			551	0	1	0	551	1	0																						
371223			2666	120	17	0	2535	6	0																						
371232			2071	590	20	0	1468	7	0																						
371362			3947	90	140	0	3784	67	0																						
371559			854	20	0	0	834	0	0																						
371755			501	65	3	0	552	119	0			0	0																		
371849			709	30	23	0	709	53	0																						
371924			12833	3784	251	0	11582	2784	0																						
371942			545	12	2	0	539	8	0																						
372444			703	50	1	0	692	40	0																						
372538			6757	1171	47	0	6134	595	0																						
372640			904	18	12	0	888	14	0																						
372855			1416	110	0	0	1306	0	0			0	0																		
373272			273	0	0	0	273	0	0																						
373553			619	0	0	0	619	0	0																						
373601			567	478	0	0	1400	1311	0				0																		
374130			1343	0	9	0	1334	0	0																						
374653			25391	1530	1136	0	23558	833	0				0																		
374774			965	0	5	0	967	7	0																						
375043			16005	300	239	0	15598	132	0			0	0																		
375379			287	0	0	0	287	0	0																						
375502			18972	1088	112	0	19496	1724	0																						
375566			10241	774	32	0	9438	3	0																						
375650			210	0	0	0	210	0	0																						
376237			581	0	21	0	593	33	0																						
376273			13699	0	328	0	13421	50	0				0																		
376442			5110	63	6	0	5058	17	0			0	0																		
376947			1763	0	11	0	1781	29	0																						
377663			1165	38	3	0	1139	15	0			0	0																		
377850			660	1	5	0	658	4	0																						
378044			257	10	15	0	247	15	0																						
378110			314	0	10	0	304	0	0																						
379050			320	0	0	0	320	0	0																						
379153			806	0	30	0	786	10	0																						
379470			579	0	0	0	579	0	0																						
379649			1067	0	1	0	1080	14	0			0	0																		
379920		0	375186	24141	8998	0	342533	10497	10011					53	0	75	0	0	128	0	0	0	0	0	0	0	0	0	-919	0	
380346			1564	0	12	0	1552	0	0																						
380458			10331	1101	34	0	9354	158	0																						
380533			1659	80	8	0	1621	50	0																						
380878			223	0	0	0	223	0	0																						
380944			1196	0	80	0	1116	0	0																						
381026			418	30	1	0	388	1	0				0																		
381343			6390	29	149	0	6295	83	0				0																		
381932			3429	0	53	0	3389	13	0																						
381950			899	30	3	0	873	7	0																						
382050			4291	0	29	0	4278	16	0				0																		
382069		0	1773	-123	99	0	2046	249	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256			407	0	1	0	406	0	0																						
382274			30	0	0	0	30	0	0																						
382443			751	0	1	0	752	2	0																						
382537			2175	6	83	0	2097	11	0																						
382649			4921	150	22	0	4809	60	0																						
382658			2979	60	119	0	2801	1	0																						
382742			986	66	6	0	943	29	0																						
382854			1042	30	2	0	1063	53	0				0																		
384018			28622	1630	350	0	26786	144	0																						
384278			10290	-14053	267	0	24207	131	0				461																		
384353			76	0	0	0	76	0	0																						
384652			6499	1423	491	0	5085	500	0																						
384830			1193	65	4	0	1189	65	0																						
385350			1269	0	0	0	1270	1	0																						
385471			8030	-1000	0	0	9031	1	0																						
385547			1844	0	56	0	1791	3	0																						
385686			2416	0	0	0	2569	153	0																						
386432			1016	60	38	0	950	32	0																						
386450			2739	50	1	0	2693	5	0				0																		
386731			1271	80	22	0	1198	29	0																						
386825			458	21	1	0	436	0	0																						
387055			844	0	0	0	844	0	0																						
387671			5247	931	141	0	4257	82	0																						
388155			2060	125	7	0	1986	58	0																						
388258			465	0	9	0	456	0	0																						
388557			1581	440	294	0	868	21	0																						
388744			4885	0	99	0	4799	13	0																						
388753			271	0	0	0	272	1	0																						
388874			510	0	0	0	510	0	0																						
389358			1281	50	1	0	1230	0	0																						
389376			345	0	6	0	354	15	0																						
389826			166	12	1	0	157	4	0																						
390372			1636	0	0	0	1636	0	0																						
390840			2693	240	187	0	2295	29	0																						
391418			1439	137	41	0	1491	230	0																						
391557			1038	137	9	0	921	29	0																						
391575			11233	4800	47	0	6433	47	0				277																		
391959			1092	0	14	0	1078	0	0			0	0																		
391977			3522	62	9	0	3459	8	0																						
392152			884	0	4	0	881	1	0																						
392255			774	-167	4	0	984	47	0																						
392778			4122	500	23	0	3782	183	0																						
393252			984	0	2	0	983	1	0																						
393355			1558	0	4	0	1554	0	0			0	0																		
393953			6002	0	10	0	6006	14	0																						
394156			1007	-262	42	0	1263	36	0																						
394259			4946	0	58	0	4944	56	0				0																		
395238		0	407837	15414	13671	0	427597	48845	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8674	0	
396057			719	0	1	0	719	1	0																						
396244			2107	0	22	0	2085	0	0				0																		
396253			5734	2172	254	0	3437	129	0																						
396954			2078	0	60	0	2142	124	0																						
397456			1923	45	0	0	1878	0	0			0	0																		
397531			6851	0	4	0	6847	0	0																						
397540			14953	-500	75	0	15489	111	0			0	0																		
397559			6304	650	45	0	5938	329	0																						
397755			9878	1356	25	0	8528	31	0																						
397858			400	-4	4	0	400	0	0																						
398051			839	60	2	0	779	2	0			0	0																		
398248			1640	0	2	0	1638	0	0				0																		
398668	921		0	0	0	0	0	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	-35	0	0	
398837			2387	24	9	0	2387	33	0																						
399357			456	0	20	0	436	0	0																						
399517		0	38395	3205	240	0	35509	559	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586	0	
399731			840	0	8	0	876	44	0				0																		
399973			1276	125	8	0	1144	1	0																						
400057			1439	75	0	0	1374	10	0																						
400141			7868	0	18	0	7871	21	0																						
400365			3775	125	2	0	3680	32	0																						
400767			1206	3	5	0	1203	5	0																						
401072			688	42	87	0	561	0	-2																						
401559			461	0	0	0	461	0	0																						
401755			1927	0	2	0	1928	3	0																						
401906			5910	30	11	0	5876	7	0																						
401951			431	140	1	0	295	5	0																						
402846			269	0	0	0	269	0	0																						
402873			255	0	0	0	255	0	0																						
403067			1360	-115	0	0	1475	0	0																						
403151			17508	595	913	0	16072	72	0				0																		
403179			15709	462	333	0	15124	210	0																						
403254			0	-6	0	0	6	0	0																						
403656			788	257	163	0	816	448	0																						
403870			7052	695	11	0	6395	49	0																						
403946			15040	650	85	0	14373	68	0																						
404653			3286	856	16	0	2430	16	0																						
404943			809	28	22	0	945	186	0																						
406022			2904	0	0	0	2906	2	0																						
406059			4254	229	215	0	3962	152	0																						
406666			762	275	0	0	525	38	0																						
406974			2436	170	0	0	2266	0	0																						
407168			1264	309	0	0	955	0	0																						
407506			16829	-150	2723	0	16813	2557	0																						
407645			2386	0	57	0	2339	10	0																						
407850			377	0	3	0	374	0	0																						
408307			5151	45	20	0	5158	72	0			0	0																		
408642			13809	0	16	0	13811	18	0																						
408875			5381	-1709	373	0	6947	230	0																						
409265			58	6	1	0	52	1	0																						
410159			188	4	0	0	184	0	0																						
410560			1027	0	0	0	1027	0	0																						
410748			4103	-100	218	0	3985	0	0				0																		
410917			4419	210	69	0	4218	78	0																						
410944			335	0	2	0	809	476	0																						
411062			359	-51	88	0	343	21	0																						
411174			417	0	0	0	417	0	0																						
411231			601	65	20	0	634	118	0																						
411240			405	0	0	0	405	0	0																						
411512			13173	850	24	0	12407	108	0				0																		
411549			285	0	0	0	299	14	0																						
411576			576	0	1	0	575	0	0			0	0																		
411624			1850	78	0	0	1774	2	0				0																		
411651			1271	170	2	0	1109	10	0																						
412153			2172	90	10	0	2082	10	0																						
412452			311	27	0	0	311	27	0																						
412555			4053	0	44	0	4013	4	0																						
412667			1238	80	4	0	1154	0	0																						
412751			86294	15800	1567	0	74594	5667	0				0																		
412845			2837	225	124	0	2566	78	0																						
412872			175	8	0	0	167	0	0																						
413141			37599	2840	163	0	34666	70	0				3																		
413208	867		532283	91831	16874	0	446619	24004	963			0		1331	0	-1187	0	0	144	1107	0	684	0	0	1791	0	0	0	-14152	42846	
413347			421	16	0	0	405	0	0																						
413543			1369	0	0	0	1369	0	0																						
413646			4445	385	9	0	4245	194	0																						
413673			1527	0	37	0	1490	0	0																						
413758			1667	150	5	0	1521	9	0																						
414102			4288	188	200	0	4312	412	0																						
414652			944	20	49	0	891	16	0																						
414764			5484	1419	146	0	4679	760	0																						
414858			1507	40	34	0	1525	92	0																						
416245		0	88757	1400	1274	0	87887	1804	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	845	0	
416272			834	12	2	0	831	11	0																						
416339			193	137	0	0	56	0	0																						
416357			582	0	45	0	537	0	0																						
416656			4112	180	70	0	3966	104	0																						
416674			5029	0	7	0	5022	0	0																						
417626			4687	-1166	710	0	5352	209	0																						
417710			581	18	0	0	563	0	0																						
418100			3579	0	19	0	3560	0	0																						
418249			12042	0	3	0	12043	4	0																						
418436			77	0	0	0	77	0	0																						
418856			180	0	0	0	180	0	0																						
419406			44313	-5000	523	0	49643	853	0				0																		
419460			2934	315	90	0	2531	2	0																						
419675			12381	400	126	0	12108	253	0																						
419947			389	10	40	0	339	0	0																						
420578			1980	-260	65	0	2276	101	0																						
420644			4088	0	2	0	4104	18	0																						
420653			1885	30	1	0	1884	30	0			0	0																		
420877			810	31	2	0	777	0	0																						
421445			954	31	25	0	898	0	0																						
421539			2201	124	6	0	2089	18	0																						
422059			701	-250	1	0	950	0	0			0	0																		
422116			776	0	14	0	820	58	0																						
422433			23583	1389	1435	0	24029	3270	0			0	724																		
422657			936	40	6	0	890	18	18																						
423159			3360	50	79	0	3363	132	0																						
423449			7579	0	81	0	7566	68	0																						
423636			1100	225	95	0	817	37	0																						
423739			12520	750	230	0	12008	468	0																						
424156			1164	0	39	0	1128	3	0																						
424240			1568	0	12	0	1616	60	0																						
424352			2151	30	9	0	2113	1	0																						
424437			130	0	0	0	130	0	0			0	0																		
424633			1766	48	6	0	1717	5	0																						
425050			176	0	0	0	176	0	0																						
425108			4060	172	10	0	3895	17	0																						
425818			3281	153	541	0	3214	627	0																						
425845			2693	0	2	0	2705	14	0																						
425911			13606	750	32	0	12931	107	0																						
426057			706	-750	610	0	846	0	0																						
426141			99	0	2	0	97	0	0																						
426534			24734	-439	1530	0	23936	293	0			0	33																		
426758			553	3	3	0	552	5	0																						
426945			1750	60	26	0	1666	2	0																						
427241			3004	-100	69	0	3118	83	0																						
427353		0	7490	340	202	0	7213	265	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
427858			874	-32	13	0	899	6	0																						
427960			737	52	0	0	685	0	0																						
428060			11093	1095	9	0	9992	3	0																						
428462			2401	0	60	0	2339	10	12																						
428547		0	12219	-879	62	0	13317	281	0					2	0	-1	0	0	1	0	0	0	0	0	0	0	0	0	238	0	
428855			1067	34	2	0	1041	10	0																						
429021			7486	0	94	0	7401	9	0																						
429487			7116	725	129	0	6305	43	0																						
430036			4217	0	11	0	4207	1	0				0																		
430054			2446	150	0	0	2296	0	0																						
430344			1636	20	55	0	1568	7	0																						
431172		0	196075	4014	2439	0	197752	8130	0			0		22	0	87	0	0	109	0	0	0	0	0	0	0	0	0	-3184	0	
431323			1238	29	24	0	1193	8	0																						
431350			462	0	0	0	462	0	0																						
432058			572	72	1	0	501	2	0			0	0																		
432432			1140	47	3	0	1112	22	0																						
433505			9778	335	3	0	9451	11	0				0																		
433550			602	0	22	0	736	156	0																						
433608		0	43793	46	1306	0	11822	402	31021			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	
433859			1154	20	64	0	1073	3	0																						
433943			2860	60	11	0	2807	18	0																						
434203			4698	153	85	0	4508	48	0				0																		
434539			2106	0	18	0	2123	35	0																						
435059			3044	0	11	0	3039	6	0																						
435077		397	75206	31006	3335	0	67623	26758	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7	0	0	
435255			2919	150	0	0	2771	2	0																						
435666			1152	128	4	0	1021	1	0																						
435750			11075	0	9	0	11078	12	0			0	0																		
436159		0	126272	2052	1628	0	125559	2967	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6019	0	
436542			3709	500	1	0	3210	2	0																						
436739			2987	50	154	0	2783	0	0																						
436953			10169	750	9	0	9542	132	0																						
437044			170	0	0	0	170	0	0																						
437914		0	141970	27239	2939	0	94507	8818	26103					5	0	1	0	0	6	0	0	0	0	0	0	0	0	0	-116	8839	
439132			3505	0	5	0	3511	11	0			0	0																		
439338			20217	0	142	0	20464	389	0				0																		
439356			8647	348	84	0	8249	34	0																						
439404			16201	900	139	0	15521	359	0				0																		
439730			717	26	3	0	644	32	76																						
440857			391	27	0	0	364	0	0																						
440978			236	2	0	0	234	0	0																						
441050			1594	0	20	0	1729	155	0																						
441078			1084	-60	54	0	1253	163	0																						
441135			477	0	1	0	477	1	0																						
441256			25230	0	129	0	25283	182	0			0	0																		
441359			4735	123	52	0	4761	201	0																						
441470			118	0	0	0	118	0	0																						
441630			883	5	123	0	839	84	0																						
442011			2188	300	135	0	1841	88	0																						
442057			445	30	0	0	415	0	0																						
442244			3153	42	22	0	3089	0	0																						
442655			513	0	56	0	475	18	0																						
443148			2367	197	265	0	1912	7	0																						
443205			18852	300	719	0	17883	50	0																						
443353			6251	-276	168	0	6514	155	0																						
443625			988	30	1	0	957	0	0																						
443634			866	55	6	0	812	7	0																						
444350			1496	-75	14	0	1560	3	0																						
444556			8008	0	37	0	7971	0	0																						
444677			42	0	0	0	42	0	0																						
445674			1180	0	7	0	1180	7	0																						
445955			3961	125	225	0	3874	263	0																						
446130			979	50	18	0	984	73	0				0																		
446149			733	126	3	0	642	38	0																						
446176			294	0	1	0	293	0	0				0																		
446877			1957	326	8	0	1626	3	0																						
447070			1301	0	0	0	1379	78	0																						
447100			12029	536	34	0	11531	72	0				0																		
447557			3469	150	0	0	3320	1	0																						
448040			5623	120	63	0	5474	34	0																						
448554			3466	-410	0	0	3881	5	0																						
449038			0	0	0	0	0	0	0				0																		
449430			1910	248	5	0	2018	361	0																						
449832			2943	0	118	0	2872	47	0			0	0																		
449935			0	0	0	0	0	0	0																						
450632			2705	108	91	0	2563	57	0																						
450669			194	0	0	0	194	0	0																						
450753			1990	0	5	0	1995	10	0			0	0																		
450856			98230	6000	334	0	92818	922	0				0																		
450959			7744	0	38	0	7745	39	0																						
451068			4887	30	35	0	4826	4	0																						
451246			2134	6	50	0	2086	8	0																						
451273			707	42	0	0	669	4	0				0																		
451965	0		11629000	10000	642000	0	12318000	1294000	-47000	0	94000	0		95000	0	-14000	0	0	81000	2000	0	4000	0	0	3000	0	3000	0	-199000	1236000	
452159			618	0	0	0	618	0	0																						
452739			1650	35	5	0	1613	3	0																						
452841			1634	0	13	0	1621	0	0																						
453147			613	0	0	0	613	0	0																						
453446			3650	0	18	0	3670	38	0																						
453839			1539	0	3	0	1546	10	0																						
454546			2182	0	5	0	2177	0	0																						
454658			1799	314	23	0	1732	270	0																						
454676			7202	735	33	0	6715	281	0																						
454975			1286	20	1	0	1280	15	0																						
455150			1157	0	78	0	1137	58	0				0																		
455253			3845	-248	123	0	3970	0	0			0	0																		
455459			613	16	2	0	628	33	0																						
455552			1405	0	28	0	1480	103	0																						
455945			1068	0	33	0	1086	51	0																						
455972			29994	0	8	0	30226	240	0			0	0																		
456045		0	294267	45170	1143	0	236714	5576	16816			0		0	0	2005	0	0	2005	842	0	0	0	0	842	0	0	0	11410	1600	
456054			2118	0	62	0	2059	3	0																						
456250			92	92	0	0	0	0	0																						
456344			1014	0	0	0	1014	0	0																						
456755			3297	210	53	0	3341	307	0				0																		
457060			3550	150	42	0	3596	238	0																						
457220			2947	0	5	0	2979	37	0																						
457426			2874	0	40	0	2897	63	0																						
457752			4261	210	0	0	4362	311	0																						
458142			3279	430	71	0	3184	406	0																						
458544			6256	502	26	0	5812	84	0																						
458665			1190	0	36	0	1159	5	0																						
458946			808	2	28	0	811	33	0																						
459130			3006	338	75	0	2713	120	0																						
459354			226	40	53	0	176	43	0																						
459372			1318	0	0	0	1318	0	0																						
459644			850	0	14	0	839	3	0																						
459671			21117	750	47	0	20320	0	0				0																		
460033			29169	522	313	0	28732	398	0				0																		
460275			246	-5	0	0	251	0	0																						
460332			2731	0	0	0	2731	0	0																						
460350			662	18	1	0	643	0	0			0	0																		
460556			348	-33	0	0	386	5	0																						
460770			1244	-80	0	0	1324	0	0																						
461058			1052	30	4	0	1035	17	0																						
463203			2861	0	0	0	2864	3	0																						
463342		0	8085	-202	99	0	8385	197	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	
463605			2907	0	15	0	2964	72	0																						
463650			13345	509	13	0	12996	173	0																						
463735		0	308175	-34257	11727	0	342065	11360	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1969	0	
464255			1212	0	99	0	1151	38	0																						
464853			450	12	6	0	432	0	0																						
465038			3664	150	82	0	3433	1	0																						
465243			2401	60	1	0	2343	3	0																						
465524			853	20	54	0	798	19	0																						
465618			11080	200	263	0	10630	13	0																						
465672			1683	0	3	0	1705	25	0																						
466044			2378	-120	5	0	2493	0	0			0	0																		
466240			11574	684	130	0	11624	864	0																						
466754			9407	297	99	0	9303	292	0																						
466932			1075	0	25	0	1123	73	0																						
467144			387	0	4	0	386	3	0																						
467470			1120	0	2	0	1118	0	0																						
467658			8445	131	147	0	8363	196	0																						
467733			1270	0	24	0	1262	16	0																						
468673			2637	250	14	0	2420	47	0																						
468806			5028	-1167	167	0	6040	12	0																						
469250			121	0	0	0	121	0	0																						
469559			3980	0	38	0	3947	5	0																						
469737			5050	180	22	0	4867	19	0																						
470032			1418	30	17	0	1401	30	0																						
470050		0	71932	7850	1551	0	63465	934	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2282	0	
470434			50	50	2	0	60	19	-43																						
470452			17055	1632	420	0	16303	1300	0				0																		
471057			358	0	5	0	355	2	0				0																		
472018			443	0	1	0	442	0	0																						
472045			358	0	0	0	358	0	0																						
472148			89	30	0	0	60	1	0																						
472250			208	0	0	0	208	0	0			0	0																		
472531			620	32	7	0	600	19	0																						
472616			5672	330	102	0	5673	433	0				0																		
472643			721	0	128	0	593	0	0																						
472951			355	5	3	0	347	0	0																						
472979			1582	129	0	0	1453	0	0																						
473042			12839	1298	177	0	11644	280	0																						
473257			2140	0	28	0	2124	12	0																						
473266			16450	578	9	0	15888	25	0																						
473501		0	99021	-3990	4556	0	106094	7639	0			0		105	0	-11	0	0	94	0	0	0	0	0	0	0	0	0	0	0	
473930			3697	150	354	0	3334	141	0																						
474058			1642	30	0	0	1742	130	0																						
474245			830	18	0	0	814	2	0																						
474254			27677	69	363	0	27871	626	0				0																		
474357			491	12	19	0	469	9	0																						
474450			2391	-100	2	0	2494	5	0																						
474544			427	4	0	0	423	0	0																						
474656			689	52	4	0	633	0	0																						
474759			56077	8700	1942	0	47547	2112	0				0																		
474919		0	248563	-5240	8321	0	249000	3518	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-210	0	
475345			2683	0	0	0	2683	0	0																						
475354			6561	285	515	0	5846	85	0																						
475653			3541	183	10	0	3400	52	0																						
475756			1541	0	118	0	1484	61	0																						
476342			242	0	2	0	243	3	0																						
476445			1732	0	6	0	1796	70	0																						
476472			29	44	0	0	0	15	0																						
476539			647	25	27	0	605	10	0																						
476810	58000		14527000	1571000	683000	1000	14896000	2170000	-452000	0	264000			70000	0	21000	0	0	91000	0	0	0	0	0	0	0	0	-9000	360000	1012000	
477303			5031	0	34	0	5034	37	0																						
477321			7160	275	39	0	6933	87	0																						
477349			2257	0	3	0	2255	1	0				0																		
477376			53	35	1	0	22	5	0																						
477639			588	-100	30	0	658	0	0																						
477648			1942	0	3	0	1946	7	0																						
477844			2194	0	43	0	2239	88	0																						
478140			1343	0	7	0	1619	283	0																						
478195			4478	280	2	0	4198	2	0																						
478533			1164	0	2	0	1162	0	0			0	0																		
478766			2980	0	0	0	2980	0	0																						
479071			1375	0	0	0	1375	0	0																						
479268			71380	0	1000	0	71597	1217	0				0																		
479370			2713	0	2	0	2723	12	0																						
479446			2093	0	1	0	2103	11	0																						
479567			386	70	17	0	374	75	0																						
479754			1761	110	13	0	1639	1	0																						
479839			7167	150	82	0	7124	189	0																						
480059			850	0	0	0	850	0	0				0																		
480228	5000		11942000	523000	706000	0	12368000	1656000	1000	0	145000	0		37000	0	2000	0	0	39000	2000	0	0	0	0	2000	0	0	2000	4000	592000	
480246			206	0	1	0	205	0	0																						
480330			36	0	0	0	36	0	0				0																		
480433			2410	0	21	0	2416	27	0																						
480723			2011	19	16	0	2016	40	0				0																		
480853			2311	230	51	0	2173	143	0																						
481159			2707	0	93	0	2614	0	0																						
481177			8315	-500	169	0	8775	129	0				0																		
481430			2429	0	1	0	2428	0	0																						
481579			918	-146	101	0	963	0	0				0																		
481627			3869	300	69	0	3685	185	0																						
481748			305	0	0	0	305	0	0																						
481944			2537	145	8	0	2401	17	0																						
482053			7203	0	37	0	7227	61	0																						
482156			5127	0	99	0	5028	0	0																						
482370			130	7	0	0	130	7	0				0																		
482446			766	0	0	0	766	0	0																						
483274			1852	40	16	0	1796	0	0																						
483537			943	0	60	0	883	0	0																						
483751			3483	90	12	0	3421	40	0																						
484057			368	0	51	0	509	192	0																						
484141			575	35	0	0	540	0	0																						
484776			2471	32	2	0	2437	0	0																						
485054			660	0	1	0	659	0	0																						
485139			1493	30	6	0	1468	11	0				0																		
485214			2020	84	170	0	1788	22	0																						
485456			4794	0	45	0	4775	26	0																						
485559		0	624122	-24000	17694	0	670124	39696	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14000	16791	
487142			318	0	12	0	342	36	0																						
487357			5315	102	41	0	5196	24	0				0																		
487843			420	-92	1	0	520	9	0																						
488318	57		137	-66	58	0	145	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	-22	0	0	
488420			815	0	38	0	787	10	0																						
488653			3281	0	0	0	3281	0	0																						
488756			1579	0	21	0	1583	25	0																						
489155			242	0	65	0	177	0	0																						
489249			400	3	13	0	400	16	0																						
489548			3159	150	42	0	3337	370	0																						
489623		0	81415	-1190	3227	0	83111	3733	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-151	0	
490179			124	0	0	0	124	0	0				0																		
490348			1889	30	14	0	2037	192	0																						
490450			17972	1850	41	0	16083	2	0																						
490843			913	0	3	0	912	2	0																						
490955			52	3	0	0	49	0	0																						
491224	0		850259	436895	37102	2658	178493	330513	530940			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69484	9893	
491402			3981	180	12	0	3799	10	0																						
491653			629	35	2	0	597	5	0																						
491934			13963	1150	177	0	12910	274	0																						
492650			14618	750	66	0	13914	112	0			0	0																		
