"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
294751																																																																																							
294779																																												405	0	143939	2293	0	0	3028	0	460622	7136	0	0	1509	0	236464	2497	0	0	498	87	171303	1362	0	0	0	0	0	0	0	0	9	0	2964	57	0	0	0	5449	87	1015292	13345	0	0	
294827																																																																																							
295011																																																																																							
295057																																																																																							
295646																																																																																							
296456																																																																																							
296474																																																																																							
296559																																																																																							
296755																																																																																							
296858																																																																																							
297051																																																																																							
297257																																																																																							
297547																																																																																							
297631																																																																																							
297761																																																																																							
298049																																																																																							
298218																																																																																							
298245																																																																																							
299046																																												0	0	108460	1660	0	0	1693	69	667758	11141	0	0	91	0	250742	2699	0	0	300	1	232876	1768	0	0	0	0	11938	490	0	0	0	0	92079	1503	0	0	338	2084	70	1363853	19599	0	0	
299868																																																																																							
300009																																																																																							
300063																																																																																							
300157																																																																																							
300353																																																																																							
300456																																																																																							
300933																																																																																							
300942																																																																																							
300960																																																																																							
301574																																																																																							
301800																																																																																							
302030																																																																																							
302133																																																																																							
302553																																																																																							
302656																																												4589	0	121156	834	0	0	51598	1809	844152	5806	0	0	0	0	53866	135	0	0	16723	1785	568879	3911	2068	0	0	0	0	0	0	0	0	0	15433	44	0	0	14400	72910	3594	1603486	25130	2068	0	
303653																																																																																							
303701																																																																																							
303747																																																																																							
303952																																																																																							
304155																																																																																							
304173																																																																																							
304520																																																																																							
304575																																																																																							
304762																																																																																							
304913																																																																																							
305059																																																																																							
305077																																																																																							
305237																																																																																							
305442																																																																																							
306056																																																																																							
306140																																																																																							
306159																																																																																							
306337																																																																																							
306908																																																																																							
307062																																																																																							
307334																																																																																							
307361																																																																																							
307679																																																																																							
307932																																																																																							
308256																																																																																							
308340																																																																																							
308836																																																																																							
309150																																																																																							
309655																																																																																							
309851																																																																																							
310754																																																																																							
310950																																																																																							
310978																																												43	0	77037	1755	0	0	7248	0	231127	5138	0	0	8209	23	1005351	11230	0	0	1097	0	44289	642	0	0	0	0	700	35	0	0	0	0	36	0	0	0	0	16597	23	1358540	18800	0	0	
311050																																																																																							
311144																																																																																							
311256																																																																																							
311265																																																																																							
311603																																																																																							
311658																																																																																							
311845																																												5812	215	1064934	20446	201	18	52727	1660	4067865	88284	6500	0	42197	4392	2876277	57029	3318	72	25487	4063	3422477	33780	704	1	0	0	154612	6552	0	0	2780	264	1553228	33432	0	0	0	129003	10594	13139393	239523	10723	91	
311939																																																																																							
312244																																																																																							
312356																																																																																							
313009																																																																																							
313157																																																																																							
313223																																																																																							
313577																																																																																							
314257																																																																																							
314444																																																																																							
315656																																																																																							
316840																																																																																							
316859																																																																																							
316934																																																																																							
317258																																																																																							
317342																																																																																							
317379																																																																																							
317650																																																																																							
318639																																																																																							
318835																																																																																							
318947																																																																																							
318974																																																																																							
319047																																																																																							
319458																																																																																							
319551																																																																																							
320034																																																																																							
320052																																																																																							
320070																																																																																							
320119																																												4234	0	187016	6092	0	0	56805	0	1890465	36727	0	0	0	0	623786	20454	0	0	0	0	4489684	52642	0	0	0	0	287	6	0	0	0	0	18704	505	0	0	0	61039	0	7209942	116426	0	0	
321152																																																																																							
321255																																																																																							
321273																																																																																							
321330																																																																																							
321947																																																																																							
322056																																																																																							
322449																																																																																							
322476																																																																																							
322551																																																																																							
323204																																																																																							
323651																																																																																							
324153																																																																																							
324229																																																																																							
324256																																																																																							
324340																																												80	0	16559	97	0	0	3032	158	453681	2937	12534	0	2720	254	222191	1046	2804	0	2012	19	348632	2650	6710	0	0	0	0	0	0	0	8	1	33891	314	24	0	117	7852	432	1074954	7161	22072	0	
324854																																																																																							
324863																																												0	0	115193	2153	0	0	0	0	381895	5892	0	0	8	0	68323	630	0	0	72	59	394619	6780	0	0	0	0	0	0	0	0	0	0	8789	202	0	0	3809	80	59	968819	19466	0	0	
324975																																																																																							
325141																																																																																							
325459																																																																																							
325534																																																																																							
326054																																																																																							
326344																																																																																							
326858																																																																																							
326979																																																																																							
327220																																																																																							
327305																																																																																							
327435																																																																																							
327556																																																																																							
327855																																																																																							
328058																																																																																							
328357																																																																																							
328656																																																																																							
328777																																												0	0	213506	4707	0	0	2613	0	529035	6109	0	0	4176	70	753143	3661	66	0	282	8	141222	650	0	0	0	0	0	0	0	0	0	0	2711	60	0	0	1444	7071	78	1639617	16631	66	0	
329149																																																																																							
329345																																																																																							
329550																																																																																							
329952																																																																																							
330239																																																																																							
330248																																																																																							
330855																																												1831	179	84961	212	0	0	62021	4867	673956	8523	0	0	8562	1574	451036	662	0	0	5967	848	334079	2487	0	0	0	0	0	0	0	0	3600	323	37726	594	0	0	1845	81981	7791	1581758	14323	0	0	
330873																																																																																							
330949																																																																																							
331076																																																																																							
331375																																																																																							
331544																																																																																							
331713																																																																																							
332224																																																																																							
332345																																																																																							
332402																																																																																							
332671																																																																																							
332756																																																																																							
333034																																																																																							
333203																																																																																							
333650																																																																																							
333856																																																																																							
333940																																																																																							
334264																																																																																							
334648																																																																																							
334657																																																																																							
335346																																																																																							
335355																																																																																							
336147																																																																																							
336361																																																																																							
336576																																																																																							
336950																																																																																							
337247																																																																																							
337340																																																																																							
338646																																																																																							
338851																																																																																							
338945																																																																																							
339072																																												0	0	60090	1254	0	0	3225	0	26450	644	0	0	4113	400	423248	2991	0	0	180	0	9052	200	0	0	0	0	0	0	0	0	1	0	2659	37	0	0	0	7519	400	521499	5126	0	0	
339353																																																																																							
339456																																																																																							
339607																																																																																							
339773																																												144	135	407891	4726	0	0	13317	3625	590171	4519	0	0	3863	43	666333	4111	0	0	381	0	199199	1852	0	0	0	0	12	0	0	0	0	0	7234	31	0	0	803	17705	3803	1870840	16042	0	0	
339858																																																																																							
339876																																																																																							
340135																																												884	194	112192	673	0	0	13140	187	424945	2796	0	0	595	0	447335	2953	0	0	1098	11	242147	1530	0	0	0	0	0	0	0	0	0	0	6667	116	0	0	2691	15717	392	1233286	10759	0	0	
340144																																																																																							
340256																																																																																							
340443																																																																																							
340742																																																																																							
340751																																																																																							
341310																																																																																							
342054																																																																																							
342362																																																																																							
342410																																												0	0	61312	1114	0	0	1368	0	691568	9967	5173	0	2837	33	516538	4316	6641	197	3100	1	664428	3971	449	60	0	0	0	0	0	0	0	0	26215	274	61	0	218	7305	34	1960061	19860	12324	257	
342634																																																																																							
343051																																																																																							
343248																																																																																							
343257																																																																																							
343770																																																																																							
343903																																																																																							
343958																																																																																							
344647																																																																																							
344816																																																																																							
344852																																																																																							
345309																																												0	0	63827	319	0	0	10511	125	145601	2399	0	0	9183	124	644732	5094	0	0	1774	124	111191	701	0	0	0	0	0	0	0	0	239	20	5849	71	0	0	0	21707	393	971200	8584	0	0	
345345																																																																																							
345747																																																																																							
345756																																																																																							
345877																																																																																							
346379																																																																																							
346566																																																																																							
346771																																																																																							
347022																																																																																							
347639																																																																																							
347956																																																																																							
348159																																																																																							
348720																																																																																							
349129																																																																																							
349343																																																																																							
350572																																																																																							
350657																																																																																							
350750																																																																																							
351131																																												0																																					0						
351560																																																																																							
351878																																																																																							
352370																																																																																							
352651																																																																																							
352745																																																																																							
352772																																																																																							
353238																																																																																							
353546																																																																																							
353555																																												149	0	266432	1927	0	0	6951	257	967049	7108	0	0	136	0	360321	1203	0	0	13141	2559	2577535	35251	0	0	0	0	5362	14	0	0	143	124	861168	10272	0	0	0	20520	2940	5037867	55775	0	0	
353724																																																																																							
353957																																																																																							
354057																																																																																							
354253																																																																																							
354310																																																																																							
354552																																																																																							
354851																																																																																							
355120																																																																																							
355559																																																																																							
355858																																												0	0	76905	0	0	0	15916	1837	506492	6480	0	0	1136	716	87962	1751	0	0	5497	1393	194213	3306	0	0	0	0	171623	47923	0	0	16	1	6194	141	0	0	0	22565	3947	1043389	59601	0	0	
356239																																																																																							
356659																																																																																							
356752																																																																																							
357151																																																																																							
357526																																																																																							
357553																																																																																							
357777																																																																																							
357937																																																																																							
358112																																																																																							
358448																																																																																							
358756																																																																																							
359472																																																																																							
359650																																																																																							
359744																																																																																							
360777																																																																																							
361055																																																																																							
361167																																																																																							
361279																																																																																							
361354																																																																																							
361439																																																																																							
362043																																																																																							
362155																																																																																							
362717																																																																																							
362856																																																																																							
362940																																																																																							
363442																																																																																							
363648																																																																																							
363657																																																																																							
363778																																																																																							
364131																																																																																							
364270																																																																																							
364430																																																																																							
364850																																																																																							
365325																																																																																							
365745																																																																																							
365848																																																																																							
365950																																																																																							
366078																																																																																							
366238																																																																																							
366247																																																																																							
366359																																																																																							
366658																																																																																							
366854																																																																																							
367150																																																																																							
367178																																																																																							
367431																																																																																							
367543																																																																																							
368054																																																																																							
368344																																																																																							
368522																																																																																							
368933																																																																																							
368951																																																																																							
369453																																																																																							
369659																																																																																							
370020																																																																																							
370271																																																																																							
370347																																																																																							
370721																																																																																							
370833																																																																																							
370954																																																																																							
371223																																																																																							
371232																																																																																							
371362																																																																																							
371559																																																																																							
371755																																																																																							
371849																																																																																							
371924																																																																																							
371942																																																																																							
372444																																																																																							
372538																																																																																							
372640																																																																																							
372855																																																																																							
373115																																												0	0	14571	277	0	0	3091	975	286855	2998	0	0	804	5	295474	3204	0	0	50	50	143494	1190	0	0	0	0	2278	44	0	0	0	0	20254	524	0	0	630	3945	1030	762926	8867	0	0	
373272																																																																																							
373553																																																																																							
373601																																												0	0	0	0	0	0	0	0	10471	64	0	0	0	0	84540	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	871	0	0	0	149	0	0	95882	706	0	0	
374130																																																																																							
374354																																																																																							
374653																																												0	0	60563	767	0	0	1270	66	140458	1885	0	0	170	96	90432	1095	0	0	3801	0	278590	5892	0	0	0	0	0	0	0	0	211	120	925550	11747	0	0	0	5452	282	1495593	21386	0	0	
374774																																																																																							
375034																																												1364	0	72058	908	0	0	13814	934	612759	6321	0	0	5834	352	183563	1433	0	0	12946	808	574691	6962	0	0	0	0	4745	117	0	0	0	0	5556	77	0	0	706	33958	2094	1453372	16524	0	0	
375043																																												0	0	85968	453	0	0	14850	370	583596	4630	0	0	547	0	68007	716	0	0	7454	570	426914	4685	0	0	0	0	0	0	0	0	0	0	4674	55	0	0	1183	22851	940	1169159	11722	0	0	
375379																																																																																							
375502																																																																																							
375566																																																																																							
375650																																																																																							
376237																																																																																							
376273																																												438	0	43980	488	0	0	2571	0	737374	4916	0	0	7481	20	402122	2658	0	0	247	0	69650	1037	0	0	0	0	0	0	0	0	393	0	455206	4281	0	0	0	11130	20	1708332	13380	0	0	
376442																																																																																							
376947																																																																																							
377663																																																																																							
377850																																																																																							
377908																																												0	0	10909	429	0	0	4940	449	784896	11302	0	0	0	0	722793	3319	0	0	439	140	1451413	19377	0	0	0	0	0	0	0	0	0	0	20439	241	0	0	229	5379	589	2990450	34897	0	0	
378044																																																																																							
378110																																																																																							
379050																																																																																							
379153																																																																																							
379470																																																																																							
379649																																																																																							
379920																																																																																							
380346																																																																																							
380458																																																																																							
380533																																																																																							
380654																																																																																							
380878																																																																																							
380944																																																																																							
381026																																																																																							
381343																																																																																							
381839																																																																																							
381932																																																																																							
381950																																																																																							
382050																																																																																							
382069																																																																																							
382256																																																																																							
382274																																																																																							
382443																																																																																							
382537																																																																																							
382649																																																																																							
382658																																																																																							
382742																																																																																							
382854																																																																																							
384018																																																																																							
384278																																												784	16	90278	370	1039	79	2227	132	238119	1421	6847	475	3829	93	417980	557	514	24	314	6	323977	726	587	37	0	0	1004	105	0	0	5	0	50385	961	0	0	21492	7159	247	1121743	25632	8987	615	
384353																																																																																							
384652																																																																																							
384830																																																																																							
385350																																																																																							
385471																																																																																							
385547																																																																																							
385686																																																																																							
386432																																																																																							
386450																																																																																							
386731																																																																																							
386825																																																																																							
386852																																																																																							
387055																																																																																							
387671																																																																																							
388155																																																																																							
388258																																																																																							
388557																																																																																							
388744																																																																																							
388753																																																																																							
388874																																																																																							
388940																																																																																							
389059																																																																																							
389358																																																																																							
389376																																																																																							
389826																																																																																							
390372																																																																																							
390840																																																																																							
391418																																																																																							
391557																																																																																							
391575																																												0	0	0	0	0	0	2510	372	119950	707	4468	0	853	158	142939	1399	0	0	308	16	63645	132	0	0	0	0	0	0	0	0	5	5	2477	2	0	0	0	3676	551	329011	2240	4468	0	
391959																																																																																							
391977																																																																																							
392152																																																																																							
392255																																																																																							
392778																																																																																							
393252																																																																																							
393355																																																																																							
393953																																																																																							
394156																																																																																							
394259																																																																																							
395238																																																																																							
396057																																																																																							
396244																																																																																							
396253																																																																																							
396356																																																																																							
396954																																																																																							
397456																																																																																							
397531																																																																																							
397540																																												0	0	115896	2293	0	0	1227	0	470624	7219	0	0	1728	0	296196	2472	0	0	882	710	216720	3707	0	0	0	0	0	0	0	0	98	0	10370	209	0	0	0	3935	710	1109806	15900	0	0	
397559																																																																																							
397755																																																																																							
397858																																																																																							
398051																																																																																							
398248																																																																																							
398668																																																																																							
398837																																																																																							
399357																																																																																							
399517																																																																																							
399731																																																																																							
399973																																																																																							
400057																																																																																							
400141																																																																																							
400365																																																																																							
400767																																																																																							
400945																																																																																							
401072																																																																																							
401559																																																																																							
401755																																																																																							
401906																																																																																							
401951																																																																																							
402462																																																																																							
402846																																																																																							
402873																																																																																							
403067																																																																																							
403151																																												0	0	86478	340	0	0	10449	338	419613	2666	0	0	326	76	80904	641	0	0	7572	1140	771661	8715	0	0	0	0	0	0	0	0	470	325	24931	485	0	0	676	18817	1879	1383587	13523	0	0	
403179																																																																																							
403254																																																																																							
403656																																																																																							
403870																																																																																							
