"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
32766														1536	0	567	954	0	437	0	0	3	0	12	0	0	0	Accrued PPP loan fees			
32971														2627	0	2461	0	0	0	0	0	78	88	0	2324	0	0				
33147														693	0	21	0	0	0	0	0	206	466	0	0	0	0				
33259														3094	0	1063	0	0	322	389	0	969	1062	0	0	0	0	Interest Payable Participant	Income Tax Acrued		
33268														284	0	146	0	97	0	0	0	32	106	0	45	0	0				
33370														156	0	156	0	0	0	0	0	0	0	0	0	0	0				
33839														152	0	19	82	19	0	0	0	13	38	0	0	0	0				
33857														5247		0	0					469	4778	0							
34425														5744	0	3651	0	0	808	1925	0	67	1924	102	0	0	0	Pension Plan Liability	Due to Bay Banks (Parent Company)		
34434														1482	427	1129	0	0	0	0	0	241	112	0	0	0	0				
34537														88400		70601	0					1913	13725	2161			28959				
34555														2748	0	2494	0	0	0	0	0	254	0	0	2443	0	0				
34742														3682	0	2713	0	0	0	0	0	211	758	0	2469	0	0				
35057														416	0	74	69	0	0	0	0	58	215	0	0	0	0				
35301	16435000	0	13428000	612000	0	5162000	4753000	0	2373000	22000	0	0	0									0						Collateral deposits	Obligation To Return NonCash Collateral Received		
35570														361311	0	251204	0	0	0	0	0	2962	89478	17667	0	0	212559				
35646														586	0	350	166	0	0	0	0	49	21	0	350	0	0				
35879														1441	0	478	114	0	0	0	0	209	640	0	460	0	0				
36456														576	0	362	0	273	0	0	0	52	162	0	89	0	0				
36933														1051	0	428	53	0	225	130	0	157	413	0	0	0	0	Escrow balances	ATM Settlement		
37051														126	0	21	0	0	0	0	0	100	5	0	0	0	0				
37341														400	0	283	0	0	0	0	0	70	47	0	283	0	0				
37435														5641	0	449	0	0	238	196	0	232	4960	0	0	0	0	Deferred Income	Escrow Payable		
37640														51120	0	16860	6892	0	0	0	0	776	26592	0	0	0	8325				
37659														763	0	741	0	0	0	0	0	14	8	0	741	0	0				
37949														289	0	84	0	0	0	0	0	37	168	0	0	0	0				
38740														934	0	29	167	0	0	0	0	92	646	0	0	0	0				
39327														2592	804	1336	624	0	46	0	0	27	605	0	486	0	0	DEFERRED INCOME			
39756														4027		2467	0		2414			245	1315	0				ACCRUED SALARY CONTINUATION			
40033														663	0	572	0	0	0	49	0	9	82	0	523	0	0	Unfunded Projected Benefit Obligation	Accrued FDIC Assessment		
40499														84023		59533	0					38	24452	0	40937						
40855														392	0	0	0	0	0	0	0	203	189	0	0	0	0				
41553														417	0	0	0	0	0	0	0	13	404	0	0	0	0				
41629														996	0	167	0	0	0	0	0	154	675	0	0	0	167				
41825														9896	0	6420	0	0	3589	0	0	72	2437	967	699	0	2056	Investments Traded Not Settled			
41955														14	0	0	0	0	0	0	0	4	10	0	0	0	0				
42037														139	0	2	0	0	0	0	0	20	117	0	0	0	0				
42354														57	0	26	0	0	0	0	0	21	10	0	0	0	0				
42372														2412	0	2212	0	0	0	0	0	10	190	0	2212	0	0				
42420														207109	3038	113723	0					374	85583	7429		57643	46819				
42448														6006	0	2292	0	0	1330	0	0	2345	1104	265	0	0	0	UNAMORTIZED LOAN FEE INCOME			
42457														142	0	0	92	0	0	0	0	48	2	0	0	0	0				
43052														852	0	37	0	0	0	0	0	52	763	0	0	0	0				
43351														1391	0	167	57	0	0	0	0	927	240	0	0	0	0	DEPOSITS HELD FOR TENANTS	INSURANCE PAYABLE	CAFETERIA PLAN	
43856														649	0	636	0	0	0	0	0	5	8	0	552	0	0				
43959														1100	0	0	853	0	0	0	0	142	97	8	0	0	0				
44040														1347	0	9	119	0	0	0	0	57	1162	0	0	0	0				
44433														2452		1699	0	354				86	492	175		1252					
44741														3383	320	995	953	650	0	0	0	36	1399	0	0	0	0				
44750														247	0	36	0	0	0	0	0	130	81	0	0	0	0				
44929														1392		1	1211					58	122	0							
45038														424	0	66	0	0	0	0	0	59	299	0	0	0	0				
45047														434	0	79	0	0	0	0	0	90	265	0	0	0	0	PPP Deferred Loan Fees			
45056														183	0	15	132	0	0	0	0	12	24	0	15	0	0				
45430														3262	0	3187	0	0	0	0	0	48	27	0	3179	0	0				
45458														1558	0	732	458	28	0	0	0	53	315	0	674	0	0				
45551														7683	0	5031	0	0	0	0	0	426	2226	0	2417	0	0				
45560														22239		14790	0					666	6783	0	8337	5006					
45775														3496	0	3454	0	0	0	0	0	3	39	0	2470	0	0				
46053														2794	0	2304	0	0	394	141	0	179	311	0	1768	0	0	Deferred Gain PPP Loans	Int Rate Cap/Floor Swap		
46941														670	0	0	0	0	0	0	0	64	606	0	0	0	0				
47247														10018		4134	801		1986			103	4980	0	977	996		Deferred Revenue			
47256														153	0	0	0	0	0	0	0	38	115	0	0	0	0				
47452														387	0	312	17	303	0	0	0	58	0	0	0	0	0				
47500														2251	0	282	953	0	0	0	0	0	858	158	202	0	0				
48057														2011	0	1733	44	0	0	0	0	148	86	0	1722	0	0				
48150														136	0	0	58	0	0	0	0	65	13	0	0	0	0				
48374														13422	8323	9503	0	613	0	0	0	612	3307	0	0	0	0				
48440														1550	0	1456	0	0	439	131	0	94	0	0	306	0	0	Split Dollar Life	Deferred Revenue		
49054														1150	123	499	0	0	0	0	0	101	550	0	376	0	0				
49148														1886	0	1727	21	0	0	0	0	16	122	0	1447	0	0				
49241														7605	0	6806	0	0	0	0	0	278	521	0	5270	0	0				
49652														945	0	122	469	0	0	0	0	35	319	0	0	0	0	Accrued Incentive Pay			
49858														840	0	577	0	0	0	0	0	90	173	0	481	0	0				
49951														344	0	163	3	0	162	0	0	41	137	0	0	0	0	Unposted			
50144														1490	0	0	0	0	0	0	0	232	1258	0	0	0	0				
50461														648		116	0	50	54			57	375	100				OREO Security deposit			
51253														6579	0	2280	0	0	1719	0	0	477	3822	0	0	0	0	Deferred Gain on Sale of ORE			
51356														65		0	0					40	25	0							
51459														1132	0	357	272	0	97	0	0	49	454	0	260	0	0	DEFERRED PPP INCOME			
51842														4142		1550	0					512	2080	0	1102			PPP Deferred Fee Inc			
52719														2781707	0	2751144	0	0	1925137	810250	0	0	30563	0	0	0	0	Participant Fund Cash	Payable to Participants		
52951														944	0	41	0	0	0	0	0	124	779	0	0	0	0				
53051														27	0	0	0	0	0	0	0	27	0	0	0	0	0				
54058														778		69	59					475	175	0				ATM Clearing			
54656														12551	0	1183	8563	0	0	0	0	2450	355	0	1028	0	0				
54973														129740		51114	6582					271	67473	4300	18219		25603				
55336														1874	0	812	509	149	0	0	0	62	491	0	638	0	0				
55635														640	0	178	0	0	0	0	0	39	423	0	0	0	0				
55653														292	0	83	3	83	0	0	0	17	189	0	0	0	0				
55970														1853	0	328	0	239	0	0	0	2	1473	50	0	0	0				
56258														507	0	230	0	0	0	0	0	42	235	0	230	0	0				
56351														24598		6987	1854		5268			363	14920	474				Management incentive accruals			
56548														4494	0	38	0	0	0	0	0	772	3684	0	0	0	0				
56717														11760	0	5971	0	0	0	0	0	121	5668	0	4066	0	0				
57040														257	0	0	0	0	0	0	0	79	178	0	0	0	0				
57451														5718	0	0	3287	0	0	0	0	697	1734	0	0	0	0				
58225														910	0	47	0	0	0	0	0	142	721	0	0	0	0				
58243														100905		62065	0	5267		8449		1127	36613	1100	3229	35118			Deferred Liability - NMTC		
58355														149	0	90	0	0	90	0	0	44	15	0	0	0	0	Overdrafts			
58551														1019	0	825	0	0	0	0	0	194	0	0	825	0	0	RESERVE FOR BONUS			
58636														5770	0	2340	0	0	722	521	0	117	3313	0	1058	0	0	ACCRUED SPLIT DOLLAR	SWAP		
58757														4272	0	3748	0	0	0	0	0	230	294	0	3656	0	0				
58971														92564		59957	0					675	30932	1000	27434		17536				
59316														16011	0	9863	0	0	0	0	0	1567	4581	0	0	0	4984				
59352														1590		2	417					136	1035	0							
59370														391	0	197	0	46	151	0	0	1	193	0	0	0	0	other libilities			
59754														8	0	0	0	0	0	0	0	3	5	0	0	0	0				
60143	1291000	0	821000	2000	0	380000	0	0	423000	44000	0	0	0									1000						Pension plan liability			
60330														4150	0	3488	0	0	0	0	0	102	560	0	2739	0	0				
60545														391	0	0	0	0	0	0	0	276	115	0	0	0	0	SBA PPP DEFERRED LOAN FEES			
60554														37	0	0	0	0	0	0	0	13	24	0	0	0	0				
60648														2372	0	1555	0	0	0	0	0	45	772	0	0	0	0				
61122														24493		20949	0	37				170	3265	109	11541		2958				
61355														8868	0	61	789	0	0	0	0	716	7021	281	0	0	0				
61476														4433	0	309	822	0	0	0	0	1	2974	327	0	0	0				
61757														741		99	0					224	418	0							
61832														4071	0	2538	1402	0	2072	340	0	67	64	0	0	0	0	Contracts Payable	Deferred Fee Income		
61953														47	0	0	0	0	0	0	0	9	38	0	0	0	0				
62044														371	0	359	0	0	0	0	0	12	0	0	0	0	0				
62110														2669	0	383	0	0	226	0	0	0	2286	0	0	0	0	Accrued postretirement benfits			
62147														338	0	20	0	0	0	0	0	8	310	0	0	0	0				
63050														4891	0	4458	0	0	0	0	0	29	404	0	4458	0	0				
63069	1590225	0	1232859	0	0	0	0	0	302245	49030	0	0	644289									6091									
63201														1295	0	686	318	0	403	0	0	15	230	46	0	0	0	Prepaid Exp FAS 158 Pension			
63573														2419	0	1480	0	0	0	0	0	25	914	0	1012	0	0				
63733														5334		2311	176	71	816			463	2369	15	1328		22	Cardholder Settlement Debit Cards			
63742														4596	0	1347	0	0	0	0	0	208	2751	290	0	1159	0				
63751														5		0	1					4	0	0				ORE CONTRACT PAYMENTS			
64150														546	0	500	0	168	0	0	0	46	0	0	272	0	0				
64552														5348		2761	2151					107	329	0	940			CDFI Award - DPA			
64730														765	0	737	0	0	0	0	0	26	2	0	583	0	0				
65205														10367	0	6762	0	0	5688	0	0	2	3603	0	759	0	0	Due To Broker- Trade Date Accounting			
65513	2075	0	427	0	427	0	0	0	1570	0	0	0	0									78									
65559														6872		6067	0					131	674	0	4700						
65746														12794	0	8076	0	4268	0	0	0	821	3897	0	3492	0	0				
65858														11616	0	3891	179	0	3134	0	0	282	7264	0	0	0	0	Interest rat swap mark-to-market			
66154														2304	0	13	0	0	0	0	0	133	2158	0	0	0	0				
66275														1033	0	845	0	0	203	332	0	72	116	0	0	0	0	Deferred contract credits	Accrued employee bonuses		
66677														3439		1359	1049	27				0	1031	0	698	145	180				
67142														247	0	33	0	0	0	0	0	74	140	0	0	0	0				
67151														10848	0	9524	0	0	0	0	0	292	1032	0	0	7749	0				
67209														13840	0	8478	0	0	0	0	0	13	4938	411	7293	0	0				
67254														161	0	0	0	0	0	0	0	0	161	0	0	0	0				
67656														18938		10308	0		8543			206	6344	2080				NET DEFERRED ANNUAL FEE			
67870														5930	0	5415	0	0	0	0	0	28	487	0	5142	0	0				
68671														552	0	349	0	316	0	0	0	21	182	0	19	0	0				
68756														4602	0	4010	0	0	1117	0	0	224	368	0	2243	0	0	Deferred PPP Loans Processing Fees			
68831														991	0	278	299	0	0	0	0	32	382	0	0	0	0				
69333														13047	9149	9149	0	0	0	0	0	389	3509	0	0	0	0				
69678														1175	0	230	166	21	0	0	0	16	763	0	0	0	0				
70218														2031	0	1632	0	0	0	0	0	72	246	81	0	0	1624				
70414														1945	0	40	124	0	0	0	0	111	1670	0	0	0	0				
70638														636	0	36	0	0	0	0	0	362	238	0	0	0	0				
70955														102	0	0	61	0	0	0	0	13	28	0	0	0	0				
71073														151	0	41	0	0	0	0	0	22	88	0	0	0	0				
71457														674	0	111	0	0	0	0	0	132	431	0	0	0	0	Subscription Payable			
71859														1642	0	0	0	0	0	0	0	91	1551	0	0	0	0				
72258														1473	0	175	0	0	0	0	0	427	871	0	175	0	0				
72351														114	0	6	0	0	0	0	0	40	68	0	0	0	0				
72454														178	0	0	0	0	0	0	0	169	9	0	0	0	0				
72678														5595	0	776	1794	776	0	0	0	10	3015	0	0	0	0				
73116														6605	0	299	0	0	0	0	0	12	6294	0	299	0	0				
73152														1031	0	952	0	87	0	0	0	39	0	40	865	0	0				
73554														315	0	9	224	0	0	0	0	65	17	0	0	0	0				
73956														127	0	78	0	66	0	0	0	28	21	0	12	0	0				
74056														805	0	440	209	0	245	0	0	41	115	0	178	0	0	NE MHEG FUNDS LIBILITY			
74140														14339		8830	1701					396	3412	0	7747						
74403														5855		2305	0	1063		159	149	91	3224	235	929				ATM Settlement	SERP	
74449														7	0	0	0	0	0	0	0	5	2	0	0	0	0				
75259														4015	0	3483	0	0	0	494	0	285	247	0	2248	0	0		Escrow Payable		
75446														2111	0	295	413	0	243	0	0	237	1166	0	0	0	0	Deffered Income			
75455														40	0	3	0	0	0	0	0	37	0	0	0	0	0				
75558														1103	0	109	0	0	109	0	0	111	805	78	0	0	0	CSI Accrual			
75633	2156886	0	1388046	0	596423	0	0	0	540796	176852	0	0	681729									51192									
75651														252	0	122	51	122	0	0	0	49	30	0	0	0	0				
76153														444	0	249	162	49	0	0	0	25	8	0	0	0	0				
76443														625	0	24	0	0	0	0	0	13	588	0	0	0	0				
76854														2084	0	107	0	105	0	0	0	142	1835	0	0	0	0				
77150														320	0	103	0	0	103	0	0	97	120	0	0	0	0	DEFERRED LOAN FEES			
77253														776	0	561	0	0	0	235	0	62	49	104	0	0	0	ESCROW FUNDS	ACCUM RES- SALARY CONTINUATION		
77422														2764	0	2419	0	80	2300	0	0	92	253	0	36	0	0	SERP Liability			
77851														47749	0	28615	0	0	0	0	0	2940	16194	0	19266	0	0				
78157														117	0	67	0	0	0	0	0	3	47	0	0	0	0				
78241														278	0	0	0	0	0	0	0	34	244	0	0	0	0				
78559														194	0	42	6	0	0	0	0	13	115	18	0	0	0				
79042														862		418	162	333				45	237	0							
79127														486		313	0					18	134	21	311						
79145														2215	0	675	0	483	192	0	0	246	844	450	0	0	0	Due to FHLB			
79257														32	0	0	0	0	0	0	0	25	7	0	0	0	0				
79855														680	0	0	0	0	0	0	0	144	536	0	0	0	0				
80150														2419	0	1360	470	8	150	0	0	205	384	0	1092	0	0	Deferred Revenue			
80374														760	0	42	389	0	0	0	0	0	329	0	0	0	0				
80431														272	0	6	0	0	0	0	0	118	148	0	0	0	0				
81175														4172	0	2155	0	0	855	1201	0	183	1834	0	0	0	0	Payable of Goodwill Agreement	ESOP Repurchase		
82033														814	0	268	0	0	237	0	0	51	495	0	0	0	0	Accrued Retirement Plan			
82257														674	0	574	0	0	0	0	0	7	37	56	574	0	0				
82350														901	0	594	219	0	0	0	0	37	51	0	589	0	0				
82659														251	0	0	0	0	0	0	0	150	101	0	0	0	0				
83151														353	0	18	0	0	0	0	0	301	34	0	0	0	0				
83236														6	0	0	0	0	0	0	0	6	0	0	0	0	0				
83375														5022	0	3019	0	0	0	0	0	375	1628	0	2504	0	0				
83638	79028	0	50387	0	0	0	0	0	24821	1952	0	39773	0									1868									
83834														1959	0	1647	0	0	0	0	0	29	283	0	1609	0	0				
83852														100	0	4	20	0	0	0	0	27	49	0	0	0	0				
83955														415	0	0	86	0	0	0	0	110	219	0	0	0	0				
84046														42	0	3	0	0	0	0	0	21	18	0	0	0	0				
84541														13236	0	10078	0	7	4836	360	0	401	2757	0	4106	0	769	Trade Date Accounting Security Transactions	Escrow Payable		
84804														535	0	136	0	0	0	0	0	71	328	0	136	0	0				
85052														1318	0	80	895	49	0	0	0	214	129	0	0	0	0				
85472														148247		87882	0					367	57850	2148		46181	25089				
85931														2322	0	1901	0	0	0	0	0	249	172	0	1623	0	0				
86349														4150	0	3327	0	0	0	0	0	60	763	0	3314	0	0				
86675														3202	0	743	0	0	327	342	0	18	1953	488	0	0	0	Core Deconversion Credit	Reserve for Vaction Accrual		
87047														548	0	409	0	0	0	0	0	70	69	0	392	0	0				
87159														293	0	223	0	0	149	0	0	70	0	0	0	0	0	SCORECARD PROGRAM			
87234														5689	0	3864	503	0	0	0	0	698	609	15	1756	0	0				
87476														460	0	0	0	0	0	0	0	2	370	88	0	0	0				
87579														6921		5055	0					77	1789	0	4282						
88231														27492	0	15531	0	1827	0	0	0	95	11866	0	0	0	0				
88259														611	0	501	0	0	0	0	0	105	5	0	434	0	0				
88352														645		321	0	321				74	250	0							
88455														4785	0	197	2162	0	0	0	0	142	2284	0	196	0	0				
88950														99	0	9	0	0	0	0	0	57	33	0	0	0	0				
89032														1071	0	0	156	0	0	0	0	280	635	0	0	0	0				
89135														2147	0	1965	0	4	0	0	0	21	161	0	1860	0	0				
89854														862	0	606	0	0	0	0	0	172	84	0	502	0	0				
89957														448	0	0	0	0	0	0	0	90	340	18	0	0	0				
90047														81	0	1	11	0	0	0	0	35	34	0	0	0	0				
90177														1223	0	242	319	50	37	155	0	0	662	0	0	0	0	Unearned Profit on RE Sold	Accrued Interest Payable - FHLB Advances		
90328														4762	0	3479	0	0	0	0	0	118	1129	36	1156	0	680				
90337														3766	0	3113	0	0	0	0	0	393	260	0	3071	0	0				
