"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	RCONG350	RCONG351	RCONG352	RCONG353	
255350																																																																																																																																																0	0	5764	0	0	0	0	0	0	0	0	0	0	300	300	23889	24854	0	300	300	14653	15246	0	0	1294	752	542	2427	3262	10312	258	0	0	0	0	6682	919	0	0																									0	0	0	0	0	0	0	0	0	0	7230	7601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
255547																																																																																																																																																0	0	3338	0	0	0	0	0	0	0	0	0	0	746	761	15576	15637	0	746	761	4956	5002	0	0	1940	993	947	2497	1134	2079	1507	0	0	0	0	1471	5754	0	0																									0	0	0	0	0	0	633	633	0	0	6571	6592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
255556																																																																																																																																																0	0	18785	0	0	1881	1881	0	0	0	0	0	0	20719	21054	46667	47985	0	7778	7944	22507	23439	0	0	3936	400	4036	6665	7537	25480	1381	0	0	0	666	11207	8782	509	2041																									0	0	0	0									0	0	0	0	0	0	2528	2550	0	0	0	0	0	0	0	0							
255574																																																																																																																																																0	0	47100	0	0	0	0	11867	12943	0	0	0	0	0	0	62692	65601	0	0	0	0	0	0	0	2038	193	2035	20985	8537	1354	0	2205	9998	46	97	413	3539	14247	1951																									0	0	0	0									0	0	0	0	0	0	15792	16199	0	0	0	0	0	0	0	0							
255659																																																																																																																																																0	0	675838	49943	51354	0	0	2	29	0	0	0	0	0	0	1578598	1627724	0	0	0	171665	174217	0	0	68911	132614	49905	213700	20489	211389	16158	456	340	183	1015	6137	0	376088	599250																									0	0	0	0	0	0	199	206	0	0	7501	7925	0	0	0	0	0	0	316804	329548	0	0	0	0	0	0	0	0							
255873																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	758	790	225	230	0	0	0	0	0	0	0	0	27	0	0	0	0	0	150	187	97	0	527	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
256049																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
256058																																																																																																																																																0	0	40190	1481	1535	0	0	27384	28734	0	0	0	0	0	0	155242	159856	0	0	0	73362	75594	1265	1258	14057	3082	12234	25887	23765	46257	2440	0	0	0	156	20658	9574	14074	1729																									0	0	0	0									0	0	0	0	0	0	15370	15803	0	0	0	0	0	0	0	0							
256076																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12856	13084	0	0	0	8209	8333	0	0	0	0	0	803	0	1833	5696	0	0	0	228	3444	546	533	0																									0	0	0	0									0	0	0	0	0	0	533	533	0	0	0	0	0	0	0	0							
256179																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	2517	2615	11333	11477	100	589	607	0	0	0	0	0	382	251	1442	2941	1637	0	0	0	0	0	1865	750	4027	699																									87	0	86	0									0	0	0	0	0	0	4618	4726	0	0	0	0	0	0	0	0							
256553																																																																																																																																																0	0	178149	5931	6146	0	0	2140	2140	0	0	0	0	0	0	270542	277828	0	0	0	61594	62296	0	0	25659	6812	18273	39708	9844	39816	23823	0	65	338	290	55157	35429	35904	12370																									0	0	0	0	0	0	3411	3529	0	0	85532	87750	0	0	0	0	0	0	46439	47501	0	0	0	0	0	0	0	0							
257233																																																																																																																																																0	0	89697	0	0	0	0	0	0	0	0	0	0	0	0	183293	189719	0	0	0	168300	173972	0	0	3157	1376	1780	8506	3154	40104	120010	2	4	0	0	10772	3968	43	0																									0	0	0	0									0	0	0	0	0	0	41	43	0	0	0	0	0	0	0	0							
257345																																																																																																																																																0	0	23563	0	0	0	0	0	0	0	0	0	0	0	0	74546	76881	0	0	0	42039	43861	250	250	1568	1996	791	6415	7337	37717	1387	678	0	0	0	4360	2047	11432	2722																									0	0	0	0									0	0	0	0	0	0	13761	14154	0	0	0	0	0	0	0	0							
257578																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
257653																																																																																																																																																0	0	14665	4435	4458	0	0	0	0	0	0	0	0	0	0	24074	24381	0	0	0	2682	2706	0	0	7921	2448	5167	8140	0	301	0	44	336	29	234	6508	1000	174	0																									0	0	0	0									0	0	0	0	0	0	170	174	0	0	0	0	0	0	0	0							
257756																																																																																																																																																0	0	11829	0	0	0	0	0	0	0	0	0	0	0	0	25875	27039	0	0	0	6519	6930	0	0	1017	0	1017	0	0	4253	3897	0	957	0	0	9513	3862	3219	321																									0	0	0	0									0	0	0	0	0	0	1905	1927	0	0	0	0	0	0	0	0							
258146																																																																																																																																																0	0	1088	0	0	0	0	0	0	0	0	0	0	0	0	6542	6789	0	0	0	3462	3644	0	0	100	181	0	0	52	3526	214	0	0	0	0	1903	677	237	0																									0	0	0	0									0	0	0	0	0	0	238	237	0	0	0	0	0	0	0	0							
258306																																																																																																																																																0	0	1018	0	0	0	0	0	0	0	0	0	0	1044	1084	11053	11446	0	0	0	0	0	0	0	1018	0	1018	0	0	1062	0	0	489	0	449	6367	2491	0	614																									0	0	0	0									0	0	0	0	0	0	598	614	0	0	0	0	0	0	0	0							
258379																																																																																																																																																0	0	3386	0	0	0	0	0	0	0	0	0	0	0	0	9273	9372	0	0	0	2534	2579	0	0	0	1198	0	314	548	1522	743	0	0	0	0	2638	294	0	2115																									0	0	0	0									0	0	0	0	0	0	2115	2115	0	0	0	0	0	0	0	0							
258445																																																																																																																																																0	0	44840	25025	25476	0	0	14276	14694	0	0	0	0	121	121	84903	86002	0	120	120	0	0	0	0	18332	29127	11855	17608	21874	2612	0	1	0	0	0	0	1661	1388	0																									0	8084	0	8037									0	0	0	0	0	0	1379	1388	0	0	0	0	0	0	0	0							
258539																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13907	14708	0	0	0	13907	14708	0	0	757	236	521	1153	2696	8418	1684	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
258771																																																																																																																																																0	0	178865	0	0	0	0	14380	15222	0	0	0	0	4271	4507	1019771	1064404	0	4271	4507	532002	562989	0	0	10504	183	925	9842	21172	263786	350325	3181	2	4358	2062	21842	19600	127856	243539																									0	0	0	0	0	0	17017	17292	0	0	30164	31126	0	0	2820	2628	0	0	219700	225781	0	0	3136	3153	0	0	0	0							
258874																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	131	134	13451	13801	0	0	0	12351	12709	0	0	920	769	151	2790	2688	7403	0	29	54	0	15	33	0	0	0																									0	0	0	0	99	100	0	0	32	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
259059																																																																																																																																																0	0	13992	0	0	0	0	600	628	0	0	0	0	0	0	34710	35555	0	0	0	31314	32054	47	48	6226	1536	4690	20721	6691	1678	0	0	0	0	0	0	0	239	0																									0	0	0	0									0	0	0	0	0	0	235	239	0	0	0	0	0	0	0	0							
259330																																																																																																																																																0	0	72879	10078	10078	0	0	2711	2784	0	0	0	0	6429	6559	83289	84994	0	1007	1028	4971	5108	0	0	11610	16589	360	2999	1217	2078	0	1063	1854	109	226	22460	0	34230	8235																									0	3324	0	3465	0	0	2231	2253	411	423	22214	23050	0	0	0	0	4302	4377	36440	37170	0	0	0	0	0	0	0	0							
259442																																																																																																																																																0	0	12417	0	0	2830	2830	0	0	0	0	0	0	2830	2830	70429	72348	0	0	0	32261	33304	0	0	1226	2430	1626	3786	6090	24269	2618	0	0	0	0	7934	10158	12252	4015																									0	0	0	0									0	0	0	0	0	0	14269	14639	0	0	0	0	0	0	0	0							
259956																																																																																																																																																0	0	4028	999	1028	0	0	1301	1334	0	0	500	503	0	0	63678	65498	0	0	0	33159	34777	0	0	10429	3106	6849	10680	10273	27534	272	0	0	0	56	0	2030	2409	2288																									0	0	0	0									0	0	0	0	0	0	4623	4697	0	0	0	0	0	0	0	0							
260055																																																																																																																																																0	0	308029	0	0	0	0	0	0	0	0	0	0	614158	656348	103801	104668	0	609338	653174	0	0	8563	10005	20048	10433	14124	26191	30109	359552	219937	806	4827	3636	10481	38730	0	0	0																									0	0	0	0	0	0	1692	1736	312	349	56362	56433	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0							
260831																																																																																																																																																0	0	2380	1760	1777	0	0	500	423	0	0	0	0	0	0	3394	3392	0	0	0	0	0	0	0	1549	401	1145	1168	0	423	0	49	4	0	0	0	52	37	113																									0	0	0	0									0	0	0	0	0	0	138	150	0	0	0	0	0	0	0	0							
260868																																																																																																																																																0	0	91496	0	0	0	0	42768	43093	0	0	0	0	0	0	211157	212420	0	0	0	36258	37185	0	0	1977	6668	1315	4301	30493	28020	19699	1	0	0	0	19999	56548	10020	35355																									0	0	0	0	0	0	7675	7786	0	0	68769	68763	0	0	0	0	0	0	30253	30125	0	0	0	0	0	0	0	0							
261146																																																																																																																																																0	0	18015	53021	53032	0	0	0	0	0	0	0	0	0	0	75801	76113	0	0	0	6306	6638	0	0	51201	49996	1204	3908	1281	19100	0	0	256	0	0	367	0	0	0																									0	0	0	0	0	0	249	256	0	0	348	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
261360																																																																																																																																																0	0	124056	48406	49861	0	0	0	0	0	0	0	0	10564	10570	177001	181089	0	10564	10570	41860	42394	0	0	8653	1882	6771	70001	14581	27559	2222	0	0	977	8728	57705	0	1226	0																									0	0	0	0									0	0	0	0	0	0	1220	1226	0	0	0	0	0	0	0	0							
261940																																																																																																																																																0	0	67592	994	1034	0	0	0	0	0	0	0	0	0	0	137155	140762	0	0	0	84519	87525	0	0	2966	776	2671	5834	5756	49658	23864	0	0	5	10	20340	19836	7595	4416																									0	0	0	0									0	0	0	0	0	0	10659	11016	0	0	0	0	0	0	1003	996							
262059																																																																																																																																																0	0	16185	0	0	0	0	0	0	0	0	0	0	0	0	33654	34459	0	0	0	4677	4944	0	0	0	0	0	0	947	3997	0	0	475	62	249	17058	11670	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
262237																																																																																																																																																0	0	21827	0	0	0	0	4052	4075	0	0	0	0	0	0	29237	30170	0	0	0	9884	10259	500	500	1003	2547	1003	1976	1736	6902	10133	0	0	0	0	1041	2356	2126	349																									0	0	0	0									0	0	0	0	0	0	1165	1179	0	0	0	0	0	0	0	0							
262358																																																																																																																																																0	0	493	0	0	0	0	13567	13732	0	0	0	0	499	493	17500	17767	0	499	493	1953	1994	3500	3629	145	90	55	1262	9241	5576	0	0	0	0	111	1929	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
262741																																																																																																																																																0	0	27199	24500	24499	0	0	5261	5261	0	0	0	0	1956	2001	65456	66585	0	1296	1311	25269	26038	0	0	26514	24999	1515	774	8509	9642	13620	0	0	0	0	4042	4692	584	164																									0	0	0	0									0	0	0	0	0	0	738	748	0	0	0	0	0	0	0	0							
262844																																																																																																																																																0	0	73052	0	0	0	0	0	0	0	0	0	0	0	0	338528	348981	0	0	0	194426	201879	0	0	9289	13735	6806	16612	13261	125401	100315	0	0	36	346	25083	37869	6262	3254																									0	0	0	0									0	0	0	0	0	0	9217	9515	0	0	0	0	0	0	0	0							
262956																																																																																																																																																0	0	3035	0	0	0	0	0	0	0	0	0	0	108	110	32640	33553	0	108	110	20731	21613	0	0	4054	0	4054	7183	3464	18961	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
263243																																																																																																																																																0	0	29974	0	0	0	0	12874	13514	0	0	0	0	40588	42677	77649	81445	0	40588	42677	0	0	0	0	8653	2003	5626	12341	17008	53116	19837	0	0	0	0	2560	1017	534	7991																									0	0	0	0	0	0	101	104	0	0	3376	3472	0	0	0	0	0	0	533	548	0	0	0	0	0	0	0	0							
263627																																																																																																																																																401	402	36055	0	0	0	0	0	0	0	0	0	0	50528	51136	0	0	0	7498	7663	0	0	0	0	2528	400	2128	9660	26363	4349	0	0	0	0	816	6813	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
264455																																																																																																																																																0	0	96272	19996	19996	0	0	500	554	0	0	0	0	0	0	136487	138045	0	0	0	51314	51964	0	0	40205	22055	16099	31031	32502	30119	1004	1	83	75	78	4485	513	0	0																									0	0	0	0									0	0	5003	5160	0	0	0	0	0	0	0	0	0	0	0	0							
264772																																																																																																																																																0	0	127200	0	0	0	0	30475	31185	0	0	2503	2508	0	0	255266	261665	0	0	0	51500	53876	4000	4060	5521	57304	1004	11267	7817	42307	43705	30	388	3983	464	3118	60996	10722	18558																									0	16350	0	15922	0	0	8401	8598	0	0	59521	60382	0	0	0	0	0	0	4922	5026	0	0	0	0	0	0	0	0							
265340																																																																																																																																																0	0	46256	0	0	0	0	0	0	0	0	0	0	1	1	112808	116075	0	0	0	53788	56079	0	0	3247	1423	1824	1698	6174	36781	29367	1	1	0	0	275	18737	5719	14075																									0	0	0	0									0	0	0	0	0	0	11655	11799	0	0	0	0	0	0	0	0							
265407																																																																																																																																																0	0	155569	39994	39992	0	0	134276	135467	0	0	0	0	5665	5665	313837	320768	0	5665	5665	18582	19866	0	0	97155	33003	64152	74490	13069	64225	0	0	0	915	0	39755	36832	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
265452																																																																																																																																																0	0	19241	0	0	0	0	0	0	0	0	0	0	11112	11427	16236	17272	0	11001	11310	15928	16953	0	0	3017	277	2817	5510	5781	12568	1076	22	215	64	0	9	33	0	9																									0	0	0	0									0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0							
265676																																																																																																																																																0	0	5753	0	0	0	0	0	0	0	0	0	0	0	0	21027	21268	0	0	0	4816	4838	0	0	512	717	512	1562	273	5042	0	74	169	0	0	6654	4469	1796	0																									0	0	0	0									0	0	0	0	0	0	1798	1796	0	0	0	0	0	0	0	0							
266066																																																																																																																																																0	0	34978	0	0	0	0	0	0	0	0	0	0	3434	3439	55673	58273	0	3434	3439	51609	54171	0	0	194	4075	0	495	595	32590	23780	0	76	0	0	0	8	87	0																									0	3881	0	3845									0	0	0	0	0	0	84	87	0	0	0	0	0	0	0	0							
266244																																																																																																																																																0	0	9377	0	0	0	0	5008	5079	0	0	0	0	0	0	47680	48907	0	0	0	25244	26125	0	0	911	251	660	4179	6010	8383	11721	0	0	0	0	7228	10476	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
266253																																																																																																																																																0	0	7363	0	0	0	0	0	0	0	0	0	0	0	0	20266	20969	0	0	0	10034	10470	0	0	1009	0	1009	1218	2209	8527	0	0	0	0	38	4408	3560	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
266271	0	0	1023976	0	0	3413	3413	453	501	0	0	0	0	184359	193554	8041173	8284723	0	0	0	827191	870181	0	0	46163	203016	45358	74353	69255	592128	85887	345	3	5749	8538	685053	5789338	231316	678743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2163	2278	161803	166445	178783	187863	5989708	6141633	0	0	3	3	0	0	0	0	0	0	0	0	0	0	156862	159679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196560	195900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669235	707951	0	0	39358	42430	0				0									184359			8284723		0			870181																																																																												
266655																																																																																																																																																0	0	3888	0	0	0	0	0	0	0	0	0	0	0	0	11237	11638	0	0	0	8525	8825	0	0	205	105	100	353	761	5382	2124	0	0	0	984	500	0	914	415																									0	0	0	0									0	0	928	984	0	0	433	451	0	0	865	878	0	0	0	0							
266851																																																																																																																																																0	0	18555	0	0	0	0	0	0	0	0	0	0	0	0	35280	36794	0	0	0	12012	12408	0	0	4038	0	4038	4008	4111	4422	9878	0	0	0	0	1736	4705	2092	1802																									0	0	0	0									0	0	0	0	0	0	3782	3894	0	0	0	0	0	0	0	0							
266945																																																																																																																																																0	0	86307	0	0	0	0	15000	14958	0	0	0	0	0	0	157836	162738	0	0	0	141269	146232	0	0	2213	959	2213	23489	18821	91825	25086	0	0	0	0	345	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
267652																																																																																																																																																0	0	11039	0	0	0	0	0	0	0	0	0	0	0	0	27573	27688	0	0	0	8975	9095	0	0	1008	746	262	3018	773	17083	1905	0	0	89	0	3251	561	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
268006																																																																																																																																																0	0	30878	0	0	0	0	0	0	0	0	0	0	0	0	204507	210578	0	0	0	49978	51311	0	0	782	10626	770	16667	12948	38886	34218	2360	4928	9238	17687	27204	7090	3869	24087																									0	11642	0	11615	0	0	2145	2175	0	0	64643	66333	0	0	0	0	0	0	11148	11145	0	0	0	0	0	0	0	0							
268136																																																																																																																																																0	0	20225	6999	6999	0	0	0	0	0	0	0	0	0	0	20543	21168	0	0	0	5471	5870	0	0	6999	5000	1999	284	257	3526	2240	0	0	0	0	2182	5680	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
268677																																																																																																																																																0	0	9931	0	0	1000	1000	5275	5353	0	0	0	0	9164	9550	99813	100181	0	0	0	17768	17876	0	0	0	28376	0	5624	0	16447	7886	0	426	1138	233	1912	15882	6001	25421																									0	7698	0	7333	736	804	1093	1138	1912	1964	15806	15806	0	0	0	0	0	0	28832	28744	0	0	0	0	65	65	0	0							
268828																																																																																																																																																0	0	24481	0	0	0	0	0	0	0	0	0	0	0	0	103566	106991	0	0	0	26843	27545	0	0	271	0	271	296	8701	25949	8095	0	0	0	0	38217	25462	0	0																									0	0	0	0	0	0	0	0	0	0	61223	63679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
268976																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	74123	74940	0	0	0	0	0	0	0	0	0	23490	6876	19989	30323	236	4405	0	2089	6074	4073	0	0	60	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
269049																																																																																																																																																0	0	5075	4038	4143	505	522	0	0	0	0	0	0	505	522	16774	16823	0	0	0	0	0	0	0	1016	0	1016	2593	5579	505	0	0	0	0	0	0	1206	2921	3509																									0	0	0	0									0	0	0	0	0	0	6473	6430	0	0	0	0	0	0	0	0							
269058																																																																																																																																																0	0	27056	0	0	0	0	0	0	0	0	0	0	0	0	73583	76675	0	0	0	30912	33499	0	0	0	0	0	1552	1525	18364	12823	0	0	0	0	8286	21337	10158	2630																									0	0	0	0	0	0	1820	1819	0	0	27620	27804	0	0	0	0	0	0	12497	12788	0	0	0	0	0	0	0	0							
269571																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	29585	30534	0	0	0	6884	7246	0	0	0	0	0	1140	0	2639	4301	8131	427	856	1289	610	656	2157	2065	3305	2009																									563	0	570	0									0	0	0	0	3305	3312	0	0	0	0	0	0	0	0	0	0							
269759																																																																																																																																																0	0	1193	0	0	0	0	0	0	0	0	0	0	0	0	4438	4644	0	0	0	3067	3248	0	0	295	295	0	167	110	3351	721	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
270148																																																																																																																																																0	0	14667	0	0	0	0	1255	1262	0	0	0	0	0	0	44185	45555	0	0	0	28110	29152	0	0	1287	500	787	1018	5536	24871	352	0	0	0	0	4092	1674	6725	0																									0	0	0	0									0	0	0	0	0	0	6528	6725	0	0	0	0	0	0	0	0							
270353																																																																																																																																																0	0	2140	0	0	0	0	0	0	0	0	0	0	0	0	21396	21724	0	0	0	5173	5296	0	0	0	0	0	309	0	4685	302	0	0	0	0	13094	1905	422	1007																									0	0	0	0									0	0	0	0	0	0	1389	1429	0	0	0	0	0	0	0	0							
270504																																																																																																																																																0	0	52218	0	0	0	0	0	0	0	0	0	0	0	0	51377	52218	0	0	0	0	0	0	0	0	1620	0	0	0	10840	0	0	0	54	0	9492	30213	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
270531																																																																																																																																																0	0	0	0	0	0	0	0	0	500	500	0	0	500	500	6901	6918	0	0	0	0	0	0	0	2507	2507	0	0	500	0	0	385	738	193	0	916	2179	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
270652																																																																																																																																																0	0	7417	15198	15233	0	0	400	405	0	0	0	0	0	0	27549	27752	0	0	0	10350	10499	400	407	9455	2279	7506	9808	1751	6261	147	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
271136																																																																																																																																																0	0	1100	0	0	0	0	0	0	0	0	0	0	1500	1500	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
271275																																																																																																																																																0	0	9409	0	0	0	0	0	0	0	0	0	0	4036	4228	42466	43634	0	4036	4228	8413	8689	0	0	502	1185	0	3312	1774	15358	1691	578	506	1505	846	11974	3631	3762	1546																									0	0	0	0	0	0	1233	1250	0	0	17297	17790	0	0	0	0	0	0	2225	2264	0	0	0	0	0	0	0	0							
271341																																																																																																																																																0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	11758	12445	0	0	0	6717	7230	0	0	135	0	135	445	0	6250	810	0	0	2	9	1183	2041	485	1085																									0	0	0	0									0	0	0	0	0	0	475	485	0	0	0	0	0	0	0	0							
271529																																																																																																																																																0	0	53628	0	0	0	0	0	0	0	0	0	0	0	0	109673	112586	0	0	0	32691	34004	0	0	0	0	0	300	1976	29740	1989	0	0	0	0	43977	34605	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
272030																																																																																																																																																0	0	13405	0	0	0	0	0	0	0	0	0	0	0	0	19786	20075	0	0	0	5168	5287	0	0	516	516	0	0	0	3117	1653	2034	124	0	21	0	4612	4431	3566																									0	0	0	0									0	0	0	0	0	0	7456	7597	0	0	0	0	0	0	0	0							
272058																																																																																																																																																0	0	1076	0	0	0	0	0	0	0	0	0	0	0	0	9651	9797	0	0	0	8854	9005	0	0	0	793	0	536	0	4850	3618	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
272151																																																																																																																																																0	0	2261	0	0	0	0	0	0	0	0	0	0	0	0	19514	20113	0	0	0	6486	6807	0	0	1046	0	1046	1459	1204	11612	1558	0	12	0	0	1856	850	516	0																									0	0	0	0									0	0	0	0	0	0	516	516	0	0	0	0	0	0	0	0							
272272																																																																																																																																																0	0	151750	0	0	0	0	13554	13762	0	0	0	0	0	0	175689	181121	0	0	0	46785	48474	0	0	4058	5956	2952	4211	19084	47508	6989	0	239	42	1111	44498	15669	28408	4454																									0	0	0	0									0	0	0	0	0	0	31877	32862	0	0	0	0	0	0	0	0							
272302																																																																																																																																																10012	10200	42496	0	0	0	0	0	0	0	0	0	0	96120	99081	77989	82203	4648	24042	25544	3648	3674	0	0	0	2608	10762	5511	301	19421	16566	0	283	612	2434	25503	94322	0	0																									0	0	0	0	0	0	13545	13828	50066	50795	55796	59260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
273336																																																																																																																																																0	0	68239	0	0	0	0	0	0	1000	1000	0	0	8183	9376	518900	529198	0	7183	8376	140180	144942	0	0	1734	35437	3340	333	5779	24620	144705	0	0	0	0	1989	207327	46285	67567																									0	20726	0	19998	0	0	5075	5099	0	0	201727	204216	0	0	0	0	0	0	35653	36473	0	0	0	0	0	0	0	0							
273550																																																																																																																																																0	0	71249	0	0	0	0	13484	13949	0	0	0	0	0	0	198585	207160	0	0	0	82341	88114	0	0	5997	11481	3607	22051	16609	62307	9694	247	2	941	1725	36401	23577	1124	17394																									0	0	0	0									0	0	0	0	0	0	17538	17541	0	0	0	0	0	0	0	0							
273653																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5287	5319	0	0	0	765	798	0	0	0	209	0	91	0	589	0	0	0	0	152	3760	518	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
