"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
82257																																																																																																																																																								0	0	0	0				0	0	0	0	1494		0		0			0	0	0	0	0	0																																																								0	0									
82350																																																																																																																																																								0	0	0	0				0	0	0	67	0		0		0			0	0	0	0	0	0																																																								0	0									
82659																																																																																																																																																								884	0	0	0	0	0	0	0	0	0	1508	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83151																																																																																																																																																								0	0	0	0				0	0	0	2384	0		721		444			0	0	0	0	0	0																																																								0	0									
83236																																																																																																																																																								5	0	0	0				0	0	0	1818	0		0		0			0	0	0	0	0	0																																																								0	0									
83375																																																																																																																																																								10	17025	0	0				0	0	0	8960	0		518		5327			0	0	0	0	0	0																																																								0	0									
83638	1831	0	0	0	0	0	951153	0	0	0	204080	0	0	289	0	9037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486472	0	0	0	152223	0	0	0	0	0	0	0	1589849	0	0	0	0	0	0	0	0	0	0	0	39721	0	0	0	39773	0	0	0	0	0	0	475577	0	0	0	0	0	0	0	0	0	0	0	0	20000	11999	0	0	167709	0	0	20000	11999	0	0	0	20000	0	0	0	0	0	11999	0	0	0																																					0	0	296310	0	95780																																																																																										
83834																																																																																																																																																								0	37700	0	0				0	0	0	3457	11367		317		0			0	0	0	0	0	0																																																								0	0									
83852																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
83955																																																																																																																																																								0	0	0	0				0	0	0	21	0		189		0			0	0	0	0	0	0																																																								0	0									
84046																																																																																																																																																								0	0	0	0				0	0	0	351	0		20		0			0	0	0	0	0	0																																																								0	487									
84541																																																																																																																																																								0	0	0	0				0	0	0	15829	7303		5924		0			0	0	0	0	0	0																													10421																				0							0	0									
84804																																																																																																																																																								0	3000	0	0				0	0	0	23	0		0		0			0	0	0	0	0	0																																																								0	0									
85052																																																																																																																																																								0	0	0	0				0	0	0	521	0		0		366			0	0	0	0	0	0																																																								0	0									
85472																																																																																																																																																								3020	2043741	0	0	0	0	1451755	0	0	0	295163	0	0	17750	0	4973	0	0	0	0	0	0	0	0	0	0	0	0	26153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1477908	0	0	0	0	0	0	0	0	0	0	0	46019	0	0	0	46169	0	0	0	0	0	725878	0	3	0	1	0	0	0	0	0	0	0	0	15525	4219	
85931																																																																																																																																																								0	35000	0	0				0	0	0	1305	0		635		0			0	0	0	0	0	0																																																								0	0									
86349																																																																																																																																																								0	13500	0	0				0	0	0	1162	0		0		0			0	0	0	0	0	0																																																								0	0									
86675																																																																																																																																																								0	0	0	0				0	0	0	8617	0		1849		0			0	0	0	0	0	0																																																								0	0									
87047																																																																																																																																																								0	0	0	0				0	0	0	2567	0		23		0			0	0	0	0	0	0																																																								0	0									
87159																																																																																																																																																								0	0	0	0				0	0	0	0	5835		0		265			0	0	0	0	0	0																																																								0	85									
87234																																																																																																																																																								0	0	0	0				0	0	0	5010	125		3108		0			0	0	0	0	0	0																													26519																				102500							0	0									
87476																																																																																																																																																								0	0	0	0				0	0	0	2827	0		36752		0			0	0	0	0	0	0																																																								0	0									
87579																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	6935	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88231																																																																																																																																																								0	15228	0	0				0	0	0	35890	0		0		700			0	0	0	0	0	0																													650086																				0							0	0									
88259																																																																																																																																																								0	1000	0	0				0	0	0	1170	0		516		0			0	0	0	0	0	0																													541																				0							0	0									
88352																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	97	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88455																																																																																																																																																								0	10920	0	0				0	0	0	2249	0		993		0			0	0	0	0	0	0																																																								0	0									
88950																																																																																																																																																								0	750	0	0				0	0	0	5548	0		202		0			0	0	0	0	0	0																																																								0	0									
89032																																																																																																																																																								0	13500	0	0				0	0	0	2432	0		815		0			0	0	0	0	0	0																																																								0	0									
89135																																																																																																																																																								0	0	0	0				0	0	0	947	0		86		0			0	0	0	0	0	0																																																								0	0									
89854																																																																																																																																																								0	7075	0	0				0	0	0	1067	0		1055		0			0	0	0	0	0	0																																																								0	0									
89957																																																																																																																																																								0	0	0	0				0	0	0	730	0		0		0			0	0	0	0	0	500																																																								0	0									
90047																																																																																																																																																								177	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
90177																																																																																																																																																								0	0	0	0				0	0	0	1214	0		0		0			0	0	0	0	0	0																																																								0	0									
90328																																																																																																																																																								0	0	0	0				0	0	0	44301	0		1260		0			0	0	0	0	0	0																																																								0	0									
90337																																																																																																																																																								4959	29959	0	0	0	0	0	0	0	0	2029	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90579																																																																																																																																																								0	0	0	0				0	0	0	5557	0		0		0			0	0	0	0	0	0																																																								0	0									
91615																																																																																																																																																								0	8500	0	0				8500	0	0	446	0		0		0			0	0	0	0	0	0																																																								0	0									
91754																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	50		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
91950																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
92144																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
92676																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	17739	0	0	936		872		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
92706																																																																																																																																																								0	0	0	0				0	0	0	7179	0		150		0			0	0	0	0	0	0																																																								0	0									
92902																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
93244																																																																																																																																																								0	0	0	0				0	0	0	5793	2		0		460			0	0	0	0	0	0																													3171																				0							0	0									
93543																																																																																																																																																								0	0	0	0				0	0	0	23783	6445		797		0			0	0	0	0	0	0																													30818																				0							0	0									
93619	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																							0	0	0																																																																																										
94139																																																																																																																																																								0	130000	0	0				0	0	0	7698	0		2554		0			0	0	0	0	0	0																																																								0	0									
94522																																																																																																																																																								0	35000	0	0				0	0	0	27887	6744		700		0			0	0	0	0	0	1743																																																								0	0									
94755																																																																																																																																																								0	0	0	0				0	0	0	0	1118		0		0			0	0	0	0	0	0																																																								0	0									
94858																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		279			0	0	0	0	0	0																																																								0	0									
95051																																																																																																																																																								0	0	0	0	0	0	9779	0	0	0	544	9801	0	0		0		0	0	0	0	0	0	0	1090000	0	0	0	450901	0	0	0	0	0	0	0	0	0	0	0	1599043	0	0	0	0	0	0	0	0	0	0	0	3149723	0	0	0	0	0	0	0	0	0	0	0	41454	0	0	0	14688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
95677																																																																																																																																																								0	0	0	0				0	0	0	2155	0		0		0			0	0	0	0	0	0																																																								0	0									
96553																																																																																																																																																								0	2000	0	0				0	0	0	419	0		0		0			0	0	0	0	0	0																													403																				0							0	0									
97055																																																																																																																																																								0	5865	0	0				0	0	0	0	0		67		0			0	0	0	0	0	0																																																								0	0									
97279																																																																																																																																																								0	0	0	0				0	0	0	840	0		0		0			0	0	0	0	0	0																																																								0	0									
97457																																																																																																																																																								0	28220	0	0				0	0	0	884	0		317		0			0	0	0	0	0	0																																																								0	0									
97804																																																																																																																																																								35	0	0	0				0	0	0	29510	0		874		4509			0	0	0	0	0	0																													29997																				0							0	0									
97943																																																																																																																																																								0	0	0	0				0	0	0	15833	2397		3394		36			0	0	0	0	0	0																													11477																				0							0	3703									
98351																																																																																																																																																								0	0	0	0				0	0	0	787	2254		0		1708			0	0	0	0	0	0																																																								0	0									
98463																																																																																																																																																								0	0	0	0				0	0	0	5775	0		367		2611			0	0	0	0	0	0																																																								0	0									
98717																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	74		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99143																																																																																																																																																								0	9000	0	0				0	0	0	565	3955		208		0			0	0	0	0	0	0																													6952																				0							0	0									
99376																																																																																																																																																								0	5028	0	0	0	0	99809	0	0	0	18841	0	0	2761	0	0	0	0	101582	101504	78	0	0	0	0	0	0	0	52030	0	0	0	0	0	0	0	0	0	0	0	126787	0	0	0	0	0	0	0	0	0	0	0	278625	0	0	0	0	0	0	0	0	0	0	0	2718	0	0	0	1028	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	24417	0	
99442																																																																																																																																																								0	0	0	0				0	0	0	11362	0		0		398			0	0	0	0	0	0																																																								0	0									
99536																																																																																																																																																								0	0	0	0				0	0	0	15829	2693		1254		0			0	0	0	0	0	0																																																								0	0									
99853																																																																																																																																																								0	0	0	0				0	0	0	258	0		0		0			0	0	0	0	0	0																																																								485	0									
100236																																																																																																																																																								0	0	0	0				0	0	0	3278	0		1223		0			0	0	0	0	0	0																																																								0	0									
100357																																																																																																																																																								0	0	0	0				0	0	0	0	0		2983		0			0	0	0	0	0	0																																																								0	0									
100562																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	533507	36155	0	5382	0	9674	0	0	0	0	0	0	0	18417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100777																																																																																																																																																								0	0	0	0				0	0	0	8191	3873		18		0			0	0	0	0	0	0																																																								0	0									
100843																																																																																																																																																								1279	0	0	0				0	0	0	912	0		220		0			0	0	0	0	0	130																													30000																				0							0	0									
101019	48281	0	0	0	0	0	1831510	0	0	0	0	0	0	190890	1041	1734	0	0	0	0	0	0	0	0	0	0	0	0	0	322211	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	2000	0	0	0	0	0	0	400000	0	0	0	30716	3809	0	0	34478	4218	0	0	12636	0	0	0	0	0	0	0	15521	1431510	326211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																					0	0	673294	0	0																																																																																										
101037																																																																																																																																																								0	0	0	0				0	0	0	24813	7474		2605		0			0	0	0	0	0	0																																																								0	14860									
101439																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	232	0	0	755		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101671																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	37337	0	0	2834		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101738																																																																																																																																																								0	0	0	0				0	0	0	2509	0		33		0			0	0	0	0	0	326																																																								0	0									
101952																																																																																																																																																								0	8500	0	0				0	0	0	0	0		10		0			0	0	0	0	0	0																																																								0	0									
102333																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
102342																																																																																																																																																								0	0	0	0				0	0	0	0	0		40		0			0	0	0	0	0	0																													13066																				0							0	0									
102539																																																																																																																																																								100	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
102557																																																																																																																																																								0	17103	0	0				0	0	0	2627	0		0		0			0	0	0	0	0	0																																																								0	0									
102874																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	13025	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
103134																																																																																																																																																								0	5000	0	0	0	0	0	0	0	0	24	0	0	534		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
104234																																																																																																																																																								0	0	0	0				0	0	0	3167	0		0		0			0	0	0	0	0	0																																																								0	0									
104542																																																																																																																																																								0	0	0	0				0	0	0	366	0		0		0			0	0	0	0	0	0																																																								0	0									
104971																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
105026																																																																																																																																																								0	0	0	0				0	0	0	5408	0		0		1172			0	0	0	0	0	0																																																								0	0									
105473																																																																																																																																																								0	0	0	0				0	0	0	84074	0		6243		8018			0	0	0	0	0	8982																																																								49267	0									
105530																																																																																																																																																								0	0	0	0				0	0	0	626	0		211		33			0	0	0	0	0	0																																																								0	0									
106359																																																																																																																																																								0	0	0	0	0	0	109250	0	0	0	34357	5041	0	1380	0	2645	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65000	0	0	0	300	0	0	0	300	0	0	0	0	0	0	0	3893	0	0	0	44250	0	65000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
106452																																																																																																																																																								0	0	0	0				0	0	0	2362	0		57		6752			0	0	0	0	0	0																																																								0	0									
106676																																																																																																																																																								0	0	0	0				0	0	0	1454	0		0		0			0	0	0	0	0	0																																																								0	0									
107244																																																																																																																																																								0	1471692	0	0	0	0	8646	0	0	0	170458	0	0	6453	0	2735	0	0	0	0	0	0	0	1183066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	8646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
107459																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
107570																																																																																																																																																								0	456	0	7918				0	0	0	11237	0		2332		0			0	0	0	0	0	0																																																								0	0									
107758																																																																																																																																																								0	0	0	0				0	0	0	0	0		15		0			0	0	0	0	0	0																																																								0	0									
108072																																																																																																																																																								49	0	0	0				0	0	0	4151	0		0		0			0	0	0	0	0	0																																																								0	2554									
108269																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
108652																																																																																																																																																								0	2600	0	0				0	0	0	125	0		0		0			0	0	0	0	0	0																																																								0	0									
108746																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
108951																																																																																																																																																								0	0	0	0				0	0	0	10522	0		1195		0			0	0	0	0	0	0																																																								0	0									
109136																																																																																																																																																								0	0	0	0				0	0	0	3064	0		164		773			0	0	0	0	0	117																																																								0	0									
109154																																																																																																																																																								0	0	0	0				0	0	0	4971	0		0		0			0	0	0	0	0	0																																																								0	0									
109453																																																																																																																																																								0	8500	0	0				0	0	0	3396	1084		0		0			0	0	0	0	0	0																																																								0	1698									
109574																																																																																																																																																								0	0	0	0				0	0	0	16826	0		0		1973			0	0	0	0	0	0																																																								0	0									
109659																																																																																																																																																								0	22000	0	0				0	0	0	0	0		212		0			0	0	0	0	0	0																																																								0	0									
110413																																																																																																																																																								86	0	0	0	0	0	0	0	0	0	14590	8927	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110936																																																																																																																																																								0	0	0	0				0	0	0	1336	33584		4755		0			0	0	0	0	0	0																																																								0	0									
110945																																																																																																																																																								0	0	0	0				0	0	0	37	0		0		327			0	0	0	0	0	0																																																								0	0									
110972																																																																																																																																																								0	0	0	0				0	0	0	1279	0		0		0			0	0	0	0	0	0																																																								0	0									
111157																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
111205																																																																																																																																																								0	0	0	0				0	0	0	45918	0		0		653			0	0	0	0	0	0																													0																				0							0	0									
111942																																																																																																																																																								0	0	0	0				0	0	0	19730	40		232		5984			0	0	0	0	0	0																													22061																				0							0	0									
111979																																																																																																																																																								0	0	0	0				0	0	0	3001	8057		30		826			0	0	0	0	0	0																																																								23869	0									
112163																																																																																																																																																								0	754	0	0	0	0	50000	0	0	0	7115	0	0	8488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55542	0	0	0	0	0	0	0	0	0	0	0	629	0	0	0	1151	0	0	0	0	0	45000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
112332																																																																																																																																																								0	0	0	0				0	0	0	3310	0		0		0			0	0	0	0	0	0																																																								0	419									
112444																																																																																																																																																								0	0	0	0				0	0	0	2838	0		12		80			0	0	0	0	0	0																																																								0	0									
112510																																																																																																																																																								0	0	0	0				0	0	0	3628	0		0		0			0	0	0	0	0	0																																																								0	0									
112556																																																																																																																																																								0	0	0	0				0	0	0	0	619		0		0			0	0	0	0	0	0																																																								0	0									
112837	4917	0	0	0	0	0	139927389	0	0	0	28192	83305156	0	1269223	178407	27688	1352	0	0	0	0	0	0	5046191	5190000	0	0	3403974	1125419	3912978	0	0	0	0	0	0	0	0	0	0	0	176456	0	258317	0	176354	0	235225	0	7793065	0	11690581	78392063	8749	0	0	1409660	57708	0	922378	150193	69086	0	867181	326727	0	0	0	66673	474	0	0	420235	67850744	4257040	7193819	0	937	993	267	4064879	0	0	0	0	0	0	0	3545916	2369790	0	13071	3356785	0	0	3545916	0	2369790	0	0	0	565181	2899063	81672	0	0	0	95485	1531911	742394	1610663	0	0	1868801	405291	0	0	8740	0	0	0	0	277	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405797	0	0	8740	81132691	2172465	19255338	7967701	818958																																																																																										
113003																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	6926	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
113030																																																																																																																																																								0	0	0	0				0	0	0	0	0		76		0			0	0	0	0	0	0																																																								0	0									
113441																																																																																																																																																								0	0	0	0				0	0	0	46443	0		75		0			0	0	0	0	0	0																																																								0	0									
113601																																																																																																																																																								0	0	0	0				0	0	0	8079	0		1450		5927			0	0	0	0	0	125																																																								0	0									
113740																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	36155	0	0	0		5371		0	0	0	0	0	0	0	0	0	0	0	36059	0	0	0	0	0	0	0	0	0	0	0	28509	0	0	0	0	0	0	0	0	0	0	0	64568	0	0	0	0	0	0	0	0	0	0	0	1652	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
113937																																																																																																																																																								0	0	0	0				0	0	0	9378	0		0		590			0	0	0	0	0	150																													0																				1737							0	0									
114149																																																																																																																																																								0	0	0	0				0	0	0	3695	725		380		409			0	0	0	0	0	0																																																								0	0									
114251																																																																																																																																																								0	0	0	0				0	0	0	811	0		1612		0			0	0	0	0	0	0																													3000																				0							0	0									
114260																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	48729	73305	0	2948	0	9301	0	0	0	0	0	0	0	0	0	0	0	0	30767	0	0	0	0	0	0	0	0	0	0	0	14872	0	0	0	0	0	0	0	0	0	0	0	45639	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	470	0	0	0	0	0	0	0	0	0	0	1122	0	0	0	0	0	0	0	0	0	
114457																																																																																																																																																								1757	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
114774																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																													31814																				0							0	0									
114840																																																																																																																																																								0	25000	0	0				0	0	0	3135	0		0		1390			0	0	0	0	0	0																													31187																				0							0	0									
114859																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
115146																																																																																																																																																								0	0	0	0				0	0	0	0	0		276		0			0	0	0	0	0	0																																																								0	0									
115575																																																																																																																																																								0	0	0	0				0	0	0	36319	0		176		0			0	0	0	0	0	0																																																								0	0									
116358																																																																																																																																																								0	0	0	0				0	0	0	3570	0		0		0			0	0	0	0	0	0																																																								0	0									
116554																																																																																																																																																								0	0	0	0				0	0	0	0	0		30		0			0	0	0	0	0	0																																																								0	0									
116741																																																																																																																																																								0	0	0	0				0	0	0	389	0		0		0			0	0	0	0	0	0																																																								0	0									
117038																																																																																																																																																								0	7500	0	0	0	0	0	0	0	0	2047	0	0	59		0		0	0	0	0	0	0	0	0	0	0	0	2074	0	0	0	2351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117074																																																																																																																																																								0	0	0	0				0	0	0	4051	0		0		0			0	0	0	0	0	0																																																								0	0									
117458																																																																																																																																																								374	0	0	0				0	0	0	7802	0		0		0			0	0	0	0	0	0																													0																				4334							0	0									
117775																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2378	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118156																																																																																																																																																								0	4000	0	0				0	0	0	5703	0		1350		0			0	0	0	0	0	0																																																								0	0									
