"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
121651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204622				0	0	0	0	0	10476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12253	0	0	11680	573	0	0	0	695	0	0	0	0	0	695	43744	0	0	0	0	43744	0	0	0	0	0	0	0	0	0	0	0	162529	162529	0	39899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171766	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	695	0	0	0	0	0	0	0	0	0	0	1043	0	0	0	0	0	0	0	178582	0	0	19000	27000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
121914																																																																																																																																																																																																																																																	
122153																																																																																																																																																																																																																																																	
122546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9667				0	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23580	0	0	21892	1688	0	0	0	326	0	0	0	0	0	326	25354	0	0	0	0	25354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-415	326	0	0	0	0	0	0	0	0	0	215	215	0	0	0	0	0	215	0	0	441	88	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0	43500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
122854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57621	57621	0	0	57621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1153693				0	0	0	0	0	45240	0	0	0	0	0	82647	0	7384	75263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1414308	0	63	1320489	91843	131838	0	128128	52766	0	0	3703	0	0	49063	11466718	0	866078	143322	0	10457318	0	0	0	1082956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1040376	177538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779976	155995	0	479	950	153024	1542	29249	53113	0	26682	0	0	0	0	26682	0	0	0	0	0	0	0	0	0	0	0	0	208329	0	0	0	0	0	0	0	0	0	0	312494	0	0	0	0	0	0	0	13698909	0	8617	368897	293226	0	0	0	0	5597	0	0	0	0	0	0	0	0	0	0	0	0	
123075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11209				0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35846	0	0	35846	0	0	0	0	0	0	0	0	0	0	0	3857	0	0	0	0	3857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921	184	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
123374																																																																																																																																																																																																																																																	
124344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	128	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38250				0	0	0	0	0	1005	0	0	0	0	0	421	0	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43516	0	0	32171	11345	515	0	515	3466	0	0	0	0	0	3466	356825	0	10243	518	0	346064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4731	3981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31179	6236	0	0	0	6236	0	0	0	0	1107	0	0	0	0	1107	0	0	0	0	0	0	0	0	0	0	0	0	3981	0	0	0	0	0	0	0	0	0	0	5972	0	0	0	0	0	0	0	452851	0	14255	9908	34485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
124830																																																																																																																																																																																																																																																	
125154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3065	3065	0	0	3065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146520				0	0	0	0	0	10777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40775	0	0	39797	978	272	0	272	963	0	806	0	0	0	157	122733	0	61563	0	0	61170	0	0	0	0	0	0	0	0	0	0	0	47021	47021	0	0	13798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54492	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	644	0	0	0	0	0	0	0	180218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
125471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4428	0	0	443580	401889	0	0	443580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2298618	22496	0	0	0	0	0	-1848	0	115523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11749	0	0	0	0	11749	0	6199509	0	0	3213175	2986334	2305	0	2305	133635	0	0	0	0	0	133635	15512960	0	156805	284957	621616	14449582	0	0	0	1752794	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194888	190932	3956	0	0	1540369	135940	4428	0	250	0	0	0	0	0	0	27101	27101	27101	0	0	0	0	0	0	0	1073334	214667	0	0	0	214667	0	0	90498	0	177567	0	0	12544	0	165023	0	0	0	0	0	0	0	0	0	0	0	0	135940	4428	0	250	0	0	0	3956	0	0	0	203910	11070	0	1000	0	0	0	49450	23907372	0	234235	2739522	938200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
125855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80408				0	0	0	0	0	927	0	0	0	0	0	3987	0	0	3987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93322	0	0	92246	1076	160580	0	160580	416	0	0	0	0	0	416	457789	0	28281	0	0	429507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8624	160996	0	0	0	0	0	0	0	0	0	7537	7537	0	0	0	0	0	7537	0	0	0	0	0	0	0	0	0	0	22654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160996	0	0	0	0	0	0	0	0	0	0	241494	0	0	0	0	0	0	0	818816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
125873																																																																																																																																																																																																																																																	
125958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1842				0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2246	0	0	2246	0	0	0	0	0	0	0	0	0	0	0	16294	0	0	0	0	16294	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-192	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	765	153	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	648	0	0	0	0	20574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126012																																																																																																																																																																																																																																																	
126049																																																																																																																																																																																																																																																	
126375																																																																																																																																																																																																																																																	
126553																																																																																																																																																																																																																																																	
126834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362525				0	0	0	0	0	17666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	176	0	80177	0	0	69496	10681	0	0	0	364	0	0	0	0	0	364	225352	0	0	0	0	225352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14627	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44687	8937	0	0	0	8937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	546	0	0	0	0	0	0	0	469106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
127055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5015				0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24582	0	0	24214	368	0	0	0	0	0	0	0	0	0	0	54679	0	1252	2272	0	51155	0	0	0	2916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
127224																																																																																																																																																																																																																																																	
128258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1405				0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	16	0	0	0	0	0	0	0	0	0	0	0	16762	0	0	98	0	16664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3537	707	0	0	0	707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
128904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11026	0	0	3031	3031	0	0	3031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3183860				0	0	0	0	0	58676	0	0	0	0	0	1140	0	0	1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1502872	0	0	1502872	0	87829	0	87829	36159	0	0	0	0	0	36159	8080154	0	1026117	84581	0	6969456	0	0	0	470651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416296	123988	11026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408614	81723	0	0	0	81723	0	0	1409424	0	167218	0	0	13010	23	154185	0	13178	0	0	0	13178	0	0	0	0	0	0	123988	11026	0	0	0	0	0	0	0	0	0	185982	27565	0	0	0	0	0	0	10560441	0	339726	1004444	1295140	15040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
129349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111392				0	0	0	0	0	2521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41411	0	0	41411	0	0	0	0	1719	0	0	0	0	1719	0	48663	0	1681	0	0	46982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6323	1265	0	0	0	1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
129358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	9150	0	1941	7209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53074	0	0	48224	4850	500	0	500	0	0	0	0	0	0	0	43073	0	8686	0	0	34387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-746	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9539	1908	0	0	79	1829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	0	0	0	0	0	0	0	0	0	0	753	0	0	0	0	0	0	0	81766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
129479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77881				0	0	0	0	0	1368	0	0	0	0	0	17941	0	4527	12205	1209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21954	0	0	21954	0	26	0	26	490	0	0	40	0	450	0	374935	0	72189	14794	0	287952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3063	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46862	9372	0	0	0	9372	0	0	16952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	412195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
129732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1377856				0	0	0	0	0	28557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7924	0	0	7924	0	0	0	413398	0	0	372446	40952	9259	0	9259	66750	0	0	3645	0	48704	14401	3851128	0	527044	104286	0	3219798	0	17149	0	261751	0	0	0	0	0	0	0	78138	78138	0	15582	0	0	0	0	0	0	231	231	0	46	0	0	0	0	0	0	319479	23660	52942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452477	90495	0	2400	12035	75809	252	10712	0	0	22258	0	0	2132	0	20126	0	0	0	0	0	0	0	0	0	0	0	0	34624	52942	0	0	0	0	0	0	0	0	0	51936	132355	0	0	0	0	0	0	4780664	0	0	148636	234774	0	0	0	0	0	0	0	8437	0	0	0	0	0	0	0	0	0	
129853																																																																																																																																																																																																																																																	
129910																																																																																																																																																																																																																																																	
130345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123121				0	0	0	0	0	1734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41472	0	0	39646	1826	0	0	0	3335	0	0	0	0	0	3335	256791	0	36588	11299	0	208904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	428	0	0	-5323	3335	1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88712	17742	0	0	0	17742	0	0	5739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3335	1246	0	0	0	0	0	428	0	0	0	5003	3115	0	0	0	0	0	5350	314786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
130541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12472	0	0	36000	36000	0	0	36000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1133830	0	0	0	0	0	0	0	0	43836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13538	0	0	0	13538	0	0	668987	0	0	659746	9241	16710	0	16710	19054	0	0	0	0	0	19054	3162632	0	0	44600	0	3118032	0	0	0	175458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162267	35764	12472	0	0	0	0	0	0	0	0	115422	115422	115422	0	0	0	0	0	0	0	265275	53055	0	0	0	53055	0	0	270486	0	0	0	0	0	0	0	0	6196	0	0	0	0	527	0	5669	0	0	0	41433	12472	0	0	0	0	0	0	0	0	0	62150	31180	0	0	0	0	0	0	4360154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
130813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38409				0	0	0	0	0	1003	0	0	0	0	0	781	0	0	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64083	0	0	63138	945	4808	0	4808	0	0	0	0	0	0	0	242152	0	0	21300	12002	208594	256	0	0	2231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-826	5064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5064	0	0	0	0	0	0	0	0	0	0	7596	0	0	0	0	0	0	0	303523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5676	5676	0	0	5676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93315				0	0	0	0	0	1576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35581	0	0	29900	5681	33437	0	33437	1633	0	0	0	0	0	1633	194464	0	20298	1743	0	172423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1930	35070	0	0	0	0	0	0	0	0	0	189	189	0	0	0	0	0	189	0	0	6838	1368	0	0	0	1368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35070	0	0	0	0	0	0	0	0	0	0	52605	0	0	0	0	0	0	0	294827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131173																																																																																																																																																																																																																																																	
131436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70155				0	0	0	0	0	1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76562	0	389	73905	2268	0	0	0	893	0	0	0	0	0	893	269062	0	34019	4161	0	230882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5033	893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34558	6912	0	0	0	6912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	893	0	0	0	0	0	0	0	0	0	0	1340	0	0	0	0	0	0	0	336026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2056331	0	0	0	0	0	0	0	0	43114	0	0	0	0	0	11638	0	0	11638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	788641	0	0	681793	106848	10446	0	10446	284042	0	0	0	0	0	284042	8423109	0	723775	165096	131417	7393475	9346	0	0	80698	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	-184982	303834	0	0	51	0	0	0	0	0	0	13835	13835	0	0	0	0	0	13835	0	0	1262056	252411	0	0	0	252196	215	107	420487	0	92200	6404	0	0	0	85796	0	10205	10205	0	0	0	0	0	0	0	0	0	304156	0	0	51	0	0	0	1	0	0	0	456234	0	0	204	0	0	0	13	9710676	0	72069	207131	1091264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31432				0	0	0	0	0	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11695	0	0	0	0	11695	0	7704	0	0	7704	0	0	0	0	0	0	0	0	0	0	0	2018	0	31	687	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	59	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131940																																																																																																																																																																																																																																																	
