"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
251352																																																																																																																																		547766	11006	0	5438	445489	53675	47742	5933	0	52	0	0	52	0	33525	20018	68518	11000	0	0	0	0	0	0	0	0	0	48998	598	666	1159	40920	87769	26617	91332	293047	6936	6936	44	0	0	6892	460	230	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9132	4566	0	0	10	4556	87813	26617	91505	314271	0	5323	45753	314271	440051	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
251558																																																																																																																																		388204	3275																																																																																																														
251745																																																																																																																																		512152	3668																																																																																																														
251857																																																																																																																																		96955	271	0	0	40876	38257	0	38257	0	0	0	0	0	0	0	25378	6513	0	2690	0	2690	0	0	0	0	0	0	1672	0	0	0	1672	0	66325	6865	23562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66325	6865	24178	0	13265	3433	24178	40876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
251978																																																																																																																																		387406	4027																																																																																																														
252041																																																																																																																																		577505	3935																																																																																																														
252452																																																																																																																																		129191	418	0	0	46818	14380	13609	724	47	0	0	0	0	0	30576	37676	725	299	0	0	0	0	0	0	0	0	0	5261	76	416	39	4728	46021	38816	12732	30694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2368	1184	0	0	0	1184	46021	38816	12732	32686	0	7763	6366	32686	46818	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
252658																																																																																																																																		235235	2216	0	33	174650	41476	39036	2440	0	0	0	0	0	0	4887	103	268	0	0	0	0	0	0	0	0	0	0	5586	18	1011	2	4555	51496	3599	18554	163654	1211	1211	562	0	402	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	711	356	0	0	0	356	52058	3599	18956	164257	0	720	9478	164257	174617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253356																																																																																																																																		1395233	12281																																																																																																														
253468																																																																																																																																		3322054	54255																																																																																																														
253646																																																																																																																																		228052	2488	0	190	183849	4301	3645	656	0	0	0	0	0	0	3769	17823	1940	0	6972	0	6972	0	0	0	0	0	0	9386	17	0	100	8956	21551	25451	13986	168737	1126	1126	0	0	0	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3806	1903	0	0	0	1903	21551	25451	13986	171766	0	5090	6993	171766	183659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253730																																																																																																																																		111219	1067																																																																																																														
253776																																																																																																																																		11069	45	0	0	6060	1627	1627	0	0	0	0	0	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	831	0	0	0	831	1627	513	6034	2940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1627	513	6034	2940	0	103	3017	2940	6060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
254317																																																																																																																																		1345414	1654																																																																																																														
254504																																																																																																																																		297977	3400	0	705	215664	22400	15485	6915	0	5523	0	0	0	5523	0	45193	10924	0	0	0	0	0	0	0	0	0	0	17035	0	765	381	15889	15485	58000	70270	157194	0	0	0	0	0	0	530	265	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20280	10140	0	0	0	10140	15485	58000	72929	167599	0	11600	36465	167599	214959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
254849																																																																																																																																		287416	1966																																																																																																														
255350																																																																																																																																		157574	832																																																																																																														
255547																																																																																																																																		95116	1050	0	138	72963	7409	1223	6186	0	746	0	746	0	0	633	14943	0	0	3262	0	3262	0	0	0	0	0	0	4019	0	0	0	3762	5421	25137	24693	40014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3418	1709	0	0	0	1709	5421	25137	24693	41723	0	5027	12347	41723	72825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255556																																																																																																																																		251364	1640																																																																																																														
255574																																																																																																																																		973282	8750	0	1018	618588	55804	48962	6842	0	0	0	0	0	0	11256	39569	0	11867	0	0	0	0	0	0	0	0	0	99431	1828	4830	3505	75692	193771	68489	319237	350091	956	956	0	0	0	956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141249	70625	41570	0	602	12384	235341	68489	319839	368239	0	13698	159920	368239	617570	4808	0	0	0	0	0	0	0	0	0	0	0	0	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255659																																																																																																																																		5621176	43949	0	577	3469838	600850	563343	37507	0	0	0	0	0	0	166894	1351281	60423	0	0	0	0	0	0	0	0	0	0	151028	194	7421	828	104212	1079948	1407161	725804	2320322	26767	26767	7044	0	0	19723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430358	430358	0	0	430358	0	400274	200137	0	774	89680	100153	1238786	1407976	1253536	2479752	0	281595	626768	2479752	3469261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255873																																																																																																																																		178261	1523	0	113	112813	26279	25649	630	0	758	15	743	0	0	182	43	0	0	0	0	0	0	0	0	0	0	0	13126	28	1098	63	7725	27196	2514	87164	58537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14429	7215	0	0	0	7215	27196	2514	87164	65799	0	503	43582	65799	112700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
256049																																																																																																																																		12084	52	0	0	6673	5307	5075	232	0	0	0	0	0	0	0	0	0	0	201	0	201	0	0	0	0	0	0	122	54	0	0	68	5129	433	0	6574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	24	0	0	24	0	5129	433	24	6574	0	87	12	6574	6673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
256058																																																																																																																																		508901	4098																																																																																																														
256076																																																																																																																																		129515	1001																																																																																																														
256179																																																																																																																																		112905	792																																																																																																														
256553																																																																																																																																		3088384	39040	0	9112	2394311	382668	326564	56104	0	0	0	0	0	0	51487	195470	23563	302	0	0	0	0	0	0	0	0	0	165421	2341	9391	82	143496	498941	260965	135919	2120998	12844	12844	0	0	0	12844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498941	260965	135919	2133842	0	52193	67960	2133842	2385199	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
257233																																																																																																																																		719747	5295	0	0	473658	26655	20243	6412	0	0	0	0	0	0	933	89589	92771	0	45309	0	45309	0	0	0	0	0	0	45347	21	1225	1031	32727	29962	144327	191990	341994	1825	1825	0	0	0	1825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29962	144327	191990	343819	0	28865	95995	343819	473658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
257345																																																																																																																																		258098	1736																																																																																																														
257578																																																																																																																																		477567	3821	0	465	268534	89527	75770	13757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44544	0	4257	600	32743	75770	18014	278843	101817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75770	18014	278843	108149	0	3603	139422	108149	268069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
257653																																																																																																																																		57841	492																																																																																																														
257756																																																																																																																																		228948	2880	0	157	217899	16287	3412	12875	0	0	0	0	0	0	1650	23185	1040	0	4729	0	4729	0	0	0	0	0	0	16805	218	3796	4	12064	15558	51070	17522	142617	0	0	0	0	0	0	1788	894	0	0	0	894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19541	9771	0	0	0	9771	22076	51070	17522	158129	0	10214	8761	158129	217742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258146																																																																																																																																		42786	198																																																																																																														
258306																																																																																																																																		482224	4331	0	332	327998	37501	30327	7174	0	1044	2	1042	0	0	472	10581	0	0	25	0	25	0	0	0	0	0	0	25453	0	466	0	19401	45046	19288	197009	218785	15	15	0	0	0	15	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45046	19288	197009	218801	0	3858	98505	218801	327666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258379																																																																																																																																		118580	1286	0	418	69309	22871	1257	21614	0	0	0	0	0	0	3355	5606	312	0	3020	0	3020	0	0	0	0	0	0	7758	0	183	0	7575	4612	31018	51911	32153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12957	6479	0	0	4726	1753	4612	31018	57899	34045	0	6204	28950	34045	68891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258445																																																																																																																																		699706	6358																																																																																																														
258539																																																																																																																																		104992	1069																																																																																																														
258771																																																																																																																																		7189782	64294	0	2195	5275691	51939	36651	15288	0	4271	0	4271	0	0	79845	589339	334590	15997	0	0	0	0	0	0	0	0	0	425600	2099	24721	6430	252770	404152	835475	2274179	3544360	9976	9976	0	0	0	9976	50	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	10324	10324	0	0	0	10324	232100	116050	0	0	0	116050	439717	835475	2274179	3783124	0	167095	1137090	3783124	5273496	27639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258874																																																																																																																																		90320	251	0	0	35369	16708	14422	2286	0	131	99	32	0	0	0	13451	0	0	1449	0	1449	0	0	0	0	0	0	1474	49	206	154	1065	14570	17709	52723	5219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	987	494	0	0	493	0	14570	17709	53216	5219	0	3542	26608	5219	35369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259059																																																																																																																																		113958	741																																																																																																														
259330																																																																																																																																		890407	7470	0	0	657845	94415	91264	3151	0	6429	709	5477	243	0	12961	67442	175	2711	85	0	85	0	0	0	0	0	0	66110	64	1406	3	48513	110542	102908	123684	541076	180	180	0	0	0	180	580	290	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111011	102908	123684	565184	0	20582	61842	565184	657845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259442																																																																																																																																		420173	5809	0	2142	293366	37683	24009	13674	0	2830	0	0	0	2830	20272	48589	1568	0	397	0	397	0	0	0	0	0	0	15996	14	770	8	992	44525	70457	99852	195017	672	672	0	0	0	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35111	17556	0	0	0	17556	44525	70457	99852	217340	0	14091	49926	217340	291224	0	0	0	0	0	0	0	0	0	0	0	0	0	7051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259956																																																																																																																																		142733	622																																																																																																														
260055																																																																																																																																		5174414	36911	0	0	3346150	864112	808809	55303	0	609664	9389	307712	241157	51406	1692	227729	0	0	0	0	0	0	15159	0	0	0	0	241114	1482	2198	3606	171269	1014014	610975	1202075	2288912	352	352	0	352	0	0	4556	2278	0	2278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124977	124977	0	0	124977	0	280167	140084	0	0	184	139900	1015650	649546	1327236	2479087	0	129909	663618	2479087	3346150	15160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
260831																																																																																																																																		110764	1323	0	320	80271	19652	13138	6514	0	0	0	0	0	0	1852	1042	0	500	0	0	0	0	0	0	0	0	0	2789	4	86	163	2530	14994	7642	25789	61944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	259	0	0	0	259	14994	7642	25789	63268	0	1528	12895	63268	79951	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
260868																																																																																																																																		3085642	16026	0	0	2271765	262500	235936	26564	0	0	0	0	0	0	23115	140483	4790	66768	0	0	0	0	0	0	0	0	0	210504	0	0	0	115107	536850	168517	423242	1865788	3139	3139	0	0	0	3139	133	67	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260536	130268	0	0	0	130268	537214	168517	426399	2007582	0	33703	213200	2007582	2271765	2793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261146																																																																																																																																		519757	2673																																																																																																														
261360																																																																																																																																		776470	5120																																																																																																														
261940																																																																																																																																		858489	7917	0	0	643426	25302	7856	17446	0	0	0	0	0	0	5276	112452	19427	0	71450	0	71450	0	0	0	0	0	0	48378	23	1819	593	40206	13155	203167	158991	459789	4864	4864	0	0	0	4864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19807	9904	0	0	135	6269	13155	203167	159779	483330	0	40633	79890	483330	643426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262059																																																																																																																																		469717	6814	0	2691	329742	87439	26090	61349	0	0	0	0	0	0	14193	18832	629	0	0	0	0	0	0	0	0	0	0	24812	0	457	0	24355	52982	84528	85473	237875	93	93	0	0	93	0	185	93	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8190	4095	0	0	0	4095	52982	84528	85566	247751	0	16906	42783	247751	327051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262237																																																																																																																																		302883	2538	0	38	199909	42482	23310	19172	0	0	0	0	0	0	8917	10432	5835	4052	0	0	0	0	0	0	0	0	0	11365	66	583	54	7650	54560	30187	81109	134823	572	572	0	0	0	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16874	8437	0	0	0	8437	54639	30187	81109	149111	0	6037	40555	149111	199871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262358																																																																																																																																		499250	3263																																																																																																														
262741																																																																																																																																		450070	2582	0	0	305424	13378	10247	3131	0	1956	0	1457	499	0	28797	21517	9402	5261	0	0	0	0	0	0	0	0	0	30391	0	2052	0	23270	66007	28157	136955	214713	0	0	0	0	0	0	747	374	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17659	8830	0	0	0	8830	66007	28157	136955	230063	0	5631	68478	230063	305424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262844																																																																																																																																		900547	11876	0	5145	538490	13251	4724	8527	0	0	0	0	0	0	44574	266617	27337	77	2146	0	2146	0	0	0	0	0	0	41146	12	3473	0	29077	75570	293665	116442	396507	1735	1735	0	0	0	1735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5656	2828	0	0	0	2828	75570	293665	116442	403020	0	58733	58221	403020	533345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
262956																																																																																																																																		165985	2244																																																																																																														
263243																																																																																																																																		492295	5182	0	926	340539	27414	22927	4487	0	40588	0	7638	32950	0	22897	41878	0	12874	0	0	0	0	0	0	0	0	0	23549	150	2389	587	19670	53913	57700	144894	234698	306	306	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31695	15848	0	0	0	15848	53913	61627	144894	253170	0	12325	72447	253170	339613	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
263627																																																																																																																																		176369	613	0	0	80158	15939	14089	1850	0	50528	491	45882	3371	784	0	0	0	0	11772	0	11772	0	0	0	0	0	0	13771	179	867	233	11478	14759	60371	70303	29118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14759	60371	71652	29118	0	12074	35826	29118	80158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
264455																																																																																																																																		563903	4972																																																																																																														
264772																																																																																																																																		2384977	13174	0	0	1152948	417958	388533	29425	0	0	0	0	0	0	43743	171034	8652	31837	0	0	0	0	0	0	0	0	0	63650	0	934	0	52234	966088	221345	183834	1001749	866	866	866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	972824	221345	183834	1004381	0	44269	91917	1004381	1152948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265340																																																																																																																																		301058	1463	0	0	173087	6572	2013	4559	0	1	0	1	0	0	0	59020	53788	0	17517	0	17517	0	0	0	0	0	0	11999	0	0	0	11313	2013	81097	128439	85696	344	344	0	0	0	344	403	202	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2509	1255	0	0	0	1255	2013	81097	128439	87919	0	16219	64220	87919	173087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265407																																																																																																																																		2014049	22571																																																																																																														
265452																																																																																																																																		94750	771	0	10	60937	10270	522	9748	0	11112	0	8111	3001	0	0	13308	2928	0	0	0	0	0	0	0	0	0	0	3504	0	710	0	2053	522	31877	21954	39390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1923	962	0	0	0	962	522	31877	21954	42218	0	6375	10977	42218	60927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265676																																																																																																																																		115571	1205	0	521	54790	17561	16851	710	0	0	0	0	0	0	846	19931	250	0	4302	0	4302	0	0	0	0	0	0	5586	67	765	126	4628	23063	25708	39645	28035	118	118	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	147	0	0	0	147	23063	25708	39645	29699	0	5142	19823	29699	54269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266066																																																																																																																																		247712	2783	0	541	179343	13175	5062	8113	0	3434	0	3434	0	0	113	35308	20252	0	1420	0	1420	0	0	0	0	0	0	10620	60	1433	0	9127	5235	62871	36912	133659	825	825	0	0	0	825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5235	62871	36912	134484	0	12574	18456	134484	178802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266244																																																																																																																																		236590	2244	0	0	185070	37485	18600	18885	0	0	0	0	0	0	1402	34962	6308	5008	0	0	0	0	0	0	0	0	0	12210	7	1504	128	10571	20009	55351	36378	124754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15701	7851	0	0	0	7851	20009	55351	36378	133145	0	11070	18189	133145	185070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266253																																																																																																																																		123948	1633																																																																																																														
266271	30809	0	0	0	0	0	0	19949	-43	19992	0	0	563	0	563	0	0	1588851	607964	38303	0	0	0	19992	0	0	0	0	11069	11069	11069	0	0	0	0	0	0	0	791573	158315	0	0	0	158315	0	9719	2851291	0	298015	0	0	1193	1507	295315	0	14895	0	0	14895	0	0	0	0	0	14895	0	617683	38303	0	0	0	0	0	20555	0	596	0	926525	95758	0	0	0	0	0	256938	35764149	0	177480	1383128	1579612	298162	0	0	0	0	0	2841	335008	132822	14620	2132	0	0	0	0	0	0	0	84965	1366761	1509182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
266655																																																																																																																																		98434	815																																																																																																														
266851																																																																																																																																		253779	1636	0	0	176585	16104	9677	6427	0	0	0	0	0	0	2204	21064	11511	501	12458	0	12458	0	0	0	0	0	0	18542	0	351	0	17898	11881	45101	68609	127893	233	233	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5379	2690	0	0	0	2690	11881	45101	68609	132086	0	9020	34305	132086	176585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266945																																																																																																																																		915696	7111																																																																																																														
267652																																																																																																																																		118628	1441																																																																																																														
268006																																																																																																																																		2390697	18063	0	0	1555514	236208	221538	14670	0	0	0	0	0	0	8119	192984	3404	0	0	0	0	0	10707	0	0	0	10707	89013	45	4305	12	78321	327148	214486	880547	966865	10	10	0	10	0	0	2415	1208	0	835	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159679	79840	0	0	767	52697	327148	215521	881314	1020125	0	43104	440657	1020125	1555514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268136																																																																																																																																		270203	4302	0	2247	164430	55512	53827	1685	0	0	0	0	0	0	7424	8874	4245	0	0	0	0	0	0	0	0	0	0	12340	4	36	39	11749	70517	10595	63300	127914	672	672	0	0	0	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70517	10595	63300	128586	0	2119	31650	128586	162183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268677																																																																																																																																		687169	5138	0	0	449384	79545	79344	201	0	9164	736	8363	0	65	22293	52349	10057	5275	0	0	0	0	0	0	0	0	0	34823	107	716	413	33587	137615	61629	105346	372722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1992	996	0	0	0	996	137615	61629	105346	375234	0	12326	52673	375234	449384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268828																																																																																																																																		323586	2900	0	665	178863	51277	49113	2164	0	0	0	0	0	0	15500	84433	3633	0	0	0	0	0	0	0	0	0	0	22474	600	0	773	21101	65213	86597	29969	139197	0	0	0	0	0	0	0	0	0	0	0	0	1108	222	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65213	86597	29969	143431	0	17319	14985	143431	178198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268976																																																																																																																																		752219	1389																																																																																																														
