"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
190956																																																																																																								0	0	0							682	35	131	174	16	31	19	49	0	0	0	454	0	0	0	0	0	0				0	0	0	16	31	174	0	0	0	0	0	0	0	0	0	0	54	0	0	51	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
191355																																																																																																								0	0	0	0	0	0	0	0	0	3	272	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	12	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191935																																																																																																								0	0	0							633	5502	696	0	0	0	100	0	68	1810	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	884	0	0	0	0	0	0	0				0	0	0	0	0	0	913	1793	0	696	0	307	0	0	0	0	0	0	3701	696	0	3701	696	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
192147																																																																																																								0	0	0	0	0	0	0	0	0	3234	1643	7	0	0	0	11	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	7	0	0	0	0	0	450	254	657	0	0	0	0	0	377	257	0	0	0	0	0	0	0	0	0	0	592	0	0	0	2041	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	303	
192558																																																																																																								0	0	0	0	0	0	0	0	0	744	1681	711	0	70	0	71	0	0	597	0	0	0	0	0	0	0	0	0	0	0	20	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	46	26	189	0	0	744	0	0	0	0	0	0	0	0	0	0	359	350	0	469	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192651																																																																																																								0	0	0							59	200	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	59	0	57	45	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
192857																																																																																																								0	0	0							2180	51	7	0	0	0	14	0	51	0	0	37	0	0	0	0	0	0				0	0	0	3	0	0	0	0	0	5	7	0	0	0	0	0	0	0	29	0	0	0	0	0	2143	0				0	0	0	0	0	0	0	0	0	0	0	2092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
193162																																																																																																								0	0	0							655	2351	184	25	59	96	531	78	273	0	0	0	0	0	0	0	0	0				0	0	0	59	96	25	0	0	0	0	0	0	0	0	0	0	233	0	562	0	0	0	0	0	277	0				369	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
193247																																																																																																								0	0	0							432	175	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	175	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
193537																																																																																																								0	0	0							2972	2418	0	306	137	0	145	0	230	1054	0	1401	0	0	0	0	0	0				55	0	0	137	0	306	0	0	0	0	0	0	0	0	0	0	853	0	703	0	0	0	0	0	817	104				0	0	0	0	0	0	157	0	0	0	154	0	10	0	184	139	0	366	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
193649																																																																																																								0	0	0							84	581	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0				0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	84	0	14	0	0	0	0	0	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
193809																																																																																																								0	0	0	0	0	0	0	0	0	1608	38	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	499	0	38	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1013	0	0	0	499	0	0	1512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1013	0	0	0	0	0	0	
194440																																																																																																								0	0	0							739	502	318	0	0	0	22	73	696	23	86	0	0	0	0	0	0	0				0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	43	0	230	152	0	0	0	0	409	0				0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
194570																																																																																																								0	0	0							964	974	140				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930	12	967	140	0	0	0	0	347	0				0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
194936																																																																																																								0	0	0							18	1335	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029	0	45	0	0	0	0	0				0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
195111																																																																																																								0	0	0							6335	13441	0	0	0	0	2404	0	545	0	0	0	0	0	0	0	0	0				159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3664	257	1411	0	16	0	0	0	4268	0				704	0	0	0	0	0	1657	205	0	0	881	127	0	0	1571	0	0	1571	22	0	183	11	0	91	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
195157																																																																																																								0	0	0							9	751	0	0	0	0	110	0	0	88	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	9	0				329	0	0	0	0	0	0	28	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
195456																																																																																																								0	0	0							273	475	0	0	13	0	0	0	0	178	0	0	0	0	0	0	0	0				0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	23	0	0	0	273	0				0	0	0	0	0	0	0	0	0	0	121	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
196752																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
196800																																																																																																								0	0	0	0	0	0	0	0	0	1846	837	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1597	0	721	0	0	0	0	0	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	61	0	0	248	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197142																																																																																																								0	0	0							833	554	238	0	0	0	19	14	18	0	0	0	0	0	0	0	0	0				0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	460	35	413	138	0	60	0	0	947	0				0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
197254																																																																																																								0	0	0							0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
197302																																																																																																								0	0	0							417	1703	229	0	0	0	99	0	0	0	0	0	34	0	0	0	0	0				0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	468	12	0	0	0	0	0	0				0	0	0	0	0	0	1102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
197478	0	0	0	9823	0	133671	0	0	0	215154	50876	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	2036	130	0	0	0	0	0	134471	0	0	0	0	0	0	0	20398	0	71924	780	0	6052	388	0	5291	0	0	0	0	0	0	0	0	0	498	0	68262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2490	0	0	0	0	0	0	0	0	0							0	0	0																			0	0	0	693	0	3668							1669	0	0														24801	3899	17727	0	275	0								0	19900	0	0	0	0	258	178	0	0	2660	43889	0	0	2214													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	19900	0	0	0	0	1448	0	0	0	0	0	0				
197759																																																																																																								0	0	0							68	191	1	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	176	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
198073																																																																																																								0	0	0							2291	1451	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2153	0	1451	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	138	0	0	0	259	0	0	259	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
198149																																																																																																								0	0	0							3579	523	0	2107	0	0	3	0	0	0	0	1004	0	0	0	0	0	0				35	0	44	0	0	2107	0	0	0	0	0	0	0	0	0	0	332	60	474	0	0	0	0	0	4765	0				0	0	0	0	0	25	0	0	0	0	0	0	0	0	47	0	0	352	0	0	170	0	0	153	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
198251																																																																																																								0	0	0							149	645	0				0	0	124	0	0	0	0	0	0	0	0	0				0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0				0	0	0	0	0	0	0	478	0	0	0	0	0	0	0	478	0	124	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	478	0	0				
198961																																																																																																								0	0	0							1323	1716	297				485	172	1066	0	0	0	0	0	0	0	0	0				0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	247	0	772	91	5	0	0	0	0	0				0	0	0	0	0	0	225	0	17	0	0	0	48	0	0	48	0	606	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
199137																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
199351																																																																																																								0	0	0							170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
199436																																																																																																								0	0	0							729	242	0				33	0	190	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	64	0	0	0	0	0	0	0				0	0	0	0	0	2	124	0	0	0	136	176	0	0	2	0	0	121	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
199463																																																																																																								0	0	0							0	3	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
200042																																																																																																								0	0	0							0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
200378																																																																																																								0	0	0	0	0	0	0	0	0	36556	12710	728	0	0	0	372	728	10944	0	0	0	0	0	0	0	0	0	0	0	0	2772	0	4124	0	0	0	0	0	0	0	0	0	0	0	0	655	12217	52	9499	0	17	0	0	0	9873	0	0	0	0	0	0	0	0	0	0	0	50	0	0	5987	3232	0	0	547	0	77	4264	0	0	655	0	0	0	0	0	655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	3717	
200435																																																																																																								0	0	0	0	0	0	0	0	0	5855	828	0	0	0	0	0	0	142	0	0	3465	0	0	0	0	0	0	0	0	0	15	0	31	40	0	8	0	0	0	0	0	0	0	0	0	0	1397	88	607	0	0	0	0	0	392	0	0	0	0	0	166	0	0	0	96	0	0	0	0	141	487	0	0	9	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
201254																																																																																																								0	0	0							1567	154	0	0	0	0	0	0	392	76	0	71	0	0	0	0	0	0				0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	468	0	78	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	198	348	0	0	44	36	0	44	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
201834																																																																																																								0	0	0	0	0	0	0	0	0	15546	10573	921	0	0	0	123	3	914	0	0	0	434	0	391	0	0	0	0	0	0	0	0	912	1	0	0	0	0	0	0	0	0	0	0	0	0	556	312	1753	0	0	0	0	0	11316	416	0	0	0	0	986	0	319	0	0	2739	4535	599	0	970	11491	0	0	0	0	0	8264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8264	0	0	0	
202514																																																																																																								0	0	0							85	591	536				13	0	0	0	80	0	44	0	0	0	0	0				0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	23	308	116	76	226	0	0	0	0				0	0	0	0	0	0	0	98	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
202541																																																																																																								0	0	0							0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
202907																																																																																																								0	0	0	0	0	0	0	0	0	72929	34761	3922	61	15	0	979	59	5898	414	0	1070	980	0	1952	0	0	0	0	0	0	1158	19	1070	15	0	61	0	0	0	0	0	0	0	0	0	0	16262	381	13833	3597	398	0	0	0	56706	20	0	0	0	202	603	0	0	0	14813	983	847	0	0	6048	25325	30	46	2639	30	46	2873	528	0	780	395	0	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	32	
203043																																																																																																								0	0	0							443	563	0				34	0	0	0	0	142	0	0	0	0	0	0				11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	55	43	24	0	90	0	0	0	66	0				187	0	0	0	0	0	168	0	0	0	0	171	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
203052																																																																																																								0	0	0							0	1585	280	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1374	271	0	0	0	0	0	0				0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
203575																																																																																																								0	0	0							245	160	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	159	0	1	0	0	0	30	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	112	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
204004																																																																																																								0	0	0	0	0	0	0	0	0	87064	38011	0	0	0	0	2365	0	19376	0	0	0	791	0	0	0	0	0	0	0	0	2288	0	823	0	0	0	0	0	0	0	0	0	0	0	0	0	10287	447	29956	0	1062	0	0	0	313840	1180	0	0	0	0	0	0	0	615	3922	473	874	0	0	22742	28837	715	0	2231	1408	0	15957	1011	0	504	1011	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	11500	693	0	2191	
204077																																																																																																								0	0	0							188	9	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	9	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	91	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
204237																																																																																																								0	0	0							2099	1872	744				422	106	572	0	258	0	0	0	0	0	0	0				118	0	121	0	0	0	0	0	0	2	27	0	0	0	0	0	888	0	756	176	0	0	0	0	325	0				0	21	42	0	0	0	244	77	0	57	27	369	0	0	385	0	0	669	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
204826																																																																																																								0	0	0							306	65	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	306	0	63	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
205243																																																																																																								0	0	0							1955	1615	5	0	0	0	92	0	18	0	0	0	0	0	0	0	0	0				9	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	1489	68	1084	0	0	0	0	0	943	0				0	26	0	0	0	48	23	47	0	0	61	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
205346																																																																																																								0	0	0							29	494	0	0	0	0	81	0	15	0	0	0	0	0	0	0	0	0				0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0				0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
205458																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
205542																																																																																																								0	0	0							2987	36	138	0	0	0	25	138	0	0	0	2401	0	0	0	0	0	0				0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0				0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
206156																																																																																																								0	0	0							9374	4649	50	0	0	0	723	0	457	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622	0	0	0	0	0	10600	0				0	0	0	0	0	0	180	3117	2	48	548	8369	0	0	0	0	0	6808	0	0	457	0	0	411	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	497	0	0	5854				
206174																																																																																																								0	0	0							2047	2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757	0	2386	0	0	0	0	0	686	50				0	0	0	0	0	0	0	467	0	0	0	275	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	275				
206473																																																																																																								0	0	0							0	477	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
206772																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
