"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
530851																																																																																																						
531157																																																																																																						
531250																																																																																																						
532042																																																																																																						
532453																																																																																																						
532752																																																																																																						
533124																																																																																																						
533227																																																																																																						
533535																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
534073																																																																																																						
534242																																																																																																						
534466																																																																																																						
534756																																																																																																						
534859																																																																																																						
534877																																																																																																						
535034																																																																																																						
535575																																																																																																						
535753																																																																																																						
535931																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
535940																																																																																																						
536059																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
536349																																																																																																						
536527																																																																																																						
536554																																																																																																						
536853																																																																																																						
537038																																																														0	0	0	0	0	0	0	0	0			125	0	16	0	125	0					0	0	0	0		0						0	0						0	
537243																																																																																																						
537355																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
537449																																																														229705	0	0	0	0	0	0	0	0			333	0	35	0	0	3423					0	0	0	0		0						0	0						0	
537551																																																																																																						
537560																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
538222																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
538473																																																																																																						
538754																																																																																																						
538802	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0						0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
538950																																																																																																						
539032																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
539340																																																																																																						
539377																																																																																																						
539452																																																																																																						
539872																																																																																																						
540056																																																																																																						
540542																																																																																																						
540551																																																														34160	0	0	0	0	0	0	0	0			42831	0	21576	0	0	7205					0	0	0	0		0						0	0						0	
540739																																																																																																						
540775																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	154086						0	0	0		0						0	0						0	
540850																																																																																																						
541101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
541231																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
541307																																																																																																						
541642																																																																																																						
541754																																																																																																						
541857																																																																																																						
542153																																																																																																						
542340																																																																																																						
542528																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	303968					0	0	0	0		0						0	0						0	
542667																																																																																																						
542854																																																																																																						
543262																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
543459																																																																																																						
543945																																																																																																						
544335																																																																																																						
544447																																																																																																						
544652																																																																																																						
544951																																																																																																						
545154																																																																																																						
545604																																																																																																						
545846																																																																																																						
546003																																																																																																						
546320																																																																																																						
546535																																																																																																						
546544																																																																																																						
547251																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
547550																																																																																																						
547840																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	324785					0	151	0	0		0						0	0						0	
548052																																																																																																						
548267																																																																																																						
548351																																																														3676	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
548472																																																																																																						
548641																																																																																																						
548771																																																																																																						
548829																																																																																																						
549862																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
550279																																																																																																						
550354																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
550448																																																																																																						
550635																																																																																																						
550653																																																																																																						
550952																																																																																																						
551016																																																																																																						
552059																																																																																																						
552161																																																																																																						
552545																																																																																																						
552956																																																																																																						
552974																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	35106	0						0	0	0		0						0	0						0	
553038																																																																																																						
553926																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	9856						0	0	0		0						0	0						0	
553944																																																																																																						
554268																																																																																																						
554343																																																																																																						
554857																																																														0	0	0	0	0	0	0	0	0			144002	0	2131	0	144002	0						0	0	0		0						0	0						0	
554941																																																																																																						
555256																																																																																																						
556011																																																																																																						
556459																																																																																																						
556815																																																														159764	0	0	0	0	0	0	0	8701			0	0	0	0	0	87142					0	0	0	0		0						0	0						0	
556936																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
557317																																																														0	0	0	0	0	0	0	0	0			45356	0	45356	0	0	0					0	0	0	0		0						0	0						0	
557438																																																																																																						
557858																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
558574																																																																																																						
559179																																																																																																						
560214																																																																																																						
560353																																																																																																						
560438																																																																																																						
560830																																																																																																						
561145																																																																																																						
561574																																																																																																						
561659																																																														0	0	0	0	0	0	0	0	0			122872	0	122872	0	0	0					0	0	0	0		0						0	0						0	
561864																																																																																																						
562058																																																																																																						
563233																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
563336																																																																																																						
563457																																																																																																						
563934																																																																																																						
564052																																																																																																						
564324																																																																																																						
564463																																																																																																						
564557	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	2944					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
564678																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
564838																																																																																																						
564856																																																																																																						
564977																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	56749						0	0	0		0						0	0						0	
565143																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
565152																																																																																																						
565170																																																																																																						
565536																																																																																																						
565750																																																																																																						
565844																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
566056																																																																																																						
566243																																																																																																						
567240																																																																																																						
567679																																																																																																						
567736																																																																																																						
568126																																																																																																						
568135																																																																																																						
568359																																																														0	0	0	0	0	0	0	46	0			4926	46	46	0	0	0					0	0	0	0		0						0	0						0	
568377																																																																																																						
568470																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	107707					0	0	0	0		0						0	0						0	
568939																																																																																																						
570558																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
570651																																																																																																						
571135																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
571265																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	196234						0	0	0		0						0	0						0	
571920																																																																																																						
571957																																																																																																						
572347																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
572374																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	154265					0	39	0	0		0						0	0						0	
572459																																																																																																						
572655																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
573036																																																																																																						
573335																																																																																																						
574079																																																																																																						
574949																																																																																																						
574976																																																																																																						
575133																																																																																																						
575254																																																														0	109663	0	1449	0	1794	0	0	0			245336	0	127338	0	125336	1078350					0	0	0	0		0						0	0						0	
575348																																																																																																						
575375																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	85479						0	0	0		0						0	0						0	
575647																																																																																																						
575656																																																																																																						
575759																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
575834																																																																																																						
575955																																																																																																						
576354																																																														0	0	0	0	0	0	0	0	0			34	0	34	0	43939	0					0	0	0	0		0						0	0						0	
576541																																																														28486	0	0	0	0	0	0	0	0			0	0	0	0	0	95795						0	0	0		0						0	0						0	
576578																																																																																																						
576608																																																														0	0	0	0	0	0	0	0	0			3	0	3	0	0	69533					0	0	0	0		0						0	0						0	
576644																																																																																																						
576952																																																																																																						
577128																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	485972					0	0	0	0		0						0	0						0	
577137																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
577230																																																																																																						
578116																																																																																																						
578237																																																																																																						
578255																																																																																																						
578554																																																																																																						
578741																																																														0	0	0	0	0	0	0	0	0			171	0	35	0	171	132439						0	0	0		0						0	0						0	
578862																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
579140																																																																																																						
579319																																																																																																						
579364																																																																																																						
579636																																																																																																						
580155																																																																																																						
580548																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	194996					0	0	0	0		0						0	0						0	
580847																																																																																																						
580874																																																																																																						
581237																																																																																																						
581358																																																																																																						
582177																																																																																																						
582654																																																																																																						
582878																																																																																																						
582953																																																																																																						
582971																																																																																																						
583071																																																																																																						
583268																																																																																																						
583352																																																																																																						
583754																																																																																																						
583905																																																																																																						
584377																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	3985					0	0	0	0		0						0	0						0	
584724																																																																																																						
584920																																																																																																						
585235																																																																																																						
585749																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
586027																																																																																																						
586072																																																																																																						
586335																																																																																																						
586960																																																																																																						
587677																																																																																																						
587752																																																																																																						
587800																																																														427429	0	0	0	0	0	0	0	0			0	0	0	0	0	1098700					0	782	0	0		0						0	0						0	
588245																																																																																																						
588348																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
588478																																																														0	0	0	0	0	0	0	0	0			3360	0	135	0	0	0						0	0	0		0						0	0						0	
589158																																																																																																						
589523																																																																																																						
589943																																																														0	0	0	0	0	0	0	0	0			19649	0	313	0	2440	1103						0	0	0		0						0	0						0	
590220																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	589330						0	0	0		0						0	0						0	
590248																																																														0	0	0	0	0	0	0	0	0			11453	0	468	0	11453	851491					0	1056	0	0		0						0	0						0	
590640																																																																																																						
590976																																																																																																						
591209																																																																																																						
591320																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	104601	0					0	0	0	0		0						0	0						0	
591357																																																																																																						
591366																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
591740																																																																																																						
592439																																																																																																						
592448																																																														118543	3308	0	0	0	0	0	0	0			0	0	0	0	0	536509					0	624	0	0		0						0	0						0	
592550																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
592644																																																																																																						
592859																																																																																																						
593007																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	474375					0	465	0	0		0						0	0						0	
593052																																																																																																						
593249																																																																																																						
593333																																																																																																						
593771																																																																																																						
593940																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
594433																																																																																																						
594451																																																																																																						
594853																																																																																																						
594938																																																																																																						
594947																																																														0	0	0	0	0	0	0	0	0			2268	0	2268	0	2268	610440					0	0	0	0		0						0	0						0	
595270																																																														0	4704205	0	368753	0	1125368	0	0	0	0	0	214672	0	205731	0	8409	17294326	0	0	0	0		18079	0	0	0	770						0	0						0	
595337																																																																																																						
595430																																																														13200	0	0	0	0	0	0	0	0			0	0	0	0	0	95263						666	0	0		0						0	0						0	
595869	63006	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595944																																																																																																						
596062																																																																																																						
596156																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
596277																																																																																																						
596455																																																																																																						
596642																																																																																																						
596978																																																																																																						
597041																																																																																																						
597313																																																																																																						
597452																																																																																																						
597546																																																																																																						
597658																																																																																																						
598002																																																														0	0	0	0	0	0	0	0	0			4011	0	650	0	0	0						0	0	0		0						0	0						0	
598048																																																																																																						
598132																																																																																																						
598543																																																																																																						
598646																																																																																																						
598954																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
599643																																																																																																						
599764																																																														7915	0	0	0	0	0	0	0	0			0	0	0	0	0	369348					0	0	0	0		0						0	0						0	
600419																																																																																																						
601032																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
601041																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	41615					0	0	0	0		0						0	0						0	
601050																																																														945918	95741	0	1651	0	5188	0	0	0	0	0	0	0	0	0	0	757524	0	0	0	0	0	307	0	0	0	0						0	0						0	
601153																																																																																																						
601416																																																														71562	0	0	0	0	0	0	0	0			8352	0	8352	0	0	241690					0	231	0	0		0						0	0						0	
601443																																																																																																						
601658																																																																																																						
602048																																																																																																						
602543																																																																																																						
602842																																																																																																						
603232																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
603540																																																																																																						
603559																																																																																																						
603755																																																																																																						
604024																																																																																																						
604033																																																																																																						
604547																																																																																																						
604640																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
605571																																																																																																						
605610																																																																																																						
605656																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	119705					0	0	0	0		0						0	0						0	
606046																																																														226326	0	0	0	0	0	0	0	0	0	0	1804	0	1804	0	1804	7316893	0	0	0	0		167	0	0	0	0						0	0						0	
606176																																																																																																						
606653																																																																																																						
607146																																																																																																						
607333																																																																																																						
608358																																																																																																						
608451																																																																																																						
608844																																																																																																						
609010																																																																																																						
609467																																																																																																						
609476																																																																																																						
609609																																																																																																						
609645																																																																																																						
609832																																																																																																						
610128																																																																																																						
610164																																																																																																						
610539																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
610557																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	94471					0	0	0	0		0						0	0						0	
610913																																																																																																						
611031																																																																																																						
611451																																																														0	0	0	0	0	0	0	0	0			1184	0	118	0	1184	89181						0	0	0		0						0	0						0	
612159																																																																																																						
612878																																																																																																						
613008																																																														0	0	0	0	0	0	0	0	0	0	0	298021	0	20519	0	298021	155658	0	0	0	0	0	0	0	0	0	0						0	0						0	
613156																																																																																																						
613307																																																														24648	0	0	0	0	0	0	0	0	0	0	10639	0	10639	0	10639	1556792	0	0	0	0	0	394	0	0	0	0						0	0						0	
613343																																																																																																						
613400																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	281974					0	350	0	0		0						0	0						0	
613558																																																																																																						
613679																																																														0	0	0	0	0	0	0	0	2276			9329	0	32	0	9329	149851					0	73	0	0		0						0	0						0	
613839																																																																																																						
613950																																																																																																						
613978																																																																																																						
614256																																																																																																						
614313																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	1299698					0	0	0	0		0						0	0						0	
614368																																																																																																						
614751																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	223					0	0	0	0		0						0	0						0	
614948																																																																																																						
615217																																																																																																						
615253																																																																																																						
615776																																																																																																						
615851																																																																																																						
615879																																																																																																						
615954																																																																																																						
616036																																																																																																						
616148																																																																																																						
616540																																																																																																						
617051																																																																																																						
617079																																																																																																						
617145																																																																																																						
617275																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
617341																																																																																																						
617538																																																																																																						
617743																																																																																																						
618544																																																																																																						
618647																																																																																																						
618740																																																																																																						
618777																																																																																																						
618807																																																														77856	0	0	0	0	0	0	0	0			0	0	0	0	0	3159458					0	0	0	0		0						0	0						0	
619327																																																																																																						
619457																																																																																																						
619701																																																																																																						
619859																																																																																																						
619877																																																														203060	41385976	203060	564494	349	1948936	82	0	0	0	0	51328	0	51328	0	51328	61467061	0	0	0	0	0	69503	0	0	0	3658						824	0						603	
621151																																																																																																						
621245																																																																																																						
621357																																																																																																						
621441																																																																																																						
622037																																																																																																						
622653																																																																																																						
622774																																																																																																						
623052																																																																																																						
623454																																																																																																						
623548																																																																																																						
623874																																																																																																						
624246																																																																																																						
624648																																																																																																						
624778																																																																																																						
624956																																																																																																						
625056																																																																																																						
625065																																																																																																						
625140																																																																																																						
625159																																																														8544	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
625654																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	14764	0					0	0	0	0		0						0	0						0	
