"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
197254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1628	0	3924								
197302	0	17050	9251																																	8362	0	8940								
197478																																	0													
197759	0	2871	16325																																	13958	0	18453								
198073	0	4514	0																																	150	0	0								
198149	0	3559	7689																																	13154	0	21750								
198251	0	3622	1724																																	9599	0	1031								
198961	0	192	323																																	6120	0	3761								
199137	0	0	3793																																	200	0	273								
199351	260	2617	2998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1588	0	21265								
199436	0	485	4200																																	2272	0	5296								
199463	25500	4590	19444																																	9588	0	11229								
200042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			159	0	2								
200378	0	40347	24386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	289101	0	1004776								
200435	0	1596	15974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	3988	0	22732								
201254	0	0	2089																																	7649	0	6889								
201834	0	12214	141492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	111055	0	0								
202514	0	4767	2719																																	9691	0	709								
202541	0	85	0																																	8711	0	138								
202907	0	177677	162437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624605	0	85039								
203043	0	927	4905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			9701	0	40655								
203052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			190	0	1798								
203575	0	0	306																																	100	0	484								
204004	0	0	847304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	815304	3800	48191								
204077	0	9846	2930																																	1210	0	483								
204237	0	1745	6962																																	261	0	477								
204826	0	163	3742																																	22436	0	5207								
205243	0	7220	12109																																	7042	0	916								
205346	0	2878	1287																																	16038	0	3897								
205458	0	6923	422																																	281	0	3942								
205542	0	797	0																																	4761	0	15989								
206156	60000	0	879																																	10703	0	19								
206174	0	2058	7233																																	2373	0	4020								
206473	0	1323	0																																	0	0	0								
206772	0	0	0																																	0	0	0								
206950	0	391	259																																	335	0	2067								
207041	0	0	0																																	449	0	731								
207050	43904	46603	28826																																	54393	0	22352								
207452	0	954	3136																																	2111	0	18323								
207470	0	0	127																																	28	0	6407								
207555	0	6	1378																																	9021	0	9943								
207845	161800	7544	36450																																	125033	0	3182								
207872	0	25054	11040																																	53347	0	566								
207957	0	0	0																																	2	0	0								
208057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	24508	0	23331								
208244																																	0													
208347	0	872	1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1576	0	3208								
208440	0	480	1044																																	3753	0	10402								
208459	0	0	0																																	60	0	18								
208570	0	0	800																																	0	0	0								
208655	0	0	0																																	1115	0	22808								
208972	0	604	0																																	0	0	764								
209148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	52887	0	0								
209362	0	0	0																																	0	0	0								
209559	0	0	0																																	0	0	1874								
209858	0	18763	22707																																	51832	0	4954								
210238	0	11836	6690																																	7901	0	6305								
210256	0	1089	1277																																	3893	0	1670								
210434																																	0													
210779	0	2634	0																																	808	0	3177								
211114	0	0	1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			291	0	5401								
211271	0	103409	75544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	6643	0	11713								
211338	0	19590	11139																																	6302	0	1790								
211851	0	0	0																																	0	0	10837								
212018	0	0	21115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	63451	0	5434								
212335	0	6123	4584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	2825	0	1262								
212344	0	73	106																																	1884	0	3441								
212465																																	0													
212522	0	4076	33863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	11048	9383	78829	0	130618								
212577	0	97387	117936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	97932	0	7710								
213471	0	1742	0																																	0	0	0								
213538	0	7606	4085																																	1164	2182	2981								
213912	0	1463	997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			6397	0	8269								
213958	0	954	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1366	0	2395								
214106	0	4316	165597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	55640								
214414	0	1996	129643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	15260	7643	131731	0	147223								
214722	0	13060	9268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	74964	0	47278								
214807	0	0	36000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14000	214000	0	0	0	0	0	0	0	0	0	0	0	0	0	495000	546000	12827000								
214843	0	660	4855																																	11799	0	27004								
215345	0	12669	16928																																	18068	0	27126								
215354	8500	1710	2253																																	6026	0	3113	Small Business Investment Company							
215653	0	269	99																																	363	0	1139								
215662	0	21803	67417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	1918	3028	127513	0	25416								
215710	0	4862	36390																																	23991	0	16754								
216164	0	539	0																																	3938	0	3719								
216230	0	1866	1589																																	1296	0	4548								
216922	0	254706	208916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	77908	67762	210967	0	226443								
217059	0	766	1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	14898	0	18712								
218131	0	3970	20437																																	3897	0	9006								
218261	0	847	0																																	207	0	97								
218850	2200	0	0																																	0	0	27								
218878	0	5	3864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1257	0	417								
219044	0	225	3045																																	2383	0	300	0	0	0	0	0	0	0	
219651	0	11465	5653																																	31102	0	3524								
219679	0	102	0																																	0	0	32								
220059	0	2122	7581																																	24539	0	1623								
220527	0	22716	43292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	77471	0	42757								
220844	0	131	4163																																	3608	0	2912								
220974	0	19924	31247																																	6955	0	15864								
221775	0	2897	5967																																	1042	0	683								
222156	0	529	666																																	5728	0	577								
222446	0	1302	12171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	44602	0	42430								
222558	0	1911	0																																	6364	0	6778								
222754	0	10186	8745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			19255	0	35								
223322	157100	66883	46081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	233948	0	130071								
223452	0	481	87																																	934	0	5516								
223751	0	3022	1																																	1702	0	2812								
223845	0	0	168																																	623	0	4761								
224954	0	66	0																																	507	0	0								
225054	0	3359	4657																																	2803	0	85								
225157	1250	703	282																																	8518	0	19023								
225559	0	7400	4909																																	8055	0	8497								
225942	0	0	237																																	254	0	1314								
226949	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			164	0	207								
227151	0	11551	5522																																	13402	0	11559								
227357	0	13929	21940																																	11206	0	2307								
227656	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			76	0	1475								
227777	0	986	0																																	236	0	8411								
228000	0	7115	2429																																	18087	0	797								
228055	0	0	0																																	2100	0	8042								
228158	8300	10154	5228																																	20527	0	18515								
228279	0	2840	2454																																	20536	0	7415								
228345	0	2913	129																																	257	0	13460								
229070	0	0	0																																	0	0	5231								
229173	0	1277	85																																	2500	0	21								
229342	0	678	5027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			16818	0	3090								
229454	0	1284	0																																	296	0	971								
229801	0	288041	1697958	0	0	31673	189424	0	0	0	0	5027	10965	15681	0	0	0	37560	44233	107631	236074	0	161047	0	0	0	0	0	0	0	161047	0	0	46287	22448	3327344	0	1235792								
229913																																	0													
230423	0	1118	8185																																	22140	0	626								
230610	22500	0	0																																	12521	0	738								
230759	0	7435	94036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	60932	0	22374								
231279	0	770	413																																	564	0	894								
232847	0	669	3451																																	5574	0	6387								
232856	25000	819	61951																																	20174	0	7702								
233031																																	0													
233246	0	0	0																																	12863	0	0								
233358	0	914	7081																																	9497	0	2669								
233442	0	135	155																																	2542	0	2977								
233527	0	21252	12655																																	37261	600	13888								
233554	0	0	0																																	263149	0	0								
234355	0	218	15109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	28378	0	64927								
234506	0	6383	5524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	2764	0	243								
234739	68000	41313	41894																																	29085	0	14098								
234841	0	822	0																																	3325	0	2896								
235174	0	322	0																																	0	0	0								
235231	0	1531	3167																																	5815	0	2486								
235316	2000	0	646																																	169	0	1319								
235446	30750	3733	2850																																	0	0	12076								
235530	0	8359	50340																																	26723	0	16300								
235558	0	0	0																																	300	0	5436								
235950	0	0	0																																	2819	0	6394								
236153	0	218585	68638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	25821	24944	325558	0	201503								
236256	0	6	229																																	0	0	3084								
236603	11000	217	4789																																	4641	0	6453								
236706	0	2454	44838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	395024	66425	100166								
236957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	9077								
237066	283700	4574	117605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	168779	0	18011								
237619	145000	0	29224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	149201	0	39172								
237954	0	974	5872																																	11	0	2531								
238139	2000	9436	3238																																	5476	0	2600								
238250	0	0	0																																	0	0	11577								
238737	0	0	175																																	2095	0	0								
239556	0	2692	50388																																	0	0	0								
239613	75000	2886	42697																																	118316	0	28424								
239659	54100	39049	27091																																	31299	0	11173								
239752	0	0	241																																	19489	0	1517								
240954	0	0	10100																																	1928	0	0								
241009	0	0	88																																	2747	0	2047								
241157	43200	18724	5241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	15076	0	17880				Best effort forward sale agreement				
241559	0	150	0																																	9020	0	18819								
241607	0	1702	91072																																	107982	0	42142								
242257	1800	7420	11965																																	8589	0	4063								
242444	0	17165	71318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	14858	0	921								
242949	0	545	117																																	7151	0	661								
242958	0	0	0																																	1691	0	1355								
242976	40000	5347	10789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	18383	1870	6880								
243375	0	0	0																																	2716	0	437								
243414	0	1847	2281																																	15969	140	100								
243955	0	0	477																																	830	0	780								
244037	0	2183	2517																																	903	0	5526								
244149	0	268	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	11863	0	6752								
244158	0	0	11006																																	8253	0	31471								
244251	0	1570	1599																																	17910	0	10252								
245016																																	0													
245276	0	1129	99699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	180465	21910	771465	22649	34969								
245351	9400	7430	160																																	20353	0	717								
245557	0	1820	213																																	13837	0	7258								
246022	0	4738	19979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	55861	0	1560								
246134	0	4453	11176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	3454	0	11239								
246237	0	0	0																																	363	0	930								
246451	0	3145	6566																																	3162	0	1683								
246657	0	471	19805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	2100	18143	27668	0	30								
246947	0	0	0																																	410	0	210								
246956	246	0	0																																	4758	0	51583								
247140	16862	31291	82828																																	38332	0	30564								
247355	91000	79566	87009																																	44337	0	18092								
247476	0	2250	0																																	51	0	125								
247551	0	3518	4304																																	5949	0	8164								
247908	0	11769	26479																																	71241	0	5511								
248240	21955	12669	35468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	4307	106835	5165	18407								
248352	0	229	2410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			5819	0	11531								
248455	0	73	4992																																	10625	0	3389								
248633	0	0	0																																	1971	0	26247								
248745	0	2472	28740																																	35154	0	4521								
249416	0	1328	0																																	857	0	2812								
249612	0	0	137215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	4926	0	0	0	0	0	0	0	0	0	0	0	0	0	877330	85332	43565								
249658	0	1720	335																																	1495	0	100								
250430	0	2844	2																																	80	0	728								
250476	4170	837	107																																	2059	0	2007								
250850	0	0	262																																	2192	0	4534								
251352	0	521	9325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	765	1190	22398	0	34725								
251558	0	2996	2796																																	26602	0	3038								
251745	0	9328	991																																	3848	0	30558								
251857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	3081								
251978	13000	3086	383																																	574	0	668								
252041	0	6539	6642																																	18019	0	25531								
252452	0	915	0																																	1111	0	4221								
252658	0	8419	12221																																	11512	0	3413								
253356	0	6419	99694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	146473	0	2329								
253468	250000	0	26353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	260017	0	1243								
253646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			22224	0	7904								
253730	0	346	3049																																	2377	0	822								
253776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	0	contingent liability							
254317	0	0	0																																	25524	0	2073								
254504	0	0	6930																																	10263	0	3087								
254849	0	0	6726																																	10628	0	0								
255350	0	1392	892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			503	0	389								
255547	0	3250	1383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1206	0	410								
255556	0	1785	5510																																	2403	0	1380								
255574	0	192	33342																																	21544	518	2514								
255659	0	39979	261010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	7643	14104	138917	0	272237								
255873	0	0	1304																																	1746	0	1095								
256049	0	16	32																																	0	0	0								
256058	0	5430	22145																																	2780	0	12597								
256076	0	961	0																																	3841	0	175								
256179	0	1763	1637																																	0	0	4520								
256553	0	17870	90447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	182714	0	242758								
257233	0	3377	31304																																	50244	0	1390								
257345	0	1060	4815																																	11025	0	6280								
257578	0	0	0																																	0	0	0								
257653	0	0	0																																	492	0	1308								
257756	0	4637	5363																																	22125	0	2170	FHLB MPF Credit Enhancement							
258146	0	0	0																																	297	0	1463								
258306	0	1038	1768																																	9672	0	681								
258379	0	6310	1807																																	1682	0	5681								
258445	0	3631	23938																																	0	0	44542								
258539	0	336	26																																	1983	0	5159								
258771	0	353449	94516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	211528	47346	43573	LOC outstanding with FHLB_DM to support public funds for Washington State							
258874	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	1100								
259059	0	125	3200																																	1586	0	16349								
259330	0	952	55409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	35396	0	7677								
259442	0	3636	9553																																	5193	0	35609								
259956	0	292	0																																	0	0	2716								
260055	0	164378	133348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	19041	25876	121565	0	77395								
260831	0	1352	784																																	848	0	2679								
260868	205021	46606	163750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	1974	0	70247	11257	17553								
261146	0	4850	2887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			6877	0	33888								
261360	0	8464	3046																																	17227	0	2939								
261940	35000	8675	15044																																	37696	30	18338								
262059	92000	8575	8726																																	13800	0	5033								
262237	12500	4308	12893																																	14851	0	7597								
262358	62700	3836	32977																																	20446	257	2116								
262741	3750	3791	7225																																	18356	0	5496								
262844	211	1324	850																																	30055	0	23586								
262956	0	28	2717																																	0	0	216								
263243	0	1496	5709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	11768	0	8819								
263627	0	995	3263																																	0	0	2486								
264455	0	6125	8270																																	7002	0	2664								
264772	17630	38	16297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	47283	0	162								
265340	0	7858	940																																	1551	0	3071								
265407	0	5484	69153																																	58615	0	31337								
265452	0	0	183																																	1552	0	1704								
265676	0	1258	4534																																	549	0	1664								
266066	0	778	185																																	9867	0	20586								
266244	0	1889	1934																																	951	5000	1302								
266253	4640	852	167																																	2089	0	7292								
266271																																	0													
266655	0	0	0																																	1338	0	10335								
266851	15850	6011	2586																																	2348	0	7554								
266945	0	9548	45991																																	21598	1000	19003								
267652	0	0	649																																	4553	0	235								
268006	0	24575	82359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	48250	0	88103								
268136	0	6250	3642																																	7382	0	3373								
268677	0	0	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	4820	0	253								
268828	0	0	5062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	10806	3200	942								
268976	0	5645	9360																																	0	0	39799								
269049	0	19395	38275																																	18398	0	17722								
269058	0	1045	7364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			4718	0	54								
269571	0	762	0																																	0	0	560								
269759	0	0	0																																	0	0	8461								
270148	0	633	0																																	2329	0	5090								
270353	0	49	217																																	678	0	1638								
270504	0	2554	45345																																	57748	0	42215								
270531	0	887	3053																																	4552	0	109								
270652	0	0	0																																	580	0	10609								
271136	0	0	0																																	0	0	1563								
271275	0	0	1715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	6786	0	6133								
271341	0	477	3430																																	409	0	2782								
271529	14000	11415	5407																																	12089	0	8018								
272030	0	3379	542																																	1313	0	1427								
272058	0	0	0																																	0	0	1790								
272151	0	0	0																																	72	0	100								
272272	0	20474	96735																																	94511	0	90821								
272302	0	2056	47937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	9248	0	71094								
273336	0	15990	51445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	13974	11205	299651	5200	97947								
273550	0	2040	489																																	18084	0	39442								
273653	0	352	135																																	937	0	5497								
273662	0	1783	56239																																	26594	0	27737								
273840	23340	304	5																																	4442	0	11348								
273859	0	0	0																																	0	0	950								
274025	0	0	0																																	0	0	750								
274052	0	14	220																																	780	0	606								
274548	2200	145	194																																	13851	0	34546								
274829	0	1694	2322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	2188	0	4396								
274856	0	0	29																																	649	0	13472								
275255	5015	430	10008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			8158	0	20286								
275358	70000	584	68101																																	73001	0	103263								
275479	0	3624	18857																																	55	0	1582								
275657	0	0	4																																	581	0	5661								
276074	0	358	868																																	7410	0	243								
276159	0	82	167																																	912	0	3441								
276551	0	490	895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2547	0	13875								
276579	0	980902	3789077	0	0	460963	0	327616	0	337821	123142	0	0	0	0	257617	69999	0	0	0	27132	71651	0	0	0	0	0	0	0	0	0	0	0	1038346	975052	8355812	1451975	2241255								
276645	0	1698	607																																	7378	0	10606								
276654	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			6300	0	9032								
276850	0	4760	64189																																	46585	5000	66685								
276953	0	0	0																																	66	0	1172								
277240	16000	1	5100																																	0	0	33694								
277277	0	4769	3024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			6992	0	11619								
277679	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	103								
277736	0	3684	852																																	1210	0	8576								
277820	0	0	0																																	4294	0	22208								
278256	0	1344	10458																																	3364	0	28526								
278555	10000	10418	42807																																	63748	0	37682								
278733	0	4149	3212																																	1436	0	1568								
278751	0	0	0																																	83	0	12								
278818	208600	49996	32220	0	0	1467	1623	0	0	0	0	0	0	1467	0	0	0	0	0	1623													0	0	0	220278	0	34173								
278872	0	7656	0																																	4583	0	0								
279105	0	5622	6339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	47276	0	39939								
279842	0	4763	63230																																	23827	0	25954								
279954	0	5958	22468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	6112	26525	52353	23120	93115								
280110																																	0						FNMA DUS							
280138	0	186	950																																	700	0	1605								
280352	0	415	0																																	3610	0	3426								
280558	0	60	681																																	3236	0	1811								
282075	51255	57554	47438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	1167	69986	0	2813								
282226	0	487	1829																																	1495	0	3122								
282824	0	916	931																																	30293	0	151								
283157	0	0	2																																	417	0	5462								
283438	70000	311	13767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	11553	0	13086	0	460								
283652	0	12619	7900																																	3701	0	274								
283737	0	16721	9300																																	58571	11335	40676								
283867	8786	10398	84575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	1805	4807	35257	0	672								
284154	0	8566	2062																																	8728	0	112								
284239	0	2032	398																																	1690	0	5689								
284556	18100	4714	7428																																	6119	0	40593			0					
284752	0	175	1522																																	3071	0	2476								
284958	0	0	0																																	202	0	2178								
285151	0	4412	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			9494	0	6329								
285348	0	1110	3306																																	5871	0	5831								
285544	0	4	2217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			4308	0	4265								
285553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			670	0	5023								
285740	0	6317	36765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	31122	0	2473								
285759	14810	1698	625																																	6237	0	3874								
285777	0	2	0																																	30	0	8								
285852	68150	5942	8432																																	5840	0	1752								
285928	0	2077	4406																																	3681	0	296								
286251	0	0	0																																	358	0	254								
286457	0	155	1708																																	18709	0	220								
286840	0	0	0																																	675	0	5276								
287007	0	0	0																																	0	0	3154								
287342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1343	0	5537								
287856	0	0	0																																	0	0	0								
287922	0	0	0																																	1264	0	0								
287959	0	1037	90																																	672	0	4296								
288152	0	0	0																																	0	0	3326								
288358	0	2009	15074																																	31383	0	12949								
288376	0	2448	2260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			23649	0	152								
288853	0	386192	703774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	358733	49855	123248	7950	384247								
289056	0	0	0																																	3	0	142								
289225	0	0	0																																	0	0	149								
289515	0	4944	23645																																	251875	0	5224								
289702	0	19909	66505																																	75201	0	19392								
289739	9000	3167	7104																																	2050	0	10533								
289757	0	0	5320																																	2669	0	19479								
290052	0	30443	91597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	54248	21284	81602	501	43669								
290249	0	38011	32222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	23365	0	38685	0	597								
290838	0	0	8244																																	2282	0	2574								
290922	0	25	0																																	366	0	344								
291059	0	2771	8471																																	1014	0	8419								
291330	0	528	2752																																	98	0	2208								
291376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			125	0	10								
291611	0	34	656																																	268	0	5575								
291732	0	0	0																																	57	0	309								
292234	0	3590	2445																																	1954	0	5493								
292467	0	1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	306								
292850	0	0	0																																	175	0	7								
292908	0	4656	48940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	175051	0	31365								
293053	0	23156	49587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	136539	0	55239								
293352	0	0	0																																	385	0	750								
293437	0	690	1892																																	908	0	1234								
293651	0	0	0																																	4887	0	39170								
293754	0	2968	1031																																	4105	0	358								
294023	0	1101	7095																																	1283	0	7616								
294564	237800	43863	76163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	8105	13564	186919	0	102218								
294751	0	1731	10170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	2137								
294779	0	64885	52433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	57732	0	14346								
294827	0	547	1799																																	3652	0	3								
295011	0	4962	5309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	3862	1288	16949	0	3140								
295057	0	0	240																																	2029	0	2162								
295646	0	0	0																																	6	0	0								
296456	34585	2435	7033																																	7244	0	10770								
296474	0	159	198																																	953	926	1931								
296559	0	1011	1339																																	17543	0	6097								
296755	3750	5594	1325																																	5339	0	4450								
296858	0	454	98																																	922	0	210								
297051	0	4103	4353																																	849	0	2983								
297257	0	13695	6739																																	956	0	2108								
297547	0	0	0																																	175	0	454								
297631	0	981	4081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1773	0	10076								
297761	0	1315	8761																																	9924	0	187								
298049	0	581	1550																																	2842	0	12732								
298218	0	8780	18424																																	46984	0	5918								
298245	0	3745	2180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	8951	0	4044								
299046	0	32363	86659	0	0	0	0	29796	0	0	0	0	0	0	0	0	29796	0	0	0													0	64378	16264	118044	1460	34580								
299868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	0								
300009	0	0	1429																																	962	0	144735								
300063	0	9424	32227																																	1000	0	270								
300157	0	0	867																																	445	0	4354								
300353	21330	5344	270																																	16898	0	0								
300456	0	0	0																																	18	0	344								
300933	0	7808	21839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	4260	0	5605								
300942	0	2635	4778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			6346	0	719								
300960	0	11415	24180																																	36125	0	14592								
301574	0	993	33622																																	21262	0	10815								
301800	0	17489	9908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	34094	0	9532								
302030	0	200	0																																	4328	0	985								
302133	0	0	0																																	0	0	0								
302553	0	2070	47159																																	13857	0	22861								
