"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
42420																																																																																																																									true	true	true	249673	39938	450	31	976	549	1	2	46269	69960	13	4	190927	11409	824	48	0	0	644136	866	3545	0	3	0	1216977	124958	2288	89	62383	45	0	0	0															0	0	0	0	3065	3	81451	37	131	1	190408	11408	821	48	1166	88	-4	75588	13436	4659	69525	84	115	9589	275	258	0	0	0	179510	104959	27467	273776	88432	21175	0	0	0	17484	0	0	38488	1033	6798	0	0	0	207363	29823	19208	0	0	0	8209	42	180	13111	0	5140	893809	238172	84996	0	0	0	0	9101	0	0	25	
42448																																																																																																																									true	false	false																																																																																																																		0				
42457																																																																																																																									false	false	false																																																																																																																		0				
43052																																																																																																																									false	false	false																																																																																																																		0				
43351																																																																																																																									false	false	false																																																																																																																		0				
43856																																																																																																																									false	false	false																																																																																																																		0				
43959																																																																																																																									false	false	false																																																																																																																		0				
44040																																																																																																																									true	true	true	13041	5352	71	17	4824	0	1	0	0	0	0	0	0	0	0	0	0	372	0	0	0	0	0	0	17865	5724	72	25	0	0	2	541	6															0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	6153	4824	0	345	0	0	0	0	0	172	0	0	0	0	0	691	0	0	0	0	0	0	0	0	489	0	0	0	0	0	875	0	0	0	0	0	4316	0	0	0	0	0	13041	4824	0	0	0	0	0	41				
44433																																																																																																																									false	false	false																																																																																																																		0				
44741																																																																																																																									true	false	false																																																																																																																		0				
44750																																																																																																																									true	false	false																																																																																																																		0				
44929																																																																																																																									false	false	false																																																																																																																		0				
45038																																																																																																																									false	false	false																																																																																																																		0				
45047																																																																																																																									false	false	false																																																																																																																		0				
45056																																																																																																																									false	false	false																																																																																																																		0				
45430																																																																																																																									false	false	false																																																																																																																		0				
45458																																																																																																																									false	false	false																																																																																																																		0				
45551																																																																																																																									true	true	true	139460	30	18	2	0	0	0	0	0	0	0	0	2118	71	16	2	0	0	4734	7	2759	0	3	0	152959	101	48	4	3344	1	0	0	0															0	0	0	0	0	0	3888	0	4	0	2118	3415	16	3	8	7	6	1020	121	323	211	0	0	815	0	52	2241	1122	2078	11803	0	0	3071	760	1005	0	0	0	0	0	0	2	0	261	119255	0	0	3378	109	242	0	0	0	1265	0	2679	1124	0	0	144193	2119	6646	0	0	0	0	207				
45560																																																																																																																									true	true	true	463567	98455	260	47	1581	2124	1	2	45298	0	1	0	28746	17923	69	9	0	0	179298	102	0	0	0	0	726388	325260	436	72	285282	81	0	0	0															0	0	0	0	0	0	7898	206758	3	14	28746	17923	69	7	78	0	0	1281	0	0	164	0	0	30442	24	0	29123	984	163	79769	6449	2833	15796	13625	338	0	0	0	0	0	0	3920	827	0	5121	0	0	360680	52899	4564	395	0	0	15656	0	0	100440	817	0	642865	75625	7898	0	0	0	0	4237	0	0	1	
45775																																																																																																																									false	false	false																																																																																																																		0				
46053																																																																																																																									false	false	false																																																																																																																		0				
46941																																																																																																																									true	true	true	14191	0	33	0	0	516	0	1	0	0	0	0	0	0	0	0	0	0	2042	33	807	0	14	0	17040	803	80	4	0	0	0	0	0															0	0	0	0	287	3	0	0	0	0	0	0	0	0	0	0	0	4250	0	650	62	0	0	945	0	0	59	0	81	233	0	0	0	0	0	0	0	0	0	0	0	2837	0	0	0	0	0	5997	0	69	0	0	0	1840	0	0	10	0	7	16233	0	807	0	0	0	0	105				
47247																																																																																																																									false	false	false																																																																																																																		0				
47256																																																																																																																									false	false	false																																																																																																																		0				
47452																																																																																																																									false	false	false																																																																																																																		0				
47500																																																																																																																									false	false	false																																																																																																																		0				
48057																																																																																																																									false	false	false																																																																																																																		0				
48150																																																																																																																									false	false	false																																																																																																																		0				
48374																																																																																																																									true	true	true	5836	4730	11	4	0	0	0	0	0	0	0	0	0	9012	0	52	0	250	4753	1	0	173	0	6	10589	14165	12	67	0	2	4	3235	0															0	0	0	5	0	0	0	0	0	0	0	9012	0	52	2	0	0	0	0	0	0	0	0	0	0	0	1357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3056	0	0	0	0	0	2623	0	0	3551	0	0	10589	0	0	0	0	0	0	59				
48440																																																																																																																									false	false	false																																																																																																																		0				
49054																																																																																																																									false	false	false																																																																																																																		0				
49148																																																																																																																									true	true	true	7476	5252	10	91	0	0	0	0	0	0	0	0	0	1970	0	10	0	1	172	1	1	1	1	3	16234	10169	19	114	0	0	0	0	1															0	0	0	1	2945	9	8585	0	7	0	0	1970	0	10	0	0	14	485	0	2202	13	0	0	0	0	0	530	0	1511	359	0	2076	174	0	1116	0	0	0	0	0	0	54	0	162	0	0	0	1456	0	949	0	0	0	4341	0	551	236	0	5	7648	0	8586	0	0	0	0	96				
49241																																																																																																																									true	true	true	50468	0	127	0	7023	39538	7	9	0	0	0	0	8409	37358	42	239	5973	0	75729	129	0	40	0	7	161232	78263	315	257	114658	113	0	0	0															0	0	1	0	1327	2	13630	0	9	0	8409	37358	42	239	0	0	0	7686	617	3867	568	0	1587	11665	830	779	17520	2244	8259	20123	8564	3872	5165	2609	719	0	0	0	0	0	0	1304	38	102	0	0	0	9341	434	418	0	0	0	47399	96	0	5426	0	0	126197	15432	19603	0	0	0	0	1405				
49652																																																																																																																									false	false	false																																																																																																																		0				
49858																																																																																																																									false	false	false																																																																																																																		0				
49951																																																																																																																									false	false	false																																																																																																																		0				
50144																																																																																																																									true	true	true	10	0	1	0	1455	0	1	0	0	0	0	0	0	0	0	0	1048	0	0	0	0	0	0	0	2513	0	3	0	0	0	2	2810	0															0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	389	1048	0	0	0	0	0	0	0	1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1455	1048	1066	1	0	0	1				
50461																																																																																																																									false	false	false																																																																																																																		0				
51253																																																																																																																									true	false	false																																																																																																																		0				
51356																																																																																																																									false	false	false																																																																																																																		0				
51459																																																																																																																									false	false	false																																																																																																																		0				
51842																																																																																																																									false	false	false																																																																																																																		0				
52719																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84212404586	878	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453113	0	0	0	
52951																																																																																																																									false	false	false																																																																																																																		0				
53051																																																																																																																									false	false	false																																																																																																																		0				
54058																																																																																																																									false	false	false																																																																																																																		0				
54656																																																																																																																									false	false	false																																																																																																																		0				
54973																																																																																																																									false	false	false																																																																																																																		0				
55336																																																																																																																									false	false	false																																																																																																																		0				
55635																																																																																																																									true	true	true	673	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673	0	57	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673	0	0	0	0	0	0	2				
55653																																																																																																																									false	false	false																																																																																																																		0				
55970																																																																																																																									false	false	false																																																																																																																		0				
56258																																																																																																																									true	true	false																																																																																																																		0				
56351																																																																																																																									true	true	true	294212	6306	204	2	12131	0	6	0	0	0	0	0	47471	2658	92	3	0	6	348443	195	0	12	0	8	781227	8982	553	17	7337	7	0	0	0															0	0	0	4	0	0	78970	0	56	0	47471	2658	92	3	13	0	0	0	0	0	448	3	3	36940	0	0	36101	4423	4518	225570	24524	27981	132463	13988	27235	0	0	0	0	0	0	7705	2074	3784	6022	0	0	139285	14590	13515	873	0	0	41881	0	250	15354	0	1684	642655	59602	78970	0	0	0	0	5193	0	0	0	
56548																																																																																																																									false	false	false																																																																																																																		0				
56717																																																																																																																									false	false	false																																																																																																																		0				
57040																																																																																																																									false	false	false																																																																																																																		0				
57451																																																																																																																									false	false	false																																																																																																																		0				
58225																																																																																																																									false	false	false																																																																																																																		0				
58243																																																																																																																									true	true	true	2723385	0	594	0	119558	1157737	227	272	5473	298907	8	22	960376	1717	2805	4	0	0	2412754	2080	0	0	0	0	6492412	1487019	5794	299	1899326	38	0	0	0															0	0	0	0	28658	1	270866	0	80	0	956377	688	2783	3	30526	3355	4	216566	825	1242	116385	7111	15256	283903	111	136	248800	34490	6231	1001289	572873	93949	511710	365586	48583	0	0	0	0	0	0	124621	16526	37307	1179282	100	11568	1163306	84382	56590	1598	0	0	132220	0	0	125933	48	0	5136139	1085407	270866	0	0	0	0	31409	0	0	70	
58355																																																																																																																									false	false	false																																																																																																																		0				
58551																																																																																																																									false	false	false																																																																																																																		0				
58636																																																																																																																									false	false	false																																																																																																																		0				
58757																																																																																																																									false	false	false																																																																																																																		0				
58971																																																																																																																									true	true	true	1497834	32083	675	27	19867	286993	12	26	117888	0	4	0	305701	2209873	741	63	0	0	1277040	922	0	50	0	1	3415610	2532121	2433	123	688387	135	0	0	0															0	0	0	1	2313	4	197280	809	79	1	304036	15345	740	43	5753	97	369	0	0	0	289021	12404	23717	63572	17472	29331	281599	17370	15910	340690	98996	48744	449824	110363	44367	0	0	0	0	0	0	4826	1506	3005	621662	459	0	474099	60847	28336	7954	0	0	85080	0	28	150792	123943	3473	2774872	443457	197280	0	0	0	0	18862	0	0	84	
59316																																																																																																																									true	true	true	30971	599	66	1	0	0	0	0	0	0	0	0	10440	0	50	0	0	0	40944	79	0	0	0	0	94697	599	204	1	72789	11	0	0	0															0	0	0	0	0	0	12342	0	9	0	10440	2076	50	3	36	11	3	10418	819	850	673	0	0	210	0	0	0	0	0	12817	3259	1491	12941	2682	2078	0	0	0	0	0	0	7356	340	833	0	0	0	27012	3306	7087	0	0	0	379	0	0	73	23	0	71915	10440	12342	0	0	0	0	682				
59352																																																																																																																									false	false	false																																																																																																																		0				
59370																																																																																																																									false	false	false																																																																																																																		0				
59754																																																																																																																									false	false	false																																																																																																																		0				
60143	true	true	true	4588000	100000	3003	60	4235000	1708000	448	17	2696000	7329000	67	249	1266000	2512000	900	305	0	0	8568000	1436	2853000	27906000	477	1462	24941000	44967000	6520	2442	75560000	2932	0	0	0															0	0	0	0	0	0	735000	5412000	189	349	490000	49000	700	88	-1000	0	0	3000	0	0	829000	14000	459000	1339000	3000	2000	751000	43000	81000	2245000	315000	221000	701000	149000	100000	2986000	6175000	2345000	1000	0	0	619000	61000	133000	5000	0	0	3004000	1366000	212000	11000	0	0	164000	71000	8000	499000	0	27000	13156000	8197000	3588000	0	0	0	0	428000	5530000	25	212																																																																																																																					117000	0	11000	0	
60330																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	28485	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	28485	0	2	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
60545																																																																																																																									true	true	true	20416	785	15	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1099	4	9621	0	3	0	31136	785	22	81	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	3232	0	7	19	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	5124	0	0	0	0	0	12579	0	9614	151	0	0	21515	0	9621	0	0	0	0	80				
60554																																																																																																																									false	false	false																																																																																																																		0				
60648																																																																																																																									true	true	true	19055	3666	18	6	0	4694	0	1	0	0	0	0	0	5716	0	268	3915	0	0	0	0	0	0	0	22970	14076	27	275	981	1	9	13315	0															0	0	9	0	0	0	0	0	0	0	0	5716	0	268	0	0	0	539	0	3915	1	0	0	915	0	0	1013	0	0	657	0	0	351	0	0	0	0	0	0	0	0	461	0	0	39	0	0	2419	0	0	0	0	0	10954	0	0	1706	0	0	19055	0	3915	0	0	0	0	79				
61122																																																																																																																									true	true	true	209133	22429	488	46	25880	38961	36	7	107079	0	4	0	211762	1134	864	6	0	0	371547	690	0	0	0	0	963034	70343	2147	83	2613	5	0	0	0															0	0	0	0	7819	24	37633	0	65	0	211762	1134	864	6	1491	635	51	68368	23475	2594	2030	807	75	94245	19404	1993	0	0	0	159277	128362	17254	103271	73055	6025	0	0	0	0	0	0	25577	31793	3267	0	0	0	101872	55209	6374	2420	1504	0	11293	496	0	10835	9983	0	580679	344723	37633	0	0	0	0	7446	0	0	0	
61355																																																																																																																									true	true	true	11171	328905	31	70	0	0	0	0	0	3626	0	41	185	3867	3	4	0	0	10733	14	0	0	0	0	57854	336398	51	115	578035	17	0	0	0															0	0	0	0	0	0	35765	0	3	0	185	3867	3	4	0	0	0	0	0	0	212	0	1055	0	0	0	651	7	354	7924	113	3493	5403	65	1714	0	0	0	0	0	0	547	0	2039	0	0	0	1440	0	4485	0	0	0	3157	0	22625	2570	0	0	21904	185	35765	0	0	0	0	561				
61476																																																																																																																									false	false	false																																																																																																																		0				
61757																																																																																																																									false	false	false																																																																																																																		0				
61832																																																																																																																									true	true	true	161933	88	170	1	5541	9403	6	102	0	2114	0	1	106834	21283	324	84	0	0	318966	360	0	0	1	0	659354	32888	966	188	31741	73	0	0	0															0	0	0	0	0	0	66080	0	105	0	106834	0	324	0	269	37	0	100	0	0	1339	379	0	36523	45	228	37028	6363	3817	24599	13461	2777	15741	5215	1648	0	0	0	0	0	0	84501	36507	15311	0	0	0	256991	48453	41543	66	405	84	9961	728	585	13781	782	87	480899	112375	66080	0	0	0	0	4898	0	21	25	
61953																																																																																																																									false	false	false																																																																																																																		0				
62044																																																																																																																									false	false	false																																																																																																																		0				
62110																																																																																																																									true	true	true	546201	207	110	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2296216	96	20741	155652	2	2	3389633	496209	213	36	0	0	0	0	0															0	0	0	0	241030	27	526475	99320	5	1	0	0	0	0	0	0	0	0	0	0	18190	0	37069	174142	0	21518	106566	0	52152	21296	0	1857	66555	0	6544	0	0	0	0	0	0	4112	0	43085	288919	0	87284	2063606	0	297707	0	0	0	52421	0	0	46610	0	0	2842417	0	547216	0	0	0	0	9309	0	1531	0	
62147																																																																																																																									false	false	false																																																																																																																		0				
63050																																																																																																																									false	false	false																																																																																																																		0				
63069	true	true	true	11398301	7212964	3818	850	381945	41049	210	9	179879	764908	73	3	1126279	270353	1610	62	2689	3208	6066445	1691	295752	40221	880	2	20352573	9070343	8390	1075	20039354	554	1	35779	0															0	0	1	4	737640	145	901283	0	107	0	1097126	51759	1595	47	715	357	2741	679095	75045	88386	764950	88239	104522	4614856	26521	20189	1172341	47452	87587	1407834	328058	126871	1804968	373894	126165	0	0	0	569574	1600	118006	543837	114640	122343	0	0	0	5025379	631857	393375	325	0	0	473647	0	0	407226	441	9537	17464747	1688104	1199722	2776760	4802	0	0	0	0	0	0																																																																																																																					110189	68	1656	45	
63201																																																																																																																									false	false	false																																																																																																																		0				
63573																																																																																																																									false	false	false																																																																																																																		0				
63733																																																																																																																									false	false	false																																																																																																																		0				
63742																																																																																																																									false	false	false																																																																																																																		0				
63751																																																																																																																									false	false	false																																																																																																																		0				
64150																																																																																																																									true	true	true	133623	143094	120	23	0	0	0	0	0	0	0	0	0	3712	0	4	0	35161	18788	66	0	0	0	0	152411	181967	186	58	235170	35	0	0	15															0	0	0	31	0	0	0	0	0	0	0	3712	0	4	164	0	0	7294	0	0	464	0	0	2263	0	0	7713	0	0	0	0	0	29195	0	0	0	0	0	0	0	0	1713	0	0	0	0	0	21766	0	0	20148	0	0	9550	0	0	52141	0	0	152411	0	0	16	51447	0	0	1264	134	0	0	
64552																																																																																																																									true	true	false																																																																																																																		0				
64730																																																																																																																									false	false	false																																																																																																																		0				
65205																																																																																																																									true	true	true	78904	64079	61	43	0	1118	0	1	0	393	0	1	1672	12945	3	34	0	0	1035	1	10	0	4	0	194546	136226	90	130	80235	28	0	0	0															0	0	0	0	52042	40	112925	5649	21	11	1672	12945	3	34	1	0	10	1132	0	778	369	0	51	678	0	236	12867	295	6228	1658	0	0	1040	0	0	0	0	0	0	0	0	6706	392	9832	0	0	0	47650	977	93572	0	0	0	4602	0	2157	3236	8	71	79939	1672	112935	0	0	0	0	1614	0	0	0	
65513	true	true	true	0	164283	0	160	0	4652	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1188976	0	237	0	1357911	0	398	84334	3	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																					7793	0	0	0	
65559																																																																																																																									true	true	true	176166	0	138	0	16344	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5666	0	7	0	204066	0	149	0	9908	6	0	0	0															0	0	0	0	0	0	5890	0	3	0	0	6	0	1	162	0	0	8372	0	1231	117	0	0	531	0	126	490	728	66	25083	14733	6887	23591	882	1410	0	0	0	0	0	0	586	0	323	0	0	0	5680	0	167	998	0	0	25499	0	1323	85057	0	23	176166	16343	11556	0	0	0	0	1359		40	14	
65746																																																																																																																									true	false	false																																																																																																																		0				
65858																																																																																																																									true	true	true	109872	0	55	0	0	118302	0	10	0	0	0	0	78343	1471	182	1	0	0	270729	179	0	200	0	1	468579	119973	422	12	44290	5	3	10500	0															0	0	0	0	0	0	9635	0	6	0	78316	1471	181	1	0	0	0	0	0	0	2509	2654	513	47768	0	0	18499	2240	225	98588	36842	3926	34220	21003	1410	0	0	0	0	0	0	11488	4482	880	0	0	0	110866	11122	2681	0	0	0	22773	0	0	33890	0	0	380601	78343	9635	0	0	0	0	2871	0	9	0	
66154																																																																																																																									false	false	false																																																																																																																		0				
66275																																																																																																																									true	false	false																																																																																																																		0				
66677																																																																																																																									false	false	false																																																																																																																		0				
67142																																																																																																																									true	true	true	2295	994	21	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2295	994	21	14	1	1	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	4	0	0	395	0	0	908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	652	0	0	0	0	0	45	0	0	0	0	0	2295	0	0	0	0	0	0	53				
67151																																																																																																																									true	true	false																																																																																																																		0				
67209																																																																																																																									false	false	false																																																																																																																		0				
67254																																																																																																																									false	false	false																																																																																																																		0				
67656																																																																																																																									false	false	false																																																																																																																		0				
67870																																																																																																																									false	false	false																																																																																																																		0				
68671																																																																																																																									false	false	false																																																																																																																		0				
68756																																																																																																																									false	false	false																																																																																																																		0				
68831																																																																																																																									true	false	false																																																																																																																		0				
69333																																																																																																																									true	true	true	200887	260	152	4	0	68598	0	17	22810	5997	1	1	49180	2383	182	11	0	3023	259480	118	0	0	0	0	536249	87491	459	72	91054	44	4	5	6															0	0	0	34	7230	5	3892	0	6	0	49180	2383	182	11	63	50	1	0	0	0	39688	204	0	7887	91	0	23259	2367	110	29686	14116	423	14428	8221	229	0	0	0	0	0	0	16264	3566	316	0	0	0	275162	20380	2761	0	0	0	3894	88	0	50036	22908	51	460367	71991	3891	0	0	0	0	2068	30	18	0	
69678																																																																																																																									true	true	true	335278	1051	268	2	12540	149391	5	33	611	0	1	0	209176	2334	460	7	0	0	524839	411	0	0	0	0	1109861	191383	1174	59	48693	22	0	0	0															0	0	0	0	38607	17	27417	0	29	0	207270	2334	459	7	9000	1002	74	0	0	0	1324	10	1	10287	0	0	73674	6244	607	0	0	0	623909	210414	25666	0	0	0	0	0	0	8955	523	0	0	0	0	74569	4031	0	0	0	439	54174	0	608	4226	101	23	860118	222325	27418	0	0	0	0	9334	0	0	75	
70218																																																																																																																									false	false	false																																																																																																																		0				
70414																																																																																																																									true	true	true	64190	0	101	0	0	0	0	0	13497	0	1	0	18634	0	101	0	0	0	35316	76	0	0	0	0	131637	0	279	0	16313	81	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1	0	3970	1010	0	3469	506	0	2473	141	0	11604	3038	0	9913	3852	0	7983	2671	0	0	0	0	0	0	0	18772	8242	0	0	0	0	32404	12613	0	0	0	0	2720	19	0	6174	38	0	99506	32131	0	0	0	0	0	899				
70638																																																																																																																									true	true	false																																																																																																																		0				
70955																																																																																																																									false	false	false																																																																																																																		0				
71073																																																																																																																									false	false	false																																																																																																																		0				
71457																																																																																																																									false	false	false																																																																																																																		0				
71859																																																																																																																									false	false	false																																																																																																																		0				
72258																																																																																																																									true	true	true	160120	45926	114	34	0	0	0	0	0	0	0	0	13041	4068	81	67	0	0	20486	48	0	0	0	0	193647	49994	243	101	17193	7	0	0	0															0	0	0	0	0	0	0	0	0	0	13041	4068	81	74	0	0	0	29169	1305	0	4295	267	0	11803	0	0	10	0	0	20328	4749	0	10418	3686	0	0	0	0	0	0	0	1609	1219	0	31619	0	0	25510	1815	0	5929	0	0	27731	0	0	12184	0	0	180605	13041	0	0	0	0	0	718				
72351																																																																																																																									false	false	false																																																																																																																		0				
72454																																																																																																																									false	false	false																																																																																																																		0				
72678																																																																																																																									false	false	false																																																																																																																		0				
73116																																																																																																																									false	false	false																																																																																																																		0				
73152																																																																																																																									false	false	false																																																																																																																		0				
73554																																																																																																																									true	true	true	277	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	4	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	150	0	0	10	0	0	277	0	0	0	0	0	0	3				
73956																																																																																																																									false	false	false																																																																																																																		0				
74056																																																																																																																									false	false	false																																																																																																																		0				
74140																																																																																																																									true	true	true	99876	1158	146	3	0	8264	0	1	0	0	0	0	38590	499	130	3	0	0	127057	156	14	18	5	4	265537	9939	437	11	48927	34	0	0	0															0	0	0	0	0	0	0	0	0	0	38590	1795	130	9	365	109	8	783	0	0	4723	0	0	7919	62	0	15772	2260	6	72737	19000	0	54334	14127	0	0	0	0	0	0	0	12563	180	0	0	0	0	41528	2852	0	246	0	0	6912	0	0	9051	0	0	226933	38590	14	0	0	0	0	2294	0	2	0	
74403																																																																																																																									false	false	false																																																																																																																		0				
74449																																																																																																																									false	false	false																																																																																																																		0				
75259																																																																																																																									false	false	false																																																																																																																		0				
75446																																																																																																																									true	true	true	41383	5086	71	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46970	9522	75	16	6041	2	0	0	0															0	0	0	0	0	0	5587	4436	4	2	0	0	0	0	2	0	0	3883	0	143	233	0	944	527	0	61	300	0	947	16389	0	1528	3395	0	384	0	0	0	0	0	0	100	0	1554	24	0	0	7349	0	1	0	0	0	5474	0	0	3707	0	25	41383	0	5587	0	0	0	0	290				
75455																																																																																																																									false	false	false																																																																																																																		0				
75558																																																																																																																									false	false	false																																																																																																																		0				
75633	true	true	true	7799938	73837180	3822	51	80238	31322611	6	545	79504	34011801	11	159	4480308	498102	4648	82	0	0	19996826	7450	17922	1267772	7	29	33593004	141106891	16207	888	51552745	2913	0	0	0	1	269671	0	0	6	1864945	0	0	0	0	0	0	2	842907	9	2977523	0	0	0	0	1138268	169425	263	22	4382152	132773	4639	36	-20115	-1048	523	1635	1886	0	3339648	56544	44182	402582	168782	60584	2359993	303520	39957	4716892	1380430	358136	8026108	1625990	341718	834	0	845	400	0	0	122508	40954	17319	328119	7544	4059	8295376	1036890	282821	379	0	1157	105210	0	36	117194	18559	4853	27796763	4640051	1156190	272304	200	0	0	0	0	0	0																																																																																																																					233090	0	39	385	
75651																																																																																																																									false	false	false																																																																																																																		0				
76153																																																																																																																									false	false	false																																																																																																																		0				
76443																																																																																																																									false	false	false																																																																																																																		0				
