"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
501767																																																																																																						
501815																																																														0	0	0	0	0	0	0	0	0			5770	0	146	0	0	0						0	0	0		0						0	0						0	
502111																																																																																																						
502447																																																																																																						
502559																																																																																																						
502652																																																																																																						
502746																																																																																																						
502849																																																																																																						
503547																																																																																																						
503640																																																																																																						
504142																																																																																																						
504311																																																																																																						
504535																																																																																																						
504647																																																																																																						
504713	629725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33668	3224	33668	3224	33668	222335047	0	0	0	0	0	108640	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
505550																																																																																																						
505916																																																																																																						
506922																																																														0	0	0	0	0	0	0	0	0			355367	0	355367	0	0	49419					0	0	0	0		0						0	0						0	
507068																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
507152																																																																																																						
507349																																																																																																						
507509																																																														0	0	0	0	0	0	0	0	0			9096	0	1084	0	9096	1015884					0	596	0	0		0						0	0						0	
508270																																																																																																						
508346																																																														70527	0	0	0	0	0	0	0	0			0	0	0	0	0	269981					0	0	0	0		0						0	0						0	
508355																																																																																																						
509811																																																														63174	0	0	0	0	0	0	0	0			0	0	0	0	0	807499					0	154	0	0		0						0	0						0	
509857																																																																																																						
509950																																																														0	1946034	0	36457	0	78094	0	0	0			0	0	0	0	0	8832357						10741	0	0		0						0	0						0	
510330																																																																																																						
510648																																																																																																						
510871	0	2087684	0	0	0	0	0	0								14235	0	0	0	0	0	0	55124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	129	0	258	4003209	0	0	0	0	0	24119	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
510938																																																																																																						
510947																																																																																																						
511832																																																																																																						
513256																																																														0	0	0	0	0	0	0	0	0			1688	0	507	0	1688	0					0	0	0	0		0						0	0						0	
513322																																																																																																						
513340																																																																																																						
513546																																																																																																						
513854																																																																																																						
513920																																																																																																						
514048																																																																																																						
514057																																																																																																						
514066																																																																																																						
514132																																																																																																						
514356																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
514655																																																																																																						
514936																																																																																																						
515979																																																																																																						
516154																																																																																																						
516855																																																																																																						
516873																																																																																																						
517049																																																																																																						
517357																																																																																																						
517441																																																																																																						
517674																																																																																																						
518037																																																																																																						
518176																																																																																																						
518354																																																																																																						
518877																																																																																																						
519146																																																																																																						
519360																																																																																																						
519445																																																																																																						
519874																																																																																																						
520003																																																																																																						
520423																																																																																																						
520777																																																																																																						
521064																																																																																																						
521158																																																																																																						
521804																																																														0	0	0	0	0	0	0	0	0			0	45	0	45	0	22077					0	0	0	0		0						0	0						0	
521970																																																																																																						
522034																																																																																																						
522454																																																																																																						
522605																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	648423					0	0	0	0		0						0	0						0	
522669																																																																																																						
522753																																																																																																						
522847																																																																																																						
523161																																																																																																						
524579																																																																																																						
524757																																																																																																						
524766																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
524953																																																																																																						
524971																																																														0	0	0	0	0	0	0	0	0			26732	0	1880	0	26732	0						0	0	0		0						0	0						0	
525053																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
525549																																																														0	0	0	0	0	0	0	873	0			0	0	0	0	44234	553851					0	0	0	0		0						0	0						0	
526452	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
526519																																																														0	0	0	0	0	0	0	0	0			119	0	119	0	0	0					0	0	0	0		0						0	0						0	
526854																																																														0	0	0	0	0	0	0	0	16500			0	0	0	0	0	0						0	0	0		0						0	0						0	
527057																																																																																																						
527178																																																																																																						
527600																																																																																																						
527749																																																																																																						
527954																																																														651814	1424624	0	22888	0	8468	0	0	0	0	0	64364	0	63631	0	64364	5293268	0	0	0	0	0	861	0	0	0	0						0	0						0	
528102																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	26132					0	0	0	0		0						0	0						0	
528241																																																																																																						
528849																																																																																																						
528960																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
529275																																																																																																						
529341																																																																																																						
529659																																																																																																						
529958																																																														108186	0	0	0	0	0	0	0	0			869	0	869	0	724	147917					0	643	0	0		0						0	0						0	
530655																																																																																																						
530851																																																																																																						
531157																																																																																																						
531250																																																																																																						
532042																																																																																																						
532453																																																																																																						
532752																																																																																																						
533124																																																																																																						
533227																																																																																																						
533535																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
534073																																																																																																						
534242																																																																																																						
534466																																																																																																						
534756																																																																																																						
534859																																																																																																						
534877																																																																																																						
535034																																																																																																						
535575																																																																																																						
535753																																																																																																						
535931																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
535940																																																																																																						
536059																																																														73181	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
536349																																																																																																						
536527																																																																																																						
536554																																																																																																						
536853																																																																																																						
537038																																																														0	0	0	0	0	0	0	0	0			110	0	10	0	0	0					0	0	0	0		0						0	0						0	
537243																																																																																																						
537449																																																														286624	0	0	0	0	0	0	0	0			322	0	35	0	0	1584					0	0	0	0		0						0	0						0	
537551																																																																																																						
537560																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
538222																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
538473																																																																																																						
538754																																																																																																						
538802	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0						0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
538950																																																																																																						
539032																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
539340																																																																																																						
539377																																																																																																						
539452																																																																																																						
539872																																																																																																						
540056																																																																																																						
540542																																																																																																						
540551																																																														28428	0	0	0	0	0	0	0	0			44801	0	25701	0	0	5408					0	0	0	0		0						0	0						0	
540739																																																																																																						
540775																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	158355						0	0	0		0						0	0						0	
540850																																																																																																						
541101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
541231																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
541307																																																																																																						
541642																																																																																																						
541754																																																																																																						
541857																																																																																																						
542153																																																																																																						
542340																																																																																																						
542528																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	372588					0	0	0	0		0						0	0						0	
542667																																																																																																						
542854																																																																																																						
543262																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
543459																																																																																																						
543945																																																																																																						
544335																																																																																																						
544447																																																																																																						
544652																																																																																																						
544951																																																																																																						
545154																																																																																																						
545604																																																																																																						
546003																																																																																																						
546320																																																																																																						
546535																																																																																																						
546544																																																																																																						
547251																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
547550																																																																																																						
547840																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	315114					0	159	0	0		0						0	0						0	
548052																																																																																																						
548267																																																																																																						
548351																																																														3300	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
548472																																																																																																						
548771																																																																																																						
548829																																																																																																						
549862																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
550279																																																																																																						
550354																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
550448																																																																																																						
550635																																																																																																						
550653																																																																																																						
550952																																																																																																						
551016																																																																																																						
552059																																																																																																						
552161																																																																																																						
552545																																																																																																						
552956																																																																																																						
552974																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	49138	0						0	0	0		0						0	0						0	
553038																																																																																																						
553926																																																														994	0	0	0	0	0	0	0	0			0	0	0	0	0	12217						0	0	0		0						0	0						0	
553944																																																																																																						
554268																																																																																																						
554343																																																																																																						
554857																																																														0	0	0	0	0	0	0	0	0			170202	0	2923	0	170202	0					0	0	0	0		0						0	0						0	
555256																																																																																																						
556011																																																																																																						
556459																																																																																																						
556815																																																														228862	0	0	0	0	0	0	0	31738			0	0	0	0	0	66885					0	0	0	0		0						0	0						0	
556936																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
557317																																																														0	0	0	0	0	0	0	0	0			51207	0	51207	0	51207	0					0	0	0	0		0						0	0						0	
557438																																																																																																						
557858																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
558574																																																																																																						
559179																																																																																																						
560214																																																																																																						
560353																																																																																																						
560438																																																																																																						
560830																																																																																																						
561145																																																																																																						
561574																																																																																																						
561659																																																														0	0	0	0	0	0	0	0	0			94737	0	94737	0	0	0					0	0	0	0		0						0	0						0	
561864																																																																																																						
562058																																																																																																						
563233																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
563336																																																																																																						
563457																																																																																																						
563934																																																																																																						
564052																																																																																																						
564324																																																																																																						
564463																																																																																																						
564557	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	2509					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
564678																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
564838																																																																																																						
564977																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	41331						0	0	0		0						0	0						0	
565143																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
565152																																																																																																						
565170																																																																																																						
565536																																																																																																						
565750																																																																																																						
565844																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
566056																																																																																																						
566243																																																																																																						
567240																																																																																																						
567679																																																																																																						
567736																																																																																																						
568126																																																																																																						
568135																																																																																																						
568359																																																														0	0	0	0	0	0	0	46	0			4926	46	46	0	0	0					0	0	0	0		0						0	0						0	
568377																																																																																																						
568470																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	153460					0	0	0	0		0						0	0						0	
568939																																																																																																						
570558																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
570651																																																																																																						
571135																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
571265																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	214606						595	0	0		0						0	0						0	
571920																																																																																																						
571957																																																																																																						
572347																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
572374																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	136320					0	39	0	0		0						0	0						0	
572459																																																																																																						
572655																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
573036																																																																																																						
573335																																																																																																						
574079																																																																																																						
574949																																																																																																						
574976																																																																																																						
575133																																																																																																						
575254																																																														0	157878	0	666	0	2979	0	0	0			162505	0	68209	0	102505	1630089					0	0	0	0		0						0	0						0	
575348																																																																																																						
575375																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	93256						0	0	0		0						0	0						0	
575647																																																																																																						
575759																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
575834																																																																																																						
576354																																																														0	0	0	0	0	0	0	0	0			34	0	34	0	40281	0					0	0	0	0		0						0	0						0	
576578																																																																																																						
576608																																																														0	0	0	0	0	0	0	0	0			3	0	3	0	0	60565					0	0	0	0		0						0	0						0	
576644																																																																																																						
576952																																																																																																						
577128																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	430597					0	0	0	0		0						0	0						0	
577137																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
577230																																																																																																						
578116																																																																																																						
578237																																																																																																						
578255																																																																																																						
578554																																																																																																						
578741																																																														0	0	0	0	0	0	0	0	0			1536	0	37	0	1533	154853					0	0	0	0		0						0	0						0	
578862																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
579140																																																																																																						
579319																																																																																																						
579364																																																																																																						
579636																																																																																																						
580155																																																																																																						
580548																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	216651					0	0	0	0		0						0	0						0	
580847																																																																																																						
580874																																																																																																						
581237																																																																																																						
581358																																																																																																						
582177																																																																																																						
582654																																																																																																						
582878																																																																																																						
582953																																																																																																						
582971																																																																																																						
583071																																																																																																						
583268																																																																																																						
583352																																																																																																						
583754																																																																																																						
583905																																																																																																						
584377																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	2703					0	0	0	0		0						0	0						0	
584724																																																																																																						
584920																																																																																																						
585235																																																																																																						
585749																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
586027																																																																																																						
586072																																																																																																						
586335																																																																																																						
586960																																																																																																						
587677																																																																																																						
587752																																																																																																						
587800																																																														288924	0	0	0	0	0	0	0	0			0	0	0	0	0	1060164					0	959	0	0		0						0	0						0	
588245																																																																																																						
588348																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
588478																																																														0	0	0	0	0	0	0	0	0			2762	0	98	0	0	0						0	0	0		0						0	0						0	
589158																																																																																																						
589523																																																																																																						
589943																																																														0	0	0	0	0	0	0	0	0			13665	0	313	0	1908	686						0	0	0		0						0	0						0	
590220																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	694236						0	0	0		0						0	0						0	
590248																																																														0	0	0	0	0	0	0	0	0			7337	0	468	0	7337	861629					0	748	0	0		0						0	0						0	
590640																																																																																																						
590976																																																																																																						
591209																																																																																																						
591320																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	141156	0					0	0	0	0		0						0	0						0	
591357																																																																																																						
591366																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
591740																																																																																																						
592439																																																																																																						
592448																																																														112904	1781	0	0	0	0	0	0	0			0	0	0	0	0	880089					0	225	0	0		0						0	0						0	
592550																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
592644																																																																																																						
592859																																																																																																						
593007																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	467197					0	515	0	0		0						0	0						0	
593052																																																																																																						
593249																																																																																																						
593333																																																																																																						
593771																																																																																																						
593940																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
594433																																																																																																						
594451																																																																																																						
594853																																																																																																						
594938																																																																																																						
594947																																																														0	0	0	0	0	0	0	0	0			915	0	915	0	915	704548					0	0	0	0		0						0	0						0	
595270																																																														0	6400029	0	365992	0	931908	0	0	0	0	0	184839	0	178990	0	6645	14071233	0	0	0	0		25537	0	0	0	107						0	0						0	
595337																																																																																																						
595430																																																														14130	0	0	0	0	0	0	0	0			0	0	0	0	0	64577						447	0	0		0						0	0						0	
595869	49400	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595944																																																																																																						
596062																																																																																																						
596156																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
596277																																																																																																						
596455																																																																																																						
596642																																																																																																						
596978																																																																																																						
597041																																																																																																						
597313																																																																																																						
597452																																																																																																						
597546																																																																																																						
597658																																																																																																						
598002																																																														0	0	0	0	0	0	0	0	0			3017	0	650	0	0	0						0	0	0		0						0	0						0	
598048																																																																																																						
598132																																																																																																						
598543																																																																																																						
598646																																																																																																						
598954																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
599643																																																																																																						
599764																																																														5721	0	0	0	0	0	0	0	0			0	0	0	0	0	407399					0	0	0	0		0						0	0						0	
600419																																																																																																						
601032																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
601041																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	43868					0	0	0	0		0						0	0						0	
601050																																																														1339115	67457	0	1241	0	2630	0	0	0	0	0	0	0	0	0	0	1073860	0	0	0	0	0	154	0	0	0	0						0	0						0	
601153																																																																																																						
601416																																																														94925	0	0	0	0	0	0	0	0			6438	0	6438	0	0	272730					0	451	0	0		0						0	0						0	
601443																																																																																																						
601658																																																																																																						
602048																																																																																																						
602543																																																																																																						
602842																																																																																																						
