"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
102539																																																																																																																									false	false	false																																																																																																																		0				
102557																																																																																																																									false	false	false																																																																																																																		0				
102874																																																																																																																									false	false	false																																																																																																																		0				
103134																																																																																																																									false	false	false																																																																																																																		0				
104234																																																																																																																									true	true	true	3185	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3185	0	2	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	0	0	0	0	0	1076	0	0	0	0	0	3185	0	0	0	0	0	0	15				
104542																																																																																																																									false	false	false																																																																																																																		0				
104971																																																																																																																									false	false	false																																																																																																																		0				
105026																																																																																																																									false	false	false																																																																																																																		0				
105473																																																																																																																									true	true	true	215009	0	282	0	42582	137274	36	21	83404	49622	5	1	215140	12158	472	13	0	0	345080	344	0	0	0	0	901215	229405	1139	49	279335	452	0	0	0															0	0	0	0	24336	13	0	6015	0	1	215140	6426	472	11	2	1	0	32292	37000	0	5729	11032	0	51098	18077	0	54908	13124	0	73661	61757	0	95741	97859	0	0	0	0	0	0	0	3167	4775	0	343	176	0	208943	96208	0	4503	74	0	21496	0	0	8206	1043	0	560089	341126	0	0	0	0	0	5612	0	0	0	
105530																																																																																																																									true	false	false																																																																																																																		0				
106359																																																																																																																									true	true	true	1925	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1925	9501	4	1	0	0	0	0	0															0	0	0	0	9501	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1925	0	0	1925	0	0	0	0	0	0	16				
106452																																																																																																																									true	true	true	58960	0	97	0	427	0	1	0	0	0	0	0	7506	4339	15	10	0	68	9254	15	0	0	0	0	76708	4407	129	11	3959	6	0	0	0															0	0	0	1	0	0	561	0	1	0	7506	3067	15	8	18	2	0	650	0	0	3251	0	7	1556	0	0	5168	455	39	14486	3047	191	19842	3836	252	0	0	0	0	0	0	4115	0	0	0	0	0	3208	545	72	157	0	0	6896	0	0	8868	47	0	68215	7932	561	0	0	0	0	744				
106676																																																																																																																									false	false	false																																																																																																																		0				
107244																																																																																																																									true	true	true	461430	27533	399	43	10196	306166	8	11	15829	2403	3	1	83438	7218	239	5	0	539389	287903	268	287	0	1	0	873716	894249	934	755	885953	263	468	5109032	65															0	0	0	694	11540	1	14633	0	16	0	83438	7218	239	5	132	13	0	35807	5178	655	288	203	0	74353	1716	78	1112	208	0	47978	21002	1021	186283	40521	4641	0	0	0	0	0	0	17681	9045	1552	10561	0	376	334795	31526	6598	2893	0	0	22461	0	0	14989	51	0	749333	109463	14921	0	0	11	45064	8506	1780	0	238	
107459																																																																																																																									false	false	false																																																																																																																		0				
107570																																																																																																																									true	false	false																																																																																																																		0				
107758																																																																																																																									false	false	false																																																																																																																		0				
108072																																																																																																																									false	false	false																																																																																																																		0				
108269																																																																																																																									false	false	false																																																																																																																		0				
108652																																																																																																																									false	false	false																																																																																																																		0				
108746																																																																																																																									true	true	true	2486	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2486	0	6	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2486	0	0	0	0	0	0	183				
108951																																																																																																																									false	false	false																																																																																																																		0				
109136																																																																																																																									false	false	false																																																																																																																		0				
109154																																																																																																																									false	false	false																																																																																																																		0				
109453																																																																																																																									false	false	false																																																																																																																		0				
109574																																																																																																																									true	false	false																																																																																																																		0				
109659																																																																																																																									false	false	false																																																																																																																		0				
110413																																																																																																																									false	false	false																																																																																																																		0				
110936																																																																																																																									false	false	false																																																																																																																		0				
110945																																																																																																																									false	false	false																																																																																																																		0				
110972																																																																																																																									false	false	false																																																																																																																		0				
111157																																																																																																																									false	false	false																																																																																																																		0				
111205																																																																																																																									false	false	false																																																																																																																		0				
111942																																																																																																																									true	false	false																																																																																																																		0				
111979																																																																																																																									true	true	true	76860	53038	110	22	0	10251	0	1	0	0	0	0	333	9678	3	14	0	306	5878	29	0	0	0	0	83071	76406	142	44	4974	2	0	0	0															0	0	0	1	3133	6	0	0	0	0	333	9678	3	14	1	0	0	583	0	0	0	0	0	2138	0	0	918	0	0	14849	0	0	25707	333	0	0	0	0	0	0	0	633	0	0	4	0	0	27761	0	0	0	0	0	4672	0	0	5472	0	0	82738	333	0	0	0	0	0	656				
112163																																																																																																																									true	true	true	86097	6787	81	4	0	0	0	0	0	0	0	0	23326	0	60	0	5189	0	122012	86	0	0	0	0	236624	6787	231	4	213852	234	0	0	0															0	0	4	0	0	0	0	0	0	0	23326	143390	60	212	0	0	0	0	0	0	64	0	0	7635	0	0	10512	1162	249	66992	10110	2476	69818	10551	2464	0	0	0	0	0	0	220	0	0	1007	0	0	29809	1503	0	75	0	0	3697	0	0	18280	0	0	208109	23326	5189	0	0	0	0	2333				
112332																																																																																																																									false	false	false																																																																																																																		0				
112510																																																																																																																									false	false	false																																																																																																																		0				
112556																																																																																																																									false	false	false																																																																																																																		0				
112837	true	true	true	1399	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1399	0	8	0	7	1	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	112	0	0	1398	0	0	0	0	0	0	0	0	0	0																																																																																																																					3				
113003																																																																																																																									false	false	false																																																																																																																		0				
113030																																																																																																																									false	false	false																																																																																																																		0				
113441																																																																																																																									true	false	false																																																																																																																		0				
113601																																																																																																																									false	false	false																																																																																																																		0				
113740																																																																																																																									false	false	false																																																																																																																		0				
113937																																																																																																																									false	false	false																																																																																																																		0				
114149																																																																																																																									false	false	false																																																																																																																		0				
114260																																																																																																																									true	true	true	72127	581	82	3	2605	0	1	0	0	0	0	0	11578	9694	44	10	0	0	104806	119	0	0	0	0	191116	130966	246	58	211160	29	0	0	1															0	0	0	0	120691	45	0	0	0	0	11578	9694	44	10	-2	0	0	1207	75	0	0	0	0	838	0	0	12920	901	0	76264	7636	0	61847	5086	0	0	0	0	0	0	0	0	0	0	14619	0	0	1251	485	0	0	0	0	5995	0	0	1994	0	0	176933	14183	0	0	0	0	0	2007	0	0	0	
114457																																																																																																																									true	true	true	2361	1557	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2361	1557	5	1	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	214	0	0	0	0	0	158	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	726	0	0	0	0	0	622	0	0	344	0	0	2361	0	0	0	0	0	0	45				
114774																																																																																																																									false	false	false																																																																																																																		0				
114840																																																																																																																									false	false	false																																																																																																																		0				
114859																																																																																																																									true	true	true	728	2924	3	17	0	0	0	0	0	0	0	0	0	3170	0	28	0	0	0	0	0	0	0	0	728	6094	3	45	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	3170	0	28	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	728	0	0	0	0	0	0	84				
115146																																																																																																																									true	true	true	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9				
115575																																																																																																																									false	false	false																																																																																																																		0				
116358																																																																																																																									false	false	false																																																																																																																		0				
116554																																																																																																																									false	false	false																																																																																																																		0				
116741																																																																																																																									true	true	true	0	58	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	10	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
117038																																																																																																																									false	false	false																																																																																																																		0				
117074																																																																																																																									false	false	false																																																																																																																		0				
117458																																																																																																																									false	false	false																																																																																																																		0				
117775																																																																																																																									false	false	false																																																																																																																		0				
118156																																																																																																																									true	false	false																																																																																																																		0				
118660																																																																																																																									false	false	false																																																																																																																		0				
118736																																																																																																																									true	true	true	9977	1316	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9977	1316	11	1	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	536	0	0	0	0	0	159	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6024	0	0	0	0	0	2778	0	0	109	0	0	9976	0	0	0	0	0	0	6				
119153																																																																																																																									false	false	false																																																																																																																		0				
119528																																																																																																																									false	false	false																																																																																																																		0				
119779																																																																																																																									false	false	false																																																																																																																		0				
119872																																																																																																																									false	false	false																																																																																																																		0				
120476																																																																																																																									false	false	false																																																																																																																		0				
120542																																																																																																																									true	true	true	7154	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7154	0	21	0	33	2	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	1623	0	0	380	0	0	0	0	0	0	0	0	1360	0	0	0	0	0	3371	0	0	0	0	0	0	0	0	32	0	0	7154	0	0	0	0	0	0	57				
120609																																																																																																																									false	false	false																																																																																																																		0				
120953																																																																																																																									false	false	false																																																																																																																		0				
121642																																																																																																																									true	true	true	294031	906	165	2	0	705895	0	71	3735	0	5	0	167445	9331	457	25	66442	1920	361993	468	0	1732	0	7	939730	719807	1229	108	210817	37	61	130580	56															0	0	94	1	23	2	46084	0	40	0	161969	6861	434	20	0	0	0	15197	200	70	86	0	59572	21086	53	0	58591	11340	9699	145795	75862	24061	127539	53892	13805	0	0	0	0	0	0	12840	1760	0	16139	92	0	186082	27803	5319	0	0	0	43045	178	0	29624	0	0	656024	171180	112526	0	0	0	0	7105	140	0	13	
121651																																																																																																																									false	false	false																																																																																																																		0				
121914																																																																																																																									false	false	false																																																																																																																		0				
122153																																																																																																																									false	false	false																																																																																																																		0				
122546																																																																																																																									false	false	false																																																																																																																		0				
122854																																																																																																																									false	false	false																																																																																																																		0				
123075																																																																																																																									false	false	false																																																																																																																		0				
123374																																																																																																																									false	false	false																																																																																																																		0				
124344																																																																																																																									true	true	true	48969	3587	67	9	0	0	0	0	0	0	0	0	2581	25912	2	166	0	0	0	0	1997	0	15	0	53547	29499	84	175	9698	8	0	0	0															0	0	0	0	0	0	0	0	0	0	0	24682	0	160	487	0	43	4823	288	286	0	0	0	257	0	0	67	0	55	166	0	0	8402	0	669	80	0	0	0	0	0	204	0	0	0	0	0	29117	2293	56	0	0	0	430	0	316	4936	0	572	48969	2581	1997	0	0	0	0	359				
124830																																																																																																																									false	false	false																																																																																																																		0				
125154																																																																																																																									true	false	false																																																																																																																		0				
125471																																																																																																																									true	false	false																																																																																																																		0				
125855																																																																																																																									true	true	true	802	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	802	119	25	60	0	0	0	0	60															0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	802	0	0	0	0	0	0	6				
125873																																																																																																																									false	false	false																																																																																																																		0				
126012																																																																																																																									false	false	false																																																																																																																		0				
126049																																																																																																																									false	false	false																																																																																																																		0				
126375																																																																																																																									false	false	false																																																																																																																		0				
126553																																																																																																																									true	true	true	163469	6016	261	2	3100	1	4	2	0	0	0	0	280860	29293	1221	34	0	0	269064	477	0	0	0	0	787179	54318	1985	45	150799	29	0	0	0															0	0	0	0	19008	7	70686	0	22	0	280415	13132	1217	32	44	-11	-1	430	733	50	935	731	508	15025	0	0	42245	17207	3775	150121	129780	47089	138584	120734	16890	0	0	0	0	0	0	1042	2263	2023	0	0	0	77518	12300	102	185	0	250	1349	52	0	5055	172	0	432533	283961	70686	0	0	0	0	4897	0	0	4	
126834																																																																																																																									true	true	true	655	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	655	0	8	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	655	0	0	0	0	0	0	0				
127055																																																																																																																									false	false	false																																																																																																																		0				
127224																																																																																																																									false	false	false																																																																																																																		0				
128258																																																																																																																									false	false	false																																																																																																																		0				
128904																																																																																																																									true	true	true	1322800	605	1074	8	6474	22818	8	44	4907	0	4	0	594578	474	1313	8	0	0	731225	885	0	0	0	0	3287996	99917	3526	63	64169	87	1	7369	0															0	0	0	0	0	0	628012	76020	242	3	582839	474	1276	8	1720	-448	895	4679	130	119	27119	305	749	69372	0	0	132790	38897	30309	316142	138267	137573	247252	100026	68803	0	0	0	0	0	0	189218	64443	90776	0	0	0	1035375	260971	298044	0	0	0	29474	0	744	884	3368	0	2054025	605959	628012	0	0	0	0	24797	2	0	195	
129349																																																																																																																									false	false	false																																																																																																																		0				
129358																																																																																																																									false	false	false																																																																																																																		0				
129479																																																																																																																									false	false	false																																																																																																																		0				
129732																																																																																																																									true	true	true	165197	128347	142	21	0	63	0	2	0	0	0	0	47540	51666	106	37	0	0	207227	140	0	0	0	5	422084	241304	391	103	52868	244	0	0	0															0	0	0	0	61174	36	2120	54	3	2	47540	51666	106	37	0	0	0	22032	3367	154	7287	1	0	29021	1688	76	41596	2530	90	72606	15780	805	56580	13295	995	0	0	0	97	0	0	7843	233	0	0	0	0	121411	10581	0	0	0	0	4759	0	0	9192	65	0	372424	47540	2120	0	0	0	0	3069	0	1	1	
129853																																																																																																																									false	false	false																																																																																																																		0				
129910																																																																																																																									false	false	false																																																																																																																		0				
130345																																																																																																																									true	false	false																																																																																																																		0				
130541																																																																																																																									true	true	true	247956	10660	299	18	57600	0	19	1	4401	190	12	2	170696	11941	515	34	0	181	227539	346	0	0	0	0	708918	207300	1193	157	31248	48	0	0	0															0	0	0	1	184275	100	726	53	2	1	168701	43180	468	79	0	4	0	55501	10571	220	1779	130	0	10356	101	0	29783	20023	15	153681	92563	238	124351	92176	253	0	0	0	0	0	0	5304	240	0	0	0	0	48387	14795	0	169	0	0	6667	0	0	39517	2094	0	475495	232697	726	0	0	0	0	7420	5	0	1940	
130813																																																																																																																									false	false	false																																																																																																																		0				
131034																																																																																																																									false	false	false																																																																																																																		0				
131173																																																																																																																									false	false	false																																																																																																																		0				
131436																																																																																																																									false	false	false																																																																																																																		0				
131650																																																																																																																									true	true	true	717327	318343	509	118	0	342215	0	48	4558	4507	1	1	155815	25382	510	67	3717	2175	556730	485	6186	0	12	0	1491193	720738	1545	258	53919	59	9	64965	0															0	0	4	9	25076	9	46860	3040	24	6	149391	41090	510	101	78	0	0	85454	10758	7670	21190	118	779	13370	212	0	0	0	0	120	0	0	559105	141558	24183	0	0	0	25	0	0	12615	1139	2817	0	0	0	143070	6019	17045	0	0	0	74455	0	1182	364575	570	3089	1274057	160374	56765	0	0	0	0	10137	32	191	0	
131717																																																																																																																									false	false	false																																																																																																																		0				
131940																																																																																																																									false	false	false																																																																																																																		0				
132107																																																																																																																									true	true	true	98061	17133	141	46	32891	32059	100	17	19887	0	2	0	2972	0	3	0	7441	1810	55289	77	451	0	1	0	259010	56362	385	75	0	0	0	0	0															0	0	8	6	0	0	42018	5360	53	6	0	0	0	0	17	0	0	739	466	2795	0	0	335	1286	89	317	0	0	0	28867	6964	6289	22	0	0	0	0	0	0	0	0	1707	145	304	0	0	0	110177	46417	39320	59	0	0	3244	0	0	7232	1670	549	153350	55751	49909	0	0	0	0	1976	47	5	0	
132451																																																																																																																									false	false	false																																																																																																																		0				
132778																																																																																																																									false	false	false																																																																																																																		0				
132938																																																																																																																									false	false	false																																																																																																																		0				
133579																																																																																																																									false	false	false																																																																																																																		0				
133850																																																																																																																									true	true	true	94694	6116	135	2	89598	4095	15	3	7772	9575	2	1	17967	13023	54	31	0	0	63501	51	376	0	1	0	273908	46505	258	41	1952	8	0	0	0															0	0	0	0	13696	4	0	0	0	0	17967	13023	54	31	0	1	0	2353	3545	0	4577	211	30	23689	254	10	9977	6367	16	2222	72	0	12332	50805	0	0	0	0	0	0	0	9992	938	0	0	0	0	60539	53144	320	31	0	0	26714	0	0	5769	0	0	158195	115337	376	0	0	0	0	1747	1	0	0	
133971																																																																																																																									false	false	false																																																																																																																		0				
134156																																																																																																																									false	false	false																																																																																																																		0				
134437																																																																																																																									true	true	true	126623	0	59	0	0	0	0	0	18911	0	2	0	136	33175	2	1	4365	0	16443	2	4059	0	37	0	184837	33175	125	1	5267	14	4	56670	4															0	0	12	0	0	0	14300	0	11	0	136	5267	2	14	2	0	0	415	0	1206	12901	2285	326	8895	2110	2257	12213	1516	7618	1444	7086	2166	1007	1629	1409	0	0	0	0	0	0	1790	1304	1005	0	0	0	100329	3117	6611	49	0	0	2826	0	125	1195	0	0	143066	19047	22723	0	0	0	0	701	55	33	0	
134455																																																																																																																									false	false	false																																																																																																																		0				
134848																																																																																																																									false	false	false																																																																																																																		0				
135836																																																																																																																									false	false	false																																																																																																																		0				
135854																																																																																																																									false	false	false																																																																																																																		0				
136048																																																																																																																									true	true	true	2657	96	3	9	0	0	0	0	0	0	0	0	0	4679	0	51	0	0	0	0	0	0	0	0	2657	4775	3	60	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	4679	0	51	0	0	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1938	0	0	186	0	0	2657	0	0	0	0	0	0	8				
136338																																																																																																																									true	false	false																																																																																																																		0				
136459																																																																																																																									false	false	false																																																																																																																		0				
136655																																																																																																																									false	false	false																																																																																																																		0				
137205																																																																																																																									false	false	false																																																																																																																		0				
137447																																																																																																																									true	true	true	30063	1072	48	7	0	0	0	0	0	0	0	0	32	12818	3	72	4270	7586	6912	27	0	0	0	0	68417	27336	143	92	0	0	0	0	27															0	0	4	3	5860	10	27140	0	61	0	20	11258	2	68	2	0	8	1393	0	2184	0	0	0	0	0	4270	559	1	0	108	0	45	8520	12	9947	0	0	0	0	0	0	556	12	52	0	0	0	11429	7	12339	0	0	21	14365	0	912	43	0	1632	36975	32	31410	0	0	0	0	538				
137456																																																																																																																									false	false	false																																																																																																																		0				
137559																																																																																																																									false	false	false																																																																																																																		0				
137643																																																																																																																									true	true	true	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	10	1	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				
137652																																																																																																																									false	false	false																																																																																																																		0				
137915																																																																																																																									true	true	true	74176	37671	19	4	0	0	0	0	0	0	0	0	5298	0	7	0	0	0	275901	68	0	0	0	0	355375	85199	94	5	113844	33	0	0	0															0	0	0	0	0	0	0	47528	0	1	5298	0	7	0	0	0	0	6230	0	0	14034	0	0	12801	0	0	24175	214	0	78422	3340	0	24248	430	0	0	0	0	0	0	0	32269	94	0	89113	1220	0	66833	0	0	0	0	0	1951	0	0	0	0	0	350076	5298	0	0	0	0	0	1856	0	0	0	
138051																																																																																																																									false	false	false																																																																																																																		0				
138257																																																																																																																									true	false	false																																																																																																																		0				
138556																																																																																																																									false	false	false																																																																																																																		0				
139133																																																																																																																									false	false	false																																																																																																																		0				
139478																																																																																																																									false	false	false																																																																																																																		0				
139553																																																																																																																									true	true	true	6658	0	9	0	0	0	0	0	0	0	0	0	371	0	2	0	0	0	0	0	0	0	0	0	7029	2	11	1	0	0	0	0	0															0	0	0	0	0	0	0	2	0	1	371	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	0	1549	130	0	2204	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	2868	0	0	6658	371	0	0	0	0	0	11				
139656																																																																																																																									true	true	true	34570	0	47	0	0	0	0	0	0	0	0	0	12168	0	29	0	4532	0	149426	60	0	0	0	0	202274	0	145	0	0	0	4	13270	0															0	0	4	0	0	0	1578	0	5	0	12168	0	29	0	0	0	0	732	0	0	0	0	0	7151	0	0	18678	254	2289	41648	8591	2524	79490	3076	1246	0	0	0	0	0	0	235	0	0	17675	0	0	7093	147	48	0	0	0	10113	0	3	1181	100	0	183996	12168	6110	0	0	0	0	1140				
139740																																																																																																																									true	true	true	251837	1042	252	1	0	0	0	0	0	0	0	0	27686	11743	52	11	0	0	134207	85	0	2531	0	5	416297	15316	391	17	30492	24	0	0	0															0	0	0	0	0	0	2567	0	2	0	27686	11743	52	11	2347	0	0	18889	1156	19	1496	61	0	9702	0	0	4714	0	0	51617	4731	508	44219	5178	404	0	0	0	0	0	0	10482	2682	244	0	0	0	114353	13376	896	0	0	0	39949	0	0	88277	502	496	386045	27686	2567	0	0	0	0	2671	0	20	0	
139834																																																																																																																									false	false	false																																																																																																																		0				
139843																																																																																																																									true	false	false																																																																																																																		0				
140157																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	33	0	1	0	0	0	0	0	0	0	0	0	33	0	1	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	33	0	1	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0				
