"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
56351			27708	2221	312	0	26711	1536	0				0																		
56548			7544	900	51	0	6635	42	0																						
56717			11532	1200	272	0	10654	594	0																						
57040			1645	0	5	0	1642	2	0			0	0																		
57451			4782	-1400	1482	0	4708	8	0																						
58225			2657	-205	64	0	2930	132	0																						
58243			75470	-10000	2455	0	84121	1106	0				0																		
58355			463	24	0	0	439	0	0																						
58551			2844	600	296	0	2285	337	0																						
58636			4061	300	291	0	4151	681	0																						
58757			1670	300	65	0	1535	230	0																						
58971			140603	9000	6204	0	132811	7412	0				0																		
59316			16442	4200	241	0	13150	1149	0																						
59352			5414	540	2	0	4881	9	0																						
59370			2598	0	38	0	2560	0	0																						
59754			345	264	16	0	103	38	0																						
60143	0		588000	-370000	80000	0	948000	70000	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14000	0	
60330			13670	203	381	0	13737	651	0			0	0																		
60545			2176	0	3	0	2185	12	0																						
60554			808	60	4	0	805	61	0																						
60648			4945	0	415	0	4540	10	0																						
61122			15954	-817	924	0	16486	639	0				0																		
61355			20015	4527	746	0	17632	2890	0																						
61476			3496	1313	3	0	2180	0	0																						
61757			4760	0	9	0	4751	0	0				0																		
61832			2726	0	168	0	2657	99	0																						
61953			674	214	0	0	561	101	0																						
62044			175	0	2	0	173	0	0																						
62110			0	0	0	0	0	0	0																						
62147			749	2	1	0	757	11	0																						
63050			3066	250	56	0	2795	35	0																						
63069			516491	-6854	17793	0	532444	26197	-695			0	4434																		
63201			1689	904	5	0	823	43	0																						
63573			6754	210	56	0	6488	0	0																						
63733			10517	1300	312	0	9509	604	0				0																		
63742			7837	1904	73	0	6065	205	0																						
64150			2254	0	6	0	2248	0	0																						
64552			2623	323	42	0	2287	29	0				0																		
64730			2114	-26	39	0	2101	0	0																						
65205			5496	215	0	0	5286	5	0																						
65513			47	0	0	0	47	0	0				0																		
65559			4140	49	2	0	4093	4	0				0																		
65746			8845	280	210	0	8753	398	0			0	0																		
65858			16622	-1250	464	0	18323	915	0																						
66154			1583	360	12	0	1327	116	0																						
66275			4329	360	152	0	3839	22	0																						
66677			1673	0	0	0	1673	0	0				0																		
67142			474	-64	25	0	515	2	0																						
67151			12739	239	100	0	12422	22	0																						
67209			12472	1180	154	0	12390	1252	0																						
67254			14	0	6	0	8	0	0																						
67656			48245	17109	2629	0	48463	19956	0				0																		
67870			4183	123	105	0	4086	131	0																						
68671			621	25	7	0	590	1	0																						
68756			6671	229	56	0	6469	83	0			0	0																		
68831			1754	263	340	0	1399	248	0																						
69333			14905	1160	228	0	14301	784	0			0	0																		
69678			6532	0	396	0	6351	215	0																						
70218			1027	0	0	0	1027	0	0			0	0																		
70414			3481	-194	5	0	3721	51	0																						
70638			4668	674	350	0	4142	498	0																						
70955			189	0	9	0	180	0	0																						
71073			577	20	0	0	557	0	0																						
71457			5690	120	4	0	5566	0	0																						
71859			197	0	0	0	197	0	0																						
72258			3055	180	45	0	2880	50	0																						
72351			1311	0	43	0	1295	27	0																						
72454			795	31	21	0	774	31	0																						
72678			1766	0	169	0	1677	80	0																						
73116			4620	-395	150	0	4951	86	0																						
73152			977	0	3	0	986	12	0																						
73554			3206	120	183	0	2923	20	0																						
73956			434	-218	130	0	563	41	0																						
74056			1152	240	16	0	1353	457	0																						
74140			9103	-518	484	0	9744	607	0				0																		
74403			9337	816	48	0	8606	133	0				209																		
74449			85	2	0	0	83	0	0																						
75259			9576	450	70	0	9586	530	0																						
75446			3488	360	40	0	3126	38	0																						
75455			651	0	5	0	668	22	0																						
75633			884991	-228854	86198	0	1188203	160556	0			0	34877																		
75651			748	15	20	0	773	60	0																						
76153			569	33	25	0	537	26	0			0	0																		
76443			1076	120	65	0	1168	277	0																						
76854			8104	240	70	0	8000	206	0																						
77150			1202	298	8	0	1178	282	0			0	0																		
77253			3368	0	750	0	2836	218	0																						
77422			1958	-30	44	0	1946	2	0																						
77851			37129	2700	472	0	35348	1391	0			0	0																		
78157			310	5	8	0	340	43	0																						
78241			1139	600	0	0	542	3	0																						
78559			1095	10	58	0	1058	31	0																						
79042			1108	229	18	0	882	21	0				0																		
79127			878	200	62	0	719	103	0																						
79145			2398	120	1	0	2281	4	0																						
79257			79	25	0	0	54	0	0																						
79855			1869	201	6	0	1663	1	0																						
80150			700	225	233	0	453	211	0																						
80374			436	0	0	0	436	0	0																						
80431			1021	247	27	0	768	21	0																						
81175			5457	405	3	0	5054	5	0																						
82033			2511	-5	22	0	2498	4	0																						
82257			1410	553	37	0	1257	437	0																						
82350			344	18	18	0	312	4	0																						
83151			2381	250	14	0	2127	10	0																						
83236			247	-34	0	0	281	0	0																						
83375			10275	644	263	0	10081	713	0																						
83638			69899	-16500	3277	0	110902	27780	0			51	0																		
83834			1484	0	21	0	1533	70	0																						
83852			471	241	0	0	230	0	0																						
83955			794	0	208	0	770	184	0																						
84046			149	0	0	0	150	1	0																						
84541			14417	2385	459	0	12254	681	0																						
84804			634	0	5	0	647	18	0																						
85052			1215	200	0	0	1240	225	0																						
85472		0	48850	-12345	1433	0	60735	973	0					1715	0	-248	0	0	1467	0	0	0	0	0	0	0	0	0	761	0	
85931			2445	550	772	0	1917	794	0																						
86349			3281	240	86	0	3185	230	0																						
86675			6556	-972	204	0	7367	43	0																						
87047			1118	40	1	0	1123	46	0																						
87159			1154	0	17	0	1143	6	0																						
87234			5023	950	112	0	3994	33	0																						
87476			6967	0	333	0	6664	30	0																						
87579			4593	0	6	0	4587	0	0				0																		
88231			12073	645	166	0	11348	86	0																						
88259			763	0	0	0	763	0	0																						
88352			1423	70	9	0	1482	138	0				0																		
88455			5643	500	4	0	5176	37	0																						
88950			0	0	0	0	863	0	-863																						
89032			1259	460	31	0	839	71	0																						
89135			720	-174	63	0	841	10	0																						
89854			1596	0	18	0	1595	17	0																						
89957			1338	121	31	0	1196	10	0																						
90047			198	0	0	0	198	0	0																						
90177			1179	140	5	0	1093	59	0																						
90328			5677	723	164	0	4900	110	0																						
90337			13296	1300	1082	0	13000	2086	0			0	0																		
90579			4223	0	14	0	4209	0	0																						
91615			712	0	59	0	757	104	0																						
91754			4066	350	28	0	3734	46	0			0	0																		
91950			269	77	13	0	221	42	0																						
92144			244	0	16	0	228	0	0																						
92676			3866	86	58	0	3745	23	0				0																		
92706			2267	438	110	0	2201	482	0																						
92902			125	9	13	0	130	27	0																						
93244			2115	-500	15	0	2686	86	0																						
93543			7267	1285	784	0	5985	787	0																						
93619	0		0	0	0	0	0	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94139			3610	1391	343	0	4161	2285	0																						
94522			5901	330	123	0	5597	149	0																						
94755			2479	330	106	0	2306	263	0																						
94858			1228	5	43	0	1258	78	0																						
95051			1466	502	231	0	1941	1208	0			0	0																		
95677			544	-267	15	0	801	5	0																						
96553			933	360	75	0	541	43	0																						
97055			3113	0	108	0	3037	32	0																						
97279			458	92	63	0	397	94	0																						
97457			1233	72	34	0	1187	60	0																						
97804			13923	-2150	1329	0	16776	2032	0																						
97943			1629	480	20	0	2394	1265	0																						
98351			1114	374	3	0	752	15	0																						
98463			8047	-4500	68	0	12488	9	0																						
98717			2234	0	0	0	2234	0	0			0	0																		
99143			1330	925	44	0	1720	1359	0																						
99376			22610	-1206	152	0	24320	656	0				0																		
99442			5554	1295	144	0	4706	591	0																						
99536			4531	832	205	0	6730	3344	108																						
99853			152	0	2	0	160	10	0																						
100236			4807	774	160	0	4008	135	0																						
100357			8690	897	476	0	7676	359	0																						
100562		0	85376	-7165	3086	0	91847	2392	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	
100777			1736	-685	100	0	2351	30	0																						
100843			9091	1010	196	0	8511	626	0																						
101019			70104	6222	15445	0	79434	30997	0			0	0																		
101037			17237	350	814	0	16561	488	0																						
101439			3380	240	139	0	3076	75	0				0																		
101671			4121	-800	88	0	5923	1090	0				0																		
101738			1477	353	132	0	1254	262	0																						
101952			1295	0	44	0	1258	7	0																						
102333			374	0	5	0	419	50	0																						
102342			3139	0	1	0	3150	12	0																						
102539			275	0	1	0	274	0	0																						
102557			1258	825	0	0	1083	650	0																						
102874			999	350	4	0	750	105	0				0																		
103134			538	0	1	0	538	1	0																						
104234			728	270	7	0	458	7	0																						
104542			118	63	14	0	92	51	0																						
104971		0	324	1	0	0	197	2	128					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
105026			2926	-70	161	0	3176	341	0																						
105473			12065	900	4	0	11208	16	-31																						
105530			1057	90	5	0	1005	43	0																						
106359			23193	500	1059	0	22179	545	0				0																		
106452			5761	225	340	0	5254	58	0																						
106676			784	-8	0	0	792	0	0																						
107244		0	217380	-68065	4917	0	295824	15296	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9873	0	
107459			270	12	0	0	261	3	0																						
107570			3998	120	155	0	3852	129	0																						
107758			436	25	49	0	521	159	0																						
108072			2323	449	6	0	1875	7	0																						
108269			885	0	35	0	855	5	0																						
108652			190	0	0	0	191	1	0																						
108746			141	0	2	0	145	6	0																						
108951			3298	456	108	0	2870	136	0																						
109136			1733	-300	261	0	1797	25	0																						
109154			761	99	3	0	659	0	0																						
109453			1893	200	61	0	1640	8	0																						
109574			3131	90	14	0	3029	2	0																						
109659			3063	325	68	0	2761	91	0																						
110413			5571	0	423	0	5289	141	0				0																		
110936			6682	543	66	0	6133	60	0																						
110945			2279	30	37	0	2216	4	0																						
110972			249	68	16	0	190	25	0																						
111157			463	0	0	0	463	0	0			0	0																		
111205			8080	19	55	0	8037	31	0																						
111942			4759	300	31	0	4937	509	0																						
111979			6938	0	254	0	6736	52	0																						
112163		0	30433	-1700	155	0	33619	1641	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
112332			863	254	116	0	965	472	0																						
112510			575	83	0	0	502	10	0																						
112556			578	36	1	0	592	51	0																						
112837	0		3711409	-962862	1062459	21046	5103205	1476564	6217	0	35086	0		0	0	0	0	0	0	958	6550	-1118	0	5734	656	0	0	0	-29649	763147	
113003			1258	0	1	0	1258	1	0				0																		
113030			2874	120	6	0	2749	1	0																						
113441			6598	0	92	0	6631	125	0																						
113601			12638	1286	0	0	11354	2	0																						
113740			13212	1250	353	0	11657	48	0				0																		
113937			2396	24	142	0	2417	187	0																						
114149			2218	0	72	0	2150	4	0																						
114260			22900	2427	804	0	21550	1881	0			0	0																		
114457			3550	47	43	0	3550	90	0																						
114774			630	-56	0	0	690	4	0																						
114840			4151	150	76	0	3940	15	0																						
114859			769	0	0	0	778	9	0																						
115146			1000	115	3	0	882	0	0																						
115575			6078	452	23	0	5858	255	0																						
116358			371	0	4	0	374	7	0																						
116554			147	54	0	0	93	0	0																						
116741			1490	75	0	0	1415	0	0																						
117038			1582	100	102	0	1454	74	0			0	0																		
117074			1747	55	0	0	1692	0	0																						
117458			10090	2500	224	0	9291	1925	0																						
117775			896	0	69	0	829	2	0			0	0																		
118156			2661	1000	7	0	1823	169	0																						
118660			2046	45	0	0	2001	0	0																						
118736			1551	300	86	0	1448	283	0																						
119153			3495	280	93	0	3183	61	0				0																		
119528			10393	1066	113	0	9580	366	0																						
119779			10221	-1029	39	0	11214	3	0				0																		
119872			3590	205	43	0	3342	0	0																						
120476			335	35	0	0	300	0	0																						
120542			5278	0	307	0	5516	545	0																						
120609			10124	711	255	0	9407	249	0																						
120953			1295	0	2	0	1293	0	0																						
121642			45000	9250	6087	0	36000	6337	0				0																		
121651			941	-200	41	0	1239	139	0																						
121914			3538	105	45	0	3685	297	0																						
122153			232	0	62	0	234	64	0																						
122546			953	341	72	0	818	278	0																						
122854		0	148706	-12477	111	0	87820	7531	80783					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3609	0	
123075			731	38	0	0	711	18	0																						
123374			978	35	12	0	1010	79	0																						
124344			6712	976	55	0	5736	55	0																						
124830			946	0	13	0	993	60	0																						
125154			3285	1236	1753	0	3305	3009	0				0																		
125471		0	278232	-4000	10061	0	326100	53929	0					1499	0	-1149	0	0	350	0	0	0	0	0	0	0	0	0	0	0	
125855			9227	0	445	0	9551	769	0																						
125873			1227	0	0	0	1227	0	0																						
126012			5066	-200	28	0	5257	19	0																						
126049			1337	80	42	0	1334	119	0																						
126375			483	0	0	0	519	36	0																						
126553			2943	250	2	0	2695	4	0				0																		
126834			3351	399	245	0	3039	332	0																						
127055			818	38	2	0	783	5	0																						
127224			1771	-88	38	0	1851	30	0																						
128258			284	60	6	0	250	32	0																						
128904			97787	-9686	3478	0	113031	9036	0				546																		
129349			1017	215	76	0	1132	406	0																						
129358			1065	319	0	0	746	0	0																						
129479			4218	0	5	0	4431	218	0																						
129732			55012	1457	2872	0	66347	15664	0			0	3185																		
129853			2250	183	246	0	2300	479	0																						
129910			4353	100	59	0	4248	54	0																						
130345			7278	0	246	0	7057	25	0																						
130541		0	54286	-2084	1158	0	57027	2799	984					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
130813			4532	480	31	0	4060	39	0																						
131034			3797	260	34	0	3505	2	0																						
131173			10588	800	549	0	9617	378	0																						
131436			6467	360	62	0	6059	14	0			0	0																		
131650		0	236320	-45564	4927	0	308794	31837	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131717			702	0	16	0	708	22	0			0	0																		
131940			1074	30	5	0	1039	0	0																						
132107			11470	840	68	0	11420	858	0																						
132451			1171	0	3	0	1176	8	0																						
132778			310	-32	4	0	365	27	0																						
132938			748	91	9	0	675	27	0																						
133579			5303	0	458	0	4875	30	0			0	0																		
133850			14370	220	927	0	14296	1073	0																						
133971			3410	-410	52	0	3781	13	0																						
134156			1949	180	77	0	1842	150	0																						
134437			9467	-2475	5187	0	8838	2083	0			0	0																		
134455			1150	755	25	0	1070	700	0																						
134848			1950	200	36	0	1771	57	0																						
135836			2857	0	320	0	2660	123	0																						
135854			946	0	8	0	942	4	0																						
136048			809	25	90	0	798	104	0																						
136338			2466	256	69	0	2368	227	0																						
136459			306	0	0	0	306	0	0																						
136655			782	0	31	0	788	37	0																						
137205			23654	13	385	0	24593	1337	0																						
137447			2848	40	5	0	2879	76	0																						
137456			1535	680	13	0	874	32	0																						
137559			1794	270	1	0	2064	541	0																						
137643			1219	60	14	0	1151	6	0																						
137652			3677	-344	21	0	4000	0	0			0	0																		
137915			84845	9447	6748	0	79732	11082	0				0																		
138051			1918	150	11	0	1757	0	0																						
138257			447	0	3	0	451	7	0																						
138556			415	0	8	0	455	48	0																						
139133			2362	183	55	0	2129	5	0				0																		
139478			5199	350	33	0	5235	419	0																						
139553			13465	600	107	0	12803	45	0																						
139656		0	48365	-8480	2732	0	33709	11376	31780			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1384	0	
139740			28364	-1500	428	0	29436	0	0				0																		
139834			398	0	22	0	411	35	0																						
139843			19672	9500	554	0	17737	8119	0				0																		
140157			3687	4	21	0	2753	57	966																						
140362			25915	0	2016	0	24609	710	0			0	0																		
140634			363	56	1	0	331	25	0																						
141211			4738	550	27	0	4268	107	0																						
141341			1037	-2360	12	0	3420	35	0																						
141350			531	120	53	0	425	67	0																						
141556			57366	-27493	12186	0	94276	21603	0				475																		
141677			157	-16	0	0	173	0	0																						
141958			676	120	28	0	576	48	0																						
142049			1483	0	6	0	1480	3	0																						
142179			353	54	0	0	304	5	0																						
142955			8615	-535	2072	0	7423	345	0																						
143372			1065	184	26	0	939	84	0																						
143662		0	248412	-35133	14440	0	328401	59296	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7518	0	
143859			3302	663	25	0	2765	151	0																						
143952			2323	0	5	0	2320	2	0																						
144034			2455	-985	775	0	2665	0	0																						
144052			4319	186	83	0	4148	98	0																						
144155			3394	0	80	0	3314	0	0				0																		
144678			1700	-958	846	0	1900	88	0																						
144856			2392	60	54	0	2278	0	0																						
144913			2240	0	5	0	2258	23	0																						
145059			729	100	1	0	631	3	0																						
145545			5234	1047	36	0	4280	129	0																						
145554			2559	24	48	0	2498	11	0																						
145741			1296	0	7	0	1290	1	0																						
145844			4026	-67	324	0	4072	303	0																						
146056			589	24	3	0	736	174	0																						
146663			14858	2000	34	0	12838	14	0																						
