"IDRSSD"	RCONFT04	RCONFT05	RCONHT81	RCONHT82	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
238737						CONF	CONF			
239556	15647	1207				CONF	CONF			
239613						CONF	CONF			
239659	179845	68235				CONF	CONF			
240954						CONF	CONF			
241009						CONF	CONF			
241157	18833	1674	18222	1671	338	CONF	CONF	5	357	
241559						CONF	CONF			
241607						CONF	CONF			
242257						CONF	CONF			
242444	18060	0	18060	0	0	CONF	CONF	0	484	
242949						CONF	CONF			
242958						CONF	CONF			
242976						CONF	CONF			
243375						CONF	CONF			
243414						CONF	CONF			
243955						CONF	CONF			
244037						CONF	CONF			
244149	1811807	231717	1707431	0	4221	CONF	CONF	3200	51151	
244158						CONF	CONF			
244251						CONF	CONF			
245016						CONF	CONF			
245276	75160	51109	85695	5556	0	CONF	CONF	311	-208	
245351						CONF	CONF			
245557	88393	9687				CONF	CONF			
246022	30745	2774	27758	0	0	CONF	CONF	0	0	
246134						CONF	CONF			
246237						CONF	CONF			
246451						CONF	CONF			
246657						CONF	CONF			
246947						CONF	CONF			
246956						CONF	CONF			
247140	33523	1401				CONF	CONF			
247355	22424	2734				CONF	CONF			
247476						CONF	CONF			
247551						CONF	CONF			
247908						CONF	CONF			
248240	52815	1469	50447	0	0	CONF	CONF	0	1949	
248352						CONF	CONF			
248455						CONF	CONF			
248633						CONF	CONF			
248745						CONF	CONF			
249416						CONF	CONF			
249612	0	0	0	0	0	CONF	CONF	0	0	
249658						CONF	CONF			
250430						CONF	CONF			
250476						CONF	CONF			
250850						CONF	CONF			
251352						CONF	CONF			
251558						CONF	CONF			
251745						CONF	CONF			
251978						CONF	CONF			
252041	15045	1359				CONF	CONF			
252452						CONF	CONF			
252658						CONF	CONF			
253356	0	0	0	0	0	CONF	CONF	0	0	
253468	0	0	0	0	0	CONF	CONF	0	0	
253646						CONF	CONF			
253730						CONF	CONF			
253776						CONF	CONF			
254317						CONF	CONF			
254504						CONF	CONF			
254849						CONF	CONF			
255350						CONF	CONF			
255547						CONF	CONF			
255556						CONF	CONF			
255574	227077	65517				CONF	CONF			
255659	148234	21964	139992	0	0	CONF	CONF	0	3895	
255873						CONF	CONF			
256058						CONF	CONF			
256076						CONF	CONF			
256179						CONF	CONF			
256553	5427	1621	5300	0	0	CONF	CONF	0	491	
257233						CONF	CONF			
257345						CONF	CONF			
257578	77042	9904				CONF	CONF			
257653						CONF	CONF			
257756						CONF	CONF			
258146						CONF	CONF			
258306						CONF	CONF			
258379						CONF	CONF			
258445	61677	459				CONF	CONF			
258539						CONF	CONF			
258771	377399	124934	369922	0	1108	CONF	CONF	1312	13756	
258874						CONF	CONF			
259059						CONF	CONF			
259330						CONF	CONF			
259442	12980	1939				CONF	CONF			
259956						CONF	CONF			
260055	73585	12013	62676	1881	0	CONF	CONF	0	2175	
260831						CONF	CONF			
260868	0	0	0	0	0	CONF	CONF	0	0	
261146	438234	68964	277544	160355	303	CONF	CONF	1974	17478	
261360						CONF	CONF			
261940						CONF	CONF			
262059						CONF	CONF			
262237						CONF	CONF			
262358						CONF	CONF			
262741						CONF	CONF			
262844						CONF	CONF			
262956						CONF	CONF			
263243						CONF	CONF			
263627						CONF	CONF			
264455						CONF	CONF			
264772	0	0	0	0	0	CONF	CONF	0	0	
265340						CONF	CONF			
265407	2543	0				CONF	CONF			
265452						CONF	CONF			
265676						CONF	CONF			
266066						CONF	CONF			
266244						CONF	CONF			
266253						CONF	CONF			
266655						CONF	CONF			
266851						CONF	CONF			
266945						CONF	CONF			
267652						CONF	CONF			
268006	37899	3492	17463	0	0	CONF	CONF	0	1254	
268136						CONF	CONF			
268677	0	0	0	0	0	CONF	CONF	0	0	
268828						CONF	CONF			
268976						CONF	CONF			
269049	20258	240				CONF	CONF			
269058						CONF	CONF			
269571						CONF	CONF			
269759						CONF	CONF			
270148						CONF	CONF			
270353						CONF	CONF			
270504						CONF	CONF			
270531						CONF	CONF			
270652						CONF	CONF			
271136						CONF	CONF			
271275	0	0	0	0	0	CONF	CONF	0	0	
271341						CONF	CONF			
271529	114176	12067				CONF	CONF			
272030						CONF	CONF			
272058						CONF	CONF			
272151						CONF	CONF			
272272	12620	745				CONF	CONF			
272302						CONF	CONF			
273336						CONF	CONF			
273550						CONF	CONF			
273653						CONF	CONF			
273662						CONF	CONF			
273840						CONF	CONF			
273859						CONF	CONF			
274025						CONF	CONF			
274052						CONF	CONF			
274548						CONF	CONF			
274829						CONF	CONF			
274856						CONF	CONF			
275255	0	0	0	0	0	CONF	CONF	0	0	
275358	32876	2657				CONF	CONF			
275479						CONF	CONF			
275657						CONF	CONF			
276074						CONF	CONF			
276159						CONF	CONF			
276551	0	0	0	0	0	CONF	CONF	0	0	
276579	391498	55884	389511	0	261	CONF	CONF	258	3380	
276645						CONF	CONF			
276654	0	0	0	0	0	CONF	CONF	0	0	
276850	13814	2229				CONF	CONF			
276953						CONF	CONF			
277240						CONF	CONF			
277277	10198	0	13199	0	0	CONF	CONF	0	140	
277679						CONF	CONF			
277736						CONF	CONF			
277820	8200	2993				CONF	CONF			
278256						CONF	CONF			
278555	120111	21805				CONF	CONF			
278733						CONF	CONF			
278751						CONF	CONF			
278818	6515	0	5517	0	0	CONF	CONF	0	195	
278872	17010	2808				CONF	CONF			
279105						CONF	CONF			
279842						CONF	CONF			
279954						CONF	CONF			
280110	973197	281562	1019097	0	3169	CONF	CONF	13110	23574	
280138						CONF	CONF			
280352						CONF	CONF			
280558						CONF	CONF			
282075	0	0	0	0	0	CONF	CONF	0	30	
282226						CONF	CONF			
282824						CONF	CONF			
283157						CONF	CONF			
283438						CONF	CONF			
283652						CONF	CONF			
283737						CONF	CONF			
283867	0	0	0	0	0	CONF	CONF	0	0	
284154						CONF	CONF			
284239						CONF	CONF			
284556						CONF	CONF			
284752	2971	0				CONF	CONF			
284958						CONF	CONF			
285151						CONF	CONF			
285348						CONF	CONF			
285544	0	0	0	0	0	CONF	CONF	0	0	
285553	0	0	0	0	0	CONF	CONF	0	0	
285740	12302	1985	11312	0	0	CONF	CONF	0	331	
285777						CONF	CONF			
285852						CONF	CONF			
285928						CONF	CONF			
286251						CONF	CONF			
286840						CONF	CONF			
287007						CONF	CONF			
287342						CONF	CONF			
287856						CONF	CONF			
287922						CONF	CONF			
287959						CONF	CONF			
288152						CONF	CONF			
288376						CONF	CONF			
288853	83527	10647	74656	0	0	CONF	CONF	0	2418	
289056						CONF	CONF			
289225						CONF	CONF			
289515	27831	2827				CONF	CONF			
289702						CONF	CONF			
289739						CONF	CONF			
289757						CONF	CONF			
290249	54762	9030	52127	0	0	CONF	CONF	0	1313	
290838						CONF	CONF			
290922						CONF	CONF			
291059						CONF	CONF			
291330						CONF	CONF			
291376						CONF	CONF			
291611						CONF	CONF			
291732						CONF	CONF			
292234						CONF	CONF			
292467	0	0	0	0	0	CONF	CONF	0	0	
292850						CONF	CONF			
292908	938	99	775	0	0	CONF	CONF	0	83	
293053	19077	2025				CONF	CONF			
293352						CONF	CONF			
293437						CONF	CONF			
293651						CONF	CONF			
293754						CONF	CONF			
294023						CONF	CONF			
294564	120570	21640	105131	0	51	CONF	CONF	75	4723	
294751						CONF	CONF			
294779	22559	3700	23042	0	0	CONF	CONF	0	653	
294827						CONF	CONF			
295011						CONF	CONF			
295057						CONF	CONF			
295646						CONF	CONF			
296456						CONF	CONF			
296474						CONF	CONF			
296559						CONF	CONF			
296755						CONF	CONF			
296858						CONF	CONF			
297051						CONF	CONF			
297257	59529	12346				CONF	CONF			
297631						CONF	CONF			
297761						CONF	CONF			
298049						CONF	CONF			
298218						CONF	CONF			
298245	0	0	0	0	0	CONF	CONF	0	0	
299868	0	0	0	0	0	CONF	CONF	0	0	
300009	111861	11945				CONF	CONF			
300063						CONF	CONF			
300157						CONF	CONF			
300353						CONF	CONF			
300456						CONF	CONF			
300933						CONF	CONF			
300942	0	0	0	0	0	CONF	CONF	0	0	
300960	42966	15768				CONF	CONF			
301574						CONF	CONF			
301800	35896	2725	34965	0	0	CONF	CONF	3	1196	
302030						CONF	CONF			
302133						CONF	CONF			
302553						CONF	CONF			
302656	22019	6323	28342	0	0	CONF	CONF	0	594	
303653						CONF	CONF			
303701						CONF	CONF			
303747						CONF	CONF			
303952						CONF	CONF			
304173						CONF	CONF			
304520						CONF	CONF			
304575						CONF	CONF			
304762						CONF	CONF			
304913	0	0	0	0	0	CONF	CONF	0	0	
305059						CONF	CONF			
305077						CONF	CONF			
305237						CONF	CONF			
305442						CONF	CONF			
306056						CONF	CONF			
306140	0	0	0	0	0	CONF	CONF	0	0	
306159	34965	687	27343	0	0	CONF	CONF	0	0	
306337						CONF	CONF			
306908						CONF	CONF			
307062						CONF	CONF			
307334						CONF	CONF			
307361						CONF	CONF			
307679	73491	6104	63735	0	0	CONF	CONF	0	1468	
307932						CONF	CONF			
308256						CONF	CONF			
308340						CONF	CONF			
308836						CONF	CONF			
309150						CONF	CONF			
309655						CONF	CONF			
309851						CONF	CONF			
310754						CONF	CONF			
310950						CONF	CONF			
310978	998391	312738	985172	0	432	CONF	CONF	2141	40437	
311050						CONF	CONF			
311144						CONF	CONF			
311256						CONF	CONF			
311265						CONF	CONF			
311603						CONF	CONF			
311658						CONF	CONF			
311845	945683	178609	878214	0	2012	CONF	CONF	0	29195	
311939						CONF	CONF			
312244						CONF	CONF			
312356						CONF	CONF			
313009						CONF	CONF			
313157						CONF	CONF			
313223						CONF	CONF			
313577	12993	919				CONF	CONF			
314257	31923	6328				CONF	CONF			
314444						CONF	CONF			
315656						CONF	CONF			
316840	151866	29393	155468	0	0	CONF	CONF	1320	4534	
316859						CONF	CONF			
316934						CONF	CONF			
317258	8441	1910				CONF	CONF			
317342	62004	8614	60418	0	0	CONF	CONF	0	1306	
317379	5236	286				CONF	CONF			
317650						CONF	CONF			
318639	0	0	0	0	0	CONF	CONF	0	0	
318974	93874	10021				CONF	CONF			
319047						CONF	CONF			
319458						CONF	CONF			
319551						CONF	CONF			
320034						CONF	CONF			
320052						CONF	CONF			
320070	0	1051				CONF	CONF			
320119						CONF	CONF			
321152	0	0	0	0	0	CONF	CONF	0	0	
321255	0	0	0	0	0	CONF	CONF	0	0	
321273						CONF	CONF			
321330						CONF	CONF			
321947	13604	4496	11787	0	0	CONF	CONF	0	576	
322449						CONF	CONF			
322476						CONF	CONF			
322551						CONF	CONF			
323204	16779	3361				CONF	CONF			
323651						CONF	CONF			
324153						CONF	CONF			
324229						CONF	CONF			
324256						CONF	CONF			
324340	32962	9351	34808	0	529	CONF	CONF	0	1032	
324854						CONF	CONF			
324863	14927	2192	13124	0	0	CONF	CONF	0	0	
324975						CONF	CONF			
325141	0	0	0	0	0	CONF	CONF	0	0	
325459						CONF	CONF			
325534	11757	2286				CONF	CONF			
326054						CONF	CONF			
326344						CONF	CONF			
326858						CONF	CONF			
326979						CONF	CONF			
327220						CONF	CONF			
327305						CONF	CONF			
327435						CONF	CONF			
327556						CONF	CONF			
327855						CONF	CONF			
328058	0	0	0	0	0	CONF	CONF	0	0	
328357						CONF	CONF			
328656						CONF	CONF			
328777	19237	3490	21774	0	0	CONF	CONF	0	741	
329149						CONF	CONF			
329345	31430	2206				CONF	CONF			
329550						CONF	CONF			
329952	6817	938	7399	0	0	CONF	CONF	0	202	
330239						CONF	CONF			
330248						CONF	CONF			
330855	18171	3791	17497	0	0	CONF	CONF	0	549	
330873	6646	247	6062	0	0	CONF	CONF	0	161	
330949						CONF	CONF			
331076						CONF	CONF			
331375						CONF	CONF			
331544						CONF	CONF			
331713						CONF	CONF			
332224						CONF	CONF			
332345						CONF	CONF			
332402	297316	44766				CONF	CONF			
332671						CONF	CONF			
332756						CONF	CONF			
333034						CONF	CONF			
333203	52588	13829	49019	0	0	CONF	CONF	0	1427	
333650						CONF	CONF			
333856	0	0	0	0	0	CONF	CONF	0	0	
333940	0	0	0	0	0	CONF	CONF	0	0	
334264						CONF	CONF			
335346						CONF	CONF			
336147						CONF	CONF			
336361						CONF	CONF			
336576	55074	3136				CONF	CONF			
336950						CONF	CONF			
337340						CONF	CONF			
338646						CONF	CONF			
338851	0	0	0	0	0	CONF	CONF	0	0	
338945						CONF	CONF			
339072	351278	97531	228739	78955	0	CONF	CONF	1152	18107	
339353						CONF	CONF			
339456	11179	4597	12694	0	0	CONF	CONF	0	250	
339607						CONF	CONF			
339773	4800	0	3725	0	0	CONF	CONF	0	130	
339858	566995	186175	547030	0	1005	CONF	CONF	1128	25349	
339876						CONF	CONF			
340135	37482	3652	32769	0	172	CONF	CONF	0	971	
340144	18397	3061				CONF	CONF			
340256						CONF	CONF			
340443						CONF	CONF			
340742	86442	9859	79304	0	0	CONF	CONF	0	2301	
340751						CONF	CONF			
341310						CONF	CONF			
342054						CONF	CONF			
342362	0	0	0	0	0	CONF	CONF	0	0	
342410	44010	7217	44864	0	0	CONF	CONF	0	1225	
342634	489596	275706	319155	110808	339	CONF	CONF	500	16043	
343051						CONF	CONF			
343248	0	0	0	0	0	CONF	CONF	0	0	
343770						CONF	CONF			
343903						CONF	CONF			
343958						CONF	CONF			
344647						CONF	CONF			
344852						CONF	CONF			
345309	0	0	0	0	0	CONF	CONF	0	0	
345345	7148	402	7177	0	0	CONF	CONF	0	203	
345747	0	0	0	0	0	CONF	CONF	0	0	
345756	358950	33708	330915	0	0	CONF	CONF	0	8954	
345877						CONF	CONF			
346379	59032	3382				CONF	CONF			
346566						CONF	CONF			
346771						CONF	CONF			
347022						CONF	CONF			
347639	69708	7024				CONF	CONF			
347956	0	0	0	0	0	CONF	CONF	0	0	
348159	5721	877				CONF	CONF			
348720						CONF	CONF			
349129						CONF	CONF			
349343						CONF	CONF			
350572						CONF	CONF			
350657						CONF	CONF			
350750						CONF	CONF			
351131						CONF	CONF			
351560						CONF	CONF			
351878						CONF	CONF			
352370						CONF	CONF			
352651						CONF	CONF			
352745						CONF	CONF			
352772	245860	46745	199905	0	0	CONF	CONF	0	7065	
353238						CONF	CONF			
353546						CONF	CONF			
353555	106709	13910	102718	0	0	CONF	CONF	84	3234	
353957						CONF	CONF			
354057						CONF	CONF			
354253						CONF	CONF			
354310	106846	21238	99314	0	0	CONF	CONF	319	2761	
354552						CONF	CONF			
354851						CONF	CONF			
355120						CONF	CONF			
355559	19345	3900				CONF	CONF			
355858	23521	5434	24898	0	0	CONF	CONF	0	532	
356239						CONF	CONF			
356659						CONF	CONF			
356752						CONF	CONF			
357526						CONF	CONF			
357553						CONF	CONF			
357777						CONF	CONF			
357937						CONF	CONF			
358112						CONF	CONF			
358448						CONF	CONF			
358756						CONF	CONF			
359472						CONF	CONF			
359650						CONF	CONF			
359744						CONF	CONF			
360777						CONF	CONF			
361055						CONF	CONF			
361167	8842	1684	9395	0	0	CONF	CONF	78	516	
361279						CONF	CONF			
361354						CONF	CONF			
361439						CONF	CONF			
362043						CONF	CONF			
362155						CONF	CONF			
362717	13900	0	13900	0	0	CONF	CONF	0	504	
362856						CONF	CONF			
362940						CONF	CONF			
363442						CONF	CONF			
363648						CONF	CONF			
363657						CONF	CONF			
363778						CONF	CONF			
364131						CONF	CONF			
364270						CONF	CONF			
364430						CONF	CONF			
364850	0	0	0	0	0	CONF	CONF	0	0	
365325	1240312	504416	1011420	240009	500	CONF	CONF	1157	27342	
365745						CONF	CONF			
365848						CONF	CONF			
365950						CONF	CONF			
366078	39221	7287				CONF	CONF			
366238						CONF	CONF			
366247	0	0	0	0	0	CONF	CONF	0	0	
366359						CONF	CONF			
366658						CONF	CONF			
366854						CONF	CONF			
367150						CONF	CONF			
367178						CONF	CONF			
367431						CONF	CONF			
367543						CONF	CONF			
368054						CONF	CONF			
368344	0	0	0	0	0	CONF	CONF	0	0	
368522						CONF	CONF			
368933						CONF	CONF			
368951						CONF	CONF			
369453						CONF	CONF			
369659						CONF	CONF			
370020						CONF	CONF			
370271	0	0	0	0	0	CONF	CONF	0	0	
370347						CONF	CONF			
370721						CONF	CONF			
370833						CONF	CONF			
370954						CONF	CONF			
371223	24063	1039				CONF	CONF			
371232						CONF	CONF			
371362						CONF	CONF			
371559						CONF	CONF			
371755	0	0	0	0	0	CONF	CONF	0	0	
371849						CONF	CONF			
371924						CONF	CONF			
371942						CONF	CONF			
372444						CONF	CONF			
372538						CONF	CONF			
372640						CONF	CONF			
372855	0	0	0	0	0	CONF	CONF	0	0	
373272						CONF	CONF			
373553						CONF	CONF			
373601						CONF	CONF			
374130						CONF	CONF			
374653	83503	9402	81774	0	0	CONF	CONF	0	2286	
374774						CONF	CONF			
375043	41061	7221	39212	0	0	CONF	CONF	0	1198	
375379						CONF	CONF			
375502						CONF	CONF			
375566	178983	43720				CONF	CONF			
375650						CONF	CONF			
376237						CONF	CONF			
376273	37713	2833	37506	0	0	CONF	CONF	100	1147	
376442	0	0	0	0	0	CONF	CONF	0	0	
376947						CONF	CONF			
377663	0	0	0	0	0	CONF	CONF	0	0	
377850						CONF	CONF			
378044						CONF	CONF			
378110						CONF	CONF			
379050						CONF	CONF			
379153						CONF	CONF			
379470						CONF	CONF			
379649	0	0	0	0	0	CONF	CONF	0	0	
379920	411144	170947	297082	147237	1902	CONF	CONF	1687	4249	
380346						CONF	CONF			
380458	13964	4389				CONF	CONF			
380533						CONF	CONF			
380878						CONF	CONF			
380944						CONF	CONF			
381026						CONF	CONF			
381343						CONF	CONF			
381932						CONF	CONF			
381950						CONF	CONF			
382050						CONF	CONF			
382069						CONF	CONF			
382256						CONF	CONF			
382274						CONF	CONF			
382443						CONF	CONF			
382537						CONF	CONF			
382649						CONF	CONF			
382658						CONF	CONF			
382742						CONF	CONF			
382854						CONF	CONF			
384018						CONF	CONF			
384278	738914	191171	289080	447041	2593	CONF	CONF	6516	13409	
384353						CONF	CONF			
384652						CONF	CONF			
384830						CONF	CONF			
385350						CONF	CONF			
385471						CONF	CONF			
385547						CONF	CONF			
385686						CONF	CONF			
386432						CONF	CONF			
386450						CONF	CONF			
386731						CONF	CONF			
386825						CONF	CONF			
387055						CONF	CONF			
387671	25183	1915				CONF	CONF			
388155						CONF	CONF			
388258						CONF	CONF			
388557						CONF	CONF			
388744						CONF	CONF			
388753						CONF	CONF			
388874						CONF	CONF			
389358						CONF	CONF			
389376						CONF	CONF			
389826						CONF	CONF			
390372						CONF	CONF			
390840						CONF	CONF			
391418						CONF	CONF			
391557						CONF	CONF			
391575						CONF	CONF			
391959	0	0	0	0	0	CONF	CONF	0	0	
391977						CONF	CONF			
392152						CONF	CONF			
392255						CONF	CONF			
392778						CONF	CONF			
393252						CONF	CONF			
393355	0	0	0	0	0	CONF	CONF	0	0	
393953						CONF	CONF			
394156						CONF	CONF			
394259						CONF	CONF			
395238	306479	108198	261884	0	2002	CONF	CONF	232	5597	
396057						CONF	CONF			
396244						CONF	CONF			
396253						CONF	CONF			
396954						CONF	CONF			
397456	0	0	0	0	0	CONF	CONF	0	0	
397531						CONF	CONF			
397540	41302	5460	36805	0	0	CONF	CONF	0	702	
397559						CONF	CONF			
397755						CONF	CONF			
397858						CONF	CONF			
398051	0	0	0	0	0	CONF	CONF	0	0	
398248						CONF	CONF			
398668	0	0	0	0	0	CONF	CONF	0	0	
398837						CONF	CONF			
399357						CONF	CONF			
399517	27569	849	25827	0	0	CONF	CONF	0	532	
399731						CONF	CONF			
399973						CONF	CONF			
400057						CONF	CONF			
400141						CONF	CONF			
400365	8712	4248				CONF	CONF			
400767						CONF	CONF			
401072						CONF	CONF			
401559						CONF	CONF			
401755						CONF	CONF			
401906						CONF	CONF			
401951						CONF	CONF			
402846						CONF	CONF			
402873						CONF	CONF			
403067						CONF	CONF			
403151	6881	727	6415	0	0	CONF	CONF	0	102	
403179	25052	760				CONF	CONF			
403254						CONF	CONF			
403656						CONF	CONF			
403870						CONF	CONF			
403946	22194	1989				CONF	CONF			
404653						CONF	CONF			
404943						CONF	CONF			
406022						CONF	CONF			
406059						CONF	CONF			
406666						CONF	CONF			
406974						CONF	CONF			
407168						CONF	CONF			
407506	22580	0				CONF	CONF			
407645	17197	552				CONF	CONF			
407850						CONF	CONF			
408307	0	0	0	0	0	CONF	CONF	0	0	
408642	53409	45097				CONF	CONF			
408875						CONF	CONF			
409265						CONF	CONF			
410159						CONF	CONF			
410560						CONF	CONF			
410748						CONF	CONF			
410917						CONF	CONF			
410944						CONF	CONF			
411062						CONF	CONF			
411174						CONF	CONF			
411231						CONF	CONF			
411240						CONF	CONF			
411512						CONF	CONF			
411549						CONF	CONF			
411576	0	0	0	0	0	CONF	CONF	0	0	
411624	0	1534	0	0	0	CONF	CONF	0	0	
411651						CONF	CONF			
412153						CONF	CONF			
412452						CONF	CONF			
412555						CONF	CONF			
412667						CONF	CONF			
412751						CONF	CONF			
412845						CONF	CONF			
412872						CONF	CONF			
413141						CONF	CONF			
413208	474617	3357541	166010	330042	0	CONF	CONF	3441	-1393	
413347						CONF	CONF			
413543						CONF	CONF			
413646						CONF	CONF			
413673						CONF	CONF			
413758						CONF	CONF			
414102						CONF	CONF			
414652						CONF	CONF			
414764						CONF	CONF			
414858						CONF	CONF			
415770						CONF	CONF			
416245	60893	23875	60329	0	3688	CONF	CONF	269	1419	
416272						CONF	CONF			
416339						CONF	CONF			
416357						CONF	CONF			
416656						CONF	CONF			
416674						CONF	CONF			
417626						CONF	CONF			
417710						CONF	CONF			
418100						CONF	CONF			
418249	13981	823				CONF	CONF			
418436						CONF	CONF			
418856						CONF	CONF			
419406	161545	28280	115097	0	458	CONF	CONF	0	3147	
419460						CONF	CONF			
419675						CONF	CONF			
419947						CONF	CONF			
420578						CONF	CONF			
420644	15451	0				CONF	CONF			
420653	0	0	0	0	0	CONF	CONF	0	0	
420877						CONF	CONF			
421445						CONF	CONF			
421539						CONF	CONF			
422059	0	0	0	0	0	CONF	CONF	0	0	
422116						CONF	CONF			
422433	0	0	0	0	0	CONF	CONF	0	0	
422657						CONF	CONF			
423159						CONF	CONF			
423449	7680	1227				CONF	CONF			
423636						CONF	CONF			
423739						CONF	CONF			
424156						CONF	CONF			
424240						CONF	CONF			
424352						CONF	CONF			
424437	0	0	0	0	0	CONF	CONF	0	0	
424633						CONF	CONF			
425050						CONF	CONF			
425108	13837	1352				CONF	CONF			
425818						CONF	CONF			
425845						CONF	CONF			
425911	23438	3194				CONF	CONF			
426057						CONF	CONF			
426141						CONF	CONF			
426534	31696	4942	27885	0	186	CONF	CONF	0	1922	
426758						CONF	CONF			
426945						CONF	CONF			
427241						CONF	CONF			
427353	63210	5865				CONF	CONF			
427858						CONF	CONF			
427960						CONF	CONF			
428060						CONF	CONF			
428462						CONF	CONF			
428547						CONF	CONF			
428855						CONF	CONF			
429021						CONF	CONF			
429487	19105	3094				CONF	CONF			
430036						CONF	CONF			
430054						CONF	CONF			
430344						CONF	CONF			
431172	0	0	0	0	0	CONF	CONF	0	0	
431323						CONF	CONF			
431350						CONF	CONF			
432058	0	0	0	0	0	CONF	CONF	0	0	
432432						CONF	CONF			
433505	19738	2125	17865	0	0	CONF	CONF	0	1095	
433550						CONF	CONF			
433608	1601	205	1806	0	0	CONF	CONF	0	57	
433859						CONF	CONF			
433943	22538	257				CONF	CONF			
434203	7654	1766	7978	0	0	CONF	CONF	0	2	
434539						CONF	CONF			
435059						CONF	CONF			
435077	0	0	0	0	0	CONF	CONF	0	0	
435255						CONF	CONF			
435666						CONF	CONF			
435750	55355	8055	51085	0	0	CONF	CONF	0	1807	
436159	1456788	672924	1374502	0	2978	CONF	CONF	4802	31350	
436542						CONF	CONF			
436739						CONF	CONF			
436953	13828	399				CONF	CONF			
437044						CONF	CONF			
437914	180806	101794	219045	0	0	CONF	CONF	0	3955	
438434						CONF	CONF			
439132	0	0	0	0	0	CONF	CONF	0	0	
439338	83819	14768	53209	43894	321	CONF	CONF	1032	2409	
439356	9281	375				CONF	CONF			
439404	19383	835	18781	0	0	CONF	CONF	0	769	
439730						CONF	CONF			
440857						CONF	CONF			
440978						CONF	CONF			
441050						CONF	CONF			
441078						CONF	CONF			
441135						CONF	CONF			
441256	59860	3881	57067	0	216	CONF	CONF	0	1299	
441359						CONF	CONF			
441470						CONF	CONF			
441630						CONF	CONF			
442011						CONF	CONF			
442057						CONF	CONF			
442244						CONF	CONF			
442655						CONF	CONF			
443148	28897	1259				CONF	CONF			
443205						CONF	CONF			
443353						CONF	CONF			
443625						CONF	CONF			
443634						CONF	CONF			
444350						CONF	CONF			
444556						CONF	CONF			
444677						CONF	CONF			
445674						CONF	CONF			
445955						CONF	CONF			
446130						CONF	CONF			
446149						CONF	CONF			
446176						CONF	CONF			
446877						CONF	CONF			
447070						CONF	CONF			
447100						CONF	CONF			
447557						CONF	CONF			
448040						CONF	CONF			
448554						CONF	CONF			
449038						CONF	CONF			
449430						CONF	CONF			
449832	0	0	0	0	0	CONF	CONF	0	0	
449935						CONF	CONF			
450632						CONF	CONF			
450669						CONF	CONF			
450753	0	0	0	0	0	CONF	CONF	0	0	
450856	72779	17731	65513	0	0	CONF	CONF	10	4109	
450959						CONF	CONF			
451068	26018	2311				CONF	CONF			
451246						CONF	CONF			
451273	5943	0	0	591	0	CONF	CONF	0	0	
451965	32403000	17268000	15526000	11242000	39000	CONF	CONF	169000	390000	
452159						CONF	CONF			
452739						CONF	CONF			
452841						CONF	CONF			
453147						CONF	CONF			
453446	265522	49746				CONF	CONF			
453839						CONF	CONF			
454546	18828	1347				CONF	CONF			
454658						CONF	CONF			
454676						CONF	CONF			
454975						CONF	CONF			
455150						CONF	CONF			
455253	0	0	0	0	0	CONF	CONF	0	0	
455459						CONF	CONF			
455552						CONF	CONF			
455945						CONF	CONF			
455972	106851	10195	98992	0	0	CONF	CONF	0	3177	
456045	192676	72734	183506	0	0	CONF	CONF	0	5359	
456054						CONF	CONF			
456250						CONF	CONF			
456344						CONF	CONF			
456755	0	192	14791	0	0	CONF	CONF	0	508	
457060						CONF	CONF			
457220						CONF	CONF			
457426						CONF	CONF			
457752	24023	0				CONF	CONF			
458142						CONF	CONF			
458544	8882	1303				CONF	CONF			
458665						CONF	CONF			
458946						CONF	CONF			
459130						CONF	CONF			
459354						CONF	CONF			
459372						CONF	CONF			
459644						CONF	CONF			
459671						CONF	CONF			
460033	83159	15281	83685	0	0	CONF	CONF	0	2908	
460275						CONF	CONF			
460332						CONF	CONF			
460350	0	0	0	0	0	CONF	CONF	0	0	
460556						CONF	CONF			
460770						CONF	CONF			
461058						CONF	CONF			
463203						CONF	CONF			
463342	0	0	0	0	0	CONF	CONF	0	0	
463605						CONF	CONF			
463650	22904	2765				CONF	CONF			
463735	211726	37369	186068	0	1522	CONF	CONF	0	3682	
464255						CONF	CONF			
464853						CONF	CONF			
465038	27407	3637				CONF	CONF			
465243						CONF	CONF			
465524						CONF	CONF			
465618	15074	2858				CONF	CONF			
465672						CONF	CONF			
466044	0	0	0	0	0	CONF	CONF	0	0	
466240						CONF	CONF			
466754	10324	340				CONF	CONF			
466857	54132	23008	58161	0	0	CONF	CONF	0	0	
466932						CONF	CONF			
467144						CONF	CONF			
467470						CONF	CONF			
467658						CONF	CONF			
467733						CONF	CONF			
468673						CONF	CONF			
468806						CONF	CONF			
469250						CONF	CONF			
469559						CONF	CONF			
469737						CONF	CONF			
470032						CONF	CONF			
470050	224338	37810	214802	0	0	CONF	CONF	250	6272	
470434						CONF	CONF			
470452	23083	2619	22652	0	0	CONF	CONF	0	677	
471057						CONF	CONF			
472018						CONF	CONF			
472045						CONF	CONF			
472148						CONF	CONF			
472250	0	0	0	0	0	CONF	CONF	0	0	
472531						CONF	CONF			
472616						CONF	CONF			
472643						CONF	CONF			
472951						CONF	CONF			
472979						CONF	CONF			
473042	60516	5768				CONF	CONF			
473257						CONF	CONF			
473266						CONF	CONF			
473501	18054	6110	19618	0	0	CONF	CONF	0	939	
