"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
203052																																																																																							
203575																																																																																							
204004																																																																																							
204077																																																																																							
204237																																																																																							
204826																																																																																							
205243																																																																																							
205346																																																																																							
205458																																																																																							
205542																																																																																							
206156																																																																																							
206174																																																																																							
206473																																																																																							
206772																																																																																							
206950																																																																																							
207041																																																																																							
207050																																																																																							
207452																																																																																							
207470																																																																																							
207555																																																																																							
207845																																																																																							
207872																																																																																							
207957																																																																																							
208057																																																																																							
208244																																																																																							
208347																																																																																							
208440																																																																																							
208459																																																																																							
208570																																																																																							
208655																																																																																							
208972																																																																																							
209148																																																																																							
209362																																																																																							
209559																																																																																							
209858																																																																																							
210238																																																																																							
210256																																																																																							
210434																																																																																							
210779																																																																																							
211114																																																																																							
211271																																												0	0	203738	2808	0	0	445	0	128749	4247	0	0	9756	56	1046143	19264	2302	0	6065	0	7956	180	0	0	0	0	0	0	0	0	0	0	374	7	0	0	0	16266	56	1386960	26506	2302	0	
211338																																																																																							
211851																																																																																							
212018																																																																																							
212335																																																																																							
212344																																																																																							
212465																																																																																							
212522																																												1283	273	41241	596	0	0	11488	3153	331943	5029	0	0	430	138	294010	3473	0	0	9820	1115	385876	4868	0	0	0	0	3945	107	0	0	8	0	52543	855	0	0	684	23029	4679	1109558	15612	0	0	
212577																																																																																							
213471																																																																																							
213538																																																																																							
213912																																																																																							
213958																																																																																							
214106																																												102	1	95508	1364	0	0	1011	89	500216	15603	0	0	3580	675	427586	1395	0	0	3590	337	108703	1940	0	0	0	0	0	0	0	0	0	0	4557	280	0	0	0	8283	1102	1136570	20582	0	0	
214414																																												0	0	0	0	0	0	10285	1355	1036130	8815	0	0	603	0	395202	857	0	0	1024	826	357618	3731	0	0	0	0	3914	78	0	0	27	3	52616	543	0	0	34	11939	2184	1845480	14058	0	0	
214722																																																																																							
214807																																																																																							
214843																																																																																							
215345																																																																																							
215354																																																																																							
215653																																																																																							
215662																																																																																							
215710																																																																																							
216164																																																																																							
216230																																																																																							
216922																																																																																							
217059																																																																																							
218131																																																																																							
218261																																																																																							
218850																																																																																							
218878																																																																																							
219044																																																																																							
219651																																																																																							
219679																																																																																							
220059																																																																																							
220527																																												6	1	95754	1192	0	0	1437	7	394770	2377	0	0	11428	728	277830	2149	0	0	49	0	97159	711	0	0	0	0	0	0	0	0	0	0	6436	110	0	0	2080	12920	736	871949	8619	0	0	
220844																																																																																							
220974																																																																																							
221775																																																																																							
222156																																																																																							
222446																																																																																							
222558																																																																																							
222754																																																																																							
223322																																												630	0	234020	2079	0	0	24079	0	915645	8133	0	0	131	0	425224	3777	0	0	7236	0	412559	3665	0	0	0	0	0	0	0	0	0	0	76804	682	0	0	10632	32076	0	2064252	28968	0	0	
223452																																																																																							
223751																																																																																							
223845																																																																																							
224954																																																																																							
225054																																																																																							
225157																																																																																							
225559																																																																																							
225942																																																																																							
226949																																																																																							
227151																																																																																							
227357																																																																																							
227656																																																																																							
227777																																																																																							
228000																																																																																							
228055																																																																																							
228158																																																																																							
228279																																																																																							
228345																																																																																							
229070																																																																																							
229173																																																																																							
229342																																																																																							
229454																																																																																							
229801																																																																																							
229913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26600	4188	5306550	6378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26600	4188	5306550	6378	0	0																																												
230423																																																																																							
230610																																																																																							
230759																																																																																							
231279																																																																																							
232847																																																																																							
232856																																																																																							
233031																																																																																							
233246																																																																																							
233358																																																																																							
233442																																																																																							
233527																																																																																							
233554																																																																																							
234355																																																																																							
234506																																																																																							
234739																																																																																							
234841																																																																																							
235174																																																																																							
235231																																																																																							
235316																																																																																							
235446																																																																																							
235530																																																																																							
235558																																																																																							
235950																																																																																							
236153																																												6625	422	378913	2988	0	0	30365	217	1239446	13247	0	0	3925	297	717441	5343	0	0	11059	284	874576	7964	0	0	9	9	13154	325	0	0	0	0	71717	1291	0	0	0	51983	1229	3295247	31158	0	0	
236256																																																																																							
236603																																																																																							
236706																																												0	0	24204	47	0	0	13208	4234	2848325	34396	0	0	2260	0	541594	1499	0	0	2584	0	1345105	20880	0	0	0	0	0	0	0	0	0	0	29441	77	0	0	564	18052	4234	4788669	57463	0	0	
236957																																																																																							
237066																																												0	0	81744	1645	0	0	1451	0	244227	3143	0	0	985	0	214294	2733	0	0	5621	0	326492	8401	0	0	0	0	0	0	0	0	14	0	5535	149	0	0	0	8071	0	872292	16071	0	0	
237619																																												0	0	45976	1302	0	0	9039	247	475010	13449	0	0	0	0	356335	4569	0	0	183	4	104716	2638	0	0	0	0	0	0	0	0	0	0	25054	419	0	0	10	9222	251	1007091	22387	0	0	
237954																																																																																							
238139																																																																																							
238250																																																																																							
238737																																																																																							
239556																																																																																							
239613																																																																																							
239659																																																																																							
240954																																																																																							
241009																																																																																							
241157																																																																																							
241559																																																																																							
241607																																																																																							
242257																																																																																							
242444																																												557	44	47695	564	7	0	3196	838	758142	8969	263	0	5944	93	154606	1829	2250	0	0	0	39649	469	0	0	0	0	0	0	0	0	11	0	3077	36	0	0	731	9708	975	1003169	12598	2520	0	
242949																																																																																							
242958																																																																																							
242976																																																																																							
243375																																																																																							
243414																																																																																							
243955																																																																																							
244037																																																																																							
244149																																																																																							
244158																																																																																							
244251																																																																																							
245016	0	0	0	0	0	0	16660	16660	0	0	0	0	3123	3123	0	0	0	0	248	248	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	20032	20032	0	0	0	0																																												
245276																																																																																							
245351																																																																																							
245557																																																																																							
246022																																																																																							
246134																																																																																							
246237																																																																																							
246451																																																																																							
246657																																																																																							
246947																																																																																							
246956																																																																																							
247140																																																																																							
247355																																																																																							
247476																																																																																							
247551																																																																																							
247908																																																																																							
248240																																												20062	1122	107190	2063	0	0	6823	1623	410124	2363	0	0	651	133	152419	506	0	0	3851	884	314722	3860	0	0	0	0	0	0	0	0	310	185	5358	219	0	0	0	31697	3947	989813	9011	0	0	
248352																																																																																							
248455																																																																																							
248633																																																																																							
248745																																																																																							
249416																																																																																							
249612																																																																																							
249658																																																																																							
250430																																																																																							
250476																																																																																							
250850																																																																																							
251352																																																																																							
251558																																																																																							
251745																																																																																							
251978																																																																																							
252041																																																																																							
252452																																																																																							
252658																																																																																							
253356																																												0	0	150637	517	0	0	36032	1006	493538	9096	0	0	217	0	83502	1026	0	0	1050	0	97218	1523	0	0	0	0	0	0	0	0	0	0	7592	224	0	0	230	37299	1006	832487	12616	0	0	
253468																																												0	0	30542	3098	0	0	0	0	2295090	51521	0	0	91	0	196959	1989	0	0	0	0	206440	6380	0	0	0	0	0	0	0	0	0	0	844	0	0	0	2007	91	0	2729875	64995	0	0	
253646																																																																																							
253730																																																																																							
253776																																																																																							
254317																																																																																							
254504																																																																																							
254849																																																																																							
255350																																																																																							
255547																																																																																							
255556																																																																																							
255574																																																																																							
255659																																												527	320	388039	4846	0	0	11122	322	1801769	22501	0	0	2587	275	941645	11759	0	0	688	34	398657	5116	0	0	0	0	2014	164	0	0	30	2	34164	427	0	0	0	14954	953	3566288	44813	0	0	
255873																																																																																							
256058																																																																																							
256076																																																																																							
256179																																																																																							
256553																																												7411	1780	114827	1666	0	0	16954	1177	588791	4926	0	0	97446	3929	722064	8421	0	0	22492	987	666818	8429	0	0	0	0	2565	0	0	0	448	154	93227	822	0	0	6400	144751	8027	2188292	30664	0	0	
257233																																																																																							
257345																																																																																							
257578																																																																																							
257653																																																																																							
257756																																																																																							
258146																																																																																							
258306																																																																																							
258379																																																																																							
258445																																																																																							
258539																																																																																							
258771																																																																																							
258874																																																																																							
259059																																																																																							
259330																																																																																							
259442																																																																																							
259956																																																																																							
260055																																												1114	0	426501	5133	0	0	4514	146	1158774	13945	0	0	4301	64	1423027	16993	0	0	1659	105	329524	3560	0	0	0	0	4690	198	0	0	183	74	32403	1137	0	0	858	11771	389	3374919	41824	0	0	
260831																																																																																							
260868																																												0	0	400952	1686	0	0	941	265	1029761	4448	187	0	173	0	361665	91	318	0	4142	3280	518315	6554	0	0	0	0	0	0	0	0	48	48	6260	23	0	0	0	5304	3593	2316953	12802	505	0	
261146																																																																																							
261360																																																																																							
261940																																																																																							
262059																																																																																							
262237																																																																																							
262358																																																																																							
262741																																																																																							
262844																																																																																							
262956																																																																																							
263243																																																																																							
263627																																																																																							
264455																																																																																							
264772																																																																																							
265340																																																																																							
265407																																																																																							
265452																																																																																							
265676																																																																																							
266066																																																																																							
266244																																																																																							
266253																																																																																							
266655																																																																																							
266851																																																																																							
266945																																																																																							
267652																																																																																							
268006																																												0	0	90531	944	0	0	2004	8	633886	10805	0	0	4406	111	982231	4420	0	0	570	14	162272	1874	0	0	0	0	0	0	0	0	11	0	9829	265	0	0	0	6991	133	1878749	18308	0	0	
268136																																																																																							
268677																																																																																							
268828																																																																																							
268976																																																																																							
269049																																																																																							
269058																																																																																							
269571																																																																																							
269759																																																																																							
270148																																																																																							
270353																																																																																							
270504																																																																																							
270531																																																																																							
270652																																																																																							
271136																																																																																							
271275																																																																																							
271341																																																																																							
271529																																																																																							
272030																																																																																							
272058																																																																																							
272151																																																																																							
272272																																																																																							
272302																																												0	0	42887	429	0	0	2485	43	551610	5086	0	0	334	0	2623106	6992	0	0	0	0	8168	41	0	0	0	0	0	0	0	0	0	0	6748	18	0	0	1688	2819	43	3232519	14254	0	0	
273336																																												0	0	0	0	0	0	6255	399	760151	13030	0	0	4143	0	273174	2375	0	0	1048	307	362922	7251	0	0	0	0	2613	67	0	0	415	329	54928	972	0	0	40	11861	1035	1453788	23735	0	0	
273550																																																																																							
273653																																																																																							
273662																																																																																							
273840																																																																																							
273859																																																																																							
274025																																																																																							
274052																																																																																							
274548																																																																																							
274829																																																																																							
274856																																																																																							
275255																																																																																							
275358																																																																																							
275479																																																																																							
275657																																																																																							
276074																																																																																							
276159																																																																																							
276551																																																																																							
276579																																																																																							
276645																																																																																							
276654																																																																																							
276850																																																																																							
276953																																																																																							
277240																																																																																							
277277																																																																																							
277679																																																																																							
277736																																																																																							
277820																																																																																							
278256																																																																																							
278555																																																																																							
278733																																																																																							
278751																																																																																							
278818																																												0	0	178560	2371	0	0	2890	109	900615	13602	262	0	1273	26	624352	3029	14	0	199	40	547505	8413	150	0	0	0	0	0	0	0	139	0	73214	793	0	0	0	4501	175	2324246	28208	426	0	
278872																																																																																							
279105																																												0	0	26010	164	0	0	898	0	250427	1703	0	0	162	27	702892	2935	0	0	1204	350	30752	372	0	0	0	0	0	0	0	0	0	0	154	3	0	0	1813	2264	377	1010235	6990	0	0	
279842																																																																																							
279954																																																																																							
280110																																																																																							
280138																																																																																							
280352																																																																																							
280558																																																																																							
282075																																												0	0	108741	1123	0	0	4016	353	235385	4466	0	0	0	0	486935	2541	0	0	0	0	69143	763	0	0	0	0	0	0	0	0	0	0	3597	34	0	0	1045	4016	353	903801	9972	0	0	
282226																																																																																							
282824																																																																																							
283157																																																																																							
283438																																																																																							
283652																																																																																							
283737																																																																																							
283867																																																																																							
284154																																																																																							
284239																																																																																							
284556																																																																																							
284752																																																																																							
284958																																																																																							
285151																																																																																							
285348																																																																																							
285544																																																																																							
285553																																																																																							
285740																																																																																							
285777																																																																																							
285852																																																																																							
285928																																																																																							
286251																																																																																							
286840																																																																																							
287007																																																																																							
287342																																																																																							
287856																																																																																							
287922																																																																																							
287959																																																																																							
288152																																																																																							
288376																																																																																							
288853																																												0	0	0	0	0	0	6636	52	5060400	58014	0	0	7967	7	7726189	74596	0	0	1378	55	346321	8196	0	0	0	0	78132	3308	0	0	775	47	208057	6592	0	0	0	16756	161	13419099	150706	0	0	
289056																																																																																							
289225																																																																																							
289515																																																																																							
289702																																																																																							
289739																																																																																							
289757																																																																																							
290249																																												1092	52	93464	545	0	0	25899	441	185929	1791	0	0	7234	213	284492	2085	0	0	12016	1749	135799	1059	0	0	0	0	0	0	0	0	22	2	3357	238	0	0	0	46263	2457	703041	5718	0	0	
290838																																																																																							
290922																																																																																							
291059																																																																																							
291330																																																																																							
291376																																																																																							
291611																																																																																							
291732																																																																																							
292234																																																																																							
292467																																																																																							
292850																																																																																							
292908																																												2933	329	95418	1142	0	0	8992	16	729778	10880	0	0	3834	50	492588	2658	759	0	5028	100	231898	3209	0	0	0	0	0	0	0	0	0	0	577	54	0	0	0	20787	495	1550259	17943	759	0	
293053																																																																																							
293352																																																																																							
293437																																																																																							
293651																																																																																							
293754																																																																																							
294023																																																																																							
294564																																																																																							
294751																																																																																							
294779																																												675	78	157407	2398	0	0	3037	0	494314	6776	0	0	1038	0	242706	2525	0	0	459	176	105381	1467	0	0	0	0	0	0	0	0	5	0	2453	48	0	0	0	5214	254	1002261	13214	0	0	
294827																																																																																							
295011																																																																																							
295057																																																																																							
295646																																																																																							
296456																																																																																							
296474																																																																																							
296559																																																																																							
296755																																																																																							
296858																																																																																							
297051																																																																																							
297257																																																																																							
297631																																																																																							
297761																																																																																							
298049																																																																																							
298218																																																																																							
298245																																																																																							
299868																																																																																							
300009																																																																																							
300063																																																																																							
300157																																																																																							
300353																																																																																							
300456																																																																																							
300933																																																																																							
300942																																																																																							
300960																																																																																							
301574																																																																																							
301800																																																																																							
302030																																																																																							
302133																																																																																							
302553																																																																																							
302656																																												0	0	221442	1330	0	0	50352	2097	958637	5759	834	0	0	0	135785	120	87	0	9143	1789	502780	3022	2234	0	0	0	0	0	0	0	73	0	21219	41	0	0	16000	59568	3886	1839863	26272	3155	0	
303653																																																																																							
303701																																																																																							
303747																																																																																							
303952																																																																																							
304173																																																																																							
304520																																																																																							
304575																																																																																							
304762																																																																																							
304913																																																																																							
305059																																																																																							
305077																																																																																							
305237																																																																																							
305442																																																																																							
306056																																																																																							
306140																																																																																							
306159																																																																																							
306337																																																																																							
306908																																																																																							
307062																																																																																							
307334																																																																																							
307361																																																																																							
307679																																																																																							
307932																																																																																							
308256																																																																																							
308340																																																																																							
308836																																																																																							
309150																																																																																							
309655																																																																																							
