"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
2732																				0	1014	1102	4507	0	793	483	0	0	1598	0	0	0	0	0	0	0	0	0	Fed Inc Tax Current Rec			
2750																				0	232	0	2993	307	307	0	0	0	737	0	0	0	0	0	0	1717	0	0				
3252																				0	623	0	4712	591	1277	625	0	0	2812	0	0	0	0	0	0	0	0	0	Non Post DDA Debits			
3458																				0	399	0	2361	0	156	0	0	0	459	0	0	0	0	0	0	1347	0	0				
3720																				0	283	704	11822	278	312	0	0	0	928	0	0	0	0	0	0	6752	0	2843				
3971																				0	4505	1314	26603	956	3104	1742	0	0	2713	0	0	0	0	0	0	14967	0	0	Total A/R from Holding Co or affiliate			
4156																				0	426	0	8175	0	224	0	0	0	1101	0	0	0	0	0	0	5341	0	1083				
4231																				0	0	3	4692	0	170	0	0	0	512	0	0	0	0	0	0	4007	0	0				
5069																				0	0	516	8667	0	6666	0	0	0	1485	0	0	5146	0	0	0	0	0	0				
5135																				115	1143	1150	15226	668	1030	0	0	0	5024	0	0	0	0	0	0	6879	0	0				
5210																				0	2303	6020	92685	0	14581	11095	0	0	5520	0	0	0	0	0	0	57832	0	6429	Prepaid Pension			
5461																				0	3246	0	17743	1014	2199	620	0	0	3106	0	0	0	0	0	0	9192	0	0	CRA Investment			
5751																				0	340	56	7248	106	241	0	0	0	1258	0	0	0	0	0	0	3475	362	1516	Receivable from Bond Security			
6039																				0	222	772	7202	0	2362	1279	0	0	1803	0	0	0	0	0	0	2043	0	0	OTHER RECEIVABLE			
6329																				298	767	3698	28026	1881	4246				4845		189			0		11655	0	2815				
7009																				0	0	139	7354	1419	5123	0	0	0	2092	0	0	3423	0	0	0	0	0	0				
7045																				0	759	0	2506	290	593	0	0	0	1154	0	0	0	0	0	0	0	0	0				
7072																				0	3153	1702	16125	530	4219	3022	385	0	1366	0	0	0	0	0	0	5685	0	0	Deferred Compensation	Deferred Commissions		
7456																				0	631	0	4022	0	339	264	0	0	1300	0	0	0	0	0	0	1752	0	0	Prepaid Health Insurance			
7634																				0	78	0	781	148	264	116	0	0	439	0	0	0	0	0	0	0	0	0	Late fees receivable			
8033																				0	1531	762	6362	32	206	121	0	0	2214	0	18	0	0	0	0	1649	0	0	All Other Assets			
8462																				0	21	0	867	0	11	0	0	0	835	0	0	0	0	0	0	0	0	0				
8631																				0	331	184	3326	71	71	0	0	0	182	0	0	0	0	0	0	2558	0	0				
9357																				0	1033	0	5120	798	2447	1222	0	0	1640	0	0	0	0	0	0	0	0	0	Suspense Accounts			
9553																				0	2991	0	10231	332	497	164	0	0	2855	0	0	0	0	0	0	2895	0	993	Nebraska Fund XV Investment			
9807																					5745	0	159263	902	1475				6220					0		37385	108438	0				
9955																				0	2623	49	3731	75	77	0	0	0	982	0	0	0	0	0	0	0	0	0				
10250																				0	2708	0	5840	613	698	0	0	0	2086	0	72	0	0	0	0	348	0	0				
10849																				0	632	403	2706	109	402	0	0	0	1269	0	128	0	0	0	0	0	0	0				
11145																					1350	972	13048	1166	2665		1499		1044					0		4303	0	2714	Brownfield	Great Lakes Capital Fund		
11640																				0	2358	1009	19352	348	2031	0	0	0	2973	0	0	0	0	0	0	10981	0	0				
11837																				0	67	155	601	0	54	0	0	0	325	0	0	0	0	0	0	0	0	0				
12030																				0	11352	2011	18529	716	1308	578	0	0	2508	0	0	0	0	0	0	1350	0	0	Reclassified NSFs			
12142																				0	708	1586	9913	304	550	0	0	0	1470	0	63	0	0	0	0	2931	0	2668				
12311	0	563912	20409	5864909	0	2163920	0	0	0	430920	0	0	0	0	0	0	715594	886663	1083491		563912																					
12647																				0	2015	0	2839	0	142	0	0	0	682	0	0	0	0	0	0	0	0	0				
12656																				0	14	0	158	42	42	0	0	0	102	0	0	0	0	0	0	0	0	0				
12946																				0	9224	3377	41195	1241	3807	769	0	0	8091	0	0	0	0	0	0	3861	12835	0	Prepaid taxes	clearing accounts-wires and GL		
13103																					2377	0	31109		10134				5530	2904				0		13068	0	0				
13251																				0	502	0	1371	104	135	0	0	0	216	0	31	0	0	0	0	518	0	0				
13457																				0	0	17	1217	0	0	0	0	0	309	0	0	0	0	0	0	891	0	0				
14155																				0	549	0	8250	261	264	0	0	0	2433	0	0	0	0	0	0	5004	0	0				
14650																				0	61	258	2206	54	67	0	0	0	226	0	0	0	0	0	0	1594	0	0				
14753																				0	182	0	606	0	56	0	0	0	368	0	0	0	0	0	0	0	0	0				
14865																				0	1014	1350	17190	615	2410	0	0	0	4305	0	0	0	0	0	0	5348	0	2763				
14977																				0	214	105	1056	54	64	0	0	0	673	0	0	10	0	0	0	0	0	0				
16551																				0	1349	0	8266	229	328	0	0	0	1554	0	52	0	0	0	0	5035	0	0				
17110																				0	219	0	4937	0	4669	2808	0	0	49	0	0	0	0	0	0	0	0	0	INVESTMENT ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																				0	28740	24452	521678	32675	120991	0	0	0	57170	41133	0	0	0	0	0	173200	96907	20218				
17259																				0	267	0	2666	59	74	0	0	0	278	0	0	0	0	0	0	2047	0	0		0		
17950																				0	1940	221	7455	302	431	101	28	0	4562	0	0	0	0	0	0	0	0	301	DFB Travelers Expense	Other assets	0	
17978																				0	3343	0	4662	293	458	54	47	0	861	0	0	64	0	0	0	0	0	0	Accrued Late Charges Receivable	Unearned Loan Fees Net of Cost		
18050																				20	951	0	17038	1659	2723	0	0	0	3221	0	0	0	0	0	0	10143	0	0				
18827																				0	4885	2075	53614	5091	9787	3455	0	0	5660	0	0	0	0	0	0	14783	0	16424	NET DERIVATIVES			
18836																				0	632	514	7081	0	1267	699	0	0	405	0	0	0	0	0	0	4263	0	0	DEFERRED DIRECTOR FEES			
18854																					1202	1729	11062	710	3506				4625					0		0	0	0				
19356																				0	493	0	3901	170	170	0	0	0	374	0	0	0	0	0	0	2864	0	0				
19936																				0	631	790	9733	288	569	198	0	0	1400	0	0	0	0	0	0	6343	0	0	Income Tax Receivable			
19972																				0	33	323	6074	0	159	0	0	0	207	0	0	0	0	0	0	3955	0	1397				
20053																				0	229	209	2425	106	106	0	0	0	622	0	0	0	0	0	0	1259	0	0				
20633																				0	937	2029	14802	1563	3279	1146	0	0	897	0	0	0	0	0	0	7660	0	0	DUE FROM LIFE INS CO			
20857																				0	1379	0	7434	169	960	0	0	0	4313	771	0	0	0	0	0	782	0	0				
21256																				0	57	0	480	18	18	0	0	0	48	0	0	0	0	0	0	357	0	0				
21359																				0	316	0	1097	44	138	0	0	0	469	0	0	1	0	0	0	174	0	0	FARMER MAC			
21658																					36	168	5876	179	1295				737					0		3056	0	584				
22048																				0	1127	0	9643	316	1873	1176	0	0	970	0	0	0	0	0	0	5673	0	0	Note Rec ZM Irrevocable Trust			
22543																				0	900	0	2261	400	711	0	0	0	650	0	0	0	0	0	0	0	0	0				
22552																				0	486	0	1561	135	135	0	0	0	940	0	0	0	0	0	0	0	0	0				
22730																				0	449	0	5117	146	223	0	0	0	1066	0	0	0	0	0	0	3379	0	0				
23456																				0	732	0	4691	528	533	0	0	0	1426	0	0	0	0	0	0	2000	0	0	Stadium Builder			
23504																				0	37732	20420	480047	22331	86051	0	0	0	40056	0	0	0	0	0	0	242995	34276	18517				
23643																				0	1724	0	8300	0	259	0	0	0	864	0	0	0	0	0	0	2750	0	2703				
23755																				0	442	0	6355	177	200	0	0	0	955	0	0	0	0	0	0	4758	0	0				
24006																				0	4180	2327	57889	0	8921	0	6790	0	6509	0	0	0	0	0	0	32295	0	3657		DEFINED BENEFIT POST-RETIREMENT PLAN		
24378																				0	468	161	1070	0	269	0	0	0	172	0	0	0	0	0	0	0	0	0				
24659																				0	58	0	710	0	22	0	0	0	630	0	0	0	0	0	0	0	0	0				
24668																				0	5873	1189	17703	591	2297	1173	0	0	8344	0	0	0	0	0	0	0	0	0	Investments in SBIC's			
24949																				0	1581	2526	15987	433	607	0	0	0	1027	0	0	0	0	0	0	10246	0	0				
25357																				42	3749	0	8480	121	535	0	0	0	4196	0	0	361	0	0	0	0	0	0				
25647																					1440	1765	4672	133	251				1216					0		0	0	0				
26457																					0	23	578	209	259				296					0		0	0	0				
26765																				0	11734	0	91202	2949	4653	0	0	0	5795	0	0	0	0	0	0	48865	0	20155				
27070																				0	1916	0	30238	909	1394	0	0	0	2281	0	0	0	0	0	0	24647	0	0				
27548																				0	2343	578	26777	2266	8722	0	199	5000	3694	47	0	939	0	0	0	11440	0	0		Low Income Tax Housing	SBA Fund	
27614																				0	1826	0	12901	217	768	383	0	0	1858	0	0	0	0	0	0	8449	0	0	Fiserv ATM Receivable			
27847																				29	2199	0	26593	1318	1608	0	0	0	4138	0	172	85	0	0	0	14114	0	4534				
28013																					27416	26253	247307		14567		3823		14571					0		101152	0	63348		nj tax		
28152																					596	0	5523	270	878				1033	608				0		3016	0	0				
28675																					1484	0	2156	128	187				485					0		0	0	0				
28732																				0	262	423	2175	123	177	0	0	0	294	0	0	0	0	0	0	1019	0	0				
29476																				0	619	132	4537	0	218	0	0	0	717	0	0	0	0	0	0	2851	0	0				
29636																				0	1759	6232	39868	1319	2027	0	0	0	4171	0	0	0	0	0	0	18566	913	6200				
29878																					2837	10074	27384	545	9076	80	4905	3546	5397					0		0	0	0	Seat License	Additional Minimum Liabilty Pension	Debit Escrow	
30052																				0	119	0	283	51	51	0	0	0	113	0	0	0	0	0	0	0	0	0				
30502																				0	922	0	7484	0	3945	0	0	0	2617	2106	0	0	0	0	0	0	0	0				
30650																				0	405	0	1217	0	463	0	0	0	349	0	0	346	0	0	0	0	0	0				
30810		60931	1679392	2757337	37555	68740	17930			948274					0		0	0	0																				Capitalized Consulting Costs			
31134																					105	0	2270	358	429				973					0		763	0	0				
31255																				0	2865	0	23436	1334	2236	0	0	0	3461	0	0	0	0	0	0	12852	0	2022				
31657																				0	373	0	5110	0	77	0	0	0	705	0	0	0	0	0	0	0	0	3955		Late Fees		
31826																					1560	672	9959	320	1845				998					0		4884	0	0				
31835																				0	1915	1541	18067	243	396	0	0	0	1554	0	0	0	0	0	0	12661	0	0				
32234																				0	2497	1003	6126	0	648	0	0	0	1978	311	0	0	0	0	0	0	0	0				
32766																				0	71	0	575	70	198	0	0	0	306	0	0	0	0	0	0	0	0	0				
32971																				0	1355	612	12843	581	848	0	0	0	1174	0	0	0	0	0	0	8563	0	291				
33147																				0	786	0	6828	277	835	354	0	0	1860	0	0	0	0	0	0	2606	0	741	Other Investments - Annuities			
33259																				0	1117	2336	24387	1434	3544	918	0	0	2358	0	0	0	0	0	0	15032	0	0	PB Wyncrest LLC			
33268																				30	0	0	4637	120	150	0	0	0	1135	0	0	0	0	0	0	3352	0	0				
33370																				0	463	240	738	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0				
33839																				0	40	0	267	27	48	0	0	0	179	0	0	0	0	0	0	0	0	0				
33857																					5217	0	13408	2952	3083				5108					0		0	0	0				
34434																				0	1031	0	5030	399	684	0	0	0	1081	0	0	173	0	0	0	2234	0	0				
34537																					35720	26233	346634		60455				19185			25496		0		197435	0	7606				
34555																				0	4430	0	15557	761	1040	0	0	0	2777	0	231	1	0	0	0	7310	0	0				
34742																				0	2747	638	16208	0	1890	0	0	0	353	0	553	0	0	0	0	10580	0	0				
35057																				0	793	0	5172	147	740	132	154	0	797	0	0	0	0	0	0	2105	0	737	Other Assets	DDA Non-Posts-NSF		
35301	0	410000	203000	33063000	0	28519000	23253000	0	0	377000	0	0	0	0	0	0	616000	2938000	0		406000																		Collateral deposits, net			
35570																				0	176479	87134	686603	0	115160	0	64960	0	78472	0	0	0	0	0	0	208501	0	20857		Collateral posted for derivative contracts		
35646																				0	1384	0	4338	0	26	0	0	0	254	0	0	0	0	0	0	2674	0	0				
35879																				0	1076	654	9823	220	303	0	0	0	611	0	0	0	0	0	0	7179	0	0				
36456																				0	288	351	3706	469	469	0	0	0	1672	0	0	0	0	0	0	926	0	0	Note Receivable UniBanc Holding co.			
36933																				0	114	386	5650	395	466	0	0	0	1086	0	0	0	0	0	0	3598	0	0				
37051																				0	173	0	1465	0	237	0	0	0	473	0	0	0	0	0	0	582	0	0				
37341																				0	549	0	1968	0	35	0	0	0	246	0	0	0	0	0	0	1138	0	0				
37435																				6	966	0	8869	1581	4425	0	0	0	3478	0	0	0	0	0	0	0	0	0				
37640																				0	13048	772	118948	6250	26234	0	0	0	11239	0	0	0	0	0	0	39573	0	28082				
37659																				6	46	0	1327	17	42	0	0	0	269	0	0	0	0	0	0	970	0	0				
37949																				0	336	0	8973	74	349	0	0	0	1622	0	0	0	0	0	0	6666	0	0				
38740																				0	1967	331	10363	298	613	0	0	0	955	0	0	0	0	0	0	6497	0	0				
39327																				0	355	0	21486	626	1207	57	0	0	1701	0	342	0	0	0	0	17722	501	0	Other deposits			
39756																					695	0	17623	1388	2132				3696					0		7401	0	3699	0			
40033																				0	309	0	3824	97	620	523	0	0	227	0	0	0	0	0	0	881	0	1787	Deferred Comp			
40499																					7341	3425	149281		36038	14174			10775					0		84258	1731	5713	DEFERRED COMPENSATION PLAN			
40855																				0	792	0	1403	0	48	0	0	0	563	0	0	0	0	0	0	0	0	0				
41553																				0	343	0	2904	76	76	0	0	0	694	0	0	0	0	0	0	1791	0	0				
41629																				0	654	333	4376	0	2121	1366	0	0	812	0	0	0	0	0	0	456	0	0	Low Income Housing Investment			
41825																				0	338	2109	12058	812	1312	0	0	0	1926	0	0	0	0	0	0	4448	0	1925	Other Assets	Health Insurance Reserve		
41955																				0	205	0	512	0	156	0	0	0	151	0	0	0	0	0	0	0	0	0				
42037																				0	0	119	2983	0	61	0	0	0	548	0	0	0	0	0	0	1987	0	268				
42354																				0	100	0	5753	236	255	0	0	0	768	0	0	0	0	0	0	4630	0	0				
42372																				0	213	1245	10366	1258	1432	0	0	0	1007	0	0	0	0	0	0	6469	0	0				
42420																				397	12839	26412	357343	10091	67180				26212	26805				0		141488	75489	7723				
42448																				0	7004	1364	41205	1668	2261	0	0	0	10663	0	0	0	0	0	0	19913	0	0				
42457																				0	643	0	1524	291	316	0	0	0	565	0	0	0	0	0	0	0	0	0				
43052																				0	1937	256	6727	84	135	0	0	0	276	0	0	0	0	0	0	4123	0	0	Income Tax Receivable	Unrealized Tax Affect AFS		
43351																				0	826	72	6876	275	414	0	0	0	3119	0	0	0	0	0	0	0	1294	1151				
43856																				0	885	180	2795	0	68	0	0	0	195	0	0	0	0	0	0	1467	0	0				
43959																				0	235	0	2034	156	919	0	0	0	880	0	0	759	0	0	0	0	0	0				
44040																				0	1603	620	12793	251	363	0	0	0	3138	0	0	0	0	0	0	7069	0	0				
44433																					2398	3353	7801	558	873				1177					0		0	0	0				
44741																				0	1643	0	4596	517	1250	0	0	0	1703	0	0	419	0	0	0	0	0	0				
44750																				0	1385	397	7738	0	180	0	0	0	600	0	0	0	0	0	0	3447	0	1729				
44929																					1237	0	4530	176	183				458					0		894	0	1758				
45038																				0	305	805	3923	0	234	0	0	0	570	0	137	0	0	0	0	2009	0	0				
45047																				0	572	0	2563	731	810	0	0	0	1181	0	0	0	0	0	0	0	0	0				
45056																				0	215	0	1133	229	229	0	0	0	689	0	0	0	0	0	0	0	0	0				
45430																				0	664	944	5668	179	286	104	0	0	317	0	0	0	0	0	0	1894	0	1563	RL Late Fees Receivable			
45458																				0	1876	0	6085	266	842	0	0	0	1057	0	0	551	0	0	0	2239	71	0				
45551																				0	4929	2181	31025	1055	4386	3071	0	0	7095	0	61	34	0	0	0	9403	0	3031	EFA Vendor Commissions			
45560																					4728	0	53481	9756	13228				6254					0		25318	0	3953				
45775																				0	328	1015	6254	279	280	0	0	0	418	0	0	0	0	0	0	4213	0	0				
46053																				0	2186	0	9828	283	350	0	0	0	1122	0	0	0	0	0	0	5851	0	319	Passport Prefunded Transactions	Interest Rate Swap		
46941																				0	538	0	5838	0	131	0	0	0	659	0	0	0	0	0	0	1685	0	2825				
47247																					4991	0	29172	658	6247	2166			1805	820	71			0		16129	0	0	Lender Reserve Acct Receivable			
47256																				0	160	71	386	59	85	0	0	0	70	0	0	0	0	0	0	0	0	0				
47452																				0	36	38	247	0	13	0	0	0	160	0	0	0	0	0	0	0	0	0				
47500																				0	952	0	18822	730	1214	0	0	0	1023	0	0	0	0	0	0	15633	0	0				
48057																				1062	517	110	4281	0	1062	0	0	0	842	0	0	0	0	0	0	1750	0	0				
48150																				0	275	0	1288	0	44	0	0	0	236	0	0	0	0	0	0	733	0	0				
48374																				0	11185	0	56626	0	9103	0	0	0	7996	0	0	0	4501	0	0	27238	0	1104				
48440																				0	547	207	5253	0	110	3	0	0	620	0	0	0	0	0	0	3769	0	0	Prefunding account			
49054																				0	971	0	2835	0	701	463	0	0	1163	0	0	0	0	0	0	0	0	0	Discount on Issued CDs			
49148																				0	263	0	3738	113	287	173	0	0	615	0	0	0	0	0	0	2573	0	0	Employee Retention Credit - Receivable			
49241																				0	11051	3416	48717	897	1494	553	0	0	4792	0	0	0	0	0	0	21147	0	6817	Loan Fees Receivable			
49652																				0	518	0	6695	66	76	0	0	0	999	0	0	0	0	0	0	5102	0	0				
49858																				0	1052	123	5848	0	254	0	0	0	359	0	0	0	0	0	0	4060	0	0	Prepaid Service Contracts			
49951																				0	314	0	4261	114	115	0	0	0	1003	0	0	0	0	0	0	2829	0	0				
50144																				0	346	464	4837	0	154	0	0	0	403	0	0	0	0	0	0	3470	0	0				
50461																					0	1523	1684		50				111					0		0	0	0				
51253																				0	2667	816	13948	1273	1284	0	0	0	3582	0	0	0	0	0	0	5599	0	0				
51356																				97	0	0	217	46	143				74					0		0	0	0				
51459																				0	2496	0	9362	200	200	0	0	0	1985	0	0	0	0	0	0	4681	0	0				
51842																					204	3379	9457	356	742				1354					0		3778	0	0	Freddie Mac Prepaid Funds			
52719																				0	6402	24628	90831	0	59801	0	0	0	0	0	0	56094	0	0	0	0	0	0				
52951																				0	1168	1013	4796	262	441	0	0	0	2174	0	0	167	0	0	0	0	0	0		Miscellaneous Income		
53051																				0	5	0	384	0	63	0	0	0	316	0	0	0	0	0	0	0	0	0				
54058																					1721	77	5933		358	260			3777					0		0	0	0	Accrued Income Tax Payable			
54656																				0	4862	0	29701	318	579	169	0	0	9808	0	0	0	0	0	0	10455	0	3997	Income Tax Receivable			
54973																					120989	7699	364996		37888	26476			20854					0		177566	0	0	Prepaid Pension Benefit			
55336																				0	2293	114	7952	560	775	208	0	0	1869	0	0	0	0	0	0	2901	0	0	Hurricane IDA Recovery Cost Receivable			
55635																				0	279	118	1365	187	539	0	0	0	429	0	0	0	0	0	0	0	0	0				
55653																				0	301	17	648	0	21	0	0	0	309	0	0	0	0	0	0	0	0	0				
55970																				0	695	1544	20123	765	940	0	0	0	1334	0	0	0	0	0	0	11542	0	4068				
56258																				0	8	467	6045	184	187	0	0	0	1323	0	0	0	0	0	0	4060	0	0				
56351																					8267	58	83567	3868	6474	1042			11501		322			0		57267	0	0	SEC Pipeline Receivable			
56548																				0	2642	1626	15180	289	999	265	0	0	1340	0	0	0	0	0	0	8573	0	0	MoneyGram Reserve Account			
56717																				0	3367	3452	44701	0	8917	5159	0	0	2817	0	0	0	0	0	0	21887	0	4261	FIXED ANNUITY INVESTMENTS			
57040																				0	280	562	1986	178	178	0	0	0	966	0	0	0	0	0	0	0	0	0				
57451																				0	737	0	11242	440	642	0	0	0	2666	0	0	0	0	0	0	7197	0	0				
58225																				0	644	653	9780	205	439	0	0	0	1008	0	1	0	0	0	0	5866	0	1170				
58243																					27893	13678	243211	6115	61426	13020			10962	24213		9499		0		90218	39034	0	NMTC Receivable			
58355																				0	217	0	365	48	50	0	0	0	98	0	0	0	0	0	0	0	0	0				
58551																				0	0	0	8839	331	1009	303	236	118	2331	0	0	0	0	0	0	5004	0	495	WARRANTS	FHLB STOCK	Bankers Bancorp Stock	
58636																				50	1506	1391	16798	473	1610	761	0	0	2191	0	0	0	0	0	0	3422	0	6678	PROPERTY PURCHASED FOR CUSTOMER OUTINGS			
58757																				0	1554	1283	6490	112	190	0	0	0	1295	0	0	0	0	0	0	2168	0	0	Income Tax Receivable			
58971																					10060	32588	191972		40869	12147			23667					0		84788	0	0	Pension Asset			
59316																				0	3927	8791	63804	4285	5158	0	0	0	5890	0	0	0	0	0	0	29835	1538	8665				
59352																				0	118	95	9722	203	206	0	0	0	1801	0	0	0	0	0	0	7502	0	0				
59370																				0	261	643	11936	332	470	19	0	0	741	0	80	39	0	0	0	6908	0	2913	Income Tax Receivable	Other Assets		
59754																				2	422	0	2499	109	1381	161	1109	0	153	0	0	0	0	0	0	543	0	0	Core Deposit	Goodwill		
60143		548000	9000	4199000		2083000	1245000			166000					0		1365000	28000	0		548000																		Pension plan assets			
60330																				0	895	479	27136	2961	4004	0	0	0	2426	0	0	0	0	0	0	11279	0	8053				
60545																				0	747	44	2270	0	10	0	0	0	1469	0	0	0	0	0	0	0	0	0				
60554																				0	230	0	1644	0	90	0	0	0	735	0	0	0	0	0	0	589	0	0				
60648																				0	764	667	9786	0	295	0	0	0	1126	0	0	0	0	0	0	5799	0	1135				
61122																					1029	6462	72630	1769	15176	2247			4813					0		45150	0	0	Lease Operating Asset			
61355																				0	4353	1972	33554	1576	4934	1305	0	0	6643	0	0	0	0	0	0	15652	0	0	ANNUITY			
61476																				0	4488	0	22611	113	240	0	0	0	1077	0	0	95	0	0	0	16806	0	0				
61757																					1440	605	12497	120	285			160	710					0		9457	0	0			Debit Card Settlement	
61832																				0	1204	0	14048	221	335	0	0	0	2386	0	0	0	0	0	0	5192	0	4931				
61953																				0	253	0	837	0	98	0	0	0	486	0	0	0	0	0	0	0	0	0				
62044																				0	401	153	1318	0	92	0	0	0	46	0	0	0	0	0	0	626	0	0				
62110																				0	126	264	391	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				
62147																				0	114	0	2350	104	205	0	0	0	328	0	0	0	0	0	0	1703	0	0				
63050																				0	25	1089	10549	0	338	0	0	0	1623	0	0	0	0	0	0	7474	0	0				
63069	0	136274	418485	2024650	0	920587	505143	0	0	178447	0	0	0	0	0	0	101773	269084	0		136274																		Affordable Housing Investments commitment			
63201																				0	353	4	4476	548	1155	399	0	0	726	0	0	0	0	0	0	2238	0	0	Credit Card In Process			
63573																				0	1866	2485	6301	334	806	0	0	0	1144	0	0	0	0	0	0	0	0	0				
63733																					4124	710	35776		6298	3802			4821					0		14707	0	5116	Insurance Annuity Asset			
63742																				0	801	1868	15314	402	1330	0	0	0	1178	572	0	356	0	0	0	10137	0	0				
64150																				0	962	0	6180	267	676	0	0	0	1070	0	409	0	0	0	0	3472	0	0				
64552																					644	0	18595		12265				1008			4202	4044	0		4678	0	0	Escrow/Foreclosure Advance			
64730																				0	116	952	1944	0	215	0	0	0	661	0	0	0	0	0	0	0	0	0	OTHER			
65205																				0	1563	0	48446	561	1544	0	0	0	2070	0	299	0	0	0	0	29074	0	14195				
65513		375	116	3811	1397	2215				1105					0		0	0	0		375																					
65559																					0	2642	19199	674	825				4012		50			0		11720	0	0				
65746																				0	10084	0	31866	2983	6296	0	3208	0	2605	0	0	0	0	0	0	12881	0	0		FHLB LRA		
65858																				0	599	245	31549	0	9391	5457	0	0	6072	0	0	0	0	0	0	13711	0	1531	Artwork			
66154																				0	1255	94	6094	198	255	0	0	0	704	0	0	0	0	0	0	3786	0	0				
66275																				0	173	904	5441	389	762	325	0	0	2168	0	0	0	0	0	0	1434	0	0	Due from parent company			
66677																					4149	0	12914	244	3931	2287			577	151				0		3931	0	326	FHLB MPP - Lenders Risk account			
67142																				0	2700	0	4204	156	544	0	0	0	960	0	388	0	0	0	0	0	0	0				
67151																				0	1209	0	8289	0	3699	2373	0	0	3381	0	0	0	0	0	0	0	0	0	NON POST DEBITS ON DDA			
67209																				0	1405	5921	29766	1244	2203	0	0	0	2683	0	0	0	0	0	0	17554	0	0				
