"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
144052																																							75955	3873	180323	0	70	4196	0	4324	578383	509665	2077	522597	0	4319	89	0	55786	6000	578383	0	0	40624	0	0	9000	0	33707	475957			0	313901	309582	162	0	0	0	10766	55786	60	0	
144155																																							4381	6164	219118	0	0	6518	1425	2197	479115	362894	1248	443270	0	3394	0	0	35845	300	479115	0	0	9876	0	0	24950	0	121595	241299			0	242706	239312	719	0	0	0	79128	35845	0	0	
144678																																							38661	5392	169847	0	313	3847	0	25897	491347	399012	3899	427911	0	1700	25000	0	63436	0	491347	0	0	66376	0	0	0	0	46468	352544			0	249090	247390	-2940	0	0	0	0	63436	0	0	
144856																																							24520	10065	102657	0	0	10874	0	5376	367697	332026	3601	335627	0	2392	0	0	32070	4860	367697	0	0	9405	0	0	16250	0	89945	242081			0	212464	210072	1555	4133	0	0	0	32070	0	0	
144913																																							21940	8585	81056	0	0	4115	0	2885	462388	378040	2491	388031	0	2240	7500	0	74357	200	462388	0	0	74034	0	0	500	0	77278	300762			0	208532	206292	-377	0	0	0	0	74357	0	137515	
145059																																							1049	3527	42920	0	0	1219	0	5107	116953	105889	1083	106972	0	730	0	0	9981	300	116953	0	0	7684	0	0	1000	0	25366	80523			0	44387	43657	997	19474	0	0	0	9981	0	0	
145545																																							22921	7336	167081	0	4988	11077	1181	23342	820391	701296	3454	749378	0	5234	5000	0	71013	133	820391	0	0	48361	0	0	20787	1882	127240	574056			0	408825	403591	1732	41102	0	0	39628	71013	0	135890	
145554																																							80515	7831	21166	0	0	4684	783	5020	249742	224805	456	225261	0	2559	0	0	24481	1280	249742	0	0	20594	0	0	2720	0	119082	105723			0	128820	126261	-113	482	0	0	0	24481	0	3000	
145741																																							39104	4862	60497	0	0	1667	0	2447	231003	203709	208	209393	0	1296	0	0	21610	334	231003	0	0	19095	0	0	2100	0	64571	139138			0	123222	121926	81	500	0	0	5476	21610	0	0	
145844																																							32506	5462	256611	0	5204	6050	41	10562	601635	540999	1186	542185	0	4026	0	0	59450	242	601635	0	0	54687	0	0	3058	0	169213	371786			0	289225	285199	1463	0	0	0	0	59450	0	0	
146056																																							323	865	15385	0	0	460	0	2443	49528	44827	33	44860	0	589	0	0	4668	500	49528	0	0	-1803	0	0	5932	0	8615	36212			0	24215	23626	39	588	5300	0	0	4668	538	0	
146663																																							45211	10699	694654	0	0	10293	0	50592	1431626	1220474	4958	1225432	0	14858	0	0	206194	2967	1431626	0	0	199948	0	0	4524	210	416227	804247			0	634577	619719	-1245	0	0	0	0	206194	248	0	
146672																																							775309	277181	1803204	89889	539036	245561	6442	1478936	25437685	18688689	370085	22574714	200	154206	3221604	0	2862771	3000	25437685	60011	14333	1283482	0	0	1541749	5053589	7551886	11136803			0	15057677	14903471	34540	0	0	280003	0	2862971	0	205056	
147651																																							7	1435	7996	0	0	1215	0	679	57482	51294	8	51302	0	652	0	0	6180	500	57482	0	0	5201	0	0	500	0	11815	39479			0	41733	41081	-21	5069	0	0	0	6180	0	0	
147679																																							15850	5569	4188	5	107	7292	0	10560	307330	245402	1593	272753	0	1398	25758	0	34577	0	307330	0	0	35071	0	0	0	0	35626	209776			0	226452	225054	-494	0	0	0	0	34577	0	38705	
147857																																							7738	2754	114676	0	0	1794	0	6679	308783	279895	717	281219	0	3307	607	0	27564	750	308783	0	0	9720	0	0	15750	0	51042	228853			0	178449	175142	1344	0	0	0	0	27564	0	0	
147923																																							161801	7918	18399	0	0	8589	0	10185	625565	575431	1381	576812	0	2414	0	0	48753	553	625565	0	0	39126	0	0	9490	0	208407	367024			0	302222	299808	-416	16218	0	0	0	48753	0	102647	
148171																																							45307	1427	47828	0	4211	4469	0	12551	295908	252338	903	259896	0	2325	6655	0	36012	338	295908	0	0	35382	120	0	0	585	59402	192936			0	181735	179410	292	0	0	0	0	36012	0	0	
148238																																							11426	16903	12326	103	0	5792	800	7713	259288	233334	1057	234435	0	2822	44	0	24853	125	259288	0	0	24233	0	0	451	0	40493	192841			0	200897	198075	44	6150	0	0	0	24853	0	0	
148340																																							9528	3350	45304	0	0	2143	0	3746	128661	113964	327	119291	0	537	5000	0	9370	399	128661	0	0	7665	0	0	1506	0	32784	81180			0	65127	64590	-200	0	0	0	0	9370	0	0	
148470																																							85235	4713	0	0	0	4473	528	10412	316170	280265	8011	288276	0	1032	0	0	27894	100	316170	0	0	27933	0	0	0	0	65697	214568			0	179701	178669	-139	500	0	0	0	27894	0	31640	
148715																																							40826	4718	26276	0	0	2146	0	2285	157585	139741	263	140004	0	1020	0	0	17581	240	157585	0	0	6725	0	0	10656	0	39569	100172			0	82354	81334	-40	0	0	0	0	17581	0	0	
148809																																							38264	4246	2885	0	0	14061	0	20194	625603	515274	9393	533567	0	5400	8900	0	92036	500	625603	0	0	92181	0	0	0	0	87013	428261			0	354970	349570	-645	0	0	0	0	92036	2852	193531	
148920																																							4971	1440	4975	0	0	275	0	697	59450	50237	98	50335	0	547	0	0	9115	240	59450	0	0	8572	0	0	350	0	9630	40607			0	42395	41848	-47	4492	0	0	0	9115	0	752	
149150																																							5810	6198	44819	0	0	2259	0	1213	155513	139395	1126	140521	0	1929	0	0	14992	100	155513	0	0	10588	0	0	4500	3422	33985	105410			0	90968	89039	-196	2741	0	0	0	14992	12	0	
150035																																							75065	19791	876987	0	9018	32627	0	53724	1970197	1791291	16503	1811661	95	9605	3867	0	158441	1750	1970197	0	0	133566	0	0	27270	2197	522810	1268481			0	886891	877286	-4145	8374	0	0	0	158536	0	15128	
150044																																							132281	34636	52655	317	3539	15070	0	31316	862936	711878	7398	779276	0	8905	60000	0	83660	2000	862936	0	0	28912	3521	0	53000	2697	181783	530095			0	595809	586904	-252	0	0	0	0	83660	0	0	
150727																																							11427	3450	317818	0	8699	18240	20	27560	977331	876693	1856	885731	0	8283	7182	0	91600	725	977331	0	0	93080	0	0	725	525	73313	803380			0	590029	581746	-2930	3708	0	0	0	91600	0	4138	
151546																																							13474	2033	28064	0	0	864	0	1241	99435	80200	333	90438	0	847	7900	0	8997	300	99435	0	0	7918	0	0	950	0	16259	63941			0	54606	53759	-171	0	0	2005	0	8997	0	0	
151957																																							37338	5070	192589	0	6866	7488	0	19360	858139	614409	17057	768778	0	9589	137300	0	89361	500	858139	12	12	28982	821	0	61500	3144	136296	478113			0	594942	585353	-1621	0	0	0	0	89361	98	0	
152057																																							35520	7026	34327	0	0	2593	471	4459	198188	172147	2645	177292	0	1590	2500	0	20896	200	198188	0	0	16071	0	0	4703	0	63753	108394			0	115382	113792	-78	0	0	0	0	20896	0	0	
152253																																							3920	4600	16629	0	0	2115	280	2196	271469	237090	143	237233	0	2614	0	0	34236	50	271469	0	0	24273	0	0	9950	0	61959	175131			0	93311	90697	-37	121	0	0	0	34236	0	150911	
152431																																							32692	2195	19287	3714	1850	4723	0	3296	236903	212991	353	216689	0	1381	3345	0	20214	279	236903	0	0	15968	0	0	4034	0	37339	175652			0	160382	159001	-67	0	0	0	0	20214	0	10145	
152440																																							29383	17139	12276	0	72	588	1031	1538	175448	145012	329	151841	0	1914	6500	0	23607	50	175448	0	0	23077	0	0	500	0	23260	121752			0	115335	113421	-20	0	0	0	0	23607	0	0	
153054																																							54401	6864	189212	0	0	3142	0	13729	646563	588645	1931	590576	0	11440	0	0	55987	3792	646563	0	0	45420	0	0	5000	157	186572	402073			0	390245	378805	1775	253	0	0	0	55987	0	0	
153353																																							5909	10872	354923	0	16638	10323	0	38073	967113	798633	4808	870263	0	6254	25959	0	96850	600	967113	0	0	42112	0	0	54074	878	180206	618427			0	535751	529497	64	0	0	0	40863	96850	0	0	
154154																																							6613	9108	363785	0	7797	14297	261	30540	908364	758782	4428	792210	0	7101	29000	0	116154	1200	908364	0	0	90151	0	0	19743	777	265033	493749			0	472080	464979	5060	0	10207	0	0	116154	0	0	
154770																																							91271	1502	70076	0	216	7661	0	26343	1037109	808506	9564	834604	0	13368	16534	0	202505	0	1037109	0	0	0	0	0	200893	28	136777	671729			0	825497	812129	1612	85	0	0	0	202505	27798	0	
155759																																							9665	1526	44040	0	0	388	0	996	94261	76513	107	76620	0	560	0	0	17641	100	94261	0	0	13211	0	0	3300	0	23911	52602			0	37932	37372	1030	274	0	0	0	17641	0	0	
156457																																							13005	1901	6938	0	561	840	0	587	80769	73339	92	73431	0	402	0	0	7338	110	80769	0	0	1595	0	0	5670	0	19468	53870			0	57268	56866	-37	55	0	0	0	7338	0	16	
156635																																							3820	1965	54325	0	0	323	0	388	83492	70778	556	71334	0	527	0	0	12158	80	83492	0	0	10489	0	0	770	0	11538	59240			0	23198	22671	819	0	0	0	0	12158	0	0	
156970																																							36076	924	2807	0	0	1580	0	3601	143510	128193	314	128507	0	1227	0	0	15003	0	143510	0	0	14971	0	0	0	0	30304	97889			0	99749	98522	32	0	0	0	0	15003	0	0	
157155																																							374	1872	22058	0	0	703	181	3169	84985	68213	240	76393	0	844	7940	0	8592	500	84985	0	0	742	50	0	7500	0	18332	49881			0	49059	48215	-150	4380	0	0	0	8592	3983	0	
157379																																							17678	495	0	0	0	1341	0	1111	118427	107239	235	107474	0	608	0	0	10953	0	118427	0	0	0	0	0	10953	0	15982	91257			0	78759	78151	0	4848	0	0	0	10953	0	14803	
157650																																							48318	1523	25963	0	2420	3524	0	1876	153435	139368	737	140105	0	614	0	0	13330	596	153435	0	0	2396	0	0	10393	0	39991	99377			0	70425	69811	-55	0	0	0	0	13330	0	0	
157744																																							2850	2444	83637	0	492	7918	0	9957	271973	247519	2707	250226	0	2186	0	0	21747	101	271973	0	0	10292	0	0	10179	0	52638	194881			0	154117	151931	1175	12681	0	0	0	21747	63	0	
157856																																							17067	1800	21530	0	0	561	0	464	67077	50386	54	59526	0	201	0	0	7551	100	67077	0	0	6590	0	0	800	0	19164	31222			0	19681	19480	61	6175	0	0	9086	7551	0	0	
158376																																							58433	1315	0	0	0	2190	0	1405	146210	117333	130	117463	0	824	0	0	28747	0	146210	0	0	28737	0	0	0	0	25780	91553			0	83663	82839	10	0	0	0	0	28747	28	0	
158741																																							19225	6118	58845	0	0	983	0	6162	225596	187929	1228	195657	0	1226	6500	0	29939	400	225596	0	0	25886	0	0	2900	0	31479	156450			0	135489	134263	753	0	0	0	0	29939	0	0	
159636																																							385656	27822	897585	0	4806	66514	0	110263	3975826	3551945	13847	3565792	0	39632	0	0	410034	6995	3975826	0	0	393956	0	0	15398	11843	430622	3121323			0	2483914	2444282	-6315	27055	0	0	0	410034	0	0	
159645																																							33063	541	46874	0	0	574	0	2095	158998	115761	2206	146270	0	543	26950	0	12728	240	158998	0	0	8784	0	0	2760	0	28810	86951			0	56926	56383	944	0	0	1353	0	12728	0	19468	
159953																																							12976	1513	60219	0	0	936	0	1276	194779	165735	928	169168	0	1669	2505	0	25611	1200	194779	0	0	22334	0	0	1800	0	33211	132524			0	68027	66358	277	0	0	0	0	25611	0	51501	
159971																																							37852	6982	59074	0	0	3553	0	31442	649805	524018	3619	527637	0	1116	0	0	122168	0	649805	0	0	124438	0	0	0	0	45434	478584			0	305995	304879	-2270	0	0	0	0	122168	28	205995	
160360																																							143193	8643	123075	0	5	9663	0	14777	691606	620223	4747	624970	0	5905	0	0	66636	1271	691606	0	0	29235	0	0	36092	0	172664	447559			0	398155	392250	38	0	0	0	0	66636	0	0	
160454																																							55652	3797	55361	0	1088	2314	0	7606	256074	232734	931	233665	0	2837	0	0	22409	100	256074	0	0	14128	0	0	8371	0	91039	141695			0	133036	130199	-190	0	0	0	0	22409	57	0	
160650																																							36530	36677	253505	0	1892	8067	0	43745	1136168	882900	3224	997124	0	8540	111000	0	139044	900	1136168	0	0	109561	0	0	22910	165	183960	698940			0	763522	754982	5673	605	0	0	0	139044	0	0	
160959																																							237194	12168	351572	151	0	3802	436	29329	2380483	2006574	3599	2111187	0	31812	89003	0	269296	506	2380483	0	0	259706	0	0	5656	4	142119	1864455			0	1772189	1740377	3428	0	0	0	12011	269296	0	5450	
161273																																							245290	9334	40592	0	4283	15503	0	34837	1641035	1448638	13706	1468953	0	16699	6609	0	172082	501	1641035	0	0	14929	336	0	156397	2699	421814	1026824			0	1173672	1156973	255	0	0	0	0	172082	3864	127324	
161602																																							11650	40534	812241	0	12062	42569	92	46003	4151137	3537051	31118	3808351	91	34306	227851	0	342695	8000	4151137	12331	12331	295127	0	0	46314	10719	1007984	2529067			0	3186363	3152057	-6746	175	0	0	0	342786	8677	2027	
162337																																							143361	31151	297688	0	5610	12592	140	23982	1195244	1074057	7410	1081467	0	10647	0	0	113777	200	1195244	0	0	78863	0	0	32678	3421	281139	792918			0	687946	677299	2036	0	0	0	0	113777	0	0	
163343																																							44593	2937	0	0	378	1194	0	1949	106398	93820	148	93968	0	1062	0	0	12430	400	106398	0	0	11430	0	0	600	260	25482	68338			0	55927	54865	0	0	0	0	0	12430	0	222	
163549																																							31139	22510	302886	636	24720	26662	141	48565	1758190	1519764	26299	1605993	0	11731	59930	0	152197	316	1758190	0	0	82986	0	0	69229	35985	343879	1175885			0	1268663	1256932	-334	1334	0	0	0	152197	0	6680	
163857																																							23479	11013	178954	0	179	5956	0	16174	639930	551199	2539	574265	0	5226	9786	0	65665	500	639930	0	0	62869	0	0	1250	4444	189085	362115			0	351624	346398	1046	28370	0	0	10741	65665	0	24963	
164153																																							24457	1681	78328	0	547	922	969	2531	156039	140512	663	141319	0	808	0	0	14720	650	156039	0	0	5804	0	0	7350	158	44058	96454			0	47195	46387	916	0	0	144	0	14720	59	0	
164331																																							22927	7103	156643	0	24	1906	124	9487	332047	299247	3905	303152	0	1202	0	0	28895	1100	332047	0	0	25673	0	0	1600	0	96032	203215			0	130905	129703	522	4130	0	0	0	28895	0	0	
164377																																							33318	418	24832	0	0	3320	744	8916	184468	158436	1632	168068	0	799	8000	0	16400	0	184468	0	0	16464	0	0	0	0	16545	141891			0	113719	112920	-64	0	0	0	0	16400	0	0	
164957																																							8648	2649	9397	0	0	3566	0	586	100462	90151	478	90629	0	758	0	0	9833	200	100462	0	0	8796	0	0	959	0	26429	63722			0	70350	69592	-122	6014	0	0	0	9833	0	10	
164975																																							9630	553	14820	0	98	1130	0	3503	126261	114682	218	114900	0	674	0	0	11361	0	126261	0	0	505	0	0	10830	5	5931	108751			0	97196	96522	26	0	0	0	0	11361	0	0	
165628																																							234607	194127	4207846	20475	1041310	248860	98	993517	16244199	12926899	488341	13797911	533	131992	323968	7500	2445755	10075	16244199	0	0	722189	0	0	1713923	29482	4240517	8686382			0	9288299	9156307	-432	0	0	0	51203	2446288	19150	98420	
165758																																							33354	4644	57194	0	0	1493	765	4065	193071	178170	708	178878	0	1378	0	0	14193	10	193071	0	0	2328	0	4000	7990	3089	66777	111394			0	89845	88467	-135	0	0	0	0	14193	0	0	
165806																																							6579	9155	494449	0	390	14622	135	24123	1865267	1669461	11448	1724604	55	10986	30000	0	140608	375	1865267	0	0	130524	0	0	18055	0	550338	1119123			0	1273580	1262594	-8346	0	0	7000	6695	140663	0	53220	
166111																																							46608	2481	1114	0	0	4745	35	24134	319074	260730	2767	279390	0	864	15893	0	39684	0	319074	0	0	43545	0	0	0	0	36192	224538			0	240721	239857	-3861	100	0	0	0	39684	0	0	
166531																																							35616	14161	34444	0	0	12181	0	10861	413537	371117	767	372844	0	5139	960	0	40693	3000	413537	0	0	34794	0	0	3000	0	97194	273923			0	311413	306274	-101	0	0	0	0	40693	0	0	
166652																																							141544	7767	113269	0	3636	6833	0	8244	781244	683784	4923	703006	0	10044	8000	0	78238	500	781244	0	0	33029	0	0	45892	0	258948	424836			0	508916	498872	-1183	0	0	0	6299	78238	2	1077	
166849																																							21227	474	12205	0	0	1124	204	2620	127279	108076	590	114666	0	1062	6000	0	12613	50	127279	0	0	12064	0	0	475	324	23856	84220			0	88143	87081	24	2020	0	0	0	12613	0	0	
167453																																							21001	6654	21108	0	577	3224	0	2711	130718	105816	582	107398	0	1143	1000	0	23320	150	130718	0	0	21117	0	0	1573	0	29650	76166			0	76270	75127	480	316	0	0	0	23320	0	0	
167752																																							4263	267	14030	0	1065	24	0	594	27205	22601	113	22714	0	133	0	0	4491	50	27205	0	0	1555	0	0	2825	0	5920	16681			0	7095	6962	61	0	0	0	0	4491	0	0	
168357																																							31080	2149	63729	0	4068	3446	53	3824	213524	190875	1526	192401	0	1524	0	0	21123	127	213524	0	0	5971	0	0	15533	252	51001	139874			0	101429	99905	-508	2652	0	0	0	21123	2	2364	
168571																																							2827	6822	56182	0	3554	13759	0	4434	349084	313988	1826	315814	0	2497	0	0	33270	2	349084	0	0	1093	0	0	33204	0	60953	253035			0	237445	234948	-1029	26555	0	0	0	33270	0	3	
169327																																							18948	7228	163914	0	0	9600	0	17202	584950	494626	1676	530809	0	3892	18402	0	54141	2000	584950	0	0	50153	0	0	3000	1880	190153	304473			-166	357800	353908	-846	9936	0	0	16105	54141	0	2334	
169354																																							93071	9625	302336	0	0	1557	0	8944	493609	443061	310	443371	0	2032	0	0	50238	1137	493609	0	0	43469	0	0	3607	0	176784	266277			0	69901	67869	2025	0	10207	0	0	50238	0	0	
169653																																							801357	59506	1835168	0	22131	58737	814	187858	6920266	6281918	39976	6321894	0	35702	0	0	598372	81000	6920266	6988	0	15612	0	0	516303	51537	2127419	4154499			0	3178546	3142844	-14543	0	0	0	0	598372	1937	751389	
169756																																							140102	3919	29	0	0	5453	160	8525	631495	584138	202	584340	0	4501	0	0	47155	672	631495	0	0	35577	0	0	10905	0	212818	371321			0	323844	319343	1	0	0	0	0	47155	0	153964	
170257																																							4301	4400	47513	0	0	702	0	2973	85481	76405	183	76588	0	292	0	0	8893	300	85481	0	0	8669	0	0	300	0	37128	39277			0	25884	25592	-376	0	0	0	0	8893	0	0	
170275																																							66428	4152	49808	160	0	5361	501	9546	293676	255592	2151	261260	0	799	3517	0	32416	0	293676	0	0	32807	2	0	0	0	52799	202793			0	151683	150884	-391	0	0	0	0	32416	0	6834	
170332																																							20560	3494	35383	0	0	9251	85	9112	330471	287768	1353	299721	0	5063	10600	0	30750	1400	330471	0	0	19928	0	0	9367	0	68229	219540			0	257649	252586	55	0	0	0	0	30750	0	0	
171133	28993	49238	2362	0	0	1902	0	7101	264271	1366	241622	0	3140	0	0	22649	14803	264271	0	0	2514	0	0	5299	0		0	175861	172721	33	0	189	22649	1954	0	311	0	311			2362							239756					0												49787	189969							0	0	0	189		1954		
171656																																							25741	4329	35367	0	289	2636	0	4238	165395	152583	247	152830	0	1491	0	0	12565	400	165395	0	0	9640	0	0	2700	0	43520	109063			0	94286	92795	-175	0	0	0	0	12565	0	0	
171759																																							3306	3411	47358	0	445	2298	99	6854	178560	160339	935	161274	0	1422	0	0	17286	700	178560	0	0	12373	0	0	4577	0	52605	107734			0	116211	114789	-364	0	0	0	0	17286	0	0	
171768																																							130294	10941	112843	30	1653	42491	2015	10066	1160385	984975	1312	1041601	0	6388	55314	0	118784	656	1160385	0	0	103948	0	0	13350	2656	283945	701030			0	847236	840848	830	0	0	0	0	118784	62	6486	
172251																																							3108	764	3723	0	0	694	0	280	60534	54407	36	54443	0	482	0	0	6091	100	60534	0	0	3117	0	0	2900	0	17455	36952			0	37110	36628	-26	15337	0	0	0	6091	0	0	
172457																																							61496	1983	6972	0	0	9045	0	11729	370432	328908	2167	341075	0	2620	10000	0	29357	980	370432	0	0	20528	0	0	11102	0	106812	222096			0	280327	277707	-3253	0	0	0	0	29357	0	1500	
172475																																							121886	4038	0	0	310	7903	0	16459	604382	524870	5941	561676	0	3571	30865	0	42706	100	604382	0	0	34224	0	0	9000	0	79365	445505			0	409272	405701	-618	0	0	0	0	42706	0	48085	
172859																																							3028	4737	11887	0	3321	783	0	2884	174128	147301	509	151140	0	1550	3330	0	22988	210	174128	0	0	14683	0	0	8240	0	42440	104861			0	130962	129412	-145	0	0	0	0	22988	49	18027	
173306																																							56126	7269	178568	3456	788	9125	0	12564	548686	475132	6091	507588	0	3120	26365	0	41098	400	548686	0	0	40361	0	0	1000	892	19550	455582			0	283018	279898	-663	0	0	0	0	41098	0	0	
173342																																							21332	3117	49675	0	0	781	0	2619	127948	117752	134	117886	0	1021	0	0	10062	100	127948	0	0	8619	0	0	975	0	30727	87025			0	51445	50424	368	0	0	0	0	10062	0	0	
173557																																							62310	2677	75255	0	0	5868	2538	2381	359852	330161	449	330610	0	3629	0	0	29242	750	359852	0	0	24003	0	0	5745	0	97367	232794			0	207071	203442	-1256	2	0	0	0	29242	0	5379	
173575																																							122749	6813	272231	0	0	10426	0	40804	1680657	1512517	8085	1520602	0	9635	0	0	160055	0	1680657	0	0	163080	0	0	0	0	369854	1142663			0	1198053	1188418	-3025	0	0	0	0	160055	3356	35860	
173641																																							22608	7519	72011	0	0	2313	0	2234	297476	262785	869	263654	0	2429	0	0	33822	900	297476	0	0	31289	0	0	1000	0	61925	200860			0	193220	190791	633	0	0	0	0	33822	0	0	
173959																																							2242	1595	54328	0	0	744	0	5681	97624	81165	344	81509	0	386	0	0	16115	276	97624	0	0	15522	0	0	276	0	19479	61686			-15	27305	26919	56	6115	0	0	0	16115	0	0	
174321																																							53160	3085	34256	0	0	5117	0	1000	181369	166369	592	166961	0	1073	0	0	14408	2322	181369	0	0	3158	0	0	8264	0	79191	87178			0	85824	84751	664	0	0	0	0	14408	0	0	
174367																																							14022	355	14929	0	2575	618	0	602	68875	59096	56	59152	0	308	0	0	9723	500	68875	0	0	2237	0	0	7336	0	18410	40687			0	26096	25788	-350	0	0	0	0	9723	0	9986	
174572																																							9918	41724	1610069	0	85547	91389	0	507836	8920031	7472007	161523	7982369	30	62677	348839	0	937632	0	8920031	0	0	624841	0	0	396124	0	1814104	5657903			-37638	6204127	6141450	-45695	0	0	0	0	937662	2364	429734	
175056																																							30100	3821	64599	0	2434	6546	0	8865	353562	323171	1336	324507	0	2546	0	0	29055	660	353562	0	0	17117	0	0	11292	0	81130	242041			0	239743	237197	-14	0	0	0	0	29055	0	0	
175140																																							27945	7601	173060	0	6724	6337	0	17234	575615	503895	470	516224	0	4974	5000	0	59391	375	575615	0	0	46299	0	0	11794	121	162298	341597			0	340417	335443	923	1150	0	0	6859	59391	0	0	
175458																																							3444	1250	9747	0	0	129	0	556	32229	28807	74	28881	0	494	0	0	3348	100	32229	0	0	805	0	0	2500	0	5531	23276			0	14786	14292	-57	0	0	0	0	3348	0	2811	
175609																																							53529	3886	157238	0	0	2545	0	5363	325099	298720	1932	300652	0	2273	0	0	24447	2400	325099	0	0	22479	0	0	520	0	128621	170099			0	98899	96626	-952	2419	0	0	0	24447	0	3493	
176101																																							299517	6656	464797	0	0	17287	0	71369	2133393	1940636	20882	1961518	0	17661	0	0	171875	1000	2133393	0	0	127318	0	0	47000	0	727898	1212739			0	1291428	1273767	-3443	0	0	0	0	171875	0	0	
176325																																							1634	5645	56266	0	0	3572	0	5216	264553	223489	761	240250	0	2830	16000	0	24303	420	264553	0	0	22740	0	0	705	0	74784	148705			0	171275	168445	438	23715	0	0	0	24303	60	0	
176437																																							13563	1242	21358	0	0	313	0	2865	74797	67709	265	67974	0	517	0	0	6823	200	74797	0	0	2531	0	0	4200	0	22571	45138			0	35973	35456	-108	0	0	0	0	6823	0	0	
176464																																							23515	19294	581873	2237	18779	13450	0	31223	1340200	1171005	6959	1214242	0	8915	0	0	125958	2500	1340200	0	0	57450	0	0	66291	674	346933	824072			0	650160	641245	-283	5000	0	0	36278	125958	0	2910	
176642																																							42858	1736	21012	0	637	3094	119	3261	156368	142397	179	142576	0	1372	0	0	13792	400	156368	0	0	13089	0	0	400	279	20876	121521			0	84744	83372	-97	0	0	0	0	13792	0	0	
177135																																							0	4122	0	0	0	76	0	175	32169	23721	3	23724	0	92	0	0	8445	500	32169	0	0	7345	0	0	600	0	13716	10005			0	8627	8535	0	3047	0	0	0	8445	0	16214	
177443																																							10771	902	123472	0	57	73	9	5670	227331	192733	436	202169	0	939	9000	0	25162	280	227331	0	0	19411	0	0	3670	0	28698	164035			0	72647	71708	1801	14669	0	0	0	25162	0	0	
177500																																							20942	1459	0	0	0	2212	0	515	85348	77071	397	77468	0	815	0	0	7880	50	85348	0	0	7780	0	0	50	0	19991	57080			0	61035	60220	0	0	0	0	0	7880	0	0	
177555																																							3995	2041	7798	0	0	260	0	1149	30739	28408	43	28451	0	140	0	0	2288	125	30739	0	0	1726	0	0	545	0	8072	20336			0	15636	15496	-108	0	0	0	0	2288	0	0	
177751																																							461605	11717	106617	0	136	471	0	11503	1500060	1331190	7305	1338495	0	11584	0	0	161565	2500	1500060	0	0	153759	0	0	6907	0	692329	638861			0	919595	908011	-1601	0	0	0	0	161565	0	0	
177920																																							72279	24087	170197	0	17016	18144	6992	30233	1329670	1167415	6136	1179082	0	14342	5531	0	150588	8541	1329670	0	0	131121	0	0	7464	1051	334888	832527			0	981691	967349	3462	22322	0	0	0	150588	0	0	
178150																																							27929	5220	116912	0	229	2147	183	4973	279902	253833	613	254446	0	1893	0	0	25456	169	279902	0	0	21720	0	0	3906	0	49474	204359			-204	123753	121860	-135	449	0	0	0	25456	0	0	
178244																																							8251	3739	25406	0	0	715	0	3658	161007	142259	127	143522	0	1726	1136	0	17485	137	161007	0	0	16197	0	0	1350	0	30165	112094			0	98804	97078	-199	22160	0	0	0	17485	0	0	
178356																																							7497	3733	80328	0	0	2707	220	1741	164266	139895	217	150112	0	398	10000	0	14154	50	164266	0	0	7728	0	0	5950	252	42053	97842			0	61761	61363	426	6425	0	0	0	14154	0	0	
178851																																							15208	4809	324343	0	1249	9229	103	4527	582595	525899	2440	528339	0	4098	0	0	54256	1701	582595	0	0	44979	0	0	3562	807	197216	328683			0	226376	222278	4014	0	0	0	0	54256	42	0	
179148																																							11839	5698	18406	0	0	5307	0	6397	237442	209839	1629	211468	0	2355	0	0	25974	760	237442	0	0	23012	0	0	2240	0	56443	153396			0	192089	189734	-38	0	0	0	0	25974	61	0	
179335																																							4896	3478	99098	0	0	2900	86	7527	204312	174719	566	175285	0	1398	0	0	29027	560	204312	0	0	5231	0	0	24460	0	53341	121378			0	87525	86127	-1224	200	0	0	0	29027	0	0	
179700																																							22694	3640	158260	0	417	6165	0	24758	649562	543733	1943	575921	0	4945	25381	0	73641	10	649562	0	0	4699	0	0	69677	0	87764	455969			0	427351	422406	-745	0	0	0	4864	73641	11222	0	
180144																																							994	4511	40537	0	58	807	181	3566	133794	120454	665	121336	0	631	217	0	12458	1200	133794	0	0	5469	0	0	6025	0	41115	79339			0	70407	69776	-236	13364	0	0	0	12458	0	0	
180537																																							728	2899	46269	0	7117	1758	150	6152	135830	117557	339	117896	0	450	0	0	17934	75	135830	0	0	701	0	0	17726	0	21874	95683			0	64929	64479	-568	6278	0	0	0	17934	0	0	
