"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
329149																																																																																																																																		143051	1598																																																																																																														
329345																																																																																																																																		706263	5945	0	0	583253	10722	3588	7134	0	0	0	0	0	0	4894	71540	0	45181	0	0	0	0	0	0	0	0	0	40347	0	3866	0	34108	10837	82540	146504	464155	1141	1141	0	0	0	1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35615	17808	0	0	0	17808	10837	82540	146504	483104	0	16508	73252	483104	583253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329550																																																																																																																																		444605	3869																																																																																																														
329952																																																																																																																																		908446	4836																																																																																																														
330239																																																																																																																																		388321	1697																																																																																																														
330248																																																																																																																																		174248	780	0	0	102439	10882	10199	683	0	0	0	0	0	0	4707	54821	194	0	10890	0	0	0	0	0	0	0	0	7610	164	114	0	6384	15119	55618	29982	72273	0	0	0	0	0	0	0	0	0	0	0	0	270	54	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	1059	530	0	0	0	530	15119	55618	29982	74645	0	11124	14991	74645	102439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330855																																																																																																																																		2818411	22806	0	0	2014758	301565	288719	12846	0	204978	0	204978	0	0	499	242784	77220	145599	0	0	0	0	1945	0	0	0	0	174282	11	7171	1722	110593	303548	503716	573659	1307610	2070	2070	0	0	0	2070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53468	53468	0	0	53468	0	238687	119344	0	0	5500	113844	329865	506798	633333	1448080	0	101360	316667	1448080	2014758	1945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330873																																																																																																																																		268488	1719	0	0	161561	13024	8061	4963	0	8215	498	6966	751	0	7561	27638	1455	8324	0	0	0	0	0	0	0	0	0	10015	52	503	237	8856	17301	40070	143577	68497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23651	11826	0	0	4084	7742	17301	40070	148345	77212	0	8014	74173	77212	161561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330949																																																																																																																																		257667	1441	0	0	151403	7597	5778	1819	0	0	0	0	0	0	0	64952	0	0	4985	0	4985	0	0	0	0	0	0	11303	0	1246	1044	9013	5872	73002	101377	79432	132	132	0	0	0	132	36	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13170	6585	0	0	4610	1975	5872	73002	107113	83246	0	14600	53557	83246	151403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331076																																																																																																																																		357050	2430	0	0	254830	53257	41055	12202	0	0	0	0	0	0	5118	34111	1540	5821	14519	0	14519	0	0	0	0	0	0	19046	0	851	0	17106	46435	61683	49569	184317	1003	1003	0	0	0	1003	0	0	0	0	0	0	0	0	0	0	0	0	1357	1357	0	1357	0	0	0	0	0	0	0	0	13003	6502	0	0	0	6502	46435	63040	49569	194407	0	12608	24785	194407	254830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331375																																																																																																																																		347946	2494	0	0	221099	55672	50431	5241	0	0	0	0	0	0	2317	16035	0	3281	0	0	0	0	0	0	0	0	0	11159	0	611	0	10548	62495	21887	149608	114636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58632	29316	0	0	9736	19580	62495	21887	159344	134216	0	4377	79672	134216	221099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331544																																																																																																																																		118767	685																																																																																																														
331713																																																																																																																																		588687	5016																																																																																																														
332224																																																																																																																																		365178	2272	0	0	220314	44499	30054	14445	0	0	0	0	0	0	1922	66670	4577	0	0	0	0	0	0	0	0	0	0	18717	205	373	22	18945	63015	98561	30375	176346	101	101	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12147	6074	0	0	0	6074	63015	98561	30375	184178	0	19712	15188	184178	220314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332345																																																																																																																																		24098	147	0	0	14407	3607	0	3607	0	0	0	0	0	0	0	2800	0	0	3614	0	3614	0	0	0	0	0	0	581	0	0	0	566	0	10021	4243	10002	124	124	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10021	4243	10276	0	2004	2122	10276	14407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332402																																																																																																																																		802743	6289	0	0	574452	115490	113714	1776	0	0	0	0	0	0	13574	35333	0	2510	0	0	0	0	0	0	0	0	0	46200	37	3016	902	25197	131368	41020	337760	279952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3681	3681	0	0	3681	0	16206	8103	0	0	0	8103	131368	41020	341441	311921	0	8204	170721	311921	574452	1432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332671																																																																																																																																		118732	2390																																																																																																														
332756																																																																																																																																		61213	300																																																																																																														
333034																																																																																																																																		254968	6096	0	4423	133839	85020	67720	17300	0	105	0	105	0	0	21495	9001	0	182	5850	0	5850	0	0	0	0	0	0	3399	4	127	116	3152	89219	32383	34128	102785	185	185	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89219	32383	34128	106261	0	6477	17064	106261	129416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333203																																																																																																																																		1204547	8336	0	0	702006	79182	74801	4381	0	0	0	0	0	0	14389	240833	7238	9025	159	0	159	0	0	0	0	0	0	62438	0	1056	0	55368	102268	339443	386287	370095	1574	1574	0	0	0	1574	584	292	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89474	44737	0	4476	12018	28243	102268	343919	398305	400204	0	68784	199153	400204	702006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333650																																																																																																																																		415364	5289	0	2759	202441	106652	102734	3918	0	267	0	0	267	0	5866	91358	8232	674	0	0	0	0	0	0	0	0	0	13236	59	996	60	11407	110860	129272	15105	156981	145	145	10	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110870	129272	15105	157187	0	25854	7553	157187	199682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333856																																																																																																																																		396191	3083	0	510	205827	98583	78968	19615	0	0	0	0	0	0	2105	59538	417	0	0	0	0	0	0	0	0	0	0	14148	0	594	0	13023	115996	79748	35446	164343	2298	2298	1114	0	0	1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2504	1252	0	0	1252	0	117110	79748	40239	165527	0	15950	20120	165527	205317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333940																																																																																																																																		79287	186	0	0	42130	6631	1995	4636	0	26327	0	0	26327	0	14264	0	201	0	7596	0	0	0	0	0	0	0	0	1160	0	0	0	1002	16269	4636	38296	20378	89	89	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2623	1312	0	0	0	1312	16269	4636	38296	22055	0	927	19148	22055	42130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334264																																																																																																																																		681374	4181	0	0	383057	120906	108306	12018	0	0	0	0	0	0	13536	184074	9583	0	0	0	0	0	0	0	0	0	0	25024	0	0	0	24456	121902	196092	63069	298722	0	0	0	0	0	0	0	0	0	0	0	0	1566	313	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121902	196092	63069	308078	0	39218	31535	308078	383057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335346																																																																																																																																		351512	3842	0	334	280617	35334	34740	594	0	0	0	0	0	0	0	29538	0	0	0	0	0	0	0	0	0	0	0	14764	15	1732	0	5912	36334	32215	54763	225028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18487	9244	0	0	0	9244	36334	32215	54763	239687	0	6443	27382	239687	280283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336147																																																																																																																																		156505	1045	0	0	95870	8976	7724	1252	0	3260	0	2500	760	0	89	22311	5998	0	7426	0	7426	0	0	0	0	0	0	3662	2	716	38	2906	8496	35342	52302	58908	65	65	65	0	0	0	47	24	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8561	35366	52302	58908	0	7073	26151	58908	95870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336361																																																																																																																																		187932	1098	0	0	100468	60915	46534	14381	0	20751	483	20268	0	0	38	2640	0	0	1188	0	1188	0	0	0	0	0	0	2630	199	0	0	2431	48241	38477	26543	75735	0	0	0	0	0	0	83	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4571	2286	0	0	0	2286	48241	38477	26604	79408	0	7695	13302	79408	100468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336576																																																																																																																																		312324	1488																																																																																																														
336950																																																																																																																																		19706	357	0	225	10634	3729	3683	46	0	2500	1200	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1326	0	0	0	1326	4883	6982	36	6601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4883	6982	36	6878	0	1396	18	6878	10409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337340																																																																																																																																		162657	903	0	238	53486	40489	39217	1272	0	0	0	0	0	0	24489	16289	0	0	0	0	0	0	0	0	0	0	0	10373	102	345	34	1786	64300	17906	52629	20578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6024	3012	0	0	0	3012	64300	17906	52629	23590	0	3581	26315	23590	53248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338646																																																																																																																																		292037	3601																																																																																																														
338851																																																																																																																																		91474	324																																																																																																														
338945																																																																																																																																		69343	476																																																																																																														
339072																																																																																																																																		1089286	6914	0	0	581954	47501	39262	8239	0	0	0	0	0	0	19847	34983	0	6153	0	0	0	0	0	0	0	0	0	273789	0	6545	0	57187	59629	224518	460462	140715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47175	23588	0	0	23588	0	59629	224518	499760	140715	0	44904	249880	140715	581954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339353																																																																																																																																		80763	543	0	0	49388	22788	14658	8130	0	0	0	0	0	0	2821	3011	9747	150	0	0	0	0	0	0	0	0	0	3358	0	94	0	1213	17650	11235	10321	39391	137	137	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2429	1215	0	0	0	1215	17650	11235	10321	40743	0	2247	5161	40743	49388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339456																																																																																																																																		605198	6867	0	1542	425990	80864	65021	15843	0	0	0	0	0	0	2909	93037	3411	0	0	0	0	0	0	0	0	0	0	25862	24	965	364	24509	94576	119268	91661	298757	1296	1296	1296	0	0	0	4872	2436	2436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2046	2046	0	0	0	2046	50795	25398	0	0	361	17867	98308	119268	92221	336631	0	23854	46111	336631	424448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339607																																																																																																																																		1156620	4991																																																																																																														
339773																																																																																																																																		2917992	18415																																																																																																														
339858																																																																																																																																		50093398	256421	0	0	34331074	2872277	2603567	268640	55	203539	0	195688	8118	288	495322	12542789	15700	15649	27	0	27	0	10010054	25267	18503	0	0	3746314	80350	180470	10660	1459122	3581887	13944645	1875308	18638904	884733	884733	0	184989	0	699744	40816	20408	0	10062	0	10346	1747	349	0	0	0	349	0	0	0	0	0	0	62186	62186	0	0	54226	7960	13881081	6940541	0	1733024	0	5180097	4033121	16211020	1929534	26430336	0	3242204	964767	26430336	34331074	1378218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339876																																																																																																																																		47267	210																																																																																																														
340135																																																																																																																																		1784992	11429	0	0	1307489	173256	99759	73497	0	6799	535	4379	1885	0	75875	139342	1285	0	47455	0	47455	0	0	0	0	0	0	97432	408	8524	1065	85409	201158	273699	384248	897961	2374	2374	0	0	0	2374	914	457	0	0	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188627	94314	0	0	163	94151	213960	273699	384423	1005287	0	54740	192212	1005287	1307489	11	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340144																																																																																																																																		1292601	12222	0	1091	890490	45632	30811	14820	0	0	0	0	0	0	44748	236554	19753	6580	2396	0	2396	0	0	0	0	0	0	56642	0	2661	0	49191	90283	286469	299802	570296	4310	4310	0	0	0	4310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62403	31202	0	92	31061	49	90283	327225	330863	574655	0	65445	165432	574655	889399	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340256																																																																																																																																		630085	4455	0	0	418294	20492	20124	368	0	0	0	0	0	0	75956	13211	0	0	0	0	0	0	0	0	0	0	0	7556	0	921	114	6521	106022	109356	77832	342003	454	454	0	0	0	454	4947	2474	0	0	0	2474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28863	14432	0	3963	0	10469	106395	114053	77832	356517	0	22811	38916	356517	418294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340443																																																																																																																																		148449	320	0	0	60244	19117	868	18249	0	0	0	0	0	0	7132	50794	12532	0	1974	0	1974	0	0	0	0	0	0	6529	30	371	0	5482	9570	71388	41360	23812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1016	508	0	0	0	508	9570	71388	41360	24467	0	14278	20680	24467	60244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340742																																																																																																																																		737465	8338	0	1659	534362	59183	56237	2946	0	0	0	0	0	0	31038	66992	0	150	0	0	0	0	0	0	0	0	0	26451	42	5630	374	12397	95649	75568	151693	405020	496	496	0	0	0	496	40	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38672	19336	0	0	99	19237	95649	75568	152275	430220	0	15114	76138	430220	532703	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340751																																																																																																																																		659184	7732																																																																																																														
341310																																																																																																																																		821151	5560	0	0	444860	66851	60999	5852	0	58	0	0	58	0	99974	142406	1999	10250	0	0	0	0	0	0	0	0	0	41901	555	1126	387	38445	161844	149384	212656	303374	1257	1257	0	0	0	1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161844	149384	212656	304631	0	29877	106328	304631	444860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342054																																																																																																																																		528783	3298	0	460	227087	166549	164408	2141	0	4000	0	4000	0	0	8253	87280	0	0	2024	0	2024	0	0	0	0	0	0	7881	0	559	0	7322	175857	96888	115884	143181	4301	4301	0	0	0	4301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203068	96888	115884	149767	0	19378	57942	149767	226627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342362																																																																																																																																		1018159	2793	0	0	385135	40266	38483	1783	0	0	0	0	0	0	35133	500249	251169	0	0	0	0	0	0	0	0	0	0	33953	885	928	0	26214	83547	503217	296421	104252	356	356	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13432	6716	0	0	0	6716	83547	503217	296421	116227	0	100643	148211	116227	385135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342410																																																																																																																																		2834012	21180	0	0	1986192	208959	189503	19456	0	0	0	0	0	0	83101	137706	100496	0	0	0	0	0	764	0	0	0	0	184576	6963	3536	1015	120318	474898	169150	536472	1443349	0	0	0	0	0	0	19724	9862	0	0	0	9862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166099	83050	0	0	10675	72375	498199	170084	547147	1535926	0	34017	273574	1535926	1986192	764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342634																																																																																																																																		17593319	99457	0	0	12621313	2266829	2203796	63033	0	342537	16014	332809	0	0	405537	2846916	3837	0	0	0	0	0	22908	0	0	0	22908	1264754	25891	12749	3440	540339	2737696	3671528	2673683	7871061	254868	254868	0	0	0	254868	35102	17551	0	0	0	17551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3345583	1672792	2759	13941	9637	1634604	2937328	3686673	2684143	10012617	0	737335	1342072	10012617	12621313	25046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343051																																																																																																																																		117662	327																																																																																																														
343248																																																																																																																																		35466	300	0	0	26852	2349	1916	433	0	2889	0	1655	1234	0	0	8613	0	0	0	0	0	0	0	0	0	0	0	414	7	49	0	358	1923	10750	1294	21925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4260	2130	0	0	0	2130	1923	10750	1294	24055	0	2150	647	24055	26852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343770																																																																																																																																		84196	454																																																																																																														
343903																																																																																																																																		890706	4784	0	0	508169	53063	48968	4095	0	0	0	0	0	0	29490	66404	19160	19682	151	0	151	0	0	0	0	0	0	39398	118	2432	1313	25957	83880	73082	542529	186283	0	0	0	0	0	0	0	0	0	0	0	0	550	110	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	48719	24360	0	0	19301	5059	83880	73082	562213	196247	0	14616	281107	196247	508169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343958																																																																																																																																		84991	1200																																																																																																														
344647																																																																																																																																		1225398	11449	0	3650	623825	45966	42680	3286	0	1899	0	1899	0	0	20637	640961	0	0	1763	0	1763	0	0	0	0	0	0	43563	888	3474	655	35819	64787	661802	86618	409716	0	0	0	0	0	0	498	249	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22068	11034	0	0	507	10527	184737	661802	87350	436336	0	132360	43675	436336	620175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
344852																																																																																																																																		151735	564	0	0	48952	36700	16261	20508	0	0	0	0	0	0	23195	46532	2074	1200	0	0	0	0	0	0	0	0	0	3595	87	248	7	3253	39648	67288	19556	25369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39648	67288	19556	25369	0	13458	9778	25369	48952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345309																																																																																																																																		1591255	9597	0	0	1128581	224623	160015	64608	0	22321	5236	17085	0	0	2398	171626	16827	72316	0	0	0	0	0	0	0	0	0	71715	6	3513	0	66877	180693	258043	648358	422661	268	268	0	0	0	268	76	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166488	83244	0	0	0	83244	180693	258043	648358	506211	0	51609	324179	506211	1128581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345345																																																																																																																																		402700	5039	0	801	339338	46606	45041	1565	0	0	0	0	0	0	0	4206	3966	0	2650	0	2650	0	0	0	0	0	0	10045	149	1408	0	6854	46038	21441	22733	310825	2829	2829	0	0	0	2829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46038	21441	22733	313654	0	4288	11367	313654	338537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345747																																																																																																																																		711234	7035	0	116	553483	39428	33502	5926	0	28350	770	19137	2431	6000	176	112266	0	0	1298	0	1298	0	10581	0	0	0	10581	44198	0	0	0	38477	41965	138627	91036	441312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52757	26379	0	0	0	26379	41965	138627	91036	475984	0	27725	45518	475984	553367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345756																																																																																																																																		465517	6723	0	2298	357290	122451	120090	2361	0	0	0	0	0	0	4377	38441	6733	5091	1118	0	1118	0	0	0	0	0	0	28465	0	2245	0	19530	126242	47914	120873	170233	0	0	0	0	0	0	4853	2427	0	0	0	2427	0	0	0	0	0	0	0	0	0	0	0	0	103699	103699	0	7035	96664	0	19809	9905	0	0	0	9905	126242	54949	217537	191068	0	10990	108769	191068	354992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345877																																																																																																																																		552907	5240																																																																																																														
346379																																																																																																																																		233973	2037	0	39	159812	30290	8140	22150	0	0	0	0	0	0	12764	11811	5086	105	0	0	0	0	0	0	0	0	0	15529	0	0	0	11672	23062	33961	75452	99662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23062	33961	75452	101355	0	6792	37726	101355	159773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
346566																																																																																																																																		87305	563																																																																																																														
346771																																																																																																																																		229944	867	0	0	77035	124552	120146	4406	0	9984	9978	6	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	7791	0	258	105	6704	131120	4775	52174	41988	141	141	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12200	6100	0	0	2506	3594	131120	4775	54680	46427	0	955	27340	46427	77035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
