"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	RCONG350	RCONG351	RCONG352	RCONG353	
233442																																																																																																																																																0	0	17728	0	0	0	0	0	0	0	0	0	0	0	0	18110	18237	0	0	0	9291	9508	0	0	0	0	0	256	127	8244	881	0	0	0	0	2465	4744	726	794																									0	0	0	0									0	0	0	0	0	0	1519	1520	0	0	0	0	0	0	0	0							
233527																																																																																																																																																0	0	31769	0	0	0	0	36691	37170	0	0	0	0	0	0	376680	371459	0	0	0	51341	51114	29884	30393	9988	10985	1871	1564	11698	145211	147	0	0	0	0	9854	153811	20120	16198																									0	5909	0	5909									0	0	0	0	0	0	5816	5857	0	0	0	0	0	0	3924	3941							
233554																																																																																																																																																0	0	31961	0	0	0	0	0	0	0	0	0	0	0	0	41682	41492	0	0	0	891	889	0	0	335	0	0	2124	10043	477	0	0	0	0	0	27819	0	1029	0																									0	0	0	0									0	0	0	0	0	0	687	694	0	0	0	0	0	0	0	0							
234355																																																																																																																																																0	0	288708	71298	71027	0	0	1424	1424	0	0	0	0	1806	1926	503314	506330	0	1806	1926	142746	146261	0	0	32685	110429	22106	46782	65794	157236	7340	9822	825	404	841	0	170	2656	83732																									0	6994	0	7006	0	0	11724	11606	0	0	443	456	0	0	0	0	0	0	46102	45685	0	0	0	0	0	0	0	0							
234506																																																																																																																																																0	0	104113	58379	57663	1000	1000	0	0	0	0	0	0	15194	15194	153524	152795	0	14194	14194	47241	47470	0	0	20500	1260	13660	1170	45253	80656	700	0	5580	8109	2435	348	0	700	8116																									0	0	0	0	0	0	0	0	0	0	16240	16473	0	0	0	0	0	0	8847	8816	0	0	0	0	0	0	0	0							
234739																																																																																																																																																0	0	3230	0	0	0	0	598	589	0	0	0	0	0	0	3831	3917	0	0	0	0	0	0	0	0	0	25	0	48	286	331	0	0	7	258	132	93	2740	0																									0	0	0	0									0	0	0	0	0	0	2677	2740	0	0	0	0	0	0	0	0							
234841																																																																																																																																																0	0	30101	0	0	0	0	0	0	0	0	0	0	0	0	195917	201262	0	0	0	75935	80743	3000	3000	4886	66530	3361	7019	4080	42236	25532	0	0	0	0	0	0	8468	44036																									0	0	0	0									0	0	0	0	0	0	42587	42265	0	0	0	0	0	0	0	0							
235174																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	59	0																									0	0	0	0									0	0	0	0	0	0	58	59	0	0	0	0	0	0	0	0							
235231																																																																																																																																																0	0	26617	5979	5918	0	0	0	0	0	0	0	0	27681	27589	82974	82616	0	27681	27589	30489	30429	0	0	1459	4298	1458	2475	9338	55261	13314	526	145	0	0	16473	6134	65	809																									0	0	0	0									0	0	0	0	0	0	64	65	0	0	0	0	0	0	0	0							
235316																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
235446																																																																																																																																																0	0	27523	0	0	0	0	0	0	0	0	0	0	0	0	85358	85031	0	0	0	26688	26960	0	0	1061	150	911	2071	1164	18260	4713	111	0	0	0	8726	48924	0	0																									0	0	0	0									0	0	47208	46680	0	0	0	0	0	0	0	0	0	0	0	0							
235530																																																																																																																																																0	0	116558	21659	21541	0	0	8457	8457	0	0	0	0	0	0	302307	303707	0	0	0	214051	216186	6500	6470	11544	9115	7930	22609	31314	181185	501	0	24	63	352	6706	0	23165	20743																									0	0	0	0									0	0	0	0	0	0	44473	43908	0	0	0	0	0	0	0	0							
235558																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	105	105	0	0	0	105	105	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
235950																																																																																																																																																0	0	25271	983	958	0	0	0	0	0	0	0	0	0	0	43891	44181	0	0	0	29159	29445	0	0	2395	251	2144	2981	7009	21835	2290	0	0	247	203	4841	2152	0	227																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
236153																																																																																																																																																0	0	585894	0	0	0	0	7956	8068	0	0	0	0	1170	1172	748489	755391	0	1170	1172	355615	364250	0	0	3607	4127	2866	25006	25066	240759	87460	520	0	0	14012	152558	155098	25266	23822																									0	0	0	0	0	0	12908	12933	0	0	311028	309254	0	0	0	0	0	0	49068	49088	0	0	0	0	0	0	0	0							
236256																																																																																																																																																0	0	15044	4000	3953	0	0	0	0	0	0	0	0	0	0	61728	61753	0	0	0	34765	34915	0	0	1983	9234	1512	7471	14592	18577	410	0	36	247	0	4399	0	439	4836																									0	0	0	0									0	0	0	0	0	0	5334	5275	0	0	0	0	0	0	0	0							
236603																																																																																																																																																0	0	59521	0	0	0	0	0	0	0	0	0	0	785	839	102929	101962	0	785	839	2228	2320	0	0	1249	5745	1119	607	1238	9541	6416	488	1118	726	619	12764	36131	5762	20474																									0	0	0	0									0	0	0	0	0	0	22432	22214	0	0	0	0	0	0	27	26							
236706																																																																																																																																																0	0	873078	0	0	0	0	2500	2521	0	0	0	0	108680	108460	809687	796753	0	0	0	5431	5477	29973	29118	28722	2710	2658	1922	41663	343927	10562	52824	20202	13620	3630	56063	196572	25007	134073																									0	0	0	0	0	0	40211	40616	23729	23650	281005	278566	0	0	0	0	44951	44828	116597	114128	0	0	0	0	0	0	0	0							
236957																																																																																																																																																0	0	0	1942	1938	0	0	2499	2521	0	0	0	0	0	0	35409	35843	0	0	0	22468	22995	0	0	3739	1380	3559	8236	12213	9454	0	0	0	0	1	0	0	0	1000																									0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	0	0							
237066																																																																																																																																																0	0	66289	54783	54804	0	0	0	0	0	0	0	0	0	0	355126	358801	0	0	0	167093	169374	0	0	15565	9708	5852	101780	89793	82025	0	0	5	29	5369	62560	1681	0	0																									0	0	0	0	0	0	1610	1681	0	0	66640	67963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
237619																																																																																																																																																0	0	364972	288931	286496	17000	17000	0	0	0	0	0	0	21809	21809	367768	365639	0	4809	4809	78481	78459	0	0	136432	20551	115881	112557	120775	17000	68	0	0	0	0	41	0	99	474																									0	68	0	27	0	0	0	0	0	0	43	43	0	0	0	0	0	0	16	17	0	0	0	0	0	0	270	556							
237954																																																																																																																																																0	0	24375	0	0	0	0	0	0	0	0	0	0	0	0	41977	43306	0	0	0	31059	32315	0	0	645	0	645	2048	3658	11998	14554	0	0	0	0	863	6627	2913	0																									0	0	0	0									0	0	0	0	0	0	2282	2284	0	0	0	0	0	0	0	0							
238139																																																																																																																																																0	0	36684	2975	2974	0	0	0	0	0	0	0	0	16334	16511	71262	70863	0	16329	16506	0	0	1350	1332	6574	2104	4818	19359	48012	12900	0	0	0	5	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
238250																																																																																																																																																0	0	3602	4967	4930	0	0	0	0	0	0	0	0	0	0	33690	33515	0	0	0	9409	9423	0	0	1167	1007	416	8306	7181	1704	0	0	0	222	0	14679	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
238737																																																																																																																																																0	0	13194	57898	56976	0	0	0	0	0	0	0	0	0	0	255392	252546	0	0	0	15957	16385	0	0	5684	0	3038	9898	66424	96045	0	338	362	835	0	19334	48123	8148	0																									0	0	0	0									0	0	0	0	0	0	7959	8148	0	0	0	0	0	0	0	0							
239556																																																																																																																																																0	0	18225	0	0	0	0	554	539	0	0	0	0	621	621	121913	121575	0	621	621	41180	41819	21278	21029	4676	1203	3473	8046	18251	55014	6461	44	0	117	445	10237	13767	3273	1864																									0	0	0	0									0	0	0	0	0	0	5134	5107	0	0	0	0	0	0	30	30							
239613																																																																																																																																																0	0	410501	36751	36354	0	0	31300	32063	0	0	0	0	0	0	514056	521830	0	0	0	235489	244372	0	0	760	8431	5078	38197	67704	119345	85967	0	0	54	0	109	25343	33351	138251																									0	7926	0	7899									0	0	0	0	0	0	101321	100710	0	0	0	0	0	0	24648	24215							
239659																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	2794	2923	2792	2739	0	2636	2730	2792	2739	0	0	156	156	0	349	1186	3685	0	0	0	0	0	0	158	0	0																									0	0	0	0									158	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
240954																																																																																																																																																0	0	9652	0	0	0	0	0	0	0	0	0	0	61343	62339	5507	5928	0	31448	32485	3748	4074	0	0	3434	2301	1133	4000	7055	28204	3053	0	115	35	187	13862	7327	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
241009																																																																																																																																																0	0	52795	0	0	0	0	0	0	0	0	0	0	3385	2874	88688	89126	0	3385	2874	62275	62998	2000	1977	2557	486	3052	5237	7218	73496	1501	18	78	199	461	765	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
241157																																																																																																																																																0	0	142771	0	0	0	0	2000	2011	0	0	0	0	0	0	234404	236855	0	0	0	118387	121180	0	0	7095	1547	5548	13203	3553	50881	54079	0	0	0	576	56803	6556	39249	4860																									0	0	0	0	0	0	278	281	0	0	63940	63654	0	0	0	0	0	0	44170	44110	0	0	0	0	0	0	0	0							
241559																																																																																																																																																0	0	24330	6451	6408	0	0	0	0	0	0	0	0	5932	5985	25599	25413	0	5932	5985	9382	9312	0	0	0	0	4251	6892	10940	8724	506	0	0	32	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
241607																																																																																																																																																0	0	309185	0	0	8861	8843	0	0	0	0	0	0	8861	8843	311540	309184	0	0	0	0	0	0	0	0	0	100	400	4500	78951	0	0	0	0	0	9995	214926	0	9173																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
242257																																																																																																																																																0	0	29625	10623	10572	0	0	0	0	0	0	0	0	0	0	66032	64803	0	0	0	5674	5696	0	0	1437	931	506	21998	23643	13192	0	0	0	0	0	0	4477	0	56																									0	0	0	0									0	0	4605	4477	0	0	51	56	0	0	0	0	0	0	0	0							
242444																																																																																																																																																0	0	201476	0	0	0	0	0	0	0	0	0	0	0	0	823086	820177	0	0	0	178480	179248	0	0	1963	3295	1329	7562	7805	154449	29480	0	0	247	3173	327290	81063	104849	99636																									0	0	0	0	0	0	468	489	0	0	413344	411284	0	0	0	0	0	0	198361	196645	0	0	0	0	0	0	0	0							
242949																																																																																																																																																0	0	3991	10610	10521	0	0	0	0	0	0	0	0	0	0	30712	30552	0	0	0	0	0	0	0	500	0	499	5622	4400	0	0	0	0	0	0	20030	0	1	0																									0	0	0	0									0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0							
242958																																																																																																																																																0	0	3500	0	0	0	0	1000	981	0	0	0	0	0	0	33939	33823	0	0	0	21133	21313	0	0	3096	1226	2571	3583	4548	19156	0	4	0	0	0	0	0	548	2187																									0	0	0	0									0	0	0	0	0	0	2802	2735	0	0	0	0	0	0	0	0							
242976																																																																																																																																																0	0	28353	0	0	6770	6756	750	750	0	0	0	0	8379	8422	37925	37793	0	0	0	0	0	0	0	15	478	0	0	2450	3473	4320	1129	232	35	260	1312	6250	12228	14004																									0	0	0	0	779	823	794	802	731	744	6971	6906	0	0	0	0	68	68	12469	12488	0	0	0	0	0	0	0	0							
243375																																																																																																																																																0	0	0	0	0	0	0	10000	9973	0	0	0	0	0	0	2156095	2115503	0	0	0	28135	28181	0	0	0	3398	0	0	12331	232661	22178	1276	0	0	0	229631	326370	179271	1108385																									0	7422	0	7326									0	0	0	0	0	0	1297800	1277326	0	0	0	0	0	0	0	0							
243414																																																																																																																																																0	0	55232	0	0	0	0	1600	1624	0	0	0	0	0	0	106269	106036	0	0	0	24899	25659	0	0	522	0	522	278	3056	18586	8877	0	0	0	99	22500	27830	18056	6232																									0	0	0	0									0	0	0	0	0	0	24763	24288	0	0	0	0	0	0	0	0							
243955																																																																																																																																																0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
244037																																																																																																																																																0	0	11736	3935	3940	0	0	247	245	0	0	0	0	0	0	18166	18409	0	0	0	9274	9444	247	245	1486	2211	100	2003	2910	7487	1047	25	318	10	140	1823	0	335	0																									0	0	0	0									0	0	0	0	0	0	333	335	0	0	0	0	0	0	0	0							
244149																																																																																																																																																0	0	30882	0	0	0	0	0	0	0	0	0	0	18258	18350	23457	23420	0	18258	18350	0	0	0	0	8595	600	7995	14984	4815	5501	7052	0	0	0	0	0	731	0	0																									0	0	0	0	0	0	0	0	0	0	705	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
244158																																																																																																																																																0	0	31528	2001	1981	0	0	1749	1757	0	0	250	250	0	0	114639	112771	0	0	0	27508	27462	15747	15468	3959	1310	2626	7957	45132	52948	1023	0	0	508	340	891	0	37	0																									0	0	0	0									0	0	0	0	0	0	37	37	0	0	0	0	0	0	0	0							
244251																																																																																																																																																0	0	50112	1572	1557	0	0	0	0	0	0	0	0	0	0	384332	386136	0	0	0	152846	155099	0	0	13078	4927	8151	29791	18111	110817	10850	0	0	420	6145	112998	41964	15616	26339																									0	0	0	0									0	0	0	0	0	0	21394	21367	0	0	0	0	0	0	0	0							
245016	29758	29552	0	0	0	11993	11885	2007	2004	0	0	0	0	211160	209450	42141	41720	0	0	0	0	0	25000	24516	10990	11500	9988	0	42267	5000	0	0	0	0	0	184125	0	0	0																									0	0	0	0	144409	143497	40134	39716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													25000	24516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0									0			0		0			0																																																																												
245276																																																																																																																																																0	0	210193	10737	10825	0	0	847	865	0	0	0	0	367507	363653	501921	509182	0	0	0	0	0	0	0	12508	1507	11000	0	365	0	0	0	0	202	19127	168051	652007	22607	1823																									0	0	0	0	0	0	281061	288579	367507	363653	184000	183301	0	0	0	0	0	0	24094	24429	0	0	0	0	0	0	0	0							
245351																																																																																																																																																0	0	59285	0	0	0	0	3980	3922	0	0	0	0	0	0	94889	95018	0	0	0	26173	26207	1000	990	202	3677	202	5101	5949	21910	5092	164	945	0	2148	33810	13877	1798	345																									0	0	0	0									0	0	0	0	0	0	2100	2143	0	0	0	0	0	0	0	0							
245557																																																																																																																																																0	0	30968	25603	25400	0	0	35950	35548	0	0	0	0	0	0	335360	333398	0	0	0	116404	117585	11548	11323	6362	1001	5484	20617	36440	186383	14865	0	32	207	426	1381	6205	7225	53131																									0	0	0	0									0	0	0	0	0	0	61462	60357	0	0	0	0	0	0	0	0							
246022																																																																																																																																																0	0	33292	101270	100062	0	0	0	0	0	0	0	0	0	0	215048	212347	0	0	0	37422	37564	0	0	12859	2358	10501	58347	57549	82448	1144	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
246134																																																																																																																																																0	0	98982	33472	33175	0	0	0	0	0	0	0	0	0	0	309284	309376	0	0	0	119361	120953	7500	7233	0	0	0	1372	23208	130481	24728	1802	0	0	335	49588	77862	0	0																									0	0	0	0	0	0	4055	4015	0	0	126155	125572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
246237																																																																																																																																																0	0	4103	500	504	0	0	0	0	0	0	0	0	0	0	16886	16949	0	0	0	7132	7243	1500	1482	1269	195	1074	3254	2340	7379	0	0	0	0	0	2173	534	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
246451																																																																																																																																																0	0	13543	2997	2948	0	0	0	0	0	0	0	0	0	0	21186	20975	0	0	0	9959	9882	0	0	500	500	0	104	3534	10707	436	0	0	0	0	2491	886	0	2317																									0	0	0	0									0	0	0	0	0	0	2370	2317	0	0	0	0	0	0	0	0							
246657																																																																																																																																																0	0	130812	0	0	0	0	73461	73374	0	0	0	0	48062	48453	473118	470945	0	0	0	113713	114402	141469	141188	4667	102678	14065	7475	43837	157129	50330	0	102	0	0	17903	71924	18557	35005																									0	0	0	0	0	0	6028	5980	0	0	84706	83950	0	0	0	0	0	0	30498	30231	0	0	0	0	0	0	0	0							
246947																																																																																																																																																0	0	24883	518	511	0	0	0	0	0	0	0	0	0	0	47323	47524	0	0	0	17923	18331	0	0	1085	4	1085	4937	2849	14376	1131	0	0	0	0	12295	2770	1694	6381																									0	0	0	0									0	0	0	0	0	0	8189	8075	0	0	0	0	0	0	0	0							
246956																																																																																																																																																0	0	9828	3607	3594	0	0	3211	3334	0	0	372	369	0	0	122671	122948	0	0	0	23708	24339	250	251	254	17621	222	2655	5369	26775	12326	0	6599	0	227	923	8508	23809	17914																									0	15265	0	15182									0	0	0	0	0	0	13496	13330	0	0	0	0	0	0	9835	9764							
247140																																																																																																																																																0	0	20702	6467	6428	1050	1050	0	0	0	0	0	0	13956	14256	136191	134119	0	12865	13166	17407	17481	0	0	2114	3473	1367	4228	10577	28103	12106	0	0	0	41	36163	35007	3920	13090																									0	0	0	0									0	0	0	0	0	0	17336	17009	0	0	0	0	0	0	0	0							
247355																																																																																																																																																0	0	156408	45278	45378	0	0	0	0	0	0	0	0	157464	159982	251470	249996	0	152078	154431	132440	132043	10000	9816	46552	25756	20795	44709	49384	217948	37601	324	683	230	46	8044	1938	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
247476																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	24020	23845	98	101	0	12723	12735	0	0	0	0	508	0	0	0	761	2008	11184	36	49	0	220	2118	7745	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
247551																																																																																																																																																0	0	8054	3005	2990	0	0	0	0	0	0	0	0	1482	1518	6593	6572	0	1482	1518	0	0	0	0	2529	502	2027	5040	485	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
247908																																																																																																																																																0	0	37950	0	0	0	0	24816	24577	0	0	0	0	0	0	437968	428834	0	0	0	2704	2825	5508	5350	1118	0	1118	2768	9922	32855	13353	0	0	1611	1	155621	199247	0	12341																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
248240																																																																																																																																																0	0	40090	17306	17246	0	0	0	0	0	0	0	0	0	0	105972	105432	0	0	0	43840	43828	0	0	3544	250	6917	18919	5153	30231	180	1	0	0	177	5353	6971	11775	19505																									0	0	0	0	0	0	5609	5629	0	0	6944	6874	0	0	0	0	0	0	31148	30715	0	0	0	0	0	0	0	0							
248352																																																																																																																																																0	0	4087	0	0	0	0	500	502	0	0	1000	1002	0	0	30298	30399	0	0	0	17607	17780	500	502	96	0	96	547	298	10775	7581	0	0	8	75	1509	4144	2465	2901																									0	0	0	0	0	0	103	109	0	0	5639	5627	0	0	0	0	0	0	3773	3741	0	0	0	0	0	0	0	0							
248455																																																																																																																																																0	0	72018	0	0	0	0	0	0	0	0	0	0	0	0	324745	328463	0	0	0	197001	201551	0	0	16666	6726	10305	50199	49870	89263	114	283	356	0	0	88619	32729	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
248633																																																																																																																																																0	0	32312	0	0	0	0	9722	9939	0	0	519	539	1074	1078	71173	71479	0	1074	1078	23575	24051	4304	4285	2001	1590	1659	2508	16512	46049	2301	0	0	0	0	1507	0	364	63																									0	0	0	0									0	0	0	0	0	0	419	427	0	0	0	0	0	0	0	0							
248745																																																																																																																																																0	0	872	0	0	0	0	0	0	0	0	0	0	0	0	75166	76380	0	0	0	49875	51591	0	0	4290	601	3690	6352	6183	42559	6893	2	0	0	0	562	2204	911	6424																									0	0	0	0									0	0	0	0	0	0	7593	7335	0	0	0	0	0	0	0	0							
249416																																																																																																																																																0	0	16462	0	0	0	0	0	0	0	0	0	0	0	0	67108	66321	0	0	0	5330	5310	0	0	254	1062	254	0	1403	4923	1418	768	1716	178	0	13326	39620	0	1653																									0	0	0	0									0	0	0	0	0	0	1684	1653	0	0	0	0	0	0	0	0							
249612																																																																																																																																																0	0	1456149	302212	315044	0	0	238934	235651	0	0	110474	110040	471430	480314	3337100	3356702	0	0	0	0	0	0	0	1003	701106	5080	147483	276374	489648	271183	406	108	140	196	60485	456890	282490	1136545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5456	6106	471430	480314	38960	40687	0	0	0	0	0	0	0	0	0	0	930	979	0	0	13	14	0	0	0	0	0	0	
249658																																																																																																																																																0	0	8841	7415	7404	0	0	0	0	0	0	0	0	0	0	25208	25772	0	0	0	10840	11230	0	0	574	0	0	995	3799	13573	267	0	0	0	123	730	0	302	5983																									0	0	0	0									0	0	0	0	0	0	6184	6285	0	0	0	0	0	0	0	0							
250430																																																																																																																																																0	0	8736	2024	1987	0	0	1000	1000	0	0	0	0	500	501	49267	49629	0	500	501	31687	32260	6000	5864	2582	1386	1683	4865	10246	27463	528	3	15	108	258	1566	2009	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
250476																																																																																																																																																0	0	2453	0	0	0	0	1600	1571	0	0	0	0	0	0	4355	4304	0	0	0	0	0	1600	1571	1	1571	0	0	0	0	0	1	0	0	1	280	484	1967	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	1990	1967	0	0	0	0							
250850																																																																																																																																																0	0	23687	0	0	0	0	0	0	0	0	0	0	0	0	63543	64677	0	0	0	49493	50729	0	0	3337	2125	1212	6775	6502	32762	1353	0	0	0	0	5396	2622	5342	588																									0	0	0	0									0	0	0	0	0	0	6012	5931	0	0	0	0	0	0	0	0							
251352																																																																																																																																																0	0	68536	0	0	0	0	12000	11990	0	0	0	0	0	0	138716	137614	0	0	0	108534	107848	12000	11990	70	0	70	2434	1943	52465	55367	0	0	0	0	0	17776	0	0																									0	0	0	0	0	0	16006	15665	0	0	2176	2111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
251558																																																																																																																																																0	0	2525	47898	47357	0	0	1626	1650	0	0	0	0	0	0	202105	200894	0	0	0	70388	71619	0	0	8419	2782	5636	23429	96708	69966	173	5	0	0	0	0	0	1194	1000																									0	0	0	0									0	0	0	0	0	0	2160	2194	0	0	0	0	0	0	0	0							
251745																																																																																																																																																0	0	68330	26958	26829	0	0	0	0	0	0	0	0	47264	47189	155684	155355	0	47264	47189	0	0	0	0	27415	13292	14123	45192	41190	38346	0	0	0	57	872	49547	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
251978																																																																																																																																																0	0	3442	0	0	0	0	0	0	0	0	0	0	1805	1858	1701	1694	0	1750	1801	0	0	0	0	428	0	419	370	390	1797	0	31	24	1	18	13	437	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
252041																																																																																																																																																0	0	44238	7051	7013	0	0	4984	4957	0	0	0	0	0	0	49973	50650	0	0	0	37938	38680	0	0	3517	57	3460	11378	9191	26563	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
252452																																																																																																																																																0	0	14732	3998	3970	0	0	0	0	0	0	0	0	0	0	78561	78637	0	0	0	40479	40803	0	0	4757	3355	1402	3105	4747	21747	11314	0	93	16	884	16187	15786	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
252658																																																																																																																																																0	0	5657	5491	5472	0	0	0	0	0	0	0	0	0	0	5672	5657	0	0	0	181	185	0	0	2833	2033	800	2709	0	115	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
253356																																																																																																																																																0	0	179324	0	0	0	0	5000	5215	0	0	0	0	11322	11591	526492	528612	0	11322	11591	243671	246435	0	0	9394	4688	4706	26869	21649	147122	67177	0	0	0	2749	145142	105013	12915	1904																									0	0	0	0	0	0	8855	8765	0	0	244738	244138	0	0	0	0	0	0	14401	14272	0	0	0	0	0	0	0	0							
