"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
709956																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
710176																																																																																																																																																																																																																																																	
710859																																																																																																																																																																																																																																																	
711472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1873	0	0	0	0	0	507046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508919	0	0	507046	1873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1873	0	0	0	1873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1873	0	0	0	0	0	0	0	0	0	0	0	507046																																																																																						
711520																																																																																																																																																																																																																																																	
711548																																																																																																																																																																																																																																																	
711753																																																																																																																																																																																																																																																	
711801																																																																																																																																																																																																																																																	
712059																																																																																																																																																																																																																																																	
712273																																																																																																																																																																																																																																																	
712648																																																																																																																																																																																																																																																	
712956																																																																																																																																																																																																																																																	
713047																																																																																																																																																																																																																																																	
713252																																																																																																																																																																																																																																																	
713476																																																																																																																																																																																																																																																	
713926																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	188654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188654	0	0	188654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
714165																																																																																																																																																																																																																																																	
714437																																																																																																																																																																																																																																																	
714839																																																																																																																																																																																																																																																	
714978																																																																																																																																																																																																																																																	
715032																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
715050																																																																																																																																																																																																																																																	
715144																																																																																																																																																																																																																																																	
715340																																																																																																																																																																																																																																																	
715470																																																																																																																																																																																																																																																	
715630																																																																																																																																																																																																																																																	
715872																																																																																																																																																																																																																																																	
715975																																																																																																																																																																																																																																																	
716374																																																																																																																																																																																																																																																	
716655																																																																																																																																																																																																																																																	
716833																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	435738	6203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441941	0	0	435738	6203	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
716851																																																																																																																																																																																																																																																	
716954																																																																																																																																																																																																																																																	
717232																																																																																																																																																																																																																																																	
717670																																																																																																																																																																																																																																																	
717737																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	136872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136872	0	136872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
717924																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160769	1211031	3264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1375064	0	160769	1211031	3264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
718079																																																																																																																																																																																																																																																	
718145																																																																																																																																																																																																																																																	
718275																																																																																																																																																																																																																																																	
718538																																																																																																																																																																																																																																																	
719030																																																																																																																																																																																																																																																	
719610																																																																																																																																																																																																																																																	
719656																																																																																																																																																																																																																																																	
719964																																																																																																																																																																																																																																																	
720157																																																																																																																																																																																																																																																	
720344																																																																																																																																																																																																																																																	
720746																																																																																																																																																																																																																																																	
720858																																																																																																																																																																																																																																																	
721350																																																																																																																																																																																																																																																	
721752																																																																																																																																																																																																																																																	
721949																																																																																																																																																																																																																																																	
722227																																																																																																																																																																																																																																																	
722432																																																																																																																																																																																																																																																	
722544																																																																																																																																																																																																																																																	
722777	718898	677849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208907	0	0	123428	-12056	0	11351193	50063	0	0	0	0	0	196582	0	0	196582	0	0	0	0	0	0	0	0	718898	0	36331	0	0	36331	0	12574030	-12056	0	12426432	135542	0	0	0	0	0	3100	0	680949	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	727210	3100	0	728231	2079	79730	0	0	0	79730	129177	0	0	123428	5749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49358	0	0	47279	2079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85479	49358	0	0	47279	2079	196582	0	0	190640	0	0	11413312																																																																																						
722816																																																																																																																																																																																																																																																	
723112	2443049	1678683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1219364	0	709	400360	0	127034	37382086	0	0	0	0	0	0	1633300	0	0	1633300	0	150641	0	0	0	150641	0	27570	2376151	39328	912741	0	298121	614620	0	43868215	0	453434	42406517	1008264	0	0	0	0	0	0	397561	1273533	7589	527753	0	110365	417388	0	0	0	0	0	0	0	0	0	0	0	2434686	0	515672	1698291	220723	818295	0	0	0	818295	401069	0	709	400360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228250	0	7746	7370	213134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	818295	228250	0	7746	7370	213134	1783941	0	0	1725430	0	0	37509120																																																																																						
723158																																																																																																																																																																																																																																																	
723550																																																																																																																																																																																																																																																	
723653																																																																																																																																																																																																																																																	
723756																																																																																																																																																																																																																																																	
723868																																																																																																																																																																																																																																																	
724230																																																																																																																																																																																																																																																	
724548																																																																																																																																																																																																																																																	
724744																																																																																																																																																																																																																																																	
724904																																																																																																																																																																																																																																																	
724940																																																																																																																																																																																																																																																	
725077																																																																																																																																																																																																																																																	
725732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192282	0	0	192282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192282																																																																																						
725741																																																																																																																																																																																																																																																	
726458																																																																																																																																																																																																																																																	
726953																																																																																																																																																																																																																																																	
727174																																																																																																																																																																																																																																																	
728948																																																																																																																																																																																																																																																	
728957																																																																																																																																																																																																																																																	
729011																																																																																																																																																																																																																																																	
729057																																																																																																																																																																																																																																																	
729178																																																																																																																																																																																																																																																	
729310																																																																																																																																																																																																																																																	
729459																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729570																																																																																																																																																																																																																																																	
729842																																																																																																																																																																																																																																																	
729945																																																																																																																																																																																																																																																	
730745																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731050																																																																																																																																																																																																																																																	
731247																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	733	0	1717	0	0	0	0	0	0	0	0	0	0	0	0	232202	236283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468485	0	232202	236283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731957																																																																																																																																																																																																																																																	
732178																																																																																																																																																																																																																																																	
732253																																																																																																																																																																																																																																																	
732637																																																																																																																																																																																																																																																	
732758																																																																																																																																																																																																																																																	
732918																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	766	137284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138050	0	766	137284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
732954																																																																																																																																																																																																																																																	
733054																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733540																																																																																																																																																																																																																																																	
733559																																																																																																																																																																																																																																																	
733661																																																																																																																																																																																																																																																	
733755																																																																																																																																																																																																																																																	
733951																																																																																																																																																																																																																																																	
734248																																																																																																																																																																																																																																																	
734350																																																																																																																																																																																																																																																	
734538																																																																																																																																																																																																																																																	
734613																																																																																																																																																																																																																																																	
735049																																																																																																																																																																																																																																																	
735067																																																																																																																																																																																																																																																	
735414																																																																																																																																																																																																																																																	
735441																																																																																																																																																																																																																																																	
735768																																																																																																																																																																																																																																																	
735973																																																																																																																																																																																																																																																	
736158																																																																																																																																																																																																																																																	
736206																																																																																																																																																																																																																																																	
736550																																																																																																																																																																																																																																																	
736662																																																																																																																																																																																																																																																	
737548																																																																																																																																																																																																																																																	
738013																																																																																																																																																																																																																																																	
738040																																																																																																																																																												0	0	0	0	0	0	0	0				88769	345654	88769	345654	0	0		0	0		0	0	0	0	0	108	360851	14177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375136	0	108	360851	14177	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
738143																																																																																																																																																																																																																																																	
738255																																																																																																																																																																																																																																																	
738303																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	105184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105184	0	0	105184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
738657																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
738769																																																																																																																																																																																																																																																	
739346																																																																																																																																																																																																																																																	
739355																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
739560																																																																																																																																																																																																																																																	
739832																																																																																																																																																																																																																																																	
740249																																																																																																																																																																																																																																																	
741068																																																																																																																																																																																																																																																	
741152																																																																																																																																																																																																																																																	
741330																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2400	0	0	2400	0	0	139985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142385	0	0	142385	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	0						2400			2400										
741358																																																																																																																																																																																																																																																	
741648																																																																																																																																																																																																																																																	
741844																																																																																																																																																																																																																																																	
741956																																																																																																																																																																																																																																																	
741974																																																																																																																																																																																																																																																	
742056																																																																																																																																																																																																																																																	
742542																																																																																																																																																																																																																																																	
742636																																																																																																																																																																																																																																																	
742944																																																																																																																																																																																																																																																	
743679																																																																																																																																																																																																																																																	
743950																																																																																																																																																																																																																																																	
744256																																																																																																																																																																																																																																																	
744854																																																																																																																																																																																																																																																	
745150																																																																																																																																																																																																																																																	
745347																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746157																																																																																																																																																																																																																																																	
746429																																																																																																																																																																																																																																																	
746755																																																																																																																																																																																																																																																	
746942																																																																																																																																																																																																																																																	
746979																																																																																																																																																																																																																																																	
747051																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
747257																																																																																																																																																																																																																																																	
748254																																																																																																																																																																																																																																																	
748357																																																																																																																																																																																																																																																	
748441																																																																																																																																																																																																																																																	
748964																																																																																																																																																																																																																																																	
749242																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		31857	0	0	31857	0	0	2161709	0	448959	0	0	448959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2642525	0	0	2642525	0	0	0	0	0	0	0	0	0	0	12744	0	0	12744	0						31857			31857										
749635																																																																																																																																																																																																																																																	
749840																																																																																																																																																																																																																																																	
749943																																																																																																																																																																																																																																																	
749952																																																																																																																																																																																																																																																	
750051																																																																																																																																																																																																																																																	
750127																																																																																																																																																																																																																																																	
750239																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191207	201480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392687	0	191207	201480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
750341																																																																																																																																																																																																																																																	
750444																																																																																																																																																																																																																																																	
750846																																																																																																																																																																																																																																																	
751254																																																																																																																																																																																																																																																	
751656																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	729914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729914	0	0	729914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
751852																																																																																																																																																																																																																																																	
752644																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
