"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
61832																																		0	227	0	0	0	0		227	0	0	0	0	2201	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					100	6881	0	0	0	0	0	0																					http://www.fnbmd.com	
61953																																		0	0	0	0	0	0		0	0	0	0	0	159	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					277	5852	0	0	0	0	0	0																					FNBCOWETA.COM	
62044																																		0	0	0	0	0	55		0	0	0	0	0	283	1	0			0	0	0	4	51	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.sebreedeposit.com	
62110																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					12780	0																					0	0	0	0	0	0	0	0																					www.rockco.com	
62147																																		250	0	4000	0	250	4012		0	0	0	0	0	138	0	344			0	4000	0	0	0	0	0	12	0	0	0	12						0																					96	3189	12	301	0	0	12	0																					www.cfbwi.bank	
63050																																		1255	0	0	1229	0	0		0	0	0	0	0	294	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	26																					389	6710	0	0	0	0	0	0																					mydsb.com	
63069	611262	0	0	592136	11	650212		42362	2	11	true	12815658	31234	0	0	0	0	0	31234	243499	343267	32212	650212	0	0	53961	19115	0	0			0	0						650212		0	0	0	0	0																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						14362	3186487	0	0	0	0	0	0																					www.cnb.com	
63201																																		0	0	0	0	0	0		0	0	0	0	0	1308	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					79	10533	0	0	0	0	0	0																					http://www.cayugalakenationalbank.com	
63573																																		0	0	19120	0	0	19710		0	0	0	0	0	0	0	0			0	19120	0	590	0	0	0	0	0	0	0	0					0	0																					86	12832	0	0	0	0	0	0																					www.walpolecoop.com	
63733																																		5642	40	4372	4454	0	30238		0	0	40	0	0	4509	2	0	false	0	0	4372	3724	3828	18314	0	0	0	0	0	0	0	false	false	0	0	39	1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1171	22624	0	0	0	0	0	0																					http://www.citizens-bank.org	
63742																																		8542	0	5000	5725	1560	10922		0	0	0	0	0	16896	8	1560			0	5000	0	5922	0	5000	0	0	0	0	0	0						1257																					225	16080	0	0	0	0	0	0																					HTTP://HTBWI.COM	
63751																																		0	0	1	0	0	1		0	0	0	0	0	10	0	0	false	0	0	1	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																						
64150																																		1030	0	0	1030	0	1393		0	0	0	0	0	1874	1	0			0	0	0	393	1000	0	0	0	0	0	0	0						0																					53	1853	0	0	0	0	0	0																					http://www.wyomingbank.bank	
64552																																		13506	427	0	139	13367	0		427	0	0	0	0	1707	1	13367	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					623	31248	0	0	0	0	0	0																					www.ccb.bank	
64730																																		0	1533	0	0	0	0		1533	0	0	0	0	405	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.ibankfmb.com	
65205																																		0	0	0	0	0	0		0	0	0	0	0	39	0	0			0	0	0	0	0	0	0	0	0	0	0	0					16828	0																					223	10168	0	0	0	0	0	0																					www.torringtonsavings.bank	
65513	0	0	0	0	0	20400		220	0	0	false	0	20400	0	0	0	0	0	20400	0	0	0	0	0	0	0	0	0	0			0	0						20400		0	0	0	0	0																0		false	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0	0	0	0	0	0	0																					www.deltabank.net	
65559																																		0	0	0	0	0	0		0	0	0	0	0	1882	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					390	18772	0	0	0	0	0	0																					www.pioneerbankandtrust.com	
65746																																		6370	1118	0	5658	0	42326		118	97	0	0	903	799	0	0	true	0	0	0	11353	23293	7680	0	0	0	0	0	0	0	false	false	0	0		712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					686	35529	0	0	0	0	0	0																					http://www.cubbank.com	
65858																																		23413	100	5000	23413	0	5022		59	0	0	0	41	3205	1	0			0	5000	0	0	0	0	0	0	0	22	0	22					150	0																					585	42078	0	0	0	0	0	0																					www.emprisebank.com	
66154																																		0	0	27	0	0	5420		0	0	0	0	0	748	1	0			0	27	89	3289	2015	0	0	0	0	0	0	0					0	0																					249	7656	0	0	0	0	0	0					www.westtnbank.com	West Tennessee Bank															www.decaturcountybank.com	
66275																																		0	167	0	0	0	0		0	0	56	0	111	14326	5	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					640	15919	0	0	0	0	0	0																					www.firstsouthern.com	
66677																																		2880	0	26900	0	2716	46312		0	0	0	0	0	780	1	2716	false	0	0	26900	16512	2900	0	0	0	0	0	0	0	0	true	false	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	2	76	0	0	0	0	0	0					www.kentuckyfederal.com	Kentucky Federal, a division of Cincinnati Federal															www.cincinnatifederal.com	
67142																																		0	95	10000	0	0	21000		0	0	0	0	95	1100	0	0			0	10000	0	0	11000	11000	0	0	0	0	0	0					0	0																					58	2383	0	0	0	0	0	0																					http://www.ptsb-in.com	
67151																																		325	0	2500	325	0	29600		0	0	0	0	0	0	0	0			0	24600	0	0	5000	5000	0	0	0	0	0	0						0																					297	22842	0	0	0	0	0	0																					www.kirkpatrickbank.com	
67209																																		522	0	12180	0	522	40154		0	0	0	0	0	23548	6	522			96	12180	5000	271	399	5000	96	0	22208	0	0	22304					16238	0																					399	38094	22208	5857	0	0	22208	0						Newburyport Bank															http://www.newburyportbank.com	
67254																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.yacenter.org	
67656																																		6963	1679	0	5533	0	0		1350	0	179	0	150	2565	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		1430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	919	66923	0	0	0	0	0	0																					firstsavingsbanks.com	
67870																																		0	81	0	0	0	8575		81	0	0	0	0	582	0	0			0	0	575	3833	4167	8575	0	0	0	0	0	0					0	0																					197	13611	0	0	0	0	0	0																					www.tcfederal.com	
68671																																		0	729	7000	0	0	7000		729	0	0	0	0	0	0	0			0	7000	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																					www.grandbankfsb.com	
68756																																		3635	305	0	2892	0	0		0	0	305	0	0	103	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					572	23069	0	0	0	0	0	0																					http://www.lnbok.com	
68831																																		0	230	0	0	0	0		0	0	0	0	230	587	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					431	8159	0	0	0	0	0	0																					www.bankoffranklin.com	
69333																																		0	4700	0	0	0	0		10	0	1749	0	2941	9840	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					782	58435	0	0	0	0	0	0																					http://www.yourcnb.com	
69678																																		295	0	0	0	295	0		0	0	0	0	0	5577	4	295			0	0	0	0	0	0	0	0	0	0	0	0					8	0																					243	36145	0	0	0	0	0	0																					www.bakerboyer.com	
70218																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																						
70414																																		541	0	1000	0	541	1529		0	0	0	0	0	15822	1	795			0	1000	0	0	0	0	0	0	0	529	0	529						0																					103	3377	0	0	0	0	0	0																					http://WWW.NORRYBANK.COM	
70638																																		3471	891	1000	0	3386	2421		114	0	0	0	777	431	0	3386			4	1000	0	0	0	0	4	3	124	1290	0	1421						85																					858	49062	0	0	0	0	0	0					www.pbcdspecials.com		www.pbratespecials.com		www.pb-ms.com		www.pbonlinecdspecials.com		www.peoplesbankms.com		www.peoplesbankmtg.com		www.peoplesbankba.com				www.peoplesbank-ms.com	
70955																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
71073																																		0	0	4000	0	0	24116		0	0	0	0	0	977	1	0			0	4000	9500	7500	3000	0	0	46	44	26	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																					http://www.HomeFedNiles.com	
71457																																		499	0	0	0	499	8764		0	0	0	0	0	1297	1	499			2264	0	0	2500	4000	0	2264	0	0	0	0	0					0	0																					375	10453	0	0	0	0	0	0																					http://www.bruningbank.com	
71859																																		0	0	0	0	0	11655		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	11655	0	0	0	11655						0																					593	47786	11655	19118	0	0	11655	0																					www.cbwbank.com	
72258																																		0	0	0	0	0	0		0	0	0	0	0	5895	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					435	23161	0	0	0	0	0	0																					www.conversecountybank.com	
72351																																		0	0	0	0	0	0		0	0	0	0	0	77	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					48	701	0	0	0	0	0	0																					www.fsbwathena.com	
72454																																		0	595	0	0	0	0		0	595	0	0	0	4878	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					310	3894	0	0	0	0	0	0																					www.freeportstatebank.com	
72678																																		0	189	0	0	0	14250		0	0	189	0	0	873	0	0			0	0	0	14250	0	0	0	0	0	0	0	0					0	0																					231	7757	0	0	0	0	0	0																					www.belmont-savings.com	
73116																																		0	0	0	0	0	10000		0	0	0	0	0	5316	2	0			0	0	10000	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.artisansbank.com	
73152																																		0	0	0	0	0	0		0	0	0	0	0	460	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					156	1887	0	0	0	0	0	0																					www.fairview.bank	
73554																																		319	233	0	100	0	22500		0	0	0	0	233	126	0	0			0	0	0	2000	20500	19500	0	0	0	0	0	0					0	219																					345	7345	0	0	0	0	0	0						Pathway Financial Centre															www.pathwaybank.com	
73956																																		0	163	0	0	0	0		0	0	163	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					151	3100	0	0	0	0	0	0																					www.ssbwellington.com	
74056																																		382	0	0	382	0	3392		0	0	0	0	0	740	0	0			0	0	1392	0	2000	0	0	0	0	0	0	0						0																					295	5375	0	0	0	0	0	0																					http://www.southcentralstatebank.com	
74140																																		6964	264	50000	4700	2208	70000		0	0	114	0	150	31056	5	2740	true	0	0	50000	10000	0	10000	0	0	0	0	0	0	0	true	false	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					859	62100	0	0	0	0	0	0																					www.isabellabank.com	
74403																																		4838	0	344	2546	546	7854		0	0	0	0	0	7333	1	698	true	0	0	344	452	891	6167	0	0	0	0	0	0	0	true	false	0	0	0	1746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					481	54982	0	0	0	0	0	0					www.themerrimack.com		www.mcsbnhonline.com														http://www.mcsbnh.com	
74449																																		0	0	0	0	0	0		0	0	0	0	0	76	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					42	480	0	0	0	0	0	0																					http://www.bank1stnational.com	
75259																																		1393	257	0	54	681	20000		257	0	0	0	0	15086	2	1151			0	0	20000	0	0	0	0	0	0	0	0	0					0	658																					545	73703	0	0	0	0	0	0					www.firstoklahoma.bank																www.firstoklahomabank.com	
75446																																		12874	0	5143	12102	0	28233		0	0	0	0	0	247	0	0			0	5143	14599	2001	6490	0	0	0	0	0	0	0					2	772																					516	10281	0	0	0	0	0	0																					www.sosb-ia.com	
75455																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					16	374	0	0	0	0	0	0																					www.nsbgonvick.com	
75633	3160800	3182	0	3097352	23080	4278989		1512	0	24768	true	0	1314035	0	0	0	0	0	1714035	213790	10664	2340500	245161	0	0		40368	0	0												248	0	1591	1343	0																0		true	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						19239	2463852	0	0	0	0	0	0						BMO Harris		BMO Harris Bank													http://www.bmoharris.com	
75651																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					4000	0																					66	951	0	0	0	0	0	0																					http://www.cerescobank.com	
76153																																		0	0	0	0	0	400		0	0	0	0	0	868	0	0	false	0	0	0	400	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					63	1045	0	0	0	0	0	0																					http://https://bankofclarks.net	
76443																																		175	0	7	0	175	726		0	0	0	0	0	245	0	175			0	7	33	34	652	0	0	0	0	0	0	0						0																					24	478	0	0	0	0	0	0																					http://www.tpbtaylorsville.com	
76854																																		0	0	10000	0	0	15000		0	0	0	0	0	2173	1	0			0	10000	0	0	5000	0	0	0	0	0	0	0						0																					593	34121	0	0	0	0	0	0																					http://www.grandbank.com	
77150																																		0	0	1071	0	0	1791		0	0	0	0	0	0	0	0	false	0	0	1071	649	71	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					31	618	0	0	0	0	0	0																					http://www.ffmbank.com	
77253																																		120	258	0	120	0	0		0	0	258	0	0	274	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					214	2732	0	0	0	0	0	0																					www.myhnb.com	
77422																																		0	0	2500	0	0	10500		0	0	0	0	0	0	0	0			0	2500	2000	6000	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://cbbonline.com	
77851																																		54672	12330	0	46490	1731	103		0	0	0	0	12330	11761	6	1731	true	0	3	0	0	0	100	0	3	0	0	0	0	0	true	true	0	0		6451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1811	96287	0	0	0	0	0	0																					http://www.bankeasy.com	
78157																																		0	0	0	0	0	0		0	0	0	0	0	347	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					18	605	0	0	0	0	0	0																					http://www.banderabank.com	
78241																																		0	0	0	0	0	0		0	0	0	0	0	769	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.fnbmcgehee.com	
78559																																		517	60	500	316	0	750		0	0	0	0	60	24	0	0			0	500	250	0	0	0	0	0	0	0	0	0					0	201																					65	1082	0	0	0	0	0	0																					http://www.summitnb.com	
79042																																		0	0	0	0	0	1912		0	0	0	0	0	0	0	0	false	0	0	0	0	0	1912	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.westpointbank.com	
79127																																		0	0	11	0	0	50		0	0	0	0	0	1978	3	0			0	11	16	10	13	0	0	0	0	0	0	0						0																					26	1466	0	0	0	0	0	0																					www.homenatlbank.com	
79145																																		0	0	1075	0	0	16030		0	0	0	0	0	145	0	0			0	1075	10270	4000	685	0	0	0	0	0	0	0					0	0																					76	2662	0	0	0	0	0	0																					www.FandMStBk.com	
79257																																		2078	0	0	1600	0	5989		0	0	0	0	0	0	0	0			0	0	0	1428	4561	0	0	0	0	0	0	0						478																					3	112	0	0	0	0	0	0																					http://www.grovebancorp.com	
79855																																		0	0	0	0	0	0		0	0	0	0	0	5504	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					111	10606	0	0	0	0	0	0																					www.citybankandtrust.com	
80150																																		120	488	0	0	0	78		0	0	0	0	488	165	0	0			0	0	0	0	0	0	0	0	78	0	0	0					0	120																					1041	15694	0	0	0	0	0	0																					www.ffb-sd.com	
80374																																		2	0	0	0	2	0		0	0	0	0	0	1006	0	2			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	45	1546	0	0	0	0	0	0					www.firstfeddetla.com																www.firstfeddelta.bank	
80431																																		0	785	0	0	0	0		0	654	52	0	79	1184	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					52	534	0	0	0	0	0	0																					http://www.myubtc.com	
81175																																		3003	0	5000	1620	1383	11768		0	0	0	0	0	14551	3	1383			0	5000	0	3000	3000	11000	0	0	0	768	0	0						0																					640	22389	0	0	0	0	0	0																					http://www.equitableonline.com	
82033																																		0	0	0	0	0	5000	true	0	0	0	0	0	515	1	0	false		0	0	0	5000	0	0	0	0	0	0	0	0						0																					119	6392	0	0	0	0	0	0																					http://www.fnbpasco.com	
82257																																		0	0	3500	0	0	3500		0	0	0	0	0	0	0	0			0	3500	0	0	0	0	0	0	0	0	0	0						0																					47	1951	0	0	0	0	0	0																					WWW.BRYANTSTATEBANK.COM	
82350																																		0	0	0	0	0	22		0	0	0	0	0	6020	2	0			0	0	18	0	4	0	0	0	0	0	0	0						0																					31	612	0	0	0	0	0	0																					http://www.lauderdalecountybank.com	
82659																																		13	0	0	13	0	1142		0	0	0	0	0	5	0	0	false	0	0	0	1000	0	0	0	0	0	0	142	0	142	true	false	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					407	2686	0	0	0	0	0	0																					http://www.csbankmn.com	
83151																																		604	120	0	604	0	0		120	0	0	0	0	1748	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					283	21083	0	0	0	0	0	0																					www.flagshipbanks.com	
83236																																		0	0	0	0	0	0		0	0	0	0	0	5710	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					11	2758	0	0	0	0	0	0																					http://www.bankofthesouth.com	
83375																																		861	1624	15	629	0	15		226	0	0	0	1398	13229	3	0			0	15	0	0	0	0	0	0	0	0	0	0					1610	232																					403	65167	0	0	0	0	0	0																					www.mycenturybank.com	
83638	21377	400	0	19506	537	808615		4329	4	537	true	0	0	0	104063	174552	530000	0	0	0	0	0	0	0	0		1334	0	0			0	0						808614		0	0	400	0	0																0		false	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						536	23567	0	0	0	0	0	0					digitalbank.amerantbank.com		remotedeposit.amerantbank.com		online.amerantbank.com/login												www.amerantbank.com	
83834																																		0	52	0	0	0	2638		0	0	52	0	0	733	0	0			283	0	0	0	0	0	283	0	1498	857	0	2638						0																					111	5373	0	0	0	0	0	0																					http://www.americanbankandtrust.net	
83852																																		256	0	0	123	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						133																					12	653	0	0	0	0	0	0																					http://www.richlandstate.org	
83955																																		0	39	800	0	0	1996		0	0	39	0	0	2827	2	0			0	800	0	0	1196	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.greenfieldbank.com	
84046																																		0	0	3400	0	0	6635		0	0	0	0	0	1040	1	0			2500	3400	735	0	0	0	2500	0	0	0	100	2500						0																					148	2144	0	0	0	0	0	0																					www.ft-sb.com	
84541																																		7913	140	22	6903	0	2384		0	0	137	0	3	5435	3	0			0	22	0	0	256	0	0	0	2106	0	0	0						1010																					2845	80845	0	0	0	0	0	0																					http://www.gbtonline.com	
84804																																		0	0	0	0	0	0		0	0	0	0	0	774	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://citizensbankofcapevincent.com	
85052																																		0	0	0	0	0	0		0	0	0	0	0	41	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					102	7327	0	0	0	0	0	0																					www.uintabank.com	
85472																																		521473	106	0	500320	241	107354		0	0	106	0	0	1615	1	710	false	0	99283	0	0	0	0	0	99283	0	0	8071	0	8071	true	true	0	0	31171	20912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					696	83010	0	0	0	0	0	0																					www.oceanfirst.com	
85931																																		0	0	0	0	0	0		0	0	0	0	0	2497	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					268	16422	0	0	0	0	0	0																					http://www.pattersonstatebank.com	
86349																																		0	77	0	0	0	0		0	0	77	0	0	2084	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					354	5977	0	0	0	0	0	0																					www.unionbankofmena.com	
86675																																		116	300	0	5	0	0		225	0	75	0	0	1397	0	0			0	0	0	0	0	0	0	0	0	0	0	0						111																			2	true	369	23538	0	0	0	0	0	0																					www.rosedalefederal.com	
87047																																		0	0	0	0	0	0		0	0	0	0	0	253	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					28	2122	0	0	0	0	0	0						Porter Bank		Pines Bank													http://www.porterstatebank.com	
87159																																		0	0	0	0	0	0		0	0	0	0	0	253	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					48	2365	0	0	0	0	0	0																					www.fsbnewcastle.com	
87234																																		195	0	1000	195	0	15000		0	0	0	0	0	26772	5	0			0	1000	9000	5000	0	0	0	0	0	0	0	0						0																					82	3618	0	0	0	0	0	0																					http://www.fnbmt.com	
87476																																		127	0	1000	0	127	1000		0	0	0	0	0	281	0	127			0	1000	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.wilmingtonsavings.com	
87579																																		0	0	6151	0	0	31151		0	0	0	0	0	81	0	0	false	0	0	18151	2000	11000	0	15000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	3773	57862	0	0	0	0	0	0					www.banknovo.com																www.middlesexfederal.com	
88231																																		6783	14	0	0	6715	20000		14	0	0	0	0	24	0	8072			0	0	0	0	20000	0	0	0	0	0	0	0						68																			1	true	583	37008	0	0	0	0	0	0																					www.banksouth.com	
88259																																		0	0	925	0	0	3784		0	0	0	0	0	0	0	0			0	925	1560	923	361	1269	0	0	15	0	0	15						0																					140	2802	0	0	0	0	0	0																					http://www.janesvillestatebank.com	
88352																																		0	0	0	0	0	0		0	0	0	0	0	188	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.bediasbank.com	
88455																																		18891	0	6829	17667	0	20829		0	0	0	0	0	91	0	0			0	6829	0	3000	11000	0	0	0	0	0	0	0						1224																					1102	19274	0	0	0	0	0	0																					www.myheartland.bank	
88950																																		0	0	5000	0	0	9000		0	0	0	0	0	983	1	0			0	5000	4000	0	0	0	0	0	0	0	0	0						0																					196	9881	0	0	0	0	0	0																					www.financialsecuritybank.com	
89032																																		0	315	0	0	0	0	true	0	0	140	0	175	1167	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					75	4841	0	0	0	0	0	0																					http://www.plaqbank.com	
89135																																		0	0	0	0	0	0		0	0	0	0	0	1289	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					8	140	0	0	0	0	0	0																					www.fnbwauchula.com	
89854																																		0	42	0	0	0	6252		0	42	0	0	0	3567	4	0			1	0	4250	2000	0	0	1	1	0	0	0	0						0																					178	8251	0	0	0	0	0	0																					www.minnstarbank.com	
89957																																		0	0	0	0	0	0		0	0	0	0	0	69	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					5	267	0	0	0	0	0	0																					http://cenderabank.com	
90047																																		0	0	0	0	0	0		0	0	0	0	0	701	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					50	1442	0	0	0	0	0	0																					www.palosavingsbank.com	
90177																																		0	864	10576	0	0	66604		0	0	864	0	0	1313	0	0			0	10576	12999	8423	34606	0	0	0	0	0	0	0					16	0																			1	true	37	299	0	0	0	0	0	0																					www.firstwithus.com	
90328																																		5289	0	10000	3257	0	10000		0	0	0	0	0	6333	5	0			0	10000	0	0	0	10000	0	0	0	0	0	0					54	2032																					2008	61454	0	0	0	0	0	0																					http://www.skylinenationalbank.com	
90337																																		0	1674	0	0	0	6400		856	0	0	0	818	886	0	0	false	0	0	0	6400	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					325	35381	0	0	0	0	0	0					HTTP://WWW.UCBANKING.BIZ		HTTP://WWW.UCBANKING.US		HTTP://WWW.UCBANKING.INFO		HTTP://WWW.UCBANKING.MOBI		HTTP://WWW.UCBANKING.NET		HTTP://WWW.UCBANKING.ORG		HTTP://WWW.UCBANKING.BANK				HTTP://WWW.UCBANKING.COM	
90579																																		0	0	0	0	0	0		0	0	0	0	0	315	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																					http://www.firstfedweb.com	
91615																																		0	0	1000	0	0	2000		0	0	0	0	0	1254	1	0			0	1000	0	1000	0	0	0	0	0	0	0	0						0																					125	2076	0	0	0	0	0	0																					www.antwerpexchangebank.com	
91754																																		20175	0	0	20175	0	0		0	0	0	0	0	6913	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					204	6449	0	0	0	0	0	0																					http://www.fnbbellville.com	
91950																																		0	0	0	0	0	363		0	0	0	0	0	1625	4	0			363	0	0	0	0	0	363	0	0	0	0	363					0	0																					86	1177	0	0	0	0	0	0																					www.cantonfarmersstatebank.com	
92144																																		0	0	0	0	0	0		0	0	0	0	0	96	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					76	1383	0	0	0	0	0	0																					www.csbpaton.com	
92676																																		857	0	0	739	118	0		0	0	0	0	0	6748	2	272	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					209	38379	0	0	0	0	0	0					www.wfsmobile.com	Windsor Federal Savings		WFS Mortgage Company													www.windsorfederal.com	
92706																																		118	0	0	0	118	0		0	0	0	0	0	738	0	256			0	0	0	0	0	0	0	0	0	0	0	0					1032	0																					184	5371	0	0	0	0	0	0																					www.sugarriverbank.com	
92902																																		0	0	0	0	0	0		0	0	0	0	0	230	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					1	15	0	0	0	0	0	0																						
