"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
66154														2235	0	100	0	0	0	0	0	45	2090	0	0	0	0				
66275														908	0	763	0	0	318	0	0	62	83	0	0	0	0	Deferred contract credits			
66677														2748		1012	758					0	978	0	785		161				
67142														205	0	19	0	0	0	0	0	59	127	0	0	0	0				
67151														8265	1189	6541	0	0	0	0	0	152	1572	0	0	5216	0				
67209														14298	0	9507	0	0	0	0	0	18	4362	411	7364	0	0				
67254														123	0	0	0	0	0	0	0	0	123	0	0	0	0				
67656														26571		11003	0		9087			153	13245	2170				NET DEFERRED ANNUAL FEE			
67870														6110	0	5557	0	0	0	0	0	18	535	0	5191	0	0				
68671														644	0	356	0	224	0	0	0	140	148	0	30	0	0				
68756														6043	0	4894	0	0	1901	0	0	144	1005	0	2241	0	0	Deferred PPP Loan Processing Fees			
68831														846	0	0	178	0	0	0	0	24	644	0	0	0	0				
69333														4650	0	0	0	0	0	0	0	122	4528	0	0	0	0				
69678														748	0	151	0	0	0	0	0	13	584	0	0	0	0				
70218														1479	0	1112	0	0	0	0	0	67	219	81	0	0	1103				
70414														1518	0	40	0	0	0	0	0	74	1404	0	0	0	0				
70638														1040	0	81	0	0	0	0	0	189	770	0	0	0	0				
70955														152	0	0	61	0	0	0	0	11	80	0	0	0	0				
71073														162	0	51	0	0	0	0	0	20	91	0	0	0	0				
71457														617	0	51	0	0	51	0	0	110	456	0	0	0	0	Subscription Payable			
71859														1665	0	0	0	0	0	0	0	11	1654	0	0	0	0				
72258														1421	0	0	0	0	0	0	0	408	1013	0	0	0	0				
72351														395	0	118	0	0	0	0	0	33	244	0	0	0	0				
72454														196	0	0	0	0	0	0	0	88	108	0	0	0	0				
72678														4387	0	642	1308	642	0	0	0	10	2427	0	0	0	0				
73116														6336	0	300	0	0	0	0	0	7	6029	0	300	0	0				
73152														970	0	903	0	104	0	0	0	27	0	40	798	0	0				
73554														605	0	2	438	0	0	0	0	51	114	0	0	0	0				
73956														125	0	79	0	0	0	0	0	27	19	0	0	0	0				
74056														805	0	376	238	0	212	0	0	30	161	0	164	0	0	NE MHEG FUNDS LIBILITY			
74140														12959		8228	1170					288	3273	0	7766						
74403														4182		2096	0	1063		122	170	22	1921	143	739				ATM Settlement	SERP	
74449														14	0	2	0	0	0	0	0	12	0	0	0	0	0				
75259														5418	0	4226	0	0	304	0	0	203	989	0	2059	0	0	Escrow Payable	CDARS Deferred Fees	PPP Forgivness WIP	
75446														2828	0	1016	450	0	1016	0	0	171	1191	0	0	0	0	Deferred Income			
75455														113	0	51	0	0	0	0	0	32	30	0	0	0	0				
75633	1951087	0	1127585	0	314457	0	0	0	653821	151008	0	0	644308									18673									
75651														120	0	0	37	0	0	0	0	40	43	0	0	0	0				
76153														215	0	17	130	17	0	0	0	22	46	0	0	0	0				
76443														399	0	28	0	0	0	0	0	9	362	0	0	0	0				
76854														914	0	142	0	140	0	0	0	51	721	0	0	0	0				
77150														163	0	0	0	0	0	0	0	36	127	0	0	0	0				
77253														913	0	768	0	0	460	0	0	41	0	104	0	0	0	ESCROW FUNDS	ACCUM RES- SALARY CONTINUATION		
77422														3142	0	2891	0	463	2338	0	0	37	214	0	37	0	0	SERP Liability			
77851														45341	0	28545	0	0	0	0	0	1567	15229	0	19956	0	0				
78157														169	0	82	0	0	0	0	0	3	84	0	0	0	0				
78241														185	0	0	0	0	0	0	0	27	158	0	0	0	0				
78559														329	0	112	0	0	0	0	0	10	189	18	0	0	0				
79042														3852		3456	75	3128				37	284	0							
79127														500	0	299	0	0	0	0	0	15	165	21	297	0	0				
79145														2214	0	875	0	610	265	0	0	202	687	450	0	0	0	Due to FHLB			
79257														124	0	0	74	0	0	0	0	17	33	0	0	0	0				
79855														603	0	0	0	0	0	0	0	106	497	0	0	0	0				
80150														2711	0	1872	399	58	135	0	0	140	300	0	1572	0	0	Deferred Revenue			
80374														1366	0	62	285	2	0	0	0	0	1019	0	0	0	0				
80431														206	0	0	0	0	0	0	0	60	146	0	0	0	0				
81175														4936	0	2162	0	0	1550	0	0	116	2658	0	0	0	0	ESOP Repurchase			
82033														1075	0	313	0	0	262	0	0	39	723	0	0	0	0	Accrued Retirement Plan			
82257														737	0	671	0	0	0	0	0	10	0	56	574	0	0				
82350														983	0	800	119	0	0	0	0	19	45	0	800	0	0				
82659														186	0	3	0	0	0	0	0	107	76	0	0	0	0				
83151														526	0	27	0	0	0	0	0	191	308	0	0	0	0				
83236														44	0	30	0	30	0	0	0	2	12	0	0	0	0				
83375														7726	0	4904	0	0	4020	0	0	177	2645	0	0	0	0	Forward Settement			
83638	124044	0	97787	0	0	0	0	0	23098	1952	0	27574	53967									1207									
83834														1968	0	1625	0	0	0	0	0	27	316	0	1571	0	0				
83852														93	0	18	13	0	0	0	0	21	41	0	0	0	0				
83955														118	0	0	42	0	0	0	0	72	4	0	0	0	0				
84046														39	0	6	0	0	0	0	0	15	18	0	0	0	0				
84541														9084	0	6283	0	0	0	0	0	289	2512	0	5353	0	676				
84804														249	0	131	0	0	0	0	0	6	112	0	131	0	0				
85052														888	0	74	402	49	0	0	0	173	239	0	0	0	0				
85472														163504		120321	0		40000			253	41214	1716		30111		Due to lead particpating bank - loans			
85931														2446	0	1597	0	0	0	0	0	185	664	0	1597	0	0				
86349														4586	0	3780	0	0	0	0	0	41	765	0	3775	0	0				
86675														2527	0	794	0	0	292	324	0	16	1397	320	0	0	0	Core Conversion Credit	Reserve for Vacation Accrual		
87047														856	0	452	227	0	0	0	0	46	131	0	434	0	0				
87159														242	0	194	0	0	0	0	0	42	6	0	0	0	0	SCORECARD PROGRAM			
87234														4761	0	3667	353	0	0	0	0	500	226	15	1988	0	0				
87476														1461	0	603	0	0	603	0	0	3	767	88	0	0	0	non construction LIP			
87579														10269		4996	0		1393			41	5232	0	3330			ATM Settlement Account			
88231														18122	0	9387	0	1321	0	0	0	71	8664	0	0	0	0				
88259														554	0	474	0	0	0	0	0	75	5	0	416	0	0				
88352														564		341	0	341				62	161	0							
88455														4011	0	170	1630	0	0	0	0	93	2118	0	158	0	0				
88950														83	0	0	0	0	0	0	0	41	42	0	0	0	0				
89032														950	0	0	95	0	0	0	0	201	654	0	0	0	0				
89135														2164	0	1973	0	1	0	0	0	16	175	0	1838	0	0				
89854														785	0	553	0	0	0	0	0	98	134	0	454	0	0				
89957														558	0	0	0	0	0	0	0	90	450	18	0	0	0				
90047														77	0	1	11	0	0	0	0	30	35	0	0	0	0				
90177														1271	0	237	360	67	37	133	0	0	674	0	0	0	0	Unearned Profit on RE Sold	Accrued Interest Payable - FHLB Advances		
90328														3554	0	2829	0	0	0	0	0	83	606	36	1167	0	622				
90337														5813	1392	4589	0	0	0	0	0	317	907	0	3153	0	0				
90579														4079	0	3005	0	0	0	0	0	8	1042	24	2960	0	0				
91615														297	55	55	69	0	0	0	0	26	147	0	0	0	0				
91754														7357	0	2392	3376	78	0	0	0	1051	538	0	2272	0	0				
