"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	RCONG350	RCONG351	RCONG352	RCONG353	
119872																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65733	67153	0	0	0	39120	40658	0	0	0	0	0	0	1252	13382	32757	0	0	0	0	1408	16231	246	1878																									0	0	0	0									0	0	0	0	0	0	2130	2124	0	0	0	0	0	0	0	0							
120476																																																																																																																																																0	0	3007	0	0	0	0	0	0	0	0	0	0	19921	19845	0	0	0	0	0	0	0	0	0	0	3015	3000	0	0	1000	0	0	484	2804	409	3256	5954	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
120542																																																																																																																																																0	0	17467	0	0	0	0	0	0	0	0	0	0	0	0	18117	18198	0	0	0	9220	9251	0	0	4464	6344	2924	4229	1017	0	0	0	385	0	0	0	0	1283	2016																									0	0	0	0									0	0	0	0	0	0	1236	1250	0	0	0	0	0	0	0	0							
120609																																																																																																																																																0	0	14218	28609	28664	0	0	0	0	0	0	0	0	0	0	440483	445819	0	0	0	131459	134204	0	0	2779	47816	0	0	6049	102664	63090	1005	2600	36	13	10712	29559	43564	138712																									0	0	0	0									0	0	0	0	0	0	150388	153236	0	0	0	0	0	0	0	0							
120953																																																																																																																																																0	0	15585	0	0	0	0	0	0	0	0	0	0	0	0	118291	120049	0	0	0	16307	16660	0	0	1160	190	944	2332	2826	20406	1633	2	24	678	634	2501	45512	29196	13170																									0	0	0	0									0	0	0	0	0	0	41517	42366	0	0	0	0	0	0	0	0							
121642																																																																																																																																																0	0	492237	0	0	0	0	38250	39464	0	0	0	0	79308	79851	542094	548891	0	79308	79851	46288	47704	0	0	24438	25848	19059	58955	199980	191196	852	866	0	1305	4894	38769	10496	50728	25252																									0	13843	0	13352	0	0	3824	3967	0	0	50440	52362	0	0	0	0	0	0	72201	74263	0	0	0	0	0	0	0	0							
121651																																																																																																																																																0	0	89216	0	0	0	0	5648	5834	0	0	0	0	0	0	394778	406686	0	0	0	216227	225398	0	0	2755	47800	2627	479	8232	92858	138615	0	0	0	0	0	0	55207	60867																									0	12954	0	12934									0	0	0	0	0	0	776	876	0	0	0	0	0	0	25608	25963							
121914																																																																																																																																																0	0	16414	0	0	0	0	0	0	0	0	0	0	0	0	73315	74049	0	0	0	34332	35176	0	0	1467	1009	459	716	1415	13768	19123	0	0	0	0	19643	11233	5120	1563																									0	0	0	0									0	0	0	0	0	0	6647	6683	0	0	0	0	0	0	0	0							
122153																																																																																																																																																0	0	21840	0	0	0	0	0	0	0	0	0	0	0	0	46706	47565	0	0	0	8407	8457	0	0	907	0	907	1228	3604	2718	0	1005	0	129	605	22565	3797	6598	4409																									0	0	0	0									0	0	0	0	0	0	10811	11007	0	0	0	0	0	0	0	0							
122546																																																																																																																																																0	0	7485	0	0	0	0	0	0	0	0	0	0	0	0	13324	13650	0	0	0	6552	6847	0	0	95	0	47	103	32	6067	890	0	0	0	0	1756	2626	1752	376																									0	0	0	0									0	0	0	0	0	0	2039	2080	0	0	0	0	0	0	0	0							
122854																																																																																																																																																0	0	903085	39947	41215	0	0	29567	30290	0	0	0	0	0	0	1547083	1574435	0	0	0	369862	387549	2400	2428	37580	16136	21109	81979	84340	549830	126496	39	31	8198	1415	198570	421829	41388	23075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8414	8843	0	0	613303	621239	0	0	0	0	0	0	20174	20764	0	0	2560	2806	0	0	0	0	0	0	0	0	0	0	
123075																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9521	9779	0	0	0	6742	6920	0	0	0	0	0	0	511	4704	3165	388	740	118	21	114	19	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
123374																																																																																																																																																6271	6277	6900	0	0	0	0	0	0	0	0	0	0	10894	10898	0	0	0	1616	1618	0	0	0	0	0	0	999	3002	4166	2725	0	0	0	4	2	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
124344																																																																																																																																																0	0	6416	0	0	0	0	0	0	0	0	0	0	4406	4406	36598	37697	0	4406	4406	27069	28375	0	0	0	9322	4406	0	0	6055	22319	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
124830																																																																																																																																																0	0	33329	12325	12324	0	0	5287	5610	0	0	2034	2166	0	0	35942	37015	0	0	0	10710	11083	0	0	13278	15195	778	1144	3433	14108	1224	1	2	0	0	7	0	0	1121																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
125154																																																																																																																																																0	0	8089	40242	40610	0	0	0	0	0	0	0	0	20929	24952	242431	254544	0	18515	22360	120335	128872	0	0	4898	68861	2331	4617	2981	107409	69155	62	0	46	0	669	8263	2019	9058																									0	60270	0	58794	1381	1457	92	103	1033	1135	6224	6524	0	0	0	0	0	0	6949	8041	0	0	0	0	0	0	2633	3036							
125471																																																																																																																																																0	0	1955091	190177	190257	19824	20553	685058	715142	17750	17789	0	0	1696219	1813262	2575040	2671000	0	1558964	1671897	364754	379556	0	0	30364	17832	44725	184968	547205	2237541	562628	1488	2629	3812	6605	351122	406664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3021	3106	6497	6707	71789	74517	668207	690803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
125855																																																																																																																																																0	0	77539	3099	3099	0	0	1750	1748	0	0	0	0	3812	3901	78502	79972	0	3812	3901	73650	75122	0	0	9884	1804	8080	13983	12030	39359	8525	3	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
125873																																																																																																																																																0	0	884	0	0	750	750	0	0	0	0	0	0	750	750	848	884	0	0	0	0	0	0	0	0	0	0	204	0	1430	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
126012																																																																																																																																																0	0	55030	0	0	0	0	0	0	0	0	0	0	3743	3743	93978	94933	0	3743	3743	18508	19141	0	0	2423	1677	746	1779	4156	12754	1772	0	0	9	352	13416	61619	348	47																									0	0	0	0									0	0	0	0	0	0	330	348	0	0	0	0	0	0	2	47							
126049																																																																																																																																																0	0	6580	0	0	0	0	0	0	0	0	0	0	9426	9509	20819	20783	0	9426	9509	799	804	0	0	1176	0	1102	1652	968	5569	1441	0	0	0	0	0	0	13418	6059																									0	0	0	0									0	0	0	0	0	0	19520	19477	0	0	0	0	0	0	0	0							
126375																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	98763	96229	0	0	0	0	0	0	0	0	0	0	0	0	0	16500	82263	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
126553																																																																																																																																																0	0	7459	0	0	0	0	0	0	0	0	0	0	0	0	43468	44376	0	0	0	10739	11366	0	0	834	0	834	651	1572	9485	0	0	0	0	0	18942	3890	7129	1873																									0	0	0	0	0	0	474	461	0	0	22386	22372	0	0	0	0	0	0	8755	9002	0	0	0	0	0	0	0	0							
126834																																																																																																																																																0	0	42924	0	0	0	0	4986	5288	0	0	0	0	0	0	379100	397139	0	0	0	339375	356900	0	0	4503	9561	2844	13268	12241	155873	203351	0	0	0	0	0	0	0	0																									0	7902	0	7864									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
127055																																																																																																																																																0	0	9081	9512	9512	0	0	0	0	0	0	0	0	77	80	10312	10336	0	0	0	0	0	42	42	5042	0	5040	3001	1514	0	0	41	76	92	131	519	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
127224																																																																																																																																																0	0	20596	0	0	0	0	500	500	0	0	0	0	0	0	146272	145451	0	0	0	28308	28350	500	495	2231	2470	1255	2507	14945	37956	5924	0	0	0	0	25461	37168	4985	12781																									0	0	0	0									0	0	0	0	0	0	17501	17470	0	0	0	0	0	0	0	0							
128258																																																																																																																																																0	0	2512	1255	1242	0	0	0	0	0	0	0	0	0	0	3355	3329	0	0	0	2100	2087	0	0	150	0	150	1082	1242	855	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
128904																																																																																																																																																0	0	85050	69402	69332	0	0	0	0	0	0	0	0	0	0	4853615	4848781	0	0	0	259935	278121	0	0	10556	0	10556	16125	293081	947611	102878	0	0	0	19323	1605837	1853370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3480643	3478530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
129349																																																																																																																																																0	0	46351	16639	16622	0	0	750	751	0	0	0	0	2066	2075	125633	127074	0	2066	2075	40440	41515	661	652	1396	24314	1395	533	1069	57997	1292	939	1	115	53	0	578	15399	25456																									0	11001	0	10960									0	0	638	644	0	0	33383	33721	0	0	0	0	0	0	1740	1737							
129358																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
129479																																																																																																																																																0	0	3844	0	0	0	0	6119	6156	0	0	0	0	0	0	167540	166799	0	0	0	30636	31548	0	0	1017	4037	1017	1261	5830	29557	0	0	0	0	0	0	0	15098	110000																									0	0	0	0									0	0	0	0	0	0	20071	21882	0	0	106714	103216	0	0	0	0							
129732																																																																																																																																																0	0	362935	13481	13640	0	0	62977	65246	0	0	0	0	3890	4066	1492766	1495789	0	3890	4066	139862	145391	20000	19888	29062	74660	29572	36602	32457	194508	77442	0	0	0	0	394445	312015	94450	253526																									0	0	0	0	0	0	14422	14371	0	0	697834	692089	0	0	0	0	0	0	76513	77104	0	0	0	0	0	0	60718	60470							
129853																																																																																																																																																0	0	61176	1035	1032	0	0	0	0	0	0	0	0	0	0	60969	62623	0	0	0	31070	32724	1000	1004	2045	2885	1041	4878	8890	25675	11101	384	596	0	132	0	4031	0	3010																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
129910																																																																																																																																																0	0	6837	0	0	0	0	0	0	0	0	0	0	0	0	18371	18520	0	0	0	447	461	4000	3999	1014	0	1014	4114	3005	9457	0	0	0	6	69	855	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
130345																																																																																																																																																0	0	549	0	0	900	900	0	0	0	0	0	0	900	900	162255	160756	0	0	0	30356	30825	1000	1000	4415	900	4413	7834	6564	26399	2938	37	17	410	41	6428	19016	15438	71220																									0	0	0	0									0	0	0	0	0	0	80256	78913	0	0	0	0	0	0	0	0							
130541																																																																																																																																																0	0	660137	0	0	0	0	83023	84278	0	0	1495	1669	153285	161669	1661135	1690241	0	144431	152602	1090693	1113492	2000	1934	57770	29493	27915	51831	173054	825555	464806	0	0	0	1023	114025	56195	83706	15923																									0	0	0	0	0	0	88	94	3733	3929	164928	167416	0	0	0	0	283	291	96344	98622	0	0	0	0	0	0	0	0							
130813																																																																																																																																																0	0	33957	0	0	2940	2940	0	0	0	0	0	0	6450	6450	41633	42138	0	3510	3510	14848	14945	0	0	86	0	86	1262	1376	17309	2340	0	0	0	220	16366	9629	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
131034																																																																																																																																																0	0	18100	4280	4212	0	0	0	0	0	0	0	0	0	0	116297	115961	0	0	0	12257	12638	0	0	3768	1752	2016	3071	4034	22989	791	0	86	0	787	35014	34690	9230	1500																									0	0	0	0									0	0	0	0	0	0	10719	10730	0	0	0	0	0	0	0	0							
131173																																																																																																																																																0	0	18139	0	0	0	0	44572	45055	0	0	0	0	0	0	191796	196017	0	0	0	69457	72426	4349	4372	0	23601	5242	7040	14380	39516	61516	9	0	0	0	406	15518	15154	13634																									0	12817	0	12771									0	0	0	0	0	0	10785	10997	0	0	0	0	0	0	5790	5975							
131436																																																																																																																																																0	0	25440	39128	39156	0	0	0	0	0	0	0	0	0	0	103748	103898	0	0	0	9293	9514	0	0	1571	0	1571	5022	41559	31607	0	0	0	0	0	14216	9923	0	0																									0	0	0	0	0	0	1154	1198	0	0	22897	22941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
131650																																																																																																																																																0	0	1295466	99047	99150	0	0	29388	29662	0	0	0	0	202445	202024	2162506	2181896	0	3450	3450	47287	48377	0	0	20651	69127	6794	35571	181487	315286	73112	11239	19901	30495	9289	541989	48924	389976	651151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57001	58338	33580	33625	571049	569919	0	0	0	0	102456	102226	586211	592221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131717																																																																																																																																																0	0	13866	0	0	0	0	7579	7787	0	0	0	0	0	0	35977	36872	0	0	0	14409	14803	743	746	0	2470	1443	2930	3225	9604	8818	0	193	0	0	728	0	4048	3413																									0	4336	0	4315	0	0	190	193	0	0	691	728	0	0	0	0	0	0	183	192	0	0	0	0	0	0	566	568							
131940																																																																																																																																																0	0	2100	0	0	0	0	0	0	0	0	0	0	0	0	13913	13987	0	0	0	5400	5509	0	0	601	0	602	682	1514	5204	0	0	0	0	103	1013	3939	435	495																									0	0	0	0									0	0	0	0	0	0	920	930	0	0	0	0	0	0	0	0							
132107																																																																																																																																																0	0	2837	100	102	2120	2120	16085	16211	0	0	0	0	7417	7417	131887	132205	0	5297	5297	5083	5278	0	0	5077	9092	381	3200	9477	14355	2121	0	229	0	2	18031	65614	17122	0																									0	0	0	0									0	0	0	0	0	0	7388	7874	0	0	0	0	0	0	0	0							
132451																																																																																																																																																0	0	21775	7621	7645	0	0	0	0	0	0	0	0	0	0	75915	76701	0	0	0	49688	50258	2985	2985	9265	1079	8169	13972	14846	28975	0	0	17	100	58	1145	1570	5788	982																									0	0	0	0									0	0	0	0	0	0	6583	6769	0	0	0	0	0	0	0	0							
132554																																																																																																																																																0	0	21068	1064	1066	0	0	29006	29440	0	0	0	0	0	0	99817	101955	0	0	0	35331	36200	0	0	17572	11371	17970	20328	17391	11543	235	0	94	965	879	7960	185	1770	11265																									0	5470	0	5343	0	0	158	165	0	0	9412	9925	0	0	0	0	0	0	7528	7660	0	0	0	0	0	0	139	139							
132778																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	986	985	7117	7130	0	985	984	0	0	0	0	169	0	108	825	50	0	0	3	55	229	377	842	693	29	4899																									0	0	0	0									0	0	0	0	0	0	4903	4928	0	0	0	0	0	0	0	0							
132938																																																																																																																																																0	0	8577	0	0	0	0	4882	4902	0	0	0	0	0	0	52337	52740	0	0	0	22137	22209	0	0	1535	5654	1033	2651	2320	16850	8741	0	0	0	0	3783	3749	7958	0																									0	0	0	0									0	0	0	0	0	0	7793	7958	0	0	0	0	0	0	0	0							
133579																																																																																																																																																0	0	2539	0	0	0	0	0	0	0	0	0	0	0	0	95367	95236	0	0	0	1336	1385	0	0	0	27767	703	521	1691	607	0	0	0	173	105	32961	7151	17603	5954																									0	0	0	0	0	0	100	105	0	0	40285	40285	0	0	0	0	0	0	23307	23110	0	0	0	0	0	0	0	0							
133850																																																																																																																																																0	0	315273	4998	4999	0	0	0	0	0	0	0	0	0	0	802268	823469	0	0	0	303601	323709	0	0	9924	1782	8142	11168	14413	204598	174501	92	104	0	5	108028	262606	30790	7239																									0	0	0	0									0	0	0	0	0	0	34957	35659	0	0	0	0	0	0	0	0							
133971																																																																																																																																																0	0	7410	0	0	0	0	30436	31456	0	0	786	838	0	0	260642	266456	0	0	0	145676	149754	2869	2885	4223	40429	2226	8493	18726	95871	55668	1124	4273	2	0	0	298	20768	18579																									0	21876	0	21687									0	0	0	0	0	0	14091	14398	0	0	0	0	0	0	8571	8703							
134156																																																																																																																																																0	0	10915	760	761	0	0	0	0	0	0	0	0	9610	9693	2037	2036	0	9610	9693	0	0	0	0	1159	327	832	2153	2475	5552	309	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
134437																																																																																																																																																0	0	136177	174	225	0	0	67141	67639	0	0	508	505	0	0	369160	372134	0	0	0	132878	135492	0	0	12648	85127	11883	25271	36290	55074	90140	2206	210	259	61	8997	32450	0	24166																									0	0	0	0	0	0	8875	8993	0	0	35393	35190	0	0	0	0	0	0	9938	9952	0	0	1344	1382	0	0	2964	2961							
134455																																																																																																																																																0	0	14879	0	0	0	0	0	0	0	0	0	0	0	0	50506	51636	0	0	0	26194	27077	0	0	1478	1963	1228	3553	3691	18421	4964	0	479	0	0	1577	3992	6417	5353																									0	0	0	0									0	0	0	0	0	0	8697	8873	0	0	0	0	0	0	0	0							
134848																																																																																																																																																0	0	15429	3064	3078	0	0	0	0	0	0	0	0	15134	15704	87129	88518	0	15134	15704	0	0	0	0	1575	0	1575	7525	11125	20333	0	0	0	77	512	51742	996	5301	4466																									0	0	0	0									0	0	0	0	0	0	9640	9767	0	0	0	0	0	0	0	0							
135836																																																																																																																																																0	0	8721	0	0	0	0	500	500	0	0	0	0	0	0	11782	11761	0	0	0	835	835	0	0	1160	1158	0	2868	2706	4979	0	49	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
135854																																																																																																																																																0	0	3435	7838	7828	0	0	0	0	0	0	0	0	2834	2950	26570	26685	0	2834	2950	5075	5077	0	0	1106	920	185	2974	8111	10306	0	0	104	0	0	3222	3209	0	488																									0	0	0	0									0	0	104	104	0	0	491	488	0	0	0	0	0	0	0	0							
136048																																																																																																																																																0	0	5403	9989	10019	0	0	0	0	0	0	0	0	0	0	34677	35170	0	0	0	16294	16570	0	0	66	0	66	210	1685	18855	6278	0	0	0	134	2629	5074	239	0																									0	0	0	0									0	0	0	0	0	0	229	239	0	0	0	0	0	0	0	0							
136338																																																																																																																																																0	0	72605	0	0	0	0	0	0	0	0	0	0	0	0	211035	212242	0	0	0	99167	100941	0	0	54	0	54	122	1741	36419	68149	0	0	0	0	13853	56032	11942	23930																									0	0	0	0									0	0	0	0	0	0	29686	29856	0	0	0	0	0	0	0	0							
136459																																																																																																																																																0	0	19275	0	0	0	0	0	0	0	0	0	0	0	0	32776	34030	0	0	0	32494	33725	0	0	1659	908	750	981	2149	18001	10936	2	8	31	34	230	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
136655																																																																																																																																																0	0	6290	0	0	0	0	0	0	0	0	0	0	0	0	10567	10566	0	0	0	4279	4351	0	0	253	0	253	860	1297	4726	1791	32	26	0	69	768	669	75	0																									0	0	0	0									0	0	1513	1539	0	0	73	75	0	0	0	0	0	0	0	0							
137205																																																																																																																																																0	0	0	26215	26046	0	0	25464	25689	0	0	0	0	0	0	261831	261504	0	0	0	7480	7455	0	0	1315	855	460	18727	57742	50775	0	0	0	0	582	32786	99576	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
137447																																																																																																																																																0	0	61961	2498	2505	0	0	0	0	0	0	0	0	0	0	190972	194369	0	0	0	103814	107495	0	0	7156	500	6655	8664	5180	51383	38633	0	0	0	0	4450	59519	9382	10003																									0	0	0	0									0	0	0	0	0	0	18876	19385	0	0	0	0	0	0	0	0							
137456																																																																																																																																																0	0	15162	0	0	0	0	0	0	0	0	0	0	0	0	67678	68238	0	0	0	26434	27214	0	0	0	0	0	226	967	25227	1769	0	0	0	0	19358	11462	6410	2820																									0	0	0	0									0	0	0	0	0	0	9172	9230	0	0	0	0	0	0	0	0							
137559																																																																																																																																																0	0	7054	0	0	0	0	0	0	0	0	0	0	27382	27374	0	0	0	2193	2185	0	0	2000	1994	1179	10	1169	1040	222	24941	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
137643																																																																																																																																																0	0	2651	4834	4881	0	0	2025	2022	0	0	0	0	0	0	27209	27788	0	0	0	12571	12874	0	0	361	235	125	1132	2288	17742	1182	49	0	0	0	1352	2380	1302	0																									0	0	0	0									0	0	0	0	0	0	121	122	0	0	0	0	0	0	0	0							
137652																																																																																																																																																0	0	5847	0	0	0	0	0	0	0	0	0	0	5672	5728	305	305	0	0	0	0	0	0	0	0	0	301	0	0	0	5672	0	0	0	0	0	0	5	0																									0	0	0	0	0	0	0	0	5672	5728	300	300	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0							
137915																																																																																																																																																0	0	259730	101	101	0	0	128955	126561	0	0	0	0	0	0	325740	324463	0	0	0	2996	3142	0	0	3601	126662	0	0	2628	514	0	41756	152430	0	0	0	473	0	0																									0	0	0	0	0	0	191584	192484	0	0	2104	2175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
138051																																																																																																																																																250	249	19412	0	0	0	0	0	0	0	0	0	0	19412	19414	0	0	0	15815	15816	0	0	0	0	12234	1050	11184	6516	662	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
138257																																																																																																																																																0	0	16470	0	0	0	0	0	0	0	0	0	0	0	0	45953	46589	0	0	0	25183	25748	0	0	556	101	456	2499	130	19945	5716	0	0	0	184	7396	8879	1285	0																									0	0	0	0									0	0	0	0	0	0	1251	1285	0	0	0	0	0	0	0	0							
138556																																																																																																																																																0	0	24788	6279	6240	0	0	750	788	0	0	0	0	0	0	54695	55241	0	0	0	6475	6916	3250	3288	968	161	807	1084	9770	10693	5701	0	43	0	0	18103	8622	190	69																									0	0	0	0									0	0	0	0	0	0	189	190	0	0	0	0	0	0	68	69							
139133																																																																																																																																																0	0	17552	0	0	0	0	0	0	0	0	0	0	0	0	45431	46023	0	0	0	10189	10368	0	0	1214	2445	611	3260	2746	6309	0	1921	13	406	88	12010	10221	2639	3355																									0	0	0	0	0	0	1261	1311	0	0	23086	23347	0	0	0	0	0	0	5927	5995	0	0	0	0	0	0	0	0							
139478																																																																																																																																																0	0	19466	0	0	0	0	0	0	0	0	0	0	97044	99347	567	580	0	3500	3606	0	0	0	0	6593	0	6466	10001	556	4423	0	76	244	4105	1955	51823	16740	104	1129																									0	0	0	0									0	0	0	0	654	682	567	580	0	0	0	0	0	0	0	0							
139553																																																																																																																																																0	0	186552	0	0	0	0	0	0	0	0	0	0	0	0	351429	352168	0	0	0	212933	214520	0	0	8120	3802	5856	14211	9237	154049	31871	330	0	0	0	68370	49249	3120	12073																									0	0	0	0									0	0	0	0	0	0	11749	11626	0	0	0	0	0	0	0	0							
139656																																																																																																																																																0	0	758735	11641	11748	0	0	52514	53994	0	0	0	0	0	0	1023645	1041614	0	0	0	99613	103556	0	0	6848	20790	14387	13593	65523	146465	8814	639	1604	182	1918	130561	179029	254275	203825																									0	0	0	0	0	0	3200	3307	0	0	297529	310626	0	0	0	0	0	0	211736	212311	0	0	0	0	0	0	136671	136447							
139740																																																																																																																																																0	0	300527	0	0	0	0	9750	9793	0	0	0	0	0	0	597779	601462	0	0	0	200660	202119	1000	1002	0	22852	14920	0	9793	82599	153068	0	0	0	0	5001	75730	116673	120826																									0	0	0	0	0	0	329	331	0	0	81284	80400	0	0	0	0	0	0	139138	139335	0	0	0	0	0	0	0	0							
139834																																																																																																																																																1092	1281	17368	0	0	416	416	1500	1510	0	0	0	0	1508	1697	45942	46239	0	0	0	19476	19578	0	0	82	562	82	2753	5967	18275	6323	1529	1	0	162	2425	9668	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
139843																																																																																																																																																0	0	158710	14724	14821	0	0	0	0	0	0	0	0	375	389	382140	396044	0	375	389	209370	220587	0	0	23449	11918	11527	16148	24512	94305	129869	0	0	0	0	34011	40666	13511	19952																									0	0	0	0	0	0	0	0	0	0	72546	74678	0	0	0	0	0	0	20182	20484	0	0	0	0	0	0	0	0							
139955																																																																																																																																																0	0	11918	0	0	0	0	973	1079	0	0	0	0	0	0	28873	28960	4058	0	0	27900	27881	0	0	988	200	773	1100	2653	21273	2956	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
