"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
278733				0	0	0	0	0	0				37	9	0	45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278751				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278818	0	0	0	0	0	0	0	0	0	0	0	0	384	0	60	41	0	16	0	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278872				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279842				0	0	24	0	0	0	0	0	0	0	0	4	4	0	25	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	
279954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280110							0	0	0																												
280138				0	0	0	0	0	0				67	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280352				0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280558				0	0	0	0	0	0				0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282075	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282226				0	0	24	0	0	0	0	0	18	0	0	0	5	0	44	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282824				0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283157				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283438	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	25	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283652				0	0	0	0	0	0				27	0	12	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283737				0	0	200	0	0	0	0	0	0	13	0	15	162	0	18	0	0	2993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284154				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284239				0	0	0	0	0	0				21	0	0	668	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284556				0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284752				0	0	0	0	0	0				3	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284958				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285151				0	0	11	0	0	0	0	0	0	18	0	7	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285348				0	0	497	0	0	0	0	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	764	0	0	497	
285544				0	0	0	0	0	0				0	0	0	0	0	0	0	0	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285553				0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285740	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	61	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285759				0	0	0	0	0	0	0	0	0	6	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285777				0	0	0	0	0	0	0	0	0	4	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285852				0	0	0	0	0	0	0	0	0	3	0	0	13	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285928				0	0	0	0	0	0				3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
286251				0	0	0	0	0	0	0	0	0	88	33	14	114	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
286840				0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287007				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287342				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287856				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287922				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287959				0	0	0	0	0	0				37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288152				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288376				0	0	0	0	0	0				22	0	0	22	0	2	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288853	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	41	0	0	223	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	
289056				0	0	0	0	0	0				8	0	10	11	0	2491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289225				0	0	0	0	0	0				13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289515				0	0	963	0	0	963	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289702				0	0	0	0	0	0	0	0	0	6	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289739				0	0	0	0	0	0	0	0	0	41	0	0	15	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289757				180	0	329	180	0	325	0	0	4	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290052	0	0	0	0	0	0	0	0	0	0	0	0	369	0	283	24	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290838				0	0	0	0	0	0	0	0	0	20	18	53	4	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290922				0	0	0	0	0	0				9	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291059				0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291330				0	0	0	0	0	0				0	0	0	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291376				0	0	0	0	0	0				8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291611				0	0	0	0	0	0	0	0	0	0	0	0	705	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291732				0	0	0	0	0	0	0	0	0	5	0	0	40	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292234				0	0	0	0	0	0				0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292467				0	0	0	0	0	0				58	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292850				0	0	0	0	0	0				15	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293053				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293352				0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293437				22	0	0	0	0	0				25	0	0	48	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	
293651				0	0	0	0	0	0	0	0	0	0	0	0	30	3	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293754				0	0	0	0	0	0				24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294023				0	0	0	0	0	0	0	0	0	146	0	313	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294564	0	0	0	0	0	0	0	0	0	0	0	0	32	0	41	10	0	15	0	0	0	0	0	0	0	0	0	0	0	0							
294751	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294827				0	0	0	0	0	0				0	0	0	19	19	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295011	0	0	0	0	0	728	0	0	719	0	0	9	108	0	42	61	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295057				0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295646				0	0	0	0	0	0	0	0	0	2	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
296456				0	0	0	0	0	0	0	0	0	785	0	0	687	15	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
296474				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
296559				0	0	0	0	0	0	0	0	0	388	10	208	79	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
296755				0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
296858				0	0	0	0	0	0	0	0	0	119	0	3	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297051				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297257				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297547				0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297631				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297761				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
298049				0	0	0	0	0	0	0	0	0	9	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
298218				0	0	0	0	0	0	0	0	0	45	42	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
298245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
299046	0	0	0	0	0	0	0	0	0	0	0	0	316	0	236	13	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
299868				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300009				0	0	0	0	0	0	0	0	0	577	0	57	0	0	1	47	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300063				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300157				0	0	0	0	0	0	0	0	0	3	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300353				0	0	0	0	0	0	0	0	0	60	15	12	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300456				0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300933	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300942				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300960				0	0	33	0	0	0	0	0	33	0	0	0	6	0	6	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
301574				0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
301800	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302030				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302133				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302553				0	0	0	0	0	0	0	0	0	17	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302656	0	0	0	0	0	380	0	0	380	0	0	0	0	0	5	17	0	16	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303653				0	0	0	0	0	0				54	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303701				0	0	0	0	0	0				0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303747				0	0	0	0	0	0				9	2	0	6	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303952				0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304155				0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304173				0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304520				0	0	0	0	0	0				2	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304575				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304762				0	0	0	0	0	0	0	0	0	24	0	0	36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
305059				0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305077				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305237				0	0	0	0	0	0				130	0	58	166	7	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305442				0	0	0	0	0	0	0	0	0	147	11	3	39	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306056				80	0	0	80	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306140				0	0	0	0	0	0	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306159	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306337				0	0	0	0	0	0	0	0	0	43	0	128	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306908				0	0	650	0	0	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307062				0	0	89	0	0	0	0	0	89	24	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307334				0	0	0	0	0	0				2	0	40	11	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307361				0	0	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307679	0	0	0	0	0	804	0	0	0	0	0	0	88	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307932				0	0	0	0	0	0				0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
308256				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
308340				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
308836				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
309150				0	0	0	0	0	0				7	0	0	1	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
309655				0	0	0	0	0	0	0	0	0	12	0	0	37	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
309851				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
310754				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
310950				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
310978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311050				24	0	0	0	0	0	0	0	0	98	0	0	134	5	0	0	0	384	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	
311144				0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311256				0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311265				0	0	0	0	0	0				54	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311603				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311658				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311845	0	0	0	265	0	5022	0	0	0	0	0	0	6726	0	5179	3417	0	3424	0	9	3620	0	0	0	0	0	0	0	0	0	795	935	0	236	766	0	
311939				0	0	0	0	0	0				0	0	0	11	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
312244				0	0	27	0	0	27	0	0	0	52	0	46	48	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
312356				0	0	0	0	0	0	0	0	0	150	0	68	59	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
313009				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
313157				0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
313223				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
313577				0	0	0	0	0	0	0	0	0	11	0	45	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
314257				0	0	0	0	0	0	0	0	0	0	0	0	2	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
314444				0	0	0	0	0	0				79	0	22	142	6	10	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
315656				0	0	0	0	0	0				19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
316840	0	0	0	0	0	13	0	0	0	0	0	0	0	0	108	8091	723	6	0	0	0	0	0	0	0	0	0	0	0	0							
316859				0	0	0	0	0	0				4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
316934				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
317258				0	0	514	0	0	514	0	0	0	49	0	0	151	0	1	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
317342	0	0	0	0	0	0	0	0	0	0	0	0	17	0	4	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0							
317379				0	0	0	0	0	0	0	0	0	7	6	0	153	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
317650				0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
318639				0	0	0	0	0	0	0	0	0	46	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
318835				0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
318947				0	0	0	0	0	0				24	0	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
318974				0	0	6	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	6							
319047				0	0	0	0	0	0				29	0	18	13	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
319458				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
319551				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
320034				0	0	0	0	0	0				29	0	97	19	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
320052	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
320070				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
320119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321152				0	0	0	0	0	0				50	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321255				0	0	0	0	0	0	0	0	0	23	0	0	7	0	8	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321273				0	0	0	0	0	0	0	0	0	16	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321330				0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321947	0	0	0	0	0	0	0	0	0	0	0	0	17	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
322449				0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
322476				0	0	0	0	0	0				14	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
322551				0	0	40	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0							
323204				0	0	0	0	0	0	0	0	0	9	0	0	0	1	59	0	0	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
323651				0	0	0	0	0	0	0	0	0	213	16	51	868	66	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324153				0	0	0	0	0	0				2	0	0	20	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324229				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324256				0	0	0	0	0	0	0	0	0	148	4	0	33	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324340	0	0	0	0	0	62	0	0	0	0	0	62	0	0	0	15	0	0	0	0	52	0	0	0	0	0	0	0	0	0	517	0	165	517	0	165	
324854				0	0	0	0	0	0	0	0	0	58	0	0	66	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324863	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324975				0	0	0	0	0	0				204	0	21	20	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
325141				0	0	0	0	0	0				93	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
325459				0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
325534				0	0	0	0	0	0				7	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326054				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326344				0	0	0	0	0	0	0	0	0	67	0	15	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326858				0	0	0	0	0	0	0	0	0	6	0	0	3	0	1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326979				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327220				0	0	0	0	0	0				0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327305	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	6	0	8	0	0	152	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	
327435				0	0	0	0	0	0	0	0	0	10	0	0	8	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327556				0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327855				0	0	0	0	0	0	0	0	0	0	20	0	4	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
