"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
63742																																																															0	5473	31338		1644			129324	13093		5027	402135	0	0	304	49277	173	10917	71928	3501	6167	11290	9689	8685	9269	86858	35814	63335	122320	42025	1955				131	6			1148	956	5366	10818	119053	26865			0			0	0														125536	0	0	0	0		1953	1284							0	467	0	0	0	0	0			0	0	0	0	0	843	0	115	CONF	CONF		
63751																																																																274	0		31			44	0		0	5928	0	0	0	4791	46	0	382	32	234	1260	2132	290	517	53	72	248	543	0	0				0	0			0	0	0	0	0	291			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		1				0		0	0							0	403	0	0	0	0	0			0	0		0	0	48	0	0	CONF	CONF		
64150																																																															0	10612	7781		14203			11324	2848		0	110094	0	2586	0	9557	463	1285	31056	0	1073	1191	324	954	6016	24438	16647	9407	12443	11754	25843				0	83			0	0	3581	6230	25814	14428			0			0	0														7648	0	0	0	8		0	0							0	183	0	0	0	0	0			0	0	0	0	0	401	8	0	CONF	CONF		
64552																																																																1049	8788		112			52642	1641		0	214938	0	382	0	85667	279	1440	65369	35104	8619	5027	35238	646	1031	10167	11479	18745	69574	17194	2101				0	347			0	0	5978	6367	16068	30983			0			169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21273				2815		0	1151							0	3058	0	0	0	0	1693			0	0		0	0	426	953	0	CONF	CONF	0	
64730																																																																8493	0		1230			11598	248		437	86627	142	0	0	14460	40	730	27433	166	1511	6352	4665	1025	172	7824	23357	28095	8443	2382	1528				395	0			0	0	8230	10225	8367	19680			0			351	0														858	0	0	0	2564		0	244							0	1092	0	0	0	508	1705			0	0		0	0	2030	0	0	CONF	CONF		
65205																																																																0	2796		0			21654	16545		0	522535	0	0	0	424948	10999	3850	2898	2230	1795	3329	6479	84066	324880	30169	6409	7952	24743	10643	16546				0	5			0	0	4191	107	22867	17476			0			91	44														0	0	0	0	91		0	17							0	0	0	0	0	0	0			0	0	0	0	0	930	0	251	CONF	CONF		
65513	0			111	0	1000	86977		0	0	117442	14	0			83561	22029	61532	15560	18279	56	0	0	0	0	0	0	0	0	0		0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29368		0	0	0	0	1000	86977		0	0	0	117442	14	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0					0	0	0	0			0			0	0																			111	0									0	0	0	0	0	0				0				29368		0	CONF	CONF		
65559																																																																37248	4131	96	31339	72392	0	72392	6635		8488	346511	0	0	0	34013	1541	18913	62824	1010	2825	3581	3268	10645	12685	14703	53724	34786	54252	55593	98738	0	0	0	0	697	0		0	0	11949	10731	80293	34645	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0	94	0	190							0	2890	0	0	0	0	0	0	0	0	0	0	0	0	9329	0	0	CONF	CONF		
65746																																																															0	59328	75222	0	8428	102904	0	102904	26928		24234	719446	24	0	20004	143160	3041	95869	149730	5454	12010	21415	21907	57588	24453	105779	78120	96230	128307	120244	45518	0	0	0	0	470	0		1948	1684	21422	85801	65588	99039	0	0	0			11	69	0	0	0	0	0	0	0	0	0	0	0	0		472874				3670	0	0	0							0	1235	0	0	0	0	0	0	0	3659	191	0	0	0	2670	0	0	CONF	CONF		
65858																																																																39917	21337		41909			218639	36161		14122	1342835	0	2762	0	329452	267	23879	141721	4116	12925	38878	49207	96030	126568	156335	111536	202036	314887	214514	12058				0	3033			0	0	38585	67185	143805	332239			0			0	1716														731958	0	0	0	336		5000	6819							0	26651	0	0	0	321	15			0	0	0	0	0	14952	0	0	CONF	CONF		
66154																																																																13480	482		6259			34937	1916		1608	141556	0	0	0	29973	982	7849	37983	730	1725	7206	11287	5076	3899	10480	25048	24162	37331	10953	3320				0	0			0	0	5209	1505	17928	21758			0			32	0														29973	0	0	0	55		0	103							0	2095	0	0	0	0	0			23	23		0	0	3321	0	0	CONF	CONF		
66275																																																																15572	8788		32395			62478	9045		5658	278198	580	0	2065	52527	488	35123	72749	5479	6781	24253	11412	4483	99	65369	17000	44200	71441	26681	1546				0	30			0	0	4608	17282	38311	17842			0			0	0														575	0	0	0	521		871	8378							0	1462	0	0	0	521	0			0	0	0	0	0	3043	0	0	CONF	CONF		
66677																																																																358	49733		0			401	10189		0	206880	0	0	0	100714	1704	44579	1273	13722	2992	1001	1155	13211	68374	2273	1706	2251	5261	19422	75253				0	0			0	0	3448	2613	8029	29246			0			874	128	0	0	0	0	0	0	0	0	0	0	0	0		98081				1003		0	104							0	24	0	0	129	0	0			0	0		0	0	317	0	0	CONF	CONF		
67142																																																															0	407	1508		0			6721	5536		0	150428	0	0	0	81283	721	322	10503	4	345	169	770	12236	67758	10643	2614	9050	9716	36933	190				0	0			0	0	1517	5293	28876	17436			0			139	0														73677	0	0	0	173		0	5							0	613	0	0	0	0	34			0	0		0	0	512	0	0	CONF	CONF		
67151																																																																1146	21569		548			86933	18502		0	638120	0	12200	1920	57725	2944	2345	164482	2166	6856	6323	9911	13011	19458	79278	153286	62838	146166	137563	61				25	3414			0	0	79603	54975	99721	192602			0			797	0													0	57017	0	0	0	797		0	2142							0	739	0	0	0	0	0			0	0	0	0	0	3332	0	0	CONF	CONF	0	
67209																																																															0	801	71065		0			120430	21656		43994	1017039	0	0	1134	310976	1068	126141	94324	3793	3570	15727	40694	105141	141616	118576	75758	85997	136821	215007	73483				0	153			0	0	20508	99726	143819	147325			0			28	0														439594	0	0	0	28		0	98							0	1856	0	0	0	0	0			0	0	0	0	0	33564	0	1442	CONF	CONF		
67254																																																															0	0	0		0			0	0		0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	36	18	0	0				13	0			0	0	0	0	0	0			0			0	0														0	0	0	0	0		0	0							0	35	0	0	0	0	0			0	0		0	0	8	0	0	CONF	CONF		
67656																																																																44584	59377	200	26811	85027	0	85027	589		167	819810	0	0	0	65868	354	6748	53078	848	1720	2749	5457	20647	33615	65233	46387	136170	105382	141779	256481	0	0	0	136349	81	0		0	0	7006	34003	51975	298716	0	0	0			0	206	0	0	0	0	0	0	0	0	0	0	0	0		333057				1061	134	0	334							1061	3390	0	0	0	0	0	0	0	1061	0	0	0	0	5179	0	0	CONF	CONF		
67870																																																																45	18511		0			28898	10584		0	270727	0	0	2104	101225	1260	32834	23287	6100	6223	15730	22449	24642	25607	21884	10796	31605	59261	40535	4082				0	108			0	0	7392	17345	24335	60068			0			0	0														31259	0	0	0	1661		0	22							0	189	0	357	0	1274	0			0	0	0	0	0	745	30	0	CONF	CONF		
68671																																																																0	201		0			0	0		0	73884	0	0	0	69319	141	868	5720	1822	925	1712	2265	10962	51021	71	2902	609	362	192	429				0	9			0	0	2861	845	151	0			0			219	140														37574	0	0	0	249		0	110							0	0	0	7	0	23	0			0	0		0	0	247	0	0	CONF	CONF		
68756																																																															0	45784	9923	0	21508	95439	0	95439	73		8366	511485	0	658	0	69885	1248	20486	96329	4145	7912	8687	6892	25681	16049	33187	77140	61369	92628	126074	50826	0	0	0	0	0	0		0	0	22654	34099	60224	133524	0	658	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		147943				0	89	0	89							0	3722	0	0	0	0	0	0	0	0	0	0	0	0	4289	0	0	CONF	CONF		
68831																																																																13379	2555		0			18626	4704		129	114072	0	0	0	30598	865	529	24625	3243	3703	4110	18335	865	0	13506	11834	26804	29554	1773	0				0	0			0	0	4490	2898	9474	19362			0			0	0													0	0	0	0	0	0		0	619							0	2684	0	0	0	0	0			0	0		0	0	3689	0	0	CONF	CONF	0	
69333																																																															0	2011	34051	0	403	182919	0	182919	48161		6587	1022852	0	1929	0	242702	2686	65501	156676	10902	21172	22296	44376	72012	69061	70116	97661	170354	253780	158945	27649	0	0	0	0	1422	0		0	0	16339	45031	186323	216874	0	1929	0			0	241	0	0	0	0	0	0	0	0	0	0	0	0		639685				0	886	14900	886							0	11447	0	0	0	0	0	0	0	0	0	0	0	0	8181	0	0	CONF	CONF		
69678																																																																14152	9352		16864			79548	3772		5449	368457	0	0	6215	123887	2576	37861	54127	1305	6300	700	703	31358	83496	29153	29695	19636	60471	73858	29973				0	1270			0	0	2701	6462	34093	64835			0			279	0														104205	0	0	0	609		0	2119							0	50	0	0	0	0	0			330	330	0	0	0	1327	0	0	CONF	CONF		
70218																																																															0	0	36829		0			729	0		0	73608	142	0	90	21810	114	12860	3720	2324	9710	2721	7055	0	0	6574	12874	5572	14708	10860	0				0	9			0	0	0	0	4834	9422			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		43989				0		0	3							0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF		
70414																																																															0	4714	7443		4743			60786	21133		10800	365468	0	0	0	176315	5336	151243	28684	6464	10653	27360	48100	57266	25999	34310	8089	22352	75867	35786	12176				0	616			0	0	4493	12900	4881	46841			0			314	108														0	0	0	0	314		0	8							0	2076	0	0	0	0	0			0	0	0	0	0	2383	0	2134	CONF	CONF		
70638																																																																41427	2667		9145			81959	0		1184	303152	29	0	0	47162	295	34286	34533	11681	3536	11985	7701	4897	4292	75182	27923	32414	71480	33885	4470				0	48			0	0	6420	7243	34038	59474			0			0	0													0	283814	0	0	0	2160		0	205							0	2622	70	0	0	2090	0			0	0	0	0	0	9292	0	0	CONF	CONF	0	
70955																																																																1144	0		7479			1965	0		0	11661	0	0	0	461	0	0	4118	0	0	374	86	0	0	357	3761	2711	3941	430	0				0	0			0	0	0	0	0	237			0			0	0														0	0	0	0	0		0	10							0	102	0	0	0	0	0			0	0	0	0	0	263	0	0	CONF	CONF		
71073																																																																0	7468		0			2173	2006		0	67893	0	0	0	40250	69	24284	3232	1247	315	664	4304	19384	14128	4024	1965	4148	6084	6313	4916				0	0			0	0	216	5156	1453	9019			0			55	0														49033	0	0	0	55		0	0							0	0	0	0	0	0	0			0	0		0	0	83	0	0	CONF	CONF		
71457																																																																99618	0		37017			42700	4808		1077	258606	835	2109	0	7186	0	0	101121	337	1021	920	945	3130	833	66914	35042	54441	55532	38152	2174				0	9			0	0	0	1881	36452	23083			0			0	0														0	0	0	0	0		0	1084							0	1638	0	0	0	0	0			0	0	0	0	0	779	0	0	CONF	CONF		
71859																																																															0	147	0		173			49205	11		0	56481	0	0	0	577	0	0	6428	0	0	116	0	106	355	5685	6364	1152	42061	552	90				0	0			0	0	0	0	135	80			0			0	0														11655	0	0	0	977		0	317							0	0	0	0	0	0	0			0	0	0	0	0	5836	977	0	CONF	CONF		
72258																																																																12271	189		18901			64086	0		0	187580	0	0	545	27717	2321	19499	40524	312	3503	368	2684	4270	16580	23860	23978	16417	47430	37755	10423				2549	292			0	0	2543	6890	8815	18160			0			0	0														0	0	0	0	0		0	386							0	12946	0	0	0	0	0			0	0	0	0	0	9514	0	0	CONF	CONF		
72351																																																																3949	33		2225			6461	48		192	29952	0	0	0	12105	0	0	9737	376	1795	2277	7375	268	0	2411	5155	5831	3684	766	0				0	5			0	0	257	1	1141	491			0			0	0														0	0	0	0	0		0	276							0	987	0	0	0	0	0			0	0	0	0	0	1781	0	0	CONF	CONF		
72454																																																															0	29505	116		17535			10975	1658		0	84022	0	0	0	8847	1151	0	15940	632	1590	2640	3786	199	0	10267	8734	17899	25851	8459	3965				321	43			0	0	789	642	0	9536			0			0	0														0	0	0	0	157		0	8							0	1158	0	0	0	0	157			0	0	0	0	0	1738	0	0	CONF	CONF		
72678																																																																0	6069		0			20434	9065		1044	146603	0	0	0	69352	142	4760	1446	19990	52	1655	1865	11618	30969	8750	2290	16758	17873	30745	647				0	0			0	0	1219	225	14971	13516			0			0	120														0	0	0	0	0		0	4							0	5193	0	0	0	0	0			0	0	0	0	0	5369	0	0	CONF	CONF		
73116																																																																4033	8417		90			32517	20841		0	412377	0	0	7733	104031	5801	13820	50777	5768	7879	9692	25125	47180	7526	77185	20398	69609	88508	50400	400				0	23			0	0	14862	34710	85825	100247			0			365	305													0	0	0	0	0	365		0	384							0	94	0	0	0	0	0			0	0	0	0	0	502	0	2079	CONF	CONF	0	
73152																																																																4892	252		8389			5054	0		0	40332	0	0	0	8413	883	0	7392	382	713	1334	3760	2084	140	1875	4434	6644	11290	5378	2298				0	0			0	0	970	0	4164	4572			0			0	0														0	0	0	0	0		0	14							0	1509	0	0	0	0	0			0	0	0	0	0	1220	0	0	CONF	CONF		
73554																																																																57747	379		33946			12242	210		0	136404	0	0	0	9014	195	0	35086	0	862	1698	4090	2365	0	13573	21027	21892	36438	32164	2187				0	6			0	0	928	1106	9927	8825			0			0	0														51221	0	0	0	799		0	182							0	1279	0	0	0	0	799			0	0	0	0	0	418	0	0	CONF	CONF		
73956																																																																5381	151		4014			3262	0		0	19663	0	0	0	2855	0	2855	3196	29	9	954	1117	738	0	269	2903	3162	8215	2179	0				0	0			0	0	0	0	0	3628			0			0	0													0	2847	0	0	0	0		0	0							0	205	0	0	0	0	0			0	0	0	0	0	167	0	0	CONF	CONF	0	
74056																																																																24718	989		30315			4239	0		430	94589	0	61	2922	408	0	53	33978	3	0	210	102	93	0	28881	15373	17149	19488	12448	70				0	0			0	0	843	22928	2669	5953			0			0	0													0	10287	0	0	0	425		0	16							0	627	0	0	0	0	0			0	0	0	0	0	393	425	0	CONF	CONF	0	
74140																																																															625	68497	93699	0	29994	188789	0	188789	36518		1621	1207851	0	0	0	320397	3307	136647	155074	184830	7713	13736	9563	89751	14626	399848	46957	136904	161559	126474	12561	625	0	0	0	390	0		0	0	10950	13056	171108	183076	0	0	0			4987	0	0	0	0	0	0	0	0	0	0	0	0	0		296214				26784	2678	8621	2678							0	28374	0	49	3243	525	2842	3308	0	11830	7325	4505	0	0	46151	3308	0	CONF	CONF		
74403																																																																1416	47781	0	0	146749	0	146749	26311		108	915491	0	0	0	312685	2593	58979	41745	5239	8290	14191	19456	68541	196200	33244	55128	108583	150900	136701	117648	0	0	0	0	128	0		92981	90975	25544	26371	101418	111172	0	0	0			564	0	0	0	0	0	0	0	0	0	0	0	0	0		529475				1114	0	0	0							0	4823	0	46	0	504	0	0	0	0	0	0	0	0	108392	0	0	CONF	CONF		
74449																																																															0	1246	0		13			531	0		478	10803	80	0	0	6340	23	1330	5256	802	2307	1086	1717	421	0	483	1664	1013	919	410	54				0	0			0	0	315	881	342	0			0			28	7														0	0	0	0	28		0	0							0	559	0	0	0	0	0			0	0		0	0	155	0	0	CONF	CONF		
75259																																																																5272	27166		403			205221	14119		184	772637	0	0	8908	118771	3477	88540	169568	16218	29787	16531	46148	7173	2401	206263	103982	82166	203417	54390	1638				0	407			0	0	19485	50530	94877	201586			0			0	0													0	278097	0	0	0	174		529	28467							0	1433	0	0	0	0	0			0	0	0	0	0	710	174	0	CONF	CONF	0	
75446																																																															2878	33123	735		20436			36440	1439		22	258927	0	0	0	87927	123	3456	36470	3788	8945	21944	31254	20536	1151	12671	27491	36432	69684	23598	813				0	31			367	317	3150	1306	37696	26202			0			0	63														158047	0	0	0	105		0	298							0	4651	0	0	0	0	105			0	0	0	0	0	2470	0	0	CONF	CONF		
75455																																																																2416	0		1394			721	100		0	9345	0	0	0	2465	92	0	2062	84	448	464	1468	0	0	336	1205	1444	2956	767	0				0	19			0	0	0	0	0	238			0			0	0														0	0	0	0	0		0	3							0	713	0	0	0	0	0			0	0	0	0	0	1184	0	0	CONF	CONF		
75633		464928	822737	17975706	464502	32777772	125887	1875041	2255	2395678	83200425	0	3688921	6674667	204107	14941571	51667063	2192642	4652842	9159134	8100694	135625	338	157088	16	0	4892	372524	483002	320395		63660	67711	73878	3264044	3243894	4006969	0	481608	0	0	0	0	0	0	0	0	0	0	0	0	35327958	249416	0	5435946	26370	0	20193	0	0	0	1892946		464928	822737	1112246	464502	32777772	125887		1875041	2255	2395678	83200425	0	481608		6674667	204107	2949557		618007	513168	344866	500385	1562783	2980085							157426	16	4892	372524	483002					73878	3264044	3243894	4006969			0			182620	55729																			1843588	15019872									5435946	16	12379	125	6757	956				0				1892946		144075	CONF	CONF		
75651																																																															0	6867	195		6812			5816	712		50	32345	0	0	0	4717	269	0	9790	378	306	1544	2050	204	234	3070	7969	6105	7746	2273	439				0	0			0	0	833	714	1132	1550			0			0	0														3652	0	0	0	0		0	0							0	2451	0	0	0	0	0			0	0	0	0	0	227	0	0	CONF	CONF		
76153																																																															0	9028	0		7009			2001	0		115	24809	0	0	0	1261	0	700	5462	22	259	332	516	89	0	9093	2794	3988	3000	1168	2176				0	0			0	0	0	0	138	1337			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		1687				0		0	8							0	3598	0	0	0	0	0			0	0	0	0	0	314	0	0	CONF	CONF		
76443																																																															0	9906	1874		1184			2360	5706		1209	71667	95	0	0	22958	303	2591	19257	1102	2466	4753	3973	7345	2971	3723	15188	8442	8686	7755	4609				0	63			0	0	11175	3145	1147	7438			0			437	0														3240	0	0	0	1339		0	36							0	1491	0	0	0	0	805			97	0		0	0	1767	0	0	CONF	CONF		
76854																																																															0	18769	14535		3305			75365	4664		0	384764	0	645	0	63797	1208	31851	66134	2696	2366	8365	12366	16035	21879	26627	41749	61108	108308	75469	5453				0	2			0	0	8867	8435	63418	121240			0			0	0														232621	0	0	0	0		0	26							0	205	0	0	0	0	0			0	0	0	0	0	283	0	0	CONF	CONF		
77150																																																															0	21387	488		10851			7155	687		0	52360	0	0	0	3576	41	0	14119	0	448	382	1035	1710	0	14141	10160	12812	5729	3180	0				0	35			0	0	407	404	5099	1903			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		22302				0		0	9							0	130	0	0	0	0	0			0	0	0	0	0	188	0	0	CONF	CONF		
77253																																																																13747	133		26026			35871	0		0	162663	45	0	103	34875	148	1022	55078	468	1400	7184	7122	12784	3852	28892	29939	16814	18586	25137	341				0	0			0	0	2818	21615	10637	10981			0			0	0													0	64772	0	0	0	0		0	0							0	2245	0	0	0	0	0			0	0	0	0	0	3612	0	0	CONF	CONF	0	
77422																																																															0	0	7125		0			9539	281		0	93420	0	0	0	6873	87	4811	5311	2621	116	1953	1704	0	479	21610	4952	17282	22918	19578	207				0	589			0	0	1477	5306	14530	40158			0			0	0														93420	0	0	0	0		2050	5227							0	0	0	0	0	0	0			0	0		0	0	178	0	0	CONF	CONF		
77851																																																															0	234940	247941	24656	170268	615709	0	615709	48381		44649	2689249	0	5476	7280	232896	14361	67333	942539	59657	11733	9875	16322	50938	84074	864822	220946	202308	468751	651954	41974	0	0	0	39726	2067	0		92	14	39168	157087	315520	397449	0	5476	0			30	0	0	0	0	0	0	0	0	0	0	0	0	0		618083				19874	2076	60952	26732							0	19240	0	0	0	0	0	0	0	19844	15133	4711	0	0	16687	0	0	CONF	CONF		
78157																																																															0	136	0		0			2767	0		0	36542	54	0	0	21906	0	217	3230	264	1093	1378	622	3637	14912	170	1807	2459	1282	2831	6141				0	0			0	0	269	249	0	8590			0			0	0														0	0	0	0	0		0	21							0	1774	0	0	0	0	0			0	0		0	0	884	0	0	CONF	CONF		
78241																																																																7114	1281		4124			12612	0		791	54149	0	0	0	12873	116	0	13696	275	795	2940	5893	2464	386	3723	8903	8709	12331	5773	1803				0	0			0	0	2271	2583	4047	2048			0			0	0													0	0	0	0	0	1069		0	0							0	2759	0	0	0	0	1069			0	0	0	0	0	1530	0	0	CONF	CONF	0	
78559																																																																6098	0		5636			4609	924		858	46297	0	15417	0	1970	82	1103	4108	7	113	183	231	489	877	1173	3376	11666	14879	8434	4456				0	58			0	0	993	554	4341	3007			0			0	0														3180	0	0	0	0		0	50							0	1003	0	0	0	0	0			0	0	0	0	0	697	0	0	CONF	CONF		
79042																																																																16167	881		652			1836	1341		137	195428	0	0	1836	85953	1867	67923	49604	3695	10232	1557	728	19133	50464	8846	32550	11967	9326	15857	30929				0	0			0	0	25092	21148	23848	12294			0			0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	85953				0		0	84							0	2172	0	0	0	0	0			0	0		0	0	1956	0	0	CONF	CONF	0	
79127																																																																946	0		289			9078	0		304	47551	0	0	0	23096	479	13279	3270	642	2609	8454	9638	265	0	1794	2237	5670	11490	2626	0				0	0			0	0	415	0	2232	3279			0			165	224													0	30355	0	0	0	165		0	35							0	5774	0	0	0	0	0			0	0		0	0	1624	0	0	CONF	CONF	0	
79145																																																																10592	56932		583			4726	10091		343	169045	0	0	0	32035	1057	6153	20456	1062	1294	3894	10162	8631	6992	5956	12144	36023	63918	18572	397				0	0			0	0	2984	3591	13659	30825			0			166	0														99428	0	0	0	166		0	9							0	1422	0	0	0	0	0			0	0		0	0	196	0	0	CONF	CONF		
79257																																																															0	1592	0		1608			8514	0		0	26984	0	0	0	10191	152	0	3757	259	2048	3590	1485	2751	57	317	1133	6783	4693	3175	693				0	0			0	0	0	0	4285	0			0			0	0														8533	0	0	0	0		0	2							0	169	0	0	0	0	0			0	0	0	0	0	471	0	0	CONF	CONF		
79855																																																															0	7370	16258		4410			44036	692		0	193079	0	0	125	26286	273	726	39355	2628	2079	2640	13911	1640	3388	25914	23289	29644	79465	8481	0				0	21			0	0	5562	13041	30947	36231			0			57	0													8821	22295	0	0	0	149		0	6							0	1011	0	0	0	49	0			43	0	0	0	43	6935	0	0	CONF	CONF	79	
80150																																																																96538	0		96803			20296	0		199	244125	0	0	65	6802	392	2282	99021	1893	235	1406	2322	755	138	117739	20366	22364	40660	30113	3643				0	77			0	0	1460	3052	5065	3967			0			0	0														0	0	0	0	0		0	1162							0	4506	0	0	0	0	0			0	0	0	0	0	3806	0	0	CONF	CONF		
80374																																																																0	0		47			2537	2350		0	85480	159	0	0	77920	340	411	1168	2	439	108	479	22270	54373	523	757	957	2154	1583	1744				0	8			0	0	720	510	689	0			0			0	37														78109	0	0	0	0		0	0							0	319	0	0	0	0	0			0	0		0	0	199	0	0	CONF	CONF		
80431																																																															0	6386	928		2506			8309	155		0	59895	0	0	0	25335	523	22302	7974	657	1374	1622	3322	9997	8016	5089	4375	3641	5291	6293	7593				0	0			0	0	1174	52	3441	6553			0			231	0														0	0	0	0	245		0	6							0	1582	0	0	0	0	0			0	0		0	0	2945	14	0	CONF	CONF		
81175																																																															0	41801	15601		45854			67408	8091		0	354937	0	0	0	61092	4569	38344	74404	13381	2797	10080	21758	7304	5447	74251	44073	35371	105171	32770	1253				278	50			0	0	3872	10164	41412	50773			0			1061	0														68093	0	0	0	1081		0	0							0	2702	0	0	0	0	0			0	0	0	0	0	1270	20	0	CONF	CONF		
82033																																																															0	290	6404		0			42093	4433		0	151938	459	0	0	17391	169	9957	5916	887	1483	199	192	5185	8937	5212	5637	34197	24380	63930	1650				0	0			0	0	3049	3852	28015	41572			0			0	0														5000	0	0	0	0		0	500							0	63	0	0	0	0	0			0	0		0	0	4566	0	0	CONF	CONF		
82257																																																															0	4897	440		5551			8012	0		662	27561	0	0	0	382	0	312	6154	139	43	8	122	70	0	4098	3935	7699	8171	3243	0				2241	0			0	0	0	0	3953	1256			0			0	0														7573	0	0	0	25		0	0							25	157	0	0	0	0	0			25	0	0	0	0	10	0	0	CONF	CONF		
82350																																																															0	1449	0		1108			10209	257		113	25024	0	0	0	5831	252	4885	9796	4885	260	0	13	396	233	4561	7900	3338	3007	204	161				0	0			0	0	0	565	1321	41			0			47	0														5831	0	0	0	164		0	23							0	1732	0	0	0	0	0			117	0		4	0	2123	0	0	CONF	CONF		
82659																																																															0	13591	1232		11002			12555	1437		306	62589	0	0	0	7838	29	1563	14771	533	495	1438	3890	872	153	4738	11692	12587	16374	6734	1144				0	29			0	0	1517	1955	7777	326			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		18663				1209		0	49							0	1840	0	0	0	0	0			1209	299	902	8	0	1106	0	0	CONF	CONF		
83151																																																																4650	19886		412			35084	5125		0	233678	0	82	0	70352	2406	49324	26973	3943	5723	9005	43606	7707	328	18405	22479	45742	68902	7798	0				0	46			0	0	6458	7237	41599	39860			0			593	0														66415	0	0	0	681		0	52							0	172	0	0	0	0	0			0	0		0	0	257	88	0	CONF	CONF		
83236																																																																0	69		0			4636	1934		0	27030	128	0	0	2819	7	0	2312	0	333	1075	1371	40	0	2215	292	8527	11796	1509	0				0	30			0	0	0	771	3605	13225			0			0	0														0	0	0	0	0		0	0							0	34	0	0	0	0	0			0	0		0	0	28	0	0	CONF	CONF		
83375																																																																0	51976		0			207851	8286		4110	674506	4303	2046	0	37344	283	30093	150548	770	11475	5048	1130	17992	760	120583	115434	159590	219322	19946	6572				0	0			0	0	5857	30407	125839	160630			0			226	0													0	251507	0	0	0	465		0	238							0	999	0	150	0	0	74			0	0	0	0	0	42943	15	0	CONF	CONF	0	
83638	4280637			1363	0	968059	35352		0	0	5608548	0	0			1042461	2115586	493791	810904	769392	908884	3992	0	0	0	0	13672	0	0	51275		0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1277982	0	0	146	0	0	0	0	0	0	309319		0	658022	0	0	968059	35352		227386	0	0	5608548	0	0		388484	2450	39474		31976	30645	42593	70746	48411	160824							0	0	13672	0	0					0	361077	943342	1699876			0			0	474													0						1363	0									146	0	0	0	0	0				0				309319		0	CONF	CONF	0	
83834																																																															0	447	737		283			19777	4061		0	139469	0	0	0	57132	188	501	41850	2146	6583	14524	28637	5177	65	14167	22831	15805	27109	2425	0				2271	0			0	0	2298	11972	15789	20735			0			0	0														66119	0	0	0	0		0	0							0	393	0	0	0	0	0			0	0		0	0	3386	0	0	CONF	CONF		
83852																																																															0	849	0		3033			4495	0		0	18972	28	0	0	1057	0	0	8631	0	5	200	197	655	0	1001	7653	2696	4025	2168	400				0	0			0	0	0	0	0	2483			0			0	0														0	0	0	0	0		0	0							0	114	0	0	0	0	0			0	0	0	0	0	6969	0	0	CONF	CONF		
