"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
372640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	550	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64823				210	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3576	0	3576	0	0	0	0	45145	0	0	45145	0	0	0	0	236	0	0	0	0	236	0	64179	0	0	0	0	64179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
372855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12714				0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26284	0	0	25792	492	0	0	0	0	0	0	0	0	0	0	77686	0	3141	0	0	74545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11100	2220	0	0	0	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3386				0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	278	0	44610	0	0	39952	4658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4034	807	0	0	0	807	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1878				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8849	0	0	8849	0	0	0	0	0	0	0	0	0	0	0	29696	0	902	1634	0	27160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12943				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82622	0	0	78894	3728	0	0	0	0	0	0	0	0	0	0	8727	0	0	0	0	8727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1133	227	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374130																																																																																																																																																																																																																																																	
374653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3714	3714	0	0	3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563855				0	0	0	0	0	2634	0	0	0	0	0	22992	0	6974	16018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93352	0	0	45624	47728	283	0	283	797	0	0	220	0	0	577	1476357	0	52328	1226	0	1422803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20495	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30144	6029	0	0	1389	4640	0	0	81264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860	0	0	0	0	0	0	0	0	0	0	1290	0	0	0	0	0	0	0	1816391	0	20005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22381				0	0	0	0	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11207	0	0	10669	538	0	0	0	511	0	0	0	0	0	511	64713	0	5164	0	0	59549	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-416	511	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5763	1153	0	0	0	1153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	0	0	429	0	0	0	0	0	0	0	767	0	0	1716	0	0	0	0	78424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21228	8478	0	0	21228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394477				0	0	0	0	0	5028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185081	0	0	130127	54954	3014	0	3014	20555	0	0	0	0	0	20555	1328392	0	125346	0	0	1203046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13998	23579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276441	55288	0	0	0	55288	0	0	151090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23579	0	0	0	0	0	0	0	0	0	0	35369	0	0	0	0	0	0	0	1870941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59393				0	0	0	0	0	607	0	0	0	0	0	8283	0	0	8283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118325	0	593	46522	71210	4271	0	4271	14554	0	0	0	0	0	14554	1054729	0	86063	16949	0	951717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	412	4	0	0	-13176	18825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18825	0	0	0	0	0	0	4	0	0	0	28238	0	0	0	0	0	0	50	1166107	0	8283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9590				0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22434	0	0	20696	1738	0	0	0	0	0	0	0	0	0	0	5428	0	2347	0	0	3081	0	0	0	-583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-871	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	20899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32597				0	0	0	0	0	1316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41854	0	0	30065	11789	12317	0	12317	3744	0	0	0	0	0	3744	1296132	0	53352	19455	0	1223325	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18096	16061	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24031	0	0	215	0	0	0	0	0	0	0	36047	0	0	860	0	0	0	0	1385438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61354				0	0	0	0	0	1890	0	0	0	0	0	59507	0	0	17837	41670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589077	0	0	213029	376048	4001	0	4001	1421	0	0	0	0	0	1421	71344	0	10403	25800	35141	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6671	5422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138160	27632	0	0	0	27632	0	0	0	0	182	0	0	45	137	0	0	0	0	0	0	0	0	0	0	0	0	0	5422	0	0	0	0	0	0	0	0	0	0	8133	0	0	0	0	0	0	0	665786	0	18035	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40625				0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2786	0	0	2691	95	0	0	0	0	0	0	0	0	0	0	7787	0	0	0	0	7787	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-160	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1040	208	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	33415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28224				0	0	0	0	0	207	0	0	0	0	0	176	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11704	0	0	10165	1539	0	0	0	768	0	0	0	0	0	768	32812	0	3807	0	0	29005	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-337	768	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5794	1159	0	0	0	1159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768	0	0	130	0	0	0	0	0	0	0	1152	0	0	520	0	0	0	0	51945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376273																																																																																																																																																																																																																																																	
376442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119512				0	0	0	0	0	234	0	0	0	0	0	214	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68354	0	0	52617	15737	0	0	0	2516	0	0	645	0	0	1871	321082	0	15080	31736	0	274266	0	0	0	6297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1748	1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1955	0	0	0	0	0	0	0	0	0	0	2933	0	0	0	0	0	0	0	370253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376947																																																																																																																																																																																																																																																	
377663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54334				0	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21314	0	0	21314	0	0	0	0	185	0	0	0	0	0	185	47075	0	754	1953	100	44268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-674	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7056	1411	0	0	0	1411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	78518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1176				0	0	0	0	0	44	0	0	0	0	0	25619	0	0	25619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30727	0	0	1163	699	28865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3330	666	0	0	0	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233682				0	0	0	-1288	0	1781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572335	0	0	572335	0	7067	0	7067	0	0	0	0	0	0	0	2419731	0	141855	0	0	2277876	0	0	0	2665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-31791	7067	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25995	5199	0	0	0	5199	0	0	619373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7067	664	0	0	0	0	0	0	0	0	0	10601	1660	0	0	0	0	0	0	3670908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
378044																																																																																																																																																																																																																																																	
378110																																																																																																																																																																																																																																																	
379050																																																																																																																																																																																																																																																	
379153																																																																																																																																																																																																																																																	
379470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	813	813	0	0	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30270				0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54946	0	0	45603	9343	0	0	0	436	0	0	0	0	0	436	25266	0	1241	0	0	24025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	403	0	0	41	436	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4904	981	0	0	0	981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	53	0	0	0	0	0	403	0	0	0	654	133	0	0	0	0	0	5038	79912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379649																																																																																																																																																																																																																																																	
379920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40519	0	0	284968	174369	0	0	284968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3125877	35080	0	0	0	0	0	-42	0	58360	0	0	0	0	0	84282	0	0	84282	0	0	0	0	0	0	0	0	0	0	0	93098	0	0	8692	0	84406	0	6935080	6086	1108	5307648	1619051	425702	11	425691	93060	6751	53	11428	0	0	74828	17640513	22232	1646633	44351	0	15927297	0	236978	0	2250995	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128227	112747	15480	0	636957	2225349	500519	40519	0	6	0	0	1080	0	0	0	393440	393440	393290	0	0	0	0	150	0	0	599758	119952	0	0	0	119952	0	82790	5002070	0	303861	25010	0	0	0	278851	0	53264	0	0	53264	0	0	0	0	0	53264	0	584389	40519	0	6	0	0	0	15480	0	2131	0	876584	101298	0	24	0	0	0	193500	27663199	0	228007	2156246	3257488	65564	0	0	6062	123279	3003	0	0	0	0	0	0	0	0	0	0	0	
380346																																																																																																																																																																																																																																																	
380458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1557	1557	0	0	1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569551				0	3	0	0	0	9927	0	0	0	0	0	5500	0	0	5500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104963	0	0	100335	4611	120843	0	104089	474	0	0	0	0	0	474	535909	0	75058	243	0	457516	3092	0	0	10243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10863	107655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94076	18815	962	0	0	17853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107655	0	0	0	0	0	0	0	0	0	0	161483	0	0	0	0	0	0	0	1001185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6055				0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	70	0	43315	0	0	40988	2327	0	0	0	932	0	0	0	0	0	932	117642	0	5682	0	0	111960	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1504	932	0	0	249	0	0	0	0	0	0	1209	1209	1209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	932	0	0	249	0	0	0	0	0	0	0	1398	0	0	996	0	0	0	0	147560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63987				0	0	0	0	0	-284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35747	0	0	34217	1530	0	0	0	0	0	0	0	0	0	0	51546	0	3161	4973	5921	37200	291	0	0	2735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1331	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8558	1712	0	0	0	1712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	437	0	0	0	0	0	0	0	78003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380878																																																																																																																																																																																																																																																	
380944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3415				0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9981	0	0	8446	1535	1038	0	1038	0	0	0	0	0	0	0	82394	0	16579	1537	486	63792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-955	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1040	0	0	0	0	0	0	0	0	0	0	1560	0	0	0	0	0	0	0	81630	0	1149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
381026																																																																																																																																																																																																																																																	
