"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
230759																																																																																																																									false	false	false																																																																																																																		0				
231279																																																																																																																									false	false	false																																																																																																																		0				
232847																																																																																																																									true	true	true																																																																																																																		18				
232856																																																																																																																									true	false	false																																																																																																																		0				
233031	true	true	true	11215000	5080000	6740	2314	2561000	4634000	375	243	1237000	4252000	35	113	7578000	418000	4268	639	5000	21195000	15509000	6144	121000	188000	42	102	42022000	42759000	18473	10088	26202000	2156																		0	0	5	6504	6827000	146	3796000	165000	864	27	2216000	167000	3957	621																																																					0	0	0	0																																																																																																																					131000	7000	3000		
233246																																																																																																																									true	true	true																																																																																																																		2				
233358																																																																																																																									true	false	false																																																																																																																		0				
233442																																																																																																																									false	false	false																																																																																																																		0				
233527																																																																																																																									false	false	false																																																																																																																		0				
233554																																																																																																																									false	false	false																																																																																																																		0				
234355																																																																																																																									true	true	true	251914	0	160	0	22135	0	10	0	0	0	0	0	71962	13049	319	64	0	0	93573	214	0	0	0	0	461416	13049	733	64	154408	75																		0	0	1	0	0	0	21832	0	29	0	71962	13049	319	64																																																					1716	0	0		
234506																																																																																																																									false	false	false																																																																																																																		0				
234739																																																																																																																									true	false	false																																																																																																																		0				
234841																																																																																																																									true	true	true																																																																																																																		2				
235174																																																																																																																									false	false	false																																																																																																																		0				
235231																																																																																																																									true	true	true																																																																																																																		0				
235316																																																																																																																									false	false	false																																																																																																																		0				
235446																																																																																																																									true	true	true																																																																																																																		82				
235530																																																																																																																									true	true	true																																																																																																																		557				
235558																																																																																																																									false	false	false																																																																																																																		0				
235950																																																																																																																									false	false	false																																																																																																																		0				
236153																																																																																																																									true	true	true	272404	40007	327	64	259277	779411	37	62	1727	0	2	0	37339	6611	146	42	0	0	69701	116	0	0	0	0	737339	896099	683	248	8955	23																		0	0	0	0	69814	75	96891	256	55	5	37339	6611	146	42																																																					3726	3	4		
236256																																																																																																																									false	false	false																																																																																																																		0				
236603																																																																																																																									true	true	true																																																																																																																		196				
236706																																																																																																																									true	true	true	1935006	498446	536	51	16031	0	6	0	2939	0	2	0	389464	27933	488	88	0	0	5318841	6018	0	0	0	0	7666851	526517	7054	140	704547	272																		0	0	0	0	138	1	4570	0	4	0	388990	27933	487	88																																																					24761	0	0		
236957																																																																																																																									false	false	false																																																																																																																		0				
237066																																																																																																																									false	false	false																																																																																																																		0				
237619																																																																																																																									false	false	false																																																																																																																		0				
237954																																																																																																																									false	false	false																																																																																																																		0				
238139																																																																																																																									true	true	false																																																																																																																		19				
238250																																																																																																																									false	false	false																																																																																																																		0				
238737																																																																																																																									false	false	false																																																																																																																		0				
239556																																																																																																																									true	true	true	102453	25491	126	17	0	68774	0	19	0	0	0	0	80357	20589	155	36	0	0	199256	149	0	0	0	0	497590	162405	490	119	30411	3																		0	0	0	0	46628	43	115524	923	60	4	80357	20589	155	36																																																					1665	0	0		
239613																																																																																																																									false	false	false																																																																																																																		0				
239659																																																																																																																									true	false	false																																																																																																																		0				
239752																																																																																																																									true	false	false																																																																																																																		0				
240954																																																																																																																									false	false	false																																																																																																																		0				
241009																																																																																																																									false	false	false																																																																																																																		0				
241157																																																																																																																									true	true	true																																																																																																																		372				
241559																																																																																																																									true	true	true																																																																																																																		3				
241607																																																																																																																									true	false	false																																																																																																																		0				
242257																																																																																																																									false	false	false																																																																																																																		0				
242444																																																																																																																									true	false	false																																																																																																																		0				
242949																																																																																																																									true	false	false																																																																																																																		0				
242958																																																																																																																									false	false	false																																																																																																																		0				
242976																																																																																																																									false	false	false																																																																																																																		0				
243375																																																																																																																									false	false	false																																																																																																																		0				
243414																																																																																																																									false	false	false																																																																																																																		0				
243955																																																																																																																									true	false	false																																																																																																																		0				
244037																																																																																																																									false	false	false																																																																																																																		0				
244149																																																																																																																									false	false	false																																																																																																																		0				
244158																																																																																																																									true	true	true																																																																																																																		12				
244251																																																																																																																									true	true	true	245434	6214	163	3	35367	28570	1	20	0	0	0	0	9767	0	83	0	0	0	21719	26	0	0	0	0	336797	145711	283	44	159711	171																		0	0	0	0	108824	19	24510	2103	10	2	9473	21939	80	99																																																					1077	0	0		
245016	true	false	false																																																																																																																																																																																																																																										0				
245276																																																																																																																									true	true	true	5436	195833	1	95	0	1160464	0	300	0	592023	0	9	392614	461275	10277	38553	0	45868	0	0	0	13456	0	13	398050	2468919	10278	38977	2974	2								1	392614							1	28	2	392642	0	7	0	0	0	0	0	0	392614	258225	10277	37750																																																					5717	30	9		
245351																																																																																																																									false	false	false																																																																																																																		0				
245557																																																																																																																									true	true	true	94651	0	101	0	940	0	15	0	0	0	0	0	65183	1527	256	14	0	0	153061	139	259041	0	1	0	572876	3588	512	16	111175	425																		0	0	0	0	2061	2	0	0	0	0	65160	1527	255	14																																																					988	0	70		
246022																																																																																																																									false	false	false																																																																																																																		0				
246134																																																																																																																									false	false	false																																																																																																																		0				
246237																																																																																																																									true	true	true																																																																																																																		0				
246451																																																																																																																									false	false	false																																																																																																																		0				
246657																																																																																																																									true	true	true	154471	0	103	0	9416	98690	2	3	0	0	0	0	7843	10537	32	45	0	0	605688	316	0	0	0	0	778094	109227	456	48	4847502	156																		0	0	0	0	0	0	676	0	3	0	7843	10537	32	45																																																					1929	0	0		
246947																																																																																																																									false	false	false																																																																																																																		0				
246956																																																																																																																									true	false	false																																																																																																																		0				
247140																																																																																																																									false	false	false																																																																																																																		0				
247355																																																																																																																									true	true	true																																																																																																																		600				
247476																																																																																																																									false	false	false																																																																																																																		0				
247551																																																																																																																									false	false	false																																																																																																																		0				
247908																																																																																																																									true	false	false																																																																																																																		0				
248240																																																																																																																									true	true	true																																																																																																																		201				
248352																																																																																																																									false	false	false																																																																																																																		0				
248455																																																																																																																									true	true	true	204669	0	149	0	51789	5413	35	8	0	0	0	0	31194	8110	95	54	0	0	84755	101	0	0	0	0	405687	13523	383	62	188031	184																		0	0	0	0	0	0	33280	0	3	0	26900	8097	93	56																																																					909	0	0		
248633																																																																																																																									false	false	false																																																																																																																		0				
248745																																																																																																																									false	false	false																																																																																																																		0				
249416																																																																																																																									true	true	true																																																																																																																		0				
249612																																																																																																																									false	false	false																																																																																																																		0				
249658																																																																																																																									true	false	false																																																																																																																		0				
250430																																																																																																																									false	false	false																																																																																																																		0				
250476																																																																																																																									false	false	false																																																																																																																		0				
250850																																																																																																																									false	false	false																																																																																																																		0				
251352																																																																																																																									true	true	true																																																																																																																		54				
251558																																																																																																																									true	true	true																																																																																																																		430				
251745																																																																																																																									true	true	true																																																																																																																		3				
251978																																																																																																																									false	false	false																																																																																																																		0				
252041																																																																																																																									true	true	true	115573	0	65	0	21001	125785	79	28	3674	0	3	0	201674	267	1431	3	0	0	202981	693	4295	0	5	0	551886	126052	2297	31	22	1																		0	0	0	0	0	0	2688	0	21	0	201674	267	1431	3																																																					1711	0	6		
252452																																																																																																																									false	false	false																																																																																																																		0				
252658																																																																																																																									false	false	false																																																																																																																		0				
253356																																																																																																																									true	true	true	2192654	178897	97	4	457	410	1	3	0	0	0	0	6765	1952	19	2	0	0	630365	30	13068	1879	2	1	3559988	2367078	179	26	24654273	85																		0	0	0	0	3554	3	716679	2180386	30	13	4041	1952	11	2	0	0	0	0	0	0	1464	129	1320	181786	464	151909	108376	228	29354	56680	2014	69709	128505	3199	19842	0	0	0	0	0	0	131193	610	165614	78991	0	0	1911601	560	272550	6300	0	0	99421	0	15	118702	18	19435	2823019	7222	729748					5254	0	17		
253468																																																																																																																									false	false	false																																																																																																																		0				
253646																																																																																																																									true	false	false																																																																																																																		0				
253730																																																																																																																									false	false	false																																																																																																																		0				
253776																																																																																																																									false	false	false																																																																																																																		0				
254317																																																																																																																									true	false	false																																																																																																																		0				
254504																																																																																																																									false	false	false																																																																																																																		0				
254849																																																																																																																									false	false	false																																																																																																																		0				
255350																																																																																																																									false	false	false																																																																																																																		0				
255547																																																																																																																									false	false	false																																																																																																																		0				
255556																																																																																																																									true	true	true																																																																																																																		270				
255574																																																																																																																									false	false	false																																																																																																																		0				
255659																																																																																																																									false	false	false																																																																																																																		0				
255873																																																																																																																									false	false	false																																																																																																																		0				
256049																																																																																																																									false	false	false																																																																																																																		0				
256058																																																																																																																									false	false	false																																																																																																																		0				
256076																																																																																																																									false	false	false																																																																																																																		0				
256179																																																																																																																									false	false	false																																																																																																																		0				
256553																																																																																																																									true	true	true	230483	1100299	213	196	0	100338	0	2	0	0	0	0	406	3227	2	5	0	0	119287	92	0	0	0	0	452699	1207889	327	211	172910	153																		0	0	0	0	2563	3	102523	1462	20	5	406	43446	2	123																																																					1229	0	0		
257233																																																																																																																									true	true	true																																																																																																																		12				
257345																																																																																																																									false	false	false																																																																																																																		0				
257578																																																																																																																									true	true	false																																																																																																																		0				
257653																																																																																																																									false	false	false																																																																																																																		0				
257756																																																																																																																									false	false	false																																																																																																																		0				
258146																																																																																																																									false	false	false																																																																																																																		0				
258306																																																																																																																									false	false	false																																																																																																																		0				
258379																																																																																																																									false	false	false																																																																																																																		0				
258445																																																																																																																									true	true	true																																																																																																																		612				
258539																																																																																																																									false	false	false																																																																																																																		0				
258771																																																																																																																									false	false	false																																																																																																																		0				
258874																																																																																																																									false	false	false																																																																																																																		0				
259059																																																																																																																									true	true	true																																																																																																																		1				
259330																																																																																																																									false	false	false																																																																																																																		0				
259442																																																																																																																									true	true	true																																																																																																																		31				
259956																																																																																																																									false	false	false																																																																																																																		0				
260055																																																																																																																									true	true	true	262271	64494	94	2	0	212191	0	15	0	0	0	0	109331	38835	328	51	0	0	326100	280	0	0	0	0	762301	336730	730	68	44665	32																		0	0	0	0	16834	0	64599	4376	28	0	109331	38835	328	51																																																					2380	0	0		
260831																																																																																																																									false	false	false																																																																																																																		0				
260868																																																																																																																									false	false	false																																																																																																																		0				
261146																																																																																																																									false	false	false																																																																																																																		0				
261360																																																																																																																									false	false	false																																																																																																																		0				
261940																																																																																																																									true	false	false																																																																																																																		0				
262059																																																																																																																									false	false	false																																																																																																																		0				
262237																																																																																																																									false	false	false																																																																																																																		0				
262358																																																																																																																									false	false	false																																																																																																																		0				
262741																																																																																																																									true	false	false																																																																																																																		0				
262844																																																																																																																									true	true	true																																																																																																																		0				
262956																																																																																																																									false	false	false																																																																																																																		0				
263243																																																																																																																									false	false	false																																																																																																																		0				
263627																																																																																																																									false	false	false																																																																																																																		0				
264455																																																																																																																									true	false	false																																																																																																																		0				
264772																																																																																																																									false	false	false																																																																																																																		0				
265340																																																																																																																									false	false	false																																																																																																																		0				
265407																																																																																																																									true	true	true	348158	11498	241	13	0	0	0	0	42678	165470	2	19	106439	3332	244	5	0	0	98099	100	0	44	0	7	655977	181331	604	45	222436	103																		0	0	0	0	987	1	60603	0	17	0	106439	4532	244	7	-60	0	0	0	0	0	16337	5936	6356	40908	379	237	33506	12614	2296	1913	872	3074	26365	7302	3752	0	0	0	0	0	0	56031	18481	7713	200	0	0	263891	60855	37175	0	0	0	2569	0	0	4596	42678	0	446256	149117	60603					2285	0	46	0	
265452																																																																																																																									false	false	false																																																																																																																		0				
265676																																																																																																																									true	false	false																																																																																																																		0				
266066																																																																																																																									false	false	false																																																																																																																		0				
266244																																																																																																																									false	false	false																																																																																																																		0				
266253																																																																																																																									false	false	false																																																																																																																		0				
266655																																																																																																																									true	true	true																																																																																																																		0				
266851																																																																																																																									false	false	false																																																																																																																		0				
266945																																																																																																																									true	false	false																																																																																																																		0				
267652																																																																																																																									false	false	false																																																																																																																		0				
268006																																																																																																																									false	false	false																																																																																																																		0				
268136																																																																																																																									false	false	false																																																																																																																		0				
268677																																																																																																																									false	false	false																																																																																																																		0				
268828																																																																																																																									false	false	false																																																																																																																		0				
268976																																																																																																																									false	false	false																																																																																																																		0				
269049																																																																																																																									true	true	true																																																																																																																		9				
269058																																																																																																																									false	false	false																																																																																																																		0				
269571																																																																																																																									false	false	false																																																																																																																		0				
269759																																																																																																																									false	false	false																																																																																																																		0				
270148																																																																																																																									false	false	false																																																																																																																		0				
270353																																																																																																																									false	false	false																																																																																																																		0				
270504																																																																																																																									true	false	false																																																																																																																		0				
270531																																																																																																																									false	false	false																																																																																																																		0				
