"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
106359																																																																																																								0	0	9	0	0	0	0	0	0	4123	1334	765	0	0	0	35	0	2696	0	0	0	0	0	0	0	0	0	0	0	0	24	765	0	0	0	0	0	0	0	12	0	0	0	0	0	0	83	0	1	0	69	0	0	0	182	0	0	0	0	0	0	0	0	0	0	311	0	0	0	1128	195	0	0	0	0	0	822	0	0	1843	0	0	1475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0	0	195	0	0	226	
106452																																																																																																								0	0	0							147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	145	0	0	0				
106676																																																																																																								0	0	0							643	270	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643	0	270	0	0	0	0	0	21	0				0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	74	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
107244																																																																																																								0	0	0	0	0	74	0	0	0	56125	5326	0	326	22	0	179	0	1592	0	0	1028	0	0	0	0	0	0	0	0	0	136	0	1305	23	0	326	0	0	0	0	0	0	0	0	0	0	18946	2182	2857	0	240	0	0	0	19764	0	0	0	0	0	58	0	0	568	1759	384	0	0	0	9917	16120	0	0	3647	0	0	10088	168	0	2159	168	0	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	3578	0	0	2448	0	0	0	
107459																																																																																																								0	0	0							338	108	87	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0				0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	39	0	71	87	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
107570																																																																																																								0	0	0							1800	1252	0	0	0	0	811	0	237	0	0	0	0	0	0	0	0	0				112	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	947	47	82	0	0	0	0	0	0	99				0	0	0	0	0	0	183	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
107758																																																																																																								0	0	0							267	10	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	19	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
108072																																																																																																								0	0	0							0	602	0				5	0	0	0	0	0	0	0	0	0	0	0				165	0	0	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0				0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
108269																																																																																																								0	0	0							746	426	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	528	0	0	0	0	0	0	0	0	0	0	192	0	402	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
108652																																																																																																								0	0	0							78	23	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
108746																																																																																																								0	0	0							100	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	28	0	0	0	0	0	0	0				0	0	0	0	0	0	79	0	0	0	0	0	0	0	94	0	0	94	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
108951																																																																																																								0	0	0							2590	543	0	0	0	0	302	0	341	0	0	0	0	0	0	0	0	0				15	0	0	225	0	2221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2042	0				0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
109136																																																																																																								0	0	0							285	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0	539	0	0	0	0	0	0	0				0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
109154																																																																																																								0	0	0							33	36	0				36	0	33	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
109453																																																																																																								0	0	0							1624	9	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0				9	0	29	0	0	1184	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	24	0				0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
109574																																																																																																								0	0	0							127	179	14	0	0	0	21	14	0	0	0	0	0	0	0	0	0	0				20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	138	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	14	0	21	14	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
109659																																																																																																								0	0	0							1499	277	0				12	0	101	0	0	41	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	0	246	0	0	0	0	0	1251	0				0	0	0	0	0	0	0	0	0	0	258	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
110413																																																																																																								0	0	0	0	0	0	0	0	0	2385	127	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1992	0	0	0	0	0	0	1269	0	0	1477	0	0	1012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1269	0	0	0	0	0	0	
110936																																																																																																								0	0	0							1647	1800	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	1647	0	1789	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
110945																																																																																																								0	0	0							2975	466	0				164	0	23	0	0	2435	0	0	0	0	0	0				0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	474	0	277	0	0	0	0	0	903	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	628	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
110972																																																																																																								0	0	0							1141	903	12				33	0	0	0	0	0	0	0	0	0	0	0				0	0	150	22	0	19	0	0	0	0	0	0	0	0	0	0	953	9	778	12	46	0	0	0	1016	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
111157																																																																																																								0	0	0							10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
111205																																																																																																								0	0	0							844	157	0	0	0	0	0	0	365	0	0	173	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	32	157	0	0	0	0	0	195	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
111942																																																																																																								0	0	0							3737	657	0	0	0	0	80	0	1351	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	69	21	0	2	0	0	0	1049	0				293	0	0	0	0	0	0	260	0	0	543	1614	0	0	0	0	0	636	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	636				
111979																																																																																																								0	0	0							0	996	24	0	0	0	780	22	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	27	2	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0				0	0	0	0	0	0	2	0	0	0	0	0	24	0	0	24	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
112163																																																																																																								0	0	0	0	0	0	0	0	0	3593	1834	0	23	42	0	83	0	86	95	0	109	0	0	0	0	0	0	0	0	0	0	0	0	42	0	23	0	0	0	0	0	0	0	0	0	0	2141	36	914	0	0	0	0	0	1983	0	0	0	0	237	63	0	0	230	0	223	0	0	0	145	577	0	0	86	0	0	86	135	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
112332																																																																																																								0	0	0							1387	2230	0	0	0	0	176	0	73	68	0	68	0	0	0	0	0	0				0	0	0	343	0	99	0	0	0	0	0	0	0	0	0	0	245	0	982	0	0	0	0	0	942	0				413	49	0	0	628	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
112444																																																																																																								0	0	0							2462	345	946	1298	11	0	0	0	0	120	946	1128	0	0	0	0	0	0				13	0	0	11	0	1298	0	0	0	0	0	0	0	0	0	0	30	0	196	0	0	0	0	0	1588	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1894	0	0	1705	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
112510																																																																																																								0	0	0							0	254	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0				0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
112556																																																																																																								0	0	0							40	140	0	0	10	0	0	0	40	0	0	0	0	0	0	0	0	0				0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
112837	0	0	0	34321	1940	390260	0	0	0	1028075	2780190	191489	0	26	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	217281	53	986	0	0	5428	181328	187110	0	7200	11923	12871	1355151	53539	0	0	0	0	0	10407	220748	2195	266848	447	0	30761	322	0	22543	0	0	0	0	0	0	0	0	0	491	0	147646	0	0	0	219683	2195	69069	0	0	0	2335631	0	209025	577	93	69	0	0	0	214814	0	20076	0	0	48993							0	0	0																			0	0	775	1505	2293	142638							100	0	6544														144	421	8	0	0	0								0	0	0	0	0	18566	1732	7681	0	0	61981	186259	0	0	93													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	574	0	225	0	0	49815				
113003																																																																																																								0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
113030																																																																																																								0	0	0							46	1099	235				49	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	453	0	0	69	0	0	0	0				0	0	0	11	0	0	0	380	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
113441																																																																																																								0	0	0							512	427	44	69	50	0	41	0	0	0	0	0	0	0	0	0	0	0				22	0	111	50	0	69	0	0	0	0	0	0	0	0	0	0	288	0	86	0	0	0	0	0	277	0				0	82	0	0	0	0	142	0	0	44	0	44	0	0	76	0	0	119	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	43				
113601																																																																																																								0	0	0							915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	559	133	0	0	223	0	0	407	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	184	0	0	0				
113740																																																																																																								0	0	0	0	0	0	0	0	0	1476	772	204	0	0	0	47	0	250	0	0	0	0	0	0	0	0	0	0	0	0	35	0	140	12	0	0	0	0	0	0	0	0	0	0	0	0	1032	31	678	204	0	0	0	0	193	372	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	291	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
113937																																																																																																								0	0	0							380	288	108				0	0	0	0	0	0	0	0	0	0	0	0				10	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	186	0	165	108	0	0	0	0	0	0				0	0	0	0	0	0	0	69	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
114149																																																																																																								0	0	0							1145	198	0	321	0	0	0	0	89	0	0	518	0	0	0	0	0	0				43	0	0	30	0	321	0	0	0	0	0	0	0	0	0	0	0	0	120	0	1	0	0	0	4	0				0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
114260																																																																																																								0	0	0	0	0	0	0	0	0	9824	2326	13	1240	51	0	598	11	1607	0	0	0	0	0	407	0	0	0	0	0	0	0	0	735	51	0	1240	0	0	0	88	2	0	0	0	0	0	409	0	156	0	0	0	0	0	423	0	0	0	0	683	20	0	0	0	824	247	477	0	0	4354	248	0	0	340	0	0	4453	0	0	121	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	250	0	0	3210	0	0	0	0	0	458	
114457																																																																																																								0	0	0							822	9099	491	0	0	0	1709	0	0	1155	0	195	0	0	0	0	0	0				0	0	0	462	491	1	0	0	0	0	0	0	0	0	0	0	0	0	1438	0	0	0	0	0	444	0				480	0	0	0	0	0	3734	81	0	0	467	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
114774																																																																																																								0	0	0							591	1442	400				0	0	0	0	0	0	0	0	0	0	0	0				79	19	60	0	0	0	0	0	0	0	0	0	0	0	0	0	531	0	1363	381	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
114840																																																																																																								0	0	0							178	0	0				0	0	0	0	0	0	0	0	0	0	0	65				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	9	0	0	0	0	0	0	86	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
114859																																																																																																								0	0	0							0	61	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
115146																																																																																																								0	0	0							0	114	22	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	22	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
115575																																																																																																								0	0	0							2207	843	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	2516				71	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	1558	20	741	0	0	0	0	0	992	0				0	0	0	0	0	0	0	0	0	0	219	0	256	0	106	256	0	106	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
116358																																																																																																								0	0	0							869	62	0				0	0	0	0	0	591	0	0	0	0	0	0				0	0	0	62	0	107	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
116554																																																																																																								0	0	0							309	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
116741																																																																																																								0	0	0							0	448	319	0	0	0	168	0	0	0	319	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
117038																																																																																																								0	0	0							68	381	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0				0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	58	0	94	0	115	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
117074																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
117458																																																																																																								0	0	0							8992	7961	0	1285	2064	0	198	0	1067	5395	0	1863	0	0	0	0	0	0				6	0	0	2064	0	1285	0	0	0	0	0	0	0	0	0	0	1600	392	138	0	0	0	0	0	3739	0				0	0	0	0	0	0	0	138	0	0	68	2717	0	0	1992	0	0	4505	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2513				
117775																																																																																																								288	0	229							1240	1524	0				1234	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0				0	0	0	0	0	47	0	0	0	0	311	494	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0				
118156																																																																																																								0	0	0							160	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				25	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	242	0	0	0	0	0	81	0				0	0	0	0	0	0	26	23	0	0	0	81	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
118660																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
118736																																																																																																								0	0	0							0	115	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	56	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
119153																																																																																																								0	0	0	0	0	0	0	0	0	688	139	51	0	0	0	14	50	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119528																																																																																																								0	0	0							2852	3277	609	0	6	233	0	2	99	236	0	0	162	0	114	0	0	0				0	0	4	6	233	0	0	0	0	0	0	0	0	0	0	0	1595	93	1984	359	782	15	0	0	60	0				0	0	0	0	0	0	0	23	0	0	859	72	0	0	372	0	0	372	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
119779																																																																																																								0	0	0	0	0	0	0	0	0	3989	5402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	2256	0	5374	0	26	0	0	0	1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	1409	1228	0	734	1228	0	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	
